locus_id,name,sgd_id,genome_annotations,chrom,start,end,description,genome_version
YHR082C,KSP1,SGDID:S000001124,Verified ORF,CHR_8,268459,271548,"""Serine/threonine protein kinase; associates with TORC1 and likely involved in TOR signaling cascades; negative regulator of autophagy; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p ; Fus3p ; and Sks1p; overproduction causes allele-specific suppression of prp20-10; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YHR083W,SAM35,SGDID:S000001125,Verified ORF,CHR_8,272627,273616,"""Component of the sorting and assembly machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; the complex binds precursors of beta-barrel proteins and facilitates their insertion into the outer membrane""",Genome Release 64-3-1
YHR084W,STE12,SGDID:S000001126,Verified ORF,CHR_8,274174,276240,"""Transcription factor that is activated by a MAPK signaling cascade; activates genes involved in mating or pseudohyphal/invasive growth pathways; cooperates with Tec1p transcription factor to regulate genes specific for invasive growth""",Genome Release 64-3-1
YHR085W,IPI1,SGDID:S000001127,Verified ORF,CHR_8,276764,277768,"""Component of the Rix1 complex and possibly pre-replicative complexes; required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-replicative complex (pre-RC) formation and maintenance during DNA replication licensing; relocalizes to the cytosol in response to hypoxia; essential gene""",Genome Release 64-3-1
YHR086W,NAM8,SGDID:S000001128,Verified ORF,CHR_8,278153,279724,"""RNA binding protein ; component of the U1 snRNP protein; mutants are defective in meiotic recombination and in formation of viable spores ; involved in the formation of DSBs through meiosis-specific splicing of REC107 pre-mRNA; Nam8p regulon embraces the meiotic pre-mRNAs of REC107 ; HFM1 ; AMA1 SPO22 and PCH2; the putative RNA binding domains RRM2 and RRM3 are required for Nam8p meiotic function""",Genome Release 64-3-1
YHR086W-A,YHR086W-A,SGDID:S000028552,Uncharacterized ORF,CHR_8,280231,280392,"""Putative protein of unknown function; identified by fungal homology and RT-PCR; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively""",Genome Release 64-3-1
YHR087W,RTC3,SGDID:S000001129,Verified ORF,CHR_8,280820,281155,"""Protein of unknown function involved in RNA metabolism; has structural similarity to SBDS ; the human protein mutated in Shwachman-Diamond Syndrome (the yeast SBDS ortholog is SDO1); null mutation suppresses cdc13-1 temperature sensitivity; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YHR088W,RPF1,SGDID:S000001130,Verified ORF,CHR_8,281495,282382,"""Protein involved in assembly and export of the large ribosomal subunit; nucleolar protein; constituent of 66S pre-ribosomal particles; contains a sigma(70)-like motif ; which is thought to bind RNA""",Genome Release 64-3-1
YHR089C,GAR1,SGDID:S000001131,Verified ORF,CHR_8,282681,283298,"""Protein component of the H/ACA snoRNP pseudouridylase complex; involved in the modification and cleavage of the 18S pre-rRNA""",Genome Release 64-3-1
YHR090C,YNG2,SGDID:S000001132,Verified ORF,CHR_8,283777,284625,"""Subunit of NuA4 ; an essential histone acetyltransferase complex; positions Piccolo NuA4 for efficient acetylation of histone H4 or histone H2A; relocalizes to the cytosol in response to hypoxia; similar to human tumor suppressor ING1 and its isoforms ING4 and ING5""",Genome Release 64-3-1
YHR091C,MSR1,SGDID:S000001133,Verified ORF,CHR_8,284839,286770,"""Mitochondrial arginyl-tRNA synthetase; mutations in human ortholog are associated with pontocerebellar hypoplasia type 6; MSR1 has a paralog ; YDR341C ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR092C,HXT4,SGDID:S000001134,Verified ORF,CHR_8,287081,288811,"""High-affinity glucose transporter; member of the major facilitator superfamily ; expression is induced by low levels of glucose and repressed by high levels of glucose; HXT4 has a paralog ; HXT7 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR093W,AHT1,SGDID:S000001135,Uncharacterized ORF,CHR_8,289142,289690,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species; multicopy suppressor of glucose transport defects ; likely due to the presence of an HXT4 regulatory element in the region""",Genome Release 64-3-1
YHR094C,HXT1,SGDID:S000001136,Verified ORF,CHR_8,290913,292625,"""Low-affinity glucose transporter of the major facilitator superfamily; expression is induced by Hxk2p in the presence of glucose and repressed by Rgt1p when glucose is limiting; HXT1 has a paralog ; HXT6 ; what arose from the whole genome duplication""",Genome Release 64-3-1
YHR095W,YHR095W,SGDID:S000001137,Dubious ORF,CHR_8,292943,293437,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Genome Release 64-3-1
YHR096C,HXT5,SGDID:S000001138,Verified ORF,CHR_8,294669,296447,"""Hexose transporter with moderate affinity for glucose; induced in the presence of non-fermentable carbon sources ; induced by a decrease in growth rate ; contains an extended N-terminal domain relative to other HXTs; HXT5 has a paralog ; HXT3 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR097C,PAL2,SGDID:S000001139,Verified ORF,CHR_8,297385,298360,"""Protein involved in clathrin-mediated endocytosis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YHR097C has a paralog ; PAL1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR098C,SFB3,SGDID:S000001140,Verified ORF,CHR_8,299145,301934,"""Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat; COPII coat is required for cargo selection during vesicle formation in ER to Golgi transport; scaffolding function of Lst1p required to generate vesicles that can accommodate difficult cargo proteins that include large oligomeric assemblies and asymmetrically distributed membrane proteins; with Atg40p acts in autophagy of the ER; homologous to Sec24p and Sfb2p""",Genome Release 64-3-1
YHR099W,TRA1,SGDID:S000001141,Verified ORF,CHR_8,302761,313995,"""Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g. ; Gal4p) which leads to transcription activation; similar to human TRRAP ; which is a cofactor for c-Myc mediated oncogenic transformation""",Genome Release 64-3-1
YHR100C,GEP4,SGDID:S000001142,Verified ORF,CHR_8,314116,314673,"""Mitochondrial phosphatidylglycerophosphatase (PGP phosphatase); dephosphorylates phosphatidylglycerolphosphate to generate phosphatidylglycerol ; an essential step during cardiolipin biosynthesis; null mutant is sensitive to tunicamycin ; DTT""",Genome Release 64-3-1
YHR101C,BIG1,SGDID:S000001143,Verified ORF,CHR_8,314874,315771,"""Integral membrane protein of the endoplasmic reticulum; required for normal content of cell wall beta-1,6-glucan""",Genome Release 64-3-1
YHR102W,KIC1,SGDID:S000001144,Verified ORF,CHR_8,316572,319814,"""Protein kinase of the PAK/Ste20 family ; required for cell integrity; physically interacts with Cdc31p (centrin) ; which is a component of the spindle pole body; phosphorylates Cbk1p kinase after allosteric activation by Hym1p; part of the RAM network that regulates cellular polarity and morphogenesis""",Genome Release 64-3-1
YHR103W,SBE22,SGDID:S000001145,Verified ORF,CHR_8,320414,322972,"""Protein involved in bud growth; involved in the transport of cell wall components from the Golgi to the cell surface; similar in structure and functionally redundant with Sbe2p; SBE22 has a paralog ; SBE2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR104W,GRE3,SGDID:S000001146,Verified ORF,CHR_8,323409,324392,"""Aldose reductase; involved in methylglyoxal ; d-xylose ; arabinose ; and galactose metabolism; stress induced (osmotic ; ionic ; oxidative ; heat shock ; starvation and heavy metals); regulated by HOG pathway; overexpression allows xylose fermentation in strains expressing heterologous xylitol dehydrogenase and xylulokinase; protein abundance increases in response to DNA replication stress""",Genome Release 64-3-1
YHR105W,YPT35,SGDID:S000001147,Verified ORF,CHR_8,324766,325410,"""Endosomal protein of unknown function; contains a phox (PX) homology domain; binds to both phosphatidylinositol-3-phosphate (PtdIns(3)P) and proteins involved in ER-Golgi or vesicular transport""",Genome Release 64-3-1
YHR106W,TRR2,SGDID:S000001148,Verified ORF,CHR_8,325598,326626,"""Mitochondrial thioredoxin reductase; involved in protection against oxidative stress ; required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD; TRR2 has a paralog ; TRR1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR107C,CDC12,SGDID:S000001149,Verified ORF,CHR_8,326813,328036,"""Component of the septin ring that is required for cytokinesis; septins are GTP-binding proteins that assemble into rod-like hetero-oligomers that can associate with other rods to form filaments; septin rings at the mother-bud neck act as scaffolds for recruiting cell division factors and as barriers to prevent diffusion of specific proteins between mother and daughter cells""",Genome Release 64-3-1
YHR108W,GGA2,SGDID:S000001150,Verified ORF,CHR_8,328303,330060,"""Protein that regulates Arf1p ; Arf2p to facilitate Golgi trafficking; binds phosphatidylinositol 4-phosphate ; which plays a role in TGN localization; has homology to gamma-adaptin; GGA2 has a paralog ; GGA1 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR109W,CTM1,SGDID:S000001151,Verified ORF,CHR_8,330310,332067,"""Cytochrome c lysine methyltransferase; trimethylates residue 72 of apo-cytochrome c (Cyc1p) in the cytosol; not required for normal respiratory growth""",Genome Release 64-3-1
YHR110W,ERP5,SGDID:S000001152,Verified ORF,CHR_8,332282,332920,"""Protein with similarity to Emp24p and Erv25p; member of the p24 family involved in ER to Golgi transport""",Genome Release 64-3-1
YHR111W,UBA4,SGDID:S000001153,Verified ORF,CHR_8,333072,334394,"""E1-like protein that activates Urm1p before urmylation; also acts in thiolation of the wobble base of cytoplasmic tRNAs by adenylating and then thiolating Urm1p; receives sulfur from Tum1p""",Genome Release 64-3-1
YHR112C,YHR112C,SGDID:S000001154,Verified ORF,CHR_8,334527,335663,"""Protein of unknown function; localizes to the cytoplasm and nucleus; overexpression affects protein trafficking through the endocytic pathway""",Genome Release 64-3-1
YHR113W,APE4,SGDID:S000001155,Verified ORF,CHR_8,336337,337809,"""Cytoplasmic aspartyl aminopeptidase with possible vacuole function; Cvt pathway cargo protein; cleaves unblocked N-terminal acidic amino acids from peptide substrates; forms a 12-subunit homo-oligomer; M18 metalloprotease family""",Genome Release 64-3-1
YHR114W,BZZ1,SGDID:S000001156,Verified ORF,CHR_8,338083,339984,"""SH3 domain protein implicated in regulating actin polymerization; able to recruit actin polymerization machinery through its SH3 domains; colocalizes with cortical actin patches and Las17p; interacts with type I myosins""",Genome Release 64-3-1
YHR115C,DMA1,SGDID:S000001157,Verified ORF,CHR_8,340109,341359,"""Ubiquitin-protein ligase (E3); controls septin dynamics ; spindle position checkpoint (SPOC) with ligase Dma2p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p ; as well as abundance ; localization ; and ubiquitination of Cdk inhibitory kinase Swe1p; ubiquitinates cyclin Pcl1p; ortholog of human RNF8 ; similar to human Chfr; contains FHA ; RING fingers; DMA1 has a paralog ; DMA2 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR116W,COX23,SGDID:S000001158,Verified ORF,CHR_8,341665,342120,"""Protein that functions in mitochondrial copper homeostasis; mitochondrial intermembrane space protein; essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs""",Genome Release 64-3-1
YHR117W,TOM71,SGDID:S000001159,Verified ORF,CHR_8,342349,344268,"""Mitochondrial outer membrane protein; probable minor component of the TOM (translocase of outer membrane) complex responsible for recognition and import of mitochondrially directed proteins; TOM71 has a paralog ; TOM70 ; that arose from the whole genome duplication""",Genome Release 64-3-1
YHR118C,ORC6,SGDID:S000001160,Verified ORF,CHR_8,344321,345628,"""Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing; phosphorylated by Cdc28p; mutation in the human Orc6p is linked to Meier-Gorlin syndrome""",Genome Release 64-3-1
YHR119W,SET1,SGDID:S000001161,Verified ORF,CHR_8,346043,349285,"""Histone methyltransferase ; subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3K4; Set1p-dependent H3K4 trimethylation recruits Nrd1p ; allowing efficient termination of snoRNAs and cryptic unstable transcripts (CUTs) by Nrd1p-Nab3p-Sen1p pathway; modulates histone acetylation levels in promoter proximal regions to ensure efficient Nrd1p-dependent termination; required in transcriptional silencing near telomeres and at silent mating type loci; has a SET domain""",Genome Release 64-3-1
YHR120W,MSH1,SGDID:S000001162,Verified ORF,CHR_8,349574,352453,"""DNA-binding protein of the mitochondria; involved in repair of mitochondrial DNA; has ATPase activity and binds to DNA mismatches; has homology to E. coli MutS; transcription is induced during meiosis""",Genome Release 64-3-1
