Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YLR246W	ERF2	ENSG00000184307	ZDHHC23
YLR246W	ERF2	ENSG00000204160	ZDHHC18
YDR375C	BCS1	ENSG00000074582	BCS1L
YIL030C	SSM4	ENSG00000145495	MARCHF6
YER132C	PMD1	ENSG00000197776	KLHDC1
YER132C	PMD1	ENSG00000124702	KLHDC3
YER132C	PMD1	ENSG00000165516	KLHDC2
YER132C	PMD1	ENSG00000162755	KLHDC9
YKR086W	PRP16	ENSG00000140829	DHX38
YJL029C	VPS53	ENSG00000141252	VPS53
YLR422W	DCK1	ENSG00000107099	DOCK8
YLR422W	DCK1	ENSG00000134516	DOCK2
YLR422W	DCK1	ENSG00000128512	DOCK4
YLR422W	DCK1	ENSG00000130158	DOCK6
YBR218C	PYC2	ENSG00000173599	PC
YGL008C	PMA1	ENSG00000018625	ATP1A2
YGL008C	PMA1	ENSG00000017260	ATP2C1
YGL008C	PMA1	ENSG00000132681	ATP1A4
YGL008C	PMA1	ENSG00000067842	ATP2B3
YGL008C	PMA1	ENSG00000163399	ATP1A1
YGL008C	PMA1	ENSG00000159363	ATP13A2
YGL008C	PMA1	ENSG00000105409	ATP1A3
YGL008C	PMA1	ENSG00000174437	ATP2A2
YGL008C	PMA1	ENSG00000187527	ATP13A5
YGL008C	PMA1	ENSG00000133657	ATP13A3
YGL008C	PMA1	ENSG00000105675	ATP4A
YGL008C	PMA1	ENSG00000070961	ATP2B1
YGL008C	PMA1	ENSG00000157087	ATP2B2
YCR047C	BUD23	ENSG00000071462	BUD23
YMR276W	DSK2	ENSG00000160803	UBQLN4
YMR276W	DSK2	ENSG00000138629	UBL7
YOL027C	MDM38	ENSG00000050426	LETMD1
YNL249C	MPA43	ENSG00000197417	SHPK
YFL042C		ENSG00000175318	GRAMD2A
YFL042C		ENSG00000089351	GRAMD1A
YFL042C		ENSG00000023171	GRAMD1B
YFL042C		ENSG00000178075	GRAMD1C
YLR168C	UPS2	ENSG00000186314	PRELID2
YGL195W	GCN1	ENSG00000089154	GCN1
YOR175C	ALE1	ENSG00000102312	PORCN
YOR175C	ALE1	ENSG00000111684	LPCAT3
YOR175C	ALE1	ENSG00000125505	MBOAT7
YOR175C	ALE1	ENSG00000143797	MBOAT2
YLR378C	SEC61	ENSG00000058262	SEC61A1
YHR165C	PRP8	ENSG00000174231	PRPF8
YNL022C	RCM1	ENSG00000130305	NSUN5
YJL165C	HAL5	ENSG00000132356	PRKAA1
YJL165C	HAL5	ENSG00000160584	SIK3
YJL165C	HAL5	ENSG00000212122	TSSK1B
YJL165C	HAL5	ENSG00000162526	TSSK3
YJL165C	HAL5	ENSG00000074590	NUAK1
YJL165C	HAL5	ENSG00000163788	SNRK
YJL165C	HAL5	ENSG00000170145	SIK2
YJL165C	HAL5	ENSG00000162409	PRKAA2
YLR258W	GSY2	ENSG00000104812	GYS1
YPL254W	HFI1	ENSG00000152382	TADA1
YGL173C	XRN1	ENSG00000114127	XRN1
YKL207W		ENSG00000125037	EMC3
YGR254W	ENO1	ENSG00000111674	ENO2
YGR254W	ENO1	ENSG00000108515	ENO3
YCR003W	MRPL32	ENSG00000106591	MRPL32
YFR040W	SAP155	ENSG00000110075	PPP6R3
YDR292C	SRP101	ENSG00000182934	SRPRA
YJL074C	SMC3	ENSG00000108055	SMC3
YPL010W	RET3	ENSG00000111481	COPZ1
YIL159W	BNR1	ENSG00000155816	FMN2
YNR070W	PDR18	ENSG00000118777	ABCG2
YNR070W	PDR18	ENSG00000172350	ABCG4
YNR070W	PDR18	ENSG00000138075	ABCG5
YNL287W	SEC21	ENSG00000158623	COPG2
YNL287W	SEC21	ENSG00000181789	COPG1
YHR079C	IRE1	ENSG00000134398	ERN2
YPL169C	MEX67	ENSG00000269437	NXF2B
YPL169C	MEX67	ENSG00000162231	NXF1
YPR105C	COG4	ENSG00000103051	COG4
YEL041W	YEF1	ENSG00000008130	NADK
YDL077C	VAM6	ENSG00000166887	VPS39
YDL149W	ATG9	ENSG00000198925	ATG9A
YDL149W	ATG9	ENSG00000181652	ATG9B
YHR090C	YNG2	ENSG00000071243	ING3
YBR074W		ENSG00000099219	ERMP1
YHL030W	ECM29	ENSG00000136813	ECPAS
YAL022C	FUN26	ENSG00000174669	SLC29A2
YAL022C	FUN26	ENSG00000198246	SLC29A3
YAL022C	FUN26	ENSG00000164638	SLC29A4
YGR244C	LSC2	ENSG00000172340	SUCLG2
YGL236C	MTO1	ENSG00000135297	MTO1
YDR386W	MUS81	ENSG00000172732	MUS81
YDR040C	ENA1	ENSG00000132681	ATP1A4
YDR040C	ENA1	ENSG00000105409	ATP1A3
YDR040C	ENA1	ENSG00000174437	ATP2A2
YDR040C	ENA1	ENSG00000187527	ATP13A5
YDR040C	ENA1	ENSG00000157087	ATP2B2
YJL026W	RNR2	ENSG00000048392	RRM2B
YJL026W	RNR2	ENSG00000171848	RRM2
YOL077C	BRX1	ENSG00000113460	BRIX1
YOL092W	YPQ1	ENSG00000145014	TMEM44
YJR042W	NUP85	ENSG00000125450	NUP85
YJL013C	MAD3	ENSG00000169679	BUB1
YPL140C	MKK2	ENSG00000198909	MAP3K3
YPL140C	MKK2	ENSG00000169032	MAP2K1
YPL140C	MKK2	ENSG00000137601	NEK1
YPL140C	MKK2	ENSG00000126934	MAP2K2
YPL140C	MKK2	ENSG00000169967	MAP3K2
YMR285C	NGL2	ENSG00000174606	ANGEL2
YMR285C	NGL2	ENSG00000138767	CNOT6L
YMR285C	NGL2	ENSG00000174840	PDE12
YER174C	GRX4	ENSG00000108010	GLRX3
YMR279C		ENSG00000148110	MFSD14B
YMR279C		ENSG00000109736	MFSD10
YMR279C		ENSG00000182544	MFSD5
YMR279C		ENSG00000118855	MFSD1
YMR279C		ENSG00000164073	MFSD8
YMR279C		ENSG00000156875	MFSD14A
YNL121C	TOM70	ENSG00000168439	STIP1
YNL121C	TOM70	ENSG00000104969	SGTA
YNL121C	TOM70	ENSG00000113312	TTC1
YNL121C	TOM70	ENSG00000149292	TTC12
YNL121C	TOM70	ENSG00000115282	TTC31
YNL121C	TOM70	ENSG00000141161	UNC45B
YNL121C	TOM70	ENSG00000140553	UNC45A
YNL121C	TOM70	ENSG00000103266	STUB1
YJL078C	PRY3	ENSG00000124812	CRISP1
YJL078C	PRY3	ENSG00000173401	GLIPR1L1
YJL078C	PRY3	ENSG00000180481	GLIPR1L2
YKL094W	YJU3	ENSG00000074416	MGLL
YOL156W	HXT11	ENSG00000181856	SLC2A4
YOL156W	HXT11	ENSG00000173262	SLC2A14
YOL156W	HXT11	ENSG00000197241	SLC2A7
YNL003C	PET8	ENSG00000144741	SLC25A26
YMR018W	PEX9	ENSG00000139197	PEX5
YMR018W	PEX9	ENSG00000114757	PEX5L
YDR147W	EKI1	ENSG00000143845	ETNK2
YDR147W	EKI1	ENSG00000139163	ETNK1
YDR147W	EKI1	ENSG00000110721	CHKA
YDL055C	PSA1	ENSG00000173540	GMPPB
YML110C	COQ5	ENSG00000110871	COQ5
YKL008C	LAC1	ENSG00000154227	CERS3
YKL008C	LAC1	ENSG00000223802	CERS1
YKL008C	LAC1	ENSG00000172292	CERS6
YKL008C	LAC1	ENSG00000143418	CERS2
YNR006W	VPS27	ENSG00000125447	GGA3
YHR024C	MAS2	ENSG00000165688	PMPCA
YDL030W	PRP9	ENSG00000143751	SDE2
YDL104C	QRI7	ENSG00000128694	OSGEPL1
YPL113C		ENSG00000092621	PHGDH
YPL113C		ENSG00000175029	CTBP2
YPL113C		ENSG00000159692	CTBP1
YMR080C	NAM7	ENSG00000005007	UPF1
YCR034W		ENSG00000170522	ELOVL6
YMR224C	MRE11	ENSG00000020922	MRE11
YGR178C	PBP1	ENSG00000204842	ATXN2
YGR178C	PBP1	ENSG00000168488	ATXN2L
YNL233W	BNI4	ENSG00000112137	PHACTR1
YNL233W	BNI4	ENSG00000112419	PHACTR2
YNL313C	EMW1	ENSG00000018699	TTC27
YMR240C	CUS1	ENSG00000087365	SF3B2
YIL112W	HOS4	ENSG00000182177	ASB18
YHR202W		ENSG00000135318	NT5E
YPR004C	AIM45	ENSG00000140374	ETFA
YGL099W	LSG1	ENSG00000041802	LSG1
YLR065C	ENV10	ENSG00000168701	TMEM208
YLR350W	ORM2	ENSG00000123353	ORMDL2
YLR350W	ORM2	ENSG00000128699	ORMDL1
YGR241C	YAP1802	ENSG00000065609	SNAP91
YNR001C	CIT1	ENSG00000062485	CS
YPL048W	CAM1	ENSG00000169504	CLIC4
YDL103C	QRI1	ENSG00000117143	UAP1
YNR047W	FPK1	ENSG00000117676	RPS6KA1
YPR190C	RPC82	ENSG00000186141	POLR3C
YLL043W	FPS1	ENSG00000259916	AQP7B
YLL043W	FPS1	ENSG00000143595	AQP10
YGL208W	SIP2	ENSG00000131791	PRKAB2
YAL060W	BDH1	ENSG00000115129	TP53I3
YCL039W	GID7	ENSG00000162923	WDR26
YDL134C	PPH21	ENSG00000213639	PPP1CB
YNL238W	KEX2	ENSG00000169174	PCSK9
YER155C	BEM2	ENSG00000097096	SYDE2
YER155C	BEM2	ENSG00000128656	CHN1
YDL188C	PPH22	ENSG00000213639	PPP1CB
YKL168C	KKQ8	ENSG00000163545	NUAK2
YNR065C		ENSG00000134243	SORT1
YBR198C	TAF5	ENSG00000135801	TAF5L
YLR100W	ERG27	ENSG00000132196	HSD17B7
YKL041W	VPS24	ENSG00000115561	CHMP3
YNR006W	VPS27	ENSG00000085449	WDFY1
YNR006W	VPS27	ENSG00000115145	STAM2
YOL156W	HXT11	ENSG00000117394	SLC2A1
YOL092W	YPQ1	ENSG00000040487	SLC66A1
YGR254W	ENO1	ENSG00000074800	ENO1
YJL165C	HAL5	ENSG00000163545	NUAK2
YGL008C	PMA1	ENSG00000058668	ATP2B4
YLR422W	DCK1	ENSG00000135905	DOCK10
YDL194W	SNF3	ENSG00000117394	SLC2A1
YGL163C	RAD54	ENSG00000085999	RAD54L
YJL214W	HXT8	ENSG00000117394	SLC2A1
YCL045C	EMC1	ENSG00000127463	EMC1
YLL052C	AQY2	ENSG00000143595	AQP10
YHR132C	ECM14	ENSG00000144410	CPO
YPL078C	ATP4	ENSG00000116459	ATP5PB
YDL243C	AAD4	ENSG00000211454	AKR7L
YDL243C	AAD4	ENSG00000162482	AKR7A3
YDL243C	AAD4	ENSG00000053371	AKR7A2
YDL243C	AAD4	ENSG00000069424	KCNAB2
YPL069C	BTS1	ENSG00000152904	GGPS1
YIL091C	UTP25	ENSG00000117597	UTP25
YOR233W	KIN4	ENSG00000163545	NUAK2
YKL191W	DPH2	ENSG00000132768	DPH2
YIR036C	IRC24	ENSG00000117594	HSD11B1
YPL040C	ISM1	ENSG00000067704	IARS2
YNL267W	PIK1	ENSG00000143393	PI4KB
YNL134C		ENSG00000115129	TP53I3
YJR119C	JHD2	ENSG00000117139	KDM5B
YKR019C	IRS4	ENSG00000198399	ITSN2
YKR019C	IRS4	ENSG00000085832	EPS15
YLR191W	PEX13	ENSG00000162928	PEX13
YNL183C	NPR1	ENSG00000163545	NUAK2
YBR163W	EXO5	ENSG00000164002	EXO5
YLR337C	VRP1	ENSG00000115935	WIPF1
YER101C	AST2	ENSG00000115129	TP53I3
YDL065C	PEX19	ENSG00000162735	PEX19
YDR145W	TAF12	ENSG00000120656	TAF12
YLL013C	PUF3	ENSG00000055917	PUM2
YKL024C	URA6	ENSG00000162368	CMPK1
YBL047C	EDE1	ENSG00000198399	ITSN2
YBL047C	EDE1	ENSG00000085832	EPS15
YBL017C	PEP1	ENSG00000134243	SORT1
YCR091W	KIN82	ENSG00000117676	RPS6KA1
YDR473C	PRP3	ENSG00000117360	PRPF3
YKL010C	UFD4	ENSG00000153827	TRIP12
YMR211W	DML1	ENSG00000125459	MSTO1
YLR096W	KIN2	ENSG00000163545	NUAK2
YCR102C		ENSG00000115129	TP53I3
YDL138W	RGT2	ENSG00000117394	SLC2A1
YNR072W	HXT17	ENSG00000117394	SLC2A1
YJR103W	URA8	ENSG00000171793	CTPS1
YDR358W	GGA1	ENSG00000085449	WDFY1
YDR358W	GGA1	ENSG00000115145	STAM2
YKL039W	PTM1	ENSG00000153214	TMEM87B
YDR226W	ADK1	ENSG00000004455	AK2
YGR253C	PUP2	ENSG00000143106	PSMA5
YOR109W	INP53	ENSG00000198574	SH2D1B
YOR358W	HAP5	ENSG00000066136	NFYC
YHR108W	GGA2	ENSG00000085449	WDFY1
YHR108W	GGA2	ENSG00000115145	STAM2
YDR492W	IZH1	ENSG00000159346	ADIPOR1
YHL017W		ENSG00000153214	TMEM87B
YMR303C	ADH2	ENSG00000115129	TP53I3
YOR002W	ALG6	ENSG00000088035	ALG6
YBR028C	YPK3	ENSG00000117676	RPS6KA1
YOR181W	LAS17	ENSG00000115935	WIPF1
YIR035C		ENSG00000117594	HSD11B1
YLR176C	RFX1	ENSG00000143390	RFX5
YER047C	SAP1	ENSG00000021574	SPAST
YGL044C	RNA15	ENSG00000152332	UHMK1
YDR343C	HXT6	ENSG00000117394	SLC2A1
YEL060C	PRB1	ENSG00000169174	PCSK9
YDR122W	KIN1	ENSG00000163545	NUAK2
YLR081W	GAL2	ENSG00000117394	SLC2A1
YFR034C	PHO4	ENSG00000069812	HES2
YPR042C	PUF2	ENSG00000055917	PUM2
YPL026C	SKS1	ENSG00000163545	NUAK2
YBR260C	RGD1	ENSG00000097096	SYDE2
YBR260C	RGD1	ENSG00000128656	CHN1
YBR298C	MAL31	ENSG00000117394	SLC2A1
YBR251W	MRPS5	ENSG00000144029	MRPS5
YJR155W	AAD10	ENSG00000211454	AKR7L
YJR155W	AAD10	ENSG00000162482	AKR7A3
YJR155W	AAD10	ENSG00000053371	AKR7A2
YJR155W	AAD10	ENSG00000069424	KCNAB2
YDR097C	MSH6	ENSG00000116062	MSH6
YIL048W	NEO1	ENSG00000143515	ATP8B2
YMR243C	ZRC1	ENSG00000196660	SLC30A10
YGL095C	VPS45	ENSG00000136631	VPS45
YHR174W	ENO2	ENSG00000074800	ENO1
YBR241C		ENSG00000117394	SLC2A1
YDR128W	MTC5	ENSG00000116455	WDR77
YPL074W	YTA6	ENSG00000021574	SPAST
YDL145C	COP1	ENSG00000122218	COPA
YJR091C	JSN1	ENSG00000055917	PUM2
YBR140C	IRA1	ENSG00000075391	RASAL2
YDR481C	PHO8	ENSG00000162551	ALPL
YJR059W	PTK2	ENSG00000163545	NUAK2
YDR371W	CTS2	ENSG00000133048	CHI3L1
YDR371W	CTS2	ENSG00000133063	CHIT1
YDR371W	CTS2	ENSG00000085465	OVGP1
YKL198C	PTK1	ENSG00000163545	NUAK2
YIL083C	CAB2	ENSG00000127125	PPCS
YBR041W	FAT1	ENSG00000143554	SLC27A3
YDR342C	HXT7	ENSG00000117394	SLC2A1
YML087C	AIM33	ENSG00000159348	CYB5R1
YOR316C	COT1	ENSG00000196660	SLC30A10
YOL081W	IRA2	ENSG00000075391	RASAL2
YNL271C	BNI1	ENSG00000157827	FMNL2
YOL086C	ADH1	ENSG00000115129	TP53I3
YNL106C	INP52	ENSG00000198574	SH2D1B
YDR247W	VHS1	ENSG00000163545	NUAK2
YOR127W	RGA1	ENSG00000097096	SYDE2
YOR127W	RGA1	ENSG00000128656	CHN1
YPL141C	FRK1	ENSG00000163545	NUAK2
YIL062C	ARC15	ENSG00000162704	ARPC5
YKL184W	SPE1	ENSG00000115758	ODC1
YML098W	TAF13	ENSG00000197780	TAF13
YPL224C	MMT2	ENSG00000196660	SLC30A10
YLR229C	CDC42	ENSG00000070831	CDC42
YHR094C	HXT1	ENSG00000117394	SLC2A1
