Yeast_Gene_stable_ID	Yeast_Gene_name	Human_Gene_stable_ID	Human_Gene_name
YGR108W	CLB1	ENSG00000112576	CCND3
YGR108W	CLB1	ENSG00000107443	CCNJ
YGR108W	CLB1	ENSG00000118971	CCND2
YGR108W	CLB1	ENSG00000135083	CCNJL
YGR108W	CLB1	ENSG00000113328	CCNG1
YGR108W	CLB1	ENSG00000134057	CCNB1
YGR108W	CLB1	ENSG00000105219	CCNP
YGR108W	CLB1	ENSG00000110092	CCND1
YDR152W	GIR2	ENSG00000111832	RWDD1
YKL125W	RRN3	ENSG00000085721	RRN3
YGL134W	PCL10	ENSG00000115649	CNPPD1
YMR233W	TRI1	ENSG00000082014	SMARCD3
YMR233W	TRI1	ENSG00000108604	SMARCD2
YPR122W	AXL1	ENSG00000010256	UQCRC1
YPR122W	AXL1	ENSG00000078618	NRDC
YHR091C	MSR1	ENSG00000146282	RARS2
YFR051C	RET2	ENSG00000095139	ARCN1
YNL240C	NAR1	ENSG00000141562	NARF
YNL240C	NAR1	ENSG00000023228	NDUFS1
YEL032W	MCM3	ENSG00000112118	MCM3
YBL084C	CDC27	ENSG00000004897	CDC27
YDL166C	FAP7	ENSG00000085231	AK6
YDR456W	NHX1	ENSG00000135740	SLC9A5
YDR456W	NHX1	ENSG00000162753	SLC9C2
YDR456W	NHX1	ENSG00000180251	SLC9A4
YML054C	CYB2	ENSG00000116882	HAO2
YML054C	CYB2	ENSG00000172508	CARNS1
YGL017W	ATE1	ENSG00000107669	ATE1
YHR203C	RPS4B	ENSG00000198034	RPS4X
YER014W	HEM14	ENSG00000143224	PPOX
YJL102W	MEF2	ENSG00000164347	GFM2
YDR247W	VHS1	ENSG00000132356	PRKAA1
YDR247W	VHS1	ENSG00000160584	SIK3
YDR247W	VHS1	ENSG00000212122	TSSK1B
YDR247W	VHS1	ENSG00000162526	TSSK3
YDR247W	VHS1	ENSG00000074590	NUAK1
YDR247W	VHS1	ENSG00000163788	SNRK
YDR247W	VHS1	ENSG00000170145	SIK2
YDR247W	VHS1	ENSG00000162409	PRKAA2
YAL019W	FUN30	ENSG00000163104	SMARCAD1
YNL106C	INP52	ENSG00000183918	SH2D1A
YNL106C	INP52	ENSG00000168918	INPP5D
YNL106C	INP52	ENSG00000198825	INPP5F
YNL106C	INP52	ENSG00000165458	INPPL1
YJL207C	LAA1	ENSG00000008869	HEATR5B
YJL207C	LAA1	ENSG00000129493	HEATR5A
YAL002W	VPS8	ENSG00000156931	VPS8
YJL105W	SET4	ENSG00000168137	SETD5
YJL105W	SET4	ENSG00000005483	KMT2E
YLR290C	COQ11	ENSG00000139180	NDUFA9
YDR513W	GRX2	ENSG00000023572	GLRX2
YGL021W	ALK1	ENSG00000184216	IRAK1
YGL021W	ALK1	ENSG00000090376	IRAK3
YGL021W	ALK1	ENSG00000177602	HASPIN
YDR098C	GRX3	ENSG00000108010	GLRX3
YHR114W	BZZ1	ENSG00000187239	FNBP1
YHR114W	BZZ1	ENSG00000137942	FNBP1L
YOL086C	ADH1	ENSG00000106853	PTGR1
YOL086C	ADH1	ENSG00000196344	ADH7
YOL086C	ADH1	ENSG00000197894	ADH5
YOL086C	ADH1	ENSG00000198099	ADH4
YOL086C	ADH1	ENSG00000108828	VAT1
YGR261C	APL6	ENSG00000103723	AP3B2
YGR261C	APL6	ENSG00000132842	AP3B1
YNL271C	BNI1	ENSG00000135723	FHOD1
YNL271C	BNI1	ENSG00000137460	FHDC1
YNL271C	BNI1	ENSG00000131504	DIAPH1
YNL271C	BNI1	ENSG00000109920	FNBP4
YNL271C	BNI1	ENSG00000215045	GRID2IP
YNL271C	BNI1	ENSG00000155816	FMN2
YNL271C	BNI1	ENSG00000184922	FMNL1
YNL271C	BNI1	ENSG00000161791	FMNL3
YDL179W	PCL9	ENSG00000115649	CNPPD1
YPR125W	YLH47	ENSG00000050426	LETMD1
YBR102C	EXO84	ENSG00000116903	EXOC8
YDR257C	RKM4	ENSG00000103037	SETD6
YOR234C	RPL33B	ENSG00000182899	RPL35A
YDL178W	DLD2	ENSG00000180902	D2HGDH
YBR284W		ENSG00000133805	AMPD3
YBR284W		ENSG00000116337	AMPD2
YBR284W		ENSG00000116748	AMPD1
YJL001W	PRE3	ENSG00000142507	PSMB6
YJL001W	PRE3	ENSG00000136930	PSMB7
YJL001W	PRE3	ENSG00000204264	PSMB8
YJL001W	PRE3	ENSG00000205220	PSMB10
YDL185W	VMA1	ENSG00000114573	ATP6V1A
YOR056C	NOB1	ENSG00000141101	NOB1
YLL066C		ENSG00000108771	DHX58
YLL066C		ENSG00000115267	IFIH1
YNL101W	AVT4	ENSG00000103042	SLC38A7
YNL101W	AVT4	ENSG00000180773	SLC36A4
YNL101W	AVT4	ENSG00000186334	SLC36A3
YNL101W	AVT4	ENSG00000186335	SLC36A2
YNL101W	AVT4	ENSG00000123643	SLC36A1
YBR084C-A	RPL19A	ENSG00000108298	RPL19
YDR167W	TAF10	ENSG00000166337	TAF10
YDL246C	SOR2	ENSG00000196344	ADH7
YDL246C	SOR2	ENSG00000197894	ADH5
YDL246C	SOR2	ENSG00000198099	ADH4
YKL157W	APE2	ENSG00000141279	NPEPPS
YPL104W	MSD1	ENSG00000117593	DARS2
YPL266W	DIM1	ENSG00000162851	TFB2M
YPL266W	DIM1	ENSG00000086189	DIMT1
YER019W	ISC1	ENSG00000135587	SMPD2
YER073W	ALD5	ENSG00000137124	ALDH1B1
YER073W	ALD5	ENSG00000006534	ALDH3B1
YOL126C	MDH2	ENSG00000146701	MDH2
YOL081W	IRA2	ENSG00000197283	SYNGAP1
YOL081W	IRA2	ENSG00000170667	RASA4B
YOL081W	IRA2	ENSG00000136848	DAB2IP
YOL081W	IRA2	ENSG00000105808	RASA4
YOL081W	IRA2	ENSG00000155903	RASA2
YOL081W	IRA2	ENSG00000111344	RASAL1
YER002W	NOP16	ENSG00000048162	NOP16
YIR008C	PRI1	ENSG00000198056	PRIM1
YLL061W	MMP1	ENSG00000092068	SLC7A8
YLL061W	MMP1	ENSG00000155465	SLC7A7
YLL061W	MMP1	ENSG00000003989	SLC7A2
YLL061W	MMP1	ENSG00000021488	SLC7A9
YLL061W	MMP1	ENSG00000130876	SLC7A10
YOR116C	RPO31	ENSG00000148606	POLR3A
YOL039W	RPP2A	ENSG00000137818	RPLP1
YDR083W	RRP8	ENSG00000132275	RRP8
YBR058C	UBP14	ENSG00000187555	USP7
YDR289C	RTT103	ENSG00000163125	RPRD2
YLL050C	COF1	ENSG00000165410	CFL2
YLL050C	COF1	ENSG00000172757	CFL1
YDL124W		ENSG00000227471	AKR1B15
YDL124W		ENSG00000198074	AKR1B10
YDL124W		ENSG00000151632	AKR1C2
YDL124W		ENSG00000187134	AKR1C1
YDL124W		ENSG00000264006	AKR1C8
YJL083W	TAX4	ENSG00000169891	REPS2
YJL083W	TAX4	ENSG00000103966	EHD4
YDL132W	CDC53	ENSG00000055130	CUL1
YCL035C	GRX1	ENSG00000023572	GLRX2
YDR006C	SOK1	ENSG00000268235	TCP11X1
YDR006C	SOK1	ENSG00000215029	TCP11X2
YDR006C	SOK1	ENSG00000124678	TCP11
YDR006C	SOK1	ENSG00000176148	TCP11L1
YDR311W	TFB1	ENSG00000110768	GTF2H1
YCL064C	CHA1	ENSG00000135094	SDS
YCL064C	CHA1	ENSG00000139410	SDSL
YGR229C	SMI1	ENSG00000110429	FBXO3
YER045C	ACA1	ENSG00000170653	ATF7
YER045C	ACA1	ENSG00000115966	ATF2
YHR155W	LAM1	ENSG00000284209	
YHR155W	LAM1	ENSG00000163249	CCNYL1
YHL047C	ARN2	ENSG00000148110	MFSD14B
YHL047C	ARN2	ENSG00000109736	MFSD10
YHL047C	ARN2	ENSG00000182544	MFSD5
YHL047C	ARN2	ENSG00000118855	MFSD1
YHL047C	ARN2	ENSG00000164073	MFSD8
YHL047C	ARN2	ENSG00000156875	MFSD14A
YJL111W	CCT7	ENSG00000135624	CCT7
YDR496C	PUF6	ENSG00000080608	PUM3
YML094W	GIM5	ENSG00000123349	PFDN5
YOR001W	RRP6	ENSG00000171824	EXOSC10
YBR046C	ZTA1	ENSG00000116791	CRYZ
YLL035W	GRC3	ENSG00000162408	NOL9
YBL022C	PIM1	ENSG00000196365	LONP1
YOR330C	MIP1	ENSG00000140521	POLG
YJL167W	ERG20	ENSG00000160752	FDPS
YDL003W	MCD1	ENSG00000164754	RAD21
YIL075C	RPN2	ENSG00000173692	PSMD1
YMR034C	RCH1	ENSG00000120519	SLC10A7
YHR123W	EPT1	ENSG00000111666	CHPT1
YHR123W	EPT1	ENSG00000138018	SELENOI
YOR316C	COT1	ENSG00000115194	SLC30A3
YBR009C	HHF1	ENSG00000275663	H4C7
YJR121W	ATP2	ENSG00000110955	ATP5F1B
YOR236W	DFR1	ENSG00000178700	DHFR2
YJL070C		ENSG00000133805	AMPD3
YJL070C		ENSG00000116337	AMPD2
YJL070C		ENSG00000116748	AMPD1
YLR196W	PWP1	ENSG00000136045	PWP1
YDR342C	HXT7	ENSG00000181856	SLC2A4
YDR342C	HXT7	ENSG00000173262	SLC2A14
YDR342C	HXT7	ENSG00000197241	SLC2A7
YFL036W	RPO41	ENSG00000099821	POLRMT
YNR021W		ENSG00000108588	CCDC47
YLR019W	PSR2	ENSG00000144579	CTDSP1
YBR247C	ENP1	ENSG00000112578	BYSL
YML087C	AIM33	ENSG00000166394	CYB5R2
YML087C	AIM33	ENSG00000154814	OXNAD1
YML087C	AIM33	ENSG00000215883	CYB5RL
YNL156C	NSG2	ENSG00000186480	INSIG1
YNL156C	NSG2	ENSG00000125629	INSIG2
YPR032W	SRO7	ENSG00000145087	STXBP5L
YPR032W	SRO7	ENSG00000073350	LLGL2
YPR032W	SRO7	ENSG00000164506	STXBP5
YPR032W	SRO7	ENSG00000131899	LLGL1
YGR148C	RPL24B	ENSG00000114391	RPL24
YLR120C	YPS1	ENSG00000196188	CTSE
YPL106C	SSE1	ENSG00000170606	HSPA4
YPL106C	SSE1	ENSG00000173110	HSPA6
YPL106C	SSE1	ENSG00000164070	HSPA4L
YPR024W	YME1	ENSG00000136758	YME1L1
YBR145W	ADH5	ENSG00000106853	PTGR1
YBR145W	ADH5	ENSG00000196344	ADH7
YBR145W	ADH5	ENSG00000197894	ADH5
YBR145W	ADH5	ENSG00000198099	ADH4
YBR145W	ADH5	ENSG00000108828	VAT1
YOL097C	WRS1	ENSG00000140105	WARS1
YBL057C	PTH2	ENSG00000141378	PTRH2
YJR047C	ANB1	ENSG00000253626	EIF5AL1
YDR458C	HEH2	ENSG00000161904	LEMD2
YDR458C	HEH2	ENSG00000174106	LEMD3
YLR133W	CKI1	ENSG00000143845	ETNK2
YLR133W	CKI1	ENSG00000139163	ETNK1
YLR133W	CKI1	ENSG00000110721	CHKA
YGL103W	RPL28	ENSG00000166441	RPL27A
YGR264C	MES1	ENSG00000166986	MARS1
YOR367W	SCP1	ENSG00000149591	TAGLN
YOR367W	SCP1	ENSG00000158710	TAGLN2
YIL129C	TAO3	ENSG00000075539	FRYL
YBR041W	FAT1	ENSG00000113396	SLC27A6
YBR041W	FAT1	ENSG00000130377	ACSBG2
YBR041W	FAT1	ENSG00000103740	ACSBG1
YBR041W	FAT1	ENSG00000123983	ACSL3
YBR041W	FAT1	ENSG00000083807	SLC27A5
YBR041W	FAT1	ENSG00000151726	ACSL1
YOR006C	TSR3	ENSG00000007520	TSR3
YPL264C		ENSG00000259224	SLC35G6
YPL264C		ENSG00000164729	SLC35G3
YKL175W	ZRT3	ENSG00000133195	SLC39A11
YDL168W	SFA1	ENSG00000196344	ADH7
YDL168W	SFA1	ENSG00000197894	ADH5
YDL168W	SFA1	ENSG00000198099	ADH4
YCR002C	CDC10	ENSG00000138758	SEPTIN11
YCR002C	CDC10	ENSG00000184640	SEPTIN9
YCR002C	CDC10	ENSG00000180096	SEPTIN1
YCR002C	CDC10	ENSG00000154997	SEPTIN14
YIL036W	CST6	ENSG00000170653	ATF7
YIL036W	CST6	ENSG00000115966	ATF2
YKL189W	HYM1	ENSG00000135932	CAB39
YJR126C	VPS70	ENSG00000106327	TFR2
YJR126C	VPS70	ENSG00000168060	NAALADL1
YJR126C	VPS70	ENSG00000072274	TFRC
YJL130C	URA2	ENSG00000084774	CAD
YJL221C	IMA4	ENSG00000237763	AMY1A
YJL221C	IMA4	ENSG00000174876	AMY1B
YJL221C	IMA4	ENSG00000187733	AMY1C
YJL221C	IMA4	ENSG00000240038	AMY2B
YJL221C	IMA4	ENSG00000243480	AMY2A
YJL221C	IMA4	ENSG00000168003	SLC3A2
YNL087W	TCB2	ENSG00000139641	ESYT1
YNL087W	TCB2	ENSG00000117868	ESYT2
YPR176C	BET2	ENSG00000137955	RABGGTB
YOL136C	PFK27	ENSG00000158571	PFKFB1
YOL136C	PFK27	ENSG00000123836	PFKFB2
YOL136C	PFK27	ENSG00000170525	PFKFB3
YOL136C	PFK27	ENSG00000114268	PFKFB4
YEL038W	UTR4	ENSG00000145293	ENOPH1
YJL112W	MDV1	ENSG00000132004	FBXW9
YJL112W	MDV1	ENSG00000072803	FBXW11
YJL112W	MDV1	ENSG00000187260	WDR86
YJL112W	MDV1	ENSG00000005448	WDR54
YJL112W	MDV1	ENSG00000175575	PAAF1
YJL112W	MDV1	ENSG00000214050	FBXO16
YJL112W	MDV1	ENSG00000153832	FBXO36
YJL112W	MDV1	ENSG00000164049	FBXW12
YJL112W	MDV1	ENSG00000174776	WDR49
YJL112W	MDV1	ENSG00000109670	FBXW7
YJL112W	MDV1	ENSG00000131653	TRAF7
YJL112W	MDV1	ENSG00000162843	WDR64
YHR187W	IKI1	ENSG00000170291	ELP5
YER004W	FMP52	ENSG00000109854	HTATIP2
YER142C	MAG1	ENSG00000114026	OGG1
YDL064W	UBC9	ENSG00000103275	UBE2I
YBL021C	HAP3	ENSG00000189157	FAM47E
YBL021C	HAP3	ENSG00000120837	NFYB
YNL247W		ENSG00000110619	CARS1
YML067C	ERV41	ENSG00000087502	ERGIC2
YCR048W	ARE1	ENSG00000057252	SOAT1
YOR018W	ROD1	ENSG00000105643	ARRDC2
YOR018W	ROD1	ENSG00000205784	ARRDC5
YOR018W	ROD1	ENSG00000265972	TXNIP
YMR186W	HSC82	ENSG00000080824	HSP90AA1
YMR186W	HSC82	ENSG00000166598	HSP90B1
YJR122W	IBA57	ENSG00000181873	IBA57
YIL172C	IMA3	ENSG00000237763	AMY1A
YIL172C	IMA3	ENSG00000174876	AMY1B
YIL172C	IMA3	ENSG00000187733	AMY1C
YIL172C	IMA3	ENSG00000240038	AMY2B
YIL172C	IMA3	ENSG00000243480	AMY2A
YIL172C	IMA3	ENSG00000168003	SLC3A2
YDR159W	SAC3	ENSG00000168061	SAC3D1
YDL214C	PRR2	ENSG00000132356	PRKAA1
YDL214C	PRR2	ENSG00000160584	SIK3
YDL214C	PRR2	ENSG00000212122	TSSK1B
YDL214C	PRR2	ENSG00000162526	TSSK3
YDL214C	PRR2	ENSG00000074590	NUAK1
YDL214C	PRR2	ENSG00000163788	SNRK
YDL214C	PRR2	ENSG00000170145	SIK2
YDL214C	PRR2	ENSG00000162409	PRKAA2
YGR096W	TPC1	ENSG00000125454	SLC25A19
YMR303C	ADH2	ENSG00000106853	PTGR1
YMR303C	ADH2	ENSG00000196344	ADH7
YMR303C	ADH2	ENSG00000197894	ADH5
YMR303C	ADH2	ENSG00000198099	ADH4
YMR303C	ADH2	ENSG00000108828	VAT1
YFL024C	EPL1	ENSG00000135999	EPC2
YLR231C	BNA5	ENSG00000115919	KYNU
YDL131W	LYS21	ENSG00000117305	HMGCL
YPR129W	SCD6	ENSG00000257103	LSM14A
YGR118W	RPS23A	ENSG00000186468	RPS23
YPR010C	RPA135	ENSG00000125630	POLR1B
YPL020C	ULP1	ENSG00000119231	SENP5
YCR037C	PHO87	ENSG00000164707	SLC13A4
YCR037C	PHO87	ENSG00000007216	SLC13A2
YOR133W	EFT1	ENSG00000167658	EEF2
snR19		ENSG00000200789	RNU1-65P
snR19		ENSG00000199426	RNU1-108P
snR19		ENSG00000275291	RNVU1-26
YGR020C	VMA7	ENSG00000128524	ATP6V1F
YER123W	YCK3	ENSG00000028116	VRK2
YER123W	YCK3	ENSG00000151292	CSNK1G3
YER123W	YCK3	ENSG00000128881	TTBK2
YER123W	YCK3	ENSG00000146216	TTBK1
YER123W	YCK3	ENSG00000113712	CSNK1A1
YER123W	YCK3	ENSG00000141551	CSNK1D
YDR224C	HTB1	ENSG00000285480	H2BK1
YGL237C	HAP2	ENSG00000001167	NFYA
YOR346W	REV1	ENSG00000135945	REV1
YGL171W	ROK1	ENSG00000278053	DDX52
YDR492W	IZH1	ENSG00000137819	PAQR5
YDR492W	IZH1	ENSG00000136297	MMD2
YDR492W	IZH1	ENSG00000182749	PAQR7
YDR492W	IZH1	ENSG00000160781	PAQR6
YJL052W	TDH1	ENSG00000111640	GAPDH
YDL205C	HEM3	ENSG00000256269	HMBS
YML104C	MDM1	ENSG00000135317	SNX14
YML104C	MDM1	ENSG00000120451	SNX19
YML104C	MDM1	ENSG00000109762	SNX25
YOR224C	RPB8	ENSG00000163882	POLR2H
YML030W	RCF1	ENSG00000214511	HIGD1C
YHL017W		ENSG00000103978	TMEM87A
YHL017W		ENSG00000125734	GPR108
YJL141C	YAK1	ENSG00000113240	CLK4
YJL141C	YAK1	ENSG00000179335	CLK3
YML042W	CAT2	ENSG00000110090	CPT1A
YDR144C	MKC7	ENSG00000196188	CTSE
YER015W	FAA2	ENSG00000103740	ACSBG1
YER015W	FAA2	ENSG00000083807	SLC27A5
YHR108W	GGA2	ENSG00000185359	HGS
YHR108W	GGA2	ENSG00000125447	GGA3
YNR034W	SOL1	ENSG00000130313	PGLS
YOR095C	RKI1	ENSG00000153574	RPIA
YDR341C		ENSG00000146282	RARS2
YIL069C	RPS24B	ENSG00000138326	RPS24
YGL150C	INO80	ENSG00000128908	INO80
YDR120C	TRM1	ENSG00000121486	TRMT1L
YDR120C	TRM1	ENSG00000104907	TRMT1
YLR210W	CLB4	ENSG00000118816	CCNI
YLR210W	CLB4	ENSG00000112576	CCND3
YLR210W	CLB4	ENSG00000107443	CCNJ
YLR210W	CLB4	ENSG00000118971	CCND2
YLR210W	CLB4	ENSG00000135083	CCNJL
YLR210W	CLB4	ENSG00000113328	CCNG1
YLR210W	CLB4	ENSG00000134057	CCNB1
YLR210W	CLB4	ENSG00000105219	CCNP
YLR210W	CLB4	ENSG00000110092	CCND1
YOL071W		ENSG00000167985	SDHAF2
YNL012W	SPO1	ENSG00000116711	PLA2G4A
YNL012W	SPO1	ENSG00000243708	PLA2G4B
YNL012W	SPO1	ENSG00000159337	PLA2G4D
YNL012W	SPO1	ENSG00000188089	PLA2G4E
YNL012W	SPO1	ENSG00000168907	PLA2G4F
YNL012W	SPO1	ENSG00000105499	PLA2G4C
YGR180C	RNR4	ENSG00000048392	RRM2B
YGR180C	RNR4	ENSG00000171848	RRM2
YPR031W	NTO1	ENSG00000043143	JADE2
YPR031W	NTO1	ENSG00000106443	PHF14
YPR031W	NTO1	ENSG00000156983	BRPF1
YPR031W	NTO1	ENSG00000275023	MLLT6
YNL009W	IDP3	ENSG00000182054	IDH2
YNL009W	IDP3	ENSG00000138413	IDH1
YIL068C	SEC6	ENSG00000179044	EXOC3L1
YIL068C	SEC6	ENSG00000283632	EXOC3L2
YIL068C	SEC6	ENSG00000205436	EXOC3L4
YBL078C	ATG8	ENSG00000170296	GABARAP
YLR070C	XYL2	ENSG00000196344	ADH7
YLR070C	XYL2	ENSG00000197894	ADH5
YLR070C	XYL2	ENSG00000198099	ADH4
YNL272C	SEC2	ENSG00000167994	RAB3IL1
YNL272C	SEC2	ENSG00000127328	RAB3IP
YGL174W	BUD13	ENSG00000137656	BUD13
YOR108W	LEU9	ENSG00000117305	HMGCL
YDR411C	DFM1	ENSG00000072849	DERL2
YOR359W	VTS1	ENSG00000179134	SAMD4B
YBR228W	SLX1	ENSG00000181625	SLX1B
YOR109W	INP53	ENSG00000183918	SH2D1A
YOR109W	INP53	ENSG00000168918	INPP5D
YOR109W	INP53	ENSG00000198825	INPP5F
YOR109W	INP53	ENSG00000165458	INPPL1
YDR045C	RPC11	ENSG00000161980	POLR3K
YLR409C	UTP21	ENSG00000134987	WDR36
YOR112W	CEX1	ENSG00000142186	SCYL1
YDR141C	DOP1	ENSG00000083097	DOP1A
YHR080C	LAM4	ENSG00000175318	GRAMD2A
YHR080C	LAM4	ENSG00000089351	GRAMD1A
YHR080C	LAM4	ENSG00000023171	GRAMD1B
YHR080C	LAM4	ENSG00000178075	GRAMD1C
YPL094C	SEC62	ENSG00000008952	SEC62
YOR027W	STI1	ENSG00000149292	TTC12
YDR320C	SWA2	ENSG00000178950	GAK
snR14		ENSG00000222363	RNU4-34P
YER037W	PHM8	ENSG00000119431	HDHD3
YBR160W	CDC28	ENSG00000170312	CDK1
YBR160W	CDC28	ENSG00000250506	CDK3
YGL022W	STT3	ENSG00000163527	STT3B
YGL256W	ADH4	ENSG00000147576	ADHFE1
YEL003W	GIM4	ENSG00000143256	PFDN2
YPL008W	CHL1	ENSG00000013573	DDX11
YHL050C		ENSG00000108771	DHX58
YHL050C		ENSG00000115267	IFIH1
YIL013C	PDR11	ENSG00000118777	ABCG2
YIL013C	PDR11	ENSG00000172350	ABCG4
YIL013C	PDR11	ENSG00000138075	ABCG5
YGR046W	TAM41	ENSG00000144559	TAMM41
YBL040C	ERD2	ENSG00000136240	KDELR2
YKL081W	TEF4	ENSG00000213719	CLIC1
YOR141C	ARP8	ENSG00000113812	ACTR8
YPL145C	KES1	ENSG00000079156	OSBPL6
YPL145C	KES1	ENSG00000006025	OSBPL7
YPL145C	KES1	ENSG00000021762	OSBPL5
YPL145C	KES1	ENSG00000144645	OSBPL10
YPL087W	YDC1	ENSG00000177076	ACER2
YPL087W	YDC1	ENSG00000167769	ACER1
YPL087W	YDC1	ENSG00000078124	ACER3
YJR131W	MNS1	ENSG00000177239	MAN1B1
YKL039W	PTM1	ENSG00000103978	TMEM87A
YKL039W	PTM1	ENSG00000125734	GPR108
YLR243W	GPN3	ENSG00000111231	GPN3
YBR014C	GRX7	ENSG00000204928	GRXCR2
YBR014C	GRX7	ENSG00000215203	GRXCR1
YLR015W	BRE2	ENSG00000129691	ASH2L
YOR063W	RPL3	ENSG00000140986	RPL3L
YPR166C	MRP2	ENSG00000120333	MRPS14
YOR396W	YRF1-8	ENSG00000108771	DHX58
YOR396W	YRF1-8	ENSG00000115267	IFIH1
YDL017W	CDC7	ENSG00000097046	CDC7
YKL190W	CNB1	ENSG00000221823	PPP3R1
YAR003W	SWD1	ENSG00000117222	RBBP5
YJL080C	SCP160	ENSG00000115677	HDLBP
YHR144C	DCD1	ENSG00000129187	DCTD
YNL020C	ARK1	ENSG00000138756	BMP2K
YNL020C	ARK1	ENSG00000115977	AAK1
YGR238C	KEL2	ENSG00000197776	KLHDC1
YGR238C	KEL2	ENSG00000124702	KLHDC3
YGR238C	KEL2	ENSG00000165516	KLHDC2
YGR238C	KEL2	ENSG00000162755	KLHDC9
YCL025C	AGP1	ENSG00000092068	SLC7A8
YCL025C	AGP1	ENSG00000155465	SLC7A7
YCL025C	AGP1	ENSG00000003989	SLC7A2
YCL025C	AGP1	ENSG00000021488	SLC7A9
YCL025C	AGP1	ENSG00000130876	SLC7A10
YLR222C	UTP13	ENSG00000183751	TBL3
YNL119W	NCS2	ENSG00000174177	CTU2
YOL066C	RIB2	ENSG00000166133	RPUSD2
YPL281C	ERR2	ENSG00000111674	ENO2
YPL281C	ERR2	ENSG00000108515	ENO3
YBR235W	VHC1	ENSG00000070915	SLC12A3
YBR235W	VHC1	ENSG00000113504	SLC12A7
YBR235W	VHC1	ENSG00000074803	SLC12A1
YBR235W	VHC1	ENSG00000146828	SLC12A9
YBR235W	VHC1	ENSG00000124067	SLC12A4
YPL152W	RRD2	ENSG00000119383	PTPA
YJR064W	CCT5	ENSG00000150753	CCT5
YOR213C	SAS5	ENSG00000130382	MLLT1
YPR182W	SMX3	ENSG00000139343	SNRPF
YDR358W	GGA1	ENSG00000185359	HGS
YDR358W	GGA1	ENSG00000125447	GGA3
YAL049C	AIM2	ENSG00000164237	CMBL
YGL251C	HFM1	ENSG00000137628	DDX60
YGL251C	HFM1	ENSG00000181381	DDX60L
YCR009C	RVS161	ENSG00000147439	BIN3
YDR337W	MRPS28	ENSG00000116898	MRPS15
YJL014W	CCT3	ENSG00000163468	CCT3
YER173W	RAD24	ENSG00000152942	RAD17
YER102W	RPS8B	ENSG00000142937	RPS8
YPR178W	PRP4	ENSG00000136875	PRPF4
YBL050W	SEC17	ENSG00000105402	NAPA
YNL323W	LEM3	ENSG00000182107	TMEM30B
YER096W	SHC1	ENSG00000071537	SEL1L
YER096W	SHC1	ENSG00000109771	LRP2BP
YML080W	DUS1	ENSG00000169718	DUS1L
YIL074C	SER33	ENSG00000092621	PHGDH
YIL074C	SER33	ENSG00000175029	CTBP2
YIL074C	SER33	ENSG00000159692	CTBP1
YOL147C	PEX11	ENSG00000131779	PEX11B
YBL064C	PRX1	ENSG00000117592	PRDX6
YDL021W	GPM2	ENSG00000172331	BPGM
YDL021W	GPM2	ENSG00000164708	PGAM2
YIL017C	VID28	ENSG00000114098	ARMC8
YGL039W		ENSG00000115652	UXS1
YGL039W		ENSG00000203857	HSD3B1
YGL039W		ENSG00000184860	SDR42E1
YGL039W		ENSG00000183921	SDR42E2
YLR009W	RLP24	ENSG00000137876	RSL24D1
YGL241W	KAP114	ENSG00000198700	IPO9
YGR098C	ESP1	ENSG00000135476	ESPL1
YBL035C	POL12	ENSG00000014138	POLA2
YDR349C	YPS7	ENSG00000196188	CTSE
YDR011W	SNQ2	ENSG00000118777	ABCG2
YDR011W	SNQ2	ENSG00000172350	ABCG4
YDR011W	SNQ2	ENSG00000138075	ABCG5
YAL058W	CNE1	ENSG00000127022	CANX
YAL058W	CNE1	ENSG00000179218	CALR
YAL058W	CNE1	ENSG00000153132	CLGN
YEL031W	SPF1	ENSG00000105726	ATP13A1
YOR306C	MCH5	ENSG00000165449	SLC16A9
YOR306C	MCH5	ENSG00000170190	SLC16A5
YOR306C	MCH5	ENSG00000141526	SLC16A3
YOR306C	MCH5	ENSG00000112394	SLC16A10
YOR306C	MCH5	ENSG00000163053	SLC16A14
YOR306C	MCH5	ENSG00000174327	SLC16A13
YOR306C	MCH5	ENSG00000108932	SLC16A6
YOR306C	MCH5	ENSG00000174326	SLC16A11
YOR306C	MCH5	ENSG00000168679	SLC16A4
YOR306C	MCH5	ENSG00000155380	SLC16A1
YML018C		ENSG00000115084	SLC35F5
YBR019C	GAL10	ENSG00000117308	GALE
YER059W	PCL6	ENSG00000115649	CNPPD1
YKR094C	RPL40B	ENSG00000221983	UBA52
YOR156C	NFI1	ENSG00000108175	ZMIZ1
YOR156C	NFI1	ENSG00000105229	PIAS4
YOR156C	NFI1	ENSG00000122515	ZMIZ2
YOR156C	NFI1	ENSG00000131788	PIAS3
YML073C	RPL6A	ENSG00000089009	RPL6
YOR011W	AUS1	ENSG00000118777	ABCG2
YOR011W	AUS1	ENSG00000172350	ABCG4
YOR011W	AUS1	ENSG00000138075	ABCG5
YGL062W	PYC1	ENSG00000173599	PC
YNR072W	HXT17	ENSG00000181856	SLC2A4
YNR072W	HXT17	ENSG00000173262	SLC2A14
YNR072W	HXT17	ENSG00000197241	SLC2A7
YML133C		ENSG00000108771	DHX58
YML133C		ENSG00000115267	IFIH1
YGL246C	RAI1	ENSG00000204348	DXO
YDR030C	RAD28	ENSG00000102054	RBBP7
YDR030C	RAD28	ENSG00000049167	ERCC8
YDR030C	RAD28	ENSG00000162521	RBBP4
YDR030C	RAD28	ENSG00000177082	WDR73
