SNP,Chr,Pos,Effect,SE,TPO1_TCB2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
6007,10,61708,0.0429314815928626,0.060004985072947,0.474794563047392
6008,10,63279,0.0648499396370368,0.0590753066074452,0.27306172943065
6010,10,68934,0.127481791639716,0.0591690887214966,0.0318744292349338
6011,10,70342,0.0904427461702073,0.0595817970681758,0.129919696840681
6012,10,73179,0.036038835514281,0.0592037467168504,0.543097855970282
6015,10,75990,0.0464936673480808,0.0601720614568549,0.440229621134699
6016,10,76303,0.0491124302497387,0.0597851630547701,0.411926283310371
6017,10,76726,0.0420809487920323,0.0605005536815899,0.487170509379645
6018,10,78564,0.0804053728071698,0.0596158151874678,0.178289739483331
6020,10,80904,0.0366511770810882,0.0593975564365302,0.537600475430894
6021,10,85506,0.0455364099265114,0.0602879190639594,0.450563264254626
6022,10,86391,0.0470813761311956,0.0597080265185084,0.430917881618444
6024,10,93031,0.0656148274241963,0.0596858585258869,0.272370608551369
6025,10,93286,0.0511048607329413,0.0594235655377758,0.390367218511587
6026,10,93721,0.0238013533740152,0.0598959321867873,0.691328566356202
6027,10,96002,0.0532052344812303,0.0606900084028803,0.381260989271583
6028,10,96579,0.00608229097529711,0.0598009974166408,0.919045520656322
6030,10,101719,0.0265151889979357,0.0595734019044865,0.656531594961852
6031,10,105565,0.0257886167020428,0.0597031336983182,0.666043319497872
6032,10,108820,-0.00688973215229727,0.0599861464927359,0.908625048168564
6033,10,108931,-0.00147362995285039,0.0599092761555608,0.980389758639221
6035,10,110053,0.0191105819721618,0.0600837029516147,0.75062296634136
6036,10,110074,0.0127643591437796,0.0599834201059272,0.831607261543203
6037,10,111674,0.0317693087038312,0.0598420062018237,0.595831329847013
6038,10,113623,-0.00841502063325361,0.0608706291197322,0.890126130086687
6040,10,116563,0.0375895039528968,0.0604103899670834,0.534188566404244
6042,10,119720,0.0502218632236676,0.0611651043730833,0.412150957303074
6044,10,121811,0.00113743024189084,0.0600314245428877,0.984893893174825
6045,10,122243,0.00407714398230485,0.0609516192066051,0.946705965695709
6046,10,124889,0.00550971394378186,0.0608047782844528,0.927851357502334
6048,10,130587,0.014988204811621,0.0602603881670774,0.80371892525213
6049,10,131311,0.0208766649716831,0.059963881297321,0.727932060381094
6050,10,133312,0.00388449980928096,0.060174040834215,0.948565323865981
6053,10,134314,0.0114234189366642,0.060385942056411,0.850065569802397
6055,10,139826,0.00604043972310625,0.0603165198845448,0.920285510379284
6056,10,140544,0.0189551577335278,0.0606030283880322,0.754635737875804
6057,10,140918,0.00914449359955283,0.0596152492597112,0.878176916511362
6058,10,145873,0.0598344465690668,0.059847859978439,0.318103813776172
6059,10,146902,0.0379907346894768,0.0597172549404885,0.525073424822035
6060,10,146992,0.0343988337487695,0.0595529466773396,0.563890520047586
6061,10,148293,0.0931425768545192,0.0592077828421382,0.116580481384614
6062,10,150178,0.0918668139771327,0.0594632581926283,0.123258198897502
6063,10,157487,0.0675587920848262,0.0590695052754939,0.253516054129481
6064,10,157821,0.0657326626159106,0.0596826051404252,0.271485829563877
6065,10,159755,0.032948170444758,0.0593245899785786,0.578981027206087
6066,10,159778,0.0172451850959222,0.0592515352739235,0.771183680894679
6070,10,163124,0.0179040139383873,0.059243033350331,0.762667688884471
6071,10,164844,-0.00227483436577997,0.0602640712257122,0.969910125165746
6072,10,165364,0.00101656629836863,0.059741390367719,0.986433374000409
6073,10,165521,0.030646480172773,0.0599074281704538,0.60927607192708
6074,10,165720,-0.0107258280437232,0.0602128581789416,0.85872160629224
6075,10,172678,0.0246269829752755,0.0594151245109444,0.678766952065882
6076,10,173737,0.0276039158211317,0.0593435967953279,0.642107937351607
6077,10,173883,0.0357366680205901,0.0591846504231341,0.546353475028623
6078,10,175030,0.04020828043924,0.0594174831399915,0.499034478227198
6079,10,175313,0.0461472779574738,0.0592372252813345,0.436486923000618
6080,10,176228,0.0459480005223752,0.0591871113158827,0.438081278385441
6081,10,176664,0.0472031926819894,0.0591413493026469,0.425324716050941
6083,10,179618,0.0378362068982475,0.0594673120765616,0.525024385314094
6084,10,182634,0.0448699282458421,0.0594989850544306,0.451274333147823
6085,10,183933,0.0486356519805382,0.0598325915127357,0.416844946625636
6086,10,185241,0.0535864343423567,0.0594462786291547,0.367976352060244
6087,10,188897,0.0162620129851125,0.0596409741893409,0.785270085077387
6089,10,189418,0.0304065618290117,0.0598203938688677,0.611562155777593
6090,10,189445,0.0333699210708659,0.0595246731405331,0.575421426760393
6091,10,192067,0.0148702976279943,0.0590982505754755,0.801481273193688
6092,10,193403,-0.0216445352497184,0.0593318057412735,0.715475477361838
6093,10,193717,-0.00401982778180744,0.0600325322105181,0.946650800493101
6094,10,196310,-0.0171960559193343,0.059504304983244,0.772759865592754
6101,10,204807,-0.00684273564547698,0.0599483633972023,0.909188672510634
6102,10,205088,-0.0145495291611859,0.0591151864315259,0.805731086800072
6103,10,205251,-0.00087493552384145,0.0595189041362737,0.9882797216506
6104,10,210630,-0.0170063459764951,0.0591831075002395,0.774011915202797
6105,10,211229,-0.0478650496057068,0.0591351778405061,0.418820264859489
6106,10,212922,-0.0730340011014878,0.0601608833705354,0.225567607319374
6107,10,215046,-0.0592095076878146,0.0590948798410431,0.31705901525354
6108,10,215118,-0.0575741533803854,0.0593661158287904,0.332802701059759
6109,10,223514,-0.00135624887437719,0.0604648151409636,0.98211731897369
6110,10,223964,-0.000783717591042843,0.0592867044572878,0.989460449512938
6111,10,224073,-0.0088513586723258,0.0592679970458424,0.881366964879991
6112,10,226115,-0.0221361520894027,0.059364196488193,0.709456159299604
6116,10,229802,-0.0401161090855192,0.0591365905923374,0.49798564336765
6117,10,230128,-0.016818875342525,0.0595886228619221,0.777917406108841
6118,10,232143,-0.041775764369755,0.0591026071937515,0.480135618245201
6119,10,233981,-0.0315575134904322,0.0592872953444057,0.594866101845921
6120,10,236429,-0.0483462036143865,0.059212580143997,0.414773252120878
6121,10,236463,-0.0383064423949723,0.0592530568406647,0.518382893073428
6122,10,237784,-0.0105189999190082,0.0595784530765652,0.859957530385655
6123,10,238334,-0.0219815331134731,0.0594728604861614,0.711897616830299
6124,10,239866,-0.0261242531110061,0.0593422034557301,0.660039542472532
6125,10,244763,-0.0484988454666714,0.0595551315369518,0.415992297110818
6126,10,245956,-0.0187471230640971,0.0604546375489293,0.756666146192416
6127,10,248024,-0.0274580343964019,0.0607218325367607,0.651407139286681
6128,10,248724,-0.0563536455880093,0.0597526076692857,0.346266541818972
6129,10,252640,-0.0380686629203113,0.0601799925325194,0.527417447160436
6130,10,256140,-0.0468299562125227,0.059880680120303,0.434706786553089
6131,10,257035,-0.0913723408545414,0.0598414571192505,0.127679616335519
6132,10,260320,-0.0833896939137465,0.0599355147857864,0.165003541252236
6133,10,260357,-0.0726203263227811,0.0596407480494591,0.224178152935469
6134,10,261296,-0.0677439556723463,0.0602198874567671,0.261377400658896
6135,10,261474,-0.0854182110943923,0.059693010975377,0.153326811945403
6136,10,261902,-0.0970619776304518,0.0607597637366207,0.11105542593888
6137,10,262307,-0.0879792956034545,0.0599786659977256,0.143309031598514
6138,10,262403,-0.0815427808083027,0.0596571899052165,0.172540342409982
6139,10,264103,-0.0833335474844591,0.0608190021830649,0.171498584715598
6140,10,264881,-0.061350465851576,0.0601171385908308,0.308182970351154
6142,10,265910,-0.0535173290894848,0.0609737257744827,0.380697379902579
6143,10,265969,-0.0419893182030056,0.060047812290324,0.4848470855538
6147,10,268570,-0.0328443368726281,0.0603112871321313,0.586386075777136
6148,10,268671,-0.0360997364888184,0.060469638284326,0.550897120071221
6149,10,268807,-0.043812189732911,0.0602782065653612,0.467809977782813
6152,10,271477,-0.00997314801504523,0.0597995177658006,0.867641482242923
6153,10,273961,0.000736779788083508,0.0596553495143497,0.99015286879408
6154,10,274673,-0.0180497308670134,0.0609444341094405,0.767276699586578
6155,10,275952,-0.00723566191156544,0.0596159921435259,0.903466120237173
6156,10,278431,0.00192022291640692,0.0595838477138057,0.974309047414734
6158,10,285600,0.0336577327779731,0.0593912538262319,0.571270054275204
6159,10,286186,0.0299797990432782,0.0598137797777547,0.616529458348829
6160,10,287737,0.029318290040505,0.0595136346746088,0.622579266721539
6162,10,289825,0.0396521823931598,0.0595879693742922,0.506204046692009
6163,10,291248,0.0102730978245192,0.0592481739342384,0.862443512014931
6165,10,293188,0.0281401610607772,0.0591570979331404,0.634592838007775
6166,10,293222,0.0220740870378596,0.059164390767321,0.709299808167856
6167,10,294588,0.0156218812094516,0.0591730076206405,0.791931276692843
6168,10,302826,0.0290477412378582,0.059459068572454,0.625475416880344
6169,10,302893,0.0258054708810814,0.059402388440492,0.66425029800334
6170,10,303583,0.0118097504479839,0.0592665362493457,0.8421701291321
6171,10,305761,-0.00280698882808143,0.0592584558896115,0.96224625870477
6172,10,307788,-0.0166243927225436,0.0593392099511207,0.779519895708531
6173,10,311627,0.0125873493500884,0.0592735703246888,0.831948575431886
6174,10,314882,0.0079360284204187,0.0592683642728584,0.893558029527747
6175,10,315155,0.0153907875995744,0.0592450339446996,0.795183458660164
6176,10,317643,-0.0864180072549502,0.059187089186303,0.145156907079023
6179,10,320611,-0.0447590065896787,0.0597471914169904,0.454271778117304
6180,10,320612,-0.0497303216099042,0.0596453785182335,0.404976367180448
6181,10,321374,-0.0345095142605649,0.059450798559606,0.5619668362143
6182,10,323526,-0.0294403382316717,0.0594585215646437,0.620808814747672
6183,10,327857,-0.0289887052901683,0.0592572729763344,0.625003365732307
6186,10,330572,-0.0464361864265476,0.0604038866899965,0.442548892012262
6187,10,332075,-0.0135573688086834,0.0595795658579143,0.820127326556414
6188,10,334716,-0.0275635106433961,0.0592437559268095,0.642035051805504
6189,10,335108,-0.00812009250843171,0.0594133937875105,0.891368704746588
6190,10,336613,-0.0324198270976535,0.0593606929275401,0.585308007308166
6191,10,337630,-0.0346971300135732,0.0593570457010026,0.559224088966965
6192,10,337895,-0.0646991204932716,0.0593051782952581,0.276037959643393
6193,10,340762,-0.0979520337423308,0.059395535369105,0.100006882678179
6196,10,346551,-0.074860635708614,0.0594538999855013,0.208812643578359
6197,10,346787,-0.0801748277561018,0.0596827006233427,0.180021233759597
6198,10,347536,-0.0845935705024948,0.0591169136500654,0.153328116888209
6199,10,349573,-0.0913766389055704,0.0589982980911883,0.122325536024454
6202,10,361422,-0.0306491707847056,0.0590698983864982,0.604181562643422
6207,10,369507,-0.0546977171801393,0.0591903658243792,0.356066376869538
6208,10,373964,-0.0674968790666113,0.0594217984075954,0.256771415623342
6209,10,373973,-0.0674968790666113,0.0594217984075954,0.256771415623342
6210,10,374538,-0.0362667946215187,0.0601846175121908,0.547166763259785
6213,10,381270,-0.033866869743109,0.0596730357330599,0.570707721033489
6214,10,382505,-0.0880154452532251,0.059065215704741,0.137080357671066
6215,10,382599,-0.0923843954856878,0.0589901101215659,0.118221242305799
6217,10,384932,-0.100528293470836,0.0592731770873474,0.0907643916975999
6218,10,385373,-0.100609718255802,0.0593762555126492,0.0910629877086101
6219,10,385498,-0.0901046675086195,0.0592210990306812,0.129030640712061
6220,10,385665,-0.109035425392727,0.0595732852351633,0.0680520375192477
6227,10,387633,-0.0973945316934376,0.0596013939134502,0.103129705305376
6229,10,388763,-0.080094433024315,0.0596757689160324,0.180406690475647
6230,10,392475,0.0175907213619888,0.0604129483707903,0.771088732776228
6231,10,396694,0.0459905231630802,0.0623042276656243,0.460907333655469
6232,10,397702,0.0385918443123079,0.0614460189335105,0.53037012800769
6233,10,398093,0.0316342348925645,0.0615656968069404,0.607693093073643
6234,10,398191,0.0359454577893417,0.0617314516333722,0.560744702831792
6235,10,398425,0.0173118982943519,0.0611995396634174,0.777437479257724
6236,10,398569,0.0170476792600733,0.0615196524524433,0.781858237766681
6237,10,398716,0.0102037273450277,0.0612473926507494,0.867781313174908
6238,10,399122,0.0244222652853152,0.0616081022866487,0.692039746240415
6239,10,400116,0.0134156343464176,0.0613362004501191,0.82699227468211
6240,10,400117,0.0134156343464176,0.0613362004501191,0.82699227468211
6244,10,402350,0.0224494554178067,0.0607937444091474,0.712146056950619
6245,10,403524,0.0189879065449168,0.0613320306250024,0.757053903706039
6246,10,403847,0.00075438090229718,0.0614349491838289,0.990209683651694
6247,10,409661,0.0292339686605243,0.063383754590789,0.644923544715949
6248,10,410391,0.0334976084696934,0.0648912311376169,0.606029805771191
6249,10,413692,0.0547803706398526,0.0663891319399382,0.409849003522114
6250,10,414241,0.0373149435943452,0.0664234405261184,0.574626692966286
6251,10,414542,0.0384773276185997,0.0673201707545861,0.567985743483458
6252,10,414836,0.0198452628094055,0.0664665045711969,0.765439722154357
6253,10,414838,0.0413340888652929,0.0672577504018971,0.539239617650695
6256,10,415373,0.0479524598847236,0.0675787318922577,0.478433571196951
6257,10,415467,0.04312789293015,0.0668552752757111,0.519285733751468
6258,10,415474,0.0450795893930298,0.0670565031321649,0.501856210480978
6259,10,415561,0.0485115968384524,0.0663798609296524,0.465375114836909
6260,10,415658,0.0358545392357903,0.067080422832947,0.593331578288852
6261,10,415918,0.0327782470877507,0.0663314971508626,0.621501880305351
6262,10,415984,0.0450457560304787,0.0668039558971533,0.500563375982544
6263,10,416078,0.0413903909398723,0.0666660678839636,0.535091455909677
6264,10,416209,0.0335530606217094,0.0664060499108779,0.613683726596066
6265,10,416379,0.0190313141020475,0.0664850094801329,0.774854797003546
6266,10,416522,0.0532383017975984,0.0673556724272055,0.429821590072925
6267,10,416524,0.0532383017975984,0.0673556724272055,0.429821590072925
6268,10,416657,0.0275796043951639,0.0660388419912265,0.676473742898793
6277,10,417803,0.0528803879744157,0.0665305367442316,0.427247146884698
6278,10,418404,0.0281093943964699,0.066849698645386,0.674385958319175
6279,10,420497,0.0473141101650039,0.067507102606361,0.483842113587981
6280,10,421100,0.0451982815300824,0.067525770552332,0.50371065968416
6283,10,423286,0.0542420324298094,0.0672736108779292,0.420618566177752
6284,10,424346,0.0297450380952045,0.067535503205074,0.659891241087746
6285,10,424405,0.0344291138370885,0.0680209822303508,0.613064273645419
6288,10,425114,0.0306686760586024,0.068535234900805,0.654797419635415
6289,10,426072,0.0405194462285472,0.0682636113118572,0.553177791331954
6294,10,429055,0.0182550053355794,0.0704399205073856,0.795665092930446
6295,10,429286,0.0215308071238711,0.0685458163477901,0.753624364922547
6296,10,432072,0.0291818689813454,0.0693335379479106,0.674090735308172
6297,10,432799,0.0271552178799168,0.0688038104129699,0.693320312455813
6298,10,435616,0.0547000274648863,0.069020567529908,0.428591113108513
6302,10,438861,0.0363709326753012,0.0685280581136258,0.595929153466371
6303,10,440881,0.0616557179514383,0.0706565655151274,0.383468135547709
6304,10,441135,0.0533141278298732,0.0684980920191803,0.43689581208857
6305,10,442130,0.0219555120770316,0.0690787282472489,0.750799408523684
6306,10,442576,0.0139035164774732,0.0685506769201258,0.839391799106837
6307,10,442604,0.0489063707465607,0.0692990648133369,0.480822046420638
6308,10,443374,0.0280243225488048,0.0690725085572155,0.685191765559193
6309,10,443658,0.0388645655596616,0.0690620863833148,0.573963566796334
6310,10,446307,0.0505189781665005,0.0682447196347013,0.459633047611551
6311,10,448026,0.0521876257638918,0.0678829107979633,0.442532704907676
6312,10,454904,0.0445968608544898,0.0670499469900321,0.506402335107542
6313,10,454991,0.0305955463665266,0.0663995563980403,0.645240641401059
6314,10,455828,0.0506223728736335,0.0675093184546218,0.453839955625368
6316,10,459184,0.0480577069267696,0.0677691833657146,0.47870689479962
6317,10,460583,-0.00577949121616905,0.0664188096161991,0.930708226872471
6318,10,461243,0.00705034806553373,0.0666447903151276,0.915809111659384
6320,10,463222,-0.00432063134809857,0.0657959364232253,0.947680003106456
6321,10,464142,-0.0220468896698058,0.065073602784471,0.734962384451898
6323,10,466331,-0.0274727929549172,0.0654484273769294,0.67491434907806
6324,10,470995,0.0736777435808555,0.0626907449201346,0.240683966210517
6325,10,487887,0.0305672556917387,0.0618176487814607,0.621278640232187
6326,10,488026,0.0427818615052837,0.0617148638088853,0.488628526304932
