SNP,Chr,Pos,Effect,SE,MID2_MAM33_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
5848,9,341341,0.0729429185000526,0.0610101290185155,0.232660291382175
5849,9,342354,0.0461058829638604,0.0621908792884714,0.458967587078652
5850,9,342479,0.0578712624802277,0.0610974192583524,0.344186596032941
5851,9,347652,0.0184067513365899,0.0609117820835594,0.762687446816299
5852,9,349076,-0.0354934138537225,0.0609934288952562,0.560990711083916
5853,9,349097,-0.0300277816257711,0.0609218696469445,0.622396750344819
5854,9,349116,-0.0295513688964875,0.0607651552736051,0.627041390351551
5855,9,350262,-0.0328138576688093,0.0612834417462356,0.592679963996994
5856,9,351490,-0.036856080811471,0.0608808299296131,0.54531505381013
5857,9,352621,-0.0472376823322419,0.0613326776572624,0.441703598063026
5858,9,353047,-0.0373311869694049,0.061252516380328,0.542609175868713
5859,9,354047,-0.0312821245297176,0.060839554356405,0.607451986424564
5860,9,354832,-0.0327899189737021,0.0608907956472733,0.590568748728556
5861,9,354867,-0.0364038612555115,0.0608483356387073,0.550042054128514
5862,9,354924,-0.0252758347849298,0.0609773147600163,0.678750884228473
5863,9,354945,-0.023099203536621,0.060712765994362,0.70382763122876
5866,9,356037,-0.0319238737102218,0.0619964599070609,0.606923798491231
5867,9,356207,-0.0386241685468072,0.0612876278865701,0.528963945518565
5868,9,357150,-0.0315665870274055,0.0610870424682717,0.605655900119574
5869,9,357800,-0.0312683666741899,0.0609694433352459,0.608374873474728
5870,9,358570,-0.0330366265903061,0.0609871545370767,0.588368225046135
5871,9,360441,-0.0539454425898086,0.0606601662994714,0.37444433600158
5872,9,362255,-0.0290671579630392,0.0609231894859031,0.633577924997006
5874,9,362775,-0.0403625567988342,0.0608008332476039,0.50722046155411
5875,9,362828,-0.0440318575473307,0.0608977514910223,0.470130601085058
5878,9,365655,-0.0712428141384424,0.0607320498432095,0.241559550044727
5879,9,365725,-0.0731670212246535,0.0606145839250095,0.228207214398686
5880,9,365942,-0.0665053267253019,0.0605760616864407,0.273004614534335
5881,9,366733,-0.0578120378708776,0.0611661720845065,0.345221857899574
5883,9,367860,-0.0594741442954825,0.061010555293221,0.330318430393347
5884,9,372204,-0.105449256950962,0.0607776662848282,0.0836135859808944
5885,9,372443,-0.0974268632801374,0.0605370025358509,0.108427803530932
5886,9,372471,-0.0955281721574343,0.0604947261856005,0.115205151744153
5887,9,372842,-0.101380246355852,0.0605186100184695,0.0947822673198994
5889,9,378552,-0.068267088780483,0.0606624158001299,0.261200844051163
5890,9,379413,-0.0229640675091,0.0607358642410919,0.705585559032739
5896,9,383530,-0.0281396567685351,0.0608858100594928,0.644243404751815
5897,9,383662,-0.0207761543844459,0.0609777704375918,0.73351943030836
5898,9,383846,-0.0307692367263324,0.0607059940661333,0.612571861848714
5899,9,384190,-0.0316054304461549,0.0607009528781902,0.602920059957902
5901,9,384344,-0.0247351767214544,0.0615854446620055,0.688192047841184
5902,9,384418,-0.0167520015693543,0.0608091866084169,0.783105052133286
5903,9,385423,-0.0496730783292705,0.060666676117538,0.413460423954287
5904,9,385546,-0.0551635464312251,0.0606541923492629,0.363719338020713
5907,9,387839,-0.0593887244149668,0.0608375988537718,0.329641505507212
5912,9,388668,-0.0702134320265917,0.0609217453181776,0.249887992578449
5918,9,394182,-0.0386643953399329,0.0612875560321643,0.528534671320287
5919,9,394680,-0.0426883749841087,0.0616747197558691,0.48929594459175
5920,9,394807,0.0169895539273703,0.064019060203794,0.790869537320391
5921,9,394916,-0.0576380214941467,0.0611092969787815,0.34622592263828
5922,9,394975,-0.0522405589036517,0.0610702666370353,0.392900428945657
5923,9,395649,-0.0412581895075125,0.0608974549254511,0.498530850331289
5926,9,396186,-0.0242462263390452,0.0608366237835714,0.690468311869836
5927,9,396458,-0.0270291595061269,0.0608785576718347,0.657325546591113
5928,9,396462,-0.0189057371970319,0.0614189296287728,0.758403787038935
5929,9,396463,-0.0189057371970319,0.0614189296287728,0.758403787038935
5930,9,396464,-0.0189057371970319,0.0614189296287728,0.758403787038935
5931,9,398401,0.0234587418249746,0.0611837797115738,0.701643336659306
5932,9,398470,0.0191226263665942,0.0609217749425353,0.753791360143263
5933,9,399657,0.0438209245961762,0.0620141080870736,0.480263643564201
5934,9,399838,0.0241370132950929,0.0607451048593902,0.691350188471626
5935,9,400574,0.0279827541588458,0.0607069457785373,0.645119669557247
5936,9,400641,0.0221700543547948,0.0608927964306627,0.716013733671539
5937,9,402212,0.0427990665738013,0.0607961126851898,0.481911195953204
5938,9,404274,0.124503784696393,0.060385647165219,0.039957329527492
5939,9,404302,0.111939700735999,0.060523177403762,0.0652163986972123
5940,9,405135,0.102269365317216,0.060594780956382,0.0923408441725481
5941,9,405593,0.102987010883698,0.060591337622929,0.0900685443927067
5943,9,406743,0.11511376888947,0.0603482078928824,0.0572681181571228
5944,9,408263,0.0995333651667394,0.0605080855229227,0.10086825436472
5945,9,409700,0.0877980292350303,0.0606590417532113,0.148671794834066
5946,9,410727,0.0909905762837393,0.0612280283619133,0.1381469341273
5947,9,411273,0.0709332038971606,0.0607465687551252,0.243719640107388
5948,9,411520,0.0904110352353076,0.0607399565436294,0.137513564156992
5949,9,411553,0.0974698036784603,0.0606944941361938,0.109188170295535
5950,9,411811,0.0903765333752174,0.0611954247788013,0.140607082065088
5952,9,412923,0.0748473306227705,0.0609061147336559,0.21992907836453
5953,9,418993,0.0545879040143607,0.0608271675036151,0.37010309673546
5958,9,419805,0.059860561248938,0.0605575363785732,0.323589448273539
5959,9,419841,0.0648344491928917,0.0605430278222202,0.284954046370043
5960,9,421227,0.0705102510603128,0.0607836641054087,0.246824734352565
5961,9,421228,0.0774539389850689,0.0606700675866822,0.202567963403914
5962,9,422857,0.0155188013810329,0.0610462031130992,0.799478226533832
5963,9,422867,0.00897129025680932,0.0611453214307949,0.883436159044602
5964,9,422955,0.00375459035266024,0.0612098896458048,0.951123465315913
5965,9,422958,0.0212663831186946,0.0609908518122349,0.727536287889357
5966,9,423010,0.00706059581576346,0.0613490111659852,0.908440022316226
5967,9,423041,0.0234724170725683,0.0612543219717238,0.701805030614146
5968,9,423054,0.0277613636893488,0.0610339077428445,0.649495684083203
5969,9,423651,-0.0211438000115843,0.0616491823652238,0.731825422844749
5970,9,423935,-0.00892116079982957,0.0609091276111715,0.883636559531848
5971,9,424069,0.000755454971301917,0.0609196468906543,0.990112817933002
5972,9,424914,-0.0273997503498785,0.0606618670728092,0.65177693487673
5973,9,425156,0.0102935655695059,0.0609278130687634,0.865935168953063
5974,9,425546,-0.00254118950627891,0.0607250623704768,0.966643961162552
5975,9,425655,0.000562759822644227,0.061350154830406,0.992686356260814
5976,9,425822,0.00914711690558928,0.0612494287259066,0.881368998795802
5977,9,426507,0.0223656964225525,0.0621621320518136,0.719214728490978
5978,9,429181,0.0318681228495306,0.0612278739985827,0.603052635009309
5983,10,26272,0.0523140868855592,0.0611116130981093,0.392555432072762
5984,10,28452,0.024197785571202,0.0609974484640343,0.691827232457573
5985,10,28714,0.0395061499530922,0.0608833609939271,0.516836220226329
5986,10,28835,0.0336586188000175,0.0613102029819247,0.583360171479941
5989,10,29367,0.0118580772295084,0.0619180056051801,0.848234131804885
5990,10,30148,0.0316345170388447,0.0614040918218693,0.606745640209069
5991,10,32768,0.0422059791126216,0.0609934493686905,0.489407537982008
5993,10,35651,0.0481377354333246,0.0608763841279219,0.429623364267277
5994,10,36050,0.0217205047742744,0.0607476887454399,0.720891703236223
5995,10,41756,-0.00293188713633002,0.0620368577985905,0.96233240948433
5996,10,42005,-0.00901869373648484,0.0622302231357844,0.884853068435312
5997,10,43109,-0.0166899610625972,0.0608900375309824,0.78416807522686
5998,10,43346,-0.00428944021520622,0.0614386212239841,0.944379108581164
5999,10,43909,-0.0147816791851092,0.0616904834822448,0.81077139782779
6000,10,46831,0.0438785412970638,0.0617311673179021,0.477677269047963
6001,10,49405,0.0345270798433749,0.0607308905601103,0.570039464268593
6002,10,50102,0.0201009657770282,0.0615872305266962,0.744328742702871
6003,10,54201,0.0518045827668854,0.061181419518177,0.39771529222649
6004,10,54931,0.0427002604052026,0.0612903091177569,0.486456197773829
6005,10,61391,0.00717993058933061,0.0610826683419156,0.906495448526921
6006,10,61545,0.00106447819101083,0.0608118572632449,0.986044071115607
6007,10,61708,-0.0283287597551384,0.0616020235217911,0.645894536732218
6008,10,63279,-0.0165057092657502,0.0607188579745434,0.785905294586607
6010,10,68934,-0.0566579711959698,0.0610415437212769,0.353944764440222
6011,10,70342,-0.0567974123837315,0.0612662663707686,0.354529566896398
6012,10,73179,-0.0869170153600409,0.0606092150141263,0.152441466060835
6015,10,75990,-0.112196664142905,0.0615102955909918,0.0689927579488354
6016,10,76303,-0.103521526165643,0.0611611941863717,0.0914136928047036
6017,10,76726,-0.106726977150717,0.0618666737834311,0.085382421895646
6018,10,78564,-0.122256687761953,0.0609877564273825,0.0457680267072281
6020,10,80904,-0.110034404456284,0.0607035175026577,0.0707347428622946
6021,10,85506,-0.123639205918177,0.0615654569786891,0.0453774361099956
6022,10,86391,-0.137593859628389,0.0608862025312557,0.0244393865668206
6024,10,93031,-0.122014467447164,0.0610084491501492,0.0462703508089745
6025,10,93286,-0.130800088379909,0.0606447671284021,0.0316940415080866
6026,10,93721,-0.118063996118218,0.0611556848136314,0.0543396185897984
6027,10,96002,-0.120933337680447,0.0620134122313539,0.0519535634572431
6028,10,96579,-0.151099231105863,0.0608381673532868,0.0134687186814191
6030,10,101719,-0.141850900910107,0.0606822413424038,0.0199661317119043
6031,10,105565,-0.171635310590985,0.0605975689373801,0.0048854392072625
6032,10,108820,-0.169287443233533,0.060894670718756,0.00572706472079066
6033,10,108931,-0.16312244826532,0.0608615307632652,0.00770225888684166
6035,10,110053,-0.145883895240165,0.0611746618757892,0.0176199037607207
6036,10,110074,-0.159551427281001,0.0609690950814998,0.00925409893196942
6037,10,111674,-0.122724313259213,0.0610848613612233,0.0452896664344686
6038,10,113623,-0.147490191476046,0.0619706132955168,0.0178429803123896
6040,10,116563,-0.180694738195785,0.0612756995418959,0.00340177440805588
6042,10,119720,-0.179300240513319,0.062097216348815,0.00412358582137885
6044,10,121811,-0.184605319566031,0.060814381246936,0.00257922518374518
6045,10,122243,-0.187991261679792,0.0617421565578188,0.00250339178242034
6046,10,124889,-0.131931867661921,0.0620009210088452,0.0340376857344816
6048,10,130587,-0.108498838418348,0.061573140474819,0.0789156542829482
6049,10,131311,-0.0981999595629943,0.0613218881721563,0.110186121477506
6050,10,133312,-0.132353681720104,0.0613465524410505,0.0316428921121158
6053,10,134314,-0.0674587630663128,0.0618658130881416,0.276278736896056
6055,10,139826,-0.0223427348767932,0.0618849884593729,0.718288188640403
6056,10,140544,-0.0305488559310972,0.0621769036316789,0.623504336332072
6057,10,140918,-0.0432581008651537,0.0611346035630275,0.479668151495579
6058,10,145873,-0.030750287458521,0.0614797126988752,0.617267271658433
6059,10,146902,-0.0439375042184308,0.0612710883822899,0.473786543346445
6060,10,146992,-0.0192720891865986,0.0611322397186545,0.752756254233387
6061,10,148293,0.0331976816633515,0.0609447696093317,0.586291783983756
6062,10,150178,0.0355805344857795,0.0611965867044845,0.561332724130166
6063,10,157487,0.0235491902277577,0.0607151440046201,0.698350805760164
6064,10,157821,0.0290473238543601,0.0613306789191358,0.636064989678075
6065,10,159755,0.0363727565505081,0.060873452578457,0.550547176191643
6066,10,159778,0.0272102263928802,0.0607927159627554,0.654723486553543
6070,10,163124,0.0114268266175072,0.0607987670366475,0.851027726110209
6071,10,164844,-0.00905437730654329,0.0618399592097651,0.88367634809248
6072,10,165364,-0.0128230113698695,0.0613015740867029,0.834429045236799
6073,10,165521,-0.0190737714440982,0.0614901361964026,0.756597719684631
6074,10,165720,-0.00852688510445793,0.0617902687586435,0.89032129953871
6075,10,172678,-0.0476889980898803,0.0609325323193128,0.434355918833966
6076,10,173737,-0.0258211474824468,0.0609002961288304,0.671830987463041
6077,10,173883,-0.0316256847520069,0.0607420711455514,0.602933293759912
6078,10,175030,-0.0292411786701138,0.0609926440488171,0.631935750247755
6079,10,175313,-0.0415073683854705,0.0608000922734281,0.495253073313387
6080,10,176228,-0.0370381989623286,0.0607564103135933,0.542507094848428
6081,10,176664,-0.0387809060845733,0.0607092555399398,0.523369080335559
6083,10,179618,-0.0235435959300442,0.0610462158112877,0.699974584600113
6084,10,182634,-0.00385752595733002,0.0611054157221423,0.949699484147803
6085,10,183933,0.0109491108790514,0.0614536100753541,0.858692678248626
6086,10,185241,-0.0146768169765904,0.0610676849872123,0.810208616790519
6087,10,188897,0.0163535108738624,0.0612025587483658,0.789468859708131
6089,10,189418,0.0122077092364867,0.0614054430794559,0.842529735667774
6090,10,189445,0.0149899492756979,0.0611049345021732,0.806355190201436
6091,10,192067,0.101849423093621,0.0604080675254616,0.0926748703033604
6092,10,193403,0.039380816033033,0.0608604340972449,0.518008720477344
6093,10,193717,0.0387428725798554,0.0615699815740488,0.529592814406715
6094,10,196310,0.0664299705182868,0.0609668399439772,0.276629020211668
6101,10,204807,0.0762804898191395,0.0613847565830425,0.214817322270097
6102,10,205088,0.0735423693566643,0.0605415507793262,0.225276403389671
6103,10,205251,0.0637825602665893,0.0609826377075194,0.296316653008584
6104,10,210630,0.014915631301635,0.060734364376915,0.806143897773733
6105,10,211229,0.0122712421625501,0.0607360410154532,0.840000134716816
6106,10,212922,-0.000914220403828239,0.0618645403295312,0.988217817221727
6107,10,215046,0.0345323068362483,0.0607002601677586,0.569786568713863
6108,10,215118,0.0405881897069055,0.0609630899244065,0.505984619759086
6109,10,223514,0.0529638399451332,0.0619836858465883,0.393418425598887
6110,10,223964,0.0626796142175937,0.0607472376432817,0.302867482122546
6111,10,224073,0.0578706568327107,0.0607434403289469,0.341390798859557
6112,10,226115,0.0625456471672413,0.0608392680287385,0.304631471001989
6116,10,229802,0.0486280174249966,0.0606690745995906,0.423364713744662
6117,10,230128,0.0394265794423288,0.0611194674032332,0.519298251126596
6118,10,232143,0.0140427922940387,0.0606881449058241,0.817143820345609
6119,10,233981,0.036976230696343,0.06083194888852,0.543682930325908
6120,10,236429,0.0296164830457946,0.0607996121257324,0.626478243019986
6121,10,236463,0.0228857810579468,0.0608280207802862,0.706966379465266
6122,10,237784,-0.0509364083928173,0.0610807087973613,0.404890153265782
6123,10,238334,-0.0581040161383555,0.0609632063766281,0.341191705119301
6124,10,239866,-0.07586544833009,0.0607784403245305,0.212774265009229
6125,10,244763,-0.0820822178030839,0.0610153866504921,0.179401348432343
6126,10,245956,-0.0746791710223995,0.0619182699669508,0.228589502523357
6127,10,248024,-0.0976573468427719,0.0621123974437723,0.116784207541457
6128,10,248724,-0.0950315440628478,0.061185351694683,0.121277449834367
6129,10,252640,-0.0808731268220475,0.0616403148691734,0.190367024901785
6130,10,256140,-0.0749923192105859,0.0613718354838772,0.22254800718588
6131,10,257035,-0.049068107716553,0.0615551127224676,0.425904949556107
6132,10,260320,-0.0549372015914912,0.0616036082429995,0.373115407551698
6133,10,260357,-0.0566411744603478,0.0612563237363542,0.355775276588851
6134,10,261296,-0.0372230437994436,0.0618753323568275,0.547839013151016
6135,10,261474,-0.047970088862031,0.0613800289804284,0.435017031292351
6136,10,261902,-0.0795308904436334,0.0624320097093607,0.203544019218886
6137,10,262307,-0.0603283707358594,0.0616525696594958,0.328486541532174
6138,10,262403,-0.0581636727728481,0.0613026173237424,0.34337351116287
6139,10,264103,-0.0312504616566129,0.0625548072231309,0.617689601814999
6140,10,264881,-0.0147753269354676,0.0617768637222211,0.811110626791004
6142,10,265910,0.00790559023666015,0.0626367695300834,0.899634978756746
6143,10,265969,-0.00268506520873579,0.0616622889098902,0.96529196192893
6147,10,268570,-0.0241400201305952,0.061902824138808,0.696796597275856
6148,10,268671,-0.0197058975601148,0.0620751175348255,0.751088007874665
6149,10,268807,-0.0123086118913129,0.0618990193300566,0.842494664359126
6152,10,271477,0.0157692877166815,0.0613616749169278,0.797336834853454
6153,10,273961,-0.000996046856888921,0.0612170450981776,0.987027589641939
6154,10,274673,-0.00864030638390845,0.062545965078293,0.890205927795877
6155,10,275952,0.0324864713749514,0.0611535040935572,0.595594684525839
