SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6835,11,60397,-0.104432468208276,0.0609062895287916,0.0872886025063934
6836,11,62199,-0.12040890938012,0.0608226931281337,0.0485169271402968
6837,11,63117,-0.117501870661662,0.0606536331641676,0.053511018399809
6838,11,63444,-0.118546558880458,0.061101024086758,0.0531547436062741
6844,11,66128,-0.117477044231448,0.0605312490705687,0.0530823507106437
6845,11,67104,-0.11430370776583,0.0606845981494778,0.060444923862618
6846,11,68750,-0.0624506656431992,0.0607046202868539,0.304295452714254
6847,11,69070,-0.0593133445804346,0.0605271074215192,0.327783505324859
6848,11,71811,-0.0742986472209923,0.0607247051110447,0.22194474489616
6854,11,80491,-0.118258858217201,0.0603142606219009,0.0506987083950278
6856,11,81028,-0.0855819160123312,0.0610091758085953,0.161563955056763
6857,11,81030,-0.088859960970948,0.0609188891674509,0.145547830319611
6858,11,81400,-0.0923389023982992,0.060482571255725,0.127730439419661
6859,11,81406,-0.0923389023982992,0.060482571255725,0.127730439419661
6860,11,81454,-0.0934213499362387,0.0605991131903004,0.124059708037331
6861,11,81476,-0.0887119809869463,0.0609930689330709,0.146707376278312
6862,11,82548,-0.0895961498385044,0.0604568821695556,0.139236589768635
6863,11,84259,-0.0961213815653367,0.061513286844583,0.11903997464685
6864,11,86389,-0.0768891279367883,0.0605179091610106,0.204736684430718
6865,11,87266,-0.0769843818086329,0.0607621584601786,0.205998040314744
6867,11,89429,-0.0650778970396997,0.0604626629970128,0.28251386733317
6868,11,89470,-0.0691331839427225,0.0606206164779202,0.254882998847294
6869,11,91507,-0.08874374414371,0.0605540023113404,0.143666337561893
6870,11,92153,-0.088433323951114,0.0606768333587838,0.145881789242806
6872,11,96863,-0.113957322032112,0.0605973664280377,0.060854117647057
6873,11,98088,-0.10834119795007,0.0602809163876849,0.0731470528515964
6874,11,98757,-0.106532996085798,0.0607358550901045,0.0802917490160122
6875,11,99100,-0.109917447612849,0.0605385466064967,0.0702707757591356
6876,11,102671,-0.120776276996199,0.0604799068062452,0.0465963201483784
6877,11,104549,-0.131178933725017,0.0602615995448401,0.0301558154175205
6878,11,106654,-0.125783667611298,0.0606637415525156,0.0388546219676577
6879,11,106700,-0.126758724361406,0.060657991777243,0.0373575540187798
6881,11,107231,-0.129534459774997,0.0601910574656793,0.0320706493918462
6882,11,108816,-0.114764723222715,0.0615337318948726,0.0630010991607869
6883,11,108841,-0.108380436760878,0.0613401132209259,0.078112907600374
6884,11,108870,-0.103361703925692,0.0604147559234139,0.0879839089372775
6885,11,109176,-0.0939283348908194,0.0608035266296941,0.12329442698899
6887,11,111132,-0.13372404422049,0.0607675098722981,0.0284125810500974
6888,11,113698,-0.141444070604876,0.0604603428055431,0.0198690435125774
6889,11,114020,-0.147341294557856,0.0603041308783933,0.0150427991467281
6890,11,115612,-0.1657938524934,0.0602672235136024,0.00624809180384306
6891,11,116643,-0.155406090078449,0.0600981815644258,0.0101133589394826
6892,11,116979,-0.128160308483896,0.0605208242754116,0.0349056708460052
6893,11,118012,-0.150969374284033,0.0601678365373033,0.0125499699512748
6894,11,118055,-0.156548159070648,0.0600204535594437,0.00948733501478762
6895,11,118745,-0.115750556511322,0.0604825934395629,0.0564563497424308
6896,11,118759,-0.115430728542559,0.0605627660177049,0.0574662780086811
6897,11,119115,-0.101520007804306,0.0604236018157178,0.0938150932041738
6898,11,119177,-0.0991846770343074,0.0603656536682098,0.101259926473026
6899,11,119221,-0.0986325758839756,0.0605395392137183,0.104157259571369
6900,11,119264,-0.094873271939644,0.0604647430773747,0.117528093562917
6901,11,119431,-0.0838763894597851,0.0606680958105284,0.167678367641535
6902,11,120563,-0.0968015028307788,0.0606551644439749,0.111398857571057
6903,11,120692,-0.0980471381964798,0.0606494963620594,0.106853783183195
6904,11,120740,-0.0965218918930773,0.0606729024603039,0.112536947268975
6905,11,120902,-0.0983834285137093,0.0606334252135923,0.105568942936301
6906,11,120917,-0.0967768916144214,0.0605615190765704,0.11093920417828
6907,11,121097,-0.0921922929173467,0.0604104235292258,0.127880634584264
6908,11,121508,-0.119510574493569,0.0609066080502408,0.0505251830802886
6909,11,121522,-0.110464289930276,0.0610187506402869,0.0710942502223527
6910,11,122192,-0.0956120363489954,0.0606769834205988,0.115978109650459
6911,11,122402,-0.0970326940861018,0.0620380634011397,0.118694026700714
6912,11,122415,-0.0949244579137071,0.0608401395819065,0.119602175164677
6913,11,122779,-0.100298024901202,0.0605607266249308,0.0985787762334966
6914,11,122784,-0.103452785352525,0.0607032024558303,0.0892163420353463
6915,11,122858,-0.104368582224284,0.0608732036930898,0.0873101962695431
6916,11,123867,-0.101466936031211,0.0603836069926928,0.0937695577222737
6917,11,124479,-0.115195831804606,0.0607105781867028,0.0585831678583418
6918,11,124784,-0.100389540585462,0.0605921782022661,0.0984470129038916
6920,11,125700,-0.0697152663907266,0.0608549111249304,0.252737558334479
6921,11,130422,-0.0812010104426812,0.0607640576100859,0.182301223699667
6922,11,130518,-0.0737795164403704,0.0606185523525792,0.224374983145224
6923,11,130533,-0.0745382720196858,0.0606977969739543,0.220256629615266
6924,11,132044,-0.0548615682958405,0.0605743261459629,0.365717650598958
6925,11,137433,-0.0522255024082671,0.0620145985059615,0.400275010651357
6927,11,137613,-0.052876826497548,0.0614474976756729,0.390086306455306
6928,11,137677,-0.0578237143895736,0.0613766167508967,0.346779033203215
6929,11,137740,-0.0605570871859679,0.0612323587440763,0.323354242411847
6930,11,138163,-0.0370422511850715,0.060841657916568,0.543028449548347
6931,11,138169,-0.0319497748865553,0.0606944743084477,0.598938569444699
6932,11,138463,-0.0452319828225799,0.0610650212104384,0.459356634826867
6933,11,139069,-0.0301182697478697,0.0611726884255611,0.622779199347229
6934,11,139532,-0.0400222089704278,0.0610260279607204,0.512365896956275
6935,11,140338,-0.0324368724035274,0.0605847864400246,0.59271295729523
6937,11,146291,-0.0491380449434324,0.060929288949585,0.420511094734268
6938,11,147493,-0.0425108377195218,0.0610490678501635,0.486674890441425
6939,11,152009,-0.069534150940863,0.0614889735864442,0.258890423429561
6940,11,152668,-0.0584767360965734,0.0611690543716463,0.339733726512298
6941,11,153313,-0.0774688858937508,0.0616438560235147,0.209687053054422
6942,11,153972,-0.0324638940468107,0.0607018489230882,0.593118653698651
6943,11,154354,-0.0327358159059167,0.0611335926788648,0.592655179214509
6944,11,154565,-0.0296460492431028,0.0608777784549609,0.626577202865499
6945,11,155875,-0.014715952368608,0.0611543800872754,0.80997685177433
6946,11,155937,-0.00829591438798949,0.0615093329697422,0.892789591838484
6947,11,158103,-0.038794823714203,0.0607105079006823,0.523228674684605
6948,11,158139,-0.0504362454025305,0.0609603176090804,0.408590903001801
6950,11,162925,-0.0335775857142819,0.0608328730392371,0.581321950180915
6951,11,164489,-0.0246687214241126,0.0616966084872885,0.689516799479464
6952,11,167261,-0.047083709722289,0.0611276374144077,0.441665353182524
6953,11,169186,-0.0386112597809064,0.0612314150648747,0.528723684747805
6954,11,170215,-0.085199861349664,0.0605857351666383,0.160523825701824
6955,11,170526,-0.0859163982758428,0.0604117981030606,0.155857237519004
6957,11,171257,-0.108396660939201,0.0608532584686566,0.0757265292211974
6958,11,171276,-0.102584642054781,0.06066315330527,0.091709212730799
6959,11,171361,-0.104632623878623,0.0604085580280395,0.0841323530968462
6960,11,171454,-0.0993916917837365,0.0604566552785648,0.101063219812651
6961,11,171457,-0.103805091080982,0.0605034677053957,0.0870965488553162
6962,11,171646,-0.09618704375233,0.0604483128377976,0.112453382110983
6963,11,171647,-0.09618704375233,0.0604483128377976,0.112453382110983
6964,11,173020,-0.0837268459131289,0.060500819228919,0.167264653118906
6966,11,174007,-0.0895919788029529,0.0607228803539239,0.140990031323123
6967,11,179802,-0.049141165909509,0.0608725262129987,0.420048857363802
6968,11,182151,-0.0455386094780876,0.0605361196958799,0.452398923666638
6969,11,183689,-0.0548801776576021,0.0618916015149764,0.375836350141121
6970,11,184061,-0.0627401767627764,0.0606749033521416,0.301826110667144
6971,11,184965,-0.0642112874654881,0.0605530683946325,0.289681548832093
6972,11,185280,-0.0718656568081487,0.0616812874606832,0.244760056622599
6973,11,185287,-0.0642757107122595,0.061598562689533,0.297448793782533
6974,11,185527,-0.0623109052321329,0.0609418635666593,0.307261190745152
6975,11,185734,-0.0589857923939216,0.0607144371984672,0.331950503706327
6976,11,185749,-0.0512705054335495,0.0610021889678611,0.40121386761137
6977,11,185846,-0.0643767544745833,0.0610868840649563,0.292669829429649
6978,11,185997,-0.0576745361241164,0.0605717024545266,0.341662458516009
6979,11,186085,-0.0504960746077135,0.0607871964331274,0.406703216315666
6980,11,186196,-0.0442872041343138,0.0616534694016076,0.473032320115214
6983,11,191520,-0.024183063373803,0.0614089815850781,0.693963986819504
6984,11,193196,-0.0399117689610035,0.0607902064454807,0.511898505867427
6985,11,195507,-0.0656600599638349,0.060586954229209,0.279223006991302
6987,11,196560,-0.0515251620264316,0.060656328299412,0.39620076054707
6988,11,196565,-0.0515251620264316,0.060656328299412,0.39620076054707
6989,11,196914,-0.0603143374488856,0.0613419979914806,0.326159292108546
6990,11,200393,-0.0283610762912692,0.061781335447274,0.64647668011014
6991,11,201609,-0.019240274138886,0.0607768323784026,0.75175512405418
6992,11,201652,-0.0197541201272379,0.0609196186804955,0.745929222278484
6995,11,203385,-0.0298297140811333,0.0609807516833362,0.625027932526362
6996,11,203741,-0.0260660058678228,0.0607139415143043,0.667948723004402
6997,11,204131,-0.034587957083612,0.0608254798211853,0.569960307762709
6998,11,204491,-0.0253281385362548,0.060645915499856,0.67646451618205
6999,11,208258,-0.0343095717005452,0.0609920642723505,0.574115307172796
7000,11,209475,-0.0571084084712335,0.0606906579559778,0.347361004006632
7004,11,215041,-0.0888176353292161,0.0607261027825582,0.144468232726298
7005,11,215493,-0.0721069418645119,0.0617717710268996,0.243872206086008
7007,11,215813,-0.072165223452138,0.0607377916453524,0.235575574090651
7008,11,216541,-0.0787581362968112,0.0608081049627008,0.19610060744827
7009,11,216953,-0.0515478365539364,0.0611763729664709,0.400017014284152
7012,11,217553,-0.089938024951153,0.0606850871527854,0.139220466039678
7014,11,218588,-0.0960545546954638,0.061251169896782,0.117728606745671
7015,11,219380,-0.063910228638526,0.0609825307716319,0.295351568941721
7016,11,220819,-0.0574943268955525,0.0606795329520054,0.344028283355193
7018,11,222267,-0.0564324165406121,0.0610508306237038,0.35593485488091
7019,11,223086,-0.0610455582066634,0.060726010110547,0.315459222705156
7021,11,223467,-0.0694595017919993,0.0607003924698446,0.253274274185944
7022,11,225287,-0.0457511878850354,0.0606876666494155,0.451424138587629
7023,11,225381,-0.0503253310058229,0.0605826165637797,0.406710654913725
7024,11,225819,-0.0286482034153045,0.0608825158792069,0.638253484731703
7025,11,226471,-0.0539941789993419,0.0608187701294144,0.375259252330188
7026,11,227255,-0.0298272221786079,0.0606401195266299,0.623115031385024
7027,11,227403,-0.056180251818656,0.060779823034106,0.355949037486347
7028,11,229405,-0.0409846228741308,0.0606427017171124,0.499586218728964
7029,11,230043,-0.0471544367126315,0.0616393998482173,0.444779816052466
7030,11,230092,-0.0469228223668543,0.060609464054244,0.439340719977192
7034,11,236028,-0.00283800404974269,0.061970998139417,0.963498997247821
7035,11,237327,-0.0141021720068074,0.061901552052495,0.819921083506734
7036,11,237624,-0.00597362440496431,0.0606552878203523,0.921603233518922
7037,11,237826,-0.000107832695551466,0.0613497114534318,0.998598573902087
7038,11,237829,0.00780009401884459,0.0612861473064411,0.898796511052082
7039,11,240673,0.147328966182009,0.11198432448539,0.1891549845104
7040,11,240765,0.0221379688744174,0.0608477116045436,0.716205883772592
7041,11,241548,-0.0118191033243136,0.0611561604454604,0.846865683800086
7042,11,243272,-0.0207645798704851,0.0609423989252223,0.733513540544654
7043,11,243436,-0.0355683207063884,0.0612878980458541,0.562050106943052
7044,11,244792,-0.00768664553868634,0.0615454436083398,0.900678703936235
7046,11,248266,-0.0418644466657766,0.0608593802051006,0.491974968645603
7047,11,253995,-0.0120729339187012,0.0608123624508718,0.842746559975792
7048,11,255600,-0.00262925489949713,0.0618734811060764,0.966128878981072
7049,11,257243,-0.0217634031560616,0.0608008742276653,0.720597989722543
7051,11,258195,-0.00523547479916074,0.0607257966462334,0.931344384123353
7052,11,258900,0.0113392971144321,0.0608435894982963,0.852263252043913
7053,11,259426,0.0188922320901667,0.0609189410826563,0.756652084786209
7054,11,259811,-0.0123303535035618,0.0609896301718906,0.83989926341946
7055,11,262152,0.00324692269304968,0.0616020078884216,0.957994326908254
7056,11,263206,-0.0675966032093628,0.0607208169340224,0.266364532904331
7057,11,263597,-0.0816366601390617,0.0604019118066474,0.177382350652368
7058,11,264198,-0.104456749346655,0.0603892818278679,0.084553834249212
7059,11,264567,-0.082047449842076,0.0615599039050434,0.183454864615763
7061,11,270804,-0.128086691481026,0.0608404018185955,0.0359721713089164
7062,11,272649,-0.187944174314035,0.060667358304579,0.00210488495551551
7063,11,273908,-0.179170924836596,0.0604143180638706,0.00322545371827115
7064,11,275058,-0.185904632814519,0.0603269104371949,0.00222055533929218
7065,11,275068,-0.187116351776713,0.060493934511965,0.00213832775391059
7066,11,275326,-0.185215267603712,0.0603626583331322,0.00231867167791562
7067,11,275754,-0.192800975568461,0.060157240903497,0.00147402743621839
7068,11,275945,-0.174740468919378,0.0602867795364695,0.00398401584118584
7069,11,277678,-0.150867460092365,0.0605575117481072,0.0131859400586774
7070,11,279317,-0.124953559711262,0.0608840604623994,0.0408755980729491
7073,11,281677,-0.161841349100863,0.0601429127603284,0.00746389564172589
7075,11,285019,-0.207842131667635,0.0611833478868197,0.000758870436721748
7076,11,285782,-0.210947819367552,0.0598292148264797,0.000477801905753041
7078,11,294571,-0.239731973461903,0.0600825364151368,8.03548406262472e-05
7079,11,296091,-0.203407776758167,0.0596869796492717,0.000730203060511322
7080,11,297944,-0.146952532591137,0.060471479897774,0.0155919436894094
7081,11,298716,-0.157761754024107,0.0611057036740264,0.010231569513745
7083,11,303479,-0.14776843918539,0.0605732532369019,0.0151993722384601
7085,11,307466,-0.145712839826799,0.0601775339927395,0.015965077283235
7086,11,310682,-0.111931322868068,0.0602680621506856,0.0641119002873346
7087,11,315294,-0.128833124985872,0.0602605548880595,0.0332083742428596
7088,11,315651,-0.11073472960513,0.0602800551033925,0.067049764104917
7089,11,316077,-0.101391748140827,0.0610376367227279,0.0975742046074202
7090,11,317128,-0.0889054726744627,0.0606362132919689,0.143481079978683
7091,11,317506,-0.0722237850254343,0.0607825889204171,0.235541040205992
7092,11,317558,-0.0894548333369816,0.0609767327119932,0.143257611695059
7094,11,332693,-0.00417975529466223,0.0609094187996371,0.945328979525965
7095,11,333502,-0.0154969565344507,0.0607208341506216,0.79870454842106
7098,11,336742,-0.0208181875716116,0.06080566239474,0.732274330031411
7101,11,339476,-0.0288951221042141,0.0609659994938,0.635825220491959
7102,11,340285,-0.0626803831201559,0.0605174942772846,0.301032500806921
7103,11,340583,-0.0666198910633203,0.0609435726524186,0.275077512317431
7104,11,340618,-0.0734669133222956,0.0609769591120817,0.229075779583428
7105,11,340699,-0.0324958363163702,0.0624581431394029,0.603193310435361
7106,11,340702,-0.0310093043638231,0.0624911117689876,0.620048428259544
7107,11,340770,-0.0614757885475273,0.0607710968225884,0.312424213517955
7108,11,340783,-0.0754883445967238,0.0610272779547482,0.216923939428313
7109,11,340811,-0.0734691313168814,0.0606542540767276,0.226599340446328
7112,11,341413,-0.0729305046720214,0.0605509370265456,0.229223084711505
7113,11,341771,-0.0731516262861555,0.0604498524367863,0.227042226731149
7114,11,348254,-0.0307663134194563,0.0615985032557701,0.617762796093251
7115,11,350701,-0.0270135998990549,0.060709412703732,0.656617334332226
7117,11,352832,-0.0494762485398752,0.0608412616521913,0.4166502694005
7118,11,352980,-0.0586128922926151,0.0606462514483111,0.334469807941921
