SNP,Chr,Pos,Effect,SE,HNM1_ERG11_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5670,9,198339,-0.0180152005483563,0.0544234458638119,0.740826456844513
5671,9,198850,-0.00843177578286561,0.0553840758850154,0.879083140458254
5672,9,199162,-0.012777164697533,0.0543519887415823,0.814281534042149
5673,9,199377,-0.0239152198130772,0.0541888123587701,0.659243355292047
5674,9,200074,-0.02229644576965,0.0542657987311893,0.68141369006402
5675,9,200287,-0.0227443801194906,0.0547497181042495,0.678083494652635
5676,9,201408,-0.0332953014477519,0.0544332283112855,0.541148280498335
5677,9,201606,-0.0289219149824296,0.0542868739788,0.594534425421545
5678,9,204151,-0.0070983645868668,0.0544305807319367,0.896315284792271
5680,9,210740,-0.000939384986299155,0.0545888975197663,0.986280120891657
5681,9,210783,0.00694248867203576,0.0546725890009055,0.899026164096373
5682,9,211109,-0.00745674015967356,0.0543547941391384,0.890961648366695
5683,9,211688,-0.00743691817234616,0.0544304526748126,0.891399911254751
5684,9,213938,-0.00238830116395834,0.0547445389198217,0.96522696150298
5685,9,215328,-0.00317492460299769,0.0543559804062072,0.953455220144072
5686,9,215997,-0.0125872019871111,0.0546767185935834,0.818060880799431
5687,9,216548,-0.00286175863049662,0.055378425770586,0.9588157580301
5688,9,219192,-0.0162228837475695,0.0541968822638801,0.76486258168945
5689,9,222260,-0.0517666865684976,0.0542156413096346,0.340317393757226
5690,9,222580,-0.0472043436803524,0.0551062888988332,0.392244132560348
5691,9,222583,-0.0472043436803524,0.0551062888988332,0.392244132560348
5692,9,225578,-0.0407372909104386,0.0551928327110244,0.460950005725227
5693,9,226182,-0.0244130302208402,0.055223721657874,0.658705600679963
5694,9,226305,-0.027258412865159,0.0546532750216119,0.618264971953196
5695,9,231496,-0.0446059886063289,0.0546135305663966,0.414618110186267
5696,9,232338,-0.0530212210631199,0.054218197384129,0.328782125981844
5697,9,232470,-0.0555779626715092,0.0542186493872793,0.306031635967368
5698,9,232692,-0.0608789784586134,0.0542750540779639,0.262763013652944
5699,9,236476,-0.0401159821390735,0.0542393264042198,0.460027853142774
5700,9,239129,-0.0154690318223477,0.0545870567342526,0.777049548650213
5701,9,240673,-0.0344517402392715,0.0542546297440765,0.525839177120382
5704,9,242937,-0.0135094491600881,0.0547373350988449,0.805202590691006
5705,9,243115,-0.0300266945280417,0.0542578041879268,0.580334496800724
5706,9,243230,-0.0213216330320988,0.0545771232246125,0.696276995185246
5707,9,243307,-0.01665342540586,0.0545791169181717,0.760451166263315
5708,9,243521,-0.0217366590330246,0.0544187339419161,0.689815455432121
5709,9,243529,-0.0217366590330246,0.0544187339419161,0.689815455432121
5710,9,243574,-0.0140065221617728,0.0545803541203486,0.797620052238905
5711,9,243694,-0.0156670699100236,0.0544255042395972,0.773620807772485
5712,9,243723,-0.0242233574513488,0.0545702169065769,0.65739165074529
5713,9,243786,-0.0296953740214669,0.0545660349677365,0.586640645503014
5714,9,243799,-0.0213921174106817,0.0548097061186306,0.696551629887808
5717,9,244149,-0.021213119371439,0.0544201808168345,0.696917716402098
5718,9,244280,-0.031706875603779,0.0542550963578696,0.559322073192768
5719,9,244304,-0.0270110172229598,0.054412041307382,0.619909788599391
5720,9,244502,-0.0242129992028756,0.054266035510857,0.655733082317515
5721,9,244863,-0.0240961424560085,0.054493200060354,0.658625241474749
5722,9,244901,-0.0278077429610365,0.0543360892338755,0.609129891097805
5723,9,244951,-0.0282266385990726,0.0542579777891493,0.60322924633777
5724,9,245431,-0.0154418256268168,0.054272550343236,0.776175926534534
5731,9,249562,0.029175024305868,0.0543495124764353,0.591741311351064
5733,9,249795,0.0328957646055099,0.0544974815749793,0.54648405055905
5734,9,250484,-0.00653773467795157,0.0542981704330098,0.904231364352427
5735,9,250581,-0.00230711849933353,0.0542991465468105,0.966132872839165
5736,9,251030,-0.0190315199340121,0.0542693205933584,0.726032709950053
5737,9,252109,-0.0449484438962351,0.0542388550890354,0.407826806797642
5738,9,252323,-0.042432881483917,0.0542343315907457,0.434504693618747
5739,9,253139,-0.0283114638106917,0.0541913223714555,0.601694936161418
5740,9,253318,-0.0283400885259647,0.0544178834864003,0.602842153448317
5743,9,254027,-0.00101678200250757,0.055599000911355,0.98541961220988
5744,9,254091,-0.0203565013782859,0.0543454437845944,0.708200711143313
5745,9,254108,-0.0179612302981104,0.0544226348434983,0.741571283794605
5746,9,254153,-0.0219401121444266,0.0545807749188323,0.687945627390727
5747,9,254311,-0.00449033015915544,0.0542808097814904,0.934117823448979
5748,9,254315,-0.00215906855689474,0.05443866346634,0.968386156336217
5749,9,254336,-0.00878977719195313,0.0544324660116085,0.871807417160168
5750,9,254355,-0.00483542549709085,0.0544338680178911,0.929266441430026
5751,9,254492,0.00821188504590502,0.0542898312213237,0.879856949420986
5752,9,254600,-0.000235776147775743,0.0544448166918013,0.996547175899258
5756,9,255387,0.00452218411124103,0.0543642908413013,0.933753189558273
5759,9,256304,-0.0321870883079542,0.0547283995981018,0.556825096506688
5760,9,257336,-0.0373601759214865,0.0543981448646157,0.492665124374188
5761,9,257350,-0.0259587495279513,0.0543369645061488,0.633133468110956
5765,9,257531,-0.000904632325120114,0.0555733187667383,0.987021663708414
5766,9,257575,-0.0326892932703933,0.055032764763117,0.552894625999194
5767,9,257591,-0.0388019367394134,0.0549760677026495,0.480779980952352
5768,9,257605,-0.037645517264183,0.0552531759782774,0.496110901292804
5769,9,257815,-0.0168378670040926,0.054347138830191,0.75688014664781
5770,9,258080,-0.0308427957166862,0.0543400332393119,0.570674992969646
5771,9,258259,-0.0382215926833276,0.0544876364579889,0.483470217783093
5772,9,258345,-0.0379160793912139,0.0545698741103721,0.487627029247167
5773,9,258661,-0.0249177169566705,0.0542625682570214,0.646368619288979
5774,9,258900,-0.0225982483494477,0.0542645906876768,0.677337083639407
5778,9,260986,-0.0192839085033663,0.0555345420300029,0.728616680541645
5779,9,261156,-0.0389526953399381,0.0546257806611471,0.4762657493361
5780,9,264604,0.00650474641280446,0.0547620053292624,0.905515549287559
5781,9,265537,0.00690096236580472,0.0545243625887841,0.89935550518003
5782,9,266567,0.0208162407971411,0.0541958393000732,0.701140800321628
5783,9,266879,0.00980104492819918,0.0542831015071374,0.856821076755444
5784,9,267323,0.0146927435342206,0.0542936538252195,0.786844373852677
5785,9,267437,0.0216090898817667,0.0542691497752779,0.690735506327276
5786,9,267785,0.0335950758460434,0.0544841479943236,0.537894223040692
5788,9,268262,0.0223643653370662,0.0543067771526621,0.680724699024027
5789,9,268351,0.0206674275334262,0.0542676255327983,0.703549081602327
5791,9,268445,0.0224823005577927,0.05492858195766,0.682567321601941
5792,9,270121,-0.0641718912728985,0.0541045678021976,0.236391732675763
5794,9,270827,-0.0675156984243282,0.0547840644485416,0.218621137746632
5795,9,273029,-0.0939808213226334,0.0545262472842374,0.0856577278430236
5796,9,273060,-0.0901787819903702,0.0542328386905884,0.0972385222662998
5797,9,273430,-0.0834842270447403,0.0541171732383644,0.123810012777694
5798,9,273993,-0.0924861476803524,0.0549182722226431,0.0930523438447194
5799,9,276483,-0.0548203048094205,0.0542131285510076,0.312613419246277
5800,9,276759,-0.0509286596799545,0.0541512768532739,0.347610106597332
5801,9,280761,-0.0456178848470086,0.0543054241010242,0.401463243660316
5802,9,280878,-0.0395627748210916,0.054628031770026,0.469409689843446
5803,9,281757,-0.0380474195029308,0.0544011067752844,0.484770879313126
5804,9,282224,-0.0360524382210908,0.054322362521419,0.507331026832798
5805,9,283213,-0.0323377431215707,0.0546537279712752,0.554440858939152
5806,9,283290,-0.0378013681417163,0.0545196872572537,0.488544234216962
5807,9,286125,-0.0143044033246474,0.0542324745056598,0.792118113158493
5809,9,289043,-0.0350155489721261,0.054469064108791,0.520737442585185
5810,9,289127,-0.0237454892461123,0.0542230913518583,0.661710603113967
5811,9,289513,-0.00658412650061037,0.0545175475728211,0.90394131041258
5812,9,292353,-0.0336618555923107,0.0544567793215313,0.53688236508085
5813,9,294986,-0.0244937141372005,0.0543315995407587,0.652396834886295
5814,9,296974,-0.034275554043493,0.0544556948676402,0.529480657175437
5815,9,298782,-0.0508561572887622,0.0541446516480806,0.348237123736522
5816,9,299767,-0.0409259315423918,0.0544751406646613,0.452986396359499
5819,9,303507,0.0229641919485724,0.0545218618051663,0.673870954838448
5820,9,303589,0.018964142200757,0.0545262187320291,0.728198740402803
5821,9,303690,-0.00727628766279664,0.0554864670379091,0.895742222795353
5822,9,304133,0.0252352012387564,0.0546024058051327,0.644249284885222
5823,9,310366,-0.00597324718027681,0.0544482007519708,0.912705567218094
5824,9,310436,0.00232372467891354,0.0545566586252561,0.966050160453783
5826,9,314400,-0.0449299949286294,0.0543379935971873,0.408874131030572
5827,9,314913,-0.0322358896656658,0.0542226154505918,0.552551867559607
5828,9,315623,-0.0497427174848857,0.0543847238197029,0.361002345310325
5829,9,317005,-0.0338429101352942,0.0544815491359964,0.5348813589339
5831,9,322200,-0.0537799167695391,0.0544603884443786,0.324071411617436
5832,9,323432,-0.0379605006160506,0.0544306228027399,0.486004851560668
5836,9,328426,-0.0711134562591529,0.0542695060169114,0.190920647265445
5837,9,330193,-0.0764639609881183,0.0544893579274538,0.161411620819946
5838,9,330993,-0.0664796385111515,0.0548435431327989,0.226258415051871
5839,9,334143,0.0291893564537804,0.0545772426622372,0.593106542066792
5840,9,334329,0.0487913494790879,0.0808748818611579,0.546700401041782
5841,9,334958,-0.0721792288318497,0.0542457014388225,0.184180161935738
5842,9,336040,-0.0713910252302904,0.0542305808319433,0.188882237780836
5843,9,338275,-0.0532150656863093,0.0543710952928261,0.328379648910773
5844,9,338651,-0.074218272906272,0.0543666985412457,0.173077751732208
5845,9,338765,-0.0777436923622637,0.0543683637916157,0.153617680306336
5846,9,338787,-0.0760528473951531,0.0543681931828636,0.162736507062309
5847,9,340588,-0.0877811347615846,0.0540773198885604,0.105428119890353
5848,9,341341,-0.0704785589878347,0.0545148362825844,0.196914468076236
5849,9,342354,-0.0837837155843764,0.0554530920485596,0.131710217304607
5850,9,342479,-0.086108504792727,0.0544884175242987,0.114931841508409
5851,9,347652,-0.108529756727102,0.0541453214767765,0.0457889120978904
5852,9,349076,-0.125675072645542,0.0541329569982021,0.0208231733884887
5853,9,349097,-0.126781326677513,0.0540537244565445,0.019556214874431
5854,9,349116,-0.108982431488057,0.0540221470715692,0.0444137852358761
5855,9,350262,-0.141681898465388,0.0542786500066559,0.00943249864657537
5856,9,351490,-0.117164045462587,0.0540878098577873,0.0309661043697874
5857,9,352621,-0.116732765592738,0.0545148847539688,0.0329340446336445
5858,9,353047,-0.118301880616678,0.0544158133759658,0.0303664222705158
5859,9,354047,-0.115041245931942,0.0540556559906246,0.0340127793531066
5860,9,354832,-0.114097298913734,0.0541094160512523,0.0356797314935504
5861,9,354867,-0.112496414156067,0.0540859747919994,0.0382507068024846
5862,9,354924,-0.114037593522715,0.0541784467144816,0.0360105867519351
5863,9,354945,-0.119182802808295,0.0539068244753084,0.0276830545809917
5866,9,356037,-0.0999716715349631,0.0551799219599103,0.0708760617140344
5867,9,356207,-0.131207506621158,0.054365600845079,0.0163118669933403
5868,9,357150,-0.120413485034191,0.0542455511662963,0.0270682047860972
5869,9,357800,-0.115795573117648,0.0541678824914336,0.0332262201371994
5870,9,358570,-0.116781470340435,0.0541801903339287,0.0318039262308022
5871,9,360441,-0.122008334528753,0.0538914961990784,0.0241827450194679
5872,9,362255,-0.113468399554361,0.0541374715665078,0.036799996921983
5874,9,362775,-0.111108789835332,0.0540577709866484,0.0405784228943376
5875,9,362828,-0.103239980919824,0.0541954343326739,0.0575980876069378
5878,9,365655,-0.121425091257289,0.0540052627317157,0.0251675307705411
5879,9,365725,-0.115954853488413,0.0539396653094053,0.0322569115419998
5880,9,365942,-0.12390153810497,0.0538354159717154,0.0219459461497069
5881,9,366733,-0.107630224254052,0.0544414938310375,0.0488206679394119
5883,9,367860,-0.10956505357601,0.0542949047262425,0.0443513273856388
5884,9,372204,-0.0766905842335417,0.0544038875255552,0.15952267168745
5885,9,372443,-0.0752579226183891,0.0541607762001102,0.165547982636864
5886,9,372471,-0.0727522894508995,0.0541250681423173,0.179762616269201
5887,9,372842,-0.0688133664496579,0.0541850525592582,0.204931969726451
5889,9,378552,-0.0341389534511048,0.05428942192356,0.529865405670049
5890,9,379413,-0.0149508162147581,0.0542934542441182,0.783192712988424
5896,9,383530,-0.0471350821266796,0.0543809476992088,0.38666378203599
5897,9,383662,-0.0452276546224136,0.054460305721876,0.406834368027352
5898,9,383846,-0.0546068878505361,0.0542034693202717,0.314412155184246
5899,9,384190,-0.0475857862222465,0.0542187950765181,0.380724012277425
5901,9,384344,-0.0260316211880152,0.055042825956879,0.636552591609592
5902,9,384418,-0.0218559816277688,0.0543472265561149,0.687813719739324
5903,9,385423,-0.0372977530734537,0.0542416042700398,0.492142018661412
5904,9,385546,-0.0345588979098942,0.0542475979280976,0.524499613529844
5907,9,387839,-0.0444222622430076,0.0544012232579974,0.414726434804484
5912,9,388668,-0.0188284075440687,0.0545475941045475,0.730169198425882
5918,9,394182,-0.0167717679420165,0.0548050231252711,0.759765169052759
5919,9,394680,-0.0225222506773151,0.0551518523673648,0.683251136035604
5920,9,394807,0.0214544765625591,0.0572172680985308,0.707911627338881
5921,9,394916,-0.00932413924452252,0.0546886170541711,0.864718493066061
5922,9,394975,-0.0176391573453629,0.0546356790405623,0.746999597559734
5923,9,395649,0.0268850265112158,0.0544493089524053,0.621780999632959
5926,9,396186,0.0477224376758558,0.0543312489418933,0.380345429972397
5927,9,396458,0.031817621726746,0.0544046799678706,0.559034001643197
5928,9,396462,0.0346376466433873,0.0548752544689999,0.528313653563624
5929,9,396463,0.0346376466433873,0.0548752544689999,0.528313653563624
5930,9,396464,0.0346376466433873,0.0548752544689999,0.528313653563624
5931,9,398401,0.0290876449977334,0.0546781324006234,0.595074840756888
5932,9,398470,0.0387376819610616,0.0544230261493407,0.477065905610841
5933,9,399657,0.0595949158967314,0.0553792689187026,0.282607083034485
5934,9,399838,0.0172117198645621,0.054300967706491,0.751454551700421
5935,9,400574,0.0473588190015836,0.0542202131295275,0.383009891889411
5936,9,400641,0.0452503953779804,0.0543854826583113,0.405954072856355
5937,9,402212,0.0324782037647806,0.0543527969858863,0.550527158505131
5938,9,404274,0.102495200698524,0.0540245539883741,0.0586178898799923
5939,9,404302,0.105624368345303,0.054068192224159,0.051545226896049
5940,9,405135,0.0909762935635582,0.0541642689895519,0.0939127973386163
5941,9,405593,0.0801788641068886,0.0542125747765306,0.14003965989386
5943,9,406743,0.0815432792084069,0.0540450913155022,0.132244172563243
5944,9,408263,0.113488803374971,0.0539545214219466,0.036136643198844
5945,9,409700,0.0904928794322363,0.0541665630001387,0.0956789413553233
5946,9,410727,0.0835919107029547,0.054718560569525,0.127489972606813
5947,9,411273,0.0879067463500173,0.0542010568761998,0.105725236130192
5948,9,411520,0.0935886392152694,0.054233792327734,0.0852851875647554
5949,9,411553,0.111294801917036,0.0541259486055382,0.04049619767474
5950,9,411811,0.104438036438985,0.0545854914362812,0.0565192378992892
5952,9,412923,0.0737358232443639,0.0544154583836684,0.176267201450082
5953,9,418993,0.0969127632667769,0.0541869392769983,0.0745545423558457
5958,9,419805,0.10595025138654,0.053909622954455,0.0501596383652625
5959,9,419841,0.102210588131026,0.0539300722414861,0.0588769794127903
5960,9,421227,0.110481313067925,0.0541159309106959,0.0419375403222087
5961,9,421228,0.115888111085962,0.0540034181750774,0.0325591400788752
5962,9,422857,0.0557898334763461,0.0544898345409099,0.306603637063067
5963,9,422867,0.061754312984687,0.054557030035565,0.258435476679093
5964,9,422955,0.0616520591304756,0.0546137982822357,0.259717863816861
5965,9,422958,0.0627815848679679,0.0544231129747603,0.249451580490663
5966,9,423010,0.0601473158818328,0.0547438555540335,0.272645812887567
5967,9,423041,0.0698073383174078,0.0546369140387625,0.202209332760389
5968,9,423054,0.0623820053208756,0.0544695809029109,0.252876013905482
5969,9,423651,0.0599123859309496,0.0550215088970542,0.276945099149881
5970,9,423935,0.0749506484201952,0.0542984745818669,0.168353795908291
5971,9,424069,0.0527353629141601,0.0543801898072347,0.3328335015872
5972,9,424914,0.0163093350289948,0.0542308714144025,0.763790618210193
5973,9,425156,0.0166094956794665,0.0544548920930335,0.760535371378466
