SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5700,9,239129,-0.157873685785127,0.155874221141973,0.311836308345696
5701,9,240673,-0.215236546862605,0.154797524745288,0.165271543821798
5704,9,242937,-0.198489905942875,0.156169060512152,0.204567767647817
5705,9,243115,-0.181658809428098,0.154907181219789,0.241709060557031
5706,9,243230,-0.182227948423883,0.155786487756145,0.242899284803308
5707,9,243307,-0.224284999163792,0.155623489476826,0.150413875552202
5708,9,243521,-0.209693657869416,0.155235963236031,0.177622840653856
5709,9,243529,-0.209693657869416,0.155235963236031,0.177622840653856
5710,9,243574,-0.199029309412355,0.155718275826192,0.202040874059523
5711,9,243694,-0.194738067880096,0.155293610900534,0.210672068983528
5712,9,243723,-0.212630776808397,0.155667336724985,0.172830352857152
5713,9,243786,-0.223041229234959,0.155636027994886,0.152715704039856
5714,9,243799,-0.188582229816193,0.156431548859291,0.228807939392331
5717,9,244149,-0.213948564660004,0.155221984866356,0.168971495916114
5718,9,244280,-0.215719639248145,0.154783370892196,0.164288789016759
5719,9,244304,-0.229247059461069,0.155157630962134,0.140430408987392
5720,9,244502,-0.21166158480053,0.154799241079149,0.172392006999278
5721,9,244863,-0.24154311146417,0.155326443044225,0.120826045027058
5722,9,244901,-0.263017611595589,0.154791082131495,0.0901666539042179
5723,9,244951,-0.246828006392405,0.154644285243401,0.111360905184629
5724,9,245431,-0.247841866532745,0.154639691556573,0.109894098914119
5731,9,249562,-0.188723400227076,0.155142151459748,0.224624499625548
5733,9,249795,-0.194550092059954,0.155562814517316,0.211901178264385
5734,9,250484,-0.265483816476905,0.154615615659212,0.0868458951227816
5735,9,250581,-0.242633155088701,0.154721945487661,0.117733111519732
5736,9,251030,-0.241005569996687,0.154670298896149,0.120084489132295
5737,9,252109,-0.239337168738094,0.154714411140782,0.122768653140538
5738,9,252323,-0.229475886644434,0.154727317692058,0.138940419887958
5739,9,253139,-0.16796804974541,0.154753127438074,0.278488051978196
5740,9,253318,-0.179285429471574,0.155366064145972,0.249299328876776
5743,9,254027,-0.282272674277846,0.158264856574056,0.0753564600955113
5744,9,254091,-0.268854433733975,0.15476267202618,0.0832232913910334
5745,9,254108,-0.278554347843444,0.15492888816455,0.0730393449444801
5746,9,254153,-0.222043053840135,0.155652531123789,0.154599147302667
5747,9,254311,-0.271069094025196,0.154536612926648,0.0802850784761798
5748,9,254315,-0.25745717301412,0.155054498066334,0.0977158908862144
5749,9,254336,-0.272829858275499,0.154967638901614,0.0791787806520556
5750,9,254355,-0.268157757551078,0.154990739404538,0.0844768773632541
5751,9,254492,-0.237648005464151,0.154721787306891,0.125441564557415
5752,9,254600,-0.260102280403016,0.155059311778647,0.0943421548790802
5756,9,255387,-0.271276239740585,0.154775340853336,0.0805199670288011
5759,9,256304,-0.191651060741885,0.156230934123393,0.220746747675336
5760,9,257336,-0.27317140128603,0.154965934406667,0.0788022749272978
5761,9,257350,-0.252242102237254,0.154836955639668,0.104187690846044
5765,9,257531,-0.255213209065052,0.158321249651306,0.107856498887452
5766,9,257575,-0.32509065433131,0.156482126551218,0.0384785203401021
5767,9,257591,-0.289076312231122,0.156551725783178,0.0656532392437401
5768,9,257605,-0.282787323393728,0.157373177945632,0.0732027115010885
5769,9,257815,-0.271197271808072,0.15474616478945,0.0805509081221506
5770,9,258080,-0.261580288281669,0.154822615460937,0.0919973346120868
5771,9,258259,-0.281006999232257,0.15518800088689,0.0710292573758992
5772,9,258345,-0.295779018334036,0.155344668034028,0.0577207301835663
5773,9,258661,-0.267237685932781,0.154548156950115,0.0846556499191542
5774,9,258900,-0.288023526736862,0.154439888102666,0.0630172009488478
5778,9,260986,-0.324660089274172,0.157876239154934,0.0404765746620674
5779,9,261156,-0.321571748399457,0.155366066451953,0.0392010564707671
5780,9,264604,-0.320165721755454,0.155656155016533,0.0404323687522937
5781,9,265537,-0.249597876254473,0.15534003866747,0.108995864295453
5782,9,266567,-0.244031715363373,0.15445137728538,0.115004632257175
5783,9,266879,-0.301629955853718,0.154388391671395,0.0515251517185988
5784,9,267323,-0.261914284589951,0.154632860832134,0.091188909438975
5785,9,267437,-0.248315936162199,0.154644891592644,0.109230265181733
5786,9,267785,-0.307758506503173,0.155009333792819,0.0478712740698264
5788,9,268262,-0.297403845245139,0.154509954414191,0.0550552432511589
5789,9,268351,-0.288908055250328,0.154437662192372,0.062212514705341
5791,9,268445,-0.32164679010573,0.156161006709664,0.0401588132757186
5792,9,270121,-0.510140478329172,0.152614617751096,0.000918656530908756
5794,9,270827,-0.376215395538121,0.155700415520844,0.0161869113626727
5795,9,273029,-0.324695290972867,0.155606863560041,0.0376379771409477
5796,9,273060,-0.338369973339626,0.154630837797135,0.0293068083632689
5797,9,273430,-0.327032606934152,0.154281165176095,0.0347272321204962
5798,9,273993,-0.290245508635132,0.156900722484211,0.0651682730131031
5799,9,276483,-0.221269283507962,0.154790583073283,0.153752106385522
5800,9,276759,-0.221304860882782,0.154582501848345,0.153134675050165
5801,9,280761,-0.157631435569571,0.155206030168278,0.310502637748847
5802,9,280878,-0.118011325371841,0.156189705444177,0.450414477358298
5803,9,281757,-0.182119039723591,0.155356727609066,0.241881754416929
5804,9,282224,-0.122633662070679,0.155285698261613,0.430216037603888
5805,9,283213,-0.115624107421595,0.156229738084793,0.459737159037265
5806,9,283290,-0.127385858007448,0.155848861158256,0.41426952959993
5807,9,286125,-0.0872372769521455,0.155014676011597,0.573950201978558
5809,9,289043,0.0359386764980463,0.155824807995219,0.817731871742188
5810,9,289127,0.0194186731772188,0.155080755072233,0.900423414699218
5811,9,289513,-0.0201428593338052,0.155883573038501,0.897259275511353
5812,9,292353,-0.128988679838635,0.155643190596949,0.407808120240459
5813,9,294986,-0.128087797303739,0.155247450651763,0.409897144787383
5814,9,296974,-0.0584229419982927,0.155763496730184,0.707830185871532
5815,9,298782,-0.0862404273853296,0.154943168818554,0.578157576606784
5816,9,299767,-0.04826030709694,0.15586609585699,0.757027530633417
5819,9,303507,-0.127632123527291,0.155787504578464,0.413184812614466
5820,9,303589,-0.117520202661629,0.155810041829702,0.45120012149559
5821,9,303690,-0.0802296433423398,0.158600895711876,0.613271584731511
5822,9,304133,-0.0904697012258509,0.156099655224995,0.562578532931347
5823,9,310366,-0.0274801784652065,0.155681536786105,0.859990328373135
5824,9,310436,-0.0413046499143686,0.155980780020403,0.79131345021599
5826,9,314400,-0.0948630384843742,0.155439042872451,0.542061792576536
5827,9,314913,-0.0920147886099106,0.155040995602955,0.553235473304178
5828,9,315623,-0.0498744372543893,0.155665775085233,0.748858966853249
5829,9,317005,-0.0294713211053955,0.155858333657545,0.850130602995301
5831,9,322200,-0.0192107472426392,0.155932191353154,0.902019340865735
5832,9,323432,-0.0354802584666334,0.155731227204051,0.81991024375912
5836,9,328426,-0.0481846218969654,0.155530609606585,0.756889800042542
5837,9,330193,-0.0113349666046242,0.156236239154652,0.942205165218329
5838,9,330993,-0.076531548915101,0.157089400389665,0.626429849436751
5839,9,334143,-0.0278362287938094,0.156110910873359,0.858581347051695
5840,9,334329,-0.186329645373302,0.231155078912545,0.420739013656738
5841,9,334958,-0.0642093356177951,0.155457666196563,0.679832314309561
5842,9,336040,-0.120556741395066,0.155311176919741,0.438134687309909
5843,9,338275,0.136049696723066,0.155507579823495,0.38223676897228
5844,9,338651,0.148357517539306,0.155662367882754,0.341205501023282
5845,9,338765,0.12179312795024,0.155772240408259,0.434817020972797
5846,9,338787,0.12157780949556,0.155752896436653,0.435571868925394
5847,9,340588,0.0752363408737565,0.155149634050872,0.628028480276576
5848,9,341341,0.076931023190839,0.156191217459404,0.622641137657855
5849,9,342354,0.0700576608529947,0.159027229609779,0.659816583246102
5850,9,342479,0.0704825301392923,0.156305887111743,0.652319091354108
5851,9,347652,0.104867342888767,0.155598193789815,0.500776249015146
5852,9,349076,0.167154560994911,0.155707599782247,0.283773063534287
5853,9,349097,0.116409255534279,0.1556342068058,0.45497804587161
5854,9,349116,0.120673409414605,0.155222580213301,0.437430673430177
5855,9,350262,0.0635119023928091,0.156655146469023,0.685410791477405
5856,9,351490,0.1226648194319,0.155542818624099,0.430861024283662
5857,9,352621,0.162259204529694,0.156647628641477,0.300993811677254
5858,9,353047,0.120591273598952,0.156499763982016,0.441487666898653
5859,9,354047,0.128430723987756,0.155401484074747,0.409110154565008
5860,9,354832,0.150114536246998,0.155483257640946,0.334970036855914
5861,9,354867,0.128949987743709,0.155443358321418,0.407346782942759
5862,9,354924,0.13323236074494,0.155722171255451,0.392811956181029
5863,9,354945,0.119011087276349,0.155071985715503,0.443322843240435
5866,9,356037,0.109685959502013,0.158402305189791,0.489108908167755
5867,9,356207,0.133298098171034,0.156566149157272,0.39513260472139
5868,9,357150,0.119361845613203,0.156055844553888,0.44486222686999
5869,9,357800,0.121054964773287,0.155750334632563,0.437539342749541
5870,9,358570,0.113744619982594,0.15581797930477,0.465884152331712
5871,9,360441,0.0924156718742686,0.15513066911685,0.551738753805606
5872,9,362255,-0.00642649229968145,0.155757111422182,0.967112183621495
5874,9,362775,0.00741695802668446,0.155491040847843,0.961982127940694
5875,9,362828,-0.0296740448820899,0.155749479235968,0.849007903548358
5878,9,365655,-0.0271331127274488,0.155514318912962,0.86159345071908
5879,9,365725,-0.000360290409196343,0.155237950888158,0.998149509342138
5880,9,365942,-0.0321928124031957,0.155074733306872,0.835664550347193
5881,9,366733,-0.0202449283188156,0.156522280030269,0.897160585285481
5883,9,367860,0.00386622101459858,0.15614018396412,0.980259416960457
5884,9,372204,-0.146845748674919,0.155800352734487,0.346568437229584
5885,9,372443,-0.133019241713311,0.155125379483332,0.391753154785696
5886,9,372471,-0.146985131134309,0.154960003779105,0.343505594983238
5887,9,372842,-0.126087822425209,0.155141777484478,0.416922700317639
5889,9,378552,-0.140552622629347,0.155138411106727,0.365563298509678
5890,9,379413,-0.215047195428114,0.154837485289772,0.165751708851778
5896,9,383530,-0.109795881765112,0.155549094407007,0.480740776167754
5897,9,383662,-0.089222095957404,0.155800056581023,0.567232380879367
5898,9,383846,-0.0943582663681118,0.155127356275028,0.543404070292702
5899,9,384190,-0.114276554316483,0.155079629743855,0.46167899957409
5901,9,384344,-0.136645838989483,0.157267760262819,0.385506509026792
5902,9,384418,-0.165905152375215,0.155181598960132,0.285753658512656
5903,9,385423,-0.182196212317217,0.154895603994429,0.240286942656898
5904,9,385546,-0.189824743947665,0.154872097751377,0.221133513915099
5907,9,387839,-0.160260097647821,0.155464446471276,0.303318219695747
5912,9,388668,-0.165864604261615,0.155746273705855,0.287618868356734
5918,9,394182,-0.164277151723044,0.156482727637588,0.294523601286429
5919,9,394680,-0.224515962179464,0.157281675268174,0.154326475110949
5920,9,394807,-0.0503467096550692,0.163614085497811,0.758479744378709
5921,9,394916,-0.195754658184288,0.156032149009581,0.21046166061168
5922,9,394975,-0.168964354166311,0.155985855596443,0.279457628575116
5923,9,395649,-0.223645253296712,0.155287119514309,0.15069575976878
5926,9,396186,-0.241913643803122,0.154987108029574,0.119452113781205
5927,9,396458,-0.256527975999576,0.15503660299936,0.098888700621065
5928,9,396462,-0.276941319041592,0.156301870801767,0.0772843557556812
5929,9,396463,-0.276941319041592,0.156301870801767,0.0772843557556812
5930,9,396464,-0.276941319041592,0.156301870801767,0.0772843557556812
5931,9,398401,-0.179686491023376,0.156113192485629,0.250510732730208
5932,9,398470,-0.158085604948077,0.155497925673227,0.310020405667067
5933,9,399657,0.132958021940379,0.158449565071668,0.401970488169476
5934,9,399838,0.207206281038291,0.154894741759339,0.18184788922587
5935,9,400574,0.134824339961373,0.15503531775666,0.385090122799713
5936,9,400641,0.132446075419343,0.155499123312297,0.39493139847336
5937,9,402212,0.0782841732666101,0.155435705947278,0.614826110813115
5938,9,404274,-0.0367907019738942,0.155247605199865,0.812809149030378
5939,9,404302,0.00387529862774065,0.15543249099009,0.980123004691891
5940,9,405135,-0.014495335321372,0.155489627941278,0.925778647048333
5941,9,405593,-0.0146876851551895,0.155489576806545,0.924796636662049
5943,9,406743,-0.0645395728237284,0.15499255389056,0.677367216096438
5944,9,408263,0.0327778081722152,0.155228148802761,0.832885113447688
5945,9,409700,-0.0424265350097092,0.155475144130127,0.785102665442339
5946,9,410727,-0.0609383386903556,0.156941634956944,0.698037992308366
5947,9,411273,-0.0835675537550887,0.155491838745069,0.591302253837551
5948,9,411520,-0.120487839292158,0.155593301711908,0.439226357755569
5949,9,411553,-0.0964058420832135,0.155603828049691,0.535947465032333
5950,9,411811,-0.0870256894961915,0.156817118573372,0.579280196201396
5952,9,412923,-0.106424392180398,0.155893397527909,0.495260520294515
5953,9,418993,-0.144605312549781,0.155448701636689,0.352880178363216
5958,9,419805,-0.122282646737599,0.154850098245494,0.430242443909088
5959,9,419841,-0.144101266600255,0.154796924940369,0.35253878439272
5960,9,421227,-0.212371517492475,0.155235529401875,0.172163489265598
5961,9,421228,-0.23012351190774,0.15493452594134,0.138358101993401
5962,9,422857,-0.240590948474992,0.155509634287222,0.122732061708418
5963,9,422867,-0.226872463830756,0.155812576383172,0.146264833514502
5964,9,422955,-0.242883128707489,0.155905835414072,0.120156923582363
5965,9,422958,-0.289932195334808,0.155141484082413,0.0624752277756752
5966,9,423010,-0.232277875463141,0.156310404504235,0.138170620665714
5967,9,423041,-0.244048756013439,0.156046465785877,0.118725485689007
5968,9,423054,-0.233937579919713,0.15553838851826,0.133462527395301
5969,9,423651,-0.260340099432508,0.156978660178197,0.0981164156623242
5970,9,423935,-0.282564972303776,0.154947921091457,0.0690561388595579
5971,9,424069,-0.318599600845452,0.154772089742272,0.0402748602327729
5972,9,424914,-0.194919867217544,0.154736801666245,0.20861466950839
5973,9,425156,-0.249889190599584,0.155156386214196,0.108168715535947
5974,9,425546,-0.201572666399299,0.15483003863717,0.19380071092119
5975,9,425655,-0.236564783828587,0.156292190558573,0.131020618879962
5976,9,425822,-0.1420584814586,0.156363335721856,0.36422587259017
5977,9,426507,-0.27714384160178,0.158216764737388,0.0806986634145111
5978,9,429181,-0.14046001554905,0.156367426490862,0.369654415516997
5983,10,26272,0.14245861450447,0.156166936378246,0.362275434616791
5984,10,28452,0.0385305687638173,0.155918341695154,0.804958875704451
5985,10,28714,0.0328348164131946,0.155688461866465,0.833086396586603
5986,10,28835,0.0523239125320955,0.156738557907593,0.738706643651056
5989,10,29367,0.0413504865909677,0.158242754949841,0.794005493995759
5990,10,30148,0.019797612917181,0.156991831032042,0.899719805978276
5991,10,32768,0.0489557897248419,0.155970788129342,0.753799147275744
5993,10,35651,-0.0162634821040809,0.155722996998442,0.916880654660063
5994,10,36050,0.115021949300446,0.155166134996245,0.459014985166881
5995,10,41756,0.0799904220292751,0.15849693137917,0.614097658888689
5996,10,42005,0.0796221696484559,0.158996066650809,0.616837529276111
5997,10,43109,0.129552263821844,0.155486300991698,0.405291428473004
5998,10,43346,0.115050215445405,0.156906269241961,0.46389769405759
5999,10,43909,0.175690787971815,0.157403638284011,0.26510431531884
6000,10,46831,0.144484957590468,0.157697789769363,0.360180033599987
6001,10,49405,0.0907338880877444,0.155211747042409,0.559202695468687
6002,10,50102,0.0881053574146315,0.157358335008217,0.575900918941705
6003,10,54201,-0.0756834551609985,0.156474146831042,0.628912704966457
6004,10,54931,-0.0301005269282937,0.156745043174469,0.847825246498253
6005,10,61391,-0.209581442513877,0.155718913039168,0.179199839448043
6006,10,61545,-0.135441533047638,0.155255545352749,0.38359514505021
6007,10,61708,-0.261441084407237,0.156873461357093,0.0964863220917894
