SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
7882,12,394590,-0.0423610998933805,0.134501820947399,0.752987106215892
7883,12,397486,-0.00501113372828943,0.133895005135134,0.970166621296651
7885,12,399145,-0.0360920739333614,0.134650092007369,0.78882244041854
7886,12,401564,-0.0572247224669703,0.134913670160335,0.671708901377197
7887,12,407847,-0.0313938570315463,0.13307893397172,0.813643949207032
7888,12,408660,-0.0358731554182193,0.133502257761053,0.78831118974185
7889,12,411161,0.012028097999519,0.133789279144326,0.928415044835878
7890,12,413007,-0.000949542629525617,0.133601691535081,0.994333285513417
7891,12,413638,-0.0209994174057571,0.134630936871849,0.876139796227793
7892,12,414413,-0.0809509421495765,0.132785404192237,0.542494261473142
7893,12,415279,0.0318809399589084,0.133709831288152,0.811683023796761
7894,12,415537,0.0185390803701654,0.136147968751304,0.891765606350862
7895,12,416026,-0.00054008632857433,0.13533977782978,0.996818227992599
7896,12,416918,0.0191117583988996,0.135655596867572,0.88804161976718
7897,12,417289,0.0403795464568047,0.134352276890889,0.763934765184141
7898,12,417956,-0.0584630260991054,0.135620388625396,0.666674452274399
7899,12,418313,-0.0350554935635902,0.134264919513498,0.794173832717821
7900,12,418844,-0.0675623541967119,0.133997752978152,0.614431788917696
7901,12,418928,-0.0537331313684254,0.133896757902215,0.688440088450794
7902,12,419081,-0.0503729369308049,0.134109234010434,0.70743153349378
7903,12,419261,-0.0337554171878179,0.133364356303533,0.800333066377132
7904,12,419264,-0.0579823684211765,0.133340749293587,0.663941684216811
7905,12,420304,-0.0708388543393645,0.133323155043666,0.595522924886226
7907,12,423791,-0.0596293417267976,0.133408383348691,0.655171928459115
7908,12,425418,-0.0773954055939856,0.134072763322404,0.564128974591152
7909,12,425540,-0.0822015497599391,0.133721385492316,0.539134000758752
7911,12,430049,-0.0733407351357706,0.134763877811864,0.586636031688692
7912,12,431739,-0.0698454540126102,0.133952680015303,0.602401982469623
7913,12,431754,-0.0902793602765588,0.133497233091512,0.499315941825025
7914,12,433534,-0.0925895692074749,0.133933952990457,0.489826588507597
7915,12,433955,-0.1283973334612,0.134582773626917,0.340716293017465
7916,12,439038,-0.146070706090903,0.133194073244544,0.273530744138127
7920,12,440640,-0.144771954037345,0.133001804320718,0.277118710263609
7921,12,441152,-0.196204849242892,0.134160371409755,0.144503542186509
7925,12,441706,-0.219618451930891,0.132777565761333,0.0990097436796465
7926,12,442034,-0.202326433906993,0.133234053503639,0.129763588702958
7927,12,442615,0.342245473740959,0.271657145452512,0.208558119288001
7932,12,443030,-0.185305597053592,0.133640805985288,0.166440517081243
7933,12,443164,-0.1835818608108,0.134341503743105,0.172642053414508
7934,12,448368,-0.144665289349234,0.134665870384003,0.283442808116695
7936,12,449482,-0.15171099650459,0.132693306739991,0.253680262661897
7939,12,450044,-0.105168751208209,0.132737314634027,0.428713608946469
7943,12,460659,-0.0931112310029045,0.133573453273619,0.486212251711317
7947,12,490980,-0.161262265803127,0.134003283005105,0.229620157934179
7948,12,491862,-0.071533685426326,0.133572900994445,0.592613462075892
7949,12,491877,-0.0790112888907824,0.133861256581116,0.55540230172804
7950,12,491881,-0.0757171941568772,0.132940407656706,0.569340178168872
7951,12,493255,-0.0144840232908141,0.135584024482985,0.914986978095428
7955,12,498059,-0.0180352565993949,0.134155134182741,0.893134567625037
7957,12,500001,-0.00393390946229355,0.134259425732554,0.976641241976368
7958,12,501100,-0.123504909622875,0.134049045795651,0.357501547955425
7959,12,501110,-0.143390422556128,0.133771750839779,0.284495605139094
7960,12,501203,-0.147031725731898,0.13436775489161,0.274592064320635
7961,12,501434,-0.183402784131485,0.135133379785483,0.175585349068656
7962,12,501512,-0.116951540916001,0.133167811605694,0.380418014804097
7963,12,501527,-0.103570854084691,0.133433845429664,0.438152848094026
7964,12,501576,-0.140476508380858,0.136076632699167,0.302622516942725
7965,12,501622,-0.0910158602293465,0.134190472011944,0.498052021195258
7966,12,501644,-0.0636490565230617,0.13367767873864,0.634270438791542
7967,12,501701,-0.0401506060523821,0.135642577816023,0.767401867446609
7968,12,501734,-0.0556054446282034,0.13439732229421,0.679316343987971
7969,12,502343,-0.109270340347669,0.134329991096217,0.416510095146467
7970,12,503313,-0.0624392166729801,0.133854021929761,0.641165085636361
7971,12,504262,-0.0360588866875891,0.13339853002659,0.787080142396175
7972,12,505016,-0.0597636037128645,0.132817202818499,0.653009096924242
7973,12,506655,-0.0597636037128645,0.132817202818499,0.653009096924242
7974,12,508853,0.0272087117822787,0.134748387546832,0.840093739341605
7975,12,509786,0.0311265685783912,0.13323976080665,0.81542068495911
7976,12,509982,0.000698835113794677,0.133465144560275,0.995825183847425
7979,12,510429,0.0124915666743801,0.132912042892633,0.925175419992474
7982,12,511773,0.0216012496395635,0.13324509995614,0.871306747020535
7983,12,511884,-0.00444126887661123,0.134024376583086,0.973583452607444
7984,12,511957,0.01651978636832,0.13424702758303,0.902133467327961
7985,12,512394,-0.00290141198277277,0.134135942215826,0.982755017287853
7986,12,514437,-0.0198054855043901,0.13392314864562,0.88251642572874
7990,12,515351,-0.017818431016134,0.133339343602431,0.893769563541112
7991,12,518231,-0.0412281956094456,0.133774944043206,0.758118995189433
7993,12,528235,0.000550640367372068,0.135416989304602,0.996757901688494
7994,12,528800,-0.0184699136917265,0.134774347017646,0.891074742410718
7995,12,530174,-0.0203471497305402,0.134996174395047,0.880279610202055
7996,12,536833,-0.0325782442377966,0.13360317323,0.807493805060435
7997,12,537339,-0.0424459747222429,0.133218285515082,0.75020332068958
7998,12,537571,-0.0168882824900276,0.134004449452574,0.899781687354355
7999,12,543141,-0.0358127433836189,0.135739356288656,0.792061297356925
8000,12,543480,-0.0587095998160463,0.133569395330954,0.660536510393444
8001,12,543544,-0.0518349984323256,0.133487403404117,0.698017920388813
8002,12,543736,-0.0590563354897743,0.134341327788184,0.660496443344744
8004,12,545567,0.0141330601673393,0.133043302252613,0.915460984775203
8005,12,545673,0.0192746625064283,0.134555782070631,0.886177136322129
8007,12,546061,0.0561205801367916,0.133005611094165,0.673324604278738
8008,12,546355,0.0401101027225548,0.13302201761148,0.763188077340348
8010,12,548125,0.0713171506962571,0.134127416491582,0.595259956582869
8011,12,548327,-0.0137936032519605,0.133486389077326,0.917757042554282
8012,12,548452,0.00560011733274909,0.133894939018598,0.966662080790797
8013,12,548551,-0.00344204489867571,0.13324993415443,0.979406337885126
8015,12,549297,-0.0131036598743076,0.133797511264695,0.922038301989384
8017,12,551811,-0.0336071582968948,0.134744297109134,0.803185369483688
8018,12,552053,-0.0628588368956751,0.132997073044674,0.636766944795795
8019,12,552056,-0.0139561528977343,0.133235369486366,0.916635178281677
8023,12,552743,0.0283131728680914,0.13435670088047,0.833218478647085
8024,12,553350,0.00350515489323897,0.13535728903585,0.979355261748108
8025,12,553633,0.0586661207552982,0.13418992467269,0.662242904177598
8028,12,553802,0.0719201186598851,0.133015494716697,0.589062421566536
8030,12,556335,0.0849943566893909,0.13380601691529,0.525705730308131
8031,12,556427,0.0111240726743896,0.133791630145295,0.933783565177703
8032,12,556610,-0.00529146956481976,0.133224526048101,0.968340058495856
8033,12,556749,0.0341356767087311,0.134953300333004,0.800458440789757
8034,12,556961,0.0341356767087311,0.134953300333004,0.800458440789757
8035,12,557450,-0.0640692667424477,0.134522977677005,0.634176638436835
8036,12,557933,-0.075784663851633,0.134011011109926,0.572085691630281
8039,12,560481,-0.115956127413712,0.134084285540864,0.387735714085676
8047,12,567889,0.00827725581607941,0.134566554231475,0.950987464889293
8049,12,568225,-0.0170693556559494,0.134443038278186,0.89904159442027
8050,12,569918,-0.0143106878540494,0.134749665225272,0.915482387124558
8051,12,569926,-0.00938231911327214,0.134686759077839,0.944503490807377
8052,12,570032,0.00591222251943913,0.135034072550928,0.965101981903123
8053,12,570630,0.00154703547723428,0.133956115457218,0.990792101258845
8054,12,570792,-0.11692609432049,0.134998471480601,0.387007704942191
8055,12,570843,-0.109436373988822,0.133935464519436,0.414432174165292
8056,12,570923,-0.1131515544935,0.135368176678091,0.403787829467209
8058,12,574586,-0.131998594599447,0.135797465015001,0.331703451072414
8059,12,575797,-0.0985499357637031,0.133928331040137,0.462316218313224
8060,12,576016,-0.126829916388947,0.135573662769559,0.35016734111221
8061,12,576037,-0.0817975056454755,0.134910604947704,0.544699319033612
8062,12,576167,-0.0968933444866738,0.134081976282933,0.47037798931171
8064,12,581840,-0.0385327010119789,0.134470461491622,0.774623926961296
8065,12,582503,-0.100150357109539,0.13446165900115,0.456873315313917
8066,12,583133,-0.0862395593263652,0.134023132346574,0.520338452999913
8067,12,583478,-0.0314841406587499,0.134328824753695,0.814824995634416
8068,12,583525,-0.075455140751811,0.133829690024159,0.573238280704311
8069,12,586321,-0.0635156727346813,0.133413871304117,0.634311913573562
8070,12,589446,-0.091907135897793,0.133959923737829,0.493113442145934
8071,12,591195,-0.0363144733526745,0.133703439190004,0.786084808879338
8073,12,592679,0.0499704427264982,0.134022820227155,0.709483671506825
8078,12,599986,0.037403302342751,0.133785582969342,0.779966193759812
8079,12,601489,0.0473431654960655,0.133776664250528,0.723627327193107
8080,12,603024,0.0490270672448229,0.135556670430798,0.717813457849913
8081,12,604413,0.0392767217259379,0.133784062051681,0.769249122459975
8084,12,606111,0.0116036121400028,0.134499823845113,0.931298853288219
8085,12,607318,0.0759721477525211,0.135762657484866,0.576110386277246
8086,12,607324,0.0283092817280091,0.133873987647099,0.832648691652059
8087,12,608102,0.0634437786484889,0.133311552031879,0.634435676857241
8088,12,609483,0.0707900200482028,0.134286429419507,0.598415756207356
8089,12,609627,0.0352703373798033,0.134397359161411,0.793140516364376
8091,12,616786,0.054606716094835,0.133544640984697,0.682859294998706
8092,12,618828,0.0431608394656429,0.13340205940131,0.746478264984924
8093,12,620961,0.0484775724214193,0.133707399102622,0.717147118882859
8094,12,621603,0.0504128802814444,0.134806774724134,0.708655615541823
8095,12,622770,0.107531691929307,0.133527893472138,0.421181426316827
8097,12,626279,0.174432826252673,0.13682945824139,0.20321169047896
8098,12,627996,0.130707888095143,0.134302793983751,0.33110401906605
8099,12,629746,0.168970131148764,0.135306507512441,0.212567477891548
8100,12,630550,0.0657160637547455,0.134067886808125,0.624318079429765
8101,12,630568,0.186987050059799,0.133970118435544,0.163670973277711
8102,12,632011,0.182483822872417,0.13374629298571,0.173309987492393
8103,12,632062,0.124117226492982,0.133420236919403,0.352865557094942
8104,12,632596,0.161953971028493,0.135204353938092,0.231780706418296
8105,12,634602,0.11873032771491,0.135508810726694,0.381527146928519
8107,12,642387,0.0267522377608709,0.133601535472798,0.841408976402327
8108,12,642476,0.0344077349477435,0.13691217458679,0.801718776573562
8109,12,642557,0.06180361380831,0.134232202043373,0.64549601264441
8110,12,643160,-0.00560190802102398,0.134485769727671,0.966797850673373
8113,12,645539,0.0208217724900421,0.134904179731309,0.877425999091812
8115,12,646861,-0.0143275250588668,0.134818243619258,0.915426203057368
8116,12,647722,0.0117895620961356,0.134953142719424,0.930434570685978
8117,12,649862,0.00450358762210162,0.135671409489866,0.973537992392458
8120,12,662007,0.0782918932544938,0.133667354455404,0.558436708211599
8121,12,662318,0.106971278044702,0.13436228123344,0.426485340509686
8122,12,662710,0.0243934629984496,0.133821791836843,0.855465125179874
8123,12,662864,0.121527416798338,0.134799503706069,0.367914895788747
8124,12,663839,0.147897047985497,0.134255526757336,0.27138239918502
8125,12,666390,0.178112186924063,0.133937430009765,0.184437407624039
8127,12,670660,0.158093119729408,0.133183754376303,0.236013962682882
8128,12,676313,0.15845630563957,0.134168334129758,0.238387457993114
8129,12,677490,0.171059685921888,0.134785340334764,0.205231992481279
8130,12,677608,0.184570744524395,0.135462667270659,0.17390212946771
8131,12,677814,0.165840476638524,0.134659061027134,0.218933955664798
8132,12,677906,0.19413325478298,0.135609483726444,0.153154247214542
8133,12,677957,0.175335578983884,0.133342377203893,0.189387790694513
8134,12,678277,0.104783030931644,0.133196507518833,0.431997009336679
8135,12,678427,0.0533348204100149,0.13401914698474,0.690897152202211
8136,12,680499,0.079388156136686,0.134419705062306,0.555166989213818
8137,12,681175,0.0470115935125942,0.135001402342126,0.727874728825997
8138,12,683001,-0.00926445735611964,0.133645340537516,0.94477319080203
8139,12,683571,0.108144559599657,0.135714224011113,0.426070858439249
8147,12,695501,0.0409113613465468,0.135735274219621,0.763282754130187
8149,12,702459,0.13890208078154,0.133723088246401,0.299641642328838
8150,12,702677,0.138968166697444,0.133970647313957,0.300304649137833
8151,12,703407,-0.0596833433830399,0.133472824204479,0.655035750859539
8153,12,705727,-0.0595904888804311,0.133852363447819,0.656451251546369
8154,12,708038,0.0545997096928278,0.135344969259229,0.68688981085407
8156,12,714326,0.0524861226464705,0.134673924188775,0.696973137591578
8157,12,714987,0.0738817813421189,0.13335648229333,0.579917870392105
8158,12,715889,0.0837423148758012,0.133428790704434,0.530659966051437
8165,12,723591,0.0710632730017908,0.133739466622071,0.59550626622814
8166,12,724118,-0.105629932087915,0.133435632079611,0.429115552929136
8167,12,724131,-0.0494314326286833,0.133388502469836,0.71117085739539
8169,12,724833,-0.0916434069175562,0.133512631278015,0.492909925253334
8170,12,725191,-0.0332914337131169,0.135965299093972,0.806712967908703
8171,12,727931,-0.0332914337131169,0.135965299093972,0.806712967908703
8172,12,728083,-0.032684143641519,0.135156988658554,0.809057304525678
8173,12,728585,-0.032684143641519,0.135156988658554,0.809057304525678
8174,12,732202,-0.072320622609786,0.133926490198176,0.589535890770405
8175,12,732854,-0.10437128899347,0.13465033103393,0.438782743270973
8176,12,736985,-0.0472286086496261,0.134157569140035,0.725019570335618
8177,12,737369,-0.0587171297926409,0.134728631633829,0.663235345447204
8178,12,737776,-0.0394766014216208,0.13340423599647,0.76746735382063
8179,12,737804,-0.0336085433381337,0.133419350277832,0.80126374211183
8180,12,738039,-0.0593800345893716,0.133033026662768,0.655614090799166
8181,12,740250,-0.0821392045804829,0.133476088120519,0.538696914598788
8182,12,745383,-0.0822933335085206,0.133304518648725,0.537412830522586
8183,12,745735,-0.0824813784309791,0.133823283023167,0.538063767369317
8184,12,746392,-0.0661719902769426,0.133410213849716,0.620200314659408
8186,12,749514,-0.160594021782526,0.134677074300647,0.233890609821597
8187,12,754317,-0.124749847517857,0.136151598824857,0.360157662983967
8188,12,754859,-0.123197960590011,0.135621015329768,0.36428733488818
8189,12,759605,-0.169927137435723,0.133484761431287,0.203853016694253
8190,12,759848,-0.0910379677246405,0.133603006100984,0.496061037949018
8191,12,760199,-0.134800684222412,0.132895891981487,0.311118624385973
8192,12,761323,-0.114332685041726,0.134992683614525,0.3975942111635
8193,12,762125,-0.0642119221711172,0.133188341000955,0.630023971861922
8194,12,764143,-0.0368811410381865,0.134324934119104,0.783809840792044
8195,12,764529,-0.0782948674112304,0.135421388319196,0.56352654912181
