SNP,Chr,Pos,Effect,SE,PMC1_GTR2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
6896,11,118759,0.107654548157469,0.135671643964996,0.428023475999924
6897,11,119115,0.0991974686943447,0.135223607491933,0.463691060030305
6898,11,119177,0.084733037483633,0.135098196493496,0.530936270599724
6899,11,119221,0.0842467086016098,0.135480009664493,0.534449358679556
6900,11,119264,0.0893261283299457,0.135266563817318,0.509446399784538
6901,11,119431,0.104710284327053,0.135585593957889,0.440464284120485
6902,11,120563,0.183030053046438,0.135442702184691,0.177449779400138
6903,11,120692,0.177691599586903,0.135462839199011,0.190461384312896
6904,11,120740,0.1497449452253,0.135595172873463,0.270192205315243
6905,11,120902,0.176154969979658,0.135436158426178,0.194226900511104
6906,11,120917,0.191467567396796,0.135200668574985,0.157606563686194
6907,11,121097,0.221356699228662,0.134688892218191,0.101176760715983
6908,11,121508,0.162683887996888,0.136330479016421,0.233551199259901
6909,11,121522,0.163645577453528,0.136469126387748,0.231277851518264
6910,11,122192,0.165523598177533,0.13554319902481,0.222830197210984
6911,11,122402,0.130097955500242,0.138696168356819,0.348882224618065
6912,11,122415,0.146396085258659,0.13596202488066,0.282330644378896
6913,11,122779,0.18683506306015,0.135253428196828,0.168038875576496
6914,11,122784,0.175338929735686,0.135647778898631,0.196993309700127
6915,11,122858,0.165970275782686,0.136069501256526,0.223375357376207
6916,11,123867,0.123086120736719,0.135078445312357,0.362801524918969
6917,11,124479,0.0826855557266984,0.136046667638564,0.543728521041556
6918,11,124784,0.139039802111098,0.135487389581113,0.305490820356797
6920,11,125700,0.124140955148611,0.135842430626905,0.361414207151301
6921,11,130422,0.0671582136342073,0.135843650156657,0.621346234986549
6922,11,130518,0.0463137603539334,0.135484670213868,0.732676491590096
6923,11,130533,0.0518054972619679,0.135661324395374,0.702784795655468
6924,11,132044,0.122613780738987,0.135124404341101,0.364806914533608
6925,11,137433,0.0874570324929515,0.138398500356904,0.527846995578625
6927,11,137613,0.0941874043287609,0.137124901439884,0.492613680239725
6928,11,137677,0.117234305644334,0.136944634769708,0.392539327573026
6929,11,137740,0.0928467644649457,0.136692696335971,0.497432695144968
6930,11,138163,0.0725699993401574,0.135737641913174,0.593239334798915
6931,11,138169,0.0825881305891772,0.135374802408143,0.542207840966098
6932,11,138463,0.0993519304032076,0.136222833861893,0.466281081988655
6933,11,139069,0.0942833296047666,0.136414362479558,0.489923039226159
6934,11,139532,0.088146415457118,0.136134716612785,0.517733123233108
6935,11,140338,0.113960463998153,0.135067072672127,0.399390350571354
6937,11,146291,-0.00832178580755985,0.136041262661315,0.951257609897591
6938,11,147493,0.0121375452664853,0.136275991243519,0.929080038234351
6939,11,152009,0.0134244303357116,0.137411702372516,0.922229966854344
6940,11,152668,0.0666259653609845,0.136582173235546,0.625988215603341
6941,11,153313,0.0118341139992655,0.137816666348294,0.931619614258048
6942,11,153972,0.0872437294101016,0.135384707468213,0.519725868793637
6943,11,154354,0.0881455582592867,0.136347259733359,0.518389670771838
6944,11,154565,0.0619974625895532,0.13580744731526,0.648304012270332
6945,11,155875,0.170731758367785,0.136127166252614,0.210596345046595
6946,11,155937,0.178916888580564,0.136883441328367,0.192038113197465
6947,11,158103,0.0965169724575668,0.135409684504188,0.476454355761965
6948,11,158139,0.0777760493692419,0.136054869326545,0.567921512080403
6950,11,162925,0.0871643070728308,0.135681005758905,0.521016968166842
6951,11,164489,0.0727437123845003,0.137605214241967,0.597386953222166
6952,11,167261,0.196743253918798,0.136071497738018,0.149097691300956
6953,11,169186,0.269688326122854,0.135911811787072,0.047997629486028
6954,11,170215,0.221570900307043,0.135014435180735,0.1016692775597
6955,11,170526,0.179877187383196,0.134808434996809,0.182960080507077
6957,11,171257,0.162941669894763,0.136079870339932,0.231955173272168
6958,11,171276,0.197706897168495,0.135462072323037,0.145316838346865
6959,11,171361,0.196248738580389,0.134922926803575,0.146689451416484
6960,11,171454,0.210735406818261,0.134912373555491,0.119180034723557
6961,11,171457,0.208026413494825,0.135075464856447,0.124437852166554
6962,11,171646,0.220320880022385,0.134817613947729,0.103105312727916
6963,11,171647,0.220320880022385,0.134817613947729,0.103105312727916
6964,11,173020,0.28006236906998,0.134503176530747,0.0380440724986216
6966,11,174007,0.288579035325317,0.135002476365458,0.0332371182215404
6967,11,179802,0.292344893743307,0.135021885117384,0.0310443830682479
6968,11,182151,0.290373403760042,0.134261372322537,0.0312316042093065
6969,11,183689,0.290835568686525,0.137347607343556,0.0349149489564697
6970,11,184061,0.286270929494544,0.134695149647258,0.0342535501659784
6971,11,184965,0.304151410778559,0.134320558866376,0.0241574509601704
6972,11,185280,0.282923680618712,0.137033744638418,0.0396881968887813
6973,11,185287,0.278815113373718,0.136819116466478,0.0423113473341028
6974,11,185527,0.291807074573887,0.135257238934531,0.0316470107104166
6975,11,185734,0.296401049018636,0.134697811739328,0.0284194161677867
6976,11,185749,0.323726274283008,0.135121395913168,0.0171034382830596
6977,11,185846,0.29777260705756,0.135559241220225,0.0286970016394016
6978,11,185997,0.29992431395758,0.134347483069816,0.0262118292345205
6979,11,186085,0.286463199532531,0.134873266965025,0.0343697289658709
6980,11,186196,0.273451927769063,0.136861048717868,0.0464806557611836
6983,11,191520,0.423597153735163,0.135149323532649,0.00186702929562568
6984,11,193196,0.353194532818742,0.134380834287373,0.00895578263376935
6985,11,195507,0.38508922417411,0.133817258751727,0.00424929893668122
6987,11,196560,0.364241751296324,0.134051549762073,0.00690861429499852
6988,11,196565,0.364241751296324,0.134051549762073,0.00690861429499852
6989,11,196914,0.367916297075092,0.13561825783958,0.00699690507300638
6990,11,200393,0.415805070198584,0.136070649074903,0.00241547412739815
6991,11,201609,0.384312027405574,0.134044279387343,0.00439182275536404
6992,11,201652,0.38399239373601,0.134370069702082,0.00451997843575063
6995,11,203385,0.365766822434317,0.134677955330803,0.00693552111489601
6996,11,203741,0.369923523233402,0.134033392197998,0.00608291361577322
6997,11,204131,0.36397186393663,0.134357986938049,0.00707818540113742
6998,11,204491,0.335435276364131,0.134135186211235,0.0128465566665228
6999,11,208258,0.304247825459479,0.135151156281385,0.024989597678564
7000,11,209475,0.322465384057086,0.134463256136826,0.0169959224445114
7004,11,215041,0.139069809769778,0.135671642353146,0.306042922796879
7005,11,215493,0.194514564571102,0.137673155286258,0.158574408827174
7007,11,215813,0.160116885125902,0.135492549880466,0.238104594239493
7008,11,216541,0.139770295072973,0.135764762152392,0.30394801946602
7009,11,216953,0.176344593358738,0.136282352068872,0.196523455086376
7012,11,217553,0.159716939621603,0.135526239345505,0.239393279310242
7014,11,218588,0.162357408206353,0.136837398762907,0.236223305030837
7015,11,219380,0.190443873898068,0.135869485619098,0.161893124352011
7016,11,220819,0.134368737521777,0.135342884993778,0.32148631110339
7018,11,222267,0.192440389255755,0.135967428085258,0.157849894636989
7019,11,223086,0.12962609263004,0.135481570573875,0.339332967000668
7021,11,223467,0.120526181265196,0.135505367372747,0.374363323704356
7022,11,225287,0.106794977591822,0.135367482962216,0.4306845703068
7023,11,225381,0.0978658404842165,0.135175196946916,0.469549810981473
7024,11,225819,0.0544228497105985,0.135824192547931,0.688893735136959
7025,11,226471,0.103715717409852,0.135709439295587,0.445229794904968
7026,11,227255,0.0977942333795968,0.135217972387613,0.470015081216003
7027,11,227403,0.114610183811165,0.135610259106823,0.398602954378852
7028,11,229405,0.139266835023556,0.135161919933421,0.30354163403477
7029,11,230043,0.14262856433173,0.137405283237269,0.299974174874539
7030,11,230092,0.156940291673081,0.135060055648236,0.246018983406771
7034,11,236028,0.103562602170875,0.138131075490678,0.45390976663185
7035,11,237327,0.0209956023933664,0.138091313852446,0.879241109348536
7036,11,237624,-0.0213794534144433,0.135302678809715,0.874537654612914
7037,11,237826,0.0539443924765389,0.136824556029724,0.693627470434169
7038,11,237829,0.0276832160179696,0.136708079101266,0.839643489294224
7039,11,240673,0.191816052718643,0.250210345013079,0.443820333358099
7040,11,240765,0.00998539697610804,0.135759256984168,0.941408337457327
7041,11,241548,0.0647093751847464,0.136386653885625,0.635468607542082
7042,11,243272,0.0372954241782185,0.135953934493486,0.783996122276196
7043,11,243436,0.00550688587216835,0.136781680294337,0.967908280669847
7044,11,244792,0.0623102581196619,0.137254274587666,0.650124503095509
7046,11,248266,0.000693244430515751,0.13585183700609,0.995931339323418
7047,11,253995,0.0488969860937428,0.135638603712409,0.718692896662028
7048,11,255600,0.190544284172347,0.137650321902151,0.167152322785034
7049,11,257243,0.0452648348746452,0.135633585742964,0.738782364808671
7051,11,258195,0.0399455820748571,0.13544763193146,0.768231935277108
7052,11,258900,0.0942964635911874,0.1356395102101,0.487387910902589
7053,11,259426,0.0743966449625836,0.135854560484115,0.584299078131544
7054,11,259811,0.0942573374563033,0.135966786909006,0.488616091496733
7055,11,262152,0.114413938488786,0.13728302640296,0.405173429959857
7056,11,263206,0.0926402764497213,0.135599725502402,0.494935402588137
7057,11,263597,0.116851701321111,0.134945325114307,0.387122799332159
7058,11,264198,0.0875932056361858,0.135201549374338,0.517489334332884
7059,11,264567,0.0126207305940571,0.137667008373705,0.927007641158964
7061,11,270804,0.0132426173907375,0.136566104415079,0.922806399160063
7062,11,272649,0.00578974388445674,0.137159539374729,0.96635376301022
7063,11,273908,-0.0616364932061542,0.136397239760775,0.65162605342629
7064,11,275058,-0.0640043299243662,0.136328652868762,0.639012484217159
7065,11,275068,-0.0633558120766712,0.136720613298477,0.64336598361033
7066,11,275326,-0.079585892867134,0.13637091374705,0.559863003217664
7067,11,275754,-0.0572931605825655,0.136098857077255,0.674035184254986
7068,11,275945,-0.0774173701982291,0.136012072416801,0.569585906933929
7069,11,277678,-0.0458390288169042,0.136248062894394,0.736740490154723
7070,11,279317,-0.0626947687956529,0.136583057562871,0.646500142582136
7073,11,281677,-0.122823182057671,0.135373957920756,0.364873392225275
7075,11,285019,0.0017826278991937,0.138696472624867,0.989752550653957
7076,11,285782,0.0403605103063159,0.135775593454023,0.766443667444809
7078,11,294571,-0.00300099036741193,0.137016886943665,0.982538233627834
7079,11,296091,0.0421992284807938,0.135299475377211,0.755304467103583
7080,11,297944,0.0409061628845001,0.136001828280448,0.763761951777477
7081,11,298716,0.0670882675189602,0.137544958342971,0.626026046118816
7083,11,303479,0.0816901774778786,0.136187461903363,0.54900020104857
7085,11,307466,0.0499163847994523,0.135324013559884,0.712448978060419
7086,11,310682,-0.0158432416266632,0.135094418532222,0.906708575470583
7087,11,315294,-0.0712995226626341,0.135239320799827,0.598378933445991
7088,11,315651,-0.0590247540086022,0.13507324584515,0.662390641797457
7089,11,316077,-0.0528828867488232,0.136660673244935,0.699015354797314
7090,11,317128,-0.0763925144727261,0.135613367144549,0.573580696290813
7091,11,317506,-0.0822304743094437,0.135789952694163,0.545188721993285
7092,11,317558,-0.0750687386760661,0.136378169623069,0.582362054447564
7094,11,332693,-0.122613269869252,0.135716594293695,0.366902774951812
7095,11,333502,-0.130318249687685,0.135286626107541,0.336068844038055
7098,11,336742,-0.168317313527015,0.135367451614021,0.214541750186693
7101,11,339476,-0.19151062660664,0.13565958279527,0.158919164209166
7102,11,340285,-0.171669896186651,0.134894100931448,0.203987951819115
7103,11,340583,-0.202295623482813,0.13575227531509,0.137069291022491
7104,11,340618,-0.192622647043013,0.135916439822776,0.15730242861244
7105,11,340699,-0.191706239971649,0.13900671987181,0.168732475644729
7106,11,340702,-0.202696733799065,0.139031495214166,0.145751798570027
7107,11,340770,-0.212420983835181,0.13528869887558,0.117280523764985
7108,11,340783,-0.216571288798538,0.135942308976566,0.112030115301515
7109,11,340811,-0.203714675297426,0.135149954455966,0.132622192081402
7112,11,341413,-0.162106305973141,0.135074808599116,0.230896596249163
7113,11,341771,-0.177557737423687,0.134795870152708,0.188614490735547
7114,11,348254,-0.345561739542068,0.136222168422223,0.01161872161462
7115,11,350701,-0.424240895438646,0.133569165366924,0.00162371115059765
7117,11,352832,-0.316569037636329,0.134798566321014,0.0194023134244275
7118,11,352980,-0.329103228199701,0.134327052642133,0.0147700288712071
7119,11,353039,-0.350334043525515,0.134755868142144,0.00972032964825668
7125,11,356064,-0.366833758152802,0.13414070830469,0.00655883720496041
7126,11,358366,-0.367867912955902,0.136364504571847,0.0073176198464267
7128,11,360267,-0.43146384324741,0.134404922901516,0.00144822890067971
7129,11,360860,-0.417544997105953,0.135381231151264,0.00220177916475766
7130,11,361878,-0.436399763474474,0.135790782454261,0.00143077270634214
7131,11,362163,-0.429989719658343,0.13371269695667,0.00142108774167078
7132,11,362171,-0.431088148827349,0.133702677286932,0.00138095431467172
7133,11,363809,-0.378131451846347,0.133912309903753,0.0050162713663031
7134,11,364620,-0.374382174913076,0.134108693417893,0.00552961230581014
7135,11,364676,-0.399243242642887,0.13392059575956,0.00307052567918063
7136,11,367086,-0.290193003772328,0.135490418412484,0.0328937514500209
7137,11,369257,-0.337547237620981,0.134497960851902,0.0125309506511257
7138,11,372538,-0.154403476782767,0.136592253616116,0.259076424060284
7139,11,373968,-0.185164808723082,0.135131071911657,0.171476303701457
7140,11,375918,-0.0668326331084917,0.135228743130035,0.621458824712151
7141,11,376286,-0.101460090740049,0.135740154248243,0.455284637757761
7143,11,379841,-0.0770399306053065,0.135785632210218,0.570827278300319
7144,11,379846,-0.0770399306053065,0.135785632210218,0.570827278300319
7147,11,380964,-0.0808431959362868,0.135395962785494,0.550831938444738
7148,11,381658,-0.0587864703561373,0.135256368223047,0.664096607598369
7150,11,381673,-0.11443205795249,0.138087449826435,0.407838291763635
7151,11,381726,-0.0491472057783004,0.135638347526203,0.717314760028714
7152,11,381937,-0.0673864252105771,0.135040948376688,0.618085033855928
7153,11,382201,-0.139942922544033,0.136540489263621,0.306103300160258
7156,11,384150,-0.0289811375970968,0.135522929311279,0.830790032446248
7158,11,385019,-8.37342227362481e-05,0.136605176063491,0.999511270787527
7162,11,392685,0.141948566195581,0.136451014329562,0.298917374455872
7163,11,393210,0.166825855227197,0.137479920275809,0.225766777424897
7164,11,393945,0.178137495333125,0.138135771962644,0.198039875807226
7165,11,394452,-0.114501289546535,0.301745295098122,0.704571962475704
7167,11,394913,0.184609309420801,0.138139168440728,0.182279035330855
7168,11,398143,0.196124062583933,0.136969529667206,0.153062712193529
7169,11,400712,0.188354060199015,0.136347965712506,0.168023031900255
7170,11,401921,0.319584113932787,0.135419571873014,0.0188207037488656
7171,11,402086,0.329865261792441,0.135633893142007,0.0155111880995091
7172,11,403233,0.168262549460962,0.136945095463512,0.220007967448183
7173,11,403482,0.181837394146615,0.136070001431202,0.182295054305103
7174,11,403781,0.142390947955775,0.136505798807288,0.297609875437077
7175,11,404841,0.137174349151252,0.136680762223465,0.316253486846594
7176,11,407251,0.0777343973828525,0.138240494314225,0.574259823829612
7177,11,408460,0.0154738360351165,0.137360912177058,0.910371330091339
7179,11,411456,-0.0206884910515204,0.1372432051077,0.880264331353482
7180,11,412587,-0.0118610117790825,0.138739832760818,0.931919490119607
