SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
7877,12,383826,0.0175908634210262,0.133505139853574,0.895247851912262
7878,12,384824,0.0320362744976268,0.134400775589923,0.811737278993802
7880,12,387634,-0.0175965980078962,0.134436179511743,0.895935437379118
7881,12,388695,0.00200642876503326,0.135211046518031,0.98816881962898
7882,12,394590,-0.031240471475381,0.135057194798462,0.817205743158596
7883,12,397486,0.00790942732158034,0.134438782754512,0.953118471044917
7885,12,399145,-0.00640886673746868,0.135210658414698,0.962221931851148
7886,12,401564,0.0113037083453115,0.135495159869438,0.933560753826878
7887,12,407847,0.00833887733752459,0.133629582487759,0.950277280713077
7888,12,408660,-0.000313813089915377,0.134058538889677,0.998133583077083
7889,12,411161,0.0051105806822828,0.134334281970354,0.969674300229548
7890,12,413007,0.000496015160439123,0.134144676470118,0.997051826733611
7891,12,413638,-0.0330100175129205,0.135171338190226,0.807211062344931
7892,12,414413,-0.0608935396077325,0.133355853389862,0.648221857791774
7893,12,415279,0.0383874290378617,0.13424851231326,0.775089465902433
7894,12,415537,0.0396035009584849,0.13668863342719,0.772188974132622
7895,12,416026,0.00935753922318011,0.135888909970987,0.94513870753715
7896,12,416918,0.0244180778758121,0.136204551088703,0.857824591018771
7897,12,417289,0.0560752138658705,0.134882547681994,0.677857524085841
7898,12,417956,0.00247100005449702,0.136207344822575,0.985536252652966
7899,12,418313,0.0400156249411077,0.134806785673236,0.766765633268206
7900,12,418844,-0.014221947128273,0.134588650424982,0.915904413548786
7901,12,418928,5.80597756640877e-05,0.134471598480802,0.999655747375113
7902,12,419081,0.00592960007950766,0.134680810906079,0.964907728153868
7903,12,419261,0.0243385344749103,0.133912254425232,0.855883348008713
7904,12,419264,-0.0267760392862855,0.133910936571107,0.841631626367228
7905,12,420304,-0.0313703229072221,0.133908110883252,0.814913102393521
7907,12,423791,-0.00709336837257454,0.133987943136429,0.957809382575274
7908,12,425418,-0.0131408852525662,0.134679364579645,0.922327828206265
7909,12,425540,-0.0212693642004986,0.13433192541932,0.874283844799101
7911,12,430049,-0.017865270664929,0.135364991589295,0.895076476736468
7912,12,431739,-0.0152700629509713,0.134546414000899,0.909704308081836
7913,12,431754,-0.0297691620899075,0.134117227730282,0.824470462684872
7914,12,433534,-0.0429049904125759,0.134549904250299,0.750007705180786
7915,12,433955,-0.0707566349141312,0.135251418368536,0.601198839116845
7916,12,439038,-0.0745082986828114,0.133904313751967,0.578269890414826
7920,12,440640,-0.0608402653607886,0.133727069260242,0.649418775602916
7921,12,441152,-0.125315279408468,0.134948360638653,0.353722380880409
7925,12,441706,-0.193535368167472,0.133435808566179,0.147834809302018
7926,12,442034,-0.155353540448678,0.133956838383055,0.246943244865575
7927,12,442615,0.0563235954952503,0.273357289556474,0.836875418600252
7932,12,443030,-0.266681400927631,0.133798086321754,0.0470129713552106
7933,12,443164,-0.281474901478093,0.134411472027632,0.0369612740610912
7934,12,448368,-0.267060532842732,0.134686034681535,0.0481603337288446
7936,12,449482,-0.210585052562576,0.133007632815554,0.114258736125831
7939,12,450044,-0.274882324669775,0.132590482797149,0.0388816955940225
7943,12,460659,-0.144629449828302,0.133987647031212,0.281135841094003
7947,12,490980,-0.233256926512646,0.134250784068481,0.0831761290384298
7948,12,491862,-0.179268319232086,0.133830533052956,0.181264068867279
7949,12,491877,-0.155399087647087,0.13421698995462,0.247720360292209
7950,12,491881,-0.160858691893562,0.133267281554734,0.228225655870668
7951,12,493255,-0.0534988317502962,0.136107477398612,0.69451011824342
7955,12,498059,-0.0602190174372723,0.134665672766789,0.655023522188539
7957,12,500001,-0.0532032439161463,0.134775495822529,0.693262423867863
7958,12,501100,-0.179400481710724,0.134416854737901,0.182848628511077
7959,12,501110,-0.200154545807794,0.134111381784029,0.136474356601033
7960,12,501203,-0.209088771823483,0.134683477386131,0.121451698322451
7961,12,501434,-0.227421666842247,0.135496530601702,0.0941478488899762
7962,12,501512,-0.172560381621965,0.133539551601151,0.197131681949714
7963,12,501527,-0.157842791202566,0.133826988731225,0.239011691987861
7964,12,501576,-0.149069331427363,0.136605540198754,0.27591186932407
7965,12,501622,-0.0992404452799377,0.134720101246344,0.461829537576468
7966,12,501644,-0.0884217338686965,0.134181552744391,0.510344089524267
7967,12,501701,-0.0692444273427748,0.136160882169042,0.611386332299672
7968,12,501734,-0.0781957204828933,0.134912067783649,0.562550681047232
7969,12,502343,-0.10486384020814,0.134886859042969,0.437431273152192
7970,12,503313,-0.0917525883966391,0.134350716341586,0.495096891727545
7971,12,504262,-0.0804818704388667,0.133886035115127,0.54814438479198
7972,12,505016,-0.0923601343462312,0.133304623044289,0.488859128301268
7973,12,506655,-0.0923601343462312,0.133304623044289,0.488859128301268
7974,12,508853,0.0415431695718823,0.135285771030634,0.758965716126567
7975,12,509786,-0.0240291922088875,0.133785495940665,0.857561928267301
7976,12,509982,-0.0535047938459395,0.133977310558888,0.689871583572375
7979,12,510429,-0.0379498672847301,0.133438601081765,0.776271023366334
7982,12,511773,-0.000932426697766123,0.133791599740355,0.994443327312356
7983,12,511884,-0.0373913086037443,0.134554564847954,0.781259825770977
7984,12,511957,-0.0159147907908549,0.134792857821573,0.906080534215951
7985,12,512394,-0.0076814861811032,0.134680560128539,0.954549699977033
7986,12,514437,-0.0276577763415673,0.1344635407946,0.837151809128148
7990,12,515351,-0.0176912056236291,0.133881330470411,0.894948095596556
7991,12,518231,-0.0415801300058833,0.134318464773275,0.757075364426162
7993,12,528235,-0.0028218061790799,0.135967265125529,0.983453961039895
7994,12,528800,0.0790591801964957,0.135260253370552,0.559259504589869
7995,12,530174,0.0836828638143312,0.135475984985408,0.537174557053862
7996,12,536833,0.087546049388337,0.134076510555536,0.514209728823332
7997,12,537339,0.0863850944802304,0.133699903771285,0.518626720646716
7998,12,537571,0.105948438591046,0.134433872873779,0.431162317102218
7999,12,543141,0.0947513444117863,0.136211132659213,0.487123809324768
8000,12,543480,0.092469930830281,0.134058623100628,0.490790560283718
8001,12,543544,0.111151843140431,0.133927939156683,0.407134926557269
8002,12,543736,0.0970412153722867,0.134825332626976,0.472152079290081
8004,12,545567,0.110039860229498,0.133457693410763,0.41019531390886
8005,12,545673,0.117496832289443,0.134961752415692,0.384567761791592
8007,12,546061,0.12790893800102,0.133406243545973,0.338319387961701
8008,12,546355,0.122071419194428,0.133421736281368,0.360853434926336
8010,12,548125,0.145194740891287,0.134504629257653,0.281111863732887
8011,12,548327,0.0537662402136833,0.134000372121106,0.688486587865865
8012,12,548452,0.0499009610748209,0.134413203983021,0.710673721712593
8013,12,548551,0.0389794919931354,0.13377552232184,0.770931962759278
8015,12,549297,0.00995301250172956,0.134342065702898,0.94098305310675
8017,12,551811,0.0129749357774862,0.135302076795525,0.92365754192281
8018,12,552053,0.0197031258957246,0.133575722513309,0.882817416436463
8019,12,552056,-0.00723158819540066,0.13377838398294,0.956920747041983
8023,12,552743,0.0412796323894068,0.134893340930309,0.759772228587464
8024,12,553350,0.0185350037803291,0.135903950587283,0.891596168567164
8025,12,553633,0.0607962945294851,0.134732912726353,0.65209678835644
8028,12,553802,0.0490097823963311,0.133585916770977,0.713929573551623
8030,12,556335,0.0509137536730007,0.134399269199753,0.705045838865182
8031,12,556427,-0.0222126349171729,0.134331492941894,0.868757756814349
8032,12,556610,-0.0173942898956233,0.133763066209394,0.896610381163583
8033,12,556749,-0.00224682369438324,0.135513997865173,0.986781037468992
8034,12,556961,-0.00224682369438324,0.135513997865173,0.986781037468992
8035,12,557450,-0.0862032903088332,0.135035165977662,0.523642488464189
8036,12,557933,-0.0968189102350493,0.134517921527968,0.472156854691281
8039,12,560481,-0.129999749441536,0.134594031789314,0.334772654794922
8047,12,567889,-0.000772037691737837,0.135114171357441,0.995444167803524
8049,12,568225,0.00374210405206332,0.134992370752938,0.97790045430231
8050,12,569918,0.0172630987526688,0.135296350254648,0.898542370803494
8051,12,569926,0.0432588554623173,0.135215474981916,0.749214205600154
8052,12,570032,0.0529419219217608,0.135553955695677,0.696358252650934
8053,12,570630,-0.0108446368583921,0.134499320715119,0.935782156580194
8054,12,570792,-0.102989889013722,0.135580311967163,0.447987101838063
8055,12,570843,-0.122003978007516,0.134450187267535,0.364799096300651
8056,12,570923,-0.110537950033338,0.135925513020321,0.416637540764943
8058,12,574586,-0.129343277048002,0.136358049736171,0.343495281956382
8059,12,575797,-0.0814672979966934,0.13450585705008,0.545117522606761
8060,12,576016,-0.119526866154299,0.13614473782183,0.380573608404347
8061,12,576037,-0.101778883691949,0.135421111366269,0.452808520927671
8062,12,576167,-0.0530020795755083,0.134696912212689,0.694194112797775
8064,12,581840,-0.00783501558962463,0.135032028623184,0.953762831022383
8065,12,582503,-0.0523392651832942,0.135085456855674,0.698654379678129
8066,12,583133,-0.0667045202154157,0.134599905437487,0.620501762898588
8067,12,583478,0.022097672565625,0.134880124379331,0.869957207021303
8068,12,583525,-0.047822096009803,0.134409986610378,0.722208318665668
8069,12,586321,-0.0688565629663846,0.133948957602794,0.607538144531693
8070,12,589446,-0.0745960818452016,0.134535431738032,0.579607219452564
8071,12,591195,-0.0187149473051961,0.134257162073092,0.889216516285528
8073,12,592679,-0.0329197772836814,0.134582599386335,0.806903258731798
8078,12,599986,-0.0388776910862828,0.134328242501145,0.772427560245793
8079,12,601489,-0.0351247191741607,0.134331170996513,0.793875987194556
8080,12,603024,-0.0386683891646677,0.136117250633977,0.776514502329079
8081,12,604413,-0.0479336893785453,0.134319952505252,0.721408330748178
8084,12,606111,-0.0631103859244679,0.135006094866193,0.640456925408578
8085,12,607318,-0.0567924719447402,0.136341362961003,0.67726355619432
8086,12,607324,-0.0290260576795895,0.134417707964202,0.829159832133921
8087,12,608102,-0.00515655182717767,0.133896003122634,0.96930153820749
8088,12,609483,0.0033087047399265,0.134885137232992,0.980443878425149
8089,12,609627,-0.0463863590376725,0.134934149219737,0.731223673299352
8091,12,616786,-0.0106095701407916,0.13411795027117,0.936992924338135
8092,12,618828,-0.0358850429389085,0.133950468089318,0.788934414709862
8093,12,620961,-0.0133755155328407,0.134273913828644,0.920707597472066
8094,12,621603,-0.0307748049818604,0.135371550287427,0.820294212670849
8095,12,622770,0.0376926838845055,0.134178674671531,0.778940848553152
8097,12,626279,0.114378042665803,0.137566809466308,0.40628923256982
8098,12,627996,0.0849826191373976,0.134953636390449,0.529287022263366
8099,12,629746,0.145840370597146,0.135934732360954,0.284062086302891
8100,12,630550,-0.0213687977345862,0.134653760016018,0.874000399195556
8101,12,630568,0.125422305233285,0.134719962198688,0.352497417301454
8102,12,632011,0.109329047619078,0.134517690236648,0.416910073140937
8103,12,632062,0.113991401885399,0.133989294173809,0.395484900762924
8104,12,632596,0.123261599957093,0.135871167746948,0.364922720690827
8105,12,634602,0.104295652650477,0.136094244541937,0.443980989543797
8107,12,642387,-0.0405454608286849,0.134134772564312,0.762621180686379
8108,12,642476,-0.0119696983655211,0.137479427952264,0.930668911341032
8109,12,642557,0.0228717499160934,0.134812709795683,0.865378067403151
8110,12,643160,-0.00596118466324869,0.135032299797366,0.964812699344139
8113,12,645539,-0.0206818809663774,0.135452548819164,0.878732130235778
8115,12,646861,-0.0424192033716776,0.135349501986303,0.754158126908593
8116,12,647722,0.022777610974889,0.135497654528194,0.866598236084528
8117,12,649862,-0.0240775315668196,0.136216983619876,0.859799330770655
8120,12,662007,-0.000957439232543877,0.134275791375622,0.994314845178614
8121,12,662318,0.0125283144564247,0.135027768942038,0.926128397597413
8122,12,662710,-0.0351363318643134,0.134358973638308,0.793851083935603
8123,12,662864,0.137442584886132,0.135305469453402,0.310422849455964
8124,12,663839,0.145156845984626,0.134811471420007,0.282331933725979
8125,12,666390,0.137232737046362,0.134620198572167,0.308708048786277
8127,12,670660,0.122026847862418,0.133834156305536,0.362508578279498
8128,12,676313,0.152032603267689,0.134736734048817,0.259930877125477
8129,12,677490,0.133569096101908,0.135455100305371,0.324770942584688
8130,12,677608,0.148448048036724,0.136141312292743,0.276282147788726
8131,12,677814,0.153317115645486,0.1352505478277,0.257740661545701
8132,12,677906,0.0931861057394715,0.136465193237245,0.495145592186519
8133,12,677957,0.121816464700501,0.134055090652622,0.364126099027856
8134,12,678277,0.0772353570122122,0.133791880631801,0.564118410299897
8135,12,678427,0.0221221282987804,0.134588854266674,0.86953536794883
8136,12,680499,0.0374863850171731,0.135017931539697,0.781451216789449
8137,12,681175,0.00547305831970812,0.135573036401258,0.967821117606191
8138,12,683001,-0.037400892240638,0.134174643159267,0.780601566437362
8139,12,683571,0.0415542603032312,0.136370356251411,0.760761860458719
8147,12,695501,0.0175961339215829,0.136301241552677,0.897354114262175
8149,12,702459,0.102385876470375,0.134361133883513,0.446556874676999
8150,12,702677,0.0819122960185507,0.134649417329057,0.543354844750503
8151,12,703407,-0.0559931102061012,0.134020096651538,0.67635001932577
8153,12,705727,-0.0601875679415759,0.134395911240493,0.654544978915625
8154,12,708038,0.0472188039680972,0.135903117983318,0.728464398207759
8156,12,714326,0.0400548377561975,0.135233544683327,0.76725907853631
8157,12,714987,0.0569690158680612,0.133922342333892,0.670812743733569
8158,12,715889,0.0846584972125183,0.133970038615609,0.527847451941667
8165,12,723591,0.0493922407044026,0.134310970153628,0.713283483355601
8166,12,724118,-0.205744972533595,0.133648923974964,0.124591937648288
8167,12,724131,-0.108002245530421,0.133833268928178,0.420215045221061
8169,12,724833,-0.15467315689112,0.13389183006776,0.248785866947368
8170,12,725191,-0.102315332481592,0.1364208271914,0.453755542782481
8171,12,727931,-0.102315332481592,0.1364208271914,0.453755542782481
8172,12,728083,-0.0734146579500178,0.135661265802227,0.588737595140144
8173,12,728585,-0.0734146579500178,0.135661265802227,0.588737595140144
8174,12,732202,-0.108001790359393,0.134403447113868,0.422189501162576
8175,12,732854,-0.114570133153886,0.135175104437278,0.397252728643856
8176,12,736985,-0.0348249951338784,0.134713698831702,0.796163096369271
8177,12,737369,-0.101422017286534,0.135204858911522,0.453672538585978
8178,12,737776,-0.0762964960111811,0.133901461184347,0.569178607366311
8179,12,737804,-0.0325480505954582,0.1339624262369,0.808174380627525
8180,12,738039,-0.0672299059814555,0.133563458470549,0.615028270159288
8181,12,740250,-0.0739928271362641,0.13403257834519,0.581262700928763
8182,12,745383,-0.0661908876650178,0.133872172404549,0.621307609077532
8183,12,745735,-0.0675584221352326,0.134391346274172,0.615489243694967
8184,12,746392,-0.01387628823078,0.133997048502687,0.917579981846993
8186,12,749514,-0.11601409023254,0.135355724194192,0.391968266890335
8187,12,754317,-0.0885968491752734,0.136786146583565,0.51759784075575
8188,12,754859,-0.122190931124933,0.136176056340487,0.370169802714701
8189,12,759605,-0.136118709663324,0.134139051697987,0.310916090805453
8190,12,759848,-0.0868815052406915,0.134154510322402,0.517649976381739
8191,12,760199,-0.12315244506576,0.133469463342326,0.356793123691143
