SNP,Chr,Pos,Effect,SE,ERV25_PIS1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
6927,11,137613,-0.00507959192411667,0.122467135350751,0.966938931086115
6928,11,137677,0.00913294606414805,0.122350627841454,0.940538908742478
6929,11,137740,-0.0120029835321392,0.122077954645126,0.921732188519077
6930,11,138163,-0.0169540964727906,0.121193207700677,0.888824217302442
6931,11,138169,-0.0142670092678603,0.120884983491064,0.906117865496343
6932,11,138463,-0.00913732177125526,0.121671165706859,0.940178883219113
6933,11,139069,-0.0201819035459586,0.121829126501794,0.868521358632222
6934,11,139532,-0.015034937000289,0.121571420040072,0.901645653218495
6935,11,140338,0.0136847083312581,0.120668331756773,0.909771867410304
6937,11,146291,-0.0632399174180154,0.121372494423816,0.602665640941846
6938,11,147493,-0.0222775120712204,0.12162359920852,0.854771613730264
6939,11,152009,0.0214778560467873,0.122637978712002,0.861076185548225
6940,11,152668,0.0225079741203374,0.121936478650651,0.853658433383381
6941,11,153313,0.00682975749024495,0.123003831346103,0.955751822099285
6942,11,153972,0.0209506099520702,0.120898440803974,0.862522032660545
6943,11,154354,0.026142941151312,0.12175568669736,0.83011243200361
6944,11,154565,0.0176357999803698,0.12124197162703,0.884431089030631
6945,11,155875,0.069460501020708,0.121709449683731,0.568561012815062
6946,11,155937,0.0565097411435159,0.122428511091085,0.644671591199357
6947,11,158103,0.0144901737845449,0.120939301921028,0.904698963953312
6948,11,158139,0.0198182754619513,0.121482272380731,0.870503778846822
6950,11,162925,0.0325774198659551,0.121155342041883,0.788171671468944
6951,11,164489,0.0312209231392561,0.122851727174111,0.799539234724782
6952,11,167261,0.0699261381991899,0.121747713127769,0.566094908907558
6953,11,169186,0.112350731509537,0.121830949735338,0.357061691675591
6954,11,170215,0.0634550356083166,0.120913704200246,0.600054387617492
6955,11,170526,0.0345338662639318,0.120607233641134,0.774790831619551
6957,11,171257,0.0444766396609802,0.121676345645703,0.714933001436279
6958,11,171276,0.064836483331326,0.121216703017906,0.593069061995484
6959,11,171361,0.0869977722536137,0.120691913399768,0.471494155193807
6960,11,171454,0.0937415405808133,0.120723325246603,0.437974391859956
6961,11,171457,0.0940181648270439,0.120857311157001,0.437133128937544
6962,11,171646,0.108559470828899,0.120642418202079,0.368816207905712
6963,11,171647,0.108559470828899,0.120642418202079,0.368816207905712
6964,11,173020,0.13300191315137,0.120573076866795,0.270743268865981
6966,11,174007,0.13969486906071,0.121040554715315,0.249233272781695
6967,11,179802,0.118635021059195,0.121141814377846,0.328099009745401
6968,11,182151,0.0889514747216811,0.120528289672097,0.460996727312753
6969,11,183689,0.145072772760022,0.123118641325482,0.239464000659496
6970,11,184061,0.133322077545422,0.120775519094495,0.270395680960705
6971,11,184965,0.137211123308494,0.1205292355966,0.25572328400819
6972,11,185280,0.0908131073310231,0.122945574251932,0.460613537955971
6973,11,185287,0.108261187644636,0.122693708776994,0.378177475926044
6974,11,185527,0.152642466906245,0.121240121800785,0.208858817316708
6975,11,185734,0.158460593912587,0.12074699966704,0.190259565433634
6976,11,185749,0.188070220742746,0.12116126064482,0.1215031057339
6977,11,185846,0.130879024681468,0.121613049240308,0.282576235412374
6978,11,185997,0.148254263689004,0.120492183251025,0.219364515845128
6979,11,186085,0.13869203672865,0.120917674841196,0.252160277853305
6980,11,186196,0.154963561950661,0.122561735070869,0.206930902124115
6983,11,191520,0.280548645576071,0.121374291091488,0.0213842499811459
6984,11,193196,0.215806145476611,0.120558483874535,0.0743022446183335
6985,11,195507,0.250533322217518,0.120088321311889,0.0376740871587982
6987,11,196560,0.220259494180182,0.120317586969654,0.0679955687061504
6988,11,196565,0.220259494180182,0.120317586969654,0.0679955687061504
6989,11,196914,0.222551116936189,0.121721270063431,0.0683382734794677
6990,11,200393,0.171007278542461,0.122703439830264,0.164296080650155
6991,11,201609,0.112971109974733,0.120871631357206,0.350614254730927
6992,11,201652,0.125454666468348,0.121122349694385,0.301019355497384
6995,11,203385,0.115834278930116,0.121294472132371,0.340239304552687
6996,11,203741,0.125938209525735,0.120724318035125,0.297574917944404
6997,11,204131,0.133765444826804,0.120946858235291,0.269486061434295
6998,11,204491,0.135806058519425,0.120556599906232,0.260722489403756
6999,11,208258,0.197500985123791,0.12103121396936,0.103609443059493
7000,11,209475,0.261536619339396,0.120180313719952,0.0302027234066485
7004,11,215041,0.0874390253775733,0.121179368387746,0.471038430345927
7005,11,215493,0.0534830645150756,0.123189051450234,0.664441586028168
7007,11,215813,0.0566300685889675,0.121130254279983,0.640420774234613
7008,11,216541,0.0546410299309779,0.121318652534829,0.652703829472518
7009,11,216953,0.0670050712487222,0.12186964366054,0.582797818753746
7012,11,217553,0.0997966707114046,0.121080115403161,0.410371031428235
7014,11,218588,0.078614973563702,0.122300804545696,0.520771087212616
7015,11,219380,0.0405818420300322,0.121583007600016,0.738744597762108
7016,11,220819,0.0509917022711464,0.120933279190937,0.673536037838986
7018,11,222267,0.107079289193897,0.121562926282039,0.3789957322651
7019,11,223086,0.071411773534853,0.121015994906686,0.555499853482938
7021,11,223467,0.0412884963968548,0.121055723977175,0.733253670705508
7022,11,225287,0.00314284371894114,0.120923506293231,0.979279725156241
7023,11,225381,-0.00897924686730761,0.120734133058941,0.940756462069292
7024,11,225819,-0.00181695831831452,0.121252301930708,0.988052661708114
7025,11,226471,0.0470707409770973,0.12119662930208,0.697966564009524
7026,11,227255,0.00912705980392492,0.12077212038407,0.939801968396946
7027,11,227403,0.053201741120489,0.121123132599091,0.660758686102476
7028,11,229405,0.0273642882142492,0.120806179862576,0.820932797743044
7029,11,230043,0.024718230262161,0.122815893029327,0.840609264887527
7030,11,230092,0.0491786096136682,0.120744729379723,0.684038905508877
7034,11,236028,0.00566106769595948,0.123381448593599,0.963429728828997
7035,11,237327,-0.0904154136376645,0.123158262248351,0.46335072669007
7036,11,237624,-0.0724667245277296,0.120701979947603,0.548640076413647
7037,11,237826,-0.035255459707053,0.122130082367124,0.77300230232247
7038,11,237829,-0.0566508771360607,0.121983482697644,0.642637219946127
7039,11,240673,-0.068890840435138,0.223471577156124,0.758054442554417
7040,11,240765,-0.033765851498771,0.121154420264825,0.780637529488964
7041,11,241548,-0.0484778643784593,0.121738245857788,0.69071323755749
7042,11,243272,-0.0270669751095671,0.121344954360063,0.823619304256274
7043,11,243436,0.0197457308030914,0.122075102417273,0.871594733271029
7044,11,244792,0.0424601271233532,0.122516056002593,0.729122488300622
7046,11,248266,-0.0446737862604289,0.121226137304703,0.712709328590555
7047,11,253995,0.00996493876549118,0.121080256119875,0.934454578980853
7048,11,255600,0.0907252529856233,0.123092934525838,0.461583476804878
7049,11,257243,0.0252989946419975,0.121066264805912,0.834593627248616
7051,11,258195,0.0334052466719673,0.120890509104435,0.782459044205051
7052,11,258900,-0.0109563068605367,0.121141386314558,0.927987031630729
7053,11,259426,0.0245341893873049,0.121296344479992,0.839824892807769
7054,11,259811,0.026722746157416,0.121426290849054,0.825940888051013
7055,11,262152,-0.0795892092343054,0.122574112614495,0.516557044720428
7056,11,263206,-0.080282207248647,0.12102901480223,0.507552004736622
7057,11,263597,-0.0249084910921738,0.120560934395048,0.836437476337313
7058,11,264198,0.0258619704646563,0.120732932879944,0.830508471416285
7059,11,264567,-0.018586132700795,0.12286699265506,0.87984886824294
7061,11,270804,-0.0188104125560382,0.121884453329602,0.877437837988384
7062,11,272649,-0.0625644355337915,0.122371599768529,0.609484456414163
7063,11,273908,-0.0800910449438765,0.121696797612363,0.510890259003753
7064,11,275058,-0.108586923514232,0.121575698810095,0.372378344586888
7065,11,275068,-0.120183830329171,0.121894224194153,0.324824022422321
7066,11,275326,-0.0971622933347981,0.121661573609393,0.425043342430185
7067,11,275754,-0.0830965144214786,0.121419879849021,0.494188574673552
7068,11,275945,-0.107398950186548,0.121313555473184,0.376597228086144
7069,11,277678,-0.0437994237549216,0.121600236624809,0.718919024108431
7070,11,279317,-0.100563415408221,0.121820919629559,0.409644163657361
7073,11,281677,-0.0281583490711146,0.120954444876495,0.816050644353734
7075,11,285019,0.113510301023488,0.123640832867179,0.359211762694248
7076,11,285782,0.155134295427214,0.120914971763875,0.200332675253359
7078,11,294571,0.149167900856686,0.122031356252196,0.222381946728896
7079,11,296091,0.242491951688885,0.120081481348616,0.0442014991962585
7080,11,297944,0.248516051779001,0.120676127799831,0.0401923855302286
7081,11,298716,0.252549902687012,0.122064052178739,0.0392740140140161
7083,11,303479,0.289745121152102,0.120629154688875,0.0168240863588672
7085,11,307466,0.221141038315334,0.120226862781121,0.0667012073825998
7086,11,310682,0.128877073479141,0.120380521521722,0.285089410254733
7087,11,315294,0.0755369588754512,0.120683332634296,0.531778160374976
7088,11,315651,0.0595423763568989,0.120545498824772,0.621654979034229
7089,11,316077,0.0898262458345423,0.121903495850258,0.461694759952039
7090,11,317128,0.0652697448866475,0.121041158860534,0.590063989067971
7091,11,317506,0.0724547865497582,0.121195813822254,0.550335088539028
7092,11,317558,0.074213598440509,0.12170735277821,0.542405899252868
7094,11,332693,0.0372574071902617,0.121252488070446,0.758818087394143
7095,11,333502,0.0186085674628252,0.120899526266093,0.87776264524688
7098,11,336742,0.0088074723544909,0.121080510304903,0.942053715178379
7101,11,339476,-0.0048803373143832,0.121418879733802,0.967961007643523
7102,11,340285,-0.0136697433094702,0.120668336561923,0.909870117903124
7103,11,340583,-0.0444825866231859,0.121518026874934,0.714541440084547
7104,11,340618,-0.0176464316516806,0.121648098672581,0.88474526053644
7105,11,340699,-0.0922475272301118,0.124302073277767,0.458505827742087
7106,11,340702,-0.104270628583733,0.124336563043863,0.402252346011638
7107,11,340770,-0.0521210666960612,0.12113598813369,0.667262498945542
7108,11,340783,-0.0412036351869147,0.121745835906496,0.735232999328438
7109,11,340811,-0.0478724158812475,0.120983744234149,0.692570584856231
7112,11,341413,0.0109276724311325,0.120800234595488,0.927972438125665
7113,11,341771,0.0055530011426021,0.120601934538576,0.963301179249462
7114,11,348254,-0.170301749280486,0.122347849875258,0.164814741630898
7115,11,350701,-0.180586151168611,0.120520923331525,0.134928220470009
7117,11,352832,-0.16811404670036,0.120914984593082,0.165298850806993
7118,11,352980,-0.155264397121896,0.120620829597816,0.198864291756942
7119,11,353039,-0.175746260465742,0.121056369874478,0.147453146617477
7125,11,356064,-0.157283038739982,0.120693828740638,0.193370441470569
7126,11,358366,-0.134704475543982,0.122745963083848,0.273203719750802
7128,11,360267,-0.139429817792216,0.121469970892331,0.251806053419
7129,11,360860,-0.114970545334056,0.12229361710533,0.347799412505728
7130,11,361878,-0.134481541119386,0.122746655579392,0.273999691913062
7131,11,362163,-0.125103298880511,0.120892435475882,0.301456012039438
7132,11,362171,-0.118741969667665,0.120910608438615,0.326740859157767
7133,11,363809,-0.0531617242080433,0.120827550286215,0.660220742268703
7134,11,364620,-0.0832157155706219,0.120926618278003,0.49180995031815
7135,11,364676,-0.0859688333411763,0.120934564618256,0.477633810320188
7136,11,367086,0.00734261943257153,0.121709447796437,0.9519276789856
7137,11,369257,-0.0952694243369768,0.121001098222944,0.431609145090947
7138,11,372538,0.0681505888770298,0.122076850552156,0.577020946615573
7139,11,373968,0.0369364564730572,0.120910504167689,0.760176151541646
7140,11,375918,0.126892633543638,0.120546029775976,0.29322199825782
7141,11,376286,0.108635439257762,0.121107655842964,0.370322013991424
7143,11,379841,0.137197935828353,0.121025505755377,0.257719807552031
7144,11,379846,0.137197935828353,0.121025505755377,0.257719807552031
7147,11,380964,0.140089632898249,0.120673448662475,0.24646760049442
7148,11,381658,0.150131347763752,0.12048559894673,0.21357154793144
7150,11,381673,0.0829877677244885,0.123285485111649,0.501301887321243
7151,11,381726,0.18041471726794,0.120700048029345,0.135876709417195
7152,11,381937,0.157911480058037,0.120274919144762,0.190062401459235
7153,11,382201,0.0222728544712577,0.122039509539959,0.855290979478495
7156,11,384150,0.074106195210663,0.120899406891785,0.54029915685328
7158,11,385019,0.0337148556150812,0.121908607554018,0.782281028083644
7162,11,392685,0.0671240567799875,0.121918423726492,0.582279922044031
7163,11,393210,0.0671748447873455,0.122906190455381,0.585030613737184
7164,11,393945,0.051964099685333,0.12354700611311,0.674301772848219
7165,11,394452,-0.493160968586249,0.268084410758605,0.0666704374435236
7167,11,394913,0.108604902517981,0.123467176471157,0.379660516213123
7168,11,398143,0.0808065494874289,0.122526043741544,0.510001498118118
7169,11,400712,0.123013084014508,0.12184495943148,0.313384728238314
7170,11,401921,0.229488613136947,0.121199437824637,0.0591116994576803
7171,11,402086,0.208232256276952,0.121560702510474,0.0875924459523771
7172,11,403233,0.139540352653702,0.122260900744209,0.254505197693945
7173,11,403482,0.119192541059246,0.121585578191753,0.327600510020674
7174,11,403781,0.130864665670266,0.121821784907439,0.283453163237028
7175,11,404841,0.148108270271433,0.121908586266976,0.225211457724805
7176,11,407251,0.1751510074658,0.123084070982954,0.15561370872545
7177,11,408460,0.135506366313015,0.12238619400186,0.268960049657329
7179,11,411456,0.112806552861128,0.122347971802816,0.357150955876173
7180,11,412587,0.106812657296734,0.123697731278017,0.388450417266892
7181,11,415128,0.128523731041048,0.122413507094624,0.294475617530266
7182,11,415158,0.131460238792835,0.122419622548334,0.283623680419397
7183,11,415583,0.0942886718704635,0.122982464152636,0.443781916975798
7184,11,417049,0.0727403035270615,0.122939404090462,0.554446246364463
7185,11,421231,0.00474356196855252,0.123463763859249,0.969373990377753
7186,11,421433,0.0174517714209245,0.123797155119179,0.887973500102539
7187,11,425090,0.0370442751816799,0.122702217593858,0.762903127045157
7188,11,425936,0.0233912974555736,0.121788469903385,0.847801760283613
7189,11,425985,0.0239108026674253,0.121706341353048,0.844360783476956
7190,11,428422,0.00107928690922465,0.122038385198381,0.992948731248565
7192,11,430725,0.050855586088525,0.123892111127613,0.681700822115388
7194,11,431573,0.013717953441429,0.123525915534494,0.91163724054081
7195,11,435067,-0.0121498315595809,0.123259646395564,0.921534813133983
7196,11,435445,-0.0561636998671665,0.122446817436575,0.646747461239141
7197,11,436668,-0.0355828660888771,0.122583892128653,0.771777388976685
7200,11,440451,-0.0435366378730571,0.12191642904458,0.721228602370041
7201,11,441961,-0.0151123646877033,0.121660728949676,0.901213943534803
7202,11,442302,-0.0120806546460868,0.122630668745158,0.921581255912746
7203,11,442829,-0.0332200725224361,0.122179932300876,0.785861960173346
7204,11,443498,-0.0178367439399713,0.121838949993789,0.883692293189511
7205,11,443807,-0.0185447775750921,0.121711912742732,0.878985189444376
7206,11,444125,-0.0317218604263715,0.12186905096228,0.794788272129404
7207,11,444152,-0.0412276132245583,0.121951018176472,0.735513672904815
7208,11,444420,-0.00764437824224806,0.122011238962083,0.950078231865762
7209,11,444997,-0.00267055040055575,0.123892841937907,0.9828148500479
7210,11,445026,-0.0217806692556682,0.123486018977534,0.86009525690115
7211,11,445153,-0.00665757686353174,0.121847015598415,0.956457122892661
7212,11,445220,-0.0568865390002955,0.123092903288502,0.64426338572086
7213,11,445373,-0.02162608406762,0.122187303894404,0.859616766174172
