S288C|Orientation|Locus_tag|Name|RM11|YJM975
CHR15:918606-921062|-|locus_tag=YOR322C|Name=LDB19|CHR15:165304-162849|CHR15:890274-892729
CHR15:92026-92850|-|locus_tag=YOL121C|Name=RPS19A|CHR15:974286-973464|CHR15:81110-81933
CHR15:921535-922905|-|locus_tag=YOR323C|Name=PRO2|CHR15:162375-161006|CHR15:893203-894572
CHR15:923232-925040|-|locus_tag=YOR324C|Name=FRT1|CHR15:160675-158868|CHR15:894904-896711
CHR15:925721-930445|+|locus_tag=YOR326W|Name=MYO2|CHR15:158186-153463|CHR15:897393-902116
CHR15:930734-931081|-|locus_tag=YOR327C|Name=SNC2|CHR15:153174-152828|CHR15:902406-902752
CHR15:931803-936497|+|locus_tag=YOR328W|Name=PDR10|CHR15:152105-147412|CHR15:903474-908167
CHR15:93395-94402|-|locus_tag=YOL120C|Name=RPL18A|CHR15:972918-971912|CHR15:82479-83485
CHR15:936731-939349|-|locus_tag=YOR329C|Name=SCD5|CHR15:147177-144560|CHR15:908402-911019
CHR15:939621-943385|-|locus_tag=YOR330C|Name=MIP1|CHR15:144287-140524|CHR15:911292-915055
CHR15:943656-944357|+|locus_tag=YOR332W|Name=VMA4|CHR15:140252-139552|CHR15:915327-916027
CHR15:944596-946008|+|locus_tag=YOR334W|Name=MRS2|CHR15:139317-137906|CHR15:916269-917680
CHR15:946233-949109|-|locus_tag=YOR335C|Name=ALA1|CHR15:137680-134805|CHR15:917906-920781
CHR15:94856-96361|-|locus_tag=YOL119C|Name=MCH4|CHR15:971467-969963|CHR15:83939-85443
CHR15:949773-953870|+|locus_tag=YOR336W|Name=KRE5|CHR15:134140-130044|CHR15:921446-925542
CHR15:954344-956623|+|locus_tag=YOR337W|Name=TEA1|CHR15:129572-127294|CHR15:926014-928292
CHR15:956898-957989|+|locus_tag=YOR338W|Name=YOR338W|CHR15:127018-125928|CHR15:928568-929658
CHR15:958362-958832|-|locus_tag=YOR339C|Name=UBC11|CHR15:125554-125085|CHR15:930032-930501
CHR15:959202-960182|-|locus_tag=YOR340C|Name=RPA43|CHR15:124714-123735|CHR15:930872-931851
CHR15:960987-965981|+|locus_tag=YOR341W|Name=RPA190|CHR15:122932-117939|CHR15:932657-937650
CHR15:96608-96916|-|locus_tag=YOL118C|Name=YOL118C|CHR15:969715-969408|CHR15:85691-85998
CHR15:966666-967625|-|locus_tag=YOR342C|Name=YOR342C|CHR15:117253-116295|CHR15:938336-939294
CHR15:968148-968474|-|locus_tag=YOR343C|Name=YOR343C|CHR15:115771-115446|CHR15:939818-940143
CHR15:970578-971894|+|locus_tag=YOR343W-A|Name=YOR343W-A|CHR7:661087-659773|CHR7:204848-204887
CHR15:970578-975891|+|locus_tag=YOR343W-B|Name=YOR343W-B|CHR6:181179-186494|CHR12:1511835-1512763
CHR15:97551-99488|+|locus_tag=YOL117W|Name=RRI2|CHR15:968771-966835|CHR15:86635-88571
CHR15:976421-976493|+|locus_tag=tM(CAU)O2|Name=EMT2|CHR10:389401-389330|CHR4:1127584-1127655
CHR15:977194-978069|-|locus_tag=YOR344C|Name=TYE7|CHR15:111973-111099|CHR15:942900-943774
CHR15:980683-980787|+|locus_tag=tP(UGG)O3|Name=tP(UGG)O3|CHR15:108821-108718|CHR15:946052-946155
CHR15:981828-984785|+|locus_tag=YOR346W|Name=REV1|CHR15:107680-104724|CHR15:947193-950149
CHR15:984942-986462|-|locus_tag=YOR347C|Name=PYK2|CHR15:104566-103047|CHR15:950307-951826
CHR15:986899-988782|-|locus_tag=YOR348C|Name=PUT4|CHR15:102609-100727|CHR15:952264-954146
CHR15:989789-992833|+|locus_tag=YOR349W|Name=CIN1|CHR15:99724-96681|CHR15:955154-958197
CHR15:992864-994855|-|locus_tag=YOR350C|Name=MNE1|CHR15:96649-94659|CHR15:958229-960219
CHR15:995018-996511|-|locus_tag=YOR351C|Name=MEK1|CHR15:94493-93001|CHR15:960383-961875
CHR15:997213-998244|+|locus_tag=YOR352W|Name=TFB6|CHR15:92299-91269|CHR15:962578-963608
CHR15:99809-100957|+|locus_tag=YOL116W|Name=MSN1|CHR15:966513-965366|CHR15:88893-90040
CHR15:998453-1000828|-|locus_tag=YOR353C|Name=SOG2|CHR15:91062-88688|CHR15:963815-966189
CHR16:100496-101353|+|locus_tag=YPL237W|Name=SUI3|CHR16:95906-96762|CHR16:82266-83122
CHR16:101608-102702|-|locus_tag=YPL236C|Name=ENV7|CHR16:97019-98112|CHR16:83379-84472
CHR16:103232-104647|+|locus_tag=YPL235W|Name=RVB2|CHR16:98643-100057|CHR16:85003-86417
CHR16:104946-105440|-|locus_tag=YPL234C|Name=VMA11|CHR16:100357-100850|CHR16:86718-87211
CHR16:106172-106822|+|locus_tag=YPL233W|Name=NSL1|CHR16:101583-102232|CHR16:87944-88593
CHR16:107275-108147|+|locus_tag=YPL232W|Name=SSO1|CHR16:102686-103557|CHR16:89047-89918
CHR16:108652-114315|+|locus_tag=YPL231W|Name=FAS2|CHR16:104063-109725|CHR16:90424-96086
CHR16:115312-116487|+|locus_tag=YPL230W|Name=USV1|CHR16:110724-111901|CHR16:97085-98262
CHR16:117067-117687|+|locus_tag=YPL229W|Name=YPL229W|CHR16:112482-113113|CHR16:98843-99474
CHR16:118382-120031|+|locus_tag=YPL228W|Name=CET1|CHR16:113810-115458|CHR16:100171-101819
CHR16:11887-12600|+|locus_tag=YPL280W|Name=HSP32|CHR15:10471-11184|CHR15:1044413-1043701
CHR16:120163-121167|-|locus_tag=YPL227C|Name=ALG5|CHR16:115591-116594|CHR16:101952-102955
CHR16:121767-125357|+|locus_tag=YPL226W|Name=NEW1|CHR16:117194-120783|CHR16:103555-107144
CHR16:126006-126446|+|locus_tag=YPL225W|Name=YPL225W|CHR16:121434-121873|CHR16:107795-108234
CHR16:126634-128088|-|locus_tag=YPL224C|Name=MMT2|CHR16:122062-123515|CHR16:108423-109876
CHR16:128632-129138|-|locus_tag=YPL223C|Name=GRE1|CHR16:124059-124561|CHR16:110420-110922
CHR16:130162-132228|+|locus_tag=YPL222W|Name=FMP40|CHR16:125586-127651|CHR16:111947-114012
CHR16:13228-14355|-|locus_tag=YPL279C|Name=FEX2|CHR13:11766-12892|CHR15:1043072-1041946
CHR16:133043-135424|+|locus_tag=YPL221W|Name=FLC1|CHR16:128466-130846|CHR16:114827-117207
CHR16:135790-136443|+|locus_tag=YPL220W|Name=RPL1A|CHR16:131213-131865|CHR16:117574-118226
CHR16:136750-138228|+|locus_tag=YPL219W|Name=PCL8|CHR16:132173-133650|CHR16:118534-120011
CHR16:138698-139409|+|locus_tag=YPL218W|Name=SAR1|CHR16:134121-134832|CHR16:120482-121192
CHR16:139620-143171|-|locus_tag=YPL217C|Name=BMS1|CHR16:135044-138594|CHR16:121404-124954
CHR16:143821-147129|+|locus_tag=YPL216W|Name=YPL216W|CHR16:139245-142543|CHR16:125605-128903
CHR16:147416-148423|+|locus_tag=YPL215W|Name=CBP3|CHR16:142831-143837|CHR16:129191-130197
CHR16:148569-150191|-|locus_tag=YPL214C|Name=THI6|CHR16:143984-145605|CHR16:130344-131965
CHR16:15053-15355|-|locus_tag=YPL278C|Name=YPL278C|CHR13:13591-13892|CHR15:1041247-1040946
CHR16:150614-151330|+|locus_tag=YPL213W|Name=LEA1|CHR16:146029-146744|CHR16:132389-133104
CHR16:151515-153149|-|locus_tag=YPL212C|Name=PUS1|CHR16:146930-148563|CHR16:133290-134923
CHR16:153495-154040|+|locus_tag=YPL211W|Name=NIP7|CHR16:148909-149453|CHR16:135269-135813
CHR16:15405-16868|-|locus_tag=YPL277C|Name=YPL277C|CHR13:13943-15405|CHR15:1040744-1039369
CHR16:154290-156212|-|locus_tag=YPL210C|Name=SRP72|CHR16:149704-151625|CHR16:136064-137985
CHR16:156490-157593|-|locus_tag=YPL209C|Name=IPL1|CHR16:151904-153006|CHR16:138264-139366
CHR16:157842-159593|+|locus_tag=YPL208W|Name=RKM1|CHR16:153256-155006|CHR16:139616-141366
CHR16:159909-162341|+|locus_tag=YPL207W|Name=TYW1|CHR16:155323-157754|CHR16:141683-144114
CHR16:162632-163597|-|locus_tag=YPL206C|Name=PGC1|CHR16:158048-159012|CHR16:144406-145370
CHR16:164276-165760|+|locus_tag=YPL204W|Name=HRR25|CHR16:159692-161175|CHR16:146051-147534
CHR16:166256-167398|+|locus_tag=YPL203W|Name=TPK2|CHR16:161673-162814|CHR16:148035-149176
CHR16:168088-169338|-|locus_tag=YPL202C|Name=AFT2|CHR16:163505-164754|CHR16:149867-151116
CHR16:169770-171155|-|locus_tag=YPL201C|Name=YIG1|CHR16:165187-166571|CHR16:151549-152933
CHR16:171484-171954|+|locus_tag=YPL200W|Name=CSM4|CHR16:166901-167370|CHR16:153264-153733
CHR16:172033-172755|-|locus_tag=YPL199C|Name=YPL199C|CHR16:167450-168171|CHR16:153813-154534
CHR16:173152-174702|+|locus_tag=YPL198W|Name=RPL7B|CHR16:168569-170118|CHR16:154932-156481
CHR16:173827-173904|+|locus_tag=snR59|Name=snR59|CHR16:169244-169320|CHR16:155607-155683
CHR16:175043-175864|+|locus_tag=YPL196W|Name=OXR1|CHR16:170460-171280|CHR16:156823-157643
CHR16:176223-179021|+|locus_tag=YPL195W|Name=APL5|CHR16:171639-174436|CHR16:158002-160799
CHR16:179277-181115|+|locus_tag=YPL194W|Name=DDC1|CHR16:174693-176530|CHR16:161056-162893
CHR16:181403-182548|+|locus_tag=YPL193W|Name=RSA1|CHR16:176816-177960|CHR16:163182-164326
CHR16:182655-183056|-|locus_tag=YPL192C|Name=PRM3|CHR16:178069-178469|CHR16:164435-164835
CHR16:183597-184679|-|locus_tag=YPL191C|Name=YPL191C|CHR16:179011-180092|CHR16:165377-166458
CHR16:185317-187725|-|locus_tag=YPL190C|Name=NAB3|CHR16:180731-183135|CHR16:167097-169501
CHR16:188307-188513|-|locus_tag=YPL189C-A|Name=COA2|CHR16:183718-183923|CHR16:170084-170289
CHR16:189154-190983|+|locus_tag=YPL189W|Name=GUP2|CHR16:184563-186391|CHR16:170931-172759
CHR16:191406-192650|+|locus_tag=YPL188W|Name=POS5|CHR16:186815-188058|CHR16:173183-174426
CHR16:193648-194145|+|locus_tag=YPL187W|Name=MF(ALPHA)1|CHR16:189062-189492|CHR16:175426-175856
CHR16:194512-195426|-|locus_tag=YPL186C|Name=UIP4|CHR16:189863-190776|CHR16:176227-177140
CHR16:195950-197788|-|locus_tag=YPL184C|Name=MRN1|CHR16:191305-193142|CHR16:177665-179489
CHR16:199095-199376|+|locus_tag=YPL183W-A|Name=RTC6|CHR16:194450-194730|CHR16:180817-181097
CHR16:199495-202536|-|locus_tag=YPL183C|Name=RTT10|CHR16:194850-197890|CHR16:181217-184257
CHR16:203421-204941|+|locus_tag=YPL181W|Name=CTI6|CHR16:198777-200296|CHR16:185144-186663
CHR16:205248-207647|+|locus_tag=YPL180W|Name=TCO89|CHR16:200604-203002|CHR16:186971-189369
CHR16:208157-209806|+|locus_tag=YPL179W|Name=PPQ1|CHR16:203513-205161|CHR16:189880-191528
CHR16:210192-210263|-|locus_tag=tE(UUC)P|Name=tE(UUC)P|CHR10:120556-120626|CHR2:618796-618726
CHR16:212158-212784|+|locus_tag=YPL178W|Name=CBC2|CHR16:207177-207802|CHR16:193544-194169
CHR16:213042-213962|-|locus_tag=YPL177C|Name=CUP9|CHR16:208064-208983|CHR16:194426-195345
CHR16:216012-218363|-|locus_tag=YPL176C|Name=TRE1|CHR16:211034-213384|CHR16:197396-199746
CHR16:218630-220088|+|locus_tag=YPL175W|Name=SPT14|CHR16:213652-215109|CHR16:200014-201471
CHR16:220167-222773|-|locus_tag=YPL174C|Name=NIP100|CHR16:215189-217794|CHR16:201551-204156
CHR16:223143-224036|+|locus_tag=YPL173W|Name=MRPL40|CHR16:218165-219057|CHR16:204527-205419
CHR16:224353-225741|-|locus_tag=YPL172C|Name=COX10|CHR16:219375-220762|CHR16:205737-207124
CHR16:226169-227371|-|locus_tag=YPL171C|Name=OYE3|CHR16:221191-222392|CHR16:207553-208754
CHR16:228314-228772|+|locus_tag=YPL170W|Name=DAP1|CHR16:223336-223793|CHR16:209698-210155
CHR16:229039-230838|-|locus_tag=YPL169C|Name=MEX67|CHR16:224061-225859|CHR16:210423-212221
CHR16:22938-24701|+|locus_tag=YPL274W|Name=SAM3|CHR13:21678-23437|CHR13:893096-891334
CHR16:231217-232509|+|locus_tag=YPL168W|Name=MRX4|CHR16:226239-227530|CHR16:212601-213892
CHR16:232593-237107|-|locus_tag=YPL167C|Name=REV3|CHR16:227615-232128|CHR16:213977-218490
CHR16:237338-237979|+|locus_tag=YPL166W|Name=ATG29|CHR16:232362-233000|CHR16:218724-219362
CHR16:237956-239077|-|locus_tag=YPL165C|Name=SET6|CHR16:232978-234098|CHR16:219340-220460
CHR16:239350-241497|-|locus_tag=YPL164C|Name=MLH3|CHR16:234372-236518|CHR16:220738-222884
CHR16:241918-242700|-|locus_tag=YPL163C|Name=SVS1|CHR16:236941-237722|CHR16:223307-224088
CHR16:243206-244027|-|locus_tag=YPL162C|Name=YPL162C|CHR16:238229-239049|CHR16:224595-225415
CHR16:244319-246220|-|locus_tag=YPL161C|Name=BEM4|CHR16:239340-241240|CHR16:225706-227606
CHR16:246990-250262|+|locus_tag=YPL160W|Name=CDC60|CHR16:242009-245280|CHR16:228375-231646
CHR16:25087-26064|+|locus_tag=YPL273W|Name=SAM4|CHR13:23824-24799|CHR13:890946-889970
CHR16:250907-251668|-|locus_tag=YPL159C|Name=PET20|CHR16:245926-246686|CHR16:232292-233052
CHR16:252034-254310|-|locus_tag=YPL158C|Name=AIM44|CHR16:247053-249328|CHR16:233419-235694
CHR16:254814-255761|+|locus_tag=YPL157W|Name=TGS1|CHR16:249833-250779|CHR16:236199-237145
CHR16:255913-256767|-|locus_tag=YPL156C|Name=PRM4|CHR16:250932-251785|CHR16:237298-238151
CHR16:257216-259336|-|locus_tag=YPL155C|Name=KIP2|CHR16:252235-254354|CHR16:238601-240720
CHR16:259714-260931|-|locus_tag=YPL154C|Name=PEP4|CHR16:254732-255948|CHR16:241098-242314
CHR16:261727-264192|-|locus_tag=YPL153C|Name=RAD53|CHR16:256745-259209|CHR16:243122-245586
CHR16:264602-264700|+|locus_tag=YPL152W-A|Name=YPL152W-A|CHR16:259620-259717|CHR16:245997-246094
CHR16:265028-266104|+|locus_tag=YPL152W|Name=RRD2|CHR16:260046-261121|CHR16:246423-247498
CHR16:26611-28164|-|locus_tag=YPL272C|Name=PBI1|CHR16:28270-29822|CHR16:12312-13864
CHR16:266180-267535|-|locus_tag=YPL151C|Name=PRP46|CHR16:261198-262552|CHR16:247575-248929
CHR16:268188-270893|+|locus_tag=YPL150W|Name=YPL150W|CHR16:263206-265910|CHR16:249583-252287
CHR16:271310-272194|+|locus_tag=YPL149W|Name=ATG5|CHR16:266328-267211|CHR16:252705-253588
CHR16:272294-272815|-|locus_tag=YPL148C|Name=PPT2|CHR16:267312-267832|CHR16:253689-254209
CHR16:273255-275867|+|locus_tag=YPL147W|Name=PXA1|CHR16:268273-270884|CHR16:254650-257261
CHR16:276162-277529|-|locus_tag=YPL146C|Name=NOP53|CHR16:271178-272547|CHR16:257555-258921
CHR16:278395-279699|-|locus_tag=YPL145C|Name=KES1|CHR16:273413-274716|CHR16:259786-261089
CHR16:280-6007|-|locus_tag=YPL283C|Name=YRF1-7|CHR4:1826-6339|CHR13:1-1761
CHR16:280480-280926|+|locus_tag=YPL144W|Name=POC4|CHR16:275498-275943|CHR16:261871-262316
CHR16:281056-281517|-|locus_tag=snR17b|Name=snR17b|CHR16:276074-276533|CHR16:262447-262906
CHR16:282122-282970|+|locus_tag=YPL143W|Name=RPL33A|CHR16:277139-277986|CHR16:263512-264359
CHR16:283464-286061|-|locus_tag=YPL141C|Name=FRK1|CHR16:278481-281077|CHR16:264851-267447
CHR16:287514-289034|-|locus_tag=YPL140C|Name=MKK2|CHR16:282532-284051|CHR16:268901-270420
CHR16:289669-291051|-|locus_tag=YPL139C|Name=UME1|CHR16:284687-286068|CHR16:271056-272437
CHR16:291366-292427|-|locus_tag=YPL138C|Name=SPP1|CHR16:286384-287444|CHR16:272753-273813
CHR16:292817-296647|-|locus_tag=YPL137C|Name=GIP3|CHR16:287836-291665|CHR16:274205-278034
CHR16:297553-298050|+|locus_tag=YPL135W|Name=ISU1|CHR16:292572-293068|CHR16:278940-279436
CHR16:298571-299503|-|locus_tag=YPL134C|Name=ODC1|CHR16:293590-294521|CHR16:279958-280889
CHR16:299888-301228|-|locus_tag=YPL133C|Name=RDS2|CHR16:294907-296246|CHR16:281275-282614
CHR16:30079-30267|+|locus_tag=YPL271W|Name=ATP15|CHR16:31737-31924|CHR16:15777-15964
CHR16:301716-302618|+|locus_tag=YPL132W|Name=COX11|CHR16:296734-297635|CHR16:283102-284003
CHR16:303121-304014|+|locus_tag=YPL131W|Name=RPL5|CHR16:298139-299031|CHR16:284507-285399
CHR16:304387-305058|+|locus_tag=YPL130W|Name=SPO19|CHR16:299405-300075|CHR16:285773-286443
CHR16:30482-32803|+|locus_tag=YPL270W|Name=MDL2|CHR16:32140-34460|CHR16:16180-18500
CHR16:305298-306137|+|locus_tag=YPL129W|Name=TAF14|CHR16:300316-301154|CHR16:286684-287522
CHR16:306533-308221|-|locus_tag=YPL128C|Name=TBF1|CHR16:301551-303238|CHR16:287919-289606
CHR16:308828-309604|-|locus_tag=YPL127C|Name=HHO1|CHR16:303846-304621|CHR16:290214-290989
CHR16:310210-312900|+|locus_tag=YPL126W|Name=NAN1|CHR16:305228-307917|CHR16:291596-294285
CHR16:313388-316486|+|locus_tag=YPL125W|Name=KAP120|CHR16:308406-311503|CHR16:294774-297871
CHR16:316755-317516|+|locus_tag=YPL124W|Name=SPC29|CHR16:311773-312533|CHR16:298141-298901
CHR16:317641-318945|-|locus_tag=YPL123C|Name=RNY1|CHR16:312659-313962|CHR16:299027-300330
CHR16:319226-320767|-|locus_tag=YPL122C|Name=TFB2|CHR16:314244-315784|CHR16:300612-302152
CHR16:320962-321630|-|locus_tag=YPL121C|Name=MEI5|CHR16:315980-316647|CHR16:302348-303015
CHR16:322071-323744|+|locus_tag=YPL120W|Name=VPS30|CHR16:317089-318761|CHR16:303457-305129
CHR16:324024-324287|-|locus_tag=YPL119C-A|Name=YPL119C-A|CHR16:319042-319304|CHR16:305410-305672
CHR16:324411-326264|-|locus_tag=YPL119C|Name=DBP1|CHR16:319429-321281|CHR16:305797-307649
CHR16:326628-327662|+|locus_tag=YPL118W|Name=MRP51|CHR16:321646-322679|CHR16:308014-309047
CHR16:327864-328730|-|locus_tag=YPL117C|Name=IDI1|CHR16:322882-323747|CHR16:309250-310115
CHR16:329606-331699|+|locus_tag=YPL116W|Name=HOS3|CHR16:324624-326716|CHR16:310992-313084
CHR16:33013-34947|+|locus_tag=YPL269W|Name=KAR9|CHR16:34671-36604|CHR16:18711-20644
CHR16:332100-335486|-|locus_tag=YPL115C|Name=BEM3|CHR16:327118-330503|CHR16:313486-316871
CHR16:335953-337143|-|locus_tag=YPL113C|Name=YPL113C|CHR16:330971-332160|CHR16:317339-318528
CHR16:337436-338620|-|locus_tag=YPL112C|Name=PEX25|CHR16:332454-333637|CHR16:318822-320005
CHR16:338848-338919|-|locus_tag=tM(CAU)P|Name=IMT2|CHR10:504887-504957|CHR5:93385-93315
CHR16:339944-340945|+|locus_tag=YPL111W|Name=CAR1|CHR16:334961-335961|CHR16:321329-322329
CHR16:341068-344739|-|locus_tag=YPL110C|Name=GDE1|CHR16:336085-339755|CHR16:322453-326123
CHR16:345264-347389|-|locus_tag=YPL109C|Name=MCO76|CHR16:340280-342405|CHR16:326649-328773
CHR16:348446-348952|+|locus_tag=YPL108W|Name=YPL108W|CHR16:343465-343970|CHR16:329831-330336
CHR16:349119-349865|+|locus_tag=YPL107W|Name=DPC25|CHR16:344138-344883|CHR16:330504-331249
CHR16:350194-352275|-|locus_tag=YPL106C|Name=SSE1|CHR16:345213-347293|CHR16:331579-333659
CHR16:35236-37845|+|locus_tag=YPL268W|Name=PLC1|CHR16:36894-39502|CHR16:20934-23542
CHR16:352863-355412|-|locus_tag=YPL105C|Name=SYH1|CHR16:347882-350430|CHR16:334248-336796
CHR16:355700-357676|+|locus_tag=YPL104W|Name=MSD1|CHR16:350719-352694|CHR16:337085-339060
CHR16:358000-359406|-|locus_tag=YPL103C|Name=FMP30|CHR16:353019-354424|CHR16:339385-340790
CHR16:360209-361579|+|locus_tag=YPL101W|Name=ELP4|CHR16:355228-356597|CHR16:341592-342961
CHR16:361872-363362|+|locus_tag=YPL100W|Name=ATG21|CHR16:356891-358380|CHR16:343256-344745
CHR16:363520-364068|-|locus_tag=YPL099C|Name=INA17|CHR16:358539-359086|CHR16:344904-345451
CHR16:364386-364727|-|locus_tag=YPL098C|Name=MGR2|CHR16:359405-359745|CHR16:345770-346110
CHR16:364952-366430|+|locus_tag=YPL097W|Name=MSY1|CHR16:359971-361448|CHR16:346336-347813
CHR16:366529-366735|-|locus_tag=YPL096C-A|Name=ERI1|CHR16:361548-361753|CHR16:347913-348118
CHR16:366927-368018|+|locus_tag=YPL096W|Name=PNG1|CHR16:361946-363036|CHR16:348311-349401
CHR16:368071-369441|-|locus_tag=YPL095C|Name=EEB1|CHR16:363090-364459|CHR16:349455-350824
CHR16:369839-370663|-|locus_tag=YPL094C|Name=SEC62|CHR16:364858-365681|CHR16:351223-352046
CHR16:370978-372921|+|locus_tag=YPL093W|Name=NOG1|CHR16:365998-367940|CHR16:352363-354305
CHR16:373793-375169|+|locus_tag=YPL092W|Name=SSU1|CHR16:368813-370188|CHR16:355178-356553
CHR16:375502-376953|+|locus_tag=YPL091W|Name=GLR1|CHR16:370522-371972|CHR16:356887-358337
CHR16:377291-378395|-|locus_tag=YPL090C|Name=RPS6A|CHR16:372312-373415|CHR16:358677-359780
CHR16:379120-381150|-|locus_tag=YPL089C|Name=RLM1|CHR16:374152-376193|CHR16:360517-362558
CHR16:38169-38798|+|locus_tag=YPL267W|Name=ACM1|CHR16:39827-40455|CHR16:23867-24495
CHR16:381965-382993|+|locus_tag=YPL088W|Name=YPL088W|CHR16:377017-378044|CHR16:363369-364396
CHR16:383455-384408|+|locus_tag=YPL087W|Name=YDC1|CHR16:378508-379460|CHR16:364862-365814
CHR16:384773-386446|-|locus_tag=YPL086C|Name=ELP3|CHR16:379826-381498|CHR16:366180-367852
CHR16:387067-393654|+|locus_tag=YPL085W|Name=SEC16|CHR16:382120-388706|CHR16:368473-375059
CHR16:39121-40077|+|locus_tag=YPL266W|Name=DIM1|CHR16:40779-41734|CHR16:24819-25774
CHR16:394038-396572|+|locus_tag=YPL084W|Name=BRO1|CHR16:389091-391624|CHR16:375444-377977
CHR16:396702-398105|-|locus_tag=YPL083C|Name=SEN54|CHR16:391754-393153|CHR16:378107-379506
CHR16:398480-404083|-|locus_tag=YPL082C|Name=MOT1|CHR16:393529-399131|CHR16:379882-385484
CHR16:404950-406044|+|locus_tag=YPL081W|Name=RPS9A|CHR16:399994-401087|CHR16:386342-387435
CHR16:406172-406498|-|locus_tag=YPL080C|Name=YPL080C|CHR16:401216-401541|CHR16:387564-387889
CHR16:406636-407539|+|locus_tag=YPL079W|Name=RPL21B|CHR16:401680-402582|CHR16:388028-388930
CHR16:408010-408744|-|locus_tag=YPL078C|Name=ATP4|CHR16:403054-403787|CHR16:389402-390135
CHR16:409368-410090|-|locus_tag=YPL077C|Name=YPL077C|CHR16:404412-405133|CHR16:390760-391481
CHR16:41043-42869|+|locus_tag=YPL265W|Name=DIP5|CHR16:42701-44526|CHR16:26741-28566
CHR16:410443-411285|+|locus_tag=YPL076W|Name=GPI2|CHR16:405487-406328|CHR16:391835-392676
CHR16:412254-415362|+|locus_tag=YPL075W|Name=GCR1|CHR16:407298-410405|CHR16:393646-396753
CHR16:415763-418027|+|locus_tag=YPL074W|Name=YTA6|CHR16:410807-413070|CHR16:397155-399418
CHR16:418512-420011|+|locus_tag=YPL072W|Name=UBP16|CHR16:413556-415054|CHR16:399904-401402
CHR16:420048-420518|-|locus_tag=YPL071C|Name=YPL071C|CHR16:415092-415561|CHR16:401440-401909
CHR16:420948-422786|+|locus_tag=YPL070W|Name=MUK1|CHR16:415992-417829|CHR16:402340-404177
CHR16:422885-423892|-|locus_tag=YPL069C|Name=BTS1|CHR16:417929-418935|CHR16:404277-405283
CHR16:424215-425096|-|locus_tag=YPL068C|Name=YPL068C|CHR16:419259-420139|CHR16:405607-406487
CHR16:425251-425847|-|locus_tag=YPL067C|Name=HTC1|CHR16:420293-420888|CHR16:406643-407238
CHR16:426233-427672|+|locus_tag=YPL066W|Name=RGL1|CHR16:421274-422712|CHR16:407624-409062
CHR16:427927-428655|+|locus_tag=YPL065W|Name=VPS28|CHR16:422968-423695|CHR16:409318-410045
CHR16:428711-429616|-|locus_tag=YPL064C|Name=CWC27|CHR16:423752-424656|CHR16:410102-411006
CHR16:429939-431369|+|locus_tag=YPL063W|Name=TIM50|CHR16:424981-426410|CHR16:411330-412759
CHR16:431895-432299|+|locus_tag=YPL062W|Name=YPL062W|CHR16:426937-427340|CHR16:413286-413689
CHR16:432588-434090|+|locus_tag=YPL061W|Name=ALD6|CHR16:427630-429131|CHR16:413979-415480
CHR16:43283-44344|-|locus_tag=YPL264C|Name=YPL264C|CHR16:44951-46011|CHR16:28981-30041
CHR16:434523-435764|+|locus_tag=YPL060W|Name=MFM1|CHR16:429565-430805|CHR16:415914-417154
CHR16:435893-435964|-|locus_tag=tC(GCA)P1|Name=tC(GCA)P1|CHR16:430935-431005|CHR2:616624-616694
CHR16:444579-445031|+|locus_tag=YPL059W|Name=GRX5|CHR16:432964-433415|CHR16:419313-419764
CHR16:44551-46506|-|locus_tag=YPL263C|Name=KEL3|CHR16:46219-48173|CHR16:30249-32203
CHR16:445842-450377|-|locus_tag=YPL058C|Name=PDR12|CHR16:434227-438761|CHR16:420577-425111
CHR16:451909-453057|-|locus_tag=YPL057C|Name=SUR1|CHR16:440293-441440|CHR16:426642-427789
CHR16:453430-453735|-|locus_tag=YPL056C|Name=LCL1|CHR16:441814-442117|CHR16:428163-428466
CHR16:453992-454990|-|locus_tag=YPL055C|Name=LGE1|CHR16:442375-443372|CHR16:428724-429721
CHR16:455759-456664|+|locus_tag=YPL054W|Name=LEE1|CHR16:444141-445045|CHR16:430490-431394
CHR16:457118-458458|-|locus_tag=YPL053C|Name=KTR6|CHR16:445502-446841|CHR16:431849-433188
CHR16:458799-459678|+|locus_tag=YPL052W|Name=OAZ1|CHR16:447183-448061|CHR16:433530-434408
CHR16:459963-460559|+|locus_tag=YPL051W|Name=ARL3|CHR16:448347-448942|CHR16:434694-435289
CHR16:460779-461966|-|locus_tag=YPL050C|Name=MNN9|CHR16:449165-450351|CHR16:435510-436696
CHR16:462481-463839|-|locus_tag=YPL049C|Name=DIG1|CHR16:450854-452211|CHR16:437206-438563
CHR16:464401-465648|+|locus_tag=YPL048W|Name=CAM1|CHR16:452774-454020|CHR16:439126-440372
CHR16:465962-466261|+|locus_tag=YPL047W|Name=SGF11|CHR16:454335-454633|CHR16:440687-440985
