SNP,Chr,Pos,Effect,SE,ADE17_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
7881,12,497319,0.0109489963218743,0.0844396506751308,0.896904118660987
7882,12,498059,0.0822273740210548,0.0790435539544437,0.298922128762214
7883,12,498728,0.0283641204353468,0.0801394759881331,0.723599323478515
7884,12,500001,0.00888110687817185,0.0783589232015118,0.909826380971418
7885,12,501100,-0.000305622561726407,0.0782250248966986,0.99688490653652
7886,12,501110,-0.00235016843266944,0.0781556579883143,0.976027936400481
7887,12,501203,0.0144851094297937,0.0782737718411401,0.853290604912068
7888,12,501434,0.00897198042919797,0.0778328403457843,0.908294734906214
7889,12,501512,0.00753854967050527,0.0778332710400057,0.922896427365766
7890,12,501527,0.00498928355218134,0.0778338522318775,0.948925518334627
7891,12,501576,0.0115515561048726,0.0778725365307708,0.882159715459735
7892,12,501622,0.0145753540574813,0.0782737243838363,0.852387004537708
7893,12,501644,0.0108993100853678,0.0780751963998816,0.88905552564711
7894,12,501701,0.0214949957941162,0.0786686264153497,0.784832619608865
7895,12,501734,0.0280422174818627,0.078186423462504,0.720065058780043
7896,12,502343,0.00138634242136493,0.0779552000897611,0.985821347666242
7897,12,503313,0.0200740848466739,0.0782052340586897,0.797571741721683
7898,12,504262,-0.016034393567112,0.078634830733013,0.838541678488311
7899,12,505016,-0.03779579384942,0.0778341793987926,0.627556458770585
7900,12,506655,-0.024043499868328,0.0777352838504042,0.757276043584005
7901,12,508853,-0.0387542976308101,0.0785015024462994,0.621842121060796
7902,12,509786,-0.0164382760290044,0.0777795725242878,0.832740509072761
7903,12,509982,-0.02248467346959,0.0779955757034411,0.773300539534698
7904,12,510241,-0.0639165221986264,0.086581414263752,0.460868522934159
7905,12,510268,-0.0516770406116551,0.0829844808366974,0.533863130631487
7906,12,510429,-0.0714751236798001,0.15884101950932,0.653001781033122
7907,12,511533,0.0260730344312504,0.0821380833748522,0.751105548218924
7908,12,511548,0.075346015558221,0.0811243664205667,0.353642059961798
7909,12,511773,0.0601767266938819,0.0781350498409569,0.441718292443071
7910,12,511884,0.0366525165151466,0.0785803564184751,0.641192895903047
7911,12,511957,0.00958345221845949,0.0787134658017586,0.903165408270242
7912,12,512394,0.0208148424826,0.0775709713684076,0.788599835038535
7913,12,514437,0.09920455451256,0.0773501588165378,0.200495354961081
7914,12,514956,0.105911103627482,0.0910402831429717,0.245476008491988
7915,12,514965,0.0782943754910932,0.0954890837891206,0.412809225476453
7916,12,515006,0.0596881517909643,0.0802526650257929,0.457520737267108
7917,12,515351,0.0122546889454517,0.0780001705168037,0.875247148975294
7918,12,518231,0.0370190309259022,0.0783355737011622,0.636812124561128
7919,12,520399,0.0519477666820983,0.0837180901049105,0.535323611019701
7920,12,528235,0.0940707000547661,0.0778196993115429,0.227537666171
7921,12,528800,0.11178245992784,0.0779289742002137,0.152339258002424
7922,12,530174,0.0579297768141481,0.0775542124915094,0.455585847225875
7923,12,536833,0.0440520787151782,0.0790891040293358,0.577885169127922
7924,12,537339,0.0508940927339706,0.0782438447245536,0.515821537481827
7925,12,537571,0.0332784524147515,0.0783296495976026,0.67120392927287
7926,12,543141,-0.036206614093675,0.0782970958506504,0.644060744340375
7927,12,543480,-0.0382252608207411,0.0781654561901193,0.625124087698373
7928,12,543544,-0.0188620964286549,0.078539255166709,0.810344551053601
7929,12,543736,-0.0236100262510017,0.0790550836574758,0.765380663262228
7930,12,543764,0.022005587221069,0.0913113274200894,0.809698787312984
7931,12,545567,-0.0269325954261539,0.0777841906919052,0.729362869237054
7932,12,545673,-0.0111651798379429,0.0779319512731788,0.886160019484029
7933,12,545933,-0.273043202851693,0.154888709774859,0.0787936201867227
7934,12,546061,-0.0125678390606648,0.0795270092899748,0.8745216799938
7935,12,546355,-0.0488540942759806,0.0783171949890364,0.53316326341542
7936,12,547680,-0.0221790397058519,0.243154892992332,0.927374584372097
7937,12,548125,-0.010267623574577,0.0780332212082601,0.895391341580695
7938,12,548327,0.000942330207156047,0.0791665490714544,0.990509619996195
7939,12,548452,-0.00162271226467344,0.0784490165869321,0.983508678972857
7940,12,548551,-0.0234733739281927,0.0784542473854871,0.764964854536043
7941,12,548902,-0.0130608830249982,0.0842351718092878,0.876868462547444
7942,12,549297,-0.0110862961828053,0.0781348404260421,0.887250426786494
7943,12,550608,-0.0112382757672131,0.0833458019101606,0.892815913467673
7944,12,551811,-0.0178829749865312,0.0778494241120608,0.81844833586402
7945,12,552053,-0.019681170424222,0.0775230900539469,0.799739976391716
7946,12,552056,-0.019681170424222,0.0775230900539469,0.799739976391716
7947,12,552707,-0.0295640573813896,0.161376643276169,0.854746969507297
7948,12,552708,-0.0420326266278077,0.167067746018688,0.801504148561722
7949,12,552741,0.000456829185822683,0.107898956190081,0.996624269360063
7950,12,552743,-0.00642953340727417,0.0786387171226153,0.934883580159772
7951,12,553350,0.0391968438829401,0.0777325529060489,0.614398449602533
7952,12,553633,0.0333057606419875,0.077865887540718,0.669106798069075
7953,12,553701,0.00119715199876652,0.0796977768605806,0.988023795649923
7954,12,553702,-0.156331951611627,0.240482719095268,0.516066207607162
7955,12,553802,0.0294077406986701,0.0775484636461339,0.704754303817922
7956,12,555317,-0.0475278500163304,0.0815114244132307,0.560210360999749
7957,12,556335,0.00661878830467989,0.0777597457890502,0.932215484293258
7958,12,556427,-0.0155818077314305,0.0782081350689297,0.84219353205207
7959,12,556610,-0.0444852677899434,0.0783082362919303,0.570342458817244
7960,12,556749,-0.0126720451198517,0.0782746628335777,0.871483491418975
7961,12,556961,-0.0103002714168577,0.0781538352751037,0.895221661358006
7962,12,557450,-0.0119147674640629,0.0778120308722172,0.878389216251078
7963,12,557933,-0.0228362602525947,0.0780678903275272,0.770062485465265
7964,12,559220,-0.0923851028988261,0.151682123054879,0.542869497826994
7965,12,559220,-0.503446640059528,0.292152453070438,0.0857221500338868
7966,12,560481,-0.0197688415778489,0.0790180922927827,0.802592755965642
7967,12,560601,-0.0846747157479313,0.0932156451631675,0.364300120022942
7968,12,563476,-0.0168140758359214,0.0837589541437501,0.841014658467579
7969,12,563492,-0.00708204501502863,0.155893937695106,0.963791364268956
7970,12,563498,-0.0340104249444457,0.155794927578971,0.827319559226921
7971,12,563504,0.000881869628755805,0.156416314044254,0.995504763773573
7972,12,563514,-0.435799198638258,0.263088277073632,0.0985141748735131
7973,12,563530,0.12001182652522,0.259074671515253,0.643483134872873
7974,12,567889,0.0059445153927282,0.0786515254976166,0.939795728568131
7975,12,568017,0.191965786953056,0.110938827493047,0.0844372302924196
7976,12,568225,-0.0115415031272001,0.0787796611221266,0.883607485961077
7977,12,569918,-0.0330228357384313,0.0779533633357352,0.672098796374592
7978,12,569926,-0.0241055951323554,0.0777425929003678,0.756691194081085
7979,12,570032,-0.0295862803898621,0.0781866847491206,0.705356764122072
7980,12,570630,-0.0539725135793297,0.0791689278236973,0.495851291872656
7981,12,570792,-0.0136507133340716,0.0779648399258965,0.861110815598696
7982,12,570843,-0.0416467688563957,0.0778841487411473,0.59317518767687
7983,12,570923,-0.0291950609745257,0.0784034323836468,0.70984108148643
7984,12,572030,-0.0220832425872326,0.0804187570485168,0.783781796656953
7985,12,574586,-0.0389803959958999,0.0776134022530989,0.615813291212697
7986,12,575797,-0.0539540800264917,0.0784722772776065,0.492183961283279
7987,12,576016,-0.0632511171026547,0.0775644379071764,0.415355817230068
7988,12,576037,-0.065455607559647,0.0775592563938763,0.399272689138561
7989,12,576167,-0.065944240832349,0.0782251776349117,0.399796304594254
7990,12,578337,-0.101524698122185,0.0804677525392369,0.207896362011354
7991,12,581840,-0.031353434379337,0.0778817596966333,0.687502835294181
7992,12,582503,-0.0346779971364811,0.0781152659120053,0.657362536402769
7993,12,583133,-0.0297650333341307,0.0777444041354004,0.702055808444812
7994,12,583478,-0.0312024738165545,0.0780634163334433,0.689614265779469
7995,12,583525,-0.0475290749159569,0.0785987625087528,0.545763428117643
7996,12,586321,-0.0511266060309025,0.077589758125775,0.510367103803419
7997,12,589446,-0.0186890565272534,0.0777468160436893,0.810172460690953
7998,12,591195,-0.0490716093371521,0.0783677652858623,0.531607568750385
7999,12,591943,-0.0524605900522022,0.0812153445261181,0.518735101856097
8000,12,592679,-0.0587386689234576,0.0789284385866407,0.457249630073293
8001,12,599102,-0.0821063225579474,0.0810134668018295,0.311520420322318
8002,12,599143,-0.0665682507472727,0.080439833435797,0.408482608278555
8003,12,599195,-0.0956830337204293,0.155191386143939,0.537929904838403
8004,12,599206,-0.020526177975565,0.0820370711172964,0.802573498089909
8005,12,599986,-0.0505283392615035,0.0782840355340035,0.519055673042393
8006,12,601489,0.00410452913274947,0.0776554878068301,0.957876841540766
8007,12,603024,-0.0209588532614414,0.0781216322266084,0.788636747705179
8008,12,604413,0.00889277749445041,0.0780759168734023,0.909382522227675
8009,12,605674,-0.0916794162350852,0.110534265373015,0.407426862377199
8010,12,605678,0.00761740415008805,0.309596106882638,0.980384469659505
8011,12,606111,0.0214866272614786,0.0777374050382901,0.782402529691897
8012,12,607318,0.0393299590417764,0.0787338149438489,0.617716752172906
8013,12,607324,0.0393299590417764,0.0787338149438489,0.617716752172906
8014,12,608102,-0.010239244176489,0.0785267059341172,0.896330669784864
8015,12,609483,0.0129403344143767,0.0782369962349203,0.868724486040408
8016,12,609627,9.74056490470818e-05,0.0783302164400428,0.999008512613376
8017,12,614130,0.0427358122468922,0.0806717591872142,0.596618741239565
8018,12,616786,0.00671900111901047,0.0785284149055603,0.931863591430215
8019,12,618828,0.0191339967983841,0.0784519099126555,0.807454140377289
8020,12,620961,0.00421279931920532,0.0786366027371135,0.957305667673405
8021,12,621603,0.0149328048120904,0.078595477795445,0.84942168788309
8022,12,622770,0.00869474944721135,0.0788004924304032,0.912203413764113
8023,12,625064,0.096466146638555,0.121980795154572,0.429573838311452
8024,12,626279,-0.013500577325012,0.0781692876554475,0.862978769738461
8025,12,627996,0.0361336591292735,0.078841074786534,0.647011699665622
8026,12,629746,0.0246032389651651,0.0782234412792958,0.753308039317406
8027,12,630550,0.0215796724553224,0.079066408620954,0.785065867148784
8028,12,630568,0.0323997481392145,0.0793343741759741,0.683231447861381
8029,12,632011,0.0429330211685171,0.0781828931503807,0.583259485760323
8030,12,632062,0.0514688368330741,0.0791671572836344,0.516031994955863
8031,12,632596,0.0125364306458496,0.0787677428433751,0.873636271109561
8032,12,634602,0.017065811952912,0.078298610905479,0.827587741504585
8033,12,641311,0.171169389571384,0.392806299188365,0.663276997846511
8034,12,642387,0.0785108472538797,0.078370532727724,0.317131043705403
8035,12,642476,0.0851419031076174,0.0783983674530175,0.278212848640583
8036,12,642557,0.0821969231822472,0.0781351574324873,0.293526549135701
8037,12,643160,0.088504579199644,0.0782545237025756,0.258829805998772
8038,12,645078,0.064764149087787,0.0812259702338814,0.425793625218204
8039,12,645231,0.12243233517027,0.119875724817549,0.307798881962835
8040,12,645539,0.0811545183468986,0.0780144698787513,0.298935926365963
8041,12,646385,-0.304880810543933,0.159805214747968,0.0572246511068008
8042,12,646861,0.0572340342880088,0.0778215306738909,0.462552353219707
8043,12,647722,0.0457198438557067,0.0781890436081486,0.559099683889255
8044,12,649862,0.0750558064182021,0.0779309519088964,0.336153360846191
8045,12,657609,0.0414751502858172,0.0797785195252206,0.603473998507392
8046,12,659849,-0.0360186965593145,0.0835864403844291,0.666792786067615
8047,12,662007,0.0384848988774866,0.0782000790706457,0.62293070059761
8048,12,662318,0.030596076030863,0.0780647178606023,0.6953448232204
8049,12,662710,0.039417985049955,0.0780535100824672,0.613865306739195
8050,12,662864,0.0392620569649153,0.0790936634781462,0.619921519065076
8051,12,663839,0.0447725870823762,0.0780453288961929,0.56655363881979
8052,12,666390,0.0550191992399428,0.0784360482451221,0.48348254642265
8053,12,669186,0.0921829550780054,0.0797000163177767,0.248208119900847
8054,12,670660,0.105058685425027,0.0790644641288109,0.184781320599377
8055,12,676313,0.0866384418822839,0.0779933955182725,0.267391859369404
8056,12,677490,0.125648229360979,0.0775335007403222,0.106003447515208
8057,12,677608,0.109112185542873,0.0781807771254847,0.163700302459236
8058,12,677814,0.117497985941064,0.0781880194432335,0.133794469596338
8059,12,677906,0.117443314086047,0.0776998735115858,0.131555921138004
8060,12,677957,0.128965081742849,0.0775576309149507,0.0972342447721529
8061,12,678277,0.122497758281084,0.0777691349446241,0.116118460858621
8062,12,678427,0.109141807977558,0.0784698510046509,0.165139227157043
8063,12,680499,0.0291983332017531,0.0779787408453994,0.708302070043523
8064,12,681175,0.00409934699618586,0.0800326672926994,0.959178451696805
8065,12,683001,0.0333390930457313,0.0784599016878661,0.67115470343597
8066,12,683571,0.00362851856877637,0.0791346107564481,0.963453753641781
8067,12,683588,0.0193248426398722,0.0817167862886621,0.813193049089399
8068,12,687604,0.395863358759644,0.320010680017197,0.216897609616577
8069,12,687605,0.300367597814604,0.347616356968566,0.388131872659684
8070,12,687837,0.0523629572429142,0.0839950840940343,0.533420983311722
8071,12,690249,0.0304618323794902,0.0814949224253235,0.70878636865654
8072,12,694457,0.0636390849574371,0.0803804719133596,0.429053766627053
8073,12,695013,0.0261223915745012,0.202110803154534,0.897235126632013
8074,12,695501,0.0548909055381614,0.0782098746328101,0.483240727495506
8075,12,696960,-0.0227130787116855,0.088152945128138,0.796823036288747
8076,12,702459,0.0573432807461208,0.078336742924919,0.464648154695329
8077,12,702677,0.0426041294099797,0.0782228027313332,0.586337455047298
8078,12,703407,0.088862460179715,0.0778116242788166,0.254219597471689
8079,12,704451,0.109883962091138,0.0827931164621164,0.185296550243472
8080,12,705727,0.0919664316766444,0.0789095268611686,0.244617007365455
8081,12,708038,0.110447723455154,0.0789460584174022,0.162682703096161
8082,12,712324,0.11830371160874,0.0811867611479422,0.145955714076828
8083,12,714326,0.0470694270376162,0.0779298230361345,0.546233187424042
8084,12,714987,0.0562594784379001,0.079848659528518,0.481538485818208
8085,12,715889,0.0517433655280098,0.0783087957615873,0.509196842959429
8086,12,718114,-0.255471874022234,0.133140746390132,0.0558144571286008
8087,12,718170,-0.00196831590498052,0.0845455404212306,0.981439176393823
8088,12,719563,0.118173931517911,0.0809795277516291,0.145370109611275
8089,12,720586,0.111489987482711,0.162721978114809,0.493694955059836
8090,12,722835,0.0630028891913058,0.0816736937704849,0.440987364331996
8091,12,723209,0.0515716670062997,0.120836128758748,0.669792368035264
8092,12,723591,0.0249440592634798,0.0784706276268598,0.750765699822678
8093,12,724118,0.0519424158030524,0.0786799364895174,0.509572970750168
8094,12,724131,0.0714602945651646,0.0785849568824348,0.36379212974559
8095,12,724603,-0.0148477347329391,0.117322461034872,0.899364731002807
8096,12,724833,0.0771763427691144,0.0786480642579592,0.327123162952478
8097,12,725191,0.0538267672715467,0.0791218401573412,0.496759021041311
8098,12,727931,0.00282834623134803,0.0780418141499616,0.971110343831346
8099,12,728083,0.029723947872432,0.0784640173224117,0.705047300814012
8100,12,728585,0.0625212054469796,0.0780269373460415,0.423510198618001
8101,12,732202,-0.0991855901728245,0.0785781267032177,0.207690531884702
8102,12,732854,-0.102740769603952,0.0782911188312042,0.190274445480136
8103,12,736985,-0.0343202122366863,0.0783359136404966,0.66157021384779
8104,12,737369,-0.0558416465130779,0.0778200768379086,0.473494711078283
8105,12,737776,-0.0590906070409373,0.0783878870337628,0.451457912317036
8106,12,737804,-0.0396265432550421,0.0788075115633877,0.615399483562726
