SNP,Chr,Pos,Effect,SE,ERG11_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
5848,9,341341,-0.0579051946663848,0.0957750369460057,0.545835938752231
5849,9,342354,-0.016799767203797,0.0975537300992817,0.863370806353681
5850,9,342479,-0.0309988457837298,0.0958754379828348,0.746641206710069
5851,9,347652,-0.0544416512302274,0.0954454033977022,0.568772197169955
5852,9,349076,-0.0509103164900139,0.0956124650524316,0.594738787403695
5853,9,349097,-0.0442917996600469,0.0954966026641243,0.643073342256393
5854,9,349116,-0.0231463152089429,0.0952711345572622,0.808183670115449
5855,9,350262,-0.00701991755276843,0.096097867346217,0.941807965063889
5856,9,351490,0.0307041739757083,0.0954640505517192,0.747922810684512
5857,9,352621,0.00334410302946,0.0962173448570195,0.972294174578659
5858,9,353047,0.0169220845591588,0.0960573966336782,0.860264246052646
5859,9,354047,0.000979811404048181,0.0953995049649323,0.991811182358605
5860,9,354832,0.00565885400354876,0.0954828541603018,0.952774051623199
5861,9,354867,0.00775074883684201,0.095425030262344,0.935310293339584
5862,9,354924,0.000918025113020998,0.0956029956796636,0.99234387781804
5863,9,354945,-0.0125618798055423,0.0951822409090665,0.895077565121585
5864,9,355716,0.137755698123101,0.254088099286207,0.588052273466323
5865,9,355815,0.0738018543440203,0.114959803731117,0.521303064736347
5866,9,356037,-0.00307572894664868,0.0972135753090704,0.974777915549583
5867,9,356207,-0.000431628765215492,0.0961201792069972,0.996419638881366
5868,9,357150,-0.0158743552474626,0.0957842265166389,0.86846402056442
5869,9,357800,-0.00292720107183778,0.0956028812169807,0.975591223133541
5870,9,358570,-0.0068648815664058,0.0956341993627025,0.942815488484605
5871,9,360441,-0.0367352438927447,0.0951690006728207,0.699729126069063
5872,9,362255,-0.0662694376925798,0.0954605553211222,0.488008666347205
5873,9,362570,-0.062486192350828,0.104772809479684,0.551292280608705
5874,9,362775,-0.0570335965807751,0.0953142652822691,0.549974019230188
5875,9,362828,-0.0767505796495174,0.0954383105789832,0.421828223589513
5876,9,363043,0.298336567404829,0.303331405525478,0.32601860615216
5877,9,364558,-0.00644286602604364,0.109512343261012,0.953118949700508
5878,9,365655,-0.0772295961254906,0.095292059143392,0.418226739865664
5879,9,365725,-0.0906619962646729,0.0950847014768854,0.340995985517606
5880,9,365942,-0.0738423579781099,0.0950315329322011,0.437661419775787
5881,9,366733,-0.0643151090790132,0.0959359637802373,0.503043577396382
5882,9,367364,-0.0408632423615282,0.0983916937703174,0.678165904502106
5883,9,367860,-0.0655926738911588,0.0956968263083914,0.493527762323808
5884,9,372204,-0.148112108442422,0.0953468073688475,0.121222718068241
5885,9,372443,-0.13590333204913,0.0949619686036893,0.153276409091478
5886,9,372471,-0.115722060445117,0.0949580934240028,0.223785340434965
5887,9,372842,-0.139550716111762,0.0949469817483045,0.142513338107785
5888,9,377169,-0.184896790405003,0.0986807249362154,0.0617995504625235
5889,9,378552,-0.256467414053022,0.0942734397769199,0.00684173727975545
5890,9,379413,-0.245503881442389,0.0943197348214199,0.00963395970845475
5891,9,379890,-0.278328129043357,0.206391373046854,0.178347587743387
5892,9,380935,-0.270642012430785,0.205882494386347,0.189515962615322
5893,9,380935,0.185128652124623,0.291858601818104,0.526289771462661
5894,9,382894,-0.195231039505288,0.21411753208625,0.362499515386523
5895,9,383434,0.102640350827034,0.206850203125726,0.620057765994721
5896,9,383530,-0.0534818594403824,0.0954227411507702,0.575512462727255
5897,9,383662,-0.0814579577346018,0.0954978128543383,0.394247427545744
5898,9,383846,-0.0768843767771917,0.0951010827662689,0.419376646327864
5899,9,384190,-0.100633348046613,0.0950322696537111,0.290351753465846
5900,9,384315,-0.142747022695518,0.0982968556344891,0.147333301401442
5901,9,384344,-0.097184823069393,0.0964163727766278,0.314159224427668
5902,9,384418,-0.0759627635906918,0.0952406817135834,0.425646169307776
5903,9,385423,-0.061501248322994,0.0951267882196761,0.518363604543626
5904,9,385546,-0.0353392278117945,0.095166003185961,0.710604860013084
5905,9,385640,-0.11614046336552,0.135840816210689,0.393145036639943
5906,9,387653,-0.0217663441894596,0.190311749541917,0.909007896478331
5907,9,387839,-0.0589495710501555,0.095437817391769,0.537187732391263
5908,9,387982,-0.739817613739768,0.525901949094877,0.160378457437441
5909,9,388000,0.798933052238303,0.462839157249329,0.0851941555030494
5910,9,388026,-0.274380547450779,0.161522490004285,0.0902541578072733
5911,9,388051,-0.0342662249699099,0.199623646503407,0.863807802384073
5912,9,388668,-0.068702553387848,0.0956022357895899,0.472844841174159
5913,9,391282,0.494352685913792,0.414901542856982,0.23426019321474
5914,9,392697,0.00695414666948446,0.142735415599498,0.96116955947312
5915,9,393524,-0.093521238366483,0.246253325129254,0.704339668551899
5916,9,393791,-0.00195912569834206,0.100816254520181,0.98450695364418
5917,9,393800,-0.0103877107521266,0.111360702204689,0.925734150344401
5918,9,394182,-0.0240391372062994,0.096111665912101,0.802642562719711
5919,9,394680,-0.0585260786577002,0.0966883190244821,0.545364231251921
5920,9,394807,0.0600296633805913,0.100306713135613,0.549916127021549
5921,9,394916,-0.0332313048932715,0.0958909392489953,0.729133547068494
5922,9,394975,-0.0350242275026372,0.0958064781599414,0.714902950669168
5923,9,395649,-0.0466101353890211,0.0954843905120722,0.625750893716363
5924,9,396176,0.0614777299124798,0.193725113077663,0.75116932052637
5925,9,396176,-0.0382934359623733,0.216302467711653,0.859581237515839
5926,9,396186,-0.0519115307257063,0.0953406464660515,0.586451697058423
5927,9,396458,-0.0192713397152711,0.0954460801131142,0.840104850593591
5928,9,396462,-0.0255447622807307,0.096275284824663,0.790909805724236
5929,9,396463,-0.0255447622807307,0.096275284824663,0.790909805724236
5930,9,396464,-0.0255447622807307,0.096275284824663,0.790909805724236
5931,9,398401,0.0810207406302758,0.0958263631758905,0.398407072923417
5932,9,398470,0.0922109791259243,0.0953798308410764,0.33431764999335
5933,9,399657,0.0270550922620439,0.0972629513101807,0.781049005317177
5934,9,399838,-0.0450187480711141,0.0952069130729049,0.636611237873324
5935,9,400574,-0.0393928999748338,0.0951614941912292,0.679155972003268
5936,9,400641,-0.0315683622923599,0.0954504021338449,0.741044256483445
5937,9,402212,-0.0131066138082691,0.0953600406201326,0.890758642617737
5938,9,404274,0.0213066136797353,0.0952138067127273,0.823060657624034
5939,9,404302,0.0186361847784279,0.0953212995925559,0.845106874988137
5940,9,405135,-0.0188124268644904,0.0953573354014976,0.843719252295148
5941,9,405593,0.00411968289206444,0.0953623400861562,0.965566281416154
5942,9,406066,0.0147705044667255,0.121317409678237,0.903165574081843
5943,9,406743,-0.0139049802724726,0.0950770264532168,0.883807806356159
5944,9,408263,0.00166944340671853,0.0952070246278829,0.986019816300646
5945,9,409700,0.0256678216531146,0.0953528058919259,0.787942360179287
5946,9,410727,0.048137649846671,0.0962383843233322,0.617251710869775
5947,9,411273,0.0477648142661299,0.0953679023325181,0.616790310098345
5948,9,411520,0.0404281581991979,0.095481775414788,0.672252327337413
5949,9,411553,0.0590481756898518,0.0954315925356961,0.536480975971159
5950,9,411811,0.0709368299494311,0.0961434037152235,0.461112100581422
5951,9,411837,0.0595208253351333,0.0983705262897142,0.545522795059397
5952,9,412923,0.049948322862647,0.0956351984750378,0.60180319236007
5953,9,418993,0.0771382236950603,0.0953647643652774,0.419131577238553
5954,9,419460,0.110625374662549,0.0991500652437787,0.265293769145649
5955,9,419470,0.111627384618389,0.101348248041035,0.271462636445552
5956,9,419554,0.262487270975235,0.134763986205303,0.0522366517027463
5957,9,419563,0.0583553451069477,0.106339941352125,0.583515536570132
5958,9,419805,0.0628419300343701,0.0949941785696945,0.508701142023964
5959,9,419841,0.0608500319140246,0.0949978522258891,0.522236430390802
5960,9,421227,0.113113446937878,0.0952675939437174,0.235898415844399
5961,9,421228,0.121510792326909,0.0950977725129489,0.202178659880637
5962,9,422857,0.0287070382854368,0.0956842897125362,0.764339786884943
5963,9,422867,0.0223188001423015,0.0958386546503974,0.815990415329011
5964,9,422955,0.00975948176996461,0.0959434075537264,0.919035702042514
5965,9,422958,0.000200801787712493,0.0956174296753031,0.998325586651219
5966,9,423010,0.0285259494982709,0.0961521880597135,0.766889131754708
5967,9,423041,0.0488245870888222,0.0959987497318043,0.611353090635226
5968,9,423054,0.0403750469554061,0.0956723568697847,0.673271903185842
5969,9,423651,0.0418789040913563,0.0966232701029306,0.664971052174301
5970,9,423935,0.037578609904302,0.0954548174166991,0.694055319919545
5971,9,424069,0.0441594272238444,0.095460447794244,0.643940449706514
5972,9,424914,-0.0365297856229432,0.095092895290413,0.701099738918233
5973,9,425156,-0.0151079200289539,0.0955026333048817,0.874394581920651
5974,9,425546,-0.000258460186918358,0.0951845881592071,0.997834994661324
5975,9,425655,0.0142906162134868,0.0961611663846883,0.881945375546385
5976,9,425822,-0.021483261184413,0.0960025020992926,0.823059394129095
5977,9,426507,0.040765493813813,0.0974306163182786,0.675905187074155
5978,9,429181,0.0358547404255812,0.0959903434796251,0.708982371745778
5979,9,429952,-0.0723131951405662,0.190980824213723,0.705181996832654
5980,9,437842,0.137333979399011,0.190970630119995,0.472532510775253
5981,9,437940,0.159874185421291,0.134344241128432,0.234832844028107
5982,9,437999,0.256605549651667,0.163082520263362,0.116505701912609
5983,10,26272,0.0473038249053571,0.0958565742568597,0.621976493341262
5984,10,28452,0.0859999734146592,0.0955230123642388,0.368571029118089
5985,10,28714,0.0708015528990325,0.0954149914426483,0.458557722200656
5986,10,28835,0.0677365150925116,0.0960749361118959,0.481251297482059
5987,10,28946,0.0820937176064618,0.152756691565127,0.591319678233335
5988,10,29208,0.128637999549214,0.102868094879553,0.211940095312163
5989,10,29367,0.0655431611880729,0.0969965782105016,0.499656714274543
5990,10,30148,0.108115487136653,0.0961127765271405,0.261403519804739
5991,10,32768,0.0815450185754142,0.095571359685782,0.394106477840669
5992,10,33662,0.131396511103052,0.100931275620837,0.193819494684007
5993,10,35651,0.156806890740293,0.0951406539799682,0.100209839455912
5994,10,36050,0.117563592124652,0.0950312795126721,0.216870743932063
5995,10,41756,0.129205698723876,0.0969973781310241,0.183701962574726
5996,10,42005,0.128269276185148,0.0973073401001067,0.188295742304906
5997,10,43109,0.0991299808884846,0.0953071710028903,0.299000472773751
5998,10,43346,0.114036559469785,0.0961120378648895,0.236224360107865
5999,10,43909,0.127915831284229,0.0964655230538262,0.185688318354322
6000,10,46831,0.163533058357388,0.0964386184905037,0.0908203148694072
6001,10,49405,0.105570874056247,0.0950711564591145,0.267565023519565
6002,10,50102,0.135510774641069,0.096280563746558,0.160171777164478
6003,10,54201,0.0536264592260308,0.0959545744276993,0.576602480408343
6004,10,54931,-0.0283885597765738,0.0961245080416287,0.767914567744372
6005,10,61391,-0.0197246471720525,0.0957410055423626,0.836893359902667
6006,10,61545,0.0012780318105977,0.0953204180197122,0.989310062535444
6007,10,61708,-0.0131875593189118,0.0965853270652695,0.891473887374701
6008,10,63279,-0.0200331509970649,0.0951786168644888,0.833414862831306
6009,10,67697,-0.0680011521664433,0.104331336669956,0.514966777982234
6010,10,68934,0.0219183549774425,0.0957900102431536,0.819143882050075
6011,10,70342,0.0802583377266595,0.0960545649423888,0.403973599427308
6012,10,73179,0.011816055853171,0.0952770238243951,0.901371693648683
6013,10,75599,-0.292315499046203,0.210452788230588,0.165713336392306
6014,10,75599,0.0363556769643673,0.14914270324985,0.807554922726796
6015,10,75990,0.00569361058394816,0.0968680033898287,0.953162987274553
6016,10,76303,-0.000648693991883331,0.0962562073491003,0.994626709497459
6017,10,76726,0.00226735674061312,0.0973816303960093,0.98143752190671
6018,10,78564,0.0734815323147346,0.0960591123842681,0.444805506971943
6019,10,79590,0.0451618138798087,0.0985357684566066,0.646998021046618
6020,10,80904,0.0966671044076863,0.0954538234787481,0.31189201547108
6021,10,85506,0.0423126855980582,0.0970252173484308,0.663030844028829
6022,10,86391,0.0478704272745501,0.0960910368176048,0.61866891555513
6023,10,91661,0.00110005035531846,0.107158019330287,0.991815112276186
6024,10,93031,-0.0303979406395527,0.0961551980912486,0.752087539520581
6025,10,93286,-0.0566167871683003,0.0956353275259329,0.554224844539651
6026,10,93721,-0.0893532563466403,0.0962466303373061,0.353845873967431
6027,10,96002,-0.155385140042131,0.0973754147719095,0.111443307560072
6028,10,96579,-0.137730102236888,0.0959114805979869,0.151884297436815
6029,10,99496,0.317201517966439,0.237750386872831,0.183005325847216
6030,10,101719,-0.092814615506821,0.0957232187849508,0.332902587495984
6031,10,105565,-0.134787619373365,0.0957895015004508,0.160270742379892
6032,10,108820,-0.109158713390384,0.0963143468362799,0.257832753037166
6033,10,108931,-0.0984848284218234,0.0962213841426211,0.306761384085778
6034,10,109915,0.178240034811837,0.366808901794647,0.627324886104629
6035,10,110053,-0.108508110584233,0.0964856965664983,0.261521391256891
6036,10,110074,-0.114815983354333,0.0962957108580534,0.233933913570213
6037,10,111674,-0.0819244012946374,0.0961954144306411,0.394988200087339
6038,10,113623,-0.040141044191476,0.0978896469870367,0.682007571935553
6039,10,114907,-0.219485618315278,0.167449375830889,0.190791619931916
6040,10,116563,-0.0959830083852838,0.0970889775950298,0.323531766485877
6041,10,117161,-0.0850697508958651,0.105622209297316,0.421122203490502
6042,10,119720,-0.0453854473571299,0.0984482456088758,0.645076634410021
6043,10,121075,0.0305229191572529,0.167365899584747,0.855395179031033
6044,10,121811,-0.0719958533870049,0.0964844342507755,0.456048446138025
6045,10,122243,-0.0472744744335002,0.0980089093716919,0.629857176547288
6046,10,124889,-0.038040890151123,0.0977845658777721,0.697490325156429
6047,10,129078,0.00705483052276556,0.100785365059125,0.944234441777553
6048,10,130587,-0.00363016297525787,0.096937037746056,0.970148436709767
6049,10,131311,-0.0393136868112136,0.0964456685623337,0.68379594252946
6050,10,133312,-0.0106433401651506,0.0967887612471977,0.912499915242067
6051,10,134112,0.204964058371834,0.423291531048996,0.628533652909475
6052,10,134179,0.0808265384150708,0.190218760519394,0.671158543940734
6053,10,134314,-0.0232496207807139,0.0971277312863377,0.810956369632378
6054,10,136911,0.0134198767923746,0.124394717280987,0.914151058889785
6055,10,139826,-0.0964302010950568,0.0968845523205254,0.32026709384531
6056,10,140544,-0.0913147068583565,0.0973721608117346,0.348993158230452
6057,10,140918,-0.0776571436132589,0.0958051096570685,0.418156404859677
6058,10,145873,-0.0808299610823545,0.0963053371637285,0.401863820886769
6059,10,146902,-0.0655546933142993,0.0960468026267009,0.495352380223169
6060,10,146992,-0.0711376279888261,0.0957612540648932,0.458057840556003
6061,10,148293,-0.0513340014973956,0.095529812458351,0.591356799265752
6062,10,150178,-0.0793611848374271,0.095876367506335,0.408374159856876
6063,10,157487,-0.0685283439664371,0.095119178285876,0.471726502065947
6064,10,157821,-0.0423897382988733,0.096137703907094,0.659535545140285
6065,10,159755,-0.0730122694096948,0.0953860629001752,0.444521286696523
6066,10,159778,-0.078593217535395,0.0952255999655155,0.409737654669369
6067,10,160258,-0.0806639286510639,0.0986049919467567,0.413879814856256
6068,10,161835,-0.121259510734133,0.190710979433345,0.525300086111858
6069,10,161835,0.0400539419560029,0.375589654542751,0.915132921666311
6070,10,163124,-0.0160619791338416,0.0953008161719876,0.866255173357404
6071,10,164844,-0.0177274144405432,0.096930264921545,0.854990631090097
6072,10,165364,-0.0576001524069371,0.0960450528483542,0.549077511650718
6073,10,165521,-0.0545438402968476,0.0963529894914744,0.57169668270489
6074,10,165720,-0.0873061315771155,0.0967451046836494,0.367441390676522
6075,10,172678,-0.02096249822839,0.0955858741478159,0.826538907920311
6076,10,173737,-0.0415528796920366,0.0954577121963245,0.663609667375639
6077,10,173883,-0.0378466538327522,0.0952262615336326,0.691283788766557
6078,10,175030,-0.0435647279538763,0.0956067839886737,0.648910588433163
6079,10,175313,-0.0449979513649179,0.095334772947778,0.637218879579816
6080,10,176228,-0.0434620108204527,0.0952555228419392,0.648478131203248
6081,10,176664,-0.0404071462944689,0.0951902699208313,0.671468402125856
6082,10,177924,-0.155514179549285,0.294895390189562,0.598279253668814
6083,10,179618,-0.0845822068553646,0.0956019703284256,0.376902935596967
6084,10,182634,-0.036952492852817,0.0957608886933142,0.699815822918312
