SNP,Chr,Pos,Effect,SE,SNA4_GTR2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
7795,12,381902,0.0214305859271406,0.156282309069412,0.891008276217271
7796,12,381911,0.0023195827527327,0.156413088200394,0.988176302652668
7797,12,382117,0.0197878521309906,0.156539060643093,0.899480621695431
7798,12,382258,-0.00485339963115061,0.157053421157131,0.975364474883858
7799,12,382278,-0.0152158742892148,0.160701794305844,0.924619620645262
7800,12,382340,0.0554490418483227,0.164368829451739,0.736057158176271
7801,12,382385,0.0419136921387034,0.169853571383343,0.805234562605901
7802,12,382405,0.0203400108863898,0.162641604365453,0.900546986576419
7803,12,383137,-0.0890898739390111,0.159750805512312,0.577416201896851
7804,12,383826,-0.0579729165212669,0.157011990916192,0.712180617409646
7805,12,384824,-0.056676796812193,0.157652820554554,0.719433155515577
7806,12,386305,-0.0458189639462727,0.319991760616404,0.886223446052924
7807,12,387634,-0.182657580950891,0.156911581651733,0.245177890840574
7808,12,388695,-0.117119788999641,0.158514214119159,0.460483084763737
7809,12,394590,-0.0740094357974711,0.158174242267813,0.640146166298087
7810,12,397486,-0.0926241312428633,0.157330031139925,0.556422245019455
7811,12,397605,-0.0827232305509973,0.162076168412719,0.610092188705757
7812,12,399145,-0.039544901642341,0.157901279368999,0.802392280194795
7813,12,401564,-0.157598353001321,0.158426508209207,0.320528260087599
7814,12,407847,-0.0924890412756926,0.158540878212216,0.560012321709451
7815,12,408660,-0.151557087591227,0.156006174386573,0.331973830392369
7816,12,411161,-0.0434708923293593,0.156534230693437,0.781398679303048
7817,12,413007,-0.0278199069775399,0.158559826483336,0.860823753505147
7818,12,413638,-0.108674735358215,0.158676825222949,0.493868489375724
7819,12,414413,-0.089766282119855,0.156402381698589,0.566370888639409
7820,12,415279,-0.138050862084436,0.157789121703431,0.382219200271376
7821,12,415537,-0.193650970504149,0.158958116902849,0.223941999058943
7822,12,416026,-0.0705951198088311,0.15706158633378,0.653365515746673
7823,12,416918,-0.131449569191011,0.15613600093637,0.400418689734955
7824,12,417289,-0.0345741523805507,0.156296728422771,0.825058052874061
7825,12,417956,0.00642595776324784,0.155656127013482,0.967093594998865
7826,12,418313,-0.0478371671945002,0.157155242794244,0.761006841365558
7827,12,418844,-0.0508931648178549,0.156698986271867,0.745537709549206
7828,12,418928,0.0226821925478945,0.156494340687723,0.884841453233113
7829,12,419081,0.0106725634381547,0.156065129308696,0.945517628307058
7830,12,419261,-0.016428244810279,0.156943064487176,0.916691989575395
7831,12,419264,-0.00916133364300246,0.156721638488627,0.953418417132618
7832,12,420304,-0.05633868806998,0.156472758369596,0.719021857401569
7833,12,423554,0.065838847083016,0.187824959391715,0.726147806810948
7834,12,423791,0.0657023562971591,0.155580458732441,0.673059737626876
7835,12,425418,-0.0614527739017624,0.156044239843324,0.693954401067878
7836,12,425540,-0.0809935582262665,0.156218322295087,0.60445948051453
7837,12,426662,-0.26264290972169,0.323183240420365,0.416952206581368
7838,12,430049,-0.0815359084034706,0.158341730305513,0.60691979659144
7839,12,431739,-0.053506413906491,0.15611929525885,0.732007279821812
7840,12,431754,-0.0515417203096333,0.15635799944486,0.74186814090297
7841,12,433534,-0.0537295785789074,0.155510262971842,0.729920526161155
7842,12,433955,-0.0134347465164414,0.156587108781521,0.931676218260409
7843,12,439038,-0.159261781361191,0.156391632287015,0.309207983988662
7844,12,440337,-0.160095071614967,0.163751001655317,0.328905193411334
7845,12,440342,-0.129118225329062,0.164560230226248,0.433199143118488
7846,12,440358,-0.133061002312202,0.163156860800178,0.415313006476173
7847,12,440640,-0.178439182616871,0.157233578491788,0.2572011002443
7848,12,441152,-0.188394434616703,0.157032974856201,0.231055580294993
7849,12,441523,0.170273391391055,0.322820660594969,0.598208963690325
7850,12,441612,-0.092153193635305,0.163894879489154,0.574288856153167
7851,12,441632,-0.147053360007585,0.161664833096969,0.36364426336859
7852,12,441706,-0.153191265675911,0.156408810116439,0.328038998120205
7853,12,442034,-0.162935038844144,0.157281250415533,0.300936003055387
7854,12,442615,-0.209777335834907,0.157457277650276,0.183627309080638
7855,12,442798,-0.130330571975677,0.166095691119927,0.433172398889534
7856,12,442818,-0.0739402255201571,0.185196351471734,0.689948122715996
7857,12,442845,-0.134295478570532,0.160776111065321,0.404116625161151
7858,12,442873,-0.150552505516306,0.161708149150861,0.352482739862236
7859,12,443030,-0.114957080919538,0.155558280732023,0.460399992114327
7860,12,443164,-0.169634219302277,0.155916242017841,0.277344883438865
7861,12,448368,-0.0876952843981113,0.156429377385064,0.575421634265584
7862,12,449184,-0.034590234739393,0.180520123709836,0.848154520336353
7863,12,449482,-0.0564809059172939,0.156248873842016,0.717956613778859
7864,12,449594,0.294105163266259,0.370708981323255,0.428101850642165
7865,12,449594,-0.0953516165508011,0.23064035020585,0.679549059220573
7866,12,450044,-0.16944761441945,0.157228693189275,0.281897178509623
7867,12,451397,-0.0212072930698329,0.169753096608649,0.900649901087804
7868,12,451522,-0.234421844109784,0.255447284275153,0.359406878540277
7869,12,451539,0.655130781087275,0.512716705050423,0.202172410356137
7870,12,460659,-0.149690888963324,0.155200323106617,0.335455003998822
7871,12,460676,0.15405333104338,0.40775228150384,0.705798009515107
7872,12,460676,-0.511974588609832,0.315245299196753,0.105257387589177
7873,12,460678,-0.150008864614394,0.692234057971201,0.828565366371453
7874,12,490980,-0.126539039841332,0.156271802182238,0.418636910287073
7875,12,491862,-0.182434869309426,0.158964132436566,0.251891090342841
7876,12,491877,-0.164901430900469,0.158067390108198,0.297553384008721
7877,12,491881,-0.160323988159724,0.158455152907609,0.312329523952798
7878,12,493255,-0.0761632680249036,0.157123582118482,0.628165123532124
7879,12,494431,-0.144551453109806,0.161893734354149,0.372530458988745
7880,12,494834,-0.0485644275671652,0.160257220390693,0.762037507376727
7881,12,497319,-0.0570588183786417,0.169231128111989,0.736192877446041
7882,12,498059,-0.134330704478332,0.158519703623539,0.397342481641071
7883,12,498728,-0.0536062037552347,0.160638059519144,0.738798062905775
7884,12,500001,-0.175116831945696,0.156791953732112,0.264807885201872
7885,12,501100,-0.165811842083504,0.156548933797366,0.290246835851695
7886,12,501110,-0.166792094038608,0.156406915920455,0.286972361372239
7887,12,501203,-0.169833772023612,0.156642211949745,0.279009609339497
7888,12,501434,-0.126864623646142,0.15586812665695,0.41623786123214
7889,12,501512,-0.143475575580508,0.155827313518842,0.357817877408047
7890,12,501527,-0.152751226050217,0.155802335657621,0.327551872490971
7891,12,501576,-0.165988726671926,0.15584560050162,0.287565682865602
7892,12,501622,-0.169857060456995,0.156642140416045,0.27894358349806
7893,12,501644,-0.166011543115075,0.156251856209229,0.288752641843685
7894,12,501701,-0.205602951052075,0.157323203811101,0.192103315563145
7895,12,501734,-0.143313347270898,0.156562964366001,0.360621262923399
7896,12,502343,-0.159341748276662,0.15602639028827,0.307835997482779
7897,12,503313,-0.173474253340303,0.156500322033674,0.268418108181031
7898,12,504262,-0.217513716750352,0.157202487479331,0.167338997037088
7899,12,505016,-0.204407368368838,0.155686491380951,0.190055292489036
7900,12,506655,-0.172436695957856,0.15556644936712,0.268424751310579
7901,12,508853,-0.154862393333472,0.157190027813928,0.325204430612912
7902,12,509786,-0.215964868967661,0.155490177134976,0.165729863810833
7903,12,509982,-0.227311825366724,0.155887187266088,0.14567961380159
7904,12,510241,-0.241831110343082,0.173203697967709,0.163524515138542
7905,12,510268,-0.34860923885261,0.165391354427866,0.0357542927369588
7906,12,510429,0.0978554708439212,0.318436250294888,0.758796220430306
7907,12,511533,-0.154564023926196,0.164458855221053,0.347945366171466
7908,12,511548,-0.0825582670588284,0.162748302748718,0.61227811070443
7909,12,511773,-0.148090825356311,0.156550368785531,0.34481461906633
7910,12,511884,-0.146121252273888,0.157366198604008,0.353760550929402
7911,12,511957,-0.0930454119519291,0.157702115248507,0.555563176747946
7912,12,512394,-0.0716092813532744,0.155455619654602,0.645339610623396
7913,12,514437,-0.0697751223974295,0.155360307874138,0.653622083840569
7914,12,514956,0.0420184552697271,0.182820728537787,0.818353731313837
7915,12,514965,0.0255579477681878,0.191579633602885,0.893948009271256
7916,12,515006,-0.0607687640097111,0.160955272297552,0.705991344483709
7917,12,515351,-0.0060102825978133,0.156351922176661,0.969358014362802
7918,12,518231,0.0271301111903086,0.157062102047134,0.862958782317885
7919,12,520399,0.0297358999969502,0.167892051517331,0.859521045024098
7920,12,528235,0.00442957605951162,0.156307383238258,0.97740788618008
7921,12,528800,-0.0201761870004789,0.156654968715685,0.897594167983701
7922,12,530174,0.0208424391488518,0.155571736130316,0.893500135446938
7923,12,536833,0.100831383578273,0.158508308859073,0.525105999475032
7924,12,537339,0.124741643299642,0.156788663345442,0.426797062771195
7925,12,537571,0.138036228855615,0.156875395993099,0.379506691080931
7926,12,543141,0.0975240663508322,0.156903645509798,0.534636454510456
7927,12,543480,0.100134650510278,0.156640509775716,0.523065759047245
7928,12,543544,0.0649367713875889,0.15740226612858,0.68018461201208
7929,12,543736,0.0720819096587892,0.158434868669336,0.649415957468935
7930,12,543764,0.126701993511293,0.182919008300184,0.488973861598725
7931,12,545567,0.099935650672511,0.155849596960754,0.521788469263143
7932,12,545673,0.0905213436485996,0.156140267737631,0.562457259318373
7933,12,545933,-0.458642353994561,0.310871980662406,0.141012100337422
7934,12,546061,0.110258437775016,0.159304826590452,0.489315472699942
7935,12,546355,0.0995408190511091,0.1569793615635,0.526425391861695
7936,12,547680,0.866786507167235,0.485207179219279,0.0748884865908561
7937,12,548125,0.175788825650092,0.156136786301466,0.260987832251478
7938,12,548327,0.219403470788236,0.158254487413833,0.166500857939245
7939,12,548452,0.221494740409084,0.156804024195917,0.158666816123616
7940,12,548551,0.123489694813084,0.157139494002372,0.432476491985192
7941,12,548902,0.217829484641705,0.168451717895279,0.196812723530837
7942,12,549297,0.171877036279995,0.156353793217075,0.272393877084112
7943,12,550608,0.140276082441245,0.166899177742628,0.401206012378766
7944,12,551811,0.201975767133044,0.155685578223506,0.195364442178105
7945,12,552053,0.165102178976298,0.155156040947037,0.288008892648357
7946,12,552056,0.165102178976298,0.155156040947037,0.288008892648357
7947,12,552707,0.175411446575541,0.32335067113994,0.587829818480964
7948,12,552708,-0.0134984615008165,0.334906784886524,0.967872649711242
7949,12,552741,0.179337700592457,0.216066420781903,0.407093018737246
7950,12,552743,0.164945701022346,0.157383535097542,0.29533294237766
7951,12,553350,0.144343442028663,0.155677012694223,0.354457151965894
7952,12,553633,0.102263817934987,0.156023150623063,0.512611405358377
7953,12,553701,0.134964292637069,0.159587997468761,0.398290475782405
7954,12,553702,0.347387730285496,0.481967480635795,0.471528040769226
7955,12,553802,0.103257527458156,0.155375854814274,0.506761936887642
7956,12,555317,0.0988323917425793,0.163378886453314,0.545615784101877
7957,12,556335,0.110865158656866,0.15575473056704,0.477062971241289
7958,12,556427,0.100382734396102,0.156681380870367,0.522145845963188
7959,12,556610,0.107882741532364,0.156931001740847,0.492248511215217
7960,12,556749,0.108399091931297,0.156796699828526,0.48980925750874
7961,12,556961,0.119021942712856,0.156530512927106,0.447537819969479
7962,12,557450,0.162828285685973,0.155733892923298,0.296482146859854
7963,12,557933,0.148526059215277,0.15630170459218,0.342634186354962
7964,12,559220,0.261125476314094,0.303880003589386,0.390755660610223
7965,12,559220,1.00583040793967,0.585618595575601,0.0867553696010937
7966,12,560481,0.144235015769845,0.158215051768436,0.362580901201142
7967,12,560601,0.00378484565340187,0.187063454157299,0.983868973761079
7968,12,563476,0.17125715006864,0.167651903740131,0.307715090230424
7969,12,563492,0.410147502112769,0.311717747325983,0.189106579156169
7970,12,563498,0.364483490097133,0.311699798580939,0.243055067722616
7971,12,563504,0.119858293893031,0.313462465633569,0.702417871704214
7972,12,563514,-0.538735705301367,0.528613542910573,0.308830431795866
7973,12,563530,-0.0360096983679528,0.519454316064279,0.944772434141318
7974,12,567889,0.105653656722674,0.157553339219159,0.502920396914721
7975,12,568017,-0.218624020283721,0.223008122138587,0.32758918516251
7976,12,568225,0.152498813701185,0.157705292403905,0.334213044002394
7977,12,569918,0.202683248974489,0.155919929495785,0.19447696867171
7978,12,569926,0.215302101753402,0.155429843318703,0.166864679707341
7979,12,570032,0.231832469501807,0.156266011303965,0.138813785190189
7980,12,570630,0.231014948858719,0.158317167889268,0.1454018697951
7981,12,570792,0.216844833505217,0.155855998512243,0.165006047004312
7982,12,570843,0.234449337446554,0.155678128973813,0.132964635850754
7983,12,570923,0.237569362863221,0.156676551299405,0.130337327751701
7984,12,572030,0.281939543931826,0.160511985636056,0.0798698759210005
7985,12,574586,0.161347814051416,0.155389982709369,0.29982196088185
7986,12,575797,0.0586218829536424,0.157367452424731,0.709732306043614
7987,12,576016,0.0878411967893724,0.155549508072801,0.572626054339754
7988,12,576037,0.0818534753768414,0.155558760241317,0.599086579926509
7989,12,576167,0.111453059154927,0.156843410446347,0.477800834182896
7990,12,578337,0.050397831896549,0.161633913875161,0.755374826433393
7991,12,581840,0.0414618383209351,0.156129672794798,0.790732905822163
7992,12,582503,0.0342266725975479,0.156610592345475,0.827129745886741
7993,12,583133,0.0363098059471824,0.155854483981231,0.815917800278509
7994,12,583478,0.0414540075125398,0.156493408282875,0.791246502072581
7995,12,583525,0.00865785400472237,0.157627531434441,0.956228469757961
7996,12,586321,-0.00834655981676009,0.155619120554211,0.957256678006605
7997,12,589446,0.0362751723359788,0.15583974374983,0.816073144193045
7998,12,591195,-0.00707084846368285,0.157170369847101,0.964141968138998
7999,12,591943,0.06172049265643,0.16285446328277,0.704921870114209
8000,12,592679,0.0400724841336199,0.158317136510758,0.800326481694069
8001,12,599102,-0.0238647054700435,0.162617884266292,0.883410549146447
8002,12,599143,0.0225825665495399,0.161388798835627,0.888797881836411
8003,12,599195,0.0977370773367738,0.311196033272678,0.753654034581247
8004,12,599206,-0.0401602085625954,0.164439203134531,0.807198245231594
8005,12,599986,0.0009820472279225,0.1570083325771,0.995013000544553
8006,12,601489,0.0591796336358412,0.155624630201224,0.703972491643589
8007,12,603024,0.0520509735319143,0.156581703333236,0.739769045048533
8008,12,604413,-0.0339431423332371,0.156491060142744,0.828410427301402
8009,12,605674,-0.0966166491321534,0.221715634045287,0.663271182494463
8010,12,605678,-0.168053184401482,0.620503369654321,0.786677279649826
8011,12,606111,-0.00298488507289427,0.155836864691727,0.984729147920504
8012,12,607318,0.0229432341018278,0.157868377327294,0.884532161935707
8013,12,607324,0.0229432341018278,0.157868377327294,0.884532161935707
8014,12,608102,-0.132174915418314,0.157248697509757,0.401170751496534
8015,12,609483,-0.11299118682167,0.156712211945525,0.471380138594556
8016,12,609627,-0.170631020121785,0.156745464473502,0.277078843806148
8017,12,614130,0.0505053785276189,0.161743753692018,0.7550307141971
8018,12,616786,0.00448814342968351,0.157407069096785,0.977269134446972
8019,12,618828,0.0383740316833371,0.157252253837092,0.807350513880485
