SNP,Chr,Pos,Effect,SE,noPPI_reference_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
5030,8,168070,-0.433003598510195,0.185424010092826,0.0200923393063587
5031,8,168732,-0.461909762140207,0.185297931962525,0.0131318511052692
5032,8,168762,-0.514106065738094,0.187004209146677,0.00628196642194392
5033,8,169190,-0.382756489699824,0.186000686108599,0.0403409947995442
5034,8,169199,-0.341623780514907,0.194400805997437,0.0797306765974824
5035,8,169202,-0.361860353194239,0.211797984393104,0.0884195836273377
5036,8,170381,-0.437529713437995,0.186612617473009,0.0196017375781184
5037,8,170419,-0.399660805795117,0.186562467548552,0.032858187955918
5038,8,170619,-0.551887627477281,0.347327429304808,0.112965781083402
5039,8,173136,0.791654050886819,0.465685418539076,0.0900162852419593
5040,8,173184,-0.559353229392539,0.353962750275698,0.114942891388295
5041,8,175778,-0.452489499748102,0.184708901891938,0.0147809439406915
5042,8,176997,-0.384637950346649,0.185734775200565,0.03909458902126
5043,8,179821,-0.195982489112126,0.186324346021569,0.293594697829022
5044,8,183857,-0.181356453507526,0.196021652087478,0.355501293899238
5045,8,185325,-0.291471968244733,0.187637245421729,0.121228408936265
5046,8,185478,-0.254301058969936,0.187167060791522,0.175114006980602
5047,8,188007,-0.304201270202503,0.185912401934484,0.102676134261403
5048,8,188958,-0.203724531700394,0.185804091262143,0.273630182294962
5049,8,190366,-0.258663061015534,0.186051482071288,0.165320792112347
5050,8,190872,-0.214810276308581,0.186635575678619,0.250527283032644
5051,8,191947,-0.0151650320731145,0.1872048766044,0.935481756050672
5052,8,193408,-0.060612985231276,0.194904529711778,0.755993243081566
5053,8,193417,0.0458353640272895,0.200085860416729,0.818940584162838
5054,8,193425,0.107553099957253,0.221095415553246,0.626946056101347
5055,8,193426,0.0673151724003547,0.220758909117682,0.760602073979492
5056,8,193438,0.0929035311980879,0.241671165638248,0.700897731014732
5057,8,194308,0.182309915549997,0.37526411705422,0.627397903984042
5058,8,194338,0.497536712349369,0.399149778629938,0.213410610027314
5059,8,194446,-0.10022064640504,0.373684130842427,0.788704990012054
5060,8,194508,-0.0944016133541199,0.375944839434603,0.801879066305605
5061,8,194526,-0.0944016133541199,0.375944839434603,0.801879066305605
5062,8,194530,-0.0708055525484141,0.376273128880483,0.850846853831129
5063,8,194545,-0.106068784520568,0.376249649178316,0.778177219359878
5064,8,194566,0.0144338605611791,0.376291216573435,0.969423757005402
5065,8,194570,-0.114466686939793,0.375929049018428,0.760933933797716
5066,8,194574,-0.114466686939793,0.375929049018428,0.760933933797716
5067,8,194575,-0.14766076352193,0.376209918795027,0.694928897004033
5068,8,194578,-0.0548833052279205,0.375666269335892,0.883929067571638
5069,8,194584,-0.197502042676415,0.376145142572266,0.599865045775935
5070,8,194592,-0.301615613054111,0.37733494616649,0.424635881345468
5071,8,194593,-0.301615613054111,0.37733494616649,0.424635881345468
5072,8,194658,-0.162176086006865,0.224750459576612,0.47102863035972
5073,8,197262,0.231127386711354,0.431548742889294,0.59258850184729
5074,8,197968,-0.0681692754318441,0.186560205240735,0.715030981408455
5075,8,200519,-0.0811510700789992,0.186628024229031,0.663953060575607
5076,8,200608,-0.0709537778416149,0.186557264028189,0.703927412690824
5077,8,200617,-0.0709537778416149,0.186557264028189,0.703927412690824
5078,8,202890,-0.0764304146109446,0.187099974782651,0.683154026644998
5079,8,203255,-0.0987184208243864,0.18660404086361,0.597119787109232
5080,8,203274,-0.0987184208243864,0.18660404086361,0.597119787109232
5081,8,203496,-0.101001874040558,0.186832596404153,0.589123614713705
5082,8,203615,-0.100363414453906,0.186307239913261,0.590434511148901
5083,8,203675,-0.0918029060906363,0.186786851641056,0.623389020598005
5084,8,203842,-0.116041871098913,0.186985792565991,0.535268619234135
5085,8,203888,-0.0596232735000038,0.187353966614322,0.750492106305645
5086,8,204054,-0.0787967832167802,0.187040755130791,0.673806038701672
5087,8,204151,-0.0793657012190822,0.18704007371365,0.671587594130751
5088,8,204219,-0.0706494670211958,0.186522254003518,0.705084652663838
5089,8,204645,-0.0845189914837585,0.18627082022397,0.650292982496232
5090,8,204670,-0.0845189914837585,0.18627082022397,0.650292982496232
5091,8,205313,-0.103736929683453,0.186428393602731,0.578260046464969
5092,8,205962,-0.11265745372536,0.186701282256948,0.546623370380035
5093,8,206151,-0.114206562411227,0.188502514337635,0.54499557037706
5094,8,206460,-0.137198445598144,0.193779275969332,0.479403767204335
5095,8,206590,-0.105493961241741,0.187936978228846,0.574931308753522
5096,8,210269,0.229072519889646,0.396232952413541,0.563547760285377
5097,8,210269,0.790910962937684,0.872680169213726,0.365394727994666
5098,8,210535,0.0542921578082601,0.213719875733017,0.799617040809591
5099,8,212536,-0.559415233629272,0.432369320782059,0.196567777252202
5100,8,216159,-0.166930219803917,0.21074897719309,0.428845514034004
5101,8,219145,0.125708105735839,0.186029165728899,0.499645588792525
5102,8,219477,0.160915195862202,0.18588210624111,0.387251346419106
5103,8,220430,0.0544050933150467,0.187358465025716,0.771696290280583
5104,8,221382,0.236178304632634,0.211842895599493,0.265662520183353
5105,8,221387,0.146868615381107,0.197944856197305,0.458600510482153
5106,8,221395,0.121738038753532,0.19738772943196,0.537800009819491
5107,8,223812,0.105382221496626,0.187341646192013,0.574123191951195
5108,8,225328,0.155735649565735,0.188559959612597,0.409406697074717
5109,8,225830,0.114197798702541,0.186751864588024,0.541265640391615
5110,8,229142,0.141034235000445,0.197956875481331,0.476657238094491
5111,8,230941,0.239985801670822,0.18588679726823,0.197537414291788
5112,8,231269,0.249768679257554,0.185850285367184,0.179836060956813
5113,8,233344,0.137785326303333,0.22441823714521,0.539632786389858
5114,8,235793,0.159162856354883,0.186317650816467,0.39354285073608
5115,8,237735,0.0852945159298509,0.267934543063246,0.750414639717011
5116,8,237840,-0.0466178034329757,0.19620922329684,0.812335149871859
5117,8,238967,0.0518550747272192,0.258336075099646,0.841027497146035
5118,8,239187,0.0710235570614438,0.186146165154455,0.703026777199614
5119,8,240735,0.0449352292979185,0.186134082928446,0.809375032096562
5120,8,241021,0.108545205669923,0.186805807510388,0.561571454288576
5121,8,242447,0.0268284750101129,0.186703509612323,0.885822831134405
5122,8,242816,0.0197681569282701,0.18642487580034,0.915612281393612
5123,8,244248,0.0268830033072081,0.186948859048101,0.885741482216694
5124,8,244520,0.0620704901347746,0.186721065198682,0.739766726832008
5125,8,245373,0.0303885211693677,0.186503124138506,0.870660170317892
5126,8,248246,0.0732187416445688,0.186579827762301,0.694980451169942
5127,8,249836,-0.0345011733283104,0.186111156208809,0.853037937918897
5128,8,250646,-0.0370973809907954,0.187191742592924,0.843019477913637
5129,8,250827,-0.0406014845981764,0.18993908326377,0.83085719493079
5130,8,252848,-0.0262165825909854,0.186460817566481,0.888265331074846
5131,8,252929,-0.0571686323939433,0.186247520914421,0.759062599478217
5132,8,253025,-0.00459743085730829,0.186620361095143,0.980359858252422
5133,8,255323,0.0491400850779803,0.186409497335745,0.792231466175561
5134,8,257550,-0.0249008195123071,0.188209299060225,0.894819322927031
5135,8,259324,-0.0178091688591339,0.187566616453648,0.924409607049808
5136,8,261710,-0.141327427330253,0.18646444080124,0.448997178253066
5137,8,261724,-0.140706771064643,0.186759824540966,0.451705606041782
5138,8,262618,-0.112974701721828,0.187182967071849,0.546528987829936
5139,8,263049,-0.107851369603307,0.186555800708717,0.563552693583412
5140,8,263382,-0.0769915680185715,0.186599105119156,0.680147127033052
5141,8,267630,-0.054269199157065,0.186326207111075,0.77102424805609
5142,8,269682,-0.148513012529725,0.186417666728944,0.426179276069865
5143,8,272525,-0.127529981266741,0.186736297595937,0.495091717199395
5144,8,272825,-0.159619686087048,0.18645064089783,0.392525305949273
5145,8,277103,-0.116342218389581,0.186748114937276,0.533693328063203
5146,8,279899,0.0222663914599056,0.194646193269228,0.908990364918556
5147,8,282569,0.0145488031438025,0.199383974423037,0.941872297425154
5148,8,284047,0.101951997379328,0.188103986690449,0.58816179214602
5149,8,289273,0.0353752472064036,0.196049974157182,0.856910738715629
5150,8,289717,0.0489448089103111,0.188705795803742,0.795500204396585
5151,8,291360,-1.13450663789902,1.76665940329893,0.521175595310349
5152,8,291363,-1.13450663789902,1.76665940329893,0.521175595310349
5153,8,292640,0.0804719664530749,0.190061766002215,0.672262002385077
5154,8,298467,0.222179405516493,0.185703177685704,0.232334791681908
5155,8,298906,0.269656561197608,0.187131705375565,0.15047145039338
5156,8,300010,0.255799924165067,0.186377791574991,0.170785234034174
5157,8,302175,0.299265577711676,0.18619434678987,0.108888036424996
5158,8,303954,0.28928606571335,0.187849014434543,0.124458089823994
5159,8,312174,0.308414087108503,0.185985966869831,0.0981521973374497
5160,8,313105,0.332173582207231,0.185528642401716,0.0742437744786192
5161,8,315156,0.295493751489313,0.18573083663596,0.112509540437443
5162,8,315211,0.2811501779666,0.185767403842297,0.131059497539124
5163,8,317992,0.278314451578131,0.186209269957931,0.135903711865268
5164,8,318497,0.325215074321751,0.185755414211476,0.0808541211591606
5165,8,319453,0.316792754518805,0.18560483223853,0.0887362089764993
5166,8,321066,0.37075378257962,0.186876491268554,0.0480354978639856
5167,8,321259,0.38799640712925,0.186669961806965,0.0383838273095524
5168,8,323234,0.337971363097959,0.196020661179254,0.0855540766042123
5169,8,323454,0.335552425723654,0.187210049855968,0.0739275588505951
5170,8,324043,0.3847447152895,0.185432863460475,0.0387248279396334
5171,8,327592,0.166700369665378,0.186462600522529,0.371922964181051
5172,8,329765,0.169275395417801,0.186248249073119,0.364038989547755
5173,8,330276,0.284037366063347,0.186626540942116,0.128915388096026
5174,8,330629,0.295498053111583,0.190650743447753,0.122050905176871
5175,8,334370,0.0107422560228757,0.187911591229554,0.954444873996153
5176,8,334394,0.0191136550094905,0.189553767010057,0.919738684845905
5177,8,334431,0.0405766259319479,0.190338044501462,0.831308149189349
5178,8,334619,0.0525430181861786,0.18709210483287,0.778997358792311
5179,8,334786,0.0159743359773241,0.186857687324098,0.931920854595815
5180,8,334860,0.0373401324339756,0.186574592491268,0.841490137115579
5181,8,337892,-0.0151615374171859,0.197152827929728,0.938744708699864
5182,8,338392,0.0163775722400385,0.186600810885301,0.930110872342835
5183,8,340175,0.0349937886274931,0.186912481150277,0.85159556202685
5184,8,340253,0.0311193692265885,0.186326567889072,0.867453718318359
5185,8,341299,0.142158649933621,0.185925418261685,0.445020346310082
5186,8,341317,0.120673060650284,0.186492279672535,0.518008908554839
5187,8,342706,0.0591773408521467,0.186035130329405,0.75059895298662
5188,8,343053,-0.0131379861497344,0.186849441229735,0.943984175141791
5189,8,343641,0.0307656953771371,0.187165261615052,0.869528318361237
5190,8,345499,0.0767385154111898,0.186289160003288,0.680639092910932
5191,8,346432,0.0768393520256401,0.18657570321177,0.680706602533942
5192,8,347011,0.0684943482971166,0.187615912015063,0.715272187734102
5193,8,350623,0.0801269652013858,0.186554106257771,0.667813725187166
5194,8,350664,0.046037852358905,0.186604434159922,0.805273288476183
5195,8,353097,0.0188294059543334,0.186919074072182,0.919817535900726
5196,8,359103,0.0621104513180793,0.187089740339304,0.740099776313465
5197,8,359104,0.060872957954416,0.186831531023623,0.744755589562925
5198,8,359105,0.0621104513180793,0.187089740339304,0.740099776313465
5199,8,359203,0.0886871855044346,0.186262397182116,0.634268402432274
5200,8,359415,0.132755151405682,0.186191108137011,0.476313857003924
5201,8,359491,0.149746603489613,0.187211258302668,0.424318071327322
5202,8,359522,0.127057319936201,0.186737210346909,0.496692751928124
5203,8,359637,0.0465162998241005,0.201134208935381,0.817239076881794
5204,8,359646,0.0157873633919806,0.202428945433275,0.937880470496102
5205,8,359670,0.0721111008213003,0.192953182632645,0.708834539499334
5206,8,360543,0.175537605943944,0.197152439385297,0.37387641061262
5207,8,360784,0.220541743452685,0.194180100718181,0.256828069191278
5208,8,360938,0.183327793777678,0.186604684672388,0.326556283260343
5209,8,361900,0.328607248892326,0.190312599984792,0.0851016253344352
5210,8,363516,0.287730105420179,0.185986668933169,0.122747946548084
5211,8,368023,0.281560179687693,0.195837574321941,0.151398535873392
5212,8,368026,0.263495484124538,0.202100901568778,0.193157568268491
5213,8,369658,0.273020198773027,0.185704701064582,0.142402487334389
5214,8,372172,0.212371701183135,0.186424165345962,0.255398254493194
5215,8,372393,0.149718318106982,0.186425251550094,0.422456728062456
5216,8,373115,0.0377663853532087,0.189666370620547,0.842283444676095
5217,8,373116,0.0377663853532087,0.189666370620547,0.842283444676095
5218,8,373932,0.0251151449881004,0.187274752399327,0.89339316701683
5219,8,374064,0.0195158734333018,0.187606532155555,0.917208145920152
5220,8,374065,0.0195158734333018,0.187606532155555,0.917208145920152
5221,8,374928,0.17040382217454,0.186546180050251,0.361620333411338
5222,8,375301,0.168759231279067,0.186683601200232,0.366619692567673
5223,8,375406,0.118465403727177,0.191327928121239,0.536200695461764
5224,8,375520,0.0931955923993221,0.786298864614147,0.905719588126186
5225,8,375520,0.113982826546692,0.195342642328061,0.559928017289288
5226,8,375742,0.176068634191831,0.186531276816793,0.345861508999155
5227,8,378120,-0.471874356858889,0.222588705976632,0.0347085249682333
5228,8,378565,0.39748543716464,0.18512017156594,0.0324599736746308
5229,8,379942,0.37856503703424,0.375438125735759,0.313987351757747
5230,8,379942,0.0139463308403456,0.703458430921916,0.984193872423263
5231,8,380610,0.257569570874687,0.186565476959649,0.168280007776365
5232,8,381634,0.317491803567947,0.18726748791573,0.0908828643551387
5233,8,381783,0.337281018816409,0.18773656519323,0.0732594636268772
5234,8,382963,0.366217272441483,0.185841710646875,0.0495521653719622
5235,8,383024,0.332046077629693,0.187685169372021,0.0777297102709
5236,8,383093,0.345278423785631,0.189104021387783,0.0687152440840993
5237,8,384503,0.189979399748829,0.191355910220665,0.321484281792547
5238,8,384582,0.269604322043997,0.186655850652811,0.149515573949541
5239,8,384997,0.168678585948762,0.196991702222211,0.392427915893128
5240,8,385006,0.196682656398108,0.198023810912056,0.321279525000753
5241,8,385186,0.274428649305064,0.189220921362971,0.147860537156834
5242,8,385228,0.271287429328094,0.188358815105749,0.15067750989775
5243,8,386052,0.614481136922802,0.32108862627477,0.0564614653732646
5244,8,386060,-0.276956397564334,0.410400870850434,0.500216891127262
5245,8,386061,-0.171074968798497,0.254910158787061,0.502583826247906
5246,8,386144,0.317099039664758,0.186222197432754,0.0894858845948156
5247,8,386272,0.315253634396528,0.186369587181893,0.0916141881079447
5248,8,386466,0.284525854273177,0.186509603915826,0.128022569747467
5249,8,386616,0.269475426218523,0.215481024094526,0.211917464005615
5250,8,386883,0.285240108182286,0.187040690768325,0.128150425127411
5251,8,389013,0.119883614006894,0.259619502513081,0.644533143335403
5252,8,389014,0.155678012679893,0.227450712631507,0.494141904777483
5253,8,389018,-0.113927168352864,0.214021856892137,0.594842329917036
5254,8,389023,0.199494162436704,0.418129862691305,0.633578654060566
5255,8,389176,-0.333281022124639,0.285227952000092,0.243404730554061
5256,8,389677,0.548462925012926,0.371094031992163,0.140309583263405
5257,8,389922,0.253314345034794,0.186190482413691,0.174536099537899
5258,8,389976,0.256236061655746,0.186179156421058,0.169605023581996
5259,8,390139,0.279061212441417,0.186737418311408,0.135963309129235
5260,8,390246,0.3000867757381,0.194559382121195,0.123874384831025
5261,8,391951,0.22016998518333,0.752492762084454,0.770009361659967
5262,8,391989,0.245699142607195,0.198503998446032,0.216629868956067
5263,8,393351,0.311649737590375,0.186081863690366,0.0948592782475064
5264,8,394302,0.245116295407439,0.195819917147428,0.211492176457591
5265,8,394731,0.323544495410193,0.185819866575705,0.0825245071715184
