SNP,Chr,Pos,Effect,SE,TPO1_TCB2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
5636,9,169345,0.0769184007189543,0.153261619172471,0.616067297105464
5637,9,169787,0.70502187430764,0.280373847625188,0.0123614127049242
5638,9,169788,0.538287142857202,0.568604008480448,0.344448453745213
5639,9,169788,0.167191781063476,0.308923062539876,0.588705270846783
5640,9,171609,0.18816202383751,0.156658229351336,0.230518127718264
5641,9,174307,0.0253987138276989,0.153821469172733,0.868945516558233
5642,9,175368,-0.030368749875596,0.155331923664418,0.845107177490871
5643,9,175543,0.0278573680080854,0.153312751995866,0.855920199615814
5644,9,176534,-0.044090541836909,0.153560583200802,0.774187770676404
5645,9,176600,-0.0344061629413006,0.152937331527007,0.82213354081912
5646,9,176841,-0.0769469865069607,0.153407144747808,0.616270935939526
5647,9,177464,0.0604013537224813,0.227464751742373,0.790747277306244
5648,9,177598,-0.113181796831556,0.152959719868516,0.459825119343528
5649,9,177790,-0.126127778678469,0.153417106774026,0.4115616752368
5650,9,178365,-0.135747776719548,0.153149586629765,0.376019590057489
5651,9,179719,0.337823686003231,0.305242517604064,0.269160568277194
5652,9,180087,-0.126675300504808,0.153861087302261,0.410887848200718
5653,9,180128,-0.149259832825516,0.153700573032947,0.332159503471785
5654,9,180379,-0.0717577539365886,0.158740921489599,0.651515500805379
5655,9,183268,0.495712079475654,0.326484390395184,0.129825501276416
5656,9,183658,-0.130734516246853,0.156083496940342,0.402825795872552
5657,9,187970,-0.163276069044783,0.153132904287872,0.287044924807547
5658,9,189329,-0.150750262303391,0.153643736255749,0.327182050154573
5659,9,189688,-0.179714897674612,0.154089095093964,0.244278465364719
5660,9,190020,-0.113007457488602,0.153174028911963,0.461143361286016
5661,9,193013,-0.264468794373797,0.152770985735362,0.0842995923181955
5662,9,195445,-0.226515569110931,0.167871432934073,0.178092705162616
5663,9,195510,-0.238126849002256,0.166362401795025,0.153207729198888
5664,9,196154,-0.318367336673409,0.152089059507933,0.0370360253754978
5665,9,196626,-0.434476552350134,0.308453719139597,0.159844535802116
5666,9,197752,-0.376623695587034,0.152413430325801,0.0139425634994529
5667,9,197820,-0.310908278252983,0.154429819315599,0.0448453253236201
5668,9,198256,-0.311121095134194,0.155478493686191,0.0461516113688008
5669,9,198256,-0.143715842407139,0.847834953572272,0.865493216848231
5670,9,198339,-0.395860703705836,0.152008550705262,0.00959790756256457
5671,9,198850,-0.372725672119167,0.154886163162051,0.0166216382729974
5672,9,199162,-0.383424319483371,0.15188363670909,0.012025313129315
5673,9,199377,-0.398618213828377,0.151338692140441,0.00881131241668161
5674,9,200074,-0.379491990974669,0.15169127309502,0.012810491089927
5675,9,200287,-0.429947244744136,0.152690308879291,0.00513864685525804
5676,9,201408,-0.448228533773746,0.151682223491107,0.00333611571616526
5677,9,201606,-0.46567417725579,0.151095094424903,0.00221784336242081
5678,9,204151,-0.433940878226423,0.151713822500708,0.00448480288822014
5679,9,205209,-0.954079432134016,0.301437876502787,0.00168511271414401
5680,9,210740,-0.381587981765708,0.152558545552563,0.0128276680426069
5681,9,210783,-0.387709822344827,0.15275640210557,0.0115751071507064
5682,9,211109,-0.364126312826117,0.15201811282579,0.0171280336816743
5683,9,211688,-0.404904201701526,0.151941056702356,0.00805527897825895
5684,9,213938,-0.420814079286317,0.152709903306114,0.00616156368682933
5685,9,215328,-0.398966715067159,0.15177019092573,0.00894429873059863
5686,9,215997,-0.397661810608468,0.152703792969309,0.00959960622972379
5687,9,216548,-0.352599365372872,0.154998990548945,0.0235142122591618
5688,9,219192,-0.470164672985472,0.150755808484035,0.0019657367441698
5689,9,222260,-0.436714878898975,0.151274021496589,0.00412998136196542
5690,9,222580,-0.413009745586427,0.153963187984531,0.00765056294914137
5691,9,222583,-0.413009745586427,0.153963187984531,0.00765056294914137
5692,9,225578,-0.406229815331834,0.154218894473162,0.00880713994833889
5693,9,226182,-0.447689749926505,0.153903659661929,0.00385678876691759
5694,9,226305,-0.38471413863745,0.152774131828212,0.0122376510280638
5695,9,231496,-0.385797463363574,0.152745289911782,0.0119818535965687
5696,9,232338,-0.374768358381431,0.151760985348536,0.0140040506894949
5697,9,232470,-0.364200913584543,0.151855722062015,0.0169882643458416
5698,9,232692,-0.415243586052192,0.151690468678996,0.00650547121865818
5699,9,236476,-0.365845702088702,0.151793501344544,0.0164565723733559
5700,9,239129,-0.352231416094859,0.152770767525448,0.0217109981113233
5701,9,240673,-0.29383807845451,0.152248221643594,0.0544085720681684
5702,9,241200,-0.204318475315983,0.190392436166756,0.28393962633075
5703,9,241201,-0.159953972168115,0.16489042304264,0.332679664111402
5704,9,242937,-0.307453226255869,0.153466280334915,0.0458991115796447
5705,9,243115,-0.325440598043485,0.152053915103361,0.0330156121890313
5706,9,243230,-0.351387841818223,0.152763928852222,0.022019495457836
5707,9,243307,-0.348639146371311,0.152774365876313,0.0230807846957271
5708,9,243521,-0.345013666476746,0.152356724686676,0.0241486040582193
5709,9,243529,-0.345013666476746,0.152356724686676,0.0241486040582193
5710,9,243574,-0.293775446348074,0.153098327396372,0.055807191720858
5711,9,243694,-0.310745789569227,0.152567937498938,0.0424188480380346
5712,9,243723,-0.348474138383467,0.152772965005947,0.0231440756729562
5713,9,243786,-0.375411043983456,0.152601953127747,0.014369627639749
5714,9,243799,-0.324063760152219,0.153594905819759,0.0355737736304028
5715,9,243866,-0.279885200119785,0.156364984981938,0.0743192431870602
5716,9,243951,-0.585780451539669,0.306729521310851,0.0569741195857568
5717,9,244149,-0.306576543434463,0.152591830326153,0.045284429386828
5718,9,244280,-0.320331991497168,0.152084643215157,0.0358860363483777
5719,9,244304,-0.334919343464785,0.152420519604241,0.0286455394947027
5720,9,244502,-0.314017126874904,0.152121946670552,0.0397245807338731
5721,9,244863,-0.319133090241133,0.152735604406231,0.0373829313191981
5722,9,244901,-0.348310517220209,0.15212306404277,0.0226304580622906
5723,9,244951,-0.325925701369181,0.152043699473609,0.032745225275628
5724,9,245431,-0.321493798982873,0.15207042736283,0.0352065753130326
5725,9,245886,-0.277033181251213,0.164538486730973,0.0931240124096697
5726,9,245890,-0.301497619224154,0.165025681864717,0.0685479366377823
5727,9,247491,-0.127323511265214,0.264528089305075,0.630585021830701
5728,9,247492,-0.127323511265214,0.264528089305075,0.630585021830701
5729,9,247495,-0.0975382382726622,0.308099014745158,0.75174882118025
5730,9,247527,-2.26076856183475,0.913455665636549,0.0137940071230156
5731,9,249562,-0.359469577100513,0.152093402182978,0.0186454989008617
5732,9,249625,-0.447104744932756,0.170355157315934,0.00905345993433396
5733,9,249795,-0.335020753971397,0.15268832586532,0.0288760079490212
5734,9,250484,-0.436276124140121,0.151316620595607,0.00417781814811157
5735,9,250581,-0.386808841141104,0.151697270287554,0.0111981623338192
5736,9,251030,-0.424519278343461,0.151352852062996,0.005312972578916
5737,9,252109,-0.370327694218655,0.151791863491514,0.0151908001815702
5738,9,252323,-0.389229689803368,0.151628652123553,0.0106699280035666
5739,9,253139,-0.310609400346751,0.151945893044154,0.0416743307753952
5740,9,253318,-0.329961343520426,0.152473156840963,0.0311297557530317
5741,9,254003,-0.521777885763168,0.155801063178072,0.00089856055016535
5742,9,254025,-0.475083335485602,0.187019026304192,0.011503806192245
5743,9,254027,-0.419440421285524,0.155154481611864,0.00719600694056015
5744,9,254091,-0.3831209975936,0.151885805026213,0.0120937806052157
5745,9,254108,-0.408672597310971,0.151910019754806,0.00747965062037758
5746,9,254153,-0.368152353053065,0.152664392713086,0.0163963287365046
5747,9,254311,-0.411337034778921,0.151463233231203,0.00693772824898402
5748,9,254315,-0.386466172908098,0.152096629687157,0.0114834416293134
5749,9,254336,-0.393898666001736,0.152030344320636,0.00996889973488746
5750,9,254355,-0.389206083065934,0.152064577555642,0.0108989764803904
5751,9,254492,-0.359063462304455,0.15186851121278,0.0186046504162553
5752,9,254600,-0.37291859291963,0.152209561156109,0.0147692450192158
5753,9,254891,-0.436447278870721,0.157278736715731,0.00581412312405986
5754,9,254964,-0.374362673981742,0.15850454518524,0.0187267189812384
5755,9,255025,-0.316977524204754,0.158862805887803,0.0467794073344996
5756,9,255387,-0.334572153187435,0.152234749186974,0.0286166967847159
5757,9,256041,-0.362613669385355,0.158922450927877,0.0231017230572652
5758,9,256045,-0.373880927890587,0.160006996077213,0.0200160265752616
5759,9,256304,-0.315821754979646,0.153455424077995,0.0403172976808281
5760,9,257336,-0.334225904742607,0.152434612726491,0.0289894771597841
5761,9,257350,-0.306260363982325,0.152374269763577,0.0451999263988207
5762,9,257464,-0.654693171495913,0.307350330761025,0.0338527870276261
5763,9,257464,-0.650137107054307,0.374310028339594,0.0832780743023136
5764,9,257480,-0.206155728638613,0.169627162950992,0.225046291464596
5765,9,257531,-0.297041526364312,0.155880229812582,0.057517491335303
5766,9,257575,-0.393923955269732,0.153810962617991,0.0108494534757878
5767,9,257591,-0.393480278567138,0.153684953197136,0.0108735980369151
5768,9,257605,-0.37710273399831,0.154582084322432,0.0151994337288199
5769,9,257815,-0.298002105195781,0.152420649863491,0.0513565725563072
5770,9,258080,-0.350716280620306,0.152131777842157,0.0217265741847984
5771,9,258259,-0.350787323492792,0.152587986350696,0.0220931120788587
5772,9,258345,-0.383609968706799,0.152596109584103,0.0123850832030966
5773,9,258661,-0.348318923673175,0.151902977479881,0.022433341744356
5774,9,258900,-0.3299806329926,0.152016496037775,0.0306206508368676
5775,9,259952,-0.12743142286887,0.188918235703214,0.500414566460928
5776,9,260947,-0.940737913255239,0.327577118271001,0.00432781508295553
5777,9,260947,-0.42637800282404,0.251002887619696,0.0902572905598722
5778,9,260986,-0.324834358340169,0.155639946241015,0.0375970248237006
5779,9,261156,-0.417924934589437,0.152505654556746,0.00644859518343453
5780,9,264604,-0.363140998394716,0.153181019105741,0.0182926271882581
5781,9,265537,-0.327481300084244,0.152734654628009,0.032705860095009
5782,9,266567,-0.292241587379339,0.152034610785434,0.0553846285430938
5783,9,266879,-0.315286193474926,0.152126627806156,0.0389419416745803
5784,9,267323,-0.273497638653399,0.152394280832191,0.0735615355073449
5785,9,267437,-0.251786951746777,0.152449440627079,0.0995034153844353
5786,9,267785,-0.29742934064547,0.152874366579761,0.0524986508723664
5787,9,267870,0.138692136488414,0.217013964568803,0.523176814970597
5788,9,268262,-0.265777040104061,0.152491118994798,0.0822215347287317
5789,9,268351,-0.24042495365818,0.152494141962914,0.11577924818403
5790,9,268440,-0.412955347188497,0.179870680394228,0.0222702446296089
5791,9,268445,-0.347978409567626,0.153787630932707,0.0242600707730288
5792,9,270121,-0.356770984867473,0.151658436977361,0.0191979693868488
5793,9,270686,-0.706597978808244,0.276174251942914,0.010928450323947
5794,9,270827,-0.313711589629454,0.153883397186886,0.0422314949608902
5795,9,273029,-0.354477106632271,0.153216075976357,0.0212649105374476
5796,9,273060,-0.355264978765038,0.152329140814405,0.020250882560337
5797,9,273430,-0.345374295134549,0.151980275816259,0.0236574604452871
5798,9,273993,-0.282892981359776,0.154722907348662,0.0683355821127075
5799,9,276483,-0.209670892792298,0.152658893816834,0.17048102853364
5800,9,276759,-0.215779113417006,0.152429764697201,0.157775191220516
5801,9,280761,-0.171105395157786,0.152987377373315,0.264144687071876
5802,9,280878,-0.160106601377014,0.153893409042993,0.298878516635597
5803,9,281757,-0.219475771649064,0.153036048166066,0.152416328319561
5804,9,282224,-0.178977998893525,0.152952164261705,0.242727322385589
5805,9,283213,-0.203590369945802,0.153782324339084,0.186397334641775
5806,9,283290,-0.203587536065822,0.15343180056644,0.185401837754673
5807,9,286125,-0.106657767207721,0.1528092345772,0.485649296485728
5808,9,287755,-0.154161981881315,0.184831863594111,0.404807814589495
5809,9,289043,0.0301880550093013,0.153648067249491,0.84435120196842
5810,9,289127,0.0276431979731941,0.152907565994596,0.856641092578113
5811,9,289513,-0.0263475402016883,0.153700073233531,0.863990352435778
5812,9,292353,-0.165122515809641,0.153363428628217,0.282360906175728
5813,9,294986,-0.0877515304937309,0.153151934476744,0.567029499174757
5814,9,296974,-0.0908876562729881,0.153538853145398,0.554261551259568
5815,9,298782,-0.0959419694912446,0.152757283509886,0.530365473501517
5816,9,299767,-0.117933350341606,0.153578249928931,0.443057590764098
5817,9,300482,-0.350114648432713,0.305492397740863,0.252543883226817
5818,9,300559,0.322387828041085,0.30534754541613,0.291778817963077
5819,9,303507,-0.0939489300559037,0.153672745887906,0.541356665280778
5820,9,303589,-0.0973898017322593,0.153666677429352,0.526639367229047
5821,9,303690,-0.0719686811255036,0.156391911925742,0.645669197983473
5822,9,304133,-0.0576072921076584,0.153958577612979,0.708499541737414
5823,9,310366,0.0120498731092887,0.153509060155776,0.937477853914121
5824,9,310436,-0.0265817617181808,0.153807450592874,0.862888090415446
5825,9,310500,0.541112745264535,0.314083168769705,0.0857945681144966
5826,9,314400,-0.0216284493044943,0.15334103742911,0.887912463780686
5827,9,314913,-0.012357827389512,0.152946880477003,0.935648255776356
5828,9,315623,0.0351333578910523,0.153499010191089,0.819092175064676
5829,9,317005,0.0345909612830055,0.153674703734638,0.822037876262276
5830,9,317752,0.222120989550204,0.305928249455722,0.468285658733779
5831,9,322200,0.105303243396736,0.153651891768082,0.493581423318192
5832,9,323432,0.16491556123277,0.153312845812643,0.282805040643745
5833,9,324397,-0.206443080329036,0.527479373903277,0.695755025636448
5834,9,324487,0.289945881437045,0.361378173230928,0.422899779991635
5835,9,324521,0.402467388330468,1.29433952502374,0.756026560963686
5836,9,328426,0.127340187273283,0.153225832770676,0.406500293598562
5837,9,330193,0.121467324599698,0.153915997888305,0.430536924376128
5838,9,330993,0.0879489816461251,0.154873131417081,0.570479096402404
5839,9,334143,0.111663635361823,0.153819150048344,0.468355935486951
5840,9,334329,-0.209675901381472,0.227857869860412,0.358094160356277
5841,9,334958,0.0706623657632381,0.153273785627636,0.645067770483814
5842,9,336040,-0.00941442434737561,0.153268266459177,0.951055915181812
5843,9,338275,0.0536074293186361,0.153471725990913,0.727073568420867
5844,9,338651,0.0809940915774571,0.153621599626787,0.598364269752548
5845,9,338765,0.0994438516346336,0.153634851857551,0.517875292938856
5846,9,338787,0.0968955483573412,0.153619927243254,0.528613083581558
5847,9,340588,0.149821541676016,0.152822206132122,0.32757739330408
5848,9,341341,0.138568837680574,0.1538824476969,0.368476110065495
5849,9,342354,0.161639260720661,0.156609485748504,0.302724070803753
5850,9,342479,0.137800265837807,0.153989057068652,0.371466068900202
5851,9,347652,0.0975161527813437,0.153432362683907,0.525472151888636
5852,9,349076,0.0903047762453421,0.153704600849931,0.557229052686063
5853,9,349097,0.0452664799872156,0.153559613963902,0.768334349286396
5854,9,349116,0.0407112965026827,0.153166729414429,0.790550522871094
5855,9,350262,-0.0784535730344761,0.154443134415993,0.611786677180698
5856,9,351490,0.0643313744428603,0.153463699333328,0.67532784041708
5857,9,352621,0.0736406105760499,0.154641092511291,0.63422409267183
5858,9,353047,0.0661365263052422,0.154400006507378,0.668660938709366
5859,9,354047,0.0575855824399508,0.153345029609241,0.707492263272391
5860,9,354832,0.104214486783436,0.153410156572742,0.497380721434641
5861,9,354867,0.0787113687178939,0.153360894834749,0.608102575989768
5862,9,354924,0.0682801373121505,0.153659840344355,0.657055325873887
5863,9,354945,0.0658495142052032,0.152989969457079,0.66715484974595
5864,9,355716,0.357002725385308,0.408230428668287,0.382433650146868
5865,9,355815,0.0406131572488696,0.184918333623112,0.826288192845907
5866,9,356037,0.0597322750172907,0.156260033187301,0.702497062464888
5867,9,356207,0.0820134067500721,0.154472617125054,0.595804479312463
5868,9,357150,0.0425585924279265,0.153983489418749,0.782414793321044
5869,9,357800,0.035086046686794,0.153691465268408,0.819553881333998
