SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
4930,8,85386,-0.146741147753879,0.324873302783569,0.65177165311248
4931,8,85389,0.226707839826685,0.363263172358853,0.532973521675432
4932,8,92161,0.00241464806489516,0.0634046231554989,0.969642909993022
4933,8,92239,0.0338691674335404,0.0576173985881684,0.557023045478159
4934,8,92580,0.00840561093747767,0.0608951040871838,0.890292040905586
4935,8,92811,0.0339514831783307,0.0571017642642994,0.552506128066902
4936,8,96286,0.00973406511950217,0.0570560274087055,0.864631810763234
4937,8,96707,0.00388085873706126,0.0572026735634899,0.945948220931298
4938,8,96942,0.00558753282361787,0.0570414483879934,0.922023096749177
4939,8,97662,-0.00353747384912645,0.057318447139568,0.95082380706774
4940,8,99461,-0.026953627607797,0.0574962013871719,0.63950932469501
4941,8,99525,-0.0307543818806917,0.0575248678387354,0.593243966527901
4942,8,100031,-0.0158945331519939,0.0574426846209485,0.782170514909734
4943,8,102150,-0.0290190633278901,0.057664767597611,0.615111283269468
4944,8,102263,-0.0241657646041598,0.0575854496597353,0.674996049521066
4945,8,102271,-0.0258577985007953,0.0577331764667125,0.654511253683158
4946,8,105346,-0.0274835839684914,0.0575406197783532,0.633203525379104
4947,8,105610,-0.145212161955071,0.182488998487061,0.426723131621951
4948,8,105611,-0.111850464846762,0.111964808945225,0.3184892698116
4949,8,105612,-0.140000651937607,0.0991661916601534,0.158896179161875
4950,8,105618,-0.184815819673243,0.188964534726091,0.328721856637595
4951,8,110021,-0.0150036923030058,0.0592190123006522,0.8001380025726
4952,8,111633,-0.0207995598098842,0.0579693971019042,0.719957404513042
4953,8,111695,-0.0247147940596297,0.0576704484148278,0.668510563175763
4954,8,112848,-0.0109521502569644,0.0575811644310884,0.849258846749903
4955,8,113201,-0.00100556162131465,0.0585609161125781,0.986309733154554
4956,8,113225,-0.0184125734094294,0.0588107505787162,0.754403438689524
4957,8,114744,0.015152181360838,0.0584035562449184,0.795447498012242
4958,8,114771,-0.0103951090920736,0.0581149042679852,0.858141096965711
4959,8,114934,-0.000395477749544515,0.0582221921835095,0.994584199731129
4960,8,114970,0.0150286054917375,0.0588770297146654,0.798675474520777
4961,8,115080,0.0237774215391788,0.0605071507072553,0.694579739555868
4962,8,115390,0.0449450835014295,0.0606556706478216,0.459193743899821
4963,8,116469,0.0241688252486656,0.0592420872407665,0.683545123583682
4964,8,117153,0.00566113362544007,0.0580504484516569,0.922368061925486
4965,8,117168,0.00853722568974702,0.0582218539428062,0.88350567287026
4966,8,117739,0.000205478896269873,0.0581104216342587,0.997180677365774
4967,8,119053,0.029383152659351,0.0577507627226203,0.61121555430867
4968,8,119057,0.029383152659351,0.0577507627226203,0.61121555430867
4969,8,119122,0.0284153108473336,0.0577521347196082,0.623009745815647
4970,8,119178,0.029383152659351,0.0577507627226203,0.61121555430867
4971,8,119730,0.000296704593794883,0.0580583217989298,0.995925349303184
4972,8,120385,0.0136031181143324,0.0576114350804539,0.813477759958378
4973,8,121738,0.0471369485875871,0.0624376167308327,0.450785535567245
4974,8,122014,0.0246516225843202,0.058280068721391,0.672563421354066
4975,8,122207,0.0314319802470531,0.0578618008072767,0.587317707686071
4976,8,122347,0.0228343368507484,0.0580385068784922,0.694236288068965
4977,8,122370,0.0347455340389423,0.0577423278347896,0.547737332353003
4978,8,122655,0.0572722954994857,0.0576373993952083,0.32106637559887
4979,8,123958,0.00994924601594072,0.133239932987479,0.940518259537052
4980,8,124640,-0.0193020875855537,0.0579864185642918,0.739428085581713
4981,8,126150,-0.109399802342267,0.0701507536800665,0.119775136891909
4982,8,131678,-0.0159661313063358,0.0585009660157276,0.785073675664055
4983,8,131702,-0.018968776914681,0.0585570920968397,0.746177986538626
4984,8,133120,-0.0448510336804819,0.0971148079613593,0.6444840125815
4985,8,133123,-0.197115726684011,0.131789997456813,0.135630399792732
4986,8,134839,-0.0179978644650411,0.058968160872592,0.760383621467873
4987,8,135448,-0.0395123103636525,0.0596675748103287,0.508270387112666
4988,8,135849,-0.0490952073132346,0.0595288333553457,0.410081905995682
4989,8,138689,-0.019560087241439,0.0574138309303201,0.733542658730843
4990,8,139684,-0.00578574662650955,0.0576151614481512,0.920067458430652
4991,8,140044,0.014828352091598,0.0577441849819594,0.797487514797696
4992,8,140065,0.011639402847231,0.0576186644280299,0.840027219393181
4993,8,141525,-0.0411776721147143,0.114261321486563,0.718777360803934
4994,8,143451,-0.0969802734435845,0.056913893857677,0.0892643884907093
4995,8,144266,-0.100035209281352,0.0568690353288546,0.0794361577434092
4996,8,144671,-0.113864375643705,0.0566923209307416,0.0453554574831375
4997,8,146416,-0.198339421909088,0.138790298761485,0.153871791651047
4998,8,150593,-0.115073276839863,0.0596818523440507,0.0546430514802391
4999,8,151325,-0.0887358900687779,0.0574387871228723,0.12327188438995
5000,8,151383,-0.0774413114378109,0.0594219118749992,0.193340514758443
5001,8,154940,-0.0811658116746256,0.0581446303852977,0.163612998744558
5002,8,156216,-0.0752802997021827,0.0570816044273879,0.188084581312593
5003,8,159162,-0.0333327248885292,0.0569554776904062,0.558759076188793
5004,8,159677,-0.024760973947236,0.0569624932789361,0.664053729909993
5005,8,160087,-0.0425449796167851,0.0569434627436872,0.45547387177621
5006,8,160450,-0.037639923105325,0.0571978541463353,0.510925091680628
5007,8,160596,-0.065384246963091,0.057199340233278,0.25377403643911
5008,8,161761,-0.0238508603175071,0.0573813331615767,0.677914745814539
5009,8,164143,-0.0300145468526348,0.0569607048705963,0.598570211457486
5010,8,164304,-0.0301481397236695,0.0569819909189013,0.597081171499195
5011,8,164380,-0.0128490128583197,0.0570004772666075,0.821783473383918
5012,8,165385,-0.0295281722228295,0.0570681965699492,0.605187735249444
5013,8,165566,-0.0123300249819742,0.0573852246642874,0.829997346074703
5014,8,165572,-0.0188317364433972,0.0573802235839894,0.742960997858056
5015,8,165588,-0.0131933411280176,0.057300804422194,0.818033174864374
5016,8,165608,-0.0188818377103643,0.0571472197999706,0.741288512560647
5017,8,165710,-0.0353354965845009,0.0575469310384137,0.539591531821534
5018,8,165734,-0.0134768176113977,0.0581003046820384,0.816705216836286
5019,8,165797,-0.0233554970708215,0.0574767597842989,0.684734037194822
5020,8,165986,-0.039305530837147,0.0570272048011512,0.491123933701939
5021,8,165995,-0.0400452773743692,0.0572618152183785,0.484802308483746
5022,8,166046,-0.0324991933423491,0.0569532634595069,0.568614092362212
5023,8,166130,-0.0371780491236326,0.0571145685195883,0.51550992630161
5024,8,166209,-0.0462429200272035,0.0572740906758004,0.419981581097309
5025,8,166367,-0.0388167620869722,0.0571892794456069,0.497746127528571
5026,8,166391,-0.0435910920731041,0.0571858816371201,0.446407792977228
5027,8,166445,-0.0358301844233665,0.0575165454232115,0.533716738958946
5028,8,166892,-0.0252939337843455,0.0569725655434963,0.657338532156149
5029,8,167286,-0.0394667617537785,0.0571102180216953,0.489980105087209
5030,8,168070,-0.0394414506258502,0.0571808179264489,0.490793814890829
5031,8,168732,-0.0276226274980443,0.0572222014751312,0.62958972864845
5032,8,168762,-0.0128945503534654,0.0578720694175273,0.823811249799999
5033,8,169190,-0.0492524336211173,0.0572396534367224,0.390119538814418
5034,8,169199,-0.0627124265862224,0.0596979875706565,0.29420929685033
5035,8,169202,-0.0443392451664819,0.0650837778825592,0.496151027358911
5036,8,170381,-0.0383927503424833,0.0575533888245736,0.505156445941728
5037,8,170419,-0.0307860858852179,0.057477874109098,0.592561057092991
5038,8,170619,-0.00268703658742636,0.106741738574132,0.97993099692453
5039,8,173136,0.0667257488601352,0.14314543533962,0.641403120361552
5040,8,173184,0.0554397296008595,0.108736778249069,0.610473341415007
5041,8,175778,-0.0173942281754282,0.0570347102161444,0.760564027642233
5042,8,176997,-0.0169388675484757,0.0572149536304307,0.767360907338479
5043,8,179821,0.0523798800156652,0.0570794400819846,0.359420131225931
5044,8,183857,0.0404838230980541,0.0600618429916158,0.500729782365642
5045,8,185325,0.057014193948883,0.0575763303671983,0.322736717348571
5046,8,185478,0.0429954580617907,0.0574202935895117,0.454485397221863
5047,8,188007,0.01459509058546,0.0571422034772816,0.798549792299305
5048,8,188958,0.0292599440991829,0.0569743473274989,0.607878505913452
5049,8,190366,0.00857892675762689,0.0571285256018116,0.880717143166485
5050,8,190872,0.0298643758077812,0.0572385205443963,0.60216945497401
5051,8,191947,0.00272436066576009,0.0573281333637401,0.962123888673489
5052,8,193408,0.00556535557263538,0.0596930907979753,0.925771488267149
5053,8,193417,-0.014316347525394,0.0612721463023029,0.815390745912557
5054,8,193425,0.0697979333992327,0.0676268189674042,0.302729837216928
5055,8,193426,0.0587345245575415,0.0675396353774128,0.385093307390693
5056,8,193438,0.0869461388913142,0.0738776989297305,0.240031213134968
5057,8,194308,0.187877133028385,0.114519861180453,0.101778707338116
5058,8,194338,0.210469910012858,0.121987145144184,0.0853404981325532
5059,8,194446,0.0407226584854472,0.114424492239363,0.722134709594317
5060,8,194508,0.0328616575796215,0.115122653244059,0.775467511716218
5061,8,194526,0.0328616575796215,0.115122653244059,0.775467511716218
5062,8,194530,0.0325554720264973,0.115218940286557,0.777685015872846
5063,8,194545,0.0273866626250552,0.115222749076021,0.812263692696652
5064,8,194566,0.00367645379880521,0.115231802657359,0.974565959323824
5065,8,194570,0.00547595837697745,0.115135570167182,0.962093041541656
5066,8,194574,0.00547595837697745,0.115135570167182,0.962093041541656
5067,8,194575,0.000725473330520643,0.115231962331164,0.994980296043578
5068,8,194578,-0.00938977030345711,0.115042743290317,0.934995281469011
5069,8,194584,0.00457746060364705,0.115231711243689,0.96833565116331
5070,8,194592,-0.00934308031630682,0.115654807842521,0.935659360082371
5071,8,194593,-0.00934308031630682,0.115654807842521,0.935659360082371
5072,8,194658,0.0565384082361267,0.0688103463694309,0.411827515405392
5073,8,197262,-0.2331071988938,0.131623472059313,0.0774209936959408
5074,8,197968,-0.0346096532371495,0.0571114696589602,0.544903023800493
5075,8,200519,-0.0228310428961742,0.0571535211969686,0.689789460571735
5076,8,200608,-0.0279130862264843,0.0571218526553859,0.625386833383524
5077,8,200617,-0.0279130862264843,0.0571218526553859,0.625386833383524
5078,8,202890,0.00390398694891134,0.0573088240879278,0.945727152943785
5079,8,203255,-0.000566479119992302,0.0571664300401528,0.992099252270921
5080,8,203274,-0.000566479119992302,0.0571664300401528,0.992099252270921
5081,8,203496,-0.00105453391589741,0.0572374317321517,0.98531113420114
5082,8,203615,-0.00164745546984954,0.0570762794309517,0.976989288619563
5083,8,203675,-0.00552553568328548,0.0572185837420229,0.923123556990656
5084,8,203842,-0.0154739983207106,0.057286001749035,0.787227079042217
5085,8,203888,-0.00725692363415123,0.0573803694239056,0.899431508335919
5086,8,204054,-0.0144770156998663,0.05728674006644,0.800638282900218
5087,8,204151,-0.0160740166320207,0.0572855337064515,0.779185664435691
5088,8,204219,-0.0071646034574411,0.0571290776678131,0.90026972821953
5089,8,204645,-0.00190793373870315,0.0570582892381183,0.973343945105464
5090,8,204670,-0.00190793373870315,0.0570582892381183,0.973343945105464
5091,8,205313,-0.0139004369138271,0.0571102417389266,0.807839581683796
5092,8,205962,-0.0100907042885933,0.0572005251742064,0.860073566018443
5093,8,206151,-0.0128782893749788,0.0577510972731769,0.823667253269915
5094,8,206460,0.00818940118674537,0.0593815829185041,0.890389020459429
5095,8,206590,-0.00485669519894233,0.0575770749061311,0.932825024195956
5096,8,210269,0.0313844212014525,0.121384426536458,0.796130117850945
5097,8,210269,0.18645542000519,0.267367630654191,0.486027371419175
5098,8,210535,0.0951791826961384,0.0652571237053158,0.145584900126609
5099,8,212536,0.0824888283655634,0.132645473266729,0.534425866141192
5100,8,216159,0.0520793581635023,0.0645355231349644,0.420217088261326
5101,8,219145,0.018656729954071,0.0569959302210453,0.743608988747593
5102,8,219477,0.0366786402776991,0.0569496517570385,0.519958784624185
5103,8,220430,0.00322680821298148,0.057381412368641,0.955186907684814
5104,8,221382,0.0396026630849141,0.0649526073271837,0.542442016244497
5105,8,221387,0.0479601943290304,0.06061020804101,0.429306678389008
5106,8,221395,0.0468477834707321,0.0604272160286034,0.438695495810726
5107,8,223812,0.0765149719564838,0.0572507100833169,0.182250127838656
5108,8,225328,0.0778723788189453,0.0576497153462827,0.177629492225171
5109,8,225830,0.0700989441516734,0.0570975702471856,0.220375947602444
5110,8,229142,0.0172303280209424,0.0606570060122292,0.776529696528672
5111,8,230941,0.0580722459288562,0.0569746012030701,0.308774977347414
5112,8,231269,0.0549752274816052,0.0569833045338128,0.335325358106337
5113,8,233344,-0.0204191102313649,0.0687517327154004,0.766642906724961
5114,8,235793,0.0344539353752373,0.0570855872190966,0.546531308989195
5115,8,237735,-0.000840181880994328,0.0820614091066685,0.991836822868786
5116,8,237840,0.0555496042108573,0.0600172096865779,0.355306344555395
5117,8,238967,-0.0376448510107384,0.0790894429017352,0.634384345891048
5118,8,239187,0.0352689332316116,0.0569844169979323,0.536366666269713
5119,8,240735,0.0238950349579523,0.0569903905890049,0.675265208223796
5120,8,241021,0.0150474389747136,0.0572273237394339,0.792749059603614
5121,8,242447,0.0090334333187992,0.0571739007350246,0.87454773359206
5122,8,242816,-0.00111845948335607,0.0570898022797826,0.984380528116084
5123,8,244248,0.0304783376344224,0.0572280733813798,0.59466171987811
5124,8,244520,0.0296577740331126,0.0571667860461848,0.604229610964999
5125,8,245373,0.0310809179686865,0.0570910717417785,0.586503477662365
5126,8,248246,0.0214518566015987,0.0571374299959431,0.707556415546693
5127,8,249836,-0.00858940817466136,0.0569937943009672,0.880292317037746
5128,8,250646,-0.0365224222756323,0.0572939836036394,0.524240766864186
5129,8,250827,-0.0243775753777477,0.0581543725452241,0.675334206398977
5130,8,252848,-0.0186533849029294,0.0570928976927004,0.744073393709954
5131,8,252929,-0.0062569226111632,0.057041251508578,0.912716620491995
5132,8,253025,-0.0340740807251087,0.0571200530909154,0.551200591121122
5133,8,255323,-0.0167556120342348,0.0570828673143114,0.769288524191238
5134,8,257550,0.0120043109717851,0.0576332558676093,0.835124288531824
5135,8,259324,0.0110555295726501,0.0574362789082766,0.847474265337851
5136,8,261710,0.0768668891141063,0.0570008495700819,0.178355148941138
5137,8,261724,0.0765134237070474,0.0570924015169216,0.181052611740004
5138,8,262618,0.0695992999078742,0.0572308805100691,0.224753914513182
5139,8,263049,0.047321476424847,0.0571005343629345,0.407811743497884
5140,8,263382,0.0304665763452359,0.0571330483762387,0.594191521861842
5141,8,267630,0.0212695697633992,0.0570543343992703,0.709524773005556
5142,8,269682,0.0236166637957529,0.0571241852352984,0.679545048550971
5143,8,272525,0.0266800193632777,0.0572044337557295,0.641218506294461
5144,8,272825,0.0383870015861016,0.0571195265824043,0.501993437964311
5145,8,277103,0.0301780758368607,0.0571967908568236,0.598095728146208
5146,8,279899,-0.0350907653681145,0.0595783769848127,0.556248103811997
5147,8,282569,-0.00119944691858864,0.0610578183597772,0.984338107911946
5148,8,284047,-0.0249515799450903,0.0576117772089517,0.665207650780498
5149,8,289273,-0.0176810620974256,0.0600318126656349,0.768527437972625
5150,8,289717,-0.0554439473061778,0.05771752708006,0.337406562237068
5151,8,291360,0.436163137872683,0.540822344652037,0.420508349109187
5152,8,291363,0.436163137872683,0.540822344652037,0.420508349109187
5153,8,292640,-0.062984015541498,0.0581208295763935,0.279249104368886
5154,8,298467,-0.0325548476979389,0.0569567522774088,0.567976159578363
5155,8,298906,-0.0245922030683267,0.0574587687375598,0.668914020694576
5156,8,300010,-0.0585746791668884,0.0571416008232111,0.306027646314224
5157,8,302175,-0.058297994372798,0.0571424023870579,0.308321388056948
5158,8,303954,-0.0468791120689578,0.0576639946695063,0.416783076648949
5159,8,312174,-0.041068314345456,0.057134124418434,0.472736389092506
5160,8,313105,-0.0607798150642419,0.0569800959499433,0.286843076195777
5161,8,315156,-0.0365374699076102,0.0570468051363206,0.522274611278784
5162,8,315211,-0.049608210525632,0.0570107432953395,0.384806761750232
5163,8,317992,-0.0495512252989353,0.0571422167649986,0.386445519161338
5164,8,318497,-0.0442385794797053,0.0570818086074328,0.438856645167155
5165,8,319453,-0.0713402866027153,0.0569454017745559,0.211113594751821
