SNP,Chr,Pos,Effect,SE,SRO9_GIS2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
6477,10,660234,-0.0554135145320249,0.124542534657781,0.656638368734963
6478,10,660886,-0.0516393403133028,0.124381192060151,0.678269678859285
6479,10,662071,-0.0681666635537657,0.124327290045791,0.58384347690943
6480,10,662217,-0.060884839054185,0.124679201392912,0.625617928891752
6481,10,662415,-0.0953852411202847,0.124458214722371,0.443948315318154
6482,10,662679,-0.0494800827933825,0.125396383933312,0.693384237014226
6483,10,662711,-0.080084548300832,0.124642524190498,0.520956671900914
6484,10,662934,-0.0565259426379311,0.124726502817837,0.650683803089286
6485,10,665129,-0.160117986823211,0.126154573191253,0.205198568479429
6486,10,665450,-0.213581216815323,0.125095710928771,0.0886377146837
6487,10,665759,-0.174033951209695,0.124765654532062,0.163927072587156
6488,10,666622,-0.172063175173886,0.125291027123552,0.170528220467524
6489,10,666742,-0.176910376639526,0.124243790540977,0.155359570019844
6490,10,667117,-0.156879173853459,0.124719400081465,0.209274899895941
6491,10,669743,-0.28873132296404,0.123896426792834,0.0203466097685053
6492,10,670300,-0.310247701975515,0.123857003217045,0.012699088976263
6493,10,670679,-0.308872297743217,0.123312709480801,0.0127025237109193
6494,10,672846,-0.266426989104348,0.127661777268203,0.0376073235308905
6495,10,673554,-0.265262734448343,0.123742176498933,0.0327419105737875
6496,10,673954,-0.275429193326983,0.126549597556181,0.0301838327706682
6497,10,674332,-0.284019103514851,0.124960052184389,0.023633992287049
6498,10,674570,-0.296029634790837,0.124257775794355,0.0177298749246338
6499,10,675971,-0.285842643136249,0.123626149949027,0.0213440982858014
6500,10,677358,-0.498863698545065,0.24778160019599,0.044839580390631
6501,10,677377,-0.311139011396816,0.143660377038952,0.0309958816025039
6502,10,678769,-0.262389641055716,0.125250425517068,0.0368903657507884
6503,10,682740,-0.189655406780667,0.124084015859075,0.127298007085341
6504,10,682784,-0.210974551060892,0.124447334425444,0.0909018758765728
6505,10,682904,-0.222464745531368,0.123957191677636,0.0735585276631606
6506,10,683731,-0.203123368210881,0.124051215040402,0.102434792382954
6507,10,683971,-0.224165458095707,0.125182231245122,0.0741960840824636
6508,10,684045,-0.0840378846219163,0.13499388215431,0.533994650401541
6509,10,684759,-0.121660500349262,0.124901460870715,0.330697785593461
6510,10,685754,-0.0893732748352939,0.124654273888619,0.473867217007463
6511,10,686560,-0.0906749524652347,0.124940208679371,0.468474902545932
6512,10,686698,-0.0310021543600184,0.129731193897795,0.811265785193388
6513,10,686946,-0.104588225138693,0.124849722299207,0.402758776163923
6514,10,688164,-0.0823842164925611,0.124733185031066,0.509374339850294
6515,10,688208,-0.0762963340566127,0.124530936628087,0.540489230050011
6516,10,688286,-0.0961208058278468,0.124845155942022,0.44186215240035
6517,10,688646,-0.101524918238057,0.124444455008727,0.415150279980626
6518,10,691082,-0.149061661634108,0.124887178196714,0.233447507507588
6519,10,691920,-0.115730660895778,0.125598569088153,0.357453730036571
6520,10,692021,-0.148690316450523,0.125035538020762,0.235166393200688
6521,10,692100,-0.15976005967318,0.124330319548283,0.199647140795171
6522,10,694743,-0.198422101055546,0.123962500755231,0.110346261463504
6523,10,695220,-0.172410214342329,0.126018026795936,0.172138692188766
6524,10,695691,-0.188266965374731,0.124173799483607,0.130374628270799
6525,10,695712,-0.173817668110316,0.124253195460413,0.162721279367487
6526,10,695757,-0.18491659880194,0.123856865083073,0.136333999349919
6527,10,695759,-0.18491659880194,0.123856865083073,0.136333999349919
6528,10,695902,-0.16998487580417,0.124481883845391,0.172953175171268
6529,10,696080,-0.186980384617294,0.125294255593089,0.136505796014676
6530,10,696733,-0.173157935358857,0.124759118918139,0.1660312746393
6531,10,697010,-0.172543827127312,0.136552113702026,0.207216481479027
6532,10,697845,-0.183376380287224,0.124592056877298,0.141961947320571
6533,10,698466,-0.208335254923172,0.123802477262594,0.0932973167506958
6534,10,700536,-0.112923861256632,0.124413675614116,0.364683262461171
6535,10,700558,-0.124954634282565,0.124422461831327,0.315932954363582
6536,10,701028,-0.0856208611006693,0.124466522603713,0.491965797777131
6537,10,701746,0.125147113717965,0.158123160215104,0.429210927187556
6538,10,703629,-0.135581327713316,0.124485683573468,0.276838701001439
6539,10,703809,-0.107459026584062,0.124356584161193,0.388108690651939
6540,10,703814,-0.109812991282628,0.124542802728293,0.378523395754755
6541,10,705116,-0.140531792537838,0.123967239757859,0.257723107453495
6542,10,705376,-0.115252683404489,0.125014448940761,0.357202618539457
6543,10,705423,-0.149080851910769,0.124158263851009,0.230660114920112
6544,10,709369,-0.113403501103717,0.124124052767129,0.361534707699657
6545,10,711335,-0.155975104585795,0.125703928119474,0.215498728909271
6546,10,712148,-0.145202219327778,0.129426796577408,0.262673101545703
6547,10,712180,-0.147468701189257,0.139134349341849,0.289914098242852
6548,10,712223,-0.129791913888196,0.140604807987459,0.356587034496798
6549,10,712403,-0.142371949736099,0.124066870028218,0.251934793943126
6550,10,712477,-0.139025299003527,0.12407762107852,0.263275087147624
6551,10,712640,-0.140955256289491,0.124232284066266,0.257308404785814
6552,10,712728,-0.201215371867119,0.133158336757975,0.131657979785716
6553,10,712774,-0.139119463011531,0.139089819506649,0.317892508565628
6554,10,713291,-0.114494152377577,0.124920651481731,0.360012066320582
6555,10,713298,-0.12799101371799,0.124923427143208,0.306274442796208
6556,10,713372,-0.134775202791202,0.12428119418622,0.278910893999195
6557,10,713455,-0.132043185594377,0.124422426365941,0.28930225050447
6558,10,713844,-0.152996904119368,0.124295252500585,0.219174129831197
6559,10,713845,-0.153876457436605,0.124493677056663,0.217273619076728
6560,10,714773,-0.131634455553891,0.124399991406827,0.290708400380651
6561,10,714898,-0.100183424708726,0.147982847703191,0.498853480089059
6562,10,714906,-0.141161728427097,0.150485440720754,0.348863964341796
6563,10,714907,-0.141161728427097,0.150485440720754,0.348863964341796
6564,10,714910,-0.145540982304449,0.151991297377204,0.33893937435867
6565,10,714919,-0.327339512130887,0.249423225710002,0.190242657767245
6566,10,714920,-0.352605047479297,0.249669261968859,0.158745969133667
6567,10,714924,-0.342493019830126,0.249533185253803,0.170768373637952
6568,10,715567,-0.130350339990538,0.124455104598614,0.295646313134926
6569,10,715574,-0.130350339990538,0.124455104598614,0.295646313134926
6570,10,717717,-0.158911928527472,0.125365506455653,0.205780297616512
6571,10,719602,-0.199684996028648,0.125559269953486,0.112647823007848
6572,10,719648,-0.279295815080746,0.13155927118364,0.0344521840641065
6573,10,719662,-0.243956054759394,0.127780293526605,0.0570489426934974
6574,10,719708,-0.246614675055838,0.127464567142857,0.0538171381301589
6575,10,720081,-0.174263594143919,0.124670945719209,0.163054379915685
6576,10,721398,-0.128280522808782,0.129023430615124,0.320786061053057
6577,10,722130,-0.131400421913542,0.126179578887838,0.298413635927475
6578,10,722262,-0.130893758189419,0.125538155619489,0.297818789350731
6579,10,722536,-0.190457772586589,0.126948667972162,0.134437317492583
6580,10,724256,-0.165741564465712,0.124904638558388,0.185384608564694
6581,10,724374,-0.18141448391574,0.124915112989077,0.147305861136616
6582,10,724397,-0.182677360585964,0.125416725592718,0.146125930792108
6583,10,724819,-0.171884696227206,0.127775156324579,0.179420254516672
6584,10,725469,-0.201093685874896,0.128895523210295,0.119625365440872
6585,10,725678,-0.141816136291297,0.124874140567822,0.256864088388838
6586,10,726314,-0.177260361571203,0.124432307748461,0.155170027891012
6587,10,726437,-0.164661791424308,0.124624293718087,0.187268583044567
6588,10,726757,-0.158377919188737,0.124520286833586,0.204244316422307
6589,10,726837,-0.148142854755493,0.125039383876175,0.236905613560383
6590,10,726842,-0.148142854755493,0.125039383876175,0.236905613560383
6591,10,727369,-0.18212844070546,0.12537533466638,0.147204910887199
6592,10,727432,-0.171379804008269,0.124736124759081,0.170332462392847
6593,10,728001,-0.182552149755584,0.124910417674373,0.144777570762924
6594,10,728402,-0.17921897231283,0.12477984400088,0.151807888516664
6595,10,745488,0.0748639045656255,0.129906728959968,0.56478666324306
6596,10,745492,0.0978228996021397,0.129513921556564,0.450567865580313
6597,10,745571,-1.31749911528032,0.892957632830633,0.140987555704687
6598,10,745649,-0.0781943413887003,0.201697671573755,0.698485825082895
6599,10,745651,0.00117228785600032,0.213689155058468,0.995625966674739
6600,11,833,0.0916621367492301,0.180256834913363,0.611414409214597
6601,11,925,0.319788374979943,0.205665790344937,0.120867528408557
6602,11,1010,0.0442045508872084,0.381541332585977,0.907831096865811
6603,11,1012,0.0679904867981378,0.377772612164163,0.8572736760977
6604,11,1056,0.0521929142596207,0.311113887898125,0.866867026707401
6605,11,2602,-0.13466238473133,0.639750405117614,0.833405090641755
6606,11,2703,0.3729396510592,0.289733166116409,0.198873805987103
6607,11,2720,-0.121028075563924,0.266297023798847,0.649758931383596
6608,11,2722,-0.0478048738120602,0.255361675910871,0.851607789171283
6609,11,2733,-0.0185536815913192,0.254361714335601,0.9418934918916
6610,11,2737,0.00291357111287383,0.253439273116679,0.990834110800988
6611,11,2740,-0.0519462850693575,0.158211009884932,0.742852708402521
6612,11,2745,-0.075313317174158,0.157700687420427,0.63325095187744
6613,11,3277,0.032151519730403,0.1318677290036,0.807514627447966
6614,11,3299,-0.0171819532792253,0.135567862059309,0.899217864547907
6615,11,3343,0.109642681399595,0.248738990855731,0.659631884541072
6616,11,3352,0.1123593226175,0.249246610691375,0.652413505851296
6617,11,3361,0.134172439991048,0.248885429082288,0.590162384728855
6618,11,3363,0.134172439991048,0.248885429082288,0.590162384728855
6619,11,3391,0.087882775162906,0.129970886400671,0.499373721809642
6620,11,3477,0.0844796331546116,0.126812168110753,0.505731662465817
6621,11,3599,0.129778424229316,0.126622594724979,0.306101294885985
6622,11,3638,0.0294209717484883,0.125938538281629,0.815420283191085
6623,11,3640,0.031765162567616,0.125613900461887,0.800508635057722
6624,11,3696,0.0478171981382248,0.126859055332044,0.706450854786578
6625,11,3898,0.165694660055036,0.12584034371378,0.188791584816503
6626,11,3926,0.140737516119792,0.125764034014379,0.263875383209163
6627,11,3968,0.108143582591351,0.127972869012069,0.398654830805913
6628,11,4436,0.100131999267263,0.124684516928376,0.422467232039413
6629,11,5087,0.114444915745833,0.124254502627081,0.35765206032974
6630,11,5434,0.101512469670329,0.124881770089502,0.416841281613751
6631,11,5655,0.105134622085228,0.125640151109117,0.403275843857508
6632,11,5676,0.0832774995744738,0.12631399268909,0.510139685243516
6633,11,5928,0.0430987143177053,0.130341450543911,0.74109743338613
6634,11,6055,0.100804930297299,0.126163838203126,0.424827566137262
6635,11,6097,0.10500578378878,0.124433319567736,0.399312475732911
6636,11,6138,0.0945863443245874,0.12465326149411,0.44848119419138
6637,11,6167,0.102088078964017,0.124834716430974,0.414031054542168
6638,11,6715,0.0974321021066984,0.124338744195183,0.43379905792829
6639,11,6833,0.0782691816211689,0.124333949202839,0.52942391535888
6640,11,7228,0.0947233512518149,0.124592704539258,0.447604257756539
6641,11,7571,-0.133912859438063,0.250096598541932,0.592679660645235
6642,11,7663,0.0547854312623084,0.165818134132077,0.741297754321101
6643,11,7664,0.0133671441764522,0.165065684814561,0.935503148656556
6644,11,7691,0.328024175630455,0.249261397478404,0.189033132316717
6645,11,7717,0.0153011067635893,0.14391743758365,0.915389932874169
6646,11,7726,0.018364230490888,0.141283338849696,0.896655041582823
6647,11,7765,0.0734617097601447,0.129709443301832,0.571511745082044
6648,11,7823,0.0774414131370496,0.129702885117587,0.5508448899261
6649,11,8044,0.0901923869621108,0.124781281549635,0.470279028916039
6650,11,8079,0.0887764937162425,0.125463774618047,0.479668868819109
6651,11,8196,0.0909772683462755,0.12485905346582,0.466705167694272
6652,11,8305,0.126566247787817,0.12596899567632,0.315709675857369
6653,11,8317,0.100909744614756,0.125472068411275,0.42179925451131
6654,11,8331,0.0807069380013368,0.127972459909994,0.528671820478864
6655,11,8390,0.0688755864484092,0.125817701359961,0.584433636454288
6656,11,8603,0.0910796009420795,0.125465144344472,0.46835934057102
6657,11,8720,0.0741407482649252,0.125204566447916,0.554124608305247
6658,11,8789,0.0856876475546611,0.125225736363316,0.494256517455676
6659,11,8867,0.0831011959626269,0.126966873018329,0.51320894792606
6660,11,8878,0.177715519806327,0.248627575216434,0.475213696351522
6661,11,8889,0.231284754365401,0.248353791353268,0.352349711396031
6662,11,8909,0.212181713765442,0.24863733495333,0.394028220685999
6663,11,9097,0.10504715812916,0.127229963505169,0.40956146757818
6664,11,9262,0.0996731025689113,0.124733093210774,0.424774931807222
6665,11,9690,0.105998357004934,0.124670779127569,0.395775667401451
6666,11,10206,0.0872564826394805,0.124668406073831,0.484445406917895
6667,11,10540,0.0764006704082048,0.125559447399431,0.543259134140845
6668,11,10641,0.0879411672263705,0.124512135904862,0.480476244806067
6669,11,10897,0.109802824900975,0.124661450997016,0.379020947327203
6670,11,10927,0.0910328100425337,0.12562072705316,0.469138269001446
6671,11,10969,0.0948395400002077,0.124931449606632,0.448279827230907
6672,11,11470,0.0925660079576672,0.125055877318961,0.459672370279139
6673,11,11657,0.0722853954680742,0.12524968170017,0.564219265025628
6674,11,11751,0.0745820744534458,0.125089919562259,0.551405255600183
6675,11,11931,0.107043674298095,0.125922235858397,0.39585812576848
6676,11,11938,0.113466146322313,0.126075981726953,0.368743234368854
6677,11,12060,0.109870947841999,0.124511082096238,0.378150744761169
6678,11,12080,0.103894299662124,0.124525615145945,0.404664526165978
6679,11,12089,0.10655294676373,0.124669439856219,0.393305910500484
6680,11,12136,0.112663117628327,0.124535591044222,0.366259346042113
6681,11,12224,0.112793569266286,0.125740038860142,0.370310102385523
6682,11,12231,0.11879551869123,0.124909273041571,0.342227447237885
6683,11,12232,0.11879551869123,0.124909273041571,0.342227447237885
6684,11,12236,0.102152083464108,0.125308145425126,0.415503473947289
6685,11,13561,0.167155006736983,0.12848023647518,0.19410111917602
6686,11,13635,0.143754907703657,0.126052015698878,0.254875709790563
6687,11,13712,0.0953966743774514,0.125226892460125,0.446693622148198
6688,11,13729,0.102495599190901,0.125570425793575,0.414913366461534
6689,11,13740,0.122604381471352,0.126847993448258,0.334432908120217
6690,11,13742,0.127231541174364,0.126666295348464,0.315843779501244
6691,11,13813,0.173021601417126,0.126756778011746,0.17312586204505
6692,11,13973,0.130254892862091,0.12475745701853,0.297169773182999
6693,11,14046,0.0924430745089847,0.128150304725605,0.471162810952186
6694,11,14047,0.0984676936839266,0.127937232840206,0.442018526422897
6695,11,14122,0.139856304176895,0.12477974032687,0.263124109220642
6696,11,14229,0.107252135788569,0.125876878582944,0.394769565740087
6697,11,14280,0.117706678581809,0.127144942679906,0.355199187819057
6698,11,14320,0.121391825566058,0.12574785130736,0.335025882194796
6699,11,14350,0.11414551489864,0.12426312886694,0.35894297638433
6700,11,14360,0.11414551489864,0.12426312886694,0.35894297638433
6701,11,14361,0.11414551489864,0.12426312886694,0.35894297638433
6702,11,14424,0.124654813675948,0.125154048249602,0.319927028722597
6703,11,14431,0.119797884560466,0.125002343780924,0.338534601377831
6704,11,14438,0.125248951953106,0.124501529863291,0.315103056284864
