Chromosome_Name,strand,feature_type,gene_class,husinga_classification,systematic_id,common_name,Experiment_ID,Experiment_Start,Experiment_End,Experiment_Length
CHR9,-,03_TFO,03b_COF,TFIID-dominated,YIL017C,VID28,ST5339,321111.0,317902.0,3209.0
CHR3,-,03_TFO,03a_TF,TFIID-dominated,YCR092C,MSH3,ST4007,279849.0,276616.0,3233.0
CHR16,-,03_TFO,03a_TF,TFIID-dominated,YPL272C,PBI1,ST6972,29821.0,26580.0,3241.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL057C,NUP120,ST5724,334027.0,330786.0,3241.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDR359C,EAF1,ST4371,1195161.0,1191911.0,3250.0
CHR7,-,03_TFO,03a_TF,TFIID-dominated,YGR188C,BUB1,ST5005,875162.0,871905.0,3257.0
CHR11,-,03_TFO,03a_TF,TFIID-dominated,YKL176C,LST4,ST5647,118547.0,115290.0,3257.0
CHR12,-,03_TFO,03b_COF,TFIID-dominated,YLR389C,STE23,ST6095,902723.0,899426.0,3297.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR048C,RAT1,ST6758,421709.0,418404.0,3305.0
CHR5,-,03_TFO,03a_TF,TFIID-dominated,YEL055C,POL5,ST4499,51605.0,48284.0,3321.0
CHR5,-,03_TFO,03a_TF,TFIID-dominated,YEL061C,CIN8,ST4495,39661.0,36316.0,3345.0
CHR15,-,03_TFO,03a_TF,TFIID-dominated,YOR098C,NUP1,ST6784,511261.0,507876.0,3385.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOL145C,CTR9,ST6641,52847.0,49462.0,3385.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL020C,SPT23,imputed,402150.0,398762.0,3388.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR504C,SPG3,ST4457,1459465.0,1456072.0,3393.0
CHR7,-,03_TFO,03a_TF,TFIID-dominated,YGL201C,MCM6,ST4772,120971.0,117562.0,3409.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR017C,KCS1,ST4164,482385.0,478968.0,3417.0
CHR3,-,03_TFO,03a_TF,TFIID-dominated,YCR067C,SED4,ST3996,236434.0,233001.0,3433.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL021C,MAK11,ST5752,402149.0,398716.0,3433.0
CHR16,-,03_TFO,03a_TF,TFIID-dominated,YPR104C,FHL1,ST7207,736721.0,733264.0,3457.0
CHR13,-,03_TFO,03b_COF,TFIID-dominated,YMR047C,NUP116,ST6238,366790.0,363293.0,3497.0
CHR8,-,03_TFO,03a_TF,TFIID-dominated,YHR077C,NMD2,ST5161,255787.0,252234.0,3553.0
CHR2,-,03_TFO,03a_TF,TFIID-dominated,YBR059C,AKL1,ST3781,360334.0,356765.0,3569.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDL231C,BRE4,ST4018,42364.0,38795.0,3569.0
CHR13,-,03_TFO,03b_COF,TFIID-dominated,YMR308C,PSE1,ST6396,892398.0,888821.0,3577.0
CHR6,-,03_TFO,03a_TF,TFIID-dominated,YFR031C,SMC2,ST4720,220145.0,216536.0,3609.0
CHR2,-,03_TFO,03a_TF,TFIID-dominated,YBL022C,PIM1,ST3728,181408.0,177791.0,3617.0
CHR14,-,03_TFO,03b_COF,TFIID-dominated,YNL106C,INP52,ST6530,424589.0,420964.0,3625.0
CHR9,-,03_TFO,03a_TF,TFIID-dominated,YIL026C,IRR1,ST5335,307991.0,304350.0,3641.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR310C,SUM1,ST4341,1084604.0,1080940.0,3664.0
CHR12,-,03_TFO,03a_TF,TFIID-dominated,YLR272C,YCS4,ST6028,687283.0,683610.0,3673.0
CHR1,-,03_TFO,03a_TF,TFIID-dominated,YAL001C,TFC3,ST3671,151209.0,147520.0,3689.0
CHR7,-,03_TFO,03a_TF,TFIID-dominated,YGL094C,PAN2,ST4829,334660.0,330971.0,3689.0
CHR5,-,03_TFO,03b_COF,TFIID-dominated,YER110C,KAP123,ST4613,382241.0,378552.0,3689.0
CHR10,-,03_TFO,03a_TF,TFIID-dominated,YJL020C,BBC1,ST5507,402505.0,398792.0,3713.0
CHR2,-,03_TFO,03b_COF,TFIID-dominated,YBL066C,SEF1,ST3702,100169.0,96443.0,3726.0
CHR12,-,03_TFO,03a_TF,TFIID-dominated,YLR131C,ACE2,ST5952,408236.0,404499.0,3737.0
CHR4,-,03_TFO,03a_TF,SAGA-dominated,YDR507C,GIN4,ST4459,1465905.0,1462144.0,3761.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR086C,TCB1,ST6776,486972.0,483203.0,3769.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR207C,RET1,ST6854,733509.0,729708.0,3801.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR028C,REG1,ST4171,501393.0,497552.0,3841.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR330C,MIP1,ST6930,943434.0,939593.0,3841.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR104C,SPO71,ST4224,664971.0,661082.0,3889.0
CHR16,-,03_TFO,03b_COF,TFIID-dominated,YPR010C,RPA135,ST7150,581258.0,577345.0,3913.0
CHR13,-,03_TFO,03a_TF,TFIID-dominated,YMR076C,PDS5,imputed,420099.0,416126.0,3973.0
CHR2,-,03_TFO,03b_COF,TFIID-dominated,YBL007C,SLA1,ST3734,216473.0,212472.0,4001.0
CHR10,-,03_TFO,03b_COF,TFIID-dominated,YJR090C,GRR1,ST5570,594627.0,590626.0,4001.0
CHR12,-,03_TFO,03b_COF,TFIID-dominated,YLR398C,SKI2,ST6100,919059.0,915058.0,4001.0
CHR15,-,03_TFO,03a_TF,TFIID-dominated,YOR124C,UBP2,ST6799,558749.0,554740.0,4009.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDL145C,COP1,ST4065,198460.0,194395.0,4065.0
CHR7,-,03_TFO,03b_COF,TFIID-dominated,YGL140C,nan,ST4807,245194.0,241113.0,4081.0
CHR12,-,03_TFO,03b_COF,TFIID-dominated,YLR436C,ECM30,ST6117,1011319.0,1007174.0,4145.0
CHR3,-,03_TFO,03a_TF,TFIID-dominated,YCR073C,SSK22,ST4000,246681.0,242496.0,4185.0
CHR1,-,03_TFO,03a_TF,TFIID-dominated,YAL026C,DRS2,imputed,99767.0,95560.0,4207.0
CHR2,-,03_TFO,03a_TF,TFIID-dominated,YBR018C,GAL7,ST3751,278428.0,274179.0,4249.0
CHR3,-,03_TFO,03b_COF,TFIID-dominated,YCR042C,TAF2,ST3987,205418.0,201156.0,4262.0
CHR2,-,03_TFO,03b_COF,TFIID-dominated,YBR081C,SPT7,ST3796,405393.0,401128.0,4265.0
CHR8,-,03_TFO,03b_COF,TFIID-dominated,YHR082C,KSP1,ST5165,272491.0,268146.0,4345.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR151C,RPB2,ST6817,616949.0,612588.0,4361.0
CHR8,-,03_TFO,03b_COF,TFIID-dominated,YHR080C,LAM4,ST5164,267211.0,262826.0,4385.0
CHR10,-,03_TFO,03a_TF,TFIID-dominated,YJR031C,GEA1,ST5538,490891.0,486466.0,4425.0
CHR13,-,03_TFO,03a_TF,TFIID-dominated,YMR280C,CAT8,ST6378,831438.0,826941.0,4497.0
CHR1,-,03_TFO,03a_TF,TFIID-dominated,YAL024C,LTE1,ST3661,105986.0,101481.0,4505.0
CHR5,-,03_TFO,03b_COF,TFIID-dominated,YER105C,NUP157,ST4610,372057.0,367512.0,4545.0
CHR2,-,03_TFO,03b_COF,TFIID-dominated,YBL047C,EDE1,ST3711,132216.0,127631.0,4585.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDR326C,YSP2,ST4352,1125118.0,1120485.0,4633.0
CHR10,-,03_TFO,03b_COF,TFIID-dominated,YJR137C,MET5,ST5603,683482.0,678825.0,4657.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL010C,UFD4,ST5759,425981.0,421324.0,4657.0
CHR16,-,03_TFO,03a_TF,TFIID-dominated,YPL242C,IQG1,ST6991,95173.0,90492.0,4681.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR135C,YCF1,ST4244,727619.0,722914.0,4705.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR116C,RPO31,ST6793,544413.0,539676.0,4737.0
CHR1,-,03_TFO,03a_TF,TFIID-dominated,YAL029C,MYO4,ST3658,92514.0,87697.0,4817.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDR293C,SSD1,ST4329,1050245.0,1045404.0,4841.0
CHR2,-,03_TFO,03b_COF,TFIID-dominated,YBL017C,PEP1,ST3731,191792.0,186775.0,5017.0
CHR13,-,03_TFO,03b_COF,TFIID-dominated,YML103C,NUP188,ST6152,67589.0,62524.0,5065.0
CHR14,-,03_TFO,03b_COF,TFIID-dominated,YNL297C,MON2,ST6429,76623.0,71462.0,5161.0
CHR12,-,03_TFO,03a_TF,TFIID-dominated,YLR310C,CDC25,ST6049,757155.0,751986.0,5169.0
CHR15,-,03_TFO,03b_COF,TFIID-dominated,YOR093C,CMR2,ST6781,502493.0,497324.0,5169.0
CHR7,-,03_TFO,03b_COF,TFIID-dominated,YGL173C,XRN1,ST4792,180513.0,175304.0,5209.0
CHR13,-,03_TFO,03a_TF,TFIID-dominated,YML059C,NTE1,ST6180,158317.0,153084.0,5233.0
CHR4,-,03_TFO,03a_TF,TFIID-dominated,YDR141C,DOP1,ST4246,740043.0,734722.0,5321.0
CHR7,-,03_TFO,03a_TF,TFIID-dominated,YGL206C,CHC1,ST4768,107619.0,102282.0,5337.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDR283C,GCN2,ST4322,1030285.0,1024948.0,5337.0
CHR13,-,03_TFO,03b_COF,TFIID-dominated,YMR229C,RRP5,ST6348,731222.0,725845.0,5377.0
CHR7,-,03_TFO,03a_TF,TFIID-dominated,YGR098C,ESP1,ST4942,687707.0,682322.0,5385.0
CHR15,-,03_TFO,03a_TF,TFIID-dominated,YOR290C,SNF2,ST6905,860392.0,854975.0,5417.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL014C,URB1,ST5756,416941.0,411484.0,5457.0
CHR4,-,03_TFO,03b_COF,TFIID-dominated,YDL140C,RPO21,ST4068,211164.0,205235.0,5929.0
CHR12,-,03_TFO,03b_COF,TFIID-dominated,YLR024C,UBR2,ST5879,193492.0,187317.0,6175.0
CHR10,-,03_TFO,03a_TF,TFIID-dominated,YJL207C,LAA1,ST5382,47453.0,41236.0,6217.0
CHR7,-,03_TFO,03b_COF,TFIID-dominated,YGR184C,UBR1,ST5002,866154.0,859889.0,6265.0
CHR14,-,03_TFO,03a_TF,TFIID-dominated,YNL271C,BNI1,ST6443,135670.0,129389.0,6281.0
CHR13,-,03_TFO,03b_COF,TFIID-dominated,YMR207C,HFA1,ST6336,684006.0,677053.0,6953.0
CHR9,-,03_TFO,03b_COF,TFIID-dominated,YIL129C,TAO3,ST5272,113341.0,106012.0,7329.0
CHR8,-,03_TFO,03b_COF,TFIID-dominated,YHR165C,PRP8,ST5216,437052.0,429635.0,7417.0
CHR14,-,03_TFO,03b_COF,TFIID-dominated,YNR016C,ACC1,ST6589,662454.0,654629.0,7825.0
CHR11,-,03_TFO,03b_COF,TFIID-dominated,YKL203C,TOR2,ST5630,63551.0,55643.0,7908.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOL038C-A,nan,ST6703,255095.0,254918.0,177.0
CHR1,-,04_UNB,04b_UNB,TFIID-dominated,YAR035C-A,nan,imputed,192487.0,192267.0,220.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNR075C-A,nan,imputed,781673.0,781441.0,232.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJL052C-A,nan,imputed,338073.0,337814.0,259.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBL108C-A,PAU9,imputed,7803.0,7535.0,268.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR156C-A,nan,imputed,472680.0,472409.0,271.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHL048C-A,nan,imputed,5867.0,5593.0,274.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL130C-A,DGR1,imputed,381461.0,381175.0,286.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOR161C-C,nan,imputed,639337.0,639051.0,286.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR406C-A,nan,imputed,932425.0,932136.0,289.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOR293C-A,nan,imputed,868217.0,867928.0,289.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR072C-A,nan,imputed,383091.0,382790.0,301.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR240C-A,nan,imputed,974847.0,974507.0,340.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKL183C-A,nan,imputed,98677.0,98325.0,352.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YML009C,MRPL39,imputed,251586.0,251234.0,352.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL259C,ATX1,ST6450,157910.0,157557.0,353.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL096C-A,ERI1,ST7083,366810.0,366457.0,353.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR320C-A,DAD4,ST4348,1108532.0,1108179.0,353.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR063C,SPT4,ST4917,617859.0,617498.0,361.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOR192C-C,nan,imputed,704294.0,703918.0,376.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCR020C-A,MAK31,imputed,155166.0,154760.0,406.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCL056C,PEX34,ST3923,27389.0,26980.0,409.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPR145C-A,nan,ST7232,824923.0,824506.0,417.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR262C,MIC12,ST3899,736081.0,735664.0,417.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL056C,LCL1,ST7107,453922.0,453497.0,425.0
CHR13,-,04_UNB,04a_RSC_HS,TFIID-dominated,YMR074C,SDD2,ST6251,413494.0,413061.0,433.0
CHR4,-,04_UNB,04a_RSC_HS,TFIID-dominated,YDR286C,nan,ST4325,1035589.0,1035156.0,433.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHR214C-D,nan,imputed,551011.0,550578.0,433.0
CHR12,-,04_UNB,04a_RSC_HS,TFIID-dominated,YLL018C-A,COX19,imputed,109042.0,108606.0,436.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCL012C,nan,ST3946,101782.0,101341.0,441.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR079C-A,TFB5,ST4208,603866.0,603425.0,441.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPR096C,nan,imputed,725214.0,724772.0,442.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YEL014C,nan,imputed,128678.0,128233.0,445.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YMR141C,nan,imputed,550114.0,549666.0,448.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBL071C,nan,imputed,90601.0,90153.0,448.0
CHR10,-,04_UNB,04a_RSC_HS,SAGA-dominated,YJL151C,SNA3,ST5420,136807.0,136350.0,457.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL204C,nan,ST4770,112139.0,111682.0,457.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDL009C,nan,imputed,433318.0,432855.0,463.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJL205C,NCE101,ST5384,50453.0,49988.0,465.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL184C,nan,imputed,292953.0,292487.0,466.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR018C,nan,imputed,524764.0,524295.0,469.0
CHR4,-,04_UNB,04a_RSC_HS,TFIID-dominated,YDR102C,nan,imputed,658050.0,657578.0,472.0
CHR12,-,04_UNB,04a_RSC_HS,TFIID-dominated,YLR218C,COA4,ST5996,573811.0,573338.0,473.0
CHR2,-,04_UNB,04a_RSC_HS,TFIID-dominated,YBR009C,HHF1,ST3745,255742.0,255261.0,481.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKR049C,FMP46,ST5798,527238.0,526757.0,481.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR147C,SMD3,ST5957,434500.0,434019.0,481.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YMR112C,MED11,ST6277,494478.0,493989.0,489.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL211C,MRX7,ST6477,250334.0,249845.0,489.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR424C,DYN2,ST4413,1319897.0,1319408.0,489.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL163C,nan,imputed,37322.0,36829.0,493.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDL157C,nan,imputed,174658.0,174162.0,496.0
CHR16,-,04_UNB,04a_RSC_HS,TFIID-dominated,YPR166C,MRP2,ST7248,876683.0,876186.0,497.0
CHR1,-,04_UNB,04b_UNB,TFIID-dominated,YAL046C,BOL3,ST3648,57418.0,56921.0,497.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR361C-A,nan,ST6082,849716.0,849219.0,497.0
CHR3,-,04_UNB,04b_UNB,SAGA-dominated,YCR096C,HMRA2,imputed,293608.0,293109.0,499.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLL064C,PAU18,imputed,13515.0,13013.0,502.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOL161C,PAU20,imputed,11981.0,11479.0,502.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL261C,PAU11,imputed,6722.0,6220.0,502.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHL046C,PAU13,imputed,12355.0,11853.0,502.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YML066C,SMA2,ST6175,141997.0,141492.0,505.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDL160C-A,MHF2,ST4058,169636.0,169131.0,505.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR274C,nan,imputed,1012030.0,1011519.0,511.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YMR122C,nan,imputed,511145.0,510631.0,514.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNR022C,MRPL50,ST6592,670230.0,669709.0,521.0
CHR3,-,04_UNB,04b_UNB,SAGA-dominated,YCL035C,GRX1,ST3937,61237.0,60716.0,521.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR139C,RUB1,ST4245,733971.0,733450.0,521.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL108C,nan,ST4823,304124.0,303603.0,521.0
CHR8,-,04_UNB,04a_RSC_HS,SAGA-dominated,YHR138C,nan,ST5196,377771.0,377242.0,529.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJR012C,nan,ST5529,460211.0,459682.0,529.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL153C,GIM3,imputed,346128.0,345599.0,529.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR322C-A,TIM11,ST4349,1112332.0,1111803.0,529.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJL077C,ICS3,imputed,295131.0,294596.0,535.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKL018C-A,nan,ST5753,403965.0,403428.0,537.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCR043C,nan,ST3988,206698.0,206161.0,537.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR385C,SWC7,imputed,893460.0,892922.0,538.0
CHR4,-,04_UNB,04b_UNB,SAGA-dominated,YDR366C,nan,imputed,1212906.0,1212368.0,538.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHL037C,nan,imputed,26249.0,25708.0,541.0
CHR7,-,04_UNB,04a_RSC_HS,TFIID-dominated,YGL127C,SOH1,ST4813,270817.0,270272.0,545.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJR085C,nan,ST5568,585571.0,585026.0,545.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YER057C,HMF1,ST4577,271199.0,270654.0,545.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL098C,MGR2,ST7082,364802.0,364249.0,553.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL071C,nan,ST7096,420578.0,420025.0,553.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL046C,ELC1,ST7114,467018.0,466465.0,553.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJL027C,nan,imputed,392319.0,391763.0,556.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKL138C-A,HSK3,ST5672,185051.0,184490.0,561.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR030C,POP6,ST4898,546227.0,545666.0,561.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL029C,nan,imputed,301327.0,300759.0,568.0
CHR7,-,04_UNB,04a_RSC_HS,TFIID-dominated,YGR020C,VMA7,ST4893,527411.0,526842.0,569.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKL003C,MRP17,ST5764,437533.0,436964.0,569.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL143C,nan,ST6510,356941.0,356372.0,569.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOL165C,AAD15,imputed,2148.0,1577.0,571.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJL173C,RFA3,ST5401,96551.0,95974.0,577.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL122C,nan,ST6522,398357.0,397780.0,577.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCL033C,MXR2,ST3938,63285.0,62708.0,577.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YER093C-A,AIM11,ST4605,348409.0,347832.0,577.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL118C,nan,imputed,288521.0,287944.0,577.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL098C,FMC1,ST5289,180280.0,179703.0,577.0
CHR14,-,04_UNB,04a_RSC_HS,TFIID-dominated,YNL328C,MDJ2,imputed,23344.0,22764.0,580.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR344C,nan,imputed,1162519.0,1161936.0,583.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR482C,CWC21,ST4441,1420945.0,1420360.0,585.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL226C-A,OST5,ST4757,73215.0,72629.0,586.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR255C-A,RCF3,ST3894,727113.0,726520.0,593.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR264C,YPT10,ST3900,738393.0,737792.0,601.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR269C,SDH8,ST3901,742601.0,742000.0,601.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR281C,nan,imputed,705030.0,704423.0,607.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL187C,COX4,imputed,150241.0,149634.0,607.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBL059C-A,CMC2,ST3705,110569.0,109960.0,609.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR308C,SRB7,ST4339,1078501.0,1077892.0,609.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL087C,AIM19,ST5297,200192.0,199583.0,609.0
CHR12,-,04_UNB,04b_UNB,TFIID-dominated,YLR245C,CDD1,ST6011,626971.0,626354.0,617.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPR082C,DIB1,ST7195,704697.0,704080.0,617.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YEL068C,nan,ST4491,25989.0,25372.0,617.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR174C,CBP4,ST4994,846370.0,845753.0,617.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHR191C,CTF8,ST5230,486688.0,486071.0,617.0
CHR8,-,04_UNB,04b_UNB,TFIID-dominated,YHR126C,ANS1,imputed,360251.0,359632.0,619.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YER190C-B,nan,imputed,576232.0,575610.0,622.0
CHR6,-,04_UNB,04b_UNB,TFIID-dominated,YFL051C,nan,imputed,30610.0,29988.0,622.0
CHR15,-,04_UNB,04b_UNB,TFIID-dominated,YOR097C,nan,ST6783,507565.0,506932.0,633.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPL041C,MRX11,ST7116,475786.0,475153.0,633.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL065C,FIS1,ST5313,241824.0,241191.0,633.0
CHR12,-,04_UNB,04a_RSC_HS,TFIID-dominated,YLR038C,COX12,ST5890,225252.0,224611.0,641.0
CHR2,-,04_UNB,04a_RSC_HS,TFIID-dominated,YBL021C,HAP3,ST3729,182144.0,181503.0,641.0
CHR11,-,04_UNB,04b_UNB,TFIID-dominated,YKR045C,nan,ST5795,523998.0,523357.0,641.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDL067C,COX9,ST4113,334613.0,333972.0,641.0
CHR5,-,04_UNB,04b_UNB,TFIID-dominated,YER071C,TDA2,ST4589,302367.0,301726.0,641.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGL194C-A,nan,ST4775,140209.0,139568.0,641.0
CHR10,-,04_UNB,04b_UNB,TFIID-dominated,YJR082C,EAF6,ST5566,582371.0,581722.0,649.0
CHR13,-,04_UNB,04b_UNB,TFIID-dominated,YMR225C,MRPL44,ST6345,721430.0,720781.0,649.0
CHR2,-,04_UNB,04b_UNB,TFIID-dominated,YBR120C,CBP6,ST3819,481010.0,480361.0,649.0
CHR3,-,04_UNB,04b_UNB,TFIID-dominated,YCR090C,nan,ST4006,272905.0,272256.0,649.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDL121C,nan,ST4078,245621.0,244972.0,649.0
CHR7,-,04_UNB,04b_UNB,SAGA-dominated,YGL121C,GPG1,ST4818,281281.0,280632.0,649.0
CHR7,-,04_UNB,04b_UNB,TFIID-dominated,YGR076C,MRPL25,ST4925,637667.0,637018.0,649.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNL310C,ZIM17,ST6420,52470.0,51813.0,657.0
CHR14,-,04_UNB,04b_UNB,TFIID-dominated,YNR036C,MRPS12,ST6598,694846.0,694189.0,657.0
CHR16,-,04_UNB,04b_UNB,TFIID-dominated,YPR037C,ERV2,ST7174,647114.0,646457.0,657.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR045C,RPC11,ST4183,548457.0,547800.0,657.0
CHR4,-,04_UNB,04b_UNB,TFIID-dominated,YDR185C,UPS3,ST4272,832580.0,831923.0,657.0
CHR9,-,04_UNB,04b_UNB,TFIID-dominated,YIL027C,EMC5,ST5334,304159.0,303502.0,657.0
