seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrXII,Xu_2009_CUTs,transcript,243608,243744,.,+,.,ID=ST2176;Name=CUT253;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT253
chrXII,Xu_2009_CUTs,transcript,248656,249328,.,+,.,ID=ST2180;Name=CUT254;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT254
chrXII,Xu_2009_CUTs,transcript,264740,265268,.,-,.,ID=ST5906;Name=CUT733;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2187;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2186;initiates_from_3NFR_of_and_same_strand_to=NA,CUT733
chrXII,Xu_2009_CUTs,transcript,267856,268072,.,+,.,ID=ST2189;Name=CUT255;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT255
chrXII,Xu_2009_CUTs,transcript,363972,364300,.,-,.,ID=ST5938;Name=CUT734;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT734
chrXII,Xu_2009_CUTs,transcript,395176,395584,.,+,.,ID=ST2224;Name=CUT256;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT256
chrXII,Xu_2009_CUTs,transcript,396416,396920,.,+,.,ID=ST2226;Name=CUT257;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT257
chrXII,Xu_2009_CUTs,transcript,396920,397352,.,+,.,ID=ST2227;Name=CUT258;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT258
chrXII,Xu_2009_CUTs,transcript,398828,399388,.,-,.,ID=ST5950;Name=CUT735;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2229;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2228;initiates_from_3NFR_of_and_same_strand_to=NA,CUT735
chrXII,Xu_2009_CUTs,transcript,404520,405088,.,+,.,ID=ST2230;Name=CUT259;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT259
chrXII,Xu_2009_CUTs,transcript,415736,416384,.,+,.,ID=ST2234;Name=CUT260;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT260
chrXII,Xu_2009_CUTs,transcript,416384,416808,.,+,.,ID=ST2235;Name=CUT261;end_confidence=mappedNone;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT261
chrXII,Xu_2009_CUTs,transcript,434144,434280,.,+,.,ID=ST2243;Name=CUT262;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT262
chrXII,Xu_2009_CUTs,transcript,436668,437108,.,-,.,ID=ST5958;Name=CUT736;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT736
chrXII,Xu_2009_CUTs,transcript,441568,442624,.,+,.,ID=ST2246;Name=CUT263;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT263
chrXII,Xu_2009_CUTs,transcript,445136,445544,.,+,.,ID=ST2247;Name=CUT264;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT264
chrXII,Xu_2009_CUTs,transcript,503499,504043,.,-,.,ID=ST5972;Name=CUT737;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT737
chrXII,Xu_2009_CUTs,transcript,505243,505507,.,-,.,ID=ST5973;Name=CUT738;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT738
chrXII,Xu_2009_CUTs,transcript,505507,505779,.,-,.,ID=ST5974;Name=CUT739;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2257;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2256;initiates_from_3NFR_of_and_same_strand_to=NA,CUT739
chrXII,Xu_2009_CUTs,transcript,542015,542487,.,+,.,ID=ST2269;Name=CUT265;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT265
chrXII,Xu_2009_CUTs,transcript,543347,543667,.,-,.,ID=ST5985;Name=CUT740;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2270;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT740
chrXII,Xu_2009_CUTs,transcript,633619,634003,.,-,.,ID=ST6013;Name=CUT741;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT741
chrXII,Xu_2009_CUTs,transcript,657651,658083,.,-,.,ID=ST6017;Name=CUT742;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT742
chrXII,Xu_2009_CUTs,transcript,658083,658203,.,-,.,ID=ST6018;Name=CUT743;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2302;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT743
chrXII,Xu_2009_CUTs,transcript,660471,660647,.,+,.,ID=ST2304;Name=CUT266;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT266
chrXII,Xu_2009_CUTs,transcript,672411,672611,.,-,.,ID=ST6023;Name=CUT744;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT744
chrXII,Xu_2009_CUTs,transcript,672611,672835,.,-,.,ID=ST6024;Name=CUT745;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2309;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2308;initiates_from_3NFR_of_and_same_strand_to=NA,CUT745
chrXII,Xu_2009_CUTs,transcript,674447,675135,.,+,.,ID=ST2310;Name=CUT267;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT267
chrXII,Xu_2009_CUTs,transcript,675695,676463,.,+,.,ID=ST2311;Name=CUT268;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6026;initiates_from_3NFR_of_and_same_strand_to=NA,CUT268
chrXII,Xu_2009_CUTs,transcript,719679,719863,.,+,.,ID=ST2322;Name=CUT269;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6040;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT269
chrXII,Xu_2009_CUTs,transcript,721783,722471,.,+,.,ID=ST2323;Name=CUT270;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6042;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT270
chrXII,Xu_2009_CUTs,transcript,738143,738607,.,+,.,ID=ST2329;Name=CUT271;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT271
chrXII,Xu_2009_CUTs,transcript,786475,787395,.,-,.,ID=ST6062;Name=CUT746;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2339;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT746
chrXII,Xu_2009_CUTs,transcript,789411,789699,.,-,.,ID=ST6063;Name=CUT747;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT747
chrXII,Xu_2009_CUTs,transcript,793131,794227,.,-,.,ID=ST6065;Name=CUT748;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT748
chrXII,Xu_2009_CUTs,transcript,822731,823316,.,-,.,ID=ST6072;Name=CUT749;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT749
chrXII,Xu_2009_CUTs,transcript,830396,830732,.,-,.,ID=ST6077;Name=CUT750;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2349;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT750
chrXII,Xu_2009_CUTs,transcript,833284,833644,.,-,.,ID=ST6078;Name=CUT751;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2350;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT751
chrXII,Xu_2009_CUTs,transcript,837608,838016,.,+,.,ID=ST2351;Name=CUT272;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT272
chrXII,Xu_2009_CUTs,transcript,839736,840256,.,+,.,ID=ST2352;Name=CUT273;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT273
chrXII,Xu_2009_CUTs,transcript,866420,866804,.,-,.,ID=ST6086;Name=CUT752;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2364;initiates_from_3NFR_of_and_same_strand_to=NA,CUT752
chrXII,Xu_2009_CUTs,transcript,899719,899895,.,+,.,ID=ST2374;Name=CUT274;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT274
chrXII,Xu_2009_CUTs,transcript,906703,907039,.,+,.,ID=ST2377;Name=CUT275;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT275
chrXII,Xu_2009_CUTs,transcript,911327,912471,.,+,.,ID=ST2380;Name=CUT276;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT276
chrXII,Xu_2009_CUTs,transcript,928605,929597,.,-,.,ID=ST6105;Name=CUT753;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2383;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2382;initiates_from_3NFR_of_and_same_strand_to=NA,CUT753
chrXII,Xu_2009_CUTs,transcript,963127,963551,.,-,.,ID=ST6111;Name=CUT754;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2391;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT754
chrXII,Xu_2009_CUTs,transcript,987903,988191,.,-,.,ID=ST6114;Name=CUT755;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2396;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT755
chrXII,Xu_2009_CUTs,transcript,1028179,1028331,.,+,.,ID=ST2405;Name=CUT277;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT277
chrXII,Xu_2009_CUTs,transcript,1041762,1042386,.,+,.,ID=ST2411;Name=CUT278;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT278
chrXII,Xu_2009_CUTs,transcript,1042386,1043066,.,+,.,ID=ST2412;Name=CUT279;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT279
chrXII,Xu_2009_CUTs,transcript,1043022,1043606,.,-,.,ID=ST6129;Name=CUT756;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2413;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT756
chrXIII,Xu_2009_CUTs,transcript,8733,9269,.,-,.,ID=ST6132;Name=CUT757;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT757
chrXIII,Xu_2009_CUTs,transcript,14976,15464,.,+,.,ID=ST2419;Name=CUT280;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6135;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT280
chrXIII,Xu_2009_CUTs,transcript,23944,26104,.,+,.,ID=ST2421;Name=CUT281;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT281
chrXIII,Xu_2009_CUTs,transcript,45909,46021,.,-,.,ID=ST6145;Name=CUT758;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT758
chrXIII,Xu_2009_CUTs,transcript,53781,55213,.,-,.,ID=ST6148;Name=CUT759;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=ST6149,CUT759
chrXIII,Xu_2009_CUTs,transcript,57625,57873,.,+,.,ID=ST2434;Name=CUT282;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT282
chrXIII,Xu_2009_CUTs,transcript,58873,59401,.,+,.,ID=ST2435;Name=CUT283;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6150;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT283
chrXIII,Xu_2009_CUTs,transcript,77993,78337,.,+,.,ID=ST2440;Name=CUT284;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT284
chrXIII,Xu_2009_CUTs,transcript,110037,110365,.,-,.,ID=ST6165;Name=CUT760;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT760
chrXIII,Xu_2009_CUTs,transcript,110365,110837,.,-,.,ID=ST6166;Name=CUT761;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT761
chrXIII,Xu_2009_CUTs,transcript,129809,130081,.,+,.,ID=ST2453;Name=CUT285;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6172;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6173;initiates_from_3NFR_of_and_same_strand_to=NA,CUT285
chrXIII,Xu_2009_CUTs,transcript,130081,130729,.,+,.,ID=ST2454;Name=CUT286;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT286
chrXIII,Xu_2009_CUTs,transcript,147361,147537,.,+,.,ID=ST2463;Name=CUT287;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT287
chrXIII,Xu_2009_CUTs,transcript,204449,205009,.,+,.,ID=ST2478;Name=CUT288;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST6188;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6189;initiates_from_3NFR_of_and_same_strand_to=NA,CUT288
chrXIII,Xu_2009_CUTs,transcript,212265,212369,.,+,.,ID=ST2481;Name=CUT289;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT289
chrXIII,Xu_2009_CUTs,transcript,218973,219221,.,-,.,ID=ST6192;Name=CUT762;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT762
chrXIII,Xu_2009_CUTs,transcript,239025,239225,.,+,.,ID=ST2492;Name=CUT290;end_confidence=mapped3;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=NA;initiates_from_3NFR_of_and_same_strand_to=NA,CUT290
chrXIII,Xu_2009_CUTs,transcript,246937,247641,.,+,.,ID=ST2496;Name=CUT291;end_confidence=mapped5;source=Automatic;shares_5NFR_in_divergent_configuration_with=NA;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST6201;initiates_from_3NFR_of_and_same_strand_to=ST2495,CUT291
chrXIII,Xu_2009_CUTs,transcript,284182,284622,.,-,.,ID=ST6216;Name=CUT763;end_confidence=bothEndsMapped;source=Automatic;shares_5NFR_in_divergent_configuration_with=ST2508;shares_5NFR_in_tandem_with=NA;initiates_from_3NFR_of_and_opposite_strand_to=ST2507;initiates_from_3NFR_of_and_same_strand_to=NA,CUT763
