seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
chrXIV,rossi_2021_promoters,promoter,19289.0,19605.0,1,-,.,Name=RPD3;Desc=fragile,YNL330C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,57672.0,57901.0,1,-,.,Name=MCK1;Desc=stable,YNL307C_NFR/NDR
chrII,rossi_2021_promoters,promoter,779447.0,779711.0,1,-,.,Name=APM3;Desc=stable,YBR288C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,20451.0,20884.0,1,-,.,Name=ERG13;Desc=stable,YML126C_NFR/NDR
chrX,rossi_2021_promoters,promoter,434645.0,434909.0,1,-,.,Name=OST1;Desc=stable,YJL002C_NFR/NDR
chrX,rossi_2021_promoters,promoter,442497.0,442886.0,1,-,.,Name=MRX12;Desc=fragile,YJR003C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,996555.0,996918.0,1,-,.,Name=MEK1;Desc=nan,YOR351C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,155860.0,156192.0,1,-,.,Name=SAD1;Desc=fragile,YFR005C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,100541.0,100840.0,1,-,.,Name=HIF1;Desc=stable,YLL022C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,288991.0,289284.0,1,-,.,Name=CKA1;Desc=fragile,YIL035C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1485235.0,1485461.0,1,-,.,Name=SPS2;Desc=nan,YDR522C_NFR/NDR
chrV,rossi_2021_promoters,promoter,237117.0,237474.0,1,-,.,Name=SAH1;Desc=fragile,YER043C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,293556.0,293842.0,1,-,.,Name=SRL2;Desc=stable,YLR082C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,524724.0,525080.0,1,-,.,Name=EHD3;Desc=fragile,YDR036C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,99404.0,99701.0,1,-,.,Name=TUB1;Desc=fragile,YML085C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,217836.0,218109.0,1,-,.,Name=RSC30;Desc=stable,YHR056C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,233604.0,233998.0,1,-,.,Name=OSW7;Desc=fragile,YFR039C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,245341.0,245603.0,1,-,.,Name=nan;Desc=fragile,YLR049C_NFR/NDR
chrII,rossi_2021_promoters,promoter,532196.0,532524.0,1,-,.,Name=SUP45;Desc=fragile,YBR143C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,141429.0,141692.0,1,-,.,Name=ARG4;Desc=stable,YHR018C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,103227.0,103490.0,1,-,.,Name=LPD1;Desc=fragile,YFL018C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,210072.0,210526.0,1,-,.,Name=CDC14;Desc=fragile,YFR028C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,229026.0,229351.0,1,-,.,Name=RRP3;Desc=fragile,YHR065C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,898336.0,898655.0,1,-,.,Name=NOP58;Desc=fragile,YOR310C_NFR/NDR
chrX,rossi_2021_promoters,promoter,359673.0,359959.0,1,-,.,Name=GYP6;Desc=fragile,YJL044C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,715425.0,715689.0,1,-,.,Name=FMP42;Desc=stable,YMR221C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1015861.0,1016456.0,1,-,.,Name=MTH1;Desc=stable,YDR277C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,969608.0,970011.0,1,-,.,Name=CTA1;Desc=nan,YDR256C_NFR/NDR
chrIX,rossi_2021_promoters,promoter,102269.0,102678.0,1,-,.,Name=FKH1;Desc=fragile,YIL131C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,52645.0,52965.0,1,-,.,Name=APM1;Desc=fragile,YPL259C_NFR/NDR
chrII,rossi_2021_promoters,promoter,74708.0,74972.0,1,-,.,Name=PET112;Desc=stable,YBL080C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,499849.0,500162.0,1,-,.,Name=SWC4;Desc=fragile,YGR002C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,242319.0,242636.0,1,-,.,Name=RSA4;Desc=fragile,YCR072C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,95103.0,95530.0,1,-,.,Name=FRS2;Desc=fragile,YFL022C_NFR/NDR
chrV,rossi_2021_promoters,promoter,159112.0,159376.0,1,-,.,Name=PMI40;Desc=stable,YER003C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,165146.0,165400.0,1,-,.,Name=TOS3;Desc=stable,YGL179C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,995649.0,995903.0,1,-,.,Name=DIN7;Desc=nan,YDR263C_NFR/NDR
chrV,rossi_2021_promoters,promoter,404348.0,404672.0,1,-,.,Name=GLO3;Desc=fragile,YER122C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,368227.0,368473.0,1,-,.,Name=MPS2;Desc=stable,YGL075C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,280505.0,280816.0,1,-,.,Name=NAB2;Desc=fragile,YGL122C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,390177.0,390632.0,1,-,.,Name=YPS3;Desc=stable,YLR121C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,50277.0,50433.0,1,-,.,Name=PDI1;Desc=fragile,YCL043C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1430748.0,1431051.0,1,-,.,Name=PAC11;Desc=stable,YDR488C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1114025.0,1114292.0,1,-,.,Name=PEP7;Desc=stable,YDR323C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,915176.0,915467.0,1,-,.,Name=GNT1;Desc=fragile,YOR320C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,271915.0,272162.0,1,-,.,Name=PHO2;Desc=stable,YDL106C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,971413.0,971709.0,1,-,.,Name=RKM4;Desc=fragile,YDR257C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,251768.0,252062.0,1,-,.,Name=RET2;Desc=stable,YFR051C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,383170.0,383480.0,1,-,.,Name=MRH4;Desc=fragile,YGL064C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,562262.0,562555.0,1,-,.,Name=LAS1;Desc=stable,YKR063C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,907065.0,907323.0,1,-,.,Name=MFB1;Desc=stable,YDR219C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,38194.0,38435.0,1,-,.,Name=TRP3;Desc=stable,YKL211C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,851569.0,851895.0,1,-,.,Name=HAS1;Desc=fragile,YMR290C_NFR/NDR
chrII,rossi_2021_promoters,promoter,515358.0,515689.0,1,-,.,Name=nan;Desc=fragile,YBR138C_NFR/NDR
chrV,rossi_2021_promoters,promoter,126340.0,126636.0,1,-,.,Name=NPP2;Desc=stable,YEL016C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,764135.0,764540.0,1,-,.,Name=CDC3;Desc=fragile,YLR314C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,516449.0,516738.0,1,-,.,Name=SET5;Desc=stable,YHR207C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,370113.0,370395.0,1,-,.,Name=NAM9;Desc=stable,YNL137C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,727201.0,727530.0,1,-,.,Name=GEP3;Desc=fragile,YOR205C_NFR/NDR
chrII,rossi_2021_promoters,promoter,668356.0,668667.0,1,-,.,Name=PCS60;Desc=stable,YBR222C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,156449.0,156547.0,1,-,.,Name=STR3;Desc=fragile,YGL184C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,22668.0,22983.0,1,-,.,Name=GTT2;Desc=nan,YLL060C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,281855.0,282147.0,1,-,.,Name=DUN1;Desc=fragile,YDL101C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,167246.0,167816.0,1,-,.,Name=CYB2;Desc=stable,YML054C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,143568.0,143913.0,1,-,.,Name=DED81;Desc=fragile,YHR019C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,317885.0,318022.0,1,-,.,Name=PSD1;Desc=fragile,YNL169C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,720231.0,720534.0,1,-,.,Name=BFR1;Desc=fragile,YOR198C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,842528.0,842904.0,1,-,.,Name=MSM1;Desc=stable,YGR171C_NFR/NDR
chrII,rossi_2021_promoters,promoter,770542.0,770893.0,1,-,.,Name=SSH1;Desc=stable,YBR283C_NFR/NDR
chrII,rossi_2021_promoters,promoter,670263.0,670500.0,1,-,.,Name=TDP1;Desc=stable,YBR223C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,150244.0,150609.0,1,-,.,Name=THI6;Desc=fragile,YPL214C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,374375.0,374704.0,1,-,.,Name=YCK1;Desc=fragile,YHR135C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,352799.0,353098.0,1,-,.,Name=DCW1;Desc=fragile,YKL046C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,191879.0,192197.0,1,-,.,Name=RRN11;Desc=fragile,YML043C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,729707.0,730005.0,1,-,.,Name=NUP57;Desc=fragile,YGR119C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,566219.0,566487.0,1,-,.,Name=ADE2;Desc=stable,YOR128C_NFR/NDR
chrX,rossi_2021_promoters,promoter,528458.0,528727.0,1,-,.,Name=UTR1;Desc=stable,YJR049C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,267997.0,268209.0,1,-,.,Name=SIL1;Desc=stable,YOL031C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,47587.0,47843.0,1,-,.,Name=SPT20;Desc=stable,YOL148C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,638980.0,639284.0,1,-,.,Name=HTS1;Desc=stable,YPR033C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,352296.0,352558.0,1,-,.,Name=GUP1;Desc=stable,YGL084C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1420297.0,1420502.0,1,-,.,Name=PHO8;Desc=stable,YDR481C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,227109.0,227656.0,1,-,.,Name=SSZ1;Desc=fragile,YHR064C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,266595.0,266923.0,1,-,.,Name=GCR2;Desc=stable,YNL199C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,153105.0,153491.0,1,-,.,Name=PUS1;Desc=fragile,YPL212C_NFR/NDR
chrX,rossi_2021_promoters,promoter,211604.0,211915.0,1,-,.,Name=GZF3;Desc=fragile,YJL110C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,850517.0,850744.0,1,-,.,Name=ATF2;Desc=stable,YGR177C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,147615.0,147941.0,1,-,.,Name=DLD1;Desc=stable,YDL174C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1172016.0,1172320.0,1,-,.,Name=PAL1;Desc=fragile,YDR348C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,699431.0,699729.0,1,-,.,Name=ZRG17;Desc=fragile,YNR039C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,693205.0,693487.0,1,-,.,Name=TRM1;Desc=fragile,YDR120C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,887798.0,888184.0,1,-,.,Name=XKS1;Desc=stable,YGR194C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,348089.0,348335.0,1,-,.,Name=TIR2;Desc=fragile,YOR010C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,130783.0,131097.0,1,-,.,Name=PSR1;Desc=fragile,YLL010C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,568960.0,569396.0,1,-,.,Name=ICL2;Desc=nan,YPR006C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,289214.0,289440.0,1,-,.,Name=MKK2;Desc=stable,YPL140C_NFR/NDR
chrX,rossi_2021_promoters,promoter,18606.0,18803.0,1,-,.,Name=IMA4;Desc=stable,YJL221C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,657432.0,657798.0,1,-,.,Name=ARX1;Desc=fragile,YDR101C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1168797.0,1169119.0,1,-,.,Name=SVF1;Desc=stable,YDR346C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,111563.0,111867.0,1,-,.,Name=DPS1;Desc=stable,YLL018C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1445524.0,1445839.0,1,-,.,Name=ITR1;Desc=fragile,YDR497C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,14240.0,14480.0,1,-,.,Name=MNT2;Desc=stable,YGL257C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,364005.0,364384.0,1,-,.,Name=HNM1;Desc=fragile,YGL077C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,237775.0,238037.0,1,-,.,Name=ALG9;Desc=stable,YNL219C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1015011.0,1015376.0,1,-,.,Name=PDE2;Desc=fragile,YOR360C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,867348.0,867593.0,1,-,.,Name=ADE4;Desc=stable,YMR300C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,55870.0,56166.0,1,-,.,Name=KRI1;Desc=fragile,YNL308C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,1002037.0,1002337.0,1,-,.,Name=ATG23;Desc=stable,YLR431C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,715864.0,716161.0,1,-,.,Name=LYS9;Desc=stable,YNR050C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,94325.0,94607.0,1,-,.,Name=NFS1;Desc=stable,YCL017C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,798342.0,798462.0,1,-,.,Name=nan;Desc=fragile,YMR265C_NFR/NDR
chrII,rossi_2021_promoters,promoter,145748.0,146158.0,1,-,.,Name=URA7;Desc=fragile,YBL039C_NFR/NDR
chrX,rossi_2021_promoters,promoter,466200.0,466599.0,1,-,.,Name=ILV3;Desc=fragile,YJR016C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,308259.0,308635.0,1,-,.,Name=TBF1;Desc=fragile,YPL128C_NFR/NDR
chrII,rossi_2021_promoters,promoter,578064.0,578371.0,1,-,.,Name=NPL4;Desc=fragile,YBR170C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,29860.0,30102.0,1,-,.,Name=NDI1;Desc=stable,YML120C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,923866.0,924152.0,1,-,.,Name=PCF11;Desc=fragile,YDR228C_NFR/NDR
chrX,rossi_2021_promoters,promoter,312688.0,312973.0,1,-,.,Name=UTP18;Desc=stable,YJL069C_NFR/NDR
chrX,rossi_2021_promoters,promoter,421648.0,421950.0,1,-,.,Name=CCT8;Desc=fragile,YJL008C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,696901.0,697179.0,1,-,.,Name=DBP9;Desc=stable,YLR276C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,509248.0,509998.0,1,-,.,Name=ADE17;Desc=stable,YMR120C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,114860.0,115126.0,1,-,.,Name=STE3;Desc=nan,YKL178C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,246241.0,246521.0,1,-,.,Name=BEM4;Desc=stable,YPL161C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,743937.0,744265.0,1,-,.,Name=SAN1;Desc=stable,YDR143C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,611389.0,611771.0,1,-,.,Name=SMP3;Desc=stable,YOR149C_NFR/NDR
chrV,rossi_2021_promoters,promoter,464851.0,465140.0,1,-,.,Name=SCC4;Desc=stable,YER147C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,452086.0,452396.0,1,-,.,Name=PIB2;Desc=fragile,YGL023C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,453509.0,453753.0,1,-,.,Name=AIP1;Desc=stable,YMR092C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1036476.0,1036809.0,1,-,.,Name=NDD1;Desc=fragile,YOR372C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,746198.0,746472.0,1,-,.,Name=MKC7;Desc=fragile,YDR144C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,924444.0,924719.0,1,-,.,Name=GPI1;Desc=stable,YGR216C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,733346.0,733499.0,1,-,.,Name=MEP1;Desc=stable,YGR121C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,25501.0,25759.0,1,-,.,Name=CBP2;Desc=stable,YHL038C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,230819.0,231128.0,1,-,.,Name=MEX67;Desc=fragile,YPL169C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,77903.0,78253.0,1,-,.,Name=AGP1;Desc=fragile,YCL025C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,199619.0,200369.0,1,-,.,Name=BUD5;Desc=stable,YCR038C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,247970.0,248163.0,1,-,.,Name=APE1;Desc=stable,YKL103C_NFR/NDR
chrII,rossi_2021_promoters,promoter,330191.0,330519.0,1,-,.,Name=GIP1;Desc=nan,YBR045C_NFR/NDR
chrII,rossi_2021_promoters,promoter,486670.0,486980.0,1,-,.,Name=TFC1;Desc=fragile,YBR123C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1443381.0,1443725.0,1,-,.,Name=PUF6;Desc=fragile,YDR496C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,303387.0,303782.0,1,-,.,Name=CUE3;Desc=nan,YGL110C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,73006.0,73450.0,1,-,.,Name=VIK1;Desc=stable,YPL253C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,919011.0,919334.0,1,-,.,Name=RPC82;Desc=fragile,YPR190C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,847916.0,848149.0,1,-,.,Name=MSS116;Desc=stable,YDR194C_NFR/NDR
chrVI,rossi_2021_promoters,promoter,109929.0,110236.0,1,-,.,Name=IES1;Desc=fragile,YFL013C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,98102.0,98479.0,1,-,.,Name=ACK1;Desc=fragile,YDL203C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,434965.0,435274.0,1,-,.,Name=BYE1;Desc=fragile,YKL005C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,511018.0,511296.0,1,-,.,Name=SEC9;Desc=stable,YGR009C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,841044.0,841345.0,1,-,.,Name=RIM20;Desc=stable,YOR275C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,116059.0,116374.0,1,-,.,Name=WSC3;Desc=stable,YOL105C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,806995.0,807313.0,1,-,.,Name=SEC63;Desc=fragile,YOR254C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,306278.0,306579.0,1,-,.,Name=RMD9;Desc=fragile,YGL107C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,392268.0,392559.0,1,-,.,Name=PAN3;Desc=stable,YKL025C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,400524.0,400780.0,1,-,.,Name=TOM70;Desc=stable,YNL121C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,47947.0,48237.0,1,-,.,Name=OCA5;Desc=fragile,YHL029C_NFR/NDR
chrV,rossi_2021_promoters,promoter,287173.0,287503.0,1,-,.,Name=ICL1;Desc=fragile,YER065C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,493144.0,493410.0,1,-,.,Name=PTC5;Desc=stable,YOR090C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,723121.0,723445.0,1,-,.,Name=NOG2;Desc=fragile,YNR053C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,375817.0,376057.0,1,-,.,Name=DDL1;Desc=stable,YOR022C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,340191.0,340457.0,1,-,.,Name=SYO1;Desc=stable,YDL063C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,94623.0,94873.0,1,-,.,Name=nan;Desc=nan,YHL008C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,578255.0,578530.0,1,-,.,Name=SIS2;Desc=stable,YKR072C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,720664.0,721044.0,1,-,.,Name=MRE11;Desc=stable,YMR224C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,597640.0,597869.0,1,-,.,Name=ARK1;Desc=stable,YNL020C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,447032.0,447332.0,1,-,.,Name=nan;Desc=fragile,YNL095C_NFR/NDR
chrX,rossi_2021_promoters,promoter,615199.0,615447.0,1,-,.,Name=nan;Desc=stable,YJR098C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,671005.0,671269.0,1,-,.,Name=TMN2;Desc=stable,YDR107C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1003207.0,1003486.0,1,-,.,Name=MSC6;Desc=fragile,YOR354C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,448520.0,448808.0,1,-,.,Name=TRP5;Desc=stable,YGL026C_NFR/NDR
chrII,rossi_2021_promoters,promoter,278464.0,278790.0,1,-,.,Name=GAL10;Desc=nan,YBR019C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,429972.0,430295.0,1,-,.,Name=VHS3;Desc=fragile,YOR054C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,307091.0,307407.0,1,-,.,Name=TDA7;Desc=fragile,YNL176C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1002164.0,1002495.0,1,-,.,Name=HEL2;Desc=fragile,YDR266C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1025586.0,1026027.0,1,-,.,Name=nan;Desc=nan,YOR365C_NFR/NDR
chrX,rossi_2021_promoters,promoter,231054.0,231311.0,1,-,.,Name=GSM1;Desc=stable,YJL103C_NFR/NDR
chrV,rossi_2021_promoters,promoter,33653.0,34063.0,1,-,.,Name=CAN1;Desc=fragile,YEL063C_NFR/NDR
chrX,rossi_2021_promoters,promoter,486254.0,486549.0,1,-,.,Name=RBH2;Desc=stable,YJR030C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1198788.0,1199067.0,1,-,.,Name=TFC6;Desc=stable,YDR362C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,866439.0,866751.0,1,-,.,Name=SGV1;Desc=fragile,YPR161C_NFR/NDR
chrVII,rossi_2021_promoters,promoter,750083.0,750397.0,1,-,.,Name=UTP8;Desc=fragile,YGR128C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,471614.0,471902.0,1,-,.,Name=SKI7;Desc=stable,YOR076C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,298052.0,298277.0,1,-,.,Name=IPI3;Desc=stable,YNL182C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,326155.0,326466.0,1,-,.,Name=BRE1;Desc=fragile,YDL074C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,407358.0,407601.0,1,-,.,Name=RTK1;Desc=stable,YDL025C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,384508.0,384775.0,1,-,.,Name=CLF1;Desc=stable,YLR117C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,912307.0,912583.0,1,-,.,Name=VPS33;Desc=stable,YLR396C_NFR/NDR
chrII,rossi_2021_promoters,promoter,483415.0,483766.0,1,-,.,Name=GRS1;Desc=fragile,YBR121C_NFR/NDR
chrV,rossi_2021_promoters,promoter,409139.0,409326.0,1,-,.,Name=DSE1;Desc=stable,YER124C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,750928.0,751356.0,1,-,.,Name=SWI5;Desc=fragile,YDR146C_NFR/NDR
chrII,rossi_2021_promoters,promoter,324031.0,324342.0,1,-,.,Name=QDR3;Desc=fragile,YBR043C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,112485.0,112780.0,1,-,.,Name=COY1;Desc=stable,YKL179C_NFR/NDR
chrI,rossi_2021_promoters,promoter,87032.0,87318.0,1,-,.,Name=GIP4;Desc=stable,YAL031C_NFR/NDR
chrVIII,rossi_2021_promoters,promoter,172955.0,173282.0,1,-,.,Name=RRM3;Desc=fragile,YHR031C_NFR/NDR
chrX,rossi_2021_promoters,promoter,675878.0,676138.0,1,-,.,Name=SGM1;Desc=stable,YJR134C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,1054887.0,1055205.0,1,-,.,Name=HDA2;Desc=fragile,YDR295C_NFR/NDR
chrXV,rossi_2021_promoters,promoter,1017509.0,1017814.0,1,-,.,Name=PRT1;Desc=stable,YOR361C_NFR/NDR
chrIII,rossi_2021_promoters,promoter,46887.0,47180.0,1,-,.,Name=EMC1;Desc=stable,YCL045C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,499808.0,500034.0,1,-,.,Name=SET3;Desc=stable,YKR029C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,51656.0,51941.0,1,-,.,Name=SKP2;Desc=stable,YNL311C_NFR/NDR
chrI,rossi_2021_promoters,promoter,67832.0,68209.0,1,-,.,Name=CLN3;Desc=stable,YAL040C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,424703.0,424985.0,1,-,.,Name=CTF18;Desc=fragile,YMR078C_NFR/NDR
chrXIII,rossi_2021_promoters,promoter,241766.0,242041.0,1,-,.,Name=PPZ1;Desc=stable,YML016C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,254289.0,254748.0,1,-,.,Name=AIM44;Desc=stable,YPL158C_NFR/NDR
chrIV,rossi_2021_promoters,promoter,172155.0,172492.0,1,-,.,Name=DHH1;Desc=fragile,YDL160C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,160388.0,160663.0,1,-,.,Name=DSL1;Desc=stable,YNL258C_NFR/NDR
chrXI,rossi_2021_promoters,promoter,487365.0,487790.0,1,-,.,Name=DBP7;Desc=fragile,YKR024C_NFR/NDR
chrXII,rossi_2021_promoters,promoter,164028.0,164415.0,1,-,.,Name=SSK1;Desc=fragile,YLR006C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,321672.0,321911.0,1,-,.,Name=SKO1;Desc=stable,YNL167C_NFR/NDR
chrII,rossi_2021_promoters,promoter,400873.0,401189.0,1,-,.,Name=SEC18;Desc=fragile,YBR080C_NFR/NDR
chrV,rossi_2021_promoters,promoter,228201.0,228473.0,1,-,.,Name=KRE29;Desc=nan,YER038C_NFR/NDR
chrX,rossi_2021_promoters,promoter,265090.0,265340.0,1,-,.,Name=DPB11;Desc=stable,YJL090C_NFR/NDR
chrXVI,rossi_2021_promoters,promoter,259341.0,259809.0,1,-,.,Name=KIP2;Desc=stable,YPL155C_NFR/NDR
chrXIV,rossi_2021_promoters,promoter,514908.0,515191.0,1,-,.,Name=ARP5;Desc=stable,YNL059C_NFR/NDR
