seq_id,source,type,start,end,score,strand,phase,attributes,locus_id
XI,van_Dijk_2011,ncRNA,462984,463566,4.293566884,-,.,ID=11R-208;Name=XUT_11R-208;xrn1_to_WT_log2_ratio=4.29356688435371;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-208
XI,van_Dijk_2011,ncRNA,463662,465020,2.894717515,-,.,ID=11R-209;Name=XUT_11R-209;xrn1_to_WT_log2_ratio=2.89471751489925;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-209
XI,van_Dijk_2011,ncRNA,513489,514470,4.422796987,-,.,ID=11R-223;Name=XUT_11R-223;xrn1_to_WT_log2_ratio=4.42279698651788;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-223
XI,van_Dijk_2011,ncRNA,517050,517508,3.055427474,-,.,ID=11R-226;Name=XUT_11R-226;xrn1_to_WT_log2_ratio=3.0554274736562;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-226
XI,van_Dijk_2011,ncRNA,581315,581792,5.198196024,-,.,ID=11R-246;Name=XUT_11R-246;xrn1_to_WT_log2_ratio=5.19819602400163;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-246
XI,van_Dijk_2011,ncRNA,582071,582546,3.851881317,-,.,ID=11R-247;Name=XUT_11R-247;xrn1_to_WT_log2_ratio=3.85188131698899;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-247
XI,van_Dijk_2011,ncRNA,582835,584655,4.258660665,-,.,ID=11R-249;Name=XUT_11R-249;xrn1_to_WT_log2_ratio=4.25866066526553;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-249
XI,van_Dijk_2011,ncRNA,608887,611277,5.091669221,-,.,ID=11R-260;Name=XUT_11R-260;xrn1_to_WT_log2_ratio=5.09166922092541;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-260
XI,van_Dijk_2011,ncRNA,614227,614669,3.722116861,-,.,ID=11R-262;Name=XUT_11R-262;xrn1_to_WT_log2_ratio=3.72211686120938;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-262
XI,van_Dijk_2011,ncRNA,626281,626534,2.607118845,-,.,ID=11R-265;Name=XUT_11R-265;xrn1_to_WT_log2_ratio=2.60711884496998;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-265
XI,van_Dijk_2011,ncRNA,631088,632335,4.379409859,-,.,ID=11R-267;Name=XUT_11R-267;xrn1_to_WT_log2_ratio=4.37940985918641;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-267
XI,van_Dijk_2011,ncRNA,638431,638721,3.476619686,-,.,ID=11R-270;Name=XUT_11R-270;xrn1_to_WT_log2_ratio=3.47661968602403;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-270
XI,van_Dijk_2011,ncRNA,649784,650356,4.361237763,-,.,ID=11R-273;Name=XUT_11R-273;xrn1_to_WT_log2_ratio=4.3612377630329;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-273
XI,van_Dijk_2011,ncRNA,661654,662367,4.236965594,-,.,ID=11R-274;Name=XUT_11R-274;xrn1_to_WT_log2_ratio=4.23696559416621;desc=Xrn1-sensitive_unstable_transcript,XUT_11R-274
XII,van_Dijk_2011,ncRNA,16189,16450,2.803069068,+,.,ID=12F-1;Name=XUT_12F-1;xrn1_to_WT_log2_ratio=2.80306906763605;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-1
XII,van_Dijk_2011,ncRNA,22601,23064,3.805439972,+,.,ID=12F-4;Name=XUT_12F-4;xrn1_to_WT_log2_ratio=3.80543997209879;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-4
XII,van_Dijk_2011,ncRNA,25684,27314,2.175090582,+,.,ID=12F-6;Name=XUT_12F-6;xrn1_to_WT_log2_ratio=2.17509058227961;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-6
XII,van_Dijk_2011,ncRNA,28757,29059,3.210493383,+,.,ID=12F-9;Name=XUT_12F-9;xrn1_to_WT_log2_ratio=3.21049338280501;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-9
XII,van_Dijk_2011,ncRNA,67127,67659,2.501560514,+,.,ID=12F-16;Name=XUT_12F-16;xrn1_to_WT_log2_ratio=2.50156051398762;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-16
XII,van_Dijk_2011,ncRNA,111781,112082,4.046994651,+,.,ID=12F-33;Name=XUT_12F-33;xrn1_to_WT_log2_ratio=4.04699465052214;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-33
XII,van_Dijk_2011,ncRNA,130491,130858,3.372480565,+,.,ID=12F-46;Name=XUT_12F-46;xrn1_to_WT_log2_ratio=3.37248056482269;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-46
XII,van_Dijk_2011,ncRNA,151100,152120,3.59903308,+,.,ID=12F-54;Name=XUT_12F-54;xrn1_to_WT_log2_ratio=3.59903307990678;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-54
XII,van_Dijk_2011,ncRNA,152137,152821,4.097926472,+,.,ID=12F-56;Name=XUT_12F-56;xrn1_to_WT_log2_ratio=4.09792647150505;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-56
XII,van_Dijk_2011,ncRNA,188310,188702,3.522961148,+,.,ID=12F-68;Name=XUT_12F-68;xrn1_to_WT_log2_ratio=3.52296114844331;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-68
XII,van_Dijk_2011,ncRNA,193430,194262,4.416645163,+,.,ID=12F-70;Name=XUT_12F-70;xrn1_to_WT_log2_ratio=4.41664516313425;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-70
XII,van_Dijk_2011,ncRNA,201674,201926,2.483511877,+,.,ID=12F-77;Name=XUT_12F-77;xrn1_to_WT_log2_ratio=2.48351187721143;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-77
XII,van_Dijk_2011,ncRNA,211799,212439,3.188467076,+,.,ID=12F-82;Name=XUT_12F-82;xrn1_to_WT_log2_ratio=3.18846707647502;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-82
XII,van_Dijk_2011,ncRNA,220995,221723,2.377016894,+,.,ID=12F-84;Name=XUT_12F-84;xrn1_to_WT_log2_ratio=2.37701689398878;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-84
XII,van_Dijk_2011,ncRNA,223864,224684,3.209777583,+,.,ID=12F-85;Name=XUT_12F-85;xrn1_to_WT_log2_ratio=3.20977758272043;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-85
XII,van_Dijk_2011,ncRNA,224872,225220,3.518207618,+,.,ID=12F-86;Name=XUT_12F-86;xrn1_to_WT_log2_ratio=3.51820761847268;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-86
XII,van_Dijk_2011,ncRNA,228318,228814,5.502047829,+,.,ID=12F-87;Name=XUT_12F-87;xrn1_to_WT_log2_ratio=5.50204782864886;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-87
XII,van_Dijk_2011,ncRNA,229859,231251,3.318074458,+,.,ID=12F-90;Name=XUT_12F-90;xrn1_to_WT_log2_ratio=3.31807445797085;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-90
XII,van_Dijk_2011,ncRNA,234574,235529,3.252253922,+,.,ID=12F-94;Name=XUT_12F-94;xrn1_to_WT_log2_ratio=3.25225392205539;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-94
XII,van_Dijk_2011,ncRNA,244424,244976,4.588564556,+,.,ID=12F-96;Name=XUT_12F-96;xrn1_to_WT_log2_ratio=4.58856455572991;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-96
XII,van_Dijk_2011,ncRNA,245528,246306,2.104243169,+,.,ID=12F-98;Name=XUT_12F-98;xrn1_to_WT_log2_ratio=2.10424316854807;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-98
XII,van_Dijk_2011,ncRNA,274099,275220,3.766655512,+,.,ID=12F-109;Name=XUT_12F-109;xrn1_to_WT_log2_ratio=3.76665551167334;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-109
XII,van_Dijk_2011,ncRNA,281324,281707,3.667351058,+,.,ID=12F-113;Name=XUT_12F-113;xrn1_to_WT_log2_ratio=3.66735105777849;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-113
XII,van_Dijk_2011,ncRNA,300713,301826,2.370578823,+,.,ID=12F-121;Name=XUT_12F-121;xrn1_to_WT_log2_ratio=2.37057882254792;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-121
XII,van_Dijk_2011,ncRNA,307346,307721,1.529146346,+,.,ID=12F-134;Name=XUT_12F-134;xrn1_to_WT_log2_ratio=1.52914634565952;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-134
XII,van_Dijk_2011,ncRNA,339756,340517,2.918371398,+,.,ID=12F-142;Name=XUT_12F-142;xrn1_to_WT_log2_ratio=2.91837139809071;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-142
XII,van_Dijk_2011,ncRNA,373350,374011,3.653397676,+,.,ID=12F-150;Name=XUT_12F-150;xrn1_to_WT_log2_ratio=3.6533976755168;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-150
XII,van_Dijk_2011,ncRNA,390697,391224,1.991514157,+,.,ID=12F-154;Name=XUT_12F-154;xrn1_to_WT_log2_ratio=1.99151415704916;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-154
XII,van_Dijk_2011,ncRNA,395781,396757,3.663893261,+,.,ID=12F-157;Name=XUT_12F-157;xrn1_to_WT_log2_ratio=3.66389326072157;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-157
XII,van_Dijk_2011,ncRNA,403603,404471,4.030874985,+,.,ID=12F-159;Name=XUT_12F-159;xrn1_to_WT_log2_ratio=4.03087498515886;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-159
XII,van_Dijk_2011,ncRNA,407763,408209,4.653173637,+,.,ID=12F-160;Name=XUT_12F-160;xrn1_to_WT_log2_ratio=4.65317363715299;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-160
XII,van_Dijk_2011,ncRNA,415732,416494,1.76459492,+,.,ID=12F-165;Name=XUT_12F-165;xrn1_to_WT_log2_ratio=1.76459491982141;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-165
XII,van_Dijk_2011,ncRNA,441762,442285,2.169851398,+,.,ID=12F-180;Name=XUT_12F-180;xrn1_to_WT_log2_ratio=2.16985139830767;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-180
XII,van_Dijk_2011,ncRNA,445041,445307,6.220477471,+,.,ID=12F-184;Name=XUT_12F-184;xrn1_to_WT_log2_ratio=6.22047747137764;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-184
XII,van_Dijk_2011,ncRNA,449736,450524,3.79211244,+,.,ID=12F-185;Name=XUT_12F-185;xrn1_to_WT_log2_ratio=3.7921124404518;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-185
XII,van_Dijk_2011,ncRNA,460075,460602,3.257174882,+,.,ID=12F-188;Name=XUT_12F-188;xrn1_to_WT_log2_ratio=3.25717488239384;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-188
XII,van_Dijk_2011,ncRNA,490877,492720,4.287835286,+,.,ID=12F-191;Name=XUT_12F-191;xrn1_to_WT_log2_ratio=4.28783528599175;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-191
XII,van_Dijk_2011,ncRNA,498177,498741,3.46203215,+,.,ID=12F-193;Name=XUT_12F-193;xrn1_to_WT_log2_ratio=3.46203214980098;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-193
XII,van_Dijk_2011,ncRNA,514046,514959,3.758625513,+,.,ID=12F-198;Name=XUT_12F-198;xrn1_to_WT_log2_ratio=3.75862551297884;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-198
XII,van_Dijk_2011,ncRNA,540658,541783,3.095693601,+,.,ID=12F-208;Name=XUT_12F-208;xrn1_to_WT_log2_ratio=3.09569360060036;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-208
XII,van_Dijk_2011,ncRNA,542149,543575,2.777533976,+,.,ID=12F-209;Name=XUT_12F-209;xrn1_to_WT_log2_ratio=2.77753397552891;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-209
XII,van_Dijk_2011,ncRNA,553623,553928,2.816672369,+,.,ID=12F-215;Name=XUT_12F-215;xrn1_to_WT_log2_ratio=2.81667236943587;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-215
XII,van_Dijk_2011,ncRNA,553944,554272,3.467932751,+,.,ID=12F-216;Name=XUT_12F-216;xrn1_to_WT_log2_ratio=3.46793275124066;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-216
XII,van_Dijk_2011,ncRNA,567072,568320,3.092359955,+,.,ID=12F-221;Name=XUT_12F-221;xrn1_to_WT_log2_ratio=3.09235995473106;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-221
XII,van_Dijk_2011,ncRNA,591343,591735,1.27724919,+,.,ID=12F-231;Name=XUT_12F-231;xrn1_to_WT_log2_ratio=1.27724918963155;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-231
XII,van_Dijk_2011,ncRNA,605700,606629,6.079238007,+,.,ID=12F-236;Name=XUT_12F-236;xrn1_to_WT_log2_ratio=6.07923800672026;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-236
XII,van_Dijk_2011,ncRNA,608462,608878,2.246303459,+,.,ID=12F-239;Name=XUT_12F-239;xrn1_to_WT_log2_ratio=2.24630345874554;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-239
XII,van_Dijk_2011,ncRNA,626516,626897,2.615837486,+,.,ID=12F-247;Name=XUT_12F-247;xrn1_to_WT_log2_ratio=2.61583748588001;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-247
XII,van_Dijk_2011,ncRNA,645348,645706,2.009386726,+,.,ID=12F-253;Name=XUT_12F-253;xrn1_to_WT_log2_ratio=2.00938672611442;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-253
XII,van_Dijk_2011,ncRNA,657108,658054,3.214331069,+,.,ID=12F-257;Name=XUT_12F-257;xrn1_to_WT_log2_ratio=3.21433106900726;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-257
XII,van_Dijk_2011,ncRNA,674099,674874,3.380222645,+,.,ID=12F-270;Name=XUT_12F-270;xrn1_to_WT_log2_ratio=3.38022264514644;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-270
XII,van_Dijk_2011,ncRNA,675700,676303,3.226951806,+,.,ID=12F-272;Name=XUT_12F-272;xrn1_to_WT_log2_ratio=3.22695180553819;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-272
XII,van_Dijk_2011,ncRNA,709832,710143,5.886058432,+,.,ID=12F-287;Name=XUT_12F-287;xrn1_to_WT_log2_ratio=5.88605843230708;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-287
XII,van_Dijk_2011,ncRNA,710840,711273,2.854892858,+,.,ID=12F-289;Name=XUT_12F-289;xrn1_to_WT_log2_ratio=2.85489285823515;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-289
XII,van_Dijk_2011,ncRNA,721921,722424,2.508475782,+,.,ID=12F-293;Name=XUT_12F-293;xrn1_to_WT_log2_ratio=2.50847578206734;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-293
XII,van_Dijk_2011,ncRNA,793199,793772,3.858191639,+,.,ID=12F-317;Name=XUT_12F-317;xrn1_to_WT_log2_ratio=3.85819163887413;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-317
XII,van_Dijk_2011,ncRNA,848937,849616,3.544699807,+,.,ID=12F-336;Name=XUT_12F-336;xrn1_to_WT_log2_ratio=3.54469980747081;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-336
XII,van_Dijk_2011,ncRNA,873724,875368,4.141920466,+,.,ID=12F-347;Name=XUT_12F-347;xrn1_to_WT_log2_ratio=4.14192046555988;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-347
XII,van_Dijk_2011,ncRNA,909637,910985,3.094835192,+,.,ID=12F-359;Name=XUT_12F-359;xrn1_to_WT_log2_ratio=3.09483519201316;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-359
XII,van_Dijk_2011,ncRNA,911647,912135,7.174138757,+,.,ID=12F-361;Name=XUT_12F-361;xrn1_to_WT_log2_ratio=7.17413875671077;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-361
XII,van_Dijk_2011,ncRNA,954265,954660,1.74292022,+,.,ID=12F-375;Name=XUT_12F-375;xrn1_to_WT_log2_ratio=1.74292022044757;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-375
XII,van_Dijk_2011,ncRNA,1010863,1011377,3.947458977,+,.,ID=12F-394;Name=XUT_12F-394;xrn1_to_WT_log2_ratio=3.94745897697122;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-394
XII,van_Dijk_2011,ncRNA,1042191,1043047,2.124197664,+,.,ID=12F-404;Name=XUT_12F-404;xrn1_to_WT_log2_ratio=2.12419766400426;desc=Xrn1-sensitive_unstable_transcript,XUT_12F-404
XII,van_Dijk_2011,ncRNA,18074,19708,3.289098398,-,.,ID=12R-3;Name=XUT_12R-3;xrn1_to_WT_log2_ratio=3.28909839848633;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-3
XII,van_Dijk_2011,ncRNA,19993,20261,2.751538767,-,.,ID=12R-5;Name=XUT_12R-5;xrn1_to_WT_log2_ratio=2.75153876699596;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-5
XII,van_Dijk_2011,ncRNA,20325,20637,2.989769782,-,.,ID=12R-7;Name=XUT_12R-7;xrn1_to_WT_log2_ratio=2.98976978182919;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-7
XII,van_Dijk_2011,ncRNA,49018,49678,3.322603749,-,.,ID=12R-16;Name=XUT_12R-16;xrn1_to_WT_log2_ratio=3.32260374912655;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-16
XII,van_Dijk_2011,ncRNA,84519,86090,6.613341473,-,.,ID=12R-27;Name=XUT_12R-27;xrn1_to_WT_log2_ratio=6.61334147307594;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-27
XII,van_Dijk_2011,ncRNA,93957,94279,1.46203215,-,.,ID=12R-31;Name=XUT_12R-31;xrn1_to_WT_log2_ratio=1.46203214980098;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-31
XII,van_Dijk_2011,ncRNA,94646,95177,2.892115943,-,.,ID=12R-33;Name=XUT_12R-33;xrn1_to_WT_log2_ratio=2.89211594312745;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-33
XII,van_Dijk_2011,ncRNA,112198,114336,2.960012027,-,.,ID=12R-44;Name=XUT_12R-44;xrn1_to_WT_log2_ratio=2.96001202731431;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-44
XII,van_Dijk_2011,ncRNA,146078,146452,3.925432671,-,.,ID=12R-50;Name=XUT_12R-50;xrn1_to_WT_log2_ratio=3.92543267064122;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-50
XII,van_Dijk_2011,ncRNA,203113,204756,3.371611463,-,.,ID=12R-76;Name=XUT_12R-76;xrn1_to_WT_log2_ratio=3.37161146295384;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-76
XII,van_Dijk_2011,ncRNA,230645,231227,3.928550514,-,.,ID=12R-85;Name=XUT_12R-85;xrn1_to_WT_log2_ratio=3.92855051442116;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-85
XII,van_Dijk_2011,ncRNA,264127,264617,5.347389584,-,.,ID=12R-96;Name=XUT_12R-96;xrn1_to_WT_log2_ratio=5.34738958385986;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-96
XII,van_Dijk_2011,ncRNA,290013,291715,3.244829968,-,.,ID=12R-107;Name=XUT_12R-107;xrn1_to_WT_log2_ratio=3.2448299676146;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-107
XII,van_Dijk_2011,ncRNA,322114,325343,3.050789669,-,.,ID=12R-113;Name=XUT_12R-113;xrn1_to_WT_log2_ratio=3.05078966891852;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-113
XII,van_Dijk_2011,ncRNA,365769,366188,2.455605881,-,.,ID=12R-126;Name=XUT_12R-126;xrn1_to_WT_log2_ratio=2.45560588064155;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-126
XII,van_Dijk_2011,ncRNA,391907,392494,2.461124509,-,.,ID=12R-135;Name=XUT_12R-135;xrn1_to_WT_log2_ratio=2.46112450897778;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-135
XII,van_Dijk_2011,ncRNA,392812,393272,3.014083709,-,.,ID=12R-137;Name=XUT_12R-137;xrn1_to_WT_log2_ratio=3.01408370885869;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-137
XII,van_Dijk_2011,ncRNA,414203,415656,2.660727842,-,.,ID=12R-141;Name=XUT_12R-141;xrn1_to_WT_log2_ratio=2.66072784166513;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-141
XII,van_Dijk_2011,ncRNA,417798,418070,2.947458977,-,.,ID=12R-144;Name=XUT_12R-144;xrn1_to_WT_log2_ratio=2.94745897697122;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-144
XII,van_Dijk_2011,ncRNA,423614,423960,2.744874189,-,.,ID=12R-149;Name=XUT_12R-149;xrn1_to_WT_log2_ratio=2.74487418946603;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-149
XII,van_Dijk_2011,ncRNA,449200,449579,3.640883144,-,.,ID=12R-162;Name=XUT_12R-162;xrn1_to_WT_log2_ratio=3.64088314444417;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-162
XII,van_Dijk_2011,ncRNA,494037,494327,3.169851398,-,.,ID=12R-167;Name=XUT_12R-167;xrn1_to_WT_log2_ratio=3.16985139830767;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-167
XII,van_Dijk_2011,ncRNA,498162,498716,3.722392421,-,.,ID=12R-171;Name=XUT_12R-171;xrn1_to_WT_log2_ratio=3.72239242133645;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-171
XII,van_Dijk_2011,ncRNA,553909,554231,3.565052482,-,.,ID=12R-191;Name=XUT_12R-191;xrn1_to_WT_log2_ratio=3.56505248193234;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-191
XII,van_Dijk_2011,ncRNA,568086,568542,4.917085328,-,.,ID=12R-197;Name=XUT_12R-197;xrn1_to_WT_log2_ratio=4.9170853279277;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-197
XII,van_Dijk_2011,ncRNA,603346,604074,2.300745465,-,.,ID=12R-207;Name=XUT_12R-207;xrn1_to_WT_log2_ratio=2.30074546515862;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-207
XII,van_Dijk_2011,ncRNA,609755,610827,3.748827604,-,.,ID=12R-212;Name=XUT_12R-212;xrn1_to_WT_log2_ratio=3.74882760396309;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-212
XII,van_Dijk_2011,ncRNA,612204,612840,2.302375484,-,.,ID=12R-215;Name=XUT_12R-215;xrn1_to_WT_log2_ratio=2.30237548381249;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-215
XII,van_Dijk_2011,ncRNA,619092,619781,2.684424571,-,.,ID=12R-220;Name=XUT_12R-220;xrn1_to_WT_log2_ratio=2.68442457113743;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-220
XII,van_Dijk_2011,ncRNA,641172,642590,4.135708637,-,.,ID=12R-229;Name=XUT_12R-229;xrn1_to_WT_log2_ratio=4.13570863662661;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-229
XII,van_Dijk_2011,ncRNA,647235,648646,2.251075194,-,.,ID=12R-232;Name=XUT_12R-232;xrn1_to_WT_log2_ratio=2.25107519358164;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-232
XII,van_Dijk_2011,ncRNA,649212,650863,2.329267949,-,.,ID=12R-235;Name=XUT_12R-235;xrn1_to_WT_log2_ratio=2.32926794887187;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-235
XII,van_Dijk_2011,ncRNA,657074,657929,2.549636033,-,.,ID=12R-237;Name=XUT_12R-237;xrn1_to_WT_log2_ratio=2.54963603304458;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-237
XII,van_Dijk_2011,ncRNA,660329,661311,2.591437683,-,.,ID=12R-239;Name=XUT_12R-239;xrn1_to_WT_log2_ratio=2.59143768341545;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-239
XII,van_Dijk_2011,ncRNA,665214,665607,3.331690429,-,.,ID=12R-244;Name=XUT_12R-244;xrn1_to_WT_log2_ratio=3.33169042946889;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-244
XII,van_Dijk_2011,ncRNA,678008,679991,4.136699192,-,.,ID=12R-249;Name=XUT_12R-249;xrn1_to_WT_log2_ratio=4.1366991918111;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-249
XII,van_Dijk_2011,ncRNA,682377,682646,3.483511877,-,.,ID=12R-250;Name=XUT_12R-250;xrn1_to_WT_log2_ratio=3.48351187721143;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-250
XII,van_Dijk_2011,ncRNA,707362,707747,3.137283536,-,.,ID=12R-257;Name=XUT_12R-257;xrn1_to_WT_log2_ratio=3.13728353585124;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-257
XII,van_Dijk_2011,ncRNA,724044,724429,2.751538767,-,.,ID=12R-265;Name=XUT_12R-265;xrn1_to_WT_log2_ratio=2.75153876699596;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-265
XII,van_Dijk_2011,ncRNA,728194,728712,1.777533976,-,.,ID=12R-267;Name=XUT_12R-267;xrn1_to_WT_log2_ratio=1.77753397552891;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-267
XII,van_Dijk_2011,ncRNA,786473,787464,3.688703452,-,.,ID=12R-287;Name=XUT_12R-287;xrn1_to_WT_log2_ratio=3.68870345229941;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-287
XII,van_Dijk_2011,ncRNA,806892,809185,3.41402006,-,.,ID=12R-297;Name=XUT_12R-297;xrn1_to_WT_log2_ratio=3.41402005966662;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-297
XII,van_Dijk_2011,ncRNA,815758,818469,2.644891049,-,.,ID=12R-299;Name=XUT_12R-299;xrn1_to_WT_log2_ratio=2.64489104863776;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-299
XII,van_Dijk_2011,ncRNA,831357,832086,5.524384159,-,.,ID=12R-304;Name=XUT_12R-304;xrn1_to_WT_log2_ratio=5.52438415862696;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-304
XII,van_Dijk_2011,ncRNA,832363,833684,4.299222301,-,.,ID=12R-306;Name=XUT_12R-306;xrn1_to_WT_log2_ratio=4.29922230139935;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-306
XII,van_Dijk_2011,ncRNA,854747,855341,4.536423408,-,.,ID=12R-313;Name=XUT_12R-313;xrn1_to_WT_log2_ratio=4.53642340824987;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-313
XII,van_Dijk_2011,ncRNA,898146,898848,2.3397764,-,.,ID=12R-328;Name=XUT_12R-328;xrn1_to_WT_log2_ratio=2.33977639974998;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-328
XII,van_Dijk_2011,ncRNA,928252,928612,2.47125068,-,.,ID=12R-336;Name=XUT_12R-336;xrn1_to_WT_log2_ratio=2.47125067983036;desc=Xrn1-sensitive_unstable_transcript,XUT_12R-336
