SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7566,12,136527,-0.0233226091976046,0.140571220454261,0.868320308241359,YLL006W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7567,12,138153,-0.101371358063,0.138370547080525,0.464283765379967,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7568,12,138154,-0.102243291290356,0.138406273366329,0.460568749902536,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7569,12,139755,-0.0674119649833052,0.14086348442799,0.632546251773993,YLL005C,SPO75,SGDID:S000003928,ORF,Verified ORF,"""Meiosis-specific protein of unknown function; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis""",Verified ORF
7570,12,140997,-0.0808726617761346,0.136909154806363,0.555097367826062,YLL004W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7571,12,144481,-0.133744701251594,0.138514262321954,0.334922275440864,YLL003W,SFI1,SGDID:S000003926,ORF,Verified ORF,"""Centrin (Cdc31p)-binding protein required for SPB duplication; localizes to the half-bridge of the spindle pole body (SPB); required for progression through G(2)-M transition; phosphorylated by Cdc28p-Clb2p and by Cdc5p; dephosphorylated by Cdc14p; has similarity to Xenopus laevis XCAP-C""",Verified ORF
7572,12,148120,-0.0601476387075395,0.135500760270242,0.657392985182722,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7573,12,148231,-0.142636670785088,0.135452493802579,0.293043682033071,YLL001W,DNM1,SGDID:S000003924,ORF,Verified ORF,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7574,12,150352,-0.0288460112097781,0.140058150385066,0.836942923354343,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7575,12,150435,-0.0696219535964966,0.137311538552265,0.612445837180247,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7576,12,150544,-0.0584793586416326,0.139057453776334,0.674346185754837,YLL001W,DNM1,SGDID:S000003924,Close to 3'-UTR,Close to 3'-UTR,"""Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L ; which mediates mitochondrial fission ; peroxisomal division ; autophagy ; and mitophagy ; are associated with slowly progressive infantile encephalopathy""",Verified ORF
7577,12,150878,0.560866928326445,0.516602947495146,0.278360210235752,CEN12,CEN12,SGDID:S000006473,Other features,Centromere,"""Chromosome XII centromere""",reverse complement
7578,12,152081,-0.0170952197267003,0.138803056805555,0.902049149820697,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7579,12,152571,-0.0775861540166813,0.138218609287146,0.574929245298504,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7580,12,152803,-0.0685404237109952,0.137799777488164,0.619222739874567,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7581,12,153157,-0.0871550390314253,0.14038833187313,0.535122650413716,SUT246,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7582,12,153748,-0.0833618892987351,0.138130278663203,0.54656241968066,YLR001C,YLR001C,SGDID:S000003991,ORF,Uncharacterized ORF,"""Putative protein of unknown function; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; predicted to be palmitoylated""",Uncharacterized ORF
7583,12,158615,-0.0500505190333058,0.136145962937823,0.713373955355667,YLR004C,THI73,SGDID:S000003994,ORF,Verified ORF,"""Putative plasma membrane permease; proposed to be involved in carboxylic acid uptake and repressed by thiamine; substrate of Dbf2p/Mob1p kinase; transcription is altered if mitochondrial dysfunction occurs""",Verified ORF
7584,12,163451,-0.0910235560745445,0.133583414488733,0.496066059970302,YLR006C,SSK1,SGDID:S000003996,ORF,Verified ORF,"""Cytoplasmic phosphorelay intermediate osmosensor and regulator; part of a two-component signal transducer that mediates osmosensing via a phosphorelay mechanism; required for mitophagy; dephosphorylated form is degraded by the ubiquitin-proteasome system; potential Cdc28p substrate""",Verified ORF
7585,12,165469,-0.0807782955724212,0.132341461961353,0.542004300546592,YLR007W,NSE1,SGDID:S000003997,Close to 3'-UTR,Close to 3'-UTR,"""Component of the SMC5-SMC6 complex; this complex plays a key role in the removal of X-shaped DNA structures that arise between sister chromatids during DNA replication and repair""",Verified ORF
7586,12,168043,-0.0592645773887561,0.132546516878829,0.655060570348685,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7587,12,168087,-0.102217281858866,0.131609735190595,0.437873828673673,YLRCsigma1,YLRCsigma1,SGDID:S000007079,Other features,LTR,"""Ty3 LTR""",reverse complement
7588,12,170546,-0.0433662184414034,0.13294107254818,0.744461561279088,YLR012C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7589,12,173892,-0.0252363841562699,0.131772707821258,0.848232632292141,YLR014C,PPR1,SGDID:S000004004,ORF,Verified ORF,"""Zinc finger transcription factor; contains a Zn(2)-Cys(6) binuclear cluster domain ; positively regulates transcription of URA1 ; URA3 ; URA4 ; and URA10 ; which are involved in de novo pyrimidine biosynthesis ; in response to pyrimidine starvation; activity may be modulated by interaction with Tup1p""",Verified ORF
7590,12,179752,0.0270586996011684,0.260365393288289,0.917287197490737,YLR019W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7591,12,180329,0.203521465153216,0.126468717426244,0.10845267578321,YLR019W,PSR2,SGDID:S000004009,ORF,Verified ORF,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7592,12,180414,0.186510642458838,0.125515844124793,0.138184092931933,YLR019W,PSR2,SGDID:S000004009,ORF,Verified ORF,"""Putative plasma membrane phosphatase; involved in the general stress response and inactivating dephosphorylation of Mep2p; required along with Psr1p and binding partner Whi2p for full activation of STRE-mediated gene expression ; possibly through Msn2p dephosphorylation ; and for inhibition of TORC1 in response to limiting amino acids; regulates the sodium ion stress response with Psr1p; member of the HAD family of protein phosphatases""",Verified ORF
7593,12,182813,0.209129268488447,0.126391285867853,0.0988908709112714,YLR020C,YEH2,SGDID:S000004010,ORF,Verified ORF,"""Steryl ester hydrolase; catalyzes steryl ester hydrolysis at the plasma membrane; involved in sterol metabolism; YEH2 has a paralog ; YEH1 ; that arose from the whole genome duplication""",Verified ORF
7594,12,184955,0.219011772466931,0.134021664849888,0.103118407689348,YLR022C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7595,12,185198,0.217071938660231,0.137717736527601,0.115873369160704,CUT249,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7596,12,186678,0.151590541673105,0.126187005495904,0.230433810084443,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7597,12,186857,0.162592034515538,0.126131246207161,0.19821774934735,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7598,12,186931,0.115263800789901,0.125673661287104,0.359681045117941,YLR023C,IZH3,SGDID:S000004013,ORF,Verified ORF,"""Membrane protein involved in zinc ion homeostasis; member of the four-protein IZH family ; expression induced by zinc deficiency; deletion reduces sensitivity to elevated zinc and shortens lag phase ; overexpression reduces Zap1p activity""",Verified ORF
7599,12,187474,0.102572622991247,0.126721273240969,0.41881028211244,YLR023C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7600,12,188708,0.101420432798926,0.126654518183888,0.423806651130209,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7601,12,189520,0.0628383745465786,0.12643748395457,0.619504317540377,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7602,12,190554,0.0666228473690067,0.126154458995813,0.597758024124774,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7603,12,191192,0.086487064396481,0.126120306202237,0.493320559639458,YLR024C,UBR2,SGDID:S000004014,ORF,Verified ORF,"""Cytoplasmic ubiquitin-protein ligase (E3); component of the Mub1p-Ubr2p-Rad6p ubiquitin ligase complex required for the ubiquitination and degradation of Rpn4p; mediates formation of the ternary complex""",Verified ORF
7604,12,193360,0.20090884618361,0.136630290621135,0.142329030708773,XUT_12F-70_NFR/NDR,,,Promoter,Promoter,,Promoter
7605,12,193660,0.140945215933988,0.124750168324514,0.259319268990271,XUT_12F-70,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7606,12,194466,0.174546822008292,0.12508058912685,0.163749881073485,YLR025W,SNF7,SGDID:S000004015,ORF,Verified ORF,"""One of four subunits of the ESCRT-III complex; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway; recruited from the cytoplasm to endosomal membranes; ESCRT-III stands for endosomal sorting complex required for transport III""",Verified ORF
7607,12,196147,0.249663132420795,0.127249771661886,0.0505486948985357,YLR026C,SED5,SGDID:S000004016,ORF,Verified ORF,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
7608,12,196515,0.234912001408157,0.1261064611125,0.0633198602923986,YLR026C,SED5,SGDID:S000004016,Close to 3'-UTR,Close to 3'-UTR,"""cis-Golgi t-SNARE syntaxin; required for vesicular transport between the ER and the Golgi complex; binds at least 9 SNARE proteins; plays a role in autophagy by regulating formation of autophagic vesicles in Golgi""",Verified ORF
