SNP,Chr,Pos,Effect,SE,FMP45_MEP1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6230,10,392475,0.0457821777578293,0.0602525999754095,0.44785894456469,YJL026W,RNR2,SGDID:S000003563,ORF,Verified ORF,"""Ribonucleotide-diphosphate reductase (RNR) ; small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; RNR2 has a paralog ; RNR4 ; that arose from the whole genome duplication""",Verified ORF
6231,10,396694,-0.0228332672933802,0.0622182926543615,0.713849054804182,tG(GCC)J1_NFR/NDR,,,Promoter,Promoter,,Promoter
6232,10,397702,-0.0302944133909868,0.0613387256299126,0.621692986249516,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6233,10,398093,-0.0255970639670033,0.0614529774290566,0.677274714146502,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6234,10,398191,-0.0208265209854199,0.0616301473008749,0.735618705096805,YJL023C,PET130,SGDID:S000003560,ORF,Verified ORF,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6235,10,398425,-0.0192616143560347,0.0610779826443886,0.752673915401311,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6236,10,398569,-0.0218153538588453,0.0613948484508302,0.722555550578645,YJL023C_NFR/NDR,,,Promoter,Promoter,,Promoter
6237,10,398716,-0.0141251482846645,0.0611252025871252,0.817382255909436,YJL023C,PET130,SGDID:S000003560,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; required for efficient 5' processing of mitochondrial tRNAs ; for respiratory growth and mitochondrial genome maintenance; localizes to the matrix side of the inner mitochondrial membrane""",Verified ORF
6238,10,399122,-0.0304035700898937,0.0614798173579845,0.621240052150881,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6239,10,400116,-0.0303264243464119,0.0611989222605495,0.620528370317319,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6240,10,400117,-0.0303264243464119,0.0611989222605495,0.620528370317319,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6241,10,400209,-0.0253193430240706,0.0668065107232846,0.704919328933621,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6242,10,400245,0.329173742344214,0.119518784025865,0.0061889830860185,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6243,10,400303,-0.0525980359762137,0.0983052815575384,0.592953601325126,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6244,10,402350,-0.0465819231259839,0.0606357147102889,0.44286663152845,YJL020C,BBC1,SGDID:S000003557,ORF,Verified ORF,"""Protein possibly involved in assembly of actin patches; interacts with an actin assembly factor Las17p and with the SH3 domains of Type I myosins Myo3p and Myo5p; localized predominantly to cortical actin patches""",Verified ORF
6245,10,403524,-0.0310226188724865,0.0611979337223835,0.612525595342925,YJL019W,MPS3,SGDID:S000003556,ORF,Verified ORF,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6246,10,403847,-0.0367564950717256,0.0612834066398542,0.549038379132634,YJL019W,MPS3,SGDID:S000003556,ORF,Verified ORF,"""Nuclear envelope protein; required for SPB insertion ; SPB duplication ; Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)""",Verified ORF
6247,10,409661,0.0374046863667541,0.0632473325026963,0.554628693609422,YJL013C,MAD3,SGDID:S000003550,ORF,Verified ORF,"""Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20) ; the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog ; BUB1 ; that arose from the whole genome duplication""",Verified ORF
6248,10,410391,0.0816569714003466,0.0646426243837748,0.207348733349222,YJL013C,MAD3,SGDID:S000003550,ORF,Verified ORF,"""Subunit of spindle-assembly checkpoint complex; involved in delaying anaphase onset in cells with defects in mitotic spindle assembly; pseudosubstrate inhibitor of APC(Cdc20) ; the anaphase promoting complex involved in securin (Pds1p) turnover; MAD3 has a paralog ; BUB1 ; that arose from the whole genome duplication""",Verified ORF
6249,10,413692,0.0479046068987552,0.0662739308630838,0.4702646159766,CUT213,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
6250,10,414241,0.0366245360899207,0.0662943061666233,0.580987160753671,YJL012C,VTC4,SGDID:S000003549,Close to 3'-UTR,Close to 3'-UTR,"""Vacuolar membrane polyphosphate polymerase; subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer of polyP to the vacuole; regulates membrane trafficking; role in non-autophagic vacuolar fusion; protein abundance increases in response to DNA replication stress""",Verified ORF
6251,10,414542,0.0089046459602641,0.0672177167081973,0.894684322758112,YJL011C,RPC17,SGDID:S000003548,ORF,Verified ORF,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6252,10,414836,-0.0039522209686784,0.0663443539333402,0.952530768115348,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6253,10,414838,-0.0018351685261488,0.067161837156807,0.978216298393389,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6254,10,415071,-0.0040041224623004,0.0674843994765466,0.952719619121598,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6255,10,415141,0.0401809324159239,0.0673553198571441,0.551189080499378,YJL011C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6256,10,415373,-0.0153781282001404,0.0674894812638471,0.819887291201844,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6257,10,415467,0.0070232784205015,0.0667625927581172,0.916278599318613,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6258,10,415474,0.0075756261870685,0.0669667682335893,0.909995636556636,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6259,10,415561,0.0195092743771168,0.0662918054072946,0.768706305474184,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6260,10,415658,0.0114240167562647,0.0669733534709708,0.864655246878452,YJL011C,RPC17,SGDID:S000003548,Close to 3'-UTR,Close to 3'-UTR,"""RNA polymerase III subunit C17; physically interacts with C31 ; C11 ; and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia""",Verified ORF
6261,10,415918,0.0024531382513122,0.0662243338424797,0.970471776416357,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6262,10,415984,0.0002767437500703,0.0667160252317192,0.996692659597157,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6263,10,416078,-0.0053417429079307,0.0665711946896076,0.936091009255273,tW(CCA)J_NFR/NDR,,,Promoter,Promoter,,Promoter
6264,10,416209,0.0187013367886499,0.0662924650289265,0.77802946487723,YJLWtau3_NFR/NDR,,,Promoter,Promoter,,Promoter
6265,10,416379,0.0412290096273193,0.0663261901374168,0.534599704713558,YJLWtau3,YJLWtau3,SGDID:S000007047,Other features,LTR,"""Ty4 LTR""",long_terminal_repeat
6266,10,416522,0.011440100052559,0.0672804426909012,0.865079200145104,YJLWdelta8,YJLWdelta8,SGDID:S000007029,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6267,10,416524,0.011440100052559,0.0672804426909012,0.865079200145104,YJLWdelta8,YJLWdelta8,SGDID:S000007029,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6268,10,416657,0.0207097052301539,0.0659165516903086,0.753569431346364,YJL010C,NOP9,SGDID:S000003547,Close to 3'-UTR,Close to 3'-UTR,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6269,10,416882,-0.0166283839126722,0.130546912880794,0.898716305596165,YJLWdelta9_NFR/NDR,,,Promoter,Promoter,,Promoter
6270,10,416974,0.0185820720795102,0.0690128526864378,0.787890586847015,YJLWdelta9,YJLWdelta9,SGDID:S000007030,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6271,10,417313,-0.0278474503836525,0.0691155737964894,0.687257332663834,ARS1014,ARS1014,SGDID:S000028451,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6272,10,417330,0.006461362704274,0.0704603898982636,0.926986779241131,ARS1014,ARS1014,SGDID:S000028451,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6273,10,417350,0.0003608494873255,0.123636800656494,0.997672925946552,ARS1014,ARS1014,SGDID:S000028451,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6274,10,417351,-0.0078300990268624,0.0730196761965247,0.914665270455732,ARS1014,ARS1014,SGDID:S000028451,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6275,10,417543,-0.0125660832049239,0.0676212155336911,0.852684433899055,ACS_10_417311_-_NFR/NDR,,,Promoter,Promoter,,Promoter
6276,10,417732,2.70503579997694e-05,0.0670174942994945,0.999678176830888,YJL010C,NOP9,SGDID:S000003547,ORF,Verified ORF,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6277,10,417803,0.0142076292428626,0.0664553067194927,0.830832502974404,YJL010C,NOP9,SGDID:S000003547,ORF,Verified ORF,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6278,10,418404,-0.0038562414669822,0.0667351462443129,0.953953165970648,YJL010C,NOP9,SGDID:S000003547,ORF,Verified ORF,"""Essential subunit of U3-containing 90S preribosome; involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain""",Verified ORF
6279,10,420497,0.0113948296005071,0.0674190059019601,0.865881575190902,YJL008C,CCT8,SGDID:S000003545,ORF,Verified ORF,"""Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p ; required for the assembly of actin and tubulins in vivo""",Verified ORF
