SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5770,9,258080,-0.0843607968695791,0.139278004940417,0.545102700468644,YIL051C,MMF1,SGDID:S000001313,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,-0.0893666973713324,0.13968150839755,0.522724765187124,YIL051C,MMF1,SGDID:S000001313,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,-0.124396291700899,0.139814892729719,0.374221472949474,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,-0.115019839935815,0.138995042879778,0.408506903075419,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,-0.0985200033921237,0.139028752203309,0.479021547278812,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5775,9,259952,0.171758347577535,0.171625419367929,0.317621342045619,YIL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5776,9,260947,-0.345365527249909,0.300719710481785,0.251555026077025,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5777,9,260947,-0.104692010717888,0.229066379444937,0.64792494937623,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5778,9,260986,-0.107120875983895,0.142258739934649,0.451951605554924,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,-0.147426217136602,0.139900189695648,0.292697221165204,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,-0.125426472928205,0.140212407968941,0.371639251976817,YIL048W,NEO1,SGDID:S000001310,ORF,Verified ORF,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,-0.031495362322929,0.139752417119661,0.821825422312216,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,-0.0315660929656381,0.138936081247375,0.820400783947604,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,-0.042573659061934,0.1391288614371,0.759783787227564,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,-0.0346848542905933,0.139170127826809,0.803330697214687,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5785,9,267437,-0.0422509297283636,0.139118188346768,0.761531356129778,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5786,9,267785,-0.0887917940216625,0.139651466474631,0.525312272866269,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5787,9,267870,0.237042720012103,0.197012296684843,0.229710107885073,YIL046W-A_NFR/NDR,,,Promoter,Promoter,,Promoter
5788,9,268262,-0.124774006145052,0.139076540704829,0.370244626817443,YIL047C,SYG1,SGDID:S000001309,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5789,9,268351,-0.105145401375943,0.139017195369039,0.449944934782749,YIL046W-A,YIL046W-A,SGDID:S000028836,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5790,9,268440,-0.147186330975448,0.164562359084853,0.371711616557722,YIL046W-A,YIL046W-A,SGDID:S000028836,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5791,9,268445,-0.159412830982364,0.140572991972934,0.257554948812704,YIL046W-A,YIL046W-A,SGDID:S000028836,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5792,9,270121,0.0008935871301251,0.138959317999728,0.994872818193304,YIL046W,MET30,SGDID:S000001308,ORF,Verified ORF,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5793,9,270686,-0.0521918231189904,0.253390449054278,0.836930024598783,YIL045W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5794,9,270827,0.0618525604297534,0.140688235943386,0.660464913696028,YIL046W,MET30,SGDID:S000001308,Close to 3'-UTR,Close to 3'-UTR,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5795,9,273029,0.0732824396915296,0.140296799812456,0.601762204472869,YIL044C,AGE2,SGDID:S000001306,ORF,Verified ORF,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5796,9,273060,0.0804338073567729,0.139489728288656,0.564557682116163,YIL044C,AGE2,SGDID:S000001306,ORF,Verified ORF,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5797,9,273430,0.0731948395884861,0.139127838738766,0.599150670658376,YIL044C,AGE2,SGDID:S000001306,ORF,Verified ORF,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5798,9,273993,0.0186624882828479,0.141329850599753,0.895020639402613,YIL044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5799,9,276483,0.0260017534086472,0.139155766177958,0.851882776498922,YIL041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5800,9,276759,0.0320502322973955,0.138966311505821,0.817733449891233,YIL041W,GVP36,SGDID:S000001303,ORF,Verified ORF,"""BAR domain protein that localizes to early and late Golgi vesicles; required for adaptation to varying nutrient concentrations ; fluid-phase endocytosis ; polarization of the actin cytoskeleton ; and vacuole biogenesis""",Verified ORF
5801,9,280761,0.144102103936673,0.139125913564162,0.301019622582122,YIL038C,NOT3,SGDID:S000001300,ORF,Verified ORF,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5802,9,280878,0.192197436283821,0.139755128122747,0.169927867003304,YIL038C,NOT3,SGDID:S000001300,ORF,Verified ORF,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5803,9,281757,0.145675419254357,0.139324364248424,0.296468270305966,YIL038C,NOT3,SGDID:S000001300,ORF,Verified ORF,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5804,9,282224,0.140933942721478,0.139126297870521,0.311757404617075,YIL038C,NOT3,SGDID:S000001300,ORF,Verified ORF,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5805,9,283213,0.133225478045389,0.139980862617754,0.341879721616102,YIL037C,PRM2,SGDID:S000001299,ORF,Verified ORF,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5806,9,283290,0.147101802027401,0.139623093767112,0.292803390723823,YIL037C,PRM2,SGDID:S000001299,ORF,Verified ORF,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5807,9,286125,0.138331076762626,0.138829720829567,0.319734354842911,YIL036W,CST6,SGDID:S000001298,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5808,9,287755,0.163801383308529,0.167982286368947,0.33017291723595,YIL036W,CST6,SGDID:S000001298,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5809,9,289043,0.183539160441991,0.139357285427625,0.188679425869547,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5810,9,289127,0.165980082648251,0.138743850212944,0.232380111775227,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5811,9,289513,0.167473120219911,0.139460145601243,0.230607869216515,SUT187,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5812,9,292353,0.182500548122782,0.139323392821164,0.191079436430233,YIL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5813,9,294986,0.252924361186211,0.138653316989782,0.0689747685960143,YIL031W,ULP2,SGDID:S000001293,ORF,Verified ORF,"""Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant""",Verified ORF
5814,9,296974,0.283077991264207,0.138846513275449,0.0422162547853607,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5815,9,298782,0.261614787019358,0.138259924759543,0.059283043371816,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5816,9,299767,0.229254793013683,0.139210981344567,0.100485885161427,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5817,9,300482,0.455880637937506,0.277199661551125,0.100943950386216,YILCdelta3,YILCdelta3,SGDID:S000007013,Other features,LTR,"""Ty1 LTR""",reverse complement
5818,9,300559,0.611849342574541,0.276135998054051,0.0273458319465381,YILCdelta3,YILCdelta3,SGDID:S000007013,Other features,LTR,"""Ty1 LTR""",reverse complement
5819,9,303507,0.195998639659607,0.139398205815083,0.160593591258662,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5820,9,303589,0.201922284592064,0.139374252742815,0.148287420298308,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5821,9,303690,0.197862897542264,0.141838452512391,0.163896632677824,YIL027C,EMC5,SGDID:S000001289,ORF,Verified ORF,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5822,9,304133,0.1774783121377,0.139682638536321,0.204713967283091,YIL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5823,9,310366,0.22178418547379,0.13906636021026,0.111650003140577,YIL023C,YKE4,SGDID:S000001285,ORF,Verified ORF,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5824,9,310436,0.216635884558403,0.139366276827392,0.120976639968317,YIL023C,YKE4,SGDID:S000001285,Close to 3'-UTR,Close to 3'-UTR,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
