SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
8071,12,690249,0.244144830837645,0.153226438424957,0.111974498503762,YLR273C,PIG1,SGDID:S000004263,ORF,Verified ORF,"""Putative targeting subunit for type-1 protein phosphatase Glc7p; tethers Glc7p to Gsy2p glycogen synthase; PIG1 has a paralog ; GAC1 ; that arose from the whole genome duplication""",Verified ORF
8072,12,694457,0.214296456446055,0.151348949825167,0.157683642146716,YLR274W,MCM5,SGDID:S000004264,Close to 3'-UTR,Close to 3'-UTR,"""Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase""",Verified ORF
8073,12,695013,-0.155679959341219,0.3812155522741,0.683243953815845,YLR275W,SMD2,SGDID:S000004265,Close to 3'-UTR,Close to 3'-UTR,"""Core Sm protein Sm D2; part of heteroheptameric complex (with Smb1p ; Smd1p ; Smd3p ; Sme1p ; Smx3p ; and Smx2p) that is part of the spliceosomal U1 ; U2 ; U4 ; and U5 snRNPs; homolog of human Sm D2""",Verified ORF
8074,12,695501,0.1869053064456,0.147315963518489,0.205370641202778,YLR276C,DBP9,SGDID:S000004266,ORF,Verified ORF,"""DEAD-box protein required for 27S rRNA processing; exhibits DNA ; RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain""",Verified ORF
8075,12,696960,0.159645267192286,0.16610532041939,0.337155385425348,YLR276C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8076,12,702459,0.279818907600508,0.147148254444589,0.0580358206082186,YLR278C,YLR278C,SGDID:S000004268,ORF,Uncharacterized ORF,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8077,12,702677,0.273748065934749,0.146914213704424,0.0632476104055482,YLR278C,YLR278C,SGDID:S000004268,ORF,Uncharacterized ORF,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8078,12,703407,0.234325986489843,0.146538373329867,0.110698360473032,YLR278C,YLR278C,SGDID:S000004268,ORF,Uncharacterized ORF,"""Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; associates with rDNA chromatin in vivo; YLR278C is not an essential gene""",Uncharacterized ORF
8079,12,704451,0.305429072221548,0.155738256517434,0.0506450692754659,YLR279W,YLR279W,SGDID:S000004269,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
8080,12,705727,0.323418317030657,0.148157994474299,0.0296993889437304,YLR283W,PUT7,SGDID:S000004273,ORF,Uncharacterized ORF,"""Regulator of mitochondrial proline metabolism; tethered with Fmp32p to inner mitochondrial membrane in large hetero-oligomeric complex ; abundance of which is regulated by proline; involved in mitochondrial proline homeostasis and cellular redox balance; null exhibits pronounced defect in proline utilization ; and can be functionally complemented by expression of human homolog MCUR1""",Uncharacterized ORF
8081,12,708038,0.306610781676553,0.148455486509099,0.0396205737895522,YLR285W,NNT1,SGDID:S000004275,ORF,Verified ORF,"""S-adenosylmethionine-dependent methyltransferase; novel N-terminal protein methyltransferase that trimethylates the N-terminal glycine residue (G2) and also dimethylates lysine (K3) on elongation factor eEF1A (Tef1p/Tef2p); has a role in rDNA silencing and in lifespan determination""",Verified ORF
8082,12,712324,0.15353018009845,0.153407149815567,0.317608082206758,YLR287C,YLR287C,SGDID:S000004277,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLR287C is not an essential gene""",Uncharacterized ORF
8083,12,714326,0.123107174599854,0.146950160456133,0.402739203603234,YLR288C,MEC3,SGDID:S000004279,ORF,Verified ORF,"""DNA damage and meiotic pachytene checkpoint protein; subunit of a heterotrimeric complex (Rad17p-Mec3p-Ddc1p) that forms a sliding clamp ; loaded onto partial duplex DNA by a clamp loader complex; homolog of human and S. pombe Hus1""",Verified ORF
8084,12,714987,0.115043577115886,0.150621717850568,0.445501740093366,YLR289W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8085,12,715889,0.173196079389385,0.147538809943968,0.241225733268122,YLR289W,GUF1,SGDID:S000004280,ORF,Verified ORF,"""Mitochondrial matrix GTPase; associates with mitochondrial ribosomes; important for translation under temperature and nutrient stress; may have a role in translational fidelity; similar to bacterial LepA elongation factor""",Verified ORF
8086,12,718114,0.0957885237405045,0.252434637338061,0.704575421003082,YLR290C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8087,12,718170,0.228710770540459,0.159036169013537,0.151290086220017,YLR290C,COQ11,SGDID:S000004281,Close to 3'-UTR,Close to 3'-UTR,"""Putative oxidoreductase ; subunit of Coenzyme Q biosynthetic complexes; required for synthesis of wild-type levels of Coenzyme Q (ubiquinone); member of the short-chain dehydrogenase/reductase (SDR) superfamily; orthologous gene in some other fungi is fused to the COQ10 ortholog""",Verified ORF
8088,12,719563,0.0522236115379417,0.153208625902497,0.733407242535329,YLR291C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8089,12,720586,0.0751230623651127,0.307164752310487,0.806932050405021,YLR292C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8090,12,722835,0.119508824280433,0.154081876454472,0.43849330412553,YLR294C,YLR294C,SGDID:S000004285,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene ATP14""",Dubious ORF
8091,12,723209,-0.111199441937844,0.227948035669312,0.625974497719998,YLR296W,YLR296W,SGDID:S000004287,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
8092,12,723591,0.125418206970358,0.147911116534091,0.39705177072493,YLR297W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8093,12,724118,0.120721949768203,0.148387916592654,0.41644749176144,YLR297W,YLR297W,SGDID:S000004288,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8094,12,724131,0.0892377056856591,0.14835370496802,0.547879859271282,YLR297W,YLR297W,SGDID:S000004288,ORF,Verified ORF,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8095,12,724603,0.113751210560249,0.221259466761154,0.607498327721093,YLR297W,YLR297W,SGDID:S000004288,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog ; YOR186W ; that arose from the whole genome duplication""",Verified ORF
8096,12,724833,0.12928021468324,0.148418046288211,0.384316360868045,YLR298C,YHC1,SGDID:S000004289,ORF,Verified ORF,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8097,12,725191,0.0569890634138437,0.14933606236,0.702975656720518,YLR298C,YHC1,SGDID:S000004289,ORF,Verified ORF,"""Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein ; which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site""",Verified ORF
8098,12,727931,0.160798682235756,0.146982813036345,0.274702458556927,YLR299W,ECM38,SGDID:S000004290,ORF,Verified ORF,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8099,12,728083,0.194987862443149,0.147693922773857,0.187618353435984,YLR299W,ECM38,SGDID:S000004290,Close to 3'-UTR,Close to 3'-UTR,"""Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation""",Verified ORF
8100,12,728585,0.131685527531909,0.147170435411876,0.371513066654702,YLR300W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8101,12,732202,0.261930154693803,0.147921965490675,0.0774682230528792,YLR302C,YLR302C,SGDID:S000004293,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved among S. cerevisiae strains""",Uncharacterized ORF
8102,12,732854,0.241821551279638,0.147501184488232,0.102009379159983,YLR303W,MET17,SGDID:S000004294,ORF,Verified ORF,"""O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for methionine and cysteine biosynthesis""",Verified ORF
8103,12,736985,0.249910249762571,0.147226868200335,0.0904929826905352,YLR304C,ACO1,SGDID:S000004295,ORF,Verified ORF,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8104,12,737369,0.259158588009747,0.146271270112967,0.0772958985478955,YLR304C,ACO1,SGDID:S000004295,ORF,Verified ORF,"""Aconitase; required for the tricarboxylic acid (TCA) cycle and also independently required for mitochondrial genome maintenance; component of the mitochondrial nucleoid; mutation leads to glutamate auxotrophy; mutation in human homolog ACO2 is associated with dominant optic nerve atrophy; human homolog ACO2 can complement yeast null mutant""",Verified ORF
8105,12,737776,0.278944485945517,0.147256825764032,0.0590060914548994,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8106,12,737804,0.232109477138042,0.148215307712039,0.118237789038722,YLR304C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
8107,12,738039,0.268768352900327,0.148842622629238,0.0718135751077704,CUT271_NFR/NDR,,,Promoter,Promoter,,Promoter
8108,12,740250,0.300150539956896,0.147708852251058,0.0428978136495165,YLR305C,STT4,SGDID:S000004296,ORF,Verified ORF,"""Phosphatidylinositol-4-kinase; functions in the Pkc1p protein kinase pathway; required for normal vacuole morphology ; cell wall integrity ; and actin cytoskeleton organization; required for autophagosomevacuole fusion during autophagy and for lipophagy in both stationary phase cells and during nitrogen starvation; localizes to the plasma membrane and mitochondria in HTP studies""",Verified ORF
8109,12,745383,0.244570216759855,0.149164299421234,0.101978582710692,YLR307W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
8110,12,745735,0.266441615606547,0.146476701355988,0.0697580376621669,YLR307W,CDA1,SGDID:S000004298,ORF,Verified ORF,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8111,12,746392,0.168165344473448,0.146497218240155,0.251783831579478,YLR307W,CDA1,SGDID:S000004298,ORF,Verified ORF,"""Chitin deacetylase; together with Cda2p involved in the biosynthesis ascospore wall component ; chitosan; required for proper rigidity of the ascospore wall""",Verified ORF
8112,12,747836,0.139455316977722,0.152877225273968,0.36228353784916,YLR308W_NFR/NDR,,,Promoter,Promoter,,Promoter
8113,12,749514,0.102959391084802,0.147478900780224,0.485555745162337,YLR309C,IMH1,SGDID:S000004300,ORF,Verified ORF,"""Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi ; contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi""",Verified ORF
8114,12,754317,0.0780674149925858,0.148003356697354,0.598198207597261,YLR310C,CDC25,SGDID:S000004301,ORF,Verified ORF,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
8115,12,754859,0.0827990547182936,0.148589179221629,0.577720195003577,YLR310C,CDC25,SGDID:S000004301,ORF,Verified ORF,"""Membrane bound guanine nucleotide exchange factor; also known as a GEF or GDP-release factor; indirectly regulates adenylate cyclase through activation of Ras1p and Ras2p by stimulating the exchange of GDP for GTP; required for progression through G1; thermosensitivity of the cdc25-5 mutant is functionally complemented by human RASGRF1 or by a fragment of human SOS1 comprising the CDC25-related catalytic domain""",Verified ORF
