SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4251,7,434030,-0.0432845678511271,0.14350144966294,0.763110551519958,YGL034C_NFR/NDR,,,Promoter,Promoter,,Promoter
4252,7,434363,0.0152460556451253,0.143517647335956,0.915459239010204,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4253,7,434513,0.0273466565405331,0.142974802575361,0.848424762032476,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4254,7,434545,0.0267435432823204,0.142874743803312,0.851625677528589,YGL034C,YGL034C,SGDID:S000003002,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved among S. cerevisiae strains; YGL034C is not an essential gene""",Uncharacterized ORF
4255,7,434968,-0.0331144070911789,0.143061155889939,0.817083578240401,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4256,7,435530,-0.0501499435054522,0.146881878518802,0.732982715112997,YGL033W_NFR/NDR,,,Promoter,Promoter,,Promoter
4257,7,435937,-0.0115281142835493,0.144063701500503,0.936265939201193,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4258,7,436038,-0.0132958312450369,0.14290515639884,0.925924923662692,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4259,7,436063,-0.0428815894084615,0.143317031382126,0.764957494512731,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4260,7,436337,-0.0065414732210629,0.149981183874816,0.965235722056786,YGL033W,HOP2,SGDID:S000003001,Close to 3'-UTR,Close to 3'-UTR,"""Meiosis-specific protein that localizes to chromosomes; prevents synapsis between nonhomologous chromosomes and ensures synapsis between homologs; forms complex with Mnd1p to promote homolog pairing and meiotic double-strand break repair; heterodimer of Hop2p-Mnd1p stimulates the Dmc1p-mediated strand invasion""",Verified ORF
4261,7,437491,-0.0386747627517432,0.143615406148129,0.787860808264302,YGL031C,RPL24A,SGDID:S000002999,ORF,Verified ORF,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4262,7,437973,-0.058726801578567,0.146784706854649,0.689333690763146,YGL031C,RPL24A,SGDID:S000002999,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L24A; not essential for translation but may be required for normal translation rate; homologous to mammalian ribosomal protein L24 ; no bacterial homolog; RPL24A has a paralog ; RPL24B ; that arose from the whole genome duplication""",Verified ORF
4263,7,438424,0.0266884557243654,0.142283962481809,0.851320120478917,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4264,7,438728,-0.0209465035689231,0.143497467464057,0.884027409994052,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4265,7,438823,-0.110216769566193,0.161858568464188,0.496352769451796,YGL030W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4266,7,440441,0.0419130986970631,0.163184142997637,0.797447746324202,YGL030W,RPL30,SGDID:S000002998,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L30; involved in pre-rRNA processing in the nucleolus; autoregulates splicing of its transcript; homologous to mammalian ribosomal protein L30 ; no bacterial homolog""",Verified ORF
4267,7,442196,-0.292260464077608,0.165709689000598,0.0786492554864248,YGL028C,SCW11,SGDID:S000002996,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on its regulation by Ste12p""",Verified ORF
4268,7,443332,0.157412452001561,0.210727696964128,0.455564071797133,YGL028C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4269,7,446235,0.0087597293991508,0.142223135604026,0.950923041642333,YGL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4270,7,449305,0.0930660097425779,0.141662906825386,0.511638583120966,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4271,7,449489,0.0882712525303055,0.141671600021995,0.533641184588163,YGL025C,PGD1,SGDID:S000002993,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for basal and activated transcription; direct target of Cyc8p-Tup1p transcriptional corepressor""",Verified ORF
4272,7,454664,0.272762107256497,0.149540162378032,0.068996539379405,YGL021W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4273,7,455708,0.293126077525941,0.138278322054289,0.0347180202505456,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4274,7,455735,0.308085347333647,0.138418829019863,0.0266621487755505,YGL021W,ALK1,SGDID:S000002989,ORF,Verified ORF,"""Atypical protein kinase; along with paralog ; ALK2 ; required for proper spindle positioning and nuclear segregation following mitotic arrest ; proper organization of cell polarity factors in mitosis ; proper localization of formins and polarity factors ; and survival in cells that activate spindle assembly checkpoint; regulates the morphogenesis checkpoint in response to polarity insults through inactivation of Mih1p; phosphorylated in response to DNA damage; similar to mammalian haspins""",Verified ORF
4275,7,458896,0.367098072653571,0.137924395303015,0.0081327768753504,YGL019W,CKB1,SGDID:S000002987,ORF,Verified ORF,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4276,7,458995,0.364768531964967,0.138588640545474,0.0088603939138319,YGL019W,CKB1,SGDID:S000002987,Close to 3'-UTR,Close to 3'-UTR,"""Beta regulatory subunit of casein kinase 2 (CK2); a Ser/Thr protein kinase with roles in cell growth and proliferation; CK2 ; comprised of CKA1 ; CKA2 ; CKB1 and CKB2 ; has many substrates including transcription factors and all RNA polymerases""",Verified ORF
4277,7,459752,-0.0384567658096309,0.278057134087334,0.890078025191082,YGL017W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4278,7,460296,0.370930119880346,0.139171792374474,0.0080461034466164,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4279,7,460447,0.356062475874994,0.139137445637299,0.0109115640320421,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4280,7,460988,0.431653973594419,0.137578123004407,0.0018471430329477,YGL017W,ATE1,SGDID:S000002985,ORF,Verified ORF,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4281,7,461431,0.446170679968963,0.139294267331403,0.0014833595876564,YGL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4282,7,462915,0.448759652051868,0.141754598387357,0.0016814259563031,YGL016W,KAP122,SGDID:S000002984,ORF,Verified ORF,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF
4283,7,465310,0.425961691770514,0.140793179620385,0.0026647522126348,YGL015C,BIL2,SGDID:S000002983,ORF,Verified ORF,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF
4284,7,465688,0.420087615890551,0.142006992482218,0.0033028503918673,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4285,7,467332,0.484614747132237,0.138723683610008,0.0005375813717906,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4286,7,467497,0.461260077978179,0.139500890534949,0.0010417398612895,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4287,7,467736,0.014787574132332,0.334387598912222,0.964751769304178,YGL014W,PUF4,SGDID:S000002982,ORF,Verified ORF,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4288,7,469242,0.131229061220859,0.216125224969689,0.544115228369012,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4289,7,469248,-0.111428223657021,0.188436700462573,0.554677975579414,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4290,7,469647,0.444915236003465,0.140637856196833,0.0016938163423393,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4291,7,469734,0.451238534652379,0.140336913324873,0.0014229106272025,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4292,7,471518,0.468539498415451,0.138304155367399,0.0007841978373871,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4293,7,472246,0.472185702661571,0.138963198215787,0.0007565073506495,YGL013C,PDR1,SGDID:S000002981,ORF,Verified ORF,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4294,7,477177,0.403646346369985,0.138744876079888,0.0038522843196308,YGL009C,LEU1,SGDID:S000002977,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4295,7,477678,0.393369304108981,0.138966111155021,0.0049108045936165,YGL009C,LEU1,SGDID:S000002977,ORF,Verified ORF,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
