SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7866,12,450044,-0.127739846643471,0.154977424833869,0.410355178614327,L:449029-450484,,,Intergenic region,Intergenic region,between YLRWdelta6 and ARS1216,Intergenic region
7867,12,451397,-0.112821248744902,0.167104419552127,0.500019795930426,L:450726-451574,,,Intergenic region,Intergenic region,between ARS1216 and YNCL0011C,Intergenic region
7868,12,451522,-0.0490031705480649,0.251904717974181,0.845872359522433,YLR154W-A,YLR154W-A,SGDID:S000028675,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; encoded within the 25S rRNA gene on the opposite strand""",Dubious ORF
7869,12,451539,0.0184628763863106,0.506196954216328,0.970925264967002,YLR154W-A,YLR154W-A,SGDID:S000028675,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; encoded within the 25S rRNA gene on the opposite strand""",Dubious ORF
7870,12,460659,-0.138874817663593,0.152896685242964,0.364343701044454,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7871,12,460676,0.159033884319864,0.401632283597071,0.692367209214222,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7872,12,460676,-0.351879536963373,0.311114627547203,0.258810877864025,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7873,12,460678,0.665816969079982,0.680981700236714,0.328876921168992,NTS1-2,NTS1-2,SGDID:S000029714,Other features,Mating-related region,"""Non-transcribed region of the rDNA repeat between the 3' ETS and RDN5; required for rDNA repeat expansion""",reverse complement
7874,12,490980,-0.072099880350474,0.154024456570629,0.639997175553257,SUT265,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7875,12,491862,-0.135989020323081,0.156706114634989,0.38609528500853,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7876,12,491877,-0.0828461477328497,0.155875513955323,0.595414126273677,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7877,12,491881,-0.0863101781681402,0.156238624700348,0.581006567310152,XUT_12F-191,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
7878,12,493255,-0.0363894081137278,0.154807761493167,0.814296978587971,YLR164W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7879,12,494431,-0.076837804633218,0.159594607613653,0.630490659248689,YLR164W,SHH4,SGDID:S000004154,Close to 3'-UTR,Close to 3'-UTR,"""Putative alternate subunit of succinate dehydrogenase (SDH); mitochondrial inner membrane protein; genetic interaction with SDH4 suggests that Shh4p can function as a functional SDH subunit; a fraction copurifies with SDH subunit Sdh3p; expression induced by nitrogen limitation in a GLN3 ; GAT1-dependent manner; Shh4p has greater similarity to human SDHD (subunit D of SDH ; implicated in paraganglioma) than does its paralog Sdh4p""",Verified ORF
7880,12,494834,0.0288606897590191,0.157868101262748,0.855047964846005,YLR165C,PUS5,SGDID:S000004155,ORF,Verified ORF,"""Pseudouridine synthase; catalyzes only the formation of pseudouridine (Psi)-2819 in mitochondrial 21S rRNA; not essential for viability""",Verified ORF
7881,12,497319,-0.0436184471009385,0.166705110218865,0.793743638365399,YLR166C,SEC10,SGDID:S000004156,ORF,Verified ORF,"""Essential 100kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion""",Verified ORF
7882,12,498059,-0.107021600620266,0.156198480463492,0.493689998148525,YLR166C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7883,12,498728,-0.0854734124740182,0.158189727910154,0.589315620880976,SUT267,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7884,12,500001,-0.139517637140994,0.154536046767383,0.367239117709914,YLR168C,UPS2,SGDID:S000004158,ORF,Verified ORF,"""Mitochondrial intermembrane space protein; involved in phospholipid metabolism; forms complex with Mdm35p that transfers phosphatidylserine from outer membrane to inner membrane for phosphatidylethanolamine synthesis; null mutant has defects in mitochondrial morphology; similar to Ups1p ; Ups3p and to human PRELI; UPS2 has a paralog ; UPS3 ; that arose from the whole genome duplication""",Verified ORF
7885,12,501100,-0.17450106718836,0.15416766116439,0.258448358390369,YLR171W,YLR171W,SGDID:S000004161,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7886,12,501110,-0.1624420130659,0.154068009401615,0.292442607995598,YLR171W,YLR171W,SGDID:S000004161,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
7887,12,501203,-0.144041668562735,0.154360645863957,0.351380241077128,YLR170C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7888,12,501434,-0.133440804064978,0.153511527297887,0.385297809788654,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7889,12,501512,-0.149159287835056,0.153470535663413,0.331761659374808,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7890,12,501527,-0.152173776826885,0.153462151829941,0.322069652746241,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7891,12,501576,-0.15716148155812,0.153528305571487,0.306694740167337,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7892,12,501622,-0.144417913051311,0.154359649965113,0.350122019060747,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7893,12,501644,-0.132969195075956,0.153993064292428,0.388462536845895,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7894,12,501701,-0.191031764312465,0.155006329334134,0.218615169812735,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7895,12,501734,-0.155688767182216,0.154176557729401,0.313278810094015,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7896,12,502343,-0.176971854263669,0.153626010077305,0.250114847731128,SUT268,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
7897,12,503313,-0.184682929733826,0.154109337922766,0.231569561138721,YLR173W,TAG1,SGDID:S000004163,ORF,Verified ORF,"""Vacuolar membrane protein involved in termination of autophagy; regulates autophagy termination during persistent nitrogen starvation through Atg1p-mediated re-phosphorylation of Atg13p and PAS disassembly; type II membrane protein containing a hydrophobic transmembrane region ; with N-terminal region oriented toward the cytosol and C-terminus inside the lumen; luminal domain is glycosylated; forms foci in the vacuole membrane during starvation""",Verified ORF
7898,12,504262,-0.254098899691819,0.154675298768603,0.101316992121646,YLR174W_NFR/NDR,,,Promoter,Promoter,,Promoter
7899,12,505016,-0.184109117061662,0.153414171850739,0.230913457637445,YLR174W,IDP2,SGDID:S000004164,ORF,Verified ORF,"""Cytosolic NADP-specific isocitrate dehydrogenase; catalyzes oxidation of isocitrate to alpha-ketoglutarate; levels are elevated during growth on non-fermentable carbon sources and reduced during growth on glucose; IDP2 has a paralog ; IDP3 ; that arose from the whole genome duplication; mutation in human homolog IDH1 is associated with low-grade gliomas and secondary glioblastomas""",Verified ORF
7900,12,506655,-0.174244233313842,0.153220612958212,0.256221243740254,YLR175W,CBF5,SGDID:S000004165,ORF,Verified ORF,"""Pseudouridine synthase catalytic subunit of box H/ACA snoRNPs; acts on large and small rRNAs ; on snRNA U2 ; and on some mRNAs; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita; small nucleolar ribonucleoprotein particles are also known as snoRNPs""",Verified ORF
7901,12,508853,-0.202807832920753,0.154670334486102,0.190633538938893,YLR176C,RFX1,SGDID:S000004166,ORF,Verified ORF,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7902,12,509786,-0.29008335106758,0.152799324930782,0.0584508986418781,YLR176C,RFX1,SGDID:S000004166,ORF,Verified ORF,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7903,12,509982,-0.302322986132784,0.153169382378881,0.0491859375572392,YLR176C,RFX1,SGDID:S000004166,ORF,Verified ORF,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7904,12,510241,-0.258568734072262,0.170523455546166,0.130332515272772,YLR177W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7905,12,510268,-0.410600227053135,0.162470985487514,0.0119328891085285,YLR177W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7906,12,510429,-0.160228438570709,0.313589058033855,0.609705228013637,YLR176C,RFX1,SGDID:S000004166,Close to 3'-UTR,Close to 3'-UTR,"""Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins""",Verified ORF
7907,12,511533,-0.267545355446511,0.161569934293715,0.0986285672248954,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7908,12,511548,-0.251364248547443,0.159808162947324,0.11663491699887,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7909,12,511773,-0.268882427538375,0.153734404528431,0.0811590747465488,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7910,12,511884,-0.25776875639282,0.154588930931024,0.0963125254876165,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7911,12,511957,-0.230451432289799,0.154930037014493,0.137787410337295,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7912,12,512394,-0.148925723176726,0.152966197551171,0.330928890929183,YLR177W,YLR177W,SGDID:S000004167,ORF,Uncharacterized ORF,"""Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog ; PSP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7913,12,514437,-0.143176118528218,0.152885445909455,0.349659760080913,YLR179C,YLR179C,SGDID:S000004169,ORF,Verified ORF,"""Protein of unknown function with similarity to Tfs1p; transcription is activated by paralogous proteins Yrm1p and Yrr1p along with proteins involved in multidrug resistance; GFP-tagged protein localizes to the cytoplasm and nucleus""",Verified ORF
7914,12,514956,-0.0408226016068896,0.180080700771805,0.820795553982971,YLR180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7915,12,514965,-0.0022415099217125,0.188712667394221,0.990529740941082,YLR180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7916,12,515006,-0.126850422631909,0.158430843765059,0.423862721198385,YLR180W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7917,12,515351,-0.0378602829330082,0.153995421600247,0.805938677459274,YLR180W,SAM1,SGDID:S000004170,ORF,Verified ORF,"""S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; SAM1 has a paralog ; SAM2 ; that arose from the whole genome duplication""",Verified ORF
7918,12,518231,-0.0632674916773006,0.154677705475282,0.682767259881172,YLR182W,SWI6,SGDID:S000004172,ORF,Verified ORF,"""Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p ; which regulates Swi6p localization; required for the unfolded protein response ; independently of its known transcriptional coactivators""",Verified ORF
7919,12,520399,-0.0090721928240305,0.165382074265092,0.956284249206024,YLR182W,SWI6,SGDID:S000004172,Close to 3'-UTR,Close to 3'-UTR,"""Transcription cofactor; forms complexes with Swi4p and Mbp1p to regulate transcription at the G1/S transition; involved in meiotic gene expression; also binds Stb1p to regulate transcription at START; cell wall stress induces phosphorylation by Mpk1p ; which regulates Swi6p localization; required for the unfolded protein response ; independently of its known transcriptional coactivators""",Verified ORF
