SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4807,7,1039044,-0.0385386212390091,0.0550571135138354,0.484403748062729,YGR273C,YGR273C,SGDID:S000003505,ORF,Uncharacterized ORF,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4808,7,1039428,0.136120110501957,0.128320441200657,0.28951387671373,YGR273C_NFR/NDR,,,Promoter,Promoter,,Promoter
4809,7,1039884,-0.0394210438289682,0.0542615410466899,0.4680133776294,YGR273C,YGR273C,SGDID:S000003505,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; expression downregulated by treatment with 8-methoxypsoralen plus UVA irradiation; not an essential gene; YGR273C has a paralog ; YMR295C ; that arose from the whole genome duplication""",Uncharacterized ORF
4810,7,1041124,-0.0386251152670545,0.054732826953179,0.480838353197961,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4811,7,1041497,-0.0488494577796014,0.0543841899699703,0.369675707131713,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4812,7,1041787,-0.0409574896891894,0.0561777039671632,0.466442161189973,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4813,7,1041874,-0.0407363875827648,0.0545555359562694,0.455744249401396,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4814,7,1041917,-0.032752300049477,0.0543407525254504,0.54708146270814,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4815,7,1042056,-0.0429287177947012,0.054474181685767,0.431192683351029,YGR274C,TAF1,SGDID:S000003506,ORF,Verified ORF,"""TFIID subunit ; involved in RNA pol II transcription initiation; possesses in vitro histone acetyltransferase activity but its role in vivo appears to be minor; involved in promoter binding and G1/S progression; relocalizes to the cytosol in response to hypoxia""",Verified ORF
4816,7,1045046,-0.0846909261084096,0.0542227802261499,0.11920598655284,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4817,7,1045136,-0.102391366516142,0.0544745858316382,0.0609837547510609,YGR276C,RNH70,SGDID:S000003508,ORF,Verified ORF,"""3'-5' exoribonuclease; required for maturation of 3' ends of 5S rRNA and tRNA-Arg3 from dicistronic transcripts""",Verified ORF
4818,7,1045777,-0.087141772419192,0.0543153531565676,0.109527397680697,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4819,7,1046298,-0.0554734466871546,0.0544593657093837,0.309080601701319,YGR277C,CAB4,SGDID:S000003509,ORF,Verified ORF,"""Subunit of the CoA-Synthesizing Protein Complex (CoA-SPC); subunits of this complex are: Cab2p ; Cab3p ; Cab4p ; Cab5p ; Sis2p and Vhs3p; involved in histone acylation; probable pantetheine-phosphate adenylyltransferase (PPAT); PPAT catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT) and by human COASY""",Verified ORF
4820,7,1046576,-0.054209001215992,0.0563119273904188,0.336379267381301,YGR278W_NFR/NDR,,,Promoter,Promoter,,Promoter
4821,7,1047015,-0.0761086302984248,0.0548540169743279,0.166171941964614,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4822,7,1047587,-0.0807296227241839,0.055223690347794,0.144667630450564,YGR278W,CWC22,SGDID:S000003510,ORF,Verified ORF,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4823,7,1048541,0.21774185590567,0.177747812453786,0.221390332492177,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4824,7,1048542,0.18802609591452,0.0967254478311202,0.0526999147879077,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4825,7,1048545,0.332711238999297,0.173082898864405,0.0553769404717719,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4826,7,1048639,0.100008084223004,0.0936015216422578,0.286049893857314,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4827,7,1048750,-0.0770183103108787,0.0624184531788299,0.218059969177172,YGR278W,CWC22,SGDID:S000003510,Close to 3'-UTR,Close to 3'-UTR,"""Spliceosome-associated protein that is required for pre-mRNA splicing; necessary for Prp2p function at the first catalytic step of splicing; has similarity to S. pombe Cwf22p; CWC22 is an essential protein""",Verified ORF
4828,7,1049339,-0.0755989007527707,0.0542264728842522,0.164154409797868,YGR279C,SCW4,SGDID:S000003511,ORF,Verified ORF,"""Cell wall protein with similarity to glucanases; scw4 scw10 double mutants exhibit defects in mating; SCW4 has a paralog ; SCW10 ; that arose from the whole genome duplication""",Verified ORF
4829,7,1051846,0.0142290749071927,0.113558951012387,0.900356415896818,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4830,7,1051850,-0.0257080427577705,0.108769899053114,0.813296196975607,YGR280C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4831,7,1057307,-0.0919987296097374,0.0581417698771706,0.114472658355383,YGR281W,YOR1,SGDID:S000003513,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter mediates export of many different organic anions including oligomycin; homolog of human cystic fibrosis transmembrane receptor (CFTR)""",Verified ORF
4832,7,1061773,-0.0756620670537964,0.0554336698101613,0.173150107587804,YGR284C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4833,7,1064143,-0.0905650140669823,0.0543259136819296,0.0963877171413398,YGR286C,BIO2,SGDID:S000003518,ORF,Verified ORF,"""Biotin synthase; catalyzes the conversion of dethiobiotin to biotin ; which is the last step of the biotin biosynthesis pathway; complements E. coli bioB mutant""",Verified ORF
4834,7,1066075,-0.0681983011139857,0.0553587868501363,0.21879419588928,G:1064941-1067221,,,Intergenic region,Intergenic region,between YGR286C and YGR287C,Intergenic region
4835,7,1066563,-0.0729126165913233,0.054404565773617,0.181044584015395,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4836,7,1066735,-0.082428882118877,0.05647171545223,0.145275893418456,YGR287C,IMA1,SGDID:S000003519,Close to 3'-UTR,Close to 3'-UTR,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4837,7,1067985,-0.249253621593084,0.132612270744852,0.0609906449921225,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4838,7,1068261,-0.0431882473798346,0.0751186938087307,0.565702572326972,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4839,7,1068674,-0.0349718873631897,0.102708163928324,0.733684342137699,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4840,7,1068695,-0.036361861022268,0.0993100409272098,0.714476321931449,YGR287C,IMA1,SGDID:S000003519,ORF,Verified ORF,"""Major isomaltase (alpha-1,6-glucosidase/alpha-methylglucosidase); required for isomaltose utilization; preferred specificity for isomaltose ; alpha-methylglucoside ; and palatinose ; but also exhibits alpha-1,2 glucosidase activity on sucrose and kojibiose ; and can cleave the 1,3-alpha linkage of nigerose and turanose and the alpha-1,5 linkage of leucrose in vitro; member of the IMA isomaltase family""",Verified ORF
4841,7,1073937,-0.187273623402975,0.0902401666367378,0.0386843874476731,YGR289C,MAL11,SGDID:S000003521,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity maltose transporter (alpha-glucoside transporter); inducible; encoded in the MAL1 complex locus; broad substrate specificity that includes maltotriose; required for isomaltose utilization""",Verified ORF
4842,8,13662,0.014079215260874,0.0546925207987624,0.797000795961434,YHL044W,YHL044W,SGDID:S000001036,ORF,Uncharacterized ORF,"""Putative integral membrane protein; member of DUP240 gene family; green fluorescent protein (GFP)-fusion protein localizes to the plasma membrane in a punctate pattern""",Uncharacterized ORF
4843,8,16664,-0.0114773292867726,0.0544338568528125,0.833126691663334,YHL042W,YHL042W,SGDID:S000001034,Close to 3'-UTR,Close to 3'-UTR,"""Endoplasmic reticulum protein; member of DUP380 subfamily of conserved ; often subtelomerically-encoded proteins; may contribute to maintenance of ER and nuclear morphology; null mutants have distorted nuclear envelope shape ; and discontinuous ; misshapen perinuclear ER""",Uncharacterized ORF
4844,8,17315,-0.018888651377237,0.0569963825295263,0.740538351179037,YHL041W_NFR/NDR,,,Promoter,Promoter,,Promoter
4845,8,17627,-0.0356729601736199,0.0552236493949198,0.518716853928309,YHL041W,YHL041W,SGDID:S000001033,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4846,8,19058,-0.0841366830037353,0.0544237776636773,0.123011564894282,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4847,8,19062,-0.0841366830037353,0.0544237776636773,0.123011564894282,YHL040C,ARN1,SGDID:S000001032,Close to 3'-UTR,Close to 3'-UTR,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4848,8,19760,-0.0584005098445943,0.0544027461941082,0.283787016638732,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
4849,8,20879,-0.0625322892533136,0.0544203985469449,0.251309314682114,YHL040C,ARN1,SGDID:S000001032,ORF,Verified ORF,"""ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin ; ferrirhodin ; and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress""",Verified ORF
