SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5807,9,286125,0.000614439611937,0.053989747746588,0.990926162563793,YIL036W,CST6,SGDID:S000001298,ORF,Verified ORF,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5808,9,287755,-0.0001073888896174,0.0653230803933641,0.998689234544298,YIL036W,CST6,SGDID:S000001298,Close to 3'-UTR,Close to 3'-UTR,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5809,9,289043,0.0026827715335849,0.054251486365621,0.960588128112456,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5810,9,289127,0.0046280066453478,0.0539891957317827,0.93173682401095,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5811,9,289513,0.0124316798299465,0.0542652948289242,0.818931013018154,SUT187,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5812,9,292353,-0.0055514492663407,0.0542362422736632,0.918531575550742,YIL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5813,9,294986,0.0009431760753221,0.0540986534126863,0.986099937735124,YIL031W,ULP2,SGDID:S000001293,ORF,Verified ORF,"""Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant""",Verified ORF
5814,9,296974,0.0137536395417263,0.0542321068128636,0.799946863746932,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5815,9,298782,-0.0038520177781972,0.053963935310538,0.943134687414937,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5816,9,299767,0.0106659180411936,0.0542663593831851,0.844294753217529,YIL030C,SSM4,SGDID:S000001292,ORF,Verified ORF,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5817,9,300482,-0.0148653859306691,0.108058153743132,0.89065997458946,YILCdelta3,YILCdelta3,SGDID:S000007013,Other features,LTR,"""Ty1 LTR""",reverse complement
5818,9,300559,0.271809561468954,0.107005993762267,0.0115089785653559,YILCdelta3,YILCdelta3,SGDID:S000007013,Other features,LTR,"""Ty1 LTR""",reverse complement
5819,9,303507,0.0300443407886022,0.0542625805184787,0.580145430616081,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5820,9,303589,0.012052410750872,0.0542823475792292,0.824417476318816,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5821,9,303690,0.0134897270385022,0.0552293741537414,0.807179774366937,YIL027C,EMC5,SGDID:S000001289,ORF,Verified ORF,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5822,9,304133,0.0164619773654113,0.0543620586085963,0.762204584770988,YIL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5823,9,310366,-0.0062025131227704,0.0541990963910525,0.908954529796736,YIL023C,YKE4,SGDID:S000001285,ORF,Verified ORF,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5824,9,310436,0.0190858396678773,0.0542977776127357,0.725420627246024,YIL023C,YKE4,SGDID:S000001285,Close to 3'-UTR,Close to 3'-UTR,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5825,9,310500,-0.123768560984693,0.111163947674659,0.266299562389174,YIL023C,YKE4,SGDID:S000001285,Close to 3'-UTR,Close to 3'-UTR,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5826,9,314400,-0.0087486096152294,0.0541398279892744,0.871718928202797,YIL020C,HIS6,SGDID:S000001282,ORF,Verified ORF,"""Enzyme that catalyzes the fourth step in the histidine pathway; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts""",Verified ORF
5827,9,314913,0.0019105736066708,0.0540015428957955,0.971796744595339,YIL019W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5828,9,315623,-0.0247050057942897,0.0541841492721374,0.648709706761377,YIL019W,FAF1,SGDID:S000001281,ORF,Verified ORF,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
5829,9,317005,-0.0089983032147462,0.0542598928225392,0.868380087676626,YIL019W,FAF1,SGDID:S000001281,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
5830,9,317752,-0.0464652027667292,0.108066783296886,0.667481649679336,YIL018W,RPL2B,SGDID:S000001280,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L2B; homologous to mammalian ribosomal protein L2 and bacterial L2; RPL2B has a paralog ; RPL2A ; that arose from the whole genome duplication; expression is upregulated at low temperatures""",Verified ORF
5831,9,322200,-0.0172536511506399,0.0542783700152803,0.750768910705962,YIL015W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5832,9,323432,-0.0316775474746878,0.0541927734517448,0.559234129340374,YIL015W,BAR1,SGDID:S000001277,ORF,Verified ORF,"""Aspartyl protease secreted to periplasmic space of mating type a cell; helps cells monitor availability of mating partners; cleaves and inactivates alpha factor allowing cells to recover from alpha-factor-induced cell cycle arrest""",Verified ORF
5833,9,324397,0.170007015804707,0.186058281015528,0.361482449816289,YILWsigma3,YILWsigma3,SGDID:S000007019,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
5834,9,324487,0.0901298316728548,0.12761838474031,0.480501720059512,YILWsigma3,YILWsigma3,SGDID:S000007019,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
5835,9,324521,-0.364492257560602,0.456644690199458,0.425293033003843,YILWsigma3,YILWsigma3,SGDID:S000007019,Other features,LTR,"""Ty3 LTR""",long_terminal_repeat
5836,9,328426,-0.0237974101051261,0.0541377131499528,0.660516273064366,YIL013C,PDR11,SGDID:S000001275,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5837,9,330193,-0.0321161966973828,0.0543643578702923,0.555060402554565,YIL013C,PDR11,SGDID:S000001275,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5838,9,330993,-0.0287281562075586,0.0546848418198196,0.599676395548683,YIL013C,PDR11,SGDID:S000001275,ORF,Verified ORF,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5839,9,334143,0.020784352792154,0.0543383767927638,0.702321763605511,YIL011W,TIR3,SGDID:S000001273,ORF,Verified ORF,"""Cell wall mannoprotein; member of Srp1p/Tip1p family of serine-alanine-rich proteins; expressed under anaerobic conditions and required for anaerobic growth; TIR3 has a paralog ; TIR2 ; that arose from the whole genome duplication""",Verified ORF
5840,9,334329,0.0665466568775788,0.0804685733428137,0.408801733361296,YIL011W,TIR3,SGDID:S000001273,ORF,Verified ORF,"""Cell wall mannoprotein; member of Srp1p/Tip1p family of serine-alanine-rich proteins; expressed under anaerobic conditions and required for anaerobic growth; TIR3 has a paralog ; TIR2 ; that arose from the whole genome duplication""",Verified ORF
5841,9,334958,-0.0474146025479024,0.0540739927775508,0.381166236754999,YIL010W,DOT5,SGDID:S000001272,ORF,Verified ORF,"""Nuclear thiol peroxidase; functions as an alkyl-hydroperoxide reductase during post-diauxic growth""",Verified ORF
5842,9,336040,-0.04496021135349,0.0540619650605188,0.406173141334453,YIL010W,DOT5,SGDID:S000001272,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear thiol peroxidase; functions as an alkyl-hydroperoxide reductase during post-diauxic growth""",Verified ORF
5843,9,338275,-0.0673081074454066,0.0540772776410233,0.214080540948192,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5844,9,338651,-0.0831501222333129,0.0540799307465305,0.125056670853094,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5845,9,338765,-0.0796432853438278,0.0541104368627283,0.141948143805586,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5846,9,338787,-0.0724763662089321,0.054132056231356,0.181471061684092,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5847,9,340588,-0.101948129251238,0.0537573672125643,0.0587168634560622,YIL009W,FAA3,SGDID:S000001271,ORF,Verified ORF,"""Long chain fatty acyl-CoA synthetase; activates imported fatty acids with a preference for C16:0-C18:0 chain lengths; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",Verified ORF
5848,9,341341,-0.115413750105543,0.0540458491943515,0.033409770372038,YIL009W,FAA3,SGDID:S000001271,ORF,Verified ORF,"""Long chain fatty acyl-CoA synthetase; activates imported fatty acids with a preference for C16:0-C18:0 chain lengths; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",Verified ORF
5849,9,342354,-0.0560882087496646,0.0552971460747243,0.311131626701443,YIL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5850,9,342479,-0.0993243374540904,0.0541734061354578,0.0675772442664351,YIL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5851,9,347652,-0.11655591345867,0.0538473586334049,0.0310911324152496,YIL005W,EPS1,SGDID:S000001267,ORF,Verified ORF,"""ER protein with chaperone and co-chaperone activity; involved in retention of resident ER proteins; has a role in recognizing proteins targeted for ER-associated degradation (ERAD) ; member of the protein disulfide isomerase family""",Verified ORF
5852,9,349076,-0.126645408775782,0.053875150260641,0.0192867203285753,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5853,9,349097,-0.1393399445235,0.0537145860575015,0.0098795018403312,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5854,9,349116,-0.128745714414164,0.0536483157836954,0.0169211407374817,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5855,9,350262,-0.159671603066585,0.053883278930944,0.0032502551209015,YIL002W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5856,9,351490,-0.145232562711914,0.0536430173127684,0.0071112821062507,YIL002C,INP51,SGDID:S000001264,ORF,Verified ORF,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5857,9,352621,-0.133629885371846,0.0541517701740547,0.0140723686313229,YIL002C,INP51,SGDID:S000001264,ORF,Verified ORF,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5858,9,353047,-0.164484330043109,0.0538209896279526,0.0024128517163736,YIL002C,INP51,SGDID:S000001264,ORF,Verified ORF,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5859,9,354047,-0.142119778445031,0.0536216193568499,0.0084011036974704,YIL001W,YIL001W,SGDID:S000001263,ORF,Uncharacterized ORF,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5860,9,354832,-0.137718245435131,0.0537021609905545,0.0107459758678298,YIL001W,YIL001W,SGDID:S000001263,ORF,Uncharacterized ORF,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5861,9,354867,-0.130622897586982,0.0537194979044752,0.0155302902925772,YIL001W,YIL001W,SGDID:S000001263,ORF,Uncharacterized ORF,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5862,9,354924,-0.140600405090924,0.0537495899467705,0.0092828906833016,YIL001W,YIL001W,SGDID:S000001263,ORF,Uncharacterized ORF,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
