SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7656,12,241045,0.230676050037851,0.15605585643528,0.14025574748953,YLR047C,FRE8,SGDID:S000004037,ORF,Verified ORF,"""Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p""",Verified ORF
7657,12,241614,0.258603855922751,0.160950169205141,0.109007168466044,YLR047C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7658,12,243827,0.113800835510897,0.228476282651259,0.618733599768522,ACS_12_243727_+_NFR/NDR,,,Promoter,Promoter,,Promoter
7659,12,243991,0.198064105754016,0.159000814424385,0.213708123970206,YLR049C,MLO50,SGDID:S000004039,ORF,Uncharacterized ORF,"""Mitochondrial protein of unknown function""",Uncharacterized ORF
7660,12,245256,-0.0022354981688775,0.200249623550972,0.991099261293575,YLR049C,MLO50,SGDID:S000004039,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein of unknown function""",Uncharacterized ORF
7661,12,245473,0.225510875843531,0.157048664923422,0.151907834976429,YLR049C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7662,12,246924,0.200361303606517,0.156947110710937,0.202576785774893,YLR051C,FCF2,SGDID:S000004041,ORF,Verified ORF,"""Nucleolar protein involved in the early steps of 35S rRNA processing; interacts with Faf1p; member of a transcriptionally co-regulated set of genes called the RRB regulon; essential gene""",Verified ORF
7663,12,247888,0.148569896208523,0.157424362766336,0.345940766664291,YLR052W,IES3,SGDID:S000004042,ORF,Verified ORF,"""Subunit of the INO80 chromatin remodeling complex""",Verified ORF
7664,12,248056,0.180495731052784,0.161020475150558,0.263071594245335,YLR052W,IES3,SGDID:S000004042,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the INO80 chromatin remodeling complex""",Verified ORF
7665,12,248515,0.0935889815291486,0.162584689672421,0.565230579517972,YLR053C_NFR/NDR,,,Promoter,Promoter,,Promoter
7666,12,249601,0.151991677718137,0.157552000312512,0.335351493306287,YLR054C,OSW2,SGDID:S000004044,ORF,Verified ORF,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7667,12,249723,0.149799385451086,0.156146779331534,0.338039159909909,YLR054C,OSW2,SGDID:S000004044,ORF,Verified ORF,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7668,12,250868,0.119211724399223,0.169205928137137,0.481563375694119,YLR054C,OSW2,SGDID:S000004044,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7669,12,251134,0.179811471165229,0.161124538938466,0.265190560419912,YLR054C,OSW2,SGDID:S000004044,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7670,12,251728,0.0983496735114528,0.156517481487011,0.530173010188305,YLR055C,SPT8,SGDID:S000004045,ORF,Verified ORF,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7671,12,251868,0.110161141184106,0.156495192218131,0.48194251096806,YLR055C,SPT8,SGDID:S000004045,ORF,Verified ORF,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7672,12,253093,0.238047407288615,0.212833037348341,0.264126782462756,YLR055C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7673,12,253770,-0.0594102186728621,0.159064370325074,0.709002063403728,YLR055C,SPT8,SGDID:S000004045,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7674,12,254014,-0.0403901824716504,0.157185078903363,0.797359826174006,YLR056W,ERG3,SGDID:S000004046,ORF,Verified ORF,"""C-5 sterol desaturase; glycoprotein that catalyzes the introduction of a C-5(6) double bond into episterol ; a precursor in ergosterol biosynthesis; transcriptionally down-regulated when ergosterol is in excess; mutants are viable ; but cannot grow on non-fermentable carbon sources; substrate of HRD ubiquitin ligase; mutation is functionally complemented by human SC5D""",Verified ORF
7675,12,256127,-0.0153195707371538,0.159196506487733,0.923392059143706,YLR057W,MNL2,SGDID:S000004047,ORF,Verified ORF,"""Putative mannosidase involved in ER-associated protein degradation; localizes to the endoplasmic reticulum; sequence similarity with seven-hairpin glycosidase (GH47) family members ; such as Mns1p and Mnl1p ; that hydrolyze 1,2-linked alpha-D-mannose residues; non-essential gene""",Verified ORF
7676,12,259721,0.470561183400415,0.33268808119451,0.158119582671147,YLR058C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7677,12,259721,0.144109241829997,0.850709911994753,0.865579995787792,YLR058C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7678,12,259766,0.0887434040809705,0.161714163425397,0.583512244563892,YLR059C,REX2,SGDID:S000004049,ORF,Verified ORF,"""3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs ; 5S and 5.8S rRNAs ; and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease""",Verified ORF
7679,12,260220,0.0991745286070604,0.156724839517462,0.527277908493412,YLR059C,REX2,SGDID:S000004049,ORF,Verified ORF,"""3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs ; 5S and 5.8S rRNAs ; and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease""",Verified ORF
7680,12,260852,0.0918088122292417,0.156992239885748,0.559056860547856,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7681,12,260932,0.0614880068440852,0.157442387476028,0.696370712946981,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7682,12,261503,0.0053558542920667,0.156813446214345,0.972773408568938,YLR060W,FRS1,SGDID:S000004050,ORF,Verified ORF,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7683,12,262552,-0.101727242685022,0.156477880168872,0.516046465299381,YLR060W,FRS1,SGDID:S000004050,ORF,Verified ORF,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7684,12,263103,-0.0942078011632477,0.159962874509137,0.556281277027003,YLR061W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7685,12,265316,0.0234280894405304,0.173042548427477,0.892381343980155,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7686,12,265316,1.52703732382001,1.05018689771956,0.14681750556786,YLR064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7687,12,266631,0.179119739682219,0.157417920405907,0.255950159933977,YLR065C,SND2,SGDID:S000004055,ORF,Verified ORF,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Pho88p/Snd3p and Sec61p-translocon subunits; can compensate for loss of SRP; role in the late endosome-vacuole interface; putative role in secretory protein quality control""",Verified ORF
7688,12,271300,-0.0568936144794294,0.158373326640987,0.719632322417079,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7689,12,271394,-0.0332402446147083,0.156773855504818,0.832208566612788,YLR068W,FYV7,SGDID:S000004058,ORF,Verified ORF,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7690,12,272038,-0.046629498661541,0.156779126784266,0.766319606280804,YLR069C,MEF1,SGDID:S000004059,ORF,Verified ORF,"""Mitochondrial elongation factor involved in translational elongation""",Verified ORF
7691,12,274242,0.0058595787046371,0.157005451613343,0.97025026827213,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7692,12,275222,0.0492156160003706,0.156319619941733,0.75306941354709,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7693,12,275647,0.0545361595666518,0.156314617980766,0.727382047354223,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7694,12,276459,0.0746664022744253,0.157629671455288,0.636019218750442,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7695,12,277526,0.0691287844438167,0.158625867891102,0.663249901654614,YLR071C,RGR1,SGDID:S000004061,ORF,Verified ORF,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7696,12,279975,0.070017538946896,0.155907436896595,0.653637378884017,YLR072W,LAM6,SGDID:S000004062,ORF,Verified ORF,"""Sterol transporter that transfers sterols between membranes; may regulate and coordinate formation of contact sites between organelles; localizes to ER-mitochondrial contact sites in a Tom70p- and Tom71p-dependent manner; mitochondrial localization requires GRAM domain; also localizes to ER-vacuole contact sites ; in a Vac8p-dependent manner; has GRAM and StART-like (VASt) domains; one of six StART-like domain-containing proteins in yeast; conserved across eukaryotes""",Verified ORF
7697,12,281400,-0.0235164282711346,0.156440286173745,0.880596374004486,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7698,12,281460,-0.0239131635280326,0.158159043720498,0.879906729862952,YLR073C,RFU1,SGDID:S000004063,ORF,Verified ORF,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7699,12,281802,-0.118018474422764,0.192467861001041,0.540148655048742,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7700,12,281805,-0.0538484941816399,0.314298743695894,0.864063234905753,YLR073C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7701,12,282684,-0.362107716447923,0.220071607898852,0.100775660676303,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7702,12,282691,-0.0021834548682337,0.223798999336973,0.99222121697457,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7703,12,282692,0.104071610400463,0.211513424258692,0.62300176959435,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7704,12,282693,-0.24520610000412,0.215662214615405,0.256313060421104,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7705,12,282769,-0.0417180516740586,0.160447218242357,0.795006828635698,SUT258,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7706,12,283368,0.0818694922111612,0.156947781793732,0.602251454249013,YLR075W,RPL10,SGDID:S000004065,ORF,Verified ORF,"""Ribosomal 60S subunit protein L10; homologous to mammalian ribosomal protein L10 and bacterial L16; responsible for joining the 40S and 60S subunits; regulates translation initiation; similar to members of the QM gene family; protein abundance increases under DNA replication stress; mutations in human homolog implicated in T-cell acute lymphoblastic leukemia and also autism spectrum disorders (ASD); human RPL10 can complement yeast null mutant""",Verified ORF
7707,12,283720,-0.0297183226421622,0.169389602516445,0.860831672393105,YLR077W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7708,12,284459,0.0425630252004664,0.157319081078195,0.786893572486903,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7709,12,284882,0.0761660687817833,0.157192678624531,0.62830351396565,YLR077W,FMP25,SGDID:S000004067,ORF,Verified ORF,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7710,12,286066,0.0912242562281419,0.15610718187964,0.5593450935622,YLR078C,BOS1,SGDID:S000004068,ORF,Verified ORF,"""v-SNARE (vesicle specific SNAP receptor); localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi; required for efficient nuclear fusion during mating""",Verified ORF
7711,12,289576,-0.0495951743593586,0.156497250032432,0.751501021735066,YLR080W,EMP46,SGDID:S000004070,Close to 3'-UTR,Close to 3'-UTR,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog ; EMP47 ; that arose from the whole genome duplication""",Verified ORF
