SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6653,11,8317,0.0212015207876622,0.14203753296647,0.881428169711017,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6654,11,8331,0.0215837789317381,0.144817028602664,0.88160582211588,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6655,11,8390,0.003876253933483,0.142363221931619,0.978293335747662,YKL221W,MCH2,SGDID:S000001704,Close to 3'-UTR,Close to 3'-UTR,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6656,11,8603,0.0228713960376954,0.142004895729659,0.8721377942369,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6657,11,8720,0.0028087839940856,0.141679747560457,0.98419427115388,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6658,11,8789,0.0162240120304317,0.141724723786378,0.908925931294876,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6659,11,8867,0.0011055521594736,0.143689819887952,0.993865468120515,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6660,11,8878,0.0333200763603863,0.281401874877491,0.905812177818455,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6661,11,8889,0.033493479970593,0.281233573467093,0.905267928734018,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6662,11,8909,0.0240099319766394,0.281502102540586,0.932077450592337,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6663,11,9097,0.0085295643939061,0.144038449278206,0.952812559422905,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6664,11,9262,0.0190091550985845,0.141200177439892,0.892984645501014,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6665,11,9690,0.0159370098783146,0.1411475390916,0.910165859029097,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6666,11,10206,0.0210150330029875,0.141096470180467,0.881685330192523,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6667,11,10540,0.0061076414781746,0.142084973760236,0.965737128043052,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6668,11,10641,0.0143668139252021,0.140923748443858,0.918856286830672,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6669,11,10897,0.0403087946721811,0.141133782190312,0.775346663799906,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6670,11,10927,0.0147739893410648,0.142183667245752,0.917301541157435,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6671,11,10969,0.0180251329516098,0.141412645774806,0.898645119690197,YKL220C,FRE2,SGDID:S000001703,ORF,Verified ORF,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6672,11,11470,0.0489346696259955,0.14152709889292,0.729727674693459,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6673,11,11657,0.023642036262663,0.141721768186469,0.867607136556449,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6674,11,11751,-0.0092983105325382,0.141550197352943,0.947662505676739,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6675,11,11931,0.0511853840710275,0.14254088248186,0.719740466527861,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6676,11,11938,0.056030152066517,0.14272745167986,0.694875916815943,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6677,11,12060,0.0214562608427661,0.140975770577589,0.879117551414157,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6678,11,12080,0.0322495862490259,0.140969946373121,0.819180757107728,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6679,11,12089,0.0336511637461883,0.141138723852909,0.811688926677214,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6680,11,12136,0.0598361509795372,0.140980102318426,0.671510973418494,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6681,11,12224,0.0567428701879017,0.142345108286841,0.690407696257882,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6682,11,12231,0.0536278996357092,0.14142760775372,0.704774947642136,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6683,11,12232,0.0536278996357092,0.14142760775372,0.704774947642136,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6684,11,12236,0.0519070905030384,0.141833101681604,0.714604421425644,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6685,11,13561,0.0328745943543688,0.145651842911087,0.821560178944533,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6686,11,13635,0.0754402854073429,0.142773946402783,0.59756089946767,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6687,11,13712,0.0683027367113366,0.141704511637343,0.630098830343623,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6688,11,13729,0.0881207717738009,0.14207987706739,0.535513177953454,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6689,11,13740,0.0720226057574128,0.14360683180811,0.616313389366722,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6690,11,13742,0.0851850384084751,0.143395693347118,0.552855318356588,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6691,11,13813,0.0429222830626421,0.143724800502279,0.765388825474209,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6692,11,13973,0.0730483238169689,0.141268024330183,0.605416966164899,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6693,11,14046,0.0429656958348799,0.145029977772432,0.767210406126409,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6694,11,14047,0.047675717421513,0.144799352445787,0.742159229808606,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6695,11,14122,0.0751476098554715,0.141323334053928,0.595238883711365,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6696,11,14229,0.0919482108758958,0.14243218317768,0.518985144596739,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6697,11,14280,0.0809267360814969,0.143914145976702,0.57425050047661,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6698,11,14320,0.0977540505422883,0.142316516295303,0.492610735957057,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6699,11,14350,0.0751861514919794,0.140655680183664,0.593304173587336,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6700,11,14360,0.0751861514919794,0.140655680183664,0.593304173587336,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
