SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4912,8,72011,0.218203692901482,0.190399343692232,0.252558303213329,YHL017W,YHL017W,SGDID:S000001009,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4913,8,72021,0.214289123968959,0.190105526375256,0.260418720641194,YHL017W,YHL017W,SGDID:S000001009,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein co-localizes with clathrin-coated vesicles; YHL017W has a paralog ; PTM1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4914,8,74739,0.0560312886903275,0.0954301255493579,0.557481892441499,YHL015W-A,YHL015W-A,SGDID:S000028828,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4915,8,74974,0.0032179202661415,0.0955943757351193,0.973165520274264,YHL016C,DUR3,SGDID:S000001008,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",Verified ORF
4916,8,74975,-0.0023787668079291,0.0957347307555292,0.980190659174949,YHL016C,DUR3,SGDID:S000001008,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane transporter for both urea and polyamines; expression is highly sensitive to nitrogen catabolite repression and induced by allophanate ; the last intermediate of the allantoin degradative pathway""",Verified ORF
4917,8,78664,0.0292766487390863,0.102945492882755,0.776278421735118,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4918,8,78809,0.0382751374401421,0.104767950312205,0.715082020222299,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4919,8,78883,0.398615423317394,0.489879109895849,0.416364427895834,YHL013C,OTU2,SGDID:S000001005,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; member of the ovarian tumor-like (OTU) superfamily of predicted cysteine proteases; shows cytoplasmic localization; protein abundance increases in response to DNA replication stress""",Verified ORF
4920,8,79061,0.0220827525307812,0.0959870590620946,0.818178648964053,YHL012W,YHL012W,SGDID:S000001004,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4921,8,80030,0.0075144378869314,0.0957986424092707,0.937522563665614,YHL012W,YHL012W,SGDID:S000001004,ORF,Uncharacterized ORF,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4922,8,80515,0.0049981535956272,0.096402549643526,0.958680174347458,YHL012W,YHL012W,SGDID:S000001004,Close to 3'-UTR,Close to 3'-UTR,"""Putative UTP glucose-1-phosphate uridylyltransferase; YHL012W has a paralog ; UGP1 ; that arose from the whole genome duplication""",Uncharacterized ORF
4923,8,81672,0.0243011131235631,0.0956463723715967,0.799587474940718,YHL011C,PRS3,SGDID:S000001003,Close to 3'-UTR,Close to 3'-UTR,"""5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase; synthesizes PRPP ; which is required for nucleotide ; histidine ; and tryptophan biosynthesis; one of five related enzymes ; which are active as heteromultimeric complexes""",Verified ORF
4924,8,82753,-0.0047129599079099,0.095286230728512,0.960579825989004,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4925,8,82815,-0.0268922748247252,0.0953553489183936,0.778092162056471,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4926,8,83281,0.0084194142314879,0.0969923598837225,0.930875792612201,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4927,8,83452,0.0028761355717756,0.0963121321453266,0.976193469010614,YHL010C,ETP1,SGDID:S000001002,ORF,Verified ORF,"""Protein of unknown function required for growth on ethanol; contains a zinc finger region and has homology to human BRAP2 ; which is a cytoplasmic protein that binds nuclear localization sequences""",Verified ORF
4928,8,84010,-0.0012246159628289,0.0955824031132467,0.989784901855381,YHL010C_NFR/NDR,,,Promoter,Promoter,,Promoter
4929,8,85218,-0.0578699386214655,0.0976753829000406,0.553913820496901,YHL009C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4930,8,85386,0.372515553226494,0.542481363170432,0.49273006202161,YHL009C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4931,8,85389,-0.200582661617477,0.607056182183774,0.741279697162221,YHLCsigma1,YHLCsigma1,SGDID:S000006987,Other features,LTR,"""Ty3 LTR""",reverse complement
4932,8,92161,0.002667992716297,0.105914795778447,0.979917654383554,YHLWdelta2_NFR/NDR,,,Promoter,Promoter,,Promoter
4933,8,92239,0.0038411338984073,0.0962942442204889,0.968203734217802,YHLWdelta2_NFR/NDR,,,Promoter,Promoter,,Promoter
4934,8,92580,-0.0060720221256995,0.101724862485594,0.952435804322023,YHL008C,YHL008C,SGDID:S000001000,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
4935,8,92811,0.0348957439565615,0.0954156977076335,0.714790615831824,YHL008C,YHL008C,SGDID:S000001000,ORF,Uncharacterized ORF,"""Putative protein of unknown function; may be involved in the uptake of chloride ions; does not appear to be involved in monocarboxylic acid transport; green fluorescent protein (GFP)-fusion protein localizes to the vacuole""",Uncharacterized ORF
4936,8,96286,-0.0089628989767176,0.0953123549243062,0.925133025297994,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4937,8,96707,-0.0112375218962183,0.0955533366072233,0.906447763511162,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4938,8,96942,-0.0144338145534863,0.095283463968264,0.879681339493603,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4939,8,97662,-0.0177763151335908,0.0957438221108865,0.852813800281502,YHL007C,STE20,SGDID:S000000999,ORF,Verified ORF,"""Cdc42p-activated signal transducing kinase; involved in pheromone response ; pseudohyphal/invasive growth ; vacuole inheritance ; down-regulation of sterol uptake; GBB motif binds Ste4p; member of the PAK (p21-activated kinase) family""",Verified ORF
4940,8,99461,-0.0441857134706196,0.0960460150690257,0.645765474167,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4941,8,99525,-0.0365746498458938,0.0961119806308091,0.703771979074936,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4942,8,100031,-0.0335783820020374,0.0959492760826942,0.726577631330804,YHL004W,MRP4,SGDID:S000000996,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4943,8,102150,-0.0396219909626515,0.0963379614036119,0.681115942427026,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4944,8,102263,-0.0543370313498477,0.0961745143851002,0.572443731917224,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4945,8,102271,-0.0510151357718086,0.0964299457087534,0.59711137184138,YHL003C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4946,8,105346,-0.040510543477372,0.0961259862499262,0.673696332056718,YHL001W,RPL14B,SGDID:S000000993,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L14B; homologous to mammalian ribosomal protein L14 ; no bacterial homolog; RPL14B has a paralog ; RPL14A ; that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress""",Verified ORF
4947,8,105610,-0.10697505470195,0.305060106852157,0.726046021065413,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4948,8,105611,0.207874547669976,0.186969473716916,0.266976444562228,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4949,8,105612,0.178366935250343,0.165848328659789,0.282893390396306,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4950,8,105618,-0.0013305337222568,0.316084452790568,0.996643752704265,CEN8,CEN8,SGDID:S000006469,Other features,Centromere,"""Chromosome VIII centromere""",reverse complement
4951,8,110021,-0.0723999241525412,0.0988567099375603,0.464427292805126,YHR002W,LEU5,SGDID:S000001044,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial carrier protein; involved in the accumulation of CoA in the mitochondrial matrix; homolog of human Graves disease protein SLC25A16 ; which complements yeast null mutant; does not encode an isozyme of Leu4p ; as first hypothesized""",Verified ORF
4952,8,111633,-0.0809059838150245,0.0967572439692821,0.40362213864018,SUT152,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
4953,8,111695,-0.0947578792820986,0.0962289649945768,0.325439675230058,YHR003C,TCD1,SGDID:S000001045,Close to 3'-UTR,Close to 3'-UTR,"""tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification ; where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD1 has a paralog ; TCD2 ; that arose from the whole genome duplication""",Verified ORF
4954,8,112848,-0.0644183603099932,0.0961306424753398,0.503224103906165,YHR004C,NEM1,SGDID:S000001046,ORF,Verified ORF,"""Probable catalytic subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis ; required for normal nuclear envelope morphology and sporulation; homolog of the human protein Dullard""",Verified ORF
4955,8,113201,-0.0574323004368109,0.0977757400021368,0.557318642397428,YHR004C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4956,8,113225,-0.0256068557366276,0.09824499401037,0.794519916378568,YHR004C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4957,8,114744,-0.0950170533773336,0.0974387569306425,0.330155406595042,YHR005C,GPA1,SGDID:S000001047,ORF,Verified ORF,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",Verified ORF
4958,8,114771,-0.099865161863943,0.0969372115554555,0.30361930678233,YHR005C,GPA1,SGDID:S000001047,ORF,Verified ORF,"""Subunit of G protein involved in pheromone response; GTP-binding alpha subunit of heterotrimeric G protein; negatively regulates mating pathway by sequestering G(beta)gamma and triggering an adaptive response; activates Vps34p at endosome; protein abundance increases in response to DNA replication stress; mutations in human homolog GNAS associated with McCune-Albright syndrome""",Verified ORF
4959,8,114934,-0.0833346366819698,0.0971564609874785,0.391619990943551,CUT173_NFR/NDR,,,Promoter,Promoter,,Promoter
4960,8,114970,-0.105951340343686,0.0981988137749929,0.28134792363112,CUT173_NFR/NDR,,,Promoter,Promoter,,Promoter
4961,8,115080,-0.119908267168009,0.100895030914421,0.235456776095788,YHR005C_NFR/NDR,,,Promoter,Promoter,,Promoter
4962,8,115390,-0.133279499090875,0.101153002781924,0.188491086544155,YHR005C_NFR/NDR,,,Promoter,Promoter,,Promoter
4963,8,116469,-0.0589716025655759,0.0989348884390913,0.551513958556201,YHRCdelta3,YHRCdelta3,SGDID:S000006992,Other features,LTR,"""Ty1 LTR""",reverse complement
4964,8,117153,-0.0722388250559578,0.0968958093170372,0.456446930442293,YHRCdelta4_NFR/NDR,,,Promoter,Promoter,,Promoter
4965,8,117168,-0.0705344991687108,0.0971875628019651,0.468468981427151,YHRCdelta4_NFR/NDR,,,Promoter,Promoter,,Promoter
4966,8,117739,-0.118438354029511,0.096866037548215,0.222257752436599,YHR006W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4967,8,119053,-0.0896229016333736,0.096387547810521,0.353100597583711,YHR006W,STP2,SGDID:S000001048,ORF,Verified ORF,"""Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog ; STP1 ; that arose from the whole genome duplication""",Verified ORF
