SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7115,11,350701,-0.0074244680876939,0.0560000741043941,0.894601397361106,YKL047W,ANR2,SGDID:S000001530,ORF,Verified ORF,"""Protein of unknown function; may have a role in lipid metabolism ; based on localization to lipid droplets; predicted to be palmitoylated""",Verified ORF
7116,11,351197,-0.0472282417966228,0.0693631407468127,0.496391370485405,YKL047W,ANR2,SGDID:S000001530,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may have a role in lipid metabolism ; based on localization to lipid droplets; predicted to be palmitoylated""",Verified ORF
7117,11,352832,-0.0096749378529521,0.0561575290094457,0.863314473714591,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7118,11,352980,-0.0158427823206254,0.0559951196469116,0.777395197124634,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7119,11,353039,-0.0177264876535125,0.0562314681197413,0.752764634439859,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7120,11,355180,-0.0178657266261321,0.0582687699228735,0.759321809129488,YKL045W,PRI2,SGDID:S000001528,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair""",Verified ORF
7121,11,355181,-0.0176771106578207,0.0598586022402755,0.767927293741133,YKL045W,PRI2,SGDID:S000001528,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair""",Verified ORF
7122,11,355183,-0.0162914639524576,0.0583379245310881,0.780208643801265,YKL045W,PRI2,SGDID:S000001528,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair""",Verified ORF
7123,11,355187,-0.0065907723252978,0.0589224865566179,0.911001985067718,YKL045W,PRI2,SGDID:S000001528,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair""",Verified ORF
7124,11,355188,-0.0135479503695098,0.0582049541640124,0.816080469376616,YKL045W,PRI2,SGDID:S000001528,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair""",Verified ORF
7125,11,356064,-0.0337998182681646,0.0560097399409567,0.546588129620121,YKL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
7126,11,358366,-0.0703528415016034,0.0568285150825773,0.216544402412772,YKL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7127,11,358455,-0.0661409609198242,0.0692915609811371,0.340467982709796,YKL043W,PHD1,SGDID:S000001526,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11 ; an adhesin required for pseudohyphal filament formation; similar to StuA ; an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog ; SOK2 ; that arose from the whole genome duplication""",Verified ORF
7128,11,360267,-0.0741303839422583,0.0562304628663087,0.188247493943992,YKL041W,VPS24,SGDID:S000001524,ORF,Verified ORF,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7129,11,360860,-0.0500898519526002,0.0566534939949736,0.377220215399142,YKL041W,VPS24,SGDID:S000001524,Close to 3'-UTR,Close to 3'-UTR,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7130,11,361878,-0.0495135958580962,0.0568907409389502,0.384712714677211,YKL040C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7131,11,362163,-0.0366023372373447,0.0560473294107453,0.514141916106088,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7132,11,362171,-0.0410904054732456,0.0560385166003829,0.463890849536527,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7133,11,363809,-0.0383855315533354,0.0559443010072023,0.493076264782387,YKL039W,PTM1,SGDID:S000001522,ORF,Verified ORF,"""Protein of unknown function; copurifies with late Golgi vesicles containing the v-SNARE Tlg2p; PTM1 has a paralog ; YHL017W ; that arose from the whole genome duplication""",Verified ORF
7134,11,364620,-0.025622152320309,0.0560331029665731,0.647759618669406,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7135,11,364676,-0.0355293786194872,0.0560239930273873,0.52637314055106,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7136,11,367086,-0.04060258552103,0.0563335925460441,0.471538747750289,YKL038W,RGT1,SGDID:S000001521,ORF,Verified ORF,"""Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog ; EDS1 ; that arose from the whole genome duplication""",Verified ORF
7137,11,369257,-0.0304204556503072,0.0560724556265322,0.587802339332801,YKL037W_NFR/NDR,,,Promoter,Promoter,,Promoter
7138,11,372538,-0.0033781260077581,0.0565695851323479,0.952415385822224,YKL034W,TUL1,SGDID:S000001517,ORF,Verified ORF,"""Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1""",Verified ORF
7139,11,373968,-0.020720417425773,0.0560012184348622,0.711604820211609,YKL034W,TUL1,SGDID:S000001517,ORF,Verified ORF,"""Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1""",Verified ORF
7140,11,375918,-0.016249839789543,0.0559167302362027,0.771521924246785,YKL033W,TTI1,SGDID:S000001516,ORF,Verified ORF,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7141,11,376286,-0.0001199997852964,0.0561598895297103,0.998296326450997,YKL033W,TTI1,SGDID:S000001516,ORF,Verified ORF,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7142,11,379000,0.0385312995770644,0.111673436000064,0.730273177467171,YKL033W,TTI1,SGDID:S000001516,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7143,11,379841,-0.0169779047370042,0.0561526193749775,0.762561161910193,tV(AAC)K2_NFR/NDR,,,Promoter,Promoter,,Promoter
7144,11,379846,-0.0169779047370042,0.0561526193749775,0.762561161910193,tV(AAC)K2_NFR/NDR,,,Promoter,Promoter,,Promoter
7145,11,379877,-0.0126907894644204,0.0595233558089681,0.831288674391368,YKL032C,IXR1,SGDID:S000001515,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7146,11,379892,0.0132867629201794,0.113832574157124,0.90714675292525,YKL032C,IXR1,SGDID:S000001515,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7147,11,380964,-0.0086615467049337,0.0559995707725438,0.877168567056383,YKL032C,IXR1,SGDID:S000001515,ORF,Verified ORF,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7148,11,381658,0.001595725410812,0.0559303961255102,0.977255118882898,YKL032C,IXR1,SGDID:S000001515,ORF,Verified ORF,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7149,11,381673,-0.205955120551739,0.22520824968743,0.361073339147477,YKL032C,IXR1,SGDID:S000001515,ORF,Verified ORF,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7150,11,381673,0.0191093343600349,0.0571323297494601,0.738219812596907,YKL032C,IXR1,SGDID:S000001515,ORF,Verified ORF,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7151,11,381726,-0.0061158464184627,0.0560828950953402,0.91322469996157,YKL032C,IXR1,SGDID:S000001515,ORF,Verified ORF,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7152,11,381937,0.0019960940396984,0.0558460316356827,0.971507638768746,YKL032C,IXR1,SGDID:S000001515,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7153,11,382201,0.0030997302576621,0.0565300454677081,0.956302272512293,YKL031W,YKL031W,SGDID:S000001514,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species""",Dubious ORF
7154,11,382202,-0.0168861822692508,0.0924343970421139,0.855151717038475,YKL031W,YKL031W,SGDID:S000001514,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species""",Dubious ORF
7155,11,382565,0.274606538405325,0.322824835764971,0.395548007130572,YKL030W,YKL030W,SGDID:S000001513,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene MAE1""",Dubious ORF
7156,11,384150,0.0232822717181363,0.0560156225165152,0.677926801734974,YKL029C,MAE1,SGDID:S000001512,ORF,Verified ORF,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7157,11,384867,0.0474267709506446,0.0591198613954715,0.42296899877185,YKL029C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7158,11,385019,0.0570854297629448,0.0563913102583322,0.312083701143337,YKL029C,MAE1,SGDID:S000001512,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7159,11,385103,-0.0884925125002614,0.0670831388769518,0.187975052835647,YKL029C,MAE1,SGDID:S000001512,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
