SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5714,9,243799,0.0533110083016841,0.092534528486558,0.564901084924697,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5715,9,243866,0.0417556821213064,0.0940567929300312,0.657357127695955,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5716,9,243951,0.120315647801396,0.184559424838007,0.514885159138581,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,0.0544475565067239,0.091874338835578,0.553807745496114,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,0.0600736952948921,0.091610004141959,0.51240909321786,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,0.0813211409028324,0.0918166148029319,0.376387042719567,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,0.0724770475191203,0.0915845807258775,0.429261058823202,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,0.0624810220848019,0.0919889549468806,0.497441624893081,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,0.091713522904234,0.0916623961456708,0.317726019502524,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,0.0878363328735661,0.0915421579240359,0.337954677514727,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,0.0914678565773774,0.0915320821742336,0.318334698885869,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5725,9,245886,0.136226220893734,0.098683644134211,0.168326661380962,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5726,9,245890,0.13955758469793,0.0990345858515372,0.159662166855473,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5727,9,247491,0.0813891482937612,0.15843891698378,0.607787209518215,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5728,9,247492,0.0813891482937612,0.15843891698378,0.607787209518215,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5729,9,247495,0.159653478332374,0.184374588623889,0.38712266333783,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5730,9,247527,0.0967665741561978,0.551841252005061,0.860903441332352,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5731,9,249562,0.0786282083478237,0.0917229477205475,0.391896095643876,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5732,9,249625,0.0465603012072324,0.102999700849979,0.651515591950257,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,0.100422421366289,0.0919230155615836,0.275374997215745,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,0.0642311733490572,0.0916323460195962,0.483785935696679,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,0.0887925371918567,0.0915742300559374,0.332898014106654,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,0.086857857190279,0.0915448027456058,0.343370611872888,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,0.0631675408119153,0.0916214375086706,0.490998971040829,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,0.0469856573872369,0.0916316662246817,0.608435313367991,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,0.0766434544326439,0.0914582204537704,0.40258875263859,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,0.0765778534292532,0.0918412757261198,0.40495387796188,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5741,9,254003,0.0892397808525793,0.0946730673589299,0.34652506860812,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5742,9,254025,0.138331199554245,0.112799259157065,0.220884969650476,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5743,9,254027,0.0765180403530251,0.093802622787691,0.415202046998801,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,0.094310126140348,0.0916549317349194,0.304198543211431,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,0.12087790529687,0.0916931435103665,0.188262234854747,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,0.0999181968287128,0.0920390312783829,0.278393801890008,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,0.101778113384416,0.0915055803139055,0.266782728421038,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,0.101332507538182,0.0917733278042695,0.270275486814761,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,0.0955876113343372,0.0917834997010965,0.298381076842428,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,0.101651630123481,0.0917650398487368,0.268729159310325,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,0.0881364934480047,0.0915630140155773,0.336418520110234,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,0.107110978828342,0.0917649442092533,0.243904542854443,YIL054W,YIL054W,SGDID:S000001316,ORF,Uncharacterized ORF,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5753,9,254891,0.194102365618106,0.0946662329044859,0.0410648260173052,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5754,9,254964,0.139745668428184,0.095398210393538,0.143847312855622,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5755,9,255025,0.148342761586217,0.0953639000975395,0.12071257938673,YIL054W,YIL054W,SGDID:S000001316,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,0.0726305854218961,0.0917253486061841,0.428993456011982,YIL053W,GPP1,SGDID:S000001315,ORF,Verified ORF,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5757,9,256041,0.105833518991113,0.0957246231619947,0.269650933440522,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5758,9,256045,0.102544508372954,0.0964244584725677,0.288295857107264,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,0.0905926982409346,0.0923402136024682,0.327227541216688,YIL052C,RPL34B,SGDID:S000001314,ORF,Verified ORF,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,0.134632106048347,0.0916446766549958,0.142705398796351,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,0.127927586183342,0.0915364962179241,0.163123449934832,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5762,9,257464,0.153954763990628,0.185093762565351,0.406103137823481,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5763,9,257464,0.491209221512843,0.223635919981509,0.028708187199629,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5764,9,257480,0.230249018614752,0.101074832512547,0.0233234450899211,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,0.15983237277644,0.0934612495632906,0.0881175777819235,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,0.14502418217798,0.0926602238990313,0.118451235424805,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,0.148688494130383,0.0925667955147993,0.109105811846873,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,0.155310438045448,0.093001629327829,0.0958106575947506,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,0.110063548031556,0.091602259798533,0.230348275775147,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5770,9,258080,0.140033483476509,0.0915037313454425,0.126823711890526,YIL051C,MMF1,SGDID:S000001313,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,0.143507464999729,0.0917609295090804,0.118730537422525,YIL051C,MMF1,SGDID:S000001313,ORF,Verified ORF,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,0.146925245074764,0.0918838652265091,0.110708114521925,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,0.139721880442919,0.0913592859806326,0.127069059307928,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,0.140647656550922,0.0913538144047125,0.1245555799823,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5775,9,259952,0.280958098238032,0.112238715673522,0.0127579941388988,YIL049W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5776,9,260947,0.115934254878818,0.198393939750642,0.559348776929252,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5777,9,260947,0.0824138234365139,0.150894359230678,0.585294774647283,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5778,9,260986,0.134075196322056,0.0935262617111006,0.152583942015181,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,0.139304696908933,0.092015633732703,0.13093987726492,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,0.136241487867746,0.0921946145475398,0.140363747586388,YIL048W,NEO1,SGDID:S000001310,ORF,Verified ORF,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,0.155133157736582,0.0917073212020122,0.0916026078857601,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,0.149696066955997,0.0911931302787154,0.10157846404571,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,0.16784142775478,0.0912366981018512,0.0666626574529448,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,0.204415994705091,0.091048341893341,0.0253778836460056,YIL047C,SYG1,SGDID:S000001309,ORF,Verified ORF,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
