SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5960,9,421227,0.043770695536758,0.0550344464347726,0.426954439050204,YIR035C,NRE1,SGDID:S000001474,ORF,Uncharacterized ORF,"""Putative cytoplasmic short-chain dehydrogenase/reductase""",Uncharacterized ORF
5961,9,421228,0.0602452918887926,0.0549092848148383,0.273311203454041,YIR035C,NRE1,SGDID:S000001474,ORF,Uncharacterized ORF,"""Putative cytoplasmic short-chain dehydrogenase/reductase""",Uncharacterized ORF
5962,9,422857,-0.0265503571728174,0.0552034797807225,0.630846861942278,YIR036C,IRC24,SGDID:S000001475,ORF,Verified ORF,"""Putative benzil reductase;(GFP)-fusion protein localizes to the cytoplasm and is induced by the DNA-damaging agent MMS; sequence similarity with short-chain dehydrogenase/reductases; null mutant has increased spontaneous Rad52p foci""",Verified ORF
5963,9,422867,-0.0158244901380732,0.0553014355967308,0.774931309050608,YIR036W-A,YIR036W-A,SGDID:S000028803,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF IRC24/YIR036C""",Dubious ORF
5964,9,422955,-0.0318693267432672,0.0553388698140664,0.565053744835798,YIR036W-A,YIR036W-A,SGDID:S000028803,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF IRC24/YIR036C""",Dubious ORF
5965,9,422958,-0.0271474349805895,0.0551570212227971,0.622894817262203,YIR036W-A,YIR036W-A,SGDID:S000028803,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF IRC24/YIR036C""",Dubious ORF
5966,9,423010,-0.0486224743836566,0.0554310637433027,0.380990801073815,YIR036W-A,YIR036W-A,SGDID:S000028803,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps ORF IRC24/YIR036C""",Dubious ORF
5967,9,423041,-0.0169155075558397,0.0554089623814788,0.760329271064214,YIR037W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5968,9,423054,-0.0152906933003208,0.0552155665254785,0.781998077417353,YIR037W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5969,9,423651,-0.0118494404039793,0.0557676304809054,0.831856139476256,YIR036C,IRC24,SGDID:S000001475,Close to 3'-UTR,Close to 3'-UTR,"""Putative benzil reductase;(GFP)-fusion protein localizes to the cytoplasm and is induced by the DNA-damaging agent MMS; sequence similarity with short-chain dehydrogenase/reductases; null mutant has increased spontaneous Rad52p foci""",Verified ORF
5970,9,423935,0.0206001739606426,0.0550832873447793,0.708642017412464,YIR038C,GTT1,SGDID:S000001477,ORF,Verified ORF,"""ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p ; Grx1p ; and Grx2p""",Verified ORF
5971,9,424069,-0.007791088990018,0.0551004909198999,0.887636338748763,YIR038C,GTT1,SGDID:S000001477,ORF,Verified ORF,"""ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p ; Grx1p ; and Grx2p""",Verified ORF
5972,9,424914,-0.044825538932946,0.0548328498301986,0.414197457144537,YIR038C,GTT1,SGDID:S000001477,Close to 3'-UTR,Close to 3'-UTR,"""ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p ; Grx1p ; and Grx2p""",Verified ORF
5973,9,425156,-0.0250973726219987,0.0550954626768317,0.649011497868066,YIR038C,GTT1,SGDID:S000001477,Close to 3'-UTR,Close to 3'-UTR,"""ER associated glutathione S-transferase; capable of homodimerization; glutathione transferase for Yvc1p vacuolar cation channel; expression induced during the diauxic shift and throughout stationary phase; functional overlap with Gtt2p ; Grx1p ; and Grx2p""",Verified ORF
5974,9,425546,0.010704830965497,0.0549232179394567,0.845579146004636,I:424514-426200,,,Intergenic region,Intergenic region,between YIR038C and YIRCdelta6,Intergenic region
5975,9,425655,-0.0335071540737092,0.0554627765794681,0.546140162093769,I:424514-426200,,,Intergenic region,Intergenic region,between YIR038C and YIRCdelta6,Intergenic region
5976,9,425822,0.0161966577345336,0.0553953709802752,0.770165674203901,I:424514-426200,,,Intergenic region,Intergenic region,between YIR038C and YIRCdelta6,Intergenic region
5977,9,426507,-0.001968975796272,0.0562360826547903,0.972089422138615,I:426426-430497,,,Intergenic region,Intergenic region,between YIRCdelta6 and YIR039C,Intergenic region
5978,9,429181,0.036025106134113,0.055368888057377,0.515703409649265,I:426426-430497,,,Intergenic region,Intergenic region,between YIRCdelta6 and YIR039C,Intergenic region
5979,9,429952,0.084566795771984,0.110135737343265,0.443094637232067,YIR039C,YPS6,SGDID:S000001478,Close to 3'-UTR,Close to 3'-UTR,"""Putative GPI-anchored aspartic protease; member of the yapsin family of proteases involved in cell wall growth and maintenance""",Verified ORF
5980,9,437842,0.053266312621199,0.110243658820719,0.629275315129901,YIR043C,YIR043C,SGDID:S000001482,ORF,blocked reading frame,"""Blocked reading frame; may encode a non-functional member of the conserved ; often subtelomerically-encoded Cos protein family""",blocked_reading_frame
5981,9,437940,-0.0446885877854895,0.0776421373035086,0.56527168645108,YIR043C,YIR043C,SGDID:S000001482,ORF,blocked reading frame,"""Blocked reading frame; may encode a non-functional member of the conserved ; often subtelomerically-encoded Cos protein family""",blocked_reading_frame
5982,9,437999,0.0518283384063976,0.0943957467071342,0.583315694177155,YIR043C,YIR043C,SGDID:S000001482,ORF,blocked reading frame,"""Blocked reading frame; may encode a non-functional member of the conserved ; often subtelomerically-encoded Cos protein family""",blocked_reading_frame
5983,10,26272,0.0388900653869337,0.0552942888466705,0.482314487683378,YJL216C,IMA5,SGDID:S000003752,Close to 3'-UTR,Close to 3'-UTR,"""Alpha-glucosidase; specificity for isomaltose ; maltose ; and palatinose ; but not alpha-methylglucoside; most distant member of the IMA isomaltase family ; but with similar catalytic properties as Ima1p and Ima2p; not required for isomaltose utilization ; but Ima5p overexpression allows the ima1 null mutant to grow on isomaltose; can cleave alpha-1,3 linkage of nigerose and turanose and alpha-1,5 linkage of leucrose and is very sensitive to temperature in vitro""",Verified ORF
5984,10,28452,0.0407535900714155,0.0551420622435482,0.460358428578588,YJL214W,HXT8,SGDID:S000003750,ORF,Verified ORF,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5985,10,28714,0.0468158283026428,0.0550456829710049,0.395628964955119,YJL214W,HXT8,SGDID:S000003750,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5986,10,28835,0.0385709145238274,0.0554409714982725,0.487067360122098,YJL214W,HXT8,SGDID:S000003750,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5987,10,28946,0.0628169569445074,0.0881207470375705,0.476408946658844,YJL214W,HXT8,SGDID:S000003750,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5988,10,29208,0.0585598913315221,0.0594095655578009,0.324956442895286,YJL214W,HXT8,SGDID:S000003750,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5989,10,29367,0.0115886011230683,0.056004571341618,0.836189757654532,YJL214W,HXT8,SGDID:S000003750,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function with similarity to hexose transporters; expression is induced by low levels of glucose and repressed by high levels of glucose""",Verified ORF
5990,10,30148,0.0687564010272788,0.0554404488936114,0.215730772934665,J:28597-32162,,,Intergenic region,Intergenic region,between YJL214W and YJL213W,Intergenic region
5991,10,32768,0.0316279466732225,0.0551805268905639,0.566893009167809,YJL213W,YJL213W,SGDID:S000003749,ORF,Verified ORF,"""Protein of unknown function that may interact with ribosomes; periodically expressed during the yeast metabolic cycle; phosphorylated in vitro by the mitotic exit network (MEN) kinase complex ; Dbf2p/Mob1p""",Verified ORF
5992,10,33662,0.0410150328858927,0.0583411115465485,0.482505974610133,YJL213W,YJL213W,SGDID:S000003749,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function that may interact with ribosomes; periodically expressed during the yeast metabolic cycle; phosphorylated in vitro by the mitotic exit network (MEN) kinase complex ; Dbf2p/Mob1p""",Verified ORF
5993,10,35651,0.0506327921909034,0.0550457247773514,0.358288945446852,YJL212C,OPT1,SGDID:S000003748,ORF,Verified ORF,"""Proton-coupled oligopeptide transporter of the plasma membrane; also transports glutathione and phytochelatin; member of the OPT family""",Verified ORF
5994,10,36050,0.0510942585883318,0.054889124829981,0.35256056950024,YJL212C,OPT1,SGDID:S000003748,ORF,Verified ORF,"""Proton-coupled oligopeptide transporter of the plasma membrane; also transports glutathione and phytochelatin; member of the OPT family""",Verified ORF
5995,10,41756,0.0156932627867312,0.0561065210416124,0.779867821494021,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
5996,10,42005,0.0291516462481525,0.0562677462604322,0.604721402848182,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
5997,10,43109,0.0306069163427347,0.0550570232009587,0.578622486865378,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
5998,10,43346,0.0195881464592963,0.0555620565226331,0.724639686766726,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
5999,10,43909,0.0353061636997521,0.0557721525770411,0.527115528374444,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
6000,10,46831,0.0480687166084467,0.0558174029088128,0.389724611872603,YJL207C,LAA1,SGDID:S000003743,ORF,Verified ORF,"""AP-1 accessory protein; colocalizes with clathrin to the late-Golgi apparatus; involved in TGN-endosome transport; physically interacts with AP-1; similar to the mammalian p200; may interact with ribosomes; YJL207C is a non-essential gene""",Verified ORF
6001,10,49405,0.043580954391051,0.0549074776859527,0.427893877295273,YJL206C,YJL206C,SGDID:S000003741,ORF,Uncharacterized ORF,"""Putative protein of unknown function; similar to transcriptional regulators from the Zn[2]-Cys[6] binuclear cluster protein family; mRNA is weakly cell cycle regulated ; peaking in S phase; induced rapidly upon MMS treatment""",Uncharacterized ORF
6002,10,50102,0.0205055216885696,0.0557035848225595,0.713005496760043,YJL206C_NFR/NDR,,,Promoter,Promoter,,Promoter
6003,10,54201,0.0891986141099937,0.055191166101048,0.106949670729541,YJL202C,YJL202C,SGDID:S000003738,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps 3' end of essential PRP21 gene encoding a subunit of the SF3a splicing factor complex""",Dubious ORF
6004,10,54931,0.0996218559520541,0.0552214247568144,0.072076801027348,YJL201W,ECM25,SGDID:S000003737,ORF,Verified ORF,"""Non-essential protein of unknown function; promoter contains a consensus binding sequence for factor Abf1p""",Verified ORF
6005,10,61391,0.0605110210981069,0.0551566240088243,0.273355882929251,YJL198W,PHO90,SGDID:S000003734,ORF,Verified ORF,"""Low-affinity phosphate transporter; acts upstream of Pho81p in regulation of the PHO pathway; deletion of pho84 ; pho87 ; pho89 ; pho90 ; and pho91 causes synthetic lethality; transcription independent of Pi and Pho4p activity; overexpression results in vigorous growth; PHO90 has a paralog ; PHO87 ; that arose from the whole genome duplication""",Verified ORF
