SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7028,11,229405,-0.0114955096654305,0.0537636022921758,0.830814118547847,YKL110C,KTI12,SGDID:S000001593,ORF,Verified ORF,"""Protein that plays a role in modification of tRNA wobble nucleosides; protein plays role in tRNA wobble nucleoside modification with Elongator complex; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p""",Verified ORF
7029,11,230043,0.0059564751222804,0.0546597890348723,0.913285331633193,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7030,11,230092,-0.0186133515622272,0.0537393226972999,0.729275747854409,YKL110C_NFR/NDR,,,Promoter,Promoter,,Promoter
7031,11,231612,0.700620705452186,0.149034203045074,3.71668292048171e-06,YKL109W,HAP4,SGDID:S000001592,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; subunit of the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex ; a transcriptional activator and global regulator of respiratory gene expression; provides the principal activation function of the complex; involved in diauxic shift""",Verified ORF
7032,11,234032,-0.0446741891437172,0.0883646969754067,0.613476862267591,YKL109W,HAP4,SGDID:S000001592,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor; subunit of the heme-activated ; glucose-repressed Hap2p/3p/4p/5p CCAAT-binding complex ; a transcriptional activator and global regulator of respiratory gene expression; provides the principal activation function of the complex; involved in diauxic shift""",Verified ORF
7033,11,234262,-0.0816150848946533,0.0807584929194209,0.312896850175579,YKL108W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7034,11,236028,-0.066961167635071,0.0547936441738033,0.222500013760476,YKL107W_NFR/NDR,,,Promoter,Promoter,,Promoter
7035,11,237327,-0.0596111253487509,0.0547599273110205,0.277077238697185,YKL106W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7036,11,237624,-0.0851972346160338,0.0535525807631824,0.112525368827581,YKL106W,AAT1,SGDID:S000001589,ORF,Verified ORF,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7037,11,237826,-0.0740876470949603,0.0542155612681766,0.172639803356237,YKL106W,AAT1,SGDID:S000001589,ORF,Verified ORF,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7038,11,237829,-0.07376857545207,0.054161574205278,0.174063404800972,YKL106W,AAT1,SGDID:S000001589,ORF,Verified ORF,"""Mitochondrial aspartate aminotransferase; catalyzes the conversion of oxaloacetate to aspartate in aspartate and asparagine biosynthesis""",Verified ORF
7039,11,240673,0.056805807428816,0.0994204639225474,0.568112889182845,YKL105C,SEG2,SGDID:S000001588,ORF,Verified ORF,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7040,11,240765,-0.0594726594103985,0.0538311011419726,0.269998249335913,YKL105C,SEG2,SGDID:S000001588,ORF,Verified ORF,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7041,11,241548,-0.0571187577804585,0.0541048032861935,0.291824603068029,YKL105C,SEG2,SGDID:S000001588,ORF,Verified ORF,"""Eisosome component; likely plays only a minor role in eisosome assembly; shown to interact with Seg1p by affinity purification and mass spec; SWAT-GFP and mCherry fusion proteins localize to the cell periphery; similar to <i>A. gossypii</i> SEG gene which is important for stabilizing eisosomes; SEG2 has a paralog ; SEG1 ; that arose from the whole genome duplication""",Verified ORF
7042,11,243272,-0.0396016290362055,0.0539656095824172,0.463538943208237,YKL104C,GFA1,SGDID:S000001587,ORF,Verified ORF,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7043,11,243436,-0.0703535378443446,0.0542007121002284,0.195128374404271,YKL104C,GFA1,SGDID:S000001587,ORF,Verified ORF,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7044,11,244792,-0.0600092116732456,0.0544397951684098,0.271080435363271,YKL104C,GFA1,SGDID:S000001587,ORF,Verified ORF,"""Glutamine-fructose-6-phosphate amidotransferase; catalyzes the formation of glucosamine-6-P and glutamate from fructose-6-P and glutamine in the first step of chitin biosynthesis; GFA1 has a paralogous region ; comprising ORFs YMR084W-YMR085W ; that arose from the whole genome duplication""",Verified ORF
7045,11,245775,-0.0733388113624751,0.0556458690845511,0.188372976626689,YKL104C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7046,11,248266,-0.0715703326873357,0.0538258240102783,0.184487135541361,YKL102C,YKL102C,SGDID:S000001585,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; deletion confers sensitivity to citric acid; predicted protein would include a thiol-disulfide oxidoreductase active site""",Uncharacterized ORF
7047,11,253995,-0.0956914242394141,0.0536444319666354,0.0753136289669434,YKL100C,YPF1,SGDID:S000001583,ORF,Verified ORF,"""Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters ; such as Ctr1p and Zrt1p ; during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)""",Verified ORF
7048,11,255600,-0.0389846083000486,0.0547837213233839,0.47717670360083,YKL100C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7049,11,257243,-0.0587494258664306,0.0537914485710529,0.275503057112513,YKL098W,MTC2,SGDID:S000001581,ORF,Verified ORF,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7050,11,257995,-0.0414831153988566,0.0552082432704195,0.452916513129827,ACS_11_257577_+_NFR/NDR,,,Promoter,Promoter,,Promoter
7051,11,258195,-0.0371657948954573,0.0537701503265901,0.489895710433173,YKL098W,MTC2,SGDID:S000001581,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; mtc2 is synthetically sick with cdc13-1""",Verified ORF
7052,11,258900,0.0077925988774934,0.0539113849292099,0.885152939254123,YKL097C,YKL097C,SGDID:S000001580,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7053,11,259426,0.01700688007965,0.0539768564417748,0.752889160858675,YKL096W-A,CWP2,SGDID:S000001956,ORF,Verified ORF,"""Covalently linked cell wall mannoprotein; major constituent of the cell wall; plays a role in stabilizing the cell wall; involved in low pH resistance; precursor is GPI-anchored""",Verified ORF
7054,11,259811,0.0268810769014998,0.0540239136661195,0.619091758331034,YKL097C,YKL097C,SGDID:S000001580,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains; not conserved in closely related Saccharomyces species""",Uncharacterized ORF
7055,11,262152,0.0565692823116404,0.0544994316645402,0.29999015718632,YKL095W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7056,11,263206,0.0088617459908481,0.0538938410632006,0.869487027245458,YKL094W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7057,11,263597,-0.0022379327344531,0.0536571450187787,0.966755048754403,YKL094W,YJU3,SGDID:S000001577,ORF,Verified ORF,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7058,11,264198,-0.0202603178873823,0.0537232496081461,0.706308191859972,YKL094W,YJU3,SGDID:S000001577,ORF,Verified ORF,"""Monoglyceride lipase (MGL) that hydrolyzes fatty acid ethyl esters; required for removal of toxic metabolites in ethanol producing yeast cells; localizes to lipid particles and membranes; member of the eukaryotic serine hydrolase family; functional ortholog of mammalian MGL""",Verified ORF
7059,11,264567,-0.0201691885153159,0.0546715477577526,0.712411780690403,YKL093W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7060,11,266089,0.0004321678304428,0.108253007032443,0.996816947527777,SUT665_NFR/NDR,,,Promoter,Promoter,,Promoter
7061,11,270804,-0.0354451524635602,0.0542120619807063,0.51365082484505,YKL091C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7062,11,272649,-0.0310818443351251,0.0544548825012777,0.568510867967225,YKL090W,CUE2,SGDID:S000001573,ORF,Verified ORF,"""Ubiquitin-binding endonuclease involved in mRNA decay; recruited to stalled ribosomes to promote breakdown of transcript body of nuclear-transcribed mRNA with stalls in translation elongation; cleaves mRNA within A site of colliding ribosome; has two CUE domains that bind ubiquitin ; which may facilitate intramolecular monoubiquitination""",Verified ORF
7063,11,273908,-0.0157307598704705,0.0541862818996481,0.77175039839514,YKL089W,MIF2,SGDID:S000001572,ORF,Verified ORF,"""Centromeric CDEIII region binding protein; nucleates kinetochore assembly; required for the structural integrity of elongating spindles; copurifies with subunits of the MIND complex and centromeric nucleosome components (Cse4p and histones H2A ; H2B ; and H4); phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3; localizes to the kinetochore""",Verified ORF
7064,11,275058,-0.0141330354553688,0.0541615190980057,0.794289108968051,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7065,11,275068,-0.0201323762769975,0.0543114718270835,0.711095485282563,YKL088W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7066,11,275326,-0.0524008709182514,0.0541209344091729,0.333598325768964,YKL088W,CAB3,SGDID:S000001571,ORF,Verified ORF,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7067,11,275754,-0.0534659104765479,0.0539971981852394,0.322773730131459,YKL088W,CAB3,SGDID:S000001571,ORF,Verified ORF,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7068,11,275945,-0.0280669137188179,0.054028231105345,0.603747389332112,YKL088W,CAB3,SGDID:S000001571,ORF,Verified ORF,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7069,11,277678,-0.035894226755096,0.0540927783482965,0.507400084753846,YKL087C,CYT2,SGDID:S000001570,ORF,Verified ORF,"""Cytochrome c1 heme lyase; involved in maturation of cytochrome c1 ; which is a subunit of the mitochondrial ubiquinol-cytochrome-c reductase; links heme covalently to apocytochrome c1; human homolog HCCS can complement yeast cyt2 null mutant""",Verified ORF
7070,11,279317,-0.0104751626631625,0.0542642133966036,0.847038675056328,YKL085W,MDH1,SGDID:S000001568,ORF,Verified ORF,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
7071,11,280459,0.0267637889613883,0.0591516258602084,0.651215021165304,YKL085W,MDH1,SGDID:S000001568,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
7072,11,280991,0.0886691931724217,0.0629404061031835,0.159780404729961,YKL083W,YKL083W,SGDID:S000001566,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified essential gene RRP14""",Dubious ORF
7073,11,281677,0.0288344844649874,0.0538114114947502,0.592404308920606,YKL082C,RRP14,SGDID:S000001565,ORF,Verified ORF,"""Essential protein ; constituent of 66S pre-ribosomal particles; interacts with proteins involved in ribosomal biogenesis and cell polarity; member of the SURF-6 family""",Verified ORF
7074,11,284617,-0.0221939709787965,0.0689855717578693,0.747855982806361,YKL081W,TEF4,SGDID:S000001564,Close to 3'-UTR,Close to 3'-UTR,"""Gamma subunit of translational elongation factor eEF1B; stimulates the binding of aminoacyl-tRNA (AA-tRNA) to ribosomes by releasing eEF1A (Tef1p/Tef2p) from the ribosomal complex""",Verified ORF
7075,11,285019,0.0688947227207704,0.0549681794008676,0.210905515022846,YKL081W,TEF4,SGDID:S000001564,Close to 3'-UTR,Close to 3'-UTR,"""Gamma subunit of translational elongation factor eEF1B; stimulates the binding of aminoacyl-tRNA (AA-tRNA) to ribosomes by releasing eEF1A (Tef1p/Tef2p) from the ribosomal complex""",Verified ORF
7076,11,285782,0.0019518449301541,0.0539368131300232,0.971153211635803,YKL080W,VMA5,SGDID:S000001563,ORF,Verified ORF,"""Subunit C of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits""",Verified ORF
