SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4393,7,616053,-0.0538700210884745,0.069166311032597,0.436591229194256,YGR061C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4394,7,616171,0.0645647351226684,0.0921654392774554,0.484057299627328,YGR061C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4395,7,616189,0.0848840424994197,0.132821928319526,0.523184353333731,YGR061C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4396,7,616486,-0.0556569318258791,0.0677094113322132,0.41163346927811,CUT151,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4397,7,617052,-0.058571227914789,0.0676415901358313,0.387130089041382,CUT151,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
4398,7,617977,-0.0396366948801756,0.068734424859318,0.564533726043687,YGR064W,YGR064W,SGDID:S000003296,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF SPT4/YGR063C""",Dubious ORF
4399,7,619361,-0.0859874520894588,0.0683001554829951,0.208875158069204,YGR065C,VHT1,SGDID:S000003297,ORF,Verified ORF,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4400,7,619706,-0.0492598532896759,0.0679841312337511,0.469190507449157,YGR065C,VHT1,SGDID:S000003297,ORF,Verified ORF,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4401,7,620294,-0.0449002148512834,0.0677320351761305,0.507821086748888,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4402,7,620780,-0.04534502431169,0.0683850994127154,0.507709893244229,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4403,7,620796,-0.0544084046963662,0.0689103625095288,0.430318698069461,YGR065C,VHT1,SGDID:S000003297,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity plasma membrane H+-biotin (vitamin H) symporter; mutation results in fatty acid auxotrophy; 12 transmembrane domain containing major facilitator subfamily member; mRNA levels negatively regulated by iron deprivation and biotin""",Verified ORF
4404,7,622096,-0.103745166283272,0.0675955561082676,0.125730519108367,YGR066C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4405,7,624442,-0.0778150531616363,0.0680034686210856,0.253282577344192,YGR067C,YGR067C,SGDID:S000003299,ORF,Uncharacterized ORF,"""Putative protein of unknown function; contains a zinc finger motif similar to that of Adr1p""",Uncharacterized ORF
4406,7,625864,-0.0714947829915888,0.0671559592962943,0.287780948740421,YGR068C,ART5,SGDID:S000003300,ORF,Verified ORF,"""Protein proposed to regulate endocytosis of plasma membrane proteins; regulates by recruiting the ubiquitin ligase Rsp5p to its target in the plasma membrane; SWAT-GFP and mCherry fusion proteins localize to the cytosol""",Verified ORF
4407,7,627187,-0.0319136958460851,0.139265741680732,0.818879734271209,YGR069W,YGR069W,SGDID:S000003301,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4408,7,627188,-0.0549500321006118,0.155957163519949,0.724793146791232,YGR069W,YGR069W,SGDID:S000003301,ORF,Dubious ORF,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
4409,7,627924,-0.0893716364970767,0.0671495771772054,0.184069814445089,YGR070W,ROM1,SGDID:S000003302,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4410,7,628958,-0.0921052223175742,0.0676483134733443,0.174214557055347,YGR070W,ROM1,SGDID:S000003302,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4411,7,629919,-0.0934259796793815,0.0673091762071223,0.166008631257741,YGR070W,ROM1,SGDID:S000003302,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4412,7,629962,-0.0905673961710431,0.0673888391018926,0.179826900872273,YGR070W,ROM1,SGDID:S000003302,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4413,7,630680,-0.0868467363140101,0.0704048168356436,0.218197306323618,YGR070W,ROM1,SGDID:S000003302,ORF,Verified ORF,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4414,7,631440,-0.090995996985566,0.0706834383645816,0.198807502189924,YGR070W,ROM1,SGDID:S000003302,Close to 3'-UTR,Close to 3'-UTR,"""Guanine nucleotide exchange factor (GEF) for Rho1p; mutations are synthetically lethal with mutations in rom2 ; which also encodes a GEP; ROM1 has a paralog ; ROM2 ; that arose from the whole genome duplication""",Verified ORF
4415,7,633464,-0.0918092520929636,0.0679855918065949,0.17774570922037,YGR071C,ENV11,SGDID:S000003303,ORF,Verified ORF,"""Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; ENV11 has a paralog ; VID22 ; that arose from the whole genome duplication""",Verified ORF
4416,7,633724,-0.0871757458955972,0.0677291693172346,0.198894877882142,YGR071C,ENV11,SGDID:S000003303,ORF,Verified ORF,"""Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; ENV11 has a paralog ; VID22 ; that arose from the whole genome duplication""",Verified ORF
4417,7,634684,-0.0938211390503727,0.068240085333168,0.170044271211562,YGR072W,UPF3,SGDID:S000003304,ORF,Verified ORF,"""Component of the nonsense-mediated mRNA decay (NMD) pathway; along with Nam7p and Nmd2p; involved in decay of mRNA containing nonsense codons; involved in telomere maintenance""",Verified ORF
4418,7,637679,0.0332873080134334,0.079062551456277,0.673993073203671,YGR076C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4419,7,638015,-0.0821638787756989,0.0676845784497586,0.225588593230353,XUT_7F-291,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
4420,7,638390,-0.0480736707532105,0.069274802804135,0.488166162376416,YGR077C,PEX8,SGDID:S000003309,ORF,Verified ORF,"""Intraperoxisomal organizer of the peroxisomal import machinery; organizes the formation of the importomer complex ; bridging the docking complex with the RING finger complex; tightly associated with the lumenal face of the peroxisomal membrane; essential for peroxisome biogenesis; binds PTS1-signal receptor Pex5p ; and PTS2-signal receptor Pex7p""",Verified ORF
4421,7,638846,-0.047148344611562,0.0672022435374063,0.483397886494695,YGR077C,PEX8,SGDID:S000003309,ORF,Verified ORF,"""Intraperoxisomal organizer of the peroxisomal import machinery; organizes the formation of the importomer complex ; bridging the docking complex with the RING finger complex; tightly associated with the lumenal face of the peroxisomal membrane; essential for peroxisome biogenesis; binds PTS1-signal receptor Pex5p ; and PTS2-signal receptor Pex7p""",Verified ORF
4422,7,639021,-0.0468427131555816,0.0674115639926383,0.487589805330148,YGR077C,PEX8,SGDID:S000003309,ORF,Verified ORF,"""Intraperoxisomal organizer of the peroxisomal import machinery; organizes the formation of the importomer complex ; bridging the docking complex with the RING finger complex; tightly associated with the lumenal face of the peroxisomal membrane; essential for peroxisome biogenesis; binds PTS1-signal receptor Pex5p ; and PTS2-signal receptor Pex7p""",Verified ORF
4423,7,640432,-0.0320728037831248,0.0676753116425785,0.63584867842516,YGR079W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4424,7,640575,-0.0139913892087736,0.0682465965814829,0.837680706508643,YGR079W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4425,7,642057,-0.103784757242794,0.0672015574608208,0.123392225832258,YGR080W,TWF1,SGDID:S000003312,ORF,Verified ORF,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4426,7,642267,-0.0893269397185381,0.0671981831786292,0.184605534897274,YGR080W,TWF1,SGDID:S000003312,ORF,Verified ORF,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4427,7,642420,-0.0802077596918952,0.0671036943631188,0.232779705361206,YGR080W,TWF1,SGDID:S000003312,ORF,Verified ORF,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4428,7,643082,-0.0692908589596601,0.0698751670680387,0.322053463787688,YGR080W,TWF1,SGDID:S000003312,Close to 3'-UTR,Close to 3'-UTR,"""Twinfilin; highly conserved actin monomer-sequestering protein involved in regulation of the cortical actin cytoskeleton; coordinates actin filament severing and monomer sequestering at sites of rapid actin turnover; composed of two cofilin-like regions ; stimulates actin depolymerization as does the mouse homolog ; mTwf1""",Verified ORF
4429,7,644412,-0.0876796850946832,0.0666330943921397,0.189075631219521,YGR082W,TOM20,SGDID:S000003314,ORF,Verified ORF,"""Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins""",Verified ORF
4430,7,644787,0.0494625965919453,0.331133552619797,0.881344178421096,YGR082W,TOM20,SGDID:S000003314,Close to 3'-UTR,Close to 3'-UTR,"""Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins""",Verified ORF
4431,7,645493,-0.0836418119207227,0.0667291848611834,0.210870903486417,YGR083C,GCD2,SGDID:S000003315,ORF,Verified ORF,"""Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
4432,7,645997,-0.0818008442112088,0.0667297889452655,0.221071552758212,YGR083C,GCD2,SGDID:S000003315,ORF,Verified ORF,"""Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression""",Verified ORF
4433,7,647284,-0.0880878335434951,0.066761001123354,0.18787370209404,YGR084C,MRP13,SGDID:S000003316,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4434,7,647344,-0.0732762870403726,0.0668341202014111,0.273655365174614,YGR084C,MRP13,SGDID:S000003316,ORF,Verified ORF,"""Mitochondrial ribosomal protein of the small subunit""",Verified ORF
4435,7,648198,-0.0534398372385043,0.0671175886376954,0.426443880703935,YGR084C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4436,7,648764,-0.0455793748909688,0.068350488184514,0.505304965942016,YGR085C,RPL11B,SGDID:S000003317,ORF,Verified ORF,"""Ribosomal 60S subunit protein L11B; expressed at half the level of Rpl11Ap; involved in ribosomal assembly; depletion causes degradation of 60S proteins and RNA; homologous to mammalian ribosomal protein L11 and bacterial L5; RPL11B has a paralog ; RPL11A ; that arose from the whole genome duplication""",Verified ORF
4437,7,648927,-0.0097121082698721,0.0666791138840713,0.88427733266376,YGR085C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4438,7,648978,0.0027466715516304,0.0672911317699483,0.967464277064705,YGR085C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4439,7,649406,0.0003129378414206,0.0717715514740935,0.996523543047419,YGR085C,RPL11B,SGDID:S000003317,Close to 3'-UTR,Close to 3'-UTR,"""Ribosomal 60S subunit protein L11B; expressed at half the level of Rpl11Ap; involved in ribosomal assembly; depletion causes degradation of 60S proteins and RNA; homologous to mammalian ribosomal protein L11 and bacterial L5; RPL11B has a paralog ; RPL11A ; that arose from the whole genome duplication""",Verified ORF
4440,7,650957,-0.0755173010198713,0.0974992626894882,0.439128648403428,YGR086C,PIL1,SGDID:S000003318,Close to 3'-UTR,Close to 3'-UTR,"""Eisosome core component; eisosomes are large immobile cell cortex structures associated with endocytosis; detected in phosphorylated state in mitochondria; phosphorylated on Thr233 upon Pkc1p hyperactivation in a Slt2p MAPK-dependent fashion; null mutant shows activation of Pkc1p/Ypk1p stress resistance pathways; member of BAR domain family; protein increases in abundance and relocalizes from plasma membrane to cytoplasm upon DNA replication stress""",Verified ORF
