SNP,Chr,Pos,Effect,SE,PLM2_HNM1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4546,7,783183,-0.0532266848102012,0.0595333282869404,0.371896096233146,YGR145W,ENP2,SGDID:S000003377,ORF,Verified ORF,"""Component of the SSU; required for pre-18S rRNA processing ; biogenesis of the small ribosomal subunit; interacts with U3 snoRNA ; Mpp10p and Bfr2p; contains WD repeats ; and has homology to Spb1p""",Verified ORF
4547,7,784494,-0.0150208467026381,0.058582871012601,0.797788733956644,YGR146C,ECL1,SGDID:S000003378,ORF,Verified ORF,"""Protein of unknown function; mitochondrial-dependent role in the extension of chronological lifespan; overexpression increases oxygen consumption and respiratory activity while deletion results in reduced oxygen consumption under conditions of caloric restriction; induced by iron homeostasis transcription factor Aft2p; multicopy suppressor of temperature sensitive hsf1 mutant; induced by treatment with 8-methoxypsoralen and UVA irradiation""",Verified ORF
4548,7,785333,-0.132730094267399,0.135365638205022,0.327496004441204,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4549,7,785333,-0.0829088050561611,0.0831298749971623,0.319282340727623,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4550,7,785343,-0.044966534207939,0.0590276531931802,0.446695434168141,YGR146C-A,YGR146C-A,SGDID:S000028638,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4551,7,785665,-0.0545161881566415,0.0588837270262157,0.35516801107724,YGR146C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
4552,7,788486,-0.0418157449710337,0.0584910519525655,0.475138167510687,YGR149W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4553,7,789160,-0.0424931076831142,0.0585409545460656,0.468399597122928,YGR149W,GPC1,SGDID:S000003381,ORF,Verified ORF,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4554,7,790386,-0.0412051821580253,0.12138389119686,0.734463813689035,YGR149W,GPC1,SGDID:S000003381,Close to 3'-UTR,Close to 3'-UTR,"""Glycerophosphocholine acyltransferase (GPCAT); involved in in phosphatidylcholine (PC) synthesis; uses acyl-CoA to acylate glycero-3-phosphocholine to yield lyso-PC; also catalyzes acylation of glycerophosphoethanolamine with acyl-CoA; predicted to be an integral membrane protein""",Verified ORF
4555,7,790984,-0.0432301377881138,0.0585653514489403,0.460912456865137,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4556,7,791524,-0.0393260459986625,0.0590756179637072,0.506044034233587,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4557,7,791720,-0.0373536692550391,0.0586547716615801,0.524642225491337,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4558,7,791919,-0.0425538803694208,0.0589116522943704,0.470567495414619,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4559,7,792224,-0.0264856081199965,0.0592777022383056,0.655289435925326,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4560,7,792484,-0.0275036945906849,0.0586701968065554,0.639512854551537,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4561,7,792927,-0.0346315419511404,0.0597198059495119,0.562351694281636,YGR150C,CCM1,SGDID:S000003382,ORF,Verified ORF,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4562,7,793218,-0.0405721793100718,0.0585614761063963,0.488882152924735,YGR150C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4563,7,793559,-0.028470533819507,0.0588524574737042,0.628855327666226,YGRWdelta26,YGRWdelta26,SGDID:S000006973,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
4564,7,793891,-0.0103459334133418,0.0903479305665192,0.908896940766806,YGR150C,CCM1,SGDID:S000003382,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial 15S rRNA-binding protein; required for intron removal of COB and COX1 pre-mRNAs; has separable roles in stabilizing mitochondrial 15S rRNA and in maturation of the COB and COX1 mRNAs; contains pentatricopeptide repeat (PPR) motifs; mutant is respiratory deficient and has defective plasma membrane electron transport""",Verified ORF
4565,7,794505,-0.11754575357253,0.117067899692597,0.316026934652975,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4566,7,794535,-0.0459755539500644,0.0695512436346381,0.509023380174549,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4567,7,794535,-0.487502839997775,0.37174946691076,0.19058352853984,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4568,7,794605,-0.0279823418981004,0.0913408270364711,0.759518118691749,tA(UGC)G_NFR/NDR,,,Promoter,Promoter,,Promoter
4569,7,796731,-0.0064278266200452,0.0585074972412472,0.912580219840564,YGR153W,YGR153W,SGDID:S000003385,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
4570,7,797099,0.0135169383219762,0.0594271821281593,0.82020256818845,YGR154C,GTO1,SGDID:S000003386,ORF,Verified ORF,"""Omega-class glutathione transferase; induced under oxidative stress; putative peroxisomal localization""",Verified ORF
4571,7,798650,0.0203356126126956,0.058490196779522,0.72829105865829,YGR155W,CYS4,SGDID:S000003387,ORF,Verified ORF,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4572,7,799159,0.0141829166327602,0.058589012492366,0.808862867425472,YGR155W,CYS4,SGDID:S000003387,ORF,Verified ORF,"""Cystathionine beta-synthase; catalyzes synthesis of cystathionine from serine and homocysteine ; the first committed step in cysteine biosynthesis; responsible for hydrogen sulfide generation; advances passage through START by promoting cell growth which requires catalytic activity ; and reducing critical cell size independent of catalytic activity; mutations in human ortholog CBS cause homocystinuria; human CBS can complement yeast null mutant""",Verified ORF
4573,7,800250,0.025753733155577,0.0590782745939051,0.663157159265137,YGR156W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4574,7,801370,0.0475165599560516,0.0588373469738412,0.419869444363942,YGR156W,PTI1,SGDID:S000003388,ORF,Verified ORF,"""Essential component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; relocalizes to the cytosol in response to hypoxia; similar to mammalian Cleavage-Stimulation Factor CstF-64""",Verified ORF
4575,7,803217,0.034705469292922,0.0585042261829158,0.553418465897334,YGR157W,CHO2,SGDID:S000003389,ORF,Verified ORF,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4576,7,805233,0.044272475357228,0.058844514986112,0.452333777284418,YGR157W,CHO2,SGDID:S000003389,Close to 3'-UTR,Close to 3'-UTR,"""Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis""",Verified ORF
4577,7,805984,0.0528682917758747,0.0584657042204826,0.366473398878503,YGR158C,MTR3,SGDID:S000003390,ORF,Verified ORF,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)""",Verified ORF
4578,7,806826,0.0313184027004557,0.0586257629543977,0.593533296408132,YGR159C,NSR1,SGDID:S000003391,ORF,Verified ORF,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4579,7,807865,-0.114839645939254,0.0819768375084564,0.162128656516323,YGR159C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4580,7,807907,0.0631021602259497,0.0613467286753523,0.304364949845029,YGR159C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4581,7,808306,0.0319772840533711,0.0593497875552215,0.590368910929066,YGR159C,NSR1,SGDID:S000003391,Close to 3'-UTR,Close to 3'-UTR,"""Nucleolin ; nucleolar protein that binds nuclear localization sequences; required for pre-rRNA processing and ribosome biogenesis; binds to single stranded telomeric DNA and mRNA; binds to G-quadruplex DNA; methylated by Hmt1p; interaction with Top1p and nucleolar localization are negatively regulated by polyphosphorylation""",Verified ORF
4582,7,809363,0.0131148193689376,0.0587541479559418,0.823497128108988,YGR161C,RTS3,SGDID:S000003393,ORF,Uncharacterized ORF,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4583,7,809635,0.013562652471808,0.0588281665547909,0.81780036310373,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4584,7,809640,0.017090505872006,0.0587806627196682,0.771412906585495,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4585,7,809959,-0.0075463962722029,0.0584684747491944,0.897377522411502,YGR161W-C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4586,7,810141,-0.0163822283609254,0.058552725809512,0.779805623844048,YGR161C,RTS3,SGDID:S000003393,Close to 3'-UTR,Close to 3'-UTR,"""Putative component of the protein phosphatase type 2A complex""",Uncharacterized ORF
4587,7,810247,-0.0088443777131621,0.0585434792867703,0.880003904147411,YGR161W-C,YGR161W-C,SGDID:S000029726,ORF,Uncharacterized ORF,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4588,7,810789,-0.0324449333224322,0.0586797905638048,0.580671617912603,YGR161W-C,YGR161W-C,SGDID:S000029726,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; identified by sequence comparison with hemiascomycetous yeast species""",Uncharacterized ORF
4589,7,817659,0.0311061596844608,0.494871705638003,0.949915937980788,YGRCdelta29,YGRCdelta29,SGDID:S000006959,Other features,LTR,"""Ty1 LTR""",reverse complement
4590,7,823954,0.006241782850394,0.060315859971698,0.917636871621873,YGR162W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4591,7,824079,-0.0013601928735745,0.0585859694945523,0.98149026349369,YGR162W,TIF4631,SGDID:S000003394,ORF,Verified ORF,"""Translation initiation factor eIF4G and scaffold protein; subunit of the mRNA cap-binding protein complex (eIF4F) with eIF4E (Cdc33p) and eIF4A (Tif1p/Tif2p); stimulates the ATPase and helicase activities of eIF4A synergistically with eIF4G; required with eIF4E for Ded1p-mediated stimulation of mRNA recruitment during 48S preinitiation complex (PIC) assembly; association with Pab1p mediates poly(A) tail-stimulated translation; role in biogenesis of the 60S ribosomal subunit""",Verified ORF
4592,7,828924,-0.0115934357304019,0.0601088099839884,0.847168447859229,YGR164W,YGR164W,SGDID:S000003396,ORF,Uncharacterized ORF,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4593,7,829069,0.0026449060270599,0.0600534672093038,0.964895413244696,YGR165W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4594,7,831634,0.0213089369306751,0.05890801470054,0.717768448017143,YGR166W,TRS65,SGDID:S000003398,ORF,Verified ORF,"""Component of transport protein particle (TRAPP) complex II; TRAPPII is a multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p ; regulating intra-Golgi and endosome-Golgi traffic; role in cell wall beta-glucan biosynthesis and the stress response""",Verified ORF
