SNP,Chr,Pos,Effect,SE,MID2_PIN2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5700,9,239129,-0.184767016832998,0.161310372599844,0.252814009992885,YIL066C,RNR3,SGDID:S000001328,ORF,Verified ORF,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5701,9,240673,-0.151009816062902,0.160497992161382,0.347408279191816,YIL066C,RNR3,SGDID:S000001328,ORF,Verified ORF,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5702,9,241200,-0.0500808196911022,0.200216744982207,0.8026299860666,YIL066C,RNR3,SGDID:S000001328,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5703,9,241201,0.004712751978799,0.17336243159894,0.97832802736054,YIL066C,RNR3,SGDID:S000001328,Close to 3'-UTR,Close to 3'-UTR,"""Minor isoform of large subunit of ribonucleotide-diphosphate reductase; the RNR complex catalyzes rate-limiting step in dNTP synthesis ; regulated by DNA replication and DNA damage checkpoint pathways via localization of small subunits; RNR3 has a paralog ; RNR1 ; that arose from the whole genome duplication""",Verified ORF
5704,9,242937,-0.132108364801546,0.161897702565938,0.415050978251933,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5705,9,243115,-0.175719663998321,0.160414058589614,0.274082493964519,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5706,9,243230,-0.189029106518823,0.161283495249563,0.241975380693427,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,-0.234021537564033,0.161108507548521,0.147231202071014,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,-0.229650292672597,0.160665323430029,0.153782097593405,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,-0.229650292672597,0.160665323430029,0.153782097593405,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,-0.184622031802237,0.161287649430632,0.253119107388714,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,-0.18931157758116,0.160816803750308,0.239913670157763,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,-0.219118469813014,0.161165290541505,0.174827998486366,YIL063C,YRB2,SGDID:S000001325,ORF,Verified ORF,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,-0.228172108908613,0.161140012961102,0.15766114330051,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,-0.178882892445346,0.162006054689992,0.270269702385341,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5715,9,243866,-0.171337063245931,0.164671513538567,0.298830053589778,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5716,9,243951,-0.326239129548847,0.323253982590924,0.313553375299431,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,-0.196114096203763,0.160793709416585,0.223407019868911,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,-0.19508393841209,0.160350644772628,0.224566069891752,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,-0.212867838660611,0.160730782709319,0.186235330782338,YIL062C,ARC15,SGDID:S000001324,ORF,Verified ORF,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,-0.207025963450814,0.160308221439526,0.197401501250218,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,-0.213286748698039,0.160958486125121,0.185993688817921,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,-0.232797213061378,0.160430445023411,0.14764598336379,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,-0.202731060370365,0.160316166714694,0.20685967058168,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,-0.215421584405918,0.160269275022871,0.179771878596538,YIL061C,SNP1,SGDID:S000001323,ORF,Verified ORF,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5725,9,245886,-0.199071251500924,0.173130873635973,0.250991865592412,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5726,9,245890,-0.216382320605305,0.17370993691587,0.213717927284607,ARS923,ARS923,SGDID:S000119034,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5727,9,247491,0.206469954595804,0.277623487790192,0.457549727135473,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5728,9,247492,0.206469954595804,0.277623487790192,0.457549727135473,XUT_9F-122_NFR/NDR,,,Promoter,Promoter,,Promoter
5729,9,247495,0.11829323288361,0.323483119455752,0.714818463084473,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5730,9,247527,-0.893891245895933,0.966227221368243,0.355527353242441,XUT_9F-122,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
5731,9,249562,-0.240504371057143,0.160444110735673,0.134769560007638,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5732,9,249625,-0.313071719709286,0.179836294165163,0.0825775514573876,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,-0.252603865804733,0.160848631884107,0.117207597989337,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,-0.302358024249169,0.15993198340242,0.0595044035171633,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,-0.284273894849654,0.160025911550407,0.0765242551094495,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,-0.280917518020583,0.159981715575036,0.0799667014790839,YIL056W,VHR1,SGDID:S000001318,ORF,Verified ORF,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,-0.268945504931241,0.160078082830362,0.0938245969210234,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,-0.270275552519903,0.160041257996973,0.092143386749439,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,-0.209804809336242,0.16009303387613,0.190872661778418,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,-0.224009840007258,0.160710898397897,0.164234173673756,YIL055C,YIL055C,SGDID:S000001317,ORF,Uncharacterized ORF,"""Putative protein of unknown function""",Uncharacterized ORF
5741,9,254003,-0.393966160823088,0.164838508604722,0.0173716850781936,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5742,9,254025,-0.381113899691508,0.197112384236365,0.0539757166422836,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5743,9,254027,-0.318656436250036,0.163710971078304,0.0523928534313187,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,-0.294124438561167,0.160144886876025,0.0671074820800961,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,-0.315062046830905,0.160254634096475,0.0500809287446232,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,-0.27336550146036,0.160953567547837,0.0903111657238202,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,-0.324005525421231,0.159758408238372,0.0433009182895273,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,-0.306291744315181,0.160325865547427,0.0568875296665542,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,-0.319123593209631,0.16024212414462,0.0471952270059503,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,-0.31146586273957,0.160284802488293,0.0527862870777533,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,-0.284655150788051,0.16000111117254,0.0760866703645977,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,-0.310031902159402,0.16032345367292,0.0539380756395849,YIL054W,YIL054W,SGDID:S000001316,ORF,Uncharacterized ORF,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5753,9,254891,-0.397014432056527,0.165588557540451,0.0170220218413941,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5754,9,254964,-0.329187363886965,0.166819195186768,0.0492389635898281,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5755,9,255025,-0.310670208174161,0.166924103248986,0.0635546027328231,YIL054W,YIL054W,SGDID:S000001316,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,-0.308426740600922,0.160094180302492,0.0548403970164794,YIL053W,GPP1,SGDID:S000001315,ORF,Verified ORF,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5757,9,256041,-0.365188769388047,0.166964160621155,0.029381450475759,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5758,9,256045,-0.366932469612016,0.168168562838188,0.029773452574843,YIL053W,GPP1,SGDID:S000001315,Close to 3'-UTR,Close to 3'-UTR,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
