SNP,Chr,Pos,Effect,SE,HNM1_ERG11_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6918,11,124784,0.019529102495594,0.164043699729052,0.905304910167914,YKL173W,SNU114,SGDID:S000001656,CDS,CDS,"""GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2""",Verified ORF
6920,11,125700,0.0136729467294295,0.164424621945709,0.933774377041251,YKL172W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6921,11,130422,-0.0902831356857046,0.16422010543424,0.582825425021572,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6922,11,130518,-0.0899464881802973,0.163756690875409,0.583168084616048,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6923,11,130533,-0.0899251441272688,0.163977156374217,0.583763625417722,YKL170W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6924,11,132044,-0.0476132232199794,0.163534772319808,0.771107250520821,YKL168C,KKQ8,SGDID:S000001651,CDS,CDS,"""Putative serine/threonine protein kinase with unknown cellular role; KKQ8 has a paralog ; HAL5 ; that arose from the whole genome duplication""",Verified ORF
6925,11,137433,-0.105109963397126,0.167323450575815,0.530289419733559,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6927,11,137613,-0.117156819590352,0.16577608308928,0.480208422745406,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6928,11,137677,-0.105710765311672,0.165640870941965,0.523762153861944,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6929,11,137740,-0.127389237882871,0.165228940083326,0.441230827316953,YKL165C,MCD4,SGDID:S000001648,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6930,11,138163,-0.156631768308433,0.163960007342,0.340077362743229,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6931,11,138169,-0.136387648728437,0.163591995626559,0.405010380244175,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6932,11,138463,-0.151979764341104,0.164617393459577,0.356517817973076,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6933,11,139069,-0.145192629181272,0.164854058327094,0.379060865995603,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6934,11,139532,-0.132777734677342,0.164531448759621,0.42020688372682,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6935,11,140338,-0.118043410000324,0.163338457590156,0.470347603876959,YKL165C,MCD4,SGDID:S000001648,CDS,CDS,"""Protein involved in GPI anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes; GPI stands for glycosylphosphatidylinositol""",Verified ORF
6937,11,146291,-0.249715902918211,0.163935429942416,0.128589570886202,YKL163W,PIR3,SGDID:S000001646,Close to 3'-UTR,Close to 3'-UTR,"""O-glycosylated covalently-bound cell wall protein; required for cell wall stability; expression is cell cycle regulated ; peaking in M/G1 and also subject to regulation by the cell integrity pathway; coding sequence contains length polymorphisms in different strains; PIR3 has a paralog ; HSP150 ; that arose from the whole genome duplication""",Verified ORF
6938,11,147493,-0.226074876889731,0.16431811510257,0.169744516843074,YKL162C,YKL162C,SGDID:S000001645,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion""",Uncharacterized ORF
6939,11,152009,-0.17661716684529,0.165865384335982,0.287684137131268,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6940,11,152668,-0.135391082617906,0.165024801281197,0.4125254203398,SUT229,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6941,11,153313,-0.206877555282463,0.166256420883273,0.214204352681337,YKL160W,ELF1,SGDID:S000001643,CDS,CDS,"""Transcription elongation factor with a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression""",Verified ORF
6942,11,153972,-0.127890523515248,0.163633420838684,0.434992812525559,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6943,11,154354,-0.126110152787062,0.164803329877683,0.444654197077227,YKL159C,RCN1,SGDID:S000001642,CDS,CDS,"""Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region""",Verified ORF
6944,11,154565,-0.150892463517024,0.164041760143878,0.358283589386135,YKL159C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6945,11,155875,-0.0013842076984522,0.164942584640752,0.993308925884582,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6946,11,155937,-0.008082207218524,0.165890073664191,0.961169784711363,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6947,11,158103,-0.0868830117004012,0.163761376412388,0.596066731144803,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6948,11,158139,-0.100577572706158,0.164477938288941,0.541264978581438,YKL157W,APE2,SGDID:S000001640,Close to 3'-UTR,Close to 3'-UTR,"""Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; APE2 has a paralog ; AAP1 ; that arose from the whole genome duplication""",Verified ORF
6950,11,162925,-0.0956085390941687,0.164053871998916,0.560408476499713,YKLWdelta3,YKLWdelta3,SGDID:S000007056,Other features,LTR,"""Ty1 LTR""",long_terminal_repeat
6951,11,164489,-0.106005633182024,0.16633343669945,0.524337346423006,YKL150W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6952,11,167261,0.0237764860140925,0.164990577742984,0.885497308072813,YKL150W,MCR1,SGDID:S000001633,CDS,CDS,"""Mitochondrial NADH-cytochrome b5 reductase; involved in ergosterol biosynthesis""",Verified ORF
6953,11,169186,0.133715431405496,0.165076467973322,0.418473721464153,YKL149C,DBR1,SGDID:S000001632,Close to 3'-UTR,Close to 3'-UTR,"""RNA lariat debranching enzyme; catalyzes debranching of lariat introns formed during pre-mRNA splicing; required for efficient Ty1 transposition; knockdown of human homolog Dbr1 rescues toxicity of RNA-binding proteins TDP-43 and FUS which are implicated in amyotrophic lateral sclerosis (ALS) ; suggests potential therapeutic target for ALS and related TDP-43 proteinopathies; human homolog DBR1 can complement yeast dbr1 null mutant""",Verified ORF
6954,11,170215,0.0666239246149147,0.163814155074366,0.684471638956576,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6955,11,170526,0.0263489045152807,0.1633864592228,0.871975078738277,YKL148C,SDH1,SGDID:S000001631,CDS,CDS,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6957,11,171257,0.0114161648231793,0.164851786955351,0.944828973615061,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6958,11,171276,0.0495506719705807,0.164244441931527,0.763067127322656,YKL148C,SDH1,SGDID:S000001631,Close to 3'-UTR,Close to 3'-UTR,"""Flavoprotein subunit of succinate dehydrogenase; couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; FAD binding to Sdh1p is required for the assembly of the succinate dehydrogenase subunits; mutations in human ortholog SDHA are associated with Leigh syndrome and predisposition to several cancers""",Verified ORF
6959,11,171361,0.0907993278602753,0.163537097901689,0.579094766004707,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6960,11,171454,0.104476061909518,0.163575875506539,0.523431691216983,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6961,11,171457,0.103316243472653,0.16376023052036,0.528514512589546,YKL146W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6962,11,171646,0.116104090996838,0.163491744571594,0.478078364139082,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6963,11,171647,0.116104090996838,0.163491744571594,0.478078364139082,YKL147C,YKL147C,SGDID:S000001630,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3""",Dubious ORF
6964,11,173020,0.186371050669009,0.163307504074448,0.254548772479189,YKL146W,AVT3,SGDID:S000001629,CDS,CDS,"""Vacuolar transporter; exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
6966,11,174007,0.203229654064302,0.163913006440817,0.215849684477668,YKL145W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6967,11,179802,0.170929339237242,0.164068366340014,0.298209157795622,YKL141W,SDH3,SGDID:S000001624,CDS,CDS,"""Subunit of succinate dehydrogenase and of TIM22 translocase; functions as cytochrome b subunit of succinate dehydrogenase ; which couples oxidation of succinate to transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; also required for mitochondrial inner membrane protein import as part of the TIM22 complex; SDH3 has a paralog ; SHH3 ; that arose from the whole genome duplication""",Verified ORF
6968,11,182151,0.26902582052251,0.162763858980166,0.0992484908929477,YKL140W,TGL1,SGDID:S000001623,CDS,CDS,"""Steryl ester hydrolase; one of three gene products (Yeh1p ; Yeh2p ; Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes""",Verified ORF
6969,11,183689,0.224563017190708,0.166675098834324,0.17874460455385,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
6970,11,184061,0.248400751966183,0.163349434804397,0.129237608520384,YKL139W,CTK1,SGDID:S000001622,CDS,CDS,"""Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I); phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing ; and ribosomal protein Rps2p to increase translational fidelity; required for H3K36 trimethylation but not dimethylation by Set2p; suggested stimulatory role in 80S formation during translation initiation; similar to the Drosophila dCDK12 and human CDK12 and probably CDK13""",Verified ORF
