SNP,Chr,Pos,Effect,SE,PLM2_SNA3_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4664,7,837414,-0.0769574345007638,0.135018167717277,0.569054939579755,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4665,7,837906,-0.0941991112677173,0.13496138401972,0.485654923490231,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4666,7,838817,-0.0204750530909605,0.13471275770674,0.879281294887933,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4667,7,839118,-0.0343785573650483,0.135291086885689,0.799560016829335,YGR170W,PSD2,SGDID:S000003402,CDS,CDS,"""Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected""",Verified ORF
4668,7,842757,-0.0677048092426513,0.134490026229581,0.61498383528791,YGR171C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4669,7,843675,-0.0646913977734475,0.135139791871836,0.632448539661238,YGR173W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4670,7,845626,-0.0390033483106151,0.134681968816092,0.772295409753436,tG(GCC)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4673,7,853046,-0.0295362269181405,0.134507861972784,0.826319454103471,YGR178C,PBP1,SGDID:S000003410,CDS,CDS,"""Component of glucose deprivation induced stress granules; involved in P-body-dependent granule assembly; regulates TORC1 signaling and autophagy; interacts with Pab1p to regulate mRNA polyadenylation; interacts with Mkt1p to regulate HO translation; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; similar to human ataxin-2""",Verified ORF
4675,7,854465,-0.0595675997851521,0.134556236928708,0.658256284293959,YGR179C,OKP1,SGDID:S000003411,CDS,CDS,"""Outer kinetochore protein required for accurate chromosome segregation; component of COMA (Ctf19p ; Okp1p ; Mcm21p ; Ame1p) a kinetochore sub-complex which functions as a platform for kinetochore assembly; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-Q and fission yeast fta7""",Verified ORF
4676,7,854905,0.0141237530601549,0.134536194847542,0.916450458289166,YGR179C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4680,7,858005,0.0273733234736913,0.134353294104644,0.838673017824463,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4681,7,858162,-0.045816068027161,0.134296740039326,0.733189510341616,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4682,7,862412,-0.0998729883545598,0.137104307010444,0.466823995742465,YGR184C,UBR1,SGDID:S000003416,CDS,CDS,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4683,7,865950,-0.123838687018989,0.136294624394076,0.364175820024009,YGR184C,UBR1,SGDID:S000003416,Close to 3'-UTR,Close to 3'-UTR,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4684,7,867038,-0.148777547660072,0.136921081019072,0.277957940714257,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4685,7,867380,-0.15981750952614,0.136924195559981,0.243918654943945,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4686,7,868348,-0.132266490349122,0.135877599268472,0.331009264953056,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4687,7,868406,-0.0908425016484328,0.13501309837671,0.501487943779643,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4688,7,868413,-0.140185243095909,0.134874059669171,0.299339969586588,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4689,7,868485,-0.125895673900956,0.134957076594552,0.351531337889994,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4690,7,868494,0.0038636099116014,0.135433189066675,0.977257322995321,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4691,7,868670,-0.119029625577003,0.134494486228152,0.376751019886959,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4692,7,869033,-0.0447118648865544,0.135243631505257,0.74114099316889,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4693,7,869127,-0.127525094331783,0.134217205590544,0.342691329505923,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4694,7,869641,-0.158460454307036,0.134325877159358,0.238925162650851,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4697,7,870220,-0.134348272813447,0.134351326773579,0.318006476755732,YGR186W,TFG1,SGDID:S000003418,Close to 3'-UTR,Close to 3'-UTR,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4699,7,871790,-0.092438932823234,0.136457350585436,0.498583261251367,YGR187C,HGH1,SGDID:S000003419,Close to 3'-UTR,Close to 3'-UTR,"""Chaperone protein for translation factor eEF2; involved in biogenesis of eukaryotic Elongation Factor 2 (Eft1p ; Eft2p); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; similar to mammalian BRP16 (Brain protein 16); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4700,7,873474,-0.089246842256312,0.138066186444729,0.518436344848279,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4701,7,873805,-0.0099890035611648,0.135082464141001,0.941094085341086,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4702,7,874582,0.0053073414576705,0.134755291820791,0.968605678297225,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4703,7,875048,0.0113523294430432,0.134540126095074,0.932803123556202,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4704,7,875085,-0.0311862079708373,0.134471769199737,0.816737334590023,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4706,7,876290,-0.0013940411752829,0.134708611320311,0.991749030973914,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4707,7,876358,-0.0106164719770881,0.134970608405659,0.937349493333579,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4715,7,877072,0.0125056121098687,0.136358149570188,0.926979272230951,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4716,7,877185,-0.0158173529034514,0.134752958110975,0.906625391055941,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4717,7,877194,-0.016599203317656,0.134859595384064,0.902109778303641,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4718,7,877211,-0.0190426278963099,0.135021663759298,0.88792363105932,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4719,7,877213,-0.0337628656870763,0.136405503246989,0.804650992223867,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
