SNP,Chr,Pos,Effect,SE,PLM2_SNA3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5737,9,252109,-0.0524236923263529,0.0685300000948908,0.444797924006922,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,-0.0430722642690244,0.0685354933084489,0.530104774520485,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,-0.064130874959804,0.0684014589728651,0.349108560718457,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,-0.0625004616223407,0.0686922296375448,0.363516023225554,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5743,9,254027,0.00308095206368,0.0702382778244161,0.965037383300704,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,-0.028617509853677,0.068651560244647,0.677040359155418,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,-0.004545366931496,0.0687625087846684,0.947333720039163,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,-0.0338547912128525,0.068944343462412,0.623699591548176,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,-0.0117829827340897,0.0685709567740679,0.863664656219369,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,-0.0184596425232969,0.0687657117948192,0.788515503467788,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,-0.0256617766036325,0.0687537223100662,0.709192376128421,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,-0.0163527404381563,0.068761779391075,0.812160778033282,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,-0.0171919823279291,0.0685806752146299,0.802205355065892,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,-0.0126572803849817,0.0687770530454422,0.85409286135963,YIL054W,YIL054W,SGDID:S000001316,CDS,CDS,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,-0.0355505905201441,0.0686532247322298,0.604902360364473,YIL053W,GPP1,SGDID:S000001315,CDS,CDS,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,-0.0625543416863731,0.0690922935278341,0.365884992939793,YIL052C,RPL34B,SGDID:S000001314,CDS,CDS,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,-0.0722148339079767,0.068659788272758,0.293621007962731,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,-0.0857290622082529,0.0685145170109056,0.211670425275943,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,-0.0454751821652721,0.0701642831093334,0.517325851691104,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,-0.0519577261729866,0.0695028492487913,0.455221759826195,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,-0.0562376286054954,0.0694359836151165,0.418531479737071,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,-0.0636279317755164,0.0697652868500188,0.362376116997237,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,-0.0655926057969668,0.0685774817419281,0.339487183975465,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5770,9,258080,-0.0613101437688482,0.0686017275631851,0.372085237467388,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,-0.0632010847846571,0.0688002185423552,0.358922919247985,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,-0.0465186409085536,0.0689410148520838,0.500269926748387,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,-0.0558599619127037,0.0685061014511072,0.415392478202155,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,-0.0548750995102503,0.068507276252621,0.42366393296343,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5778,9,260986,-0.0414168458987534,0.0701343511205149,0.555209355034187,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,-0.041441179256939,0.0690234146757733,0.548629562684542,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,-0.0505732174074086,0.0691300539459633,0.464918687719278,YIL048W,NEO1,SGDID:S000001310,CDS,CDS,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,-0.0564992248934683,0.0688167322274173,0.412194677847514,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,-0.051192532680492,0.068425894635334,0.454870472976933,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,-0.0584606853664714,0.0685085972341707,0.394053005185596,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,-0.0410497412981082,0.0685616966453791,0.549738928702423,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5785,9,267437,-0.0236249186242999,0.0685622950287008,0.730618375356195,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5786,9,267785,-0.0397235065658543,0.0688346322275006,0.56424916611174,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5788,9,268262,0.0031183580896523,0.0686222421255612,0.963780396134691,YIL047C,SYG1,SGDID:S000001309,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5789,9,268351,-0.017589212635524,0.0685641960600638,0.797686115711132,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5791,9,268445,0.0078825595366278,0.0694066890394407,0.909642754365603,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5792,9,270121,-0.0869951278738739,0.06832986878952,0.203797651100822,YIL046W,MET30,SGDID:S000001308,CDS,CDS,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5794,9,270827,-0.0659219517398757,0.069268845944548,0.341909158399684,YIL046W,MET30,SGDID:S000001308,Close to 3'-UTR,Close to 3'-UTR,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5795,9,273029,-0.0412061805107079,0.0691376893266067,0.55155604980052,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5796,9,273060,-0.0400516615874652,0.0687473095888127,0.560539650458468,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5797,9,273430,-0.0284956232778119,0.0685797314325818,0.678020422947014,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5798,9,273993,-0.0726225469977535,0.0695492855237293,0.297112830745981,YIL044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5799,9,276483,-0.0220852556500152,0.068576705616648,0.74760404020062,YIL041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5800,9,276759,-0.0130666448159372,0.0684916435769596,0.848809814881882,YIL041W,GVP36,SGDID:S000001303,CDS,CDS,"""BAR domain protein that localizes to early and late Golgi vesicles; required for adaptation to varying nutrient concentrations ; fluid-phase endocytosis ; polarization of the actin cytoskeleton ; and vacuole biogenesis""",Verified ORF
5801,9,280761,-0.0426648830581235,0.0686352352248438,0.534594455794702,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5802,9,280878,-0.0535630474178164,0.0690041914644835,0.438133616318338,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5803,9,281757,-0.015189048382663,0.0687679785834475,0.825318354638881,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5804,9,282224,-0.0294401998066102,0.0686505747730837,0.668300321383184,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5805,9,283213,-0.020465790804988,0.0690699091528375,0.76717106705561,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5806,9,283290,-0.0242805037448155,0.068909701059975,0.724784208994016,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5807,9,286125,-0.0281341934887299,0.0685024840809008,0.681539322340318,YIL036W,CST6,SGDID:S000001298,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5809,9,289043,-0.0592646545235685,0.0687789551308988,0.389454939812446,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5810,9,289127,-0.0578364870936294,0.0684496642755067,0.398711527927886,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5811,9,289513,-0.0501666324603478,0.0688218777599887,0.466525138644467,SUT187,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5812,9,292353,-0.0585594775916243,0.0687620837025784,0.394999878284028,YIL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5813,9,294986,-0.0262550278018485,0.0686428561467806,0.702330056135027,YIL031W,ULP2,SGDID:S000001293,CDS,CDS,"""Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant""",Verified ORF
5814,9,296974,-0.0227935580242499,0.0688219938352,0.740693081855372,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5815,9,298782,-0.0346074184056955,0.0684617970194357,0.613523385014859,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
