SNP,Chr,Pos,Effect,SE,HUG1_PGM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5610,9,138636,-0.0805715150638779,0.17750735477731,0.650175982958912,YIL119C,RPI1,SGDID:S000001381,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5611,9,138792,-0.107404458282534,0.177731388324584,0.546027234652202,YIL119C,RPI1,SGDID:S000001381,Close to 3'-UTR,Close to 3'-UTR,"""Transcription factor ; allelic differences between S288C and Sigma1278b; mediates fermentation stress tolerance by modulating cell wall integrity; overexpression suppresses heat shock sensitivity of wild-type RAS2 overexpression and also suppresses cell lysis defect of mpk1 mutation; allele from S288c can confer fMAPK pathway independent transcription of FLO11; S288C and Sigma1278b alleles differ in number of tandem repeats within ORF""",Verified ORF
5614,9,139442,-0.0948254302216496,0.18109945981502,0.600878603587456,YIL118W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5615,9,142542,-0.0042969369946096,0.177660026082292,0.980717679738665,YIL117C,PRM5,SGDID:S000001379,Close to 3'-UTR,Close to 3'-UTR,"""Pheromone-regulated protein ; predicted to have 1 transmembrane segment; induced during cell integrity signaling; PRM5 has a paralog ; YNL058C ; that arose from the whole genome duplication""",Verified ORF
5616,9,144386,-0.0131555390731702,0.178258657395312,0.94121110394649,YIL115W-A,YIL115W-A,SGDID:S000028795,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps the verified gene NUP159/YIL115C""",Dubious ORF
5617,9,144699,-0.0009097135822467,0.178447575472192,0.995935336209592,YIL115C,NUP159,SGDID:S000001377,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5618,9,144955,-0.0552092627185705,0.177287176545105,0.755671653305292,YIL115C,NUP159,SGDID:S000001377,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; also part of the nuclear pore complex (NPC) cytoplasmic filaments; contributes directly to nucleocytoplasmic transport; regulates ADP release from the ATP-dependent RNA helicase Dbp5p; forms a stable association with Nup82p ; Gle2p and two other FG-nucleoporins (Nsp1p and Nup116p)""",Verified ORF
5621,9,150327,0.116517155350899,0.178669627551,0.514736905828365,YIL113W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5622,9,150475,0.0899466996880275,0.178205670209344,0.614059667862323,YIL113W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5623,9,151474,0.0881671186089239,0.179476262861801,0.623557265202385,YIL112W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5624,9,154510,0.110302902882146,0.180398990815791,0.541302822444566,YIL112W,HOS4,SGDID:S000001374,CDS,CDS,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5625,9,154735,0.143978409867011,0.179239224865922,0.422356274410689,YIL112W,HOS4,SGDID:S000001374,CDS,CDS,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5626,9,154780,0.120231494229331,0.179176041802715,0.502643816880151,YIL112W,HOS4,SGDID:S000001374,CDS,CDS,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5627,9,155581,0.100597646609542,0.178926525595405,0.574316971242,YIL112W,HOS4,SGDID:S000001374,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate""",Verified ORF
5628,9,158904,0.0912672327727819,0.178913399470011,0.610286475804648,YIL109C,SEC24,SGDID:S000001371,CDS,CDS,"""Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SEC24 has a paralog ; SFB2 ; that arose from the whole genome duplication""",Verified ORF
5629,9,161738,0.232542549503907,0.177159577918838,0.19016503502138,YIL108W,YIL108W,SGDID:S000001370,CDS,CDS,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5630,9,161933,0.238716319887195,0.176984629061089,0.178266832805012,YIL108W,YIL108W,SGDID:S000001370,CDS,CDS,"""Putative metalloendopeptidase; forms cytoplasmic foci upon DNA replication stress""",Verified ORF
5633,9,163793,0.153484352929538,0.177827581474485,0.388664282912844,YIL107C,PFK26,SGDID:S000001369,CDS,CDS,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5634,9,163812,0.143507896152875,0.177995588924173,0.42064491993902,YIL107C,PFK26,SGDID:S000001369,CDS,CDS,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5635,9,166532,-0.0060513814380185,0.177725921155446,0.97285735937865,YIL107C,PFK26,SGDID:S000001369,Close to 3'-UTR,Close to 3'-UTR,"""6-phosphofructo-2-kinase; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate; has negligible fructose-2,6-bisphosphatase activity; transcriptional regulation involves protein kinase A""",Verified ORF
5636,9,169345,0.0373143856724975,0.177576087984182,0.833686026274092,YIL105C,SLM1,SGDID:S000001367,CDS,CDS,"""Phosphoinositide PI4,5P(2) binding protein ; forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; protein abundance increases in response to DNA replication stress; SLM1 has a paralog ; SLM2 ; that arose from the whole genome duplication""",Verified ORF
5640,9,171609,0.101733570603625,0.181747955830049,0.576004403983826,YIL103W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5641,9,174307,-0.0474570907080235,0.178161323414185,0.790108670558215,SUT181,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5642,9,175368,-0.0562411459126559,0.179906755521084,0.754759483345044,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5643,9,175543,-0.0482439619038033,0.177572837248658,0.786022686526843,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5644,9,176534,-0.105663504137297,0.1778020099947,0.552708057618226,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5645,9,176600,-0.0949062075659053,0.177088915633997,0.592348563354684,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5646,9,176841,-0.137990554826402,0.177603949485206,0.437704725000606,YIL101C,XBP1,SGDID:S000001363,CDS,CDS,"""Transcriptional repressor; binds promoter sequences of cyclin genes ; CYS3 ; and SMF2; not expressed during log phase of growth ; but induced by stress or starvation during mitosis ; and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress""",Verified ORF
5648,9,177598,-0.151144439596148,0.177128941755476,0.394070606937463,YIL100C-A,YIL100C-A,SGDID:S000028794,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
5649,9,177790,-0.135729652945743,0.177727253702962,0.445558344673706,YIL099W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5650,9,178365,-0.122164221457499,0.177472330409163,0.491680458932579,YIL099W,SGA1,SGDID:S000001361,CDS,CDS,"""Intracellular sporulation-specific glucoamylase; involved in glycogen degradation; induced during starvation of a/a diploids late in sporulation ; but dispensable for sporulation""",Verified ORF
5652,9,180087,-0.0879502983613225,0.178327835312309,0.622181869359245,YIL098C,FMC1,SGDID:S000001360,CDS,CDS,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5653,9,180128,-0.102597634527414,0.178186308186027,0.565124999044271,YIL098C,FMC1,SGDID:S000001360,CDS,CDS,"""Mitochondrial matrix protein; required for assembly or stability at high temperature of the F1 sector of mitochondrial F1F0 ATP synthase; null mutant temperature sensitive growth on glycerol is suppressed by multicopy expression of Odc1p""",Verified ORF
5656,9,183658,-0.0838165637736675,0.180917041801003,0.643443965936765,YIL096C,BMT5,SGDID:S000001358,Close to 3'-UTR,Close to 3'-UTR,"""Methyltransferase required for m3U2634 methylation of the 25S rRNA; S-adenosylmethionine-dependent; associates with precursors of the 60S ribosomal subunit; predicted to be involved in ribosome biogenesis""",Verified ORF
5657,9,187970,-0.0929557863969175,0.177591269624584,0.601006655100321,CUT188,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5658,9,189329,-0.0858207646900886,0.1781504359544,0.630294859161867,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5659,9,189688,-0.120408079506626,0.178711023488064,0.500905751285626,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5660,9,190020,-0.112034934539291,0.177458991596055,0.528234281154546,YIL092W,YIL092W,SGDID:S000001354,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and to the nucleus""",Uncharacterized ORF
5661,9,193013,-0.0863411363404245,0.177645698803454,0.627247472145374,YIL091C,UTP25,SGDID:S000001353,CDS,CDS,"""Nucleolar protein; required for 35S pre-RNA processing and 40S ribosomal subunit biogenesis""",Verified ORF
5664,9,196154,-0.193692818839275,0.176955663639038,0.274445276379684,YIL089W,YIL089W,SGDID:S000001351,CDS,CDS,"""Protein of unknown function found in the ER and vacuole lumen; overexpression of YIL089W affects endocytic protein trafficking""",Verified ORF
5666,9,197752,-0.229777088416841,0.177641275610824,0.196687647673796,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5667,9,197820,-0.197011741171296,0.179595173794189,0.273399281129837,tE(CUC)I_NFR/NDR,,,Promoter,Promoter,,Promoter
5668,9,198256,-0.180024749004198,0.180856593689986,0.320223329012505,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5670,9,198339,-0.274828823465317,0.177152860524708,0.121710188873247,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5671,9,198850,-0.302287335316512,0.180154171474453,0.0942444895953066,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
5672,9,199162,-0.267449177797438,0.176937014251119,0.131543000139855,YIL088C,AVT7,SGDID:S000001350,CDS,CDS,"""Vacuolar amino acid transporter; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters""",Verified ORF
