SNP,Chr,Pos,Effect,SE,SSH1_ERV25_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6543,10,705423,-0.0914654390167859,0.0546469593799644,0.095065218245783,YJR148W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6544,10,709369,-0.0768226251252992,0.0546485146105536,0.160675338228763,YJR150C,DAN1,SGDID:S000003911,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6545,10,711335,-0.0795858652154062,0.0553923148172538,0.151669828792443,YJR151C,DAN4,SGDID:S000003912,Close to 3'-UTR,Close to 3'-UTR,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6549,10,712403,-0.0832774920762624,0.0546338219841736,0.128333007078963,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6550,10,712477,-0.0863458584217522,0.054620326756832,0.114810775852807,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6551,10,712640,-0.0800718856357297,0.0547184055104448,0.14426293471762,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6554,10,713291,-0.0825505163826518,0.0549780945769958,0.134115969717492,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6555,10,713298,-0.0833681909202312,0.0549922210663385,0.130414367856408,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6556,10,713372,-0.0846657774817445,0.0547118358981722,0.122642219589098,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6557,10,713455,-0.0856910134338525,0.0547660409621381,0.118555304736158,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6558,10,713844,-0.0721007961650623,0.0547953772737163,0.189088698496569,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6559,10,713845,-0.0767373494649181,0.0548664477696547,0.162804692098402,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6560,10,714773,-0.0891490924152496,0.0547399444746604,0.104291288242862,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6568,10,715567,-0.0822346363995791,0.0547932508699427,0.134296821438818,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6569,10,715574,-0.0822346363995791,0.0547932508699427,0.134296821438818,YJR151C,DAN4,SGDID:S000003912,CDS,CDS,"""Cell wall mannoprotein; has similarity to Tir1p ; Tir2p ; Tir3p ; and Tir4p; expressed under anaerobic conditions ; completely repressed during aerobic growth""",Verified ORF
6570,10,717717,-0.0701570012915327,0.0552837631532984,0.205264875590906,YJR151C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6571,10,719602,-0.0689462763832307,0.0554462009793089,0.214515964028301,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6574,10,719708,-0.0567458515247272,0.0564261726035794,0.315265386267975,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6575,10,720081,-0.0691776684157865,0.0550066061236085,0.209358837652642,YJR152W,DAL5,SGDID:S000003913,CDS,CDS,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6577,10,722130,-0.0690635714357327,0.0556070831116888,0.21506391160224,YJR152W,DAL5,SGDID:S000003913,Close to 3'-UTR,Close to 3'-UTR,"""Allantoate permease; ureidosuccinate permease; also transports dipeptides ; though with lower affinity than for allantoate and ureidosuccinate; expression is constitutive but sensitive to nitrogen catabolite repression""",Verified ORF
6578,10,722262,-0.068559783320597,0.0553251559808359,0.216089034657283,YJR153W_NFR/NDR,,,Promoter,Promoter,,Promoter
6579,10,722536,-0.0662201056300559,0.0560496847517793,0.23821787699803,YJR153W,PGU1,SGDID:S000003914,Close to 3'-UTR,Close to 3'-UTR,"""Endo-polygalacturonase; pectolytic enzyme that hydrolyzes the alpha-1,4-glycosidic bonds in the rhamnogalacturonan chains in pectins""",Verified ORF
6580,10,724256,-0.0751446399307286,0.0550729784048075,0.173293373898974,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6581,10,724374,-0.073429097848351,0.0551113532529432,0.183595810870157,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6582,10,724397,-0.0724743101885619,0.0553383068958722,0.19116293951063,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6583,10,724819,-0.069755660691841,0.056368768248059,0.216728561119001,XUT_10F-321,,,Unstable transcript,XUT,ncRNA_UNB,Unstable transcript
6585,10,725678,-0.0823137486733952,0.0549936358805851,0.135342296981524,YJR154W_NFR/NDR,,,Promoter,Promoter,,Promoter
6586,10,726314,-0.0818912636810497,0.0548571421874742,0.13638025826359,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6587,10,726437,-0.0742864861944344,0.0549508506262027,0.177281989254097,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6588,10,726757,-0.0888872059720377,0.0548332872704742,0.10590092514393,YJR154W,YJR154W,SGDID:S000003915,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6589,10,726837,-0.0917483821454819,0.0550335280422772,0.096374243996288,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6590,10,726842,-0.0917483821454819,0.0550335280422772,0.096374243996288,YJR154W,YJR154W,SGDID:S000003915,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm""",Uncharacterized ORF
6591,10,727369,-0.0915633350854426,0.0552388327673287,0.0982886369062381,YJR155W_NFR/NDR,,,Promoter,Promoter,,Promoter
6592,10,727432,-0.066402985320401,0.0550400269777025,0.22845232637541,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6593,10,728001,-0.0857554123371791,0.0550609002410579,0.120256236927665,YJR155W,AAD10,SGDID:S000003916,CDS,CDS,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6594,10,728402,-0.0867806253839892,0.054992701130274,0.115452326706668,YJR155W,AAD10,SGDID:S000003916,Close to 3'-UTR,Close to 3'-UTR,"""Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15 ; AAD6/AAD16 + AAD4 ; AAD10 + AAD14) whose two genes are more related to one another than to other members of the family""",Verified ORF
6600,11,833,-0.0027513562392895,0.0795191621728497,0.972418325657867,ACS_11_773_-_NFR/NDR,,,Promoter,Promoter,,Promoter
6620,11,3477,0.0725941191385651,0.0558235885358227,0.194305364977028,YKL223W,YKL223W,SGDID:S000001706,Close to 3'-UTR,Close to 3'-UTR,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data""",Dubious ORF
6621,11,3599,0.0785652253348234,0.0557648625601189,0.159754989947533,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6622,11,3638,0.067749699522993,0.0554238589366371,0.222374856663888,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6623,11,3640,0.0563974154549065,0.0553172206498823,0.308650928708224,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6624,11,3696,0.0643241326415488,0.0558490972764267,0.25020375217522,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6625,11,3898,0.0900408408670195,0.0554227390394044,0.105136247089234,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6626,11,3926,0.092558028739101,0.0553392368593819,0.0953005403855401,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6628,11,4436,0.0784168127454973,0.0548754572816153,0.153889652272199,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6629,11,5087,0.0820976306807795,0.0546856191951117,0.134180846190551,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6630,11,5434,0.0764517493625945,0.0549718509354835,0.165179262722102,YKL222C,YKL222C,SGDID:S000001705,CDS,CDS,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6631,11,5655,0.0799728949979848,0.0552965027382518,0.148992726641702,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6632,11,5676,0.0687776590099064,0.0556162564859365,0.217040406537228,YKL222C,YKL222C,SGDID:S000001705,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; similar to transcriptional regulators from the zinc cluster (binuclear cluster) family; null mutant is sensitive to caffeine""",Verified ORF
6634,11,6055,0.0638616736586023,0.0555825537660854,0.251353776575016,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6635,11,6097,0.0801955412075412,0.0547621961289816,0.143965790806506,YKL221W_NFR/NDR,,,Promoter,Promoter,,Promoter
6636,11,6138,0.0825311258975132,0.0548391241334565,0.133226522426286,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
6637,11,6167,0.0791881088708293,0.0549406724573016,0.150375546450898,YKL221W,MCH2,SGDID:S000001704,CDS,CDS,"""Protein with similarity to mammalian monocarboxylate permeases; monocarboxylate permeases are involved in transport of monocarboxylic acids across the plasma membrane but mutant is not deficient in monocarboxylate transport""",Verified ORF
