SNP,Chr,Pos,Effect,SE,MID2_TPO4_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7365,11,620182,-0.0073904527312376,0.114550686123459,0.948595187217702,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7366,11,620666,0.0179851270200316,0.114355714641887,0.875119197454535,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7367,11,620743,-0.0001591407346825,0.113850610909357,0.998885504448288,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7369,11,621088,0.033698820246849,0.11336913808869,0.766451543947285,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7370,11,622127,0.0840278282308639,0.113203323656104,0.458415252358323,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7371,11,622853,0.103943631067585,0.113899925152428,0.362082435283083,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7372,11,624002,0.114191170237915,0.113212201005807,0.313834737660818,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7373,11,624345,0.116390694072548,0.11359444472769,0.306245999924422,YKR095W,MLP1,SGDID:S000001803,CDS,CDS,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7374,11,625615,0.120803729011484,0.113458664943955,0.287722350853995,YKR095W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7375,11,626209,0.178393539048397,0.114782497339441,0.121035726756067,YKR095W,MLP1,SGDID:S000001803,Close to 3'-UTR,Close to 3'-UTR,"""Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog ; MLP2 ; that arose from the whole genome duplication""",Verified ORF
7377,11,626626,0.159451457297389,0.113717963112457,0.161744439817269,XUT_11R-265_NFR/NDR,,,Promoter,Promoter,,Promoter
7378,11,627031,0.179190050978989,0.114042969175301,0.117020383928345,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7379,11,628031,0.127742964793631,0.112756975633386,0.258022952961429,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7380,11,628199,0.121765732004657,0.112915037774131,0.281598905156317,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7381,11,628241,0.13034033391668,0.114520049345963,0.255832123731311,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7382,11,628767,0.165675958567381,0.112756598168107,0.142635596081832,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7383,11,628896,0.163412837354819,0.113174014248864,0.149651835585343,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7384,11,629511,0.144440675472216,0.113571579841032,0.204280363768219,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7385,11,629750,0.135124178621927,0.113058628070092,0.232823292558543,YKR096W,ESL2,SGDID:S000001804,CDS,CDS,"""hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog ; ESL1 ; that arose from the whole genome duplication""",Verified ORF
7386,11,632234,0.0707834147619974,0.113185879973467,0.532130227389008,YKR097W,PCK1,SGDID:S000001805,CDS,CDS,"""Phosphoenolpyruvate carboxykinase; key enzyme in gluconeogenesis ; catalyzes early reaction in carbohydrate biosynthesis ; glucose represses transcription and accelerates mRNA degradation ; regulated by Mcm1p and Cat8p ; located in the cytosol""",Verified ORF
7389,11,635886,0.0700561358147232,0.114097103274864,0.539607835823465,YKR099W,BAS1,SGDID:S000001807,CDS,CDS,"""Myb-related transcription factor; involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes""",Verified ORF
7390,11,639035,0.0714199623156981,0.11364244828756,0.530107732182703,YKR100C,SKG1,SGDID:S000001808,CDS,CDS,"""Transmembrane protein with a role in cell wall polymer composition; localizes on inner surface of plasma membrane at bud and in daughter cell; SKG1 has a paralog ; AIM20 ; that arose from the whole genome duplication""",Verified ORF
7391,11,639322,0.118894765698,0.113655447785507,0.296231444138844,YKR100C,SKG1,SGDID:S000001808,CDS,CDS,"""Transmembrane protein with a role in cell wall polymer composition; localizes on inner surface of plasma membrane at bud and in daughter cell; SKG1 has a paralog ; AIM20 ; that arose from the whole genome duplication""",Verified ORF
7392,11,640812,0.0935138676164678,0.113131954587504,0.409027217539673,YKR101W,SIR1,SGDID:S000001809,CDS,CDS,"""Protein involved in silencing at mating-type loci HML and HMR; recruitment to silent chromatin requires interactions with Orc1p and with Sir4p ; through a common Sir1p domain; binds to centromeric chromatin""",Verified ORF
7393,11,640835,0.110224850572375,0.1132314470478,0.330997593395606,YKR101W,SIR1,SGDID:S000001809,CDS,CDS,"""Protein involved in silencing at mating-type loci HML and HMR; recruitment to silent chromatin requires interactions with Orc1p and with Sir4p ; through a common Sir1p domain; binds to centromeric chromatin""",Verified ORF
7394,11,641153,0.089486312360852,0.114913025667213,0.436660002991573,YKR101W,SIR1,SGDID:S000001809,CDS,CDS,"""Protein involved in silencing at mating-type loci HML and HMR; recruitment to silent chromatin requires interactions with Orc1p and with Sir4p ; through a common Sir1p domain; binds to centromeric chromatin""",Verified ORF
7395,11,642681,0.0176601747252833,0.115150901472364,0.87819768837893,YKR102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7398,11,642975,0.0414545282462839,0.113399682641628,0.714911456190066,YKR102W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7399,11,643961,0.039232802307798,0.113304730309835,0.729354238209237,K:642974-646355,,,Intergenic region,Intergenic region,between ARS1123 and YKR102W,Intergenic region
7400,11,644027,0.0411588162543593,0.115133898674417,0.720941255180741,K:642974-646355,,,Intergenic region,Intergenic region,between ARS1123 and YKR102W,Intergenic region
7401,11,644029,0.0503431917570415,0.114512592489156,0.660473996912578,K:642974-646355,,,Intergenic region,Intergenic region,between ARS1123 and YKR102W,Intergenic region
7402,11,644496,0.0342258084602182,0.113594398136459,0.763364377122981,K:642974-646355,,,Intergenic region,Intergenic region,between ARS1123 and YKR102W,Intergenic region
7404,11,644791,0.0257966115917631,0.114199397634789,0.821416959468095,K:642974-646355,,,Intergenic region,Intergenic region,between ARS1123 and YKR102W,Intergenic region
7415,11,666468,-0.0267603327409118,0.115877012265303,0.81749724629945,TEL11R,TEL11R,SGDID:S000028978,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
7416,11,666492,0.0327469642008857,0.244194900891362,0.893398535873871,TEL11R,TEL11R,SGDID:S000028978,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
7417,11,666493,-0.109008483684939,0.229034816075119,0.634406399354048,TEL11R,TEL11R,SGDID:S000028978,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
7418,11,666499,-0.0985455804121749,0.230783508896707,0.66963642034845,TEL11R,TEL11R,SGDID:S000028978,Other features,Telomere,"""Telomeric region on the right arm of Chromosome XI; composed of an X element core sequence ; X element combinatorial repeats ; and a terminal stretch of telomeric repeats""",telomere
7420,12,559,-0.177093353269308,0.114155460649279,0.121717494309839,TEL12L,TEL12L,SGDID:S000028910,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XII; composed of an X element core sequence ; X element combinatorial repeats ; and three distinct regions of telomeric repeats separated by two short Y' elements""",reverse complement
7422,12,1659,-0.195287790571508,0.112943873209066,0.0846709577631508,TEL12L,TEL12L,SGDID:S000028910,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XII; composed of an X element core sequence ; X element combinatorial repeats ; and three distinct regions of telomeric repeats separated by two short Y' elements""",reverse complement
7424,12,5023,-0.205722221046685,0.114124878973362,0.0723028824299814,TEL12L,TEL12L,SGDID:S000028910,Other features,Telomere,"""Telomeric region on the left arm of Chromosome XII; composed of an X element core sequence ; X element combinatorial repeats ; and three distinct regions of telomeric repeats separated by two short Y' elements""",reverse complement
