SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7723,12,236470,-0.111255030668331,0.0674924350358895,0.100158778427834,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7724,12,236714,-0.127481187263112,0.068159200196509,0.0622633458119062,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7725,12,237173,-0.0906164432637126,0.0678242372193721,0.182394203071355,YLR045C,STU2,SGDID:S000004035,CDS,CDS,"""Microtubule polymerase of the XMAP215/Dis1 family; required for elongation of mitotic spindle during anaphase ; as well as for spindle orientation and metaphase chromosome alignment; stabilizes or destabilizes kinetochore-microtubule attachment depending on kinetochore tension; interacts with spindle pole body component Spc72p; metazoan ch-TOG/XMAP215 family member""",Verified ORF
7726,12,238727,-0.0554053909229446,0.0680733319548032,0.416246658730331,YLR046C,YLR046C,SGDID:S000004036,CDS,CDS,"""Putative membrane protein; member of the fungal lipid-translocating exporter (LTE) family of proteins; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; YLR046C has a paralog ; RTA1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7727,12,239002,-0.0661804468214122,0.0680068444046014,0.331148139007122,YLR046C,YLR046C,SGDID:S000004036,Close to 3'-UTR,Close to 3'-UTR,"""Putative membrane protein; member of the fungal lipid-translocating exporter (LTE) family of proteins; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance; YLR046C has a paralog ; RTA1 ; that arose from the whole genome duplication""",Uncharacterized ORF
7728,12,240376,-0.0402792486936683,0.0676039838029532,0.551682803248847,YLR047C,FRE8,SGDID:S000004037,CDS,CDS,"""Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p""",Verified ORF
7729,12,241045,-0.0127147564016655,0.0677804644033782,0.851307936186558,YLR047C,FRE8,SGDID:S000004037,CDS,CDS,"""Protein with sequence similarity to iron/copper reductases; involved in iron homeostasis; deletion mutant has iron deficiency/accumulation growth defects; expression increased in the absence of copper-responsive transcription factor Mac1p""",Verified ORF
7732,12,243991,-0.045568100801604,0.0677758696452638,0.50181017338897,YLR049C,MLO50,SGDID:S000004039,CDS,CDS,"""Mitochondrial protein of unknown function""",Uncharacterized ORF
7734,12,245473,-0.0511918942070297,0.0677644964672806,0.4504898155059,YLR049C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7735,12,246924,-0.0396643215317143,0.0675954240559643,0.557719800068722,YLR051C,FCF2,SGDID:S000004041,CDS,CDS,"""Nucleolar protein involved in the early steps of 35S rRNA processing; interacts with Faf1p; member of a transcriptionally co-regulated set of genes called the RRB regulon; essential gene""",Verified ORF
7736,12,247888,-0.0335386104068187,0.06827613767588,0.623576052841506,YLR052W,IES3,SGDID:S000004042,CDS,CDS,"""Subunit of the INO80 chromatin remodeling complex""",Verified ORF
7739,12,249601,-0.0555953596584458,0.0677761738869577,0.412610724068968,YLR054C,OSW2,SGDID:S000004044,CDS,CDS,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7740,12,249723,-0.0454995246174163,0.0680016922004744,0.503872861568031,YLR054C,OSW2,SGDID:S000004044,CDS,CDS,"""Protein of unknown function reputedly involved in spore wall assembly""",Verified ORF
7743,12,251728,-0.0391887829685108,0.0681575993810272,0.565675795762283,YLR055C,SPT8,SGDID:S000004045,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7744,12,251868,-0.0627173469562669,0.0679851420430631,0.35688984292011,YLR055C,SPT8,SGDID:S000004045,CDS,CDS,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7746,12,253770,-0.0757796650797163,0.0678920429561632,0.265104776529144,YLR055C,SPT8,SGDID:S000004045,Close to 3'-UTR,Close to 3'-UTR,"""Subunit of the SAGA transcriptional regulatory complex; not present in SAGA-like complex SLIK/SALSA; required for SAGA-mediated inhibition at some promoters""",Verified ORF
7747,12,254014,-0.0733071249273923,0.0680865369231845,0.282360403895208,YLR056W,ERG3,SGDID:S000004046,CDS,CDS,"""C-5 sterol desaturase; glycoprotein that catalyzes the introduction of a C-5(6) double bond into episterol ; a precursor in ergosterol biosynthesis; transcriptionally down-regulated when ergosterol is in excess; mutants are viable ; but cannot grow on non-fermentable carbon sources; substrate of HRD ubiquitin ligase; mutation is functionally complemented by human SC5D""",Verified ORF
7748,12,256127,-0.0231425233252754,0.0688924847269998,0.737129019899954,YLR057W,MNL2,SGDID:S000004047,CDS,CDS,"""Putative mannosidase involved in ER-associated protein degradation; localizes to the endoplasmic reticulum; sequence similarity with seven-hairpin glycosidase (GH47) family members ; such as Mns1p and Mnl1p ; that hydrolyze 1,2-linked alpha-D-mannose residues; non-essential gene""",Verified ORF
7752,12,260220,0.0081934733442049,0.0678969143337934,0.904016964175468,YLR059C,REX2,SGDID:S000004049,CDS,CDS,"""3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs ; 5S and 5.8S rRNAs ; and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease""",Verified ORF
7753,12,260852,0.0085816673942646,0.0682869763192483,0.900064192338214,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7754,12,260932,0.0296473762257216,0.0678929143074626,0.662611499996065,YLR060W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7755,12,261503,0.0529082753716727,0.0677435722198778,0.435321204257414,YLR060W,FRS1,SGDID:S000004050,CDS,CDS,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7756,12,262552,0.0677711647194775,0.0681027825095251,0.320354378004523,YLR060W,FRS1,SGDID:S000004050,CDS,CDS,"""Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase; forms a tetramer with Frs2p to generate active enzyme; able to hydrolyze mis-aminoacylated tRNA-Phe ; which could contribute to translational quality control""",Verified ORF
7760,12,266631,0.0762125626438521,0.0677835160610532,0.261627507852414,YLR065C,SND2,SGDID:S000004055,CDS,CDS,"""Protein involved in SRP-independent targeting of substrates to the ER; component of an alternative ER targeting pathway that has partial functional redundancy with the GET pathway; preference for substrates with downstream transmembrane domains; interacts with Snd1p ; Pho88p/Snd3p and Sec61p-translocon subunits; can compensate for loss of SRP; role in the late endosome-vacuole interface; putative role in secretory protein quality control""",Verified ORF
7761,12,271300,0.07040417581652,0.0679997278505098,0.301209717788522,YLR068W,FYV7,SGDID:S000004058,CDS,CDS,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7762,12,271394,0.0534439028082064,0.0683061689989421,0.43449411798379,YLR068W,FYV7,SGDID:S000004058,CDS,CDS,"""Nucleolar protein required for maturation of 18S rRNA; required for survival upon exposure to K1 killer toxin""",Verified ORF
7763,12,272038,0.0794386166145347,0.0675505602149132,0.24039233866149,YLR069C,MEF1,SGDID:S000004059,CDS,CDS,"""Mitochondrial elongation factor involved in translational elongation""",Verified ORF
7764,12,274242,0.0422359445271181,0.0676454098074201,0.532786191479862,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7765,12,275222,0.075172951826705,0.0682901006988124,0.271738808541949,SUT256,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7766,12,275647,0.0713231748917559,0.0677183020050912,0.292954444020262,YLR071C,RGR1,SGDID:S000004061,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7767,12,276459,0.0673551122584589,0.0678814356030237,0.321756982380173,YLR071C,RGR1,SGDID:S000004061,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7768,12,277526,0.0843012158629216,0.0686031555886877,0.219956286947356,YLR071C,RGR1,SGDID:S000004061,CDS,CDS,"""Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; required for glucose repression ; HO repression ; RME1 repression and sporulation""",Verified ORF
7769,12,279975,0.0690213311685982,0.0681364353304858,0.311760131502395,YLR072W,LAM6,SGDID:S000004062,CDS,CDS,"""Sterol transporter that transfers sterols between membranes; may regulate and coordinate formation of contact sites between organelles; localizes to ER-mitochondrial contact sites in a Tom70p- and Tom71p-dependent manner; mitochondrial localization requires GRAM domain; also localizes to ER-vacuole contact sites ; in a Vac8p-dependent manner; has GRAM and StART-like (VASt) domains; one of six StART-like domain-containing proteins in yeast; conserved across eukaryotes""",Verified ORF
7770,12,281400,0.0718686230772255,0.0682136995999091,0.292795641250788,YLR073C,RFU1,SGDID:S000004063,CDS,CDS,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7771,12,281460,0.0179220351053125,0.0677771304809394,0.791606001324177,YLR073C,RFU1,SGDID:S000004063,CDS,CDS,"""Protein that inhibits Doa4p deubiquitinating activity; contributes to ubiquitin homeostasis by regulating the conversion of free ubiquitin chains to ubiquitin monomers by Doa4p; GFP-fusion protein localizes to endosomes""",Verified ORF
7779,12,283368,0.0547586815808844,0.0677039923171445,0.419177575096151,YLR075W,RPL10,SGDID:S000004065,CDS,CDS,"""Ribosomal 60S subunit protein L10; homologous to mammalian ribosomal protein L10 and bacterial L16; responsible for joining the 40S and 60S subunits; regulates translation initiation; similar to members of the QM gene family; protein abundance increases under DNA replication stress; mutations in human homolog implicated in T-cell acute lymphoblastic leukemia and also autism spectrum disorders (ASD); human RPL10 can complement yeast null mutant""",Verified ORF
7781,12,284459,0.0527551531232892,0.0679591781097473,0.438105202708747,YLR077W,FMP25,SGDID:S000004067,CDS,CDS,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7782,12,284882,0.0501985734327197,0.0674958051571894,0.457535303993254,YLR077W,FMP25,SGDID:S000004067,CDS,CDS,"""Protein required for assembly of respiratory complex III; mitochondrial inner membrane protein; required for an early step in assembly of respiratory complex III (cytochrome bc1 complex); mRNA is targeted to mitochondria""",Verified ORF
7783,12,286066,0.055378858887121,0.0677476464744007,0.414234946251277,YLR078C,BOS1,SGDID:S000004068,CDS,CDS,"""v-SNARE (vesicle specific SNAP receptor); localized to the endoplasmic reticulum membrane and necessary for vesicular transport from the ER to the Golgi; required for efficient nuclear fusion during mating""",Verified ORF
7784,12,289576,0.0864520299559691,0.0680504975964677,0.20477530788501,YLR080W,EMP46,SGDID:S000004070,Close to 3'-UTR,Close to 3'-UTR,"""Integral membrane component of ER-derived COPII-coated vesicles; functions in ER to Golgi transport; EMP46 has a paralog ; EMP47 ; that arose from the whole genome duplication""",Verified ORF
7785,12,290595,0.0728689622443977,0.0677082612161492,0.282564007322969,YLR081W,GAL2,SGDID:S000004071,CDS,CDS,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7786,12,290718,0.0633043310256532,0.0678470542781408,0.351434660099451,YLR081W,GAL2,SGDID:S000004071,CDS,CDS,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7787,12,290736,0.102259850994122,0.067712272467993,0.131884052912082,YLR081W,GAL2,SGDID:S000004071,CDS,CDS,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7790,12,292251,0.118927759297397,0.0675934184256042,0.07936602789345,YLR081W,GAL2,SGDID:S000004071,Close to 3'-UTR,Close to 3'-UTR,"""Galactose permease; required for utilization of galactose; also able to transport glucose""",Verified ORF
7792,12,294765,0.143837807218272,0.0684768698800842,0.0363910737023917,YLR083C,EMP70,SGDID:S000004073,CDS,CDS,"""Protein with a role in cellular adhesion and filamentous growth; also endosome-to-vacuole sorting; similar to Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; EMP70 has a paralog ; TMN2 ; that arose from the whole genome duplication""",Verified ORF
