SNP,Chr,Pos,Effect,SE,DHH1_LSM3_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7491,12,32444,0.0566364970262669,0.0603625885528414,0.34874642171949,YLL055W,YCT1,SGDID:S000003978,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene""",Verified ORF
7492,12,32580,0.0529270662368679,0.0610183254730946,0.386314186673138,YLL055W,YCT1,SGDID:S000003978,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene""",Verified ORF
7493,12,32630,0.0531158339234982,0.0605437117985306,0.38091289883522,YLL055W,YCT1,SGDID:S000003978,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene""",Verified ORF
7494,12,34909,0.0353714762863092,0.0607583281966312,0.560826016680261,YLL054C,YLL054C,SGDID:S000003977,CDS,CDS,"""Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene""",Uncharacterized ORF
7495,12,35196,0.0439193843197537,0.0606894744570038,0.46974528332781,YLL054C,YLL054C,SGDID:S000003977,CDS,CDS,"""Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene""",Uncharacterized ORF
7496,12,35207,0.0368015408925101,0.0605269176754477,0.543565580254156,YLL054C,YLL054C,SGDID:S000003977,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene""",Uncharacterized ORF
7497,12,35238,0.0522983231954067,0.0607863923388076,0.390173289650493,YLL054C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7498,12,35696,0.0603964817012131,0.0607651229487602,0.320936138554011,YLL053C,YLL053C,SGDID:S000003976,CDS,CDS,"""Putative protein; in the Sigma 1278B strain background YLL053C is contiguous with AQY2 which encodes an aquaporin""",Uncharacterized ORF
7499,12,35979,0.0506330216824734,0.0610238400198429,0.407254880244439,YLL052C,AQY2,SGDID:S000003975,CDS,CDS,"""Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains""",Verified ORF
7500,12,37321,0.0461837354434326,0.0607959407644858,0.447969855204927,YLL052C,AQY2,SGDID:S000003975,Close to 3'-UTR,Close to 3'-UTR,"""Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains""",Verified ORF
7501,12,37449,0.0301058967807679,0.0610029655521885,0.621955430766249,YLL051C,FRE6,SGDID:S000003974,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7502,12,37552,0.0308656493045223,0.0609417291583145,0.612837266364769,YLL051C,FRE6,SGDID:S000003974,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7503,12,37884,0.0237843284339621,0.0605964589151738,0.694923040992808,YLL051C,FRE6,SGDID:S000003974,CDS,CDS,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7504,12,39697,0.0280197531584352,0.0605844446203048,0.644014283818702,YLL051C,FRE6,SGDID:S000003974,Close to 3'-UTR,Close to 3'-UTR,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels""",Verified ORF
7506,12,43295,0.0517352049502835,0.0606062552764963,0.393889936704344,YLL048C,YBT1,SGDID:S000003971,CDS,CDS,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",Verified ORF
7507,12,45404,0.0256972081023867,0.0620688368848516,0.67911716962788,YLL048C,YBT1,SGDID:S000003971,CDS,CDS,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",Verified ORF
7508,12,45489,0.0045563128350569,0.0610280426273318,0.940528056527928,YLL048C,YBT1,SGDID:S000003971,CDS,CDS,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",Verified ORF
7509,12,45751,0.0229510573394889,0.0616822958250879,0.710052827528067,YLL048C,YBT1,SGDID:S000003971,CDS,CDS,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication""",Verified ORF
7511,12,48929,0.0036697328727242,0.0609055890329526,0.95198838271264,YLL045C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7512,12,50531,0.0176517366978028,0.0613354877724935,0.773676418386828,YLL043W,FPS1,SGDID:S000003966,CDS,CDS,"""Aquaglyceroporin ; plasma membrane channel; involved in efflux of glycerol and xylitol ; and in transport of acetate ; arsenite ; and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p and Slt2p MAPK; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p ; which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state""",Verified ORF
7513,12,51804,0.0244088080407812,0.0611825927758873,0.690171123693739,YLL043W,FPS1,SGDID:S000003966,CDS,CDS,"""Aquaglyceroporin ; plasma membrane channel; involved in efflux of glycerol and xylitol ; and in transport of acetate ; arsenite ; and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p and Slt2p MAPK; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p ; which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state""",Verified ORF
7518,12,52688,0.0030058807412323,0.0617315580893301,0.96119167318317,YLL042C_NFR/NDR,,,Promoter,Promoter,,Promoter
7519,12,53030,0.0040954024200128,0.0625923235093448,0.94786884633004,YLL042C,ATG10,SGDID:S000003965,Close to 3'-UTR,Close to 3'-UTR,"""Conserved E2-like conjugating enzyme; mediates formation of the Atg12p-Atg5p conjugate ; which is a critical step in autophagy""",Verified ORF
7520,12,53269,-0.0020496420780964,0.0622014712622988,0.973731755593879,YLL041C,SDH2,SGDID:S000003964,CDS,CDS,"""Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p ; Sdh3p ; and Sdh4p""",Verified ORF
7521,12,54544,-0.0321781456119392,0.0625140757177169,0.607060760810861,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7522,12,54776,-0.0419190030841499,0.0625079923259663,0.502902240533474,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7523,12,55175,-0.0616107729422106,0.0630690443836146,0.329298443939671,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7524,12,57194,-0.0411597764603779,0.0632216995456888,0.515445032867071,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7525,12,57342,-0.091572759431235,0.0621649746298048,0.141625852190244,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7526,12,57418,-0.0869613826594746,0.0634154851535507,0.17115386794658,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7534,12,63616,-0.0298546107384894,0.0656666504230968,0.649648526194372,YLL040C,VPS13,SGDID:S000003963,CDS,CDS,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively""",Verified ORF
7536,12,65441,-0.0069487193730153,0.0651689335515119,0.915146057908535,YLL039C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7538,12,66967,0.0047331496629206,0.0641585676875966,0.941233048843565,YLL036C,PRP19,SGDID:S000003959,CDS,CDS,"""Splicing factor associated with the spliceosome; contains a U-box ; a motif found in a class of ubiquitin ligases ; and a WD40 domain; relocalizes to the cytosol in response to hypoxia""",Verified ORF
7539,12,69396,-0.0078220957994239,0.0642805581381044,0.903216303631539,YLL035W,GRC3,SGDID:S000003958,CDS,CDS,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7540,12,70019,-0.0279564357235693,0.0660040198670784,0.672147194438762,YLL035W,GRC3,SGDID:S000003958,CDS,CDS,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7541,12,70124,0.0029000608751785,0.0665975489192629,0.965290869869378,YLL035W,GRC3,SGDID:S000003958,CDS,CDS,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated""",Verified ORF
7543,12,71641,0.0073451520843557,0.0658505861262519,0.911249403816197,YLL034C,RIX7,SGDID:S000003957,CDS,CDS,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions""",Verified ORF
