SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5770,9,258080,-0.295295510795903,0.132071295783329,0.0259841805544111,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,-0.2937182417444,0.132477334058297,0.0272514208685884,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,-0.328229326596785,0.132448952825913,0.0136732493200445,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,-0.322030138599023,0.131681881196398,0.0149523862463623,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,-0.302729265802373,0.13180941778813,0.0222197479933644,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5778,9,260986,-0.318629069581277,0.134825716258992,0.0186560387929297,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,-0.337908266158021,0.132523017867685,0.0112002220722266,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,-0.340009310974853,0.132749746090884,0.0108436695088668,YIL048W,NEO1,SGDID:S000001310,CDS,CDS,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,-0.278805157726168,0.132568590782397,0.036164336844812,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,-0.253564162811102,0.131928991447755,0.0554136445308699,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,-0.298490793170957,0.131855745774793,0.0241948587434756,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,-0.283408512906932,0.131983669814223,0.0324499772632617,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5785,9,267437,-0.23542438996837,0.132206467611923,0.0758160113266902,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5786,9,267785,-0.250251567835679,0.132700101027723,0.0601369345291707,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5788,9,268262,-0.305310699729684,0.13189583798793,0.0211977733649773,YIL047C,SYG1,SGDID:S000001309,Close to 3'-UTR,Close to 3'-UTR,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5789,9,268351,-0.284898184178357,0.13192407068923,0.0314795657695054,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5791,9,268445,-0.345079622407752,0.133153561676316,0.0099498773770547,YIL046W-A,YIL046W-A,SGDID:S000028836,CDS,CDS,"""Putative protein of unknown function; identified by expression profiling and mass spectrometry""",Uncharacterized ORF
5792,9,270121,-0.454463800253507,0.130405592368797,0.0005541160513834,YIL046W,MET30,SGDID:S000001308,CDS,CDS,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5794,9,270827,-0.339203517685628,0.133098014822421,0.0112407679137501,YIL046W,MET30,SGDID:S000001308,Close to 3'-UTR,Close to 3'-UTR,"""F-box protein containing five copies of the WD40 motif; controls cell cycle function ; sulfur metabolism ; and methionine biosynthesis as part of the ubiquitin ligase complex; interacts with and regulates Met4p ; localizes within the nucleus; dissociation of Met30p from SCF complex in response to cadmium stress is regulated by Cdc48p""",Verified ORF
5795,9,273029,-0.366712634976907,0.13252871201822,0.0059546634076914,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5796,9,273060,-0.368512075786706,0.131746888455656,0.0054385630194895,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5797,9,273430,-0.382548976408858,0.131273204259883,0.0037940621039922,YIL044C,AGE2,SGDID:S000001306,CDS,CDS,"""ADP-ribosylation factor (ARF) GTPase activating protein (GAP) effector; involved in Trans-Golgi-Network (TGN) transport; contains C2C2H2 cysteine/histidine motif""",Verified ORF
5798,9,273993,-0.387004508950056,0.13331394401391,0.0039289338631891,YIL044C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5799,9,276483,-0.295634326534219,0.131888715394091,0.0256117373275128,YIL041W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5800,9,276759,-0.320588202598008,0.131544582765832,0.0152986111973372,YIL041W,GVP36,SGDID:S000001303,CDS,CDS,"""BAR domain protein that localizes to early and late Golgi vesicles; required for adaptation to varying nutrient concentrations ; fluid-phase endocytosis ; polarization of the actin cytoskeleton ; and vacuole biogenesis""",Verified ORF
5801,9,280761,-0.160817057599149,0.132714869729655,0.226419115961544,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5802,9,280878,-0.122622016875406,0.133587053602633,0.359288311412603,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5803,9,281757,-0.19889144459,0.132762775906736,0.13500185939093,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5804,9,282224,-0.151020697059631,0.13273905847855,0.256006480947176,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5805,9,283213,-0.140710817333267,0.133566486492516,0.292837514069201,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5806,9,283290,-0.124832627536342,0.133307392255396,0.349693627265314,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5807,9,286125,-0.102918836069751,0.132579365863074,0.438102927992839,YIL036W,CST6,SGDID:S000001298,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5809,9,289043,-0.045078403701542,0.133314614953936,0.735462090001402,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5810,9,289127,-0.0494887582462414,0.132666335839922,0.709348692567356,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5811,9,289513,-0.0931501201494435,0.133287416005058,0.48509560178575,SUT187,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5812,9,292353,-0.102931942950674,0.133187625181393,0.440137706605586,YIL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5813,9,294986,-0.0938903012077242,0.132866232002647,0.480248411887699,YIL031W,ULP2,SGDID:S000001293,CDS,CDS,"""Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant""",Verified ORF
5814,9,296974,-0.101578327487487,0.133190569178471,0.446179057610956,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5815,9,298782,-0.11721976154008,0.132483151007171,0.37687218909399,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5816,9,299767,-0.0803968279741507,0.133310934370103,0.546844385725015,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5819,9,303507,-0.10401983201177,0.133305986863171,0.435732053460993,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5820,9,303589,-0.094151688328322,0.133326764134283,0.480546701553033,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5821,9,303690,-0.0872781348598739,0.135671094976526,0.52044273598522,YIL027C,EMC5,SGDID:S000001289,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5822,9,304133,-0.0866309588105098,0.133545275204254,0.516953413783442,YIL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5823,9,310366,0.0409797921311303,0.133191593970119,0.758510703567312,YIL023C,YKE4,SGDID:S000001285,CDS,CDS,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5824,9,310436,0.0077101048464189,0.13347223466923,0.953968017424506,YIL023C,YKE4,SGDID:S000001285,Close to 3'-UTR,Close to 3'-UTR,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5826,9,314400,-0.119767842614771,0.132913459431234,0.368151419293027,YIL020C,HIS6,SGDID:S000001282,CDS,CDS,"""Enzyme that catalyzes the fourth step in the histidine pathway; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts""",Verified ORF
5827,9,314913,-0.125594437154223,0.132553232555139,0.344031261390441,YIL019W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5828,9,315623,-0.0809808615190503,0.133139702685992,0.543419611086186,YIL019W,FAF1,SGDID:S000001281,CDS,CDS,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
5829,9,317005,-0.0966141759590143,0.13326242078606,0.468937292751624,YIL019W,FAF1,SGDID:S000001281,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
