SNP,Chr,Pos,Effect,SE,ERG11_ACF2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4680,7,858005,-0.0922776983981573,0.145107982887402,0.525237804735508,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4681,7,858162,-0.0673092688427783,0.145101132050333,0.643020845903701,YGR181W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4682,7,862412,-0.105195576724753,0.148160850803098,0.478167147223385,YGR184C,UBR1,SGDID:S000003416,CDS,CDS,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4683,7,865950,-0.15365768393598,0.147225493229467,0.297343329367643,YGR184C,UBR1,SGDID:S000003416,Close to 3'-UTR,Close to 3'-UTR,"""E3 Ub-ligase (N-recognin); recognizes and ubiquitinates N-end rule pathway substrates in complex with Rad6p; Roq1p-bound form accelerates degradation of misfolded and native ER membrane and cytosolic proteins as part of the stress-induced homeostatically regulated protein degradation (SHRED) pathway; role in ER-associated protein degradation; modifies Cup9p to regulate peptide transport; mutation in human UBR1 causes Johansson-Blizzard Syndrome (JBS)""",Verified ORF
4684,7,867038,-0.144350220561618,0.148005251654448,0.330077003744559,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4685,7,867380,-0.166718282994776,0.147980097134964,0.260665763726461,YGR185C,TYS1,SGDID:S000003417,CDS,CDS,"""Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; human ortholog YARS functionally complements the heat sensitivity of a ts allele; protein abundance increases in response to DNA replication stress""",Verified ORF
4686,7,868348,-0.136129299123176,0.146848009587641,0.354555675318279,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4687,7,868406,-0.121039199119897,0.145846839366377,0.407152691166219,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4688,7,868413,-0.176825268486679,0.145664405458325,0.225588933487897,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4689,7,868485,-0.178559970100084,0.145705018400409,0.221207847451531,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4690,7,868494,-0.0446596162583495,0.146330343065877,0.760395812763522,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4691,7,868670,-0.0821608827609116,0.145430531427482,0.57246706618033,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4692,7,869033,-0.0094027149926751,0.146166409180697,0.948744805596793,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4693,7,869127,-0.122583778198626,0.14507418327283,0.398698201429163,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4694,7,869641,-0.105040504493048,0.145331254906468,0.470302176768288,YGR186W,TFG1,SGDID:S000003418,CDS,CDS,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4697,7,870220,-0.0900228180661574,0.145306922660419,0.535963208215254,YGR186W,TFG1,SGDID:S000003418,Close to 3'-UTR,Close to 3'-UTR,"""TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74""",Verified ORF
4699,7,871790,-0.131704864379867,0.147385396496483,0.372140139250964,YGR187C,HGH1,SGDID:S000003419,Close to 3'-UTR,Close to 3'-UTR,"""Chaperone protein for translation factor eEF2; involved in biogenesis of eukaryotic Elongation Factor 2 (Eft1p ; Eft2p); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; similar to mammalian BRP16 (Brain protein 16); relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
4700,7,873474,-0.115028387994834,0.14915738039623,0.441111371715781,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4701,7,873805,0.143934816789323,0.145770447722116,0.324119273538105,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4702,7,874582,0.147900261050836,0.145404330781319,0.309771363718409,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4703,7,875048,0.173057131243669,0.145093827832502,0.233777926689058,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4704,7,875085,0.0968166973502709,0.145230245105223,0.505435796210627,YGR188C,BUB1,SGDID:S000003420,CDS,CDS,"""Protein kinase involved in the cell cycle checkpoint into anaphase; in complex with Mad1p and Bub3p ; prevents progression into anaphase in presence of spindle damage; Cdc28p-mediated phosphorylation at Bub1p-T566 is important for degradation in anaphase and adaptation of checkpoint to prolonged mitotic arrest; associates with centromere DNA via Skp1p; involved in Sgo1p relocalization in response to sister kinetochore tension; paralog MAD3 arose from whole genome duplication""",Verified ORF
4706,7,876290,0.152491602841148,0.145340074944632,0.294801348052121,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4707,7,876358,0.124617350177019,0.145699998626372,0.392964688717315,YGR189C,CRH1,SGDID:S000003421,Close to 3'-UTR,Close to 3'-UTR,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4715,7,877072,0.160482983407012,0.147102969363231,0.27603598488439,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4716,7,877185,0.153309790577088,0.145388457357239,0.292382615936562,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4717,7,877194,0.141417074140612,0.145538273857761,0.331873582839956,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4718,7,877211,0.151850813366217,0.145684877077239,0.297974899519349,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4719,7,877213,0.102931484821589,0.147311117838892,0.485177524606892,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4720,7,877846,0.157043184037396,0.147222572945703,0.286833669469547,YGR189C,CRH1,SGDID:S000003421,CDS,CDS,"""Chitin transglycosylase; functions in the transfer of chitin to beta(1-6) and beta(1-3) glucans in the cell wall; similar and functionally redundant to Utr2; localizes to sites of polarized growth; expression induced by cell wall stress""",Verified ORF
4721,7,885002,0.132028399228403,0.145942203392509,0.366261352051532,CUT160,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
4725,7,886493,0.101442996849096,0.145754399650609,0.486895674388246,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4726,7,886545,0.0989569986593788,0.146682162385389,0.50034894223317,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4727,7,886697,0.101735870444179,0.147705519318345,0.491417296655617,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4728,7,886766,0.209588889902346,0.14737591627512,0.155869167733121,YGR194C,XKS1,SGDID:S000003426,CDS,CDS,"""Xylulokinase; converts D-xylulose and ATP to xylulose 5-phosphate and ADP; rate limiting step in fermentation of xylulose; required for xylose fermentation by recombinant S. cerevisiae strains""",Verified ORF
4729,7,887971,0.19848930722628,0.147853129725122,0.180304325859381,YGR194C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4732,7,889615,0.18997722272994,0.147451210388131,0.198448024678774,YGR195W,SKI6,SGDID:S000003427,CDS,CDS,"""Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)""",Verified ORF
4733,7,891245,0.181252106887448,0.147189406853654,0.218985242142996,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4734,7,891293,0.160444446549009,0.147550589669887,0.277608152752148,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4735,7,892049,0.175659820634259,0.147526881477616,0.234572607919896,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4736,7,892105,0.149812590926764,0.148783120037853,0.314663274483325,YGR196C,FYV8,SGDID:S000003428,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
4738,7,893214,0.210850660531705,0.147696137839733,0.154291724229942,YGR197C,SNG1,SGDID:S000003429,CDS,CDS,"""Protein involved in resistance to nitrosoguanidine and 6-azauracil; expression is regulated by transcription factors involved in multidrug resistance; SNG1 has a paralog ; YJR015W ; that arose from the whole genome duplication""",Verified ORF
