SNP,Chr,Pos,Effect,SE,ERV25_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5009,8,164143,0.0570951134822116,0.0658994135567148,0.386860492057081,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5010,8,164304,0.0399571763374527,0.0659600313755328,0.54505106928676,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5011,8,164380,0.0418708077322824,0.0659566686946468,0.52595511859168,YHR027C,RPN1,SGDID:S000001069,CDS,CDS,"""Non-ATPase base subunit of the 19S RP of the 26S proteasome; may participate in the recognition of several ligands of the proteasome; contains a leucine-rich repeat (LRR) domain ; a site for protein-protein interactions; RP is the acronym for regulatory particle""",Verified ORF
5012,8,165385,0.0468131447505379,0.0660460239208487,0.47891902315557,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5013,8,165566,0.0628038738340227,0.0663551819956827,0.344551086325692,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5014,8,165572,0.055513781966304,0.0663735915286503,0.40350495770865,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5015,8,165588,0.0545939937590467,0.0662785630797316,0.410663270514004,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5016,8,165608,0.0409173754542015,0.0661338232390447,0.536509268112749,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5017,8,165710,0.0352209976058875,0.0666313926344475,0.597418849712614,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5018,8,165734,0.0433309461852035,0.0672284094528479,0.519648303626109,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5019,8,165797,0.0468748841665922,0.0665097342715628,0.481410453104421,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5020,8,165986,0.0330215385027058,0.0660415268474051,0.617378357708704,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5021,8,165995,0.03803165373097,0.0663071260718359,0.566625319674363,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5022,8,166046,0.0443058374380262,0.0659231378329501,0.501970327904611,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5023,8,166130,0.0315391192225635,0.0661400150419462,0.633761273003324,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5024,8,166209,0.0184758539224308,0.0663602312324799,0.780854854066034,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5025,8,166367,0.0365103320552848,0.0662228185193307,0.581759322057739,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5026,8,166391,0.0322561663185024,0.0662364204280488,0.626570958654561,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5027,8,166445,0.020568236903472,0.0666146076671796,0.757682694079261,SUT155,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5028,8,166892,0.0464554438321279,0.0659293078298275,0.481508199490259,XUT_8F-72,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5029,8,167286,0.0353115984734797,0.0661346139486843,0.593722431208527,YHR028C,DAP2,SGDID:S000001070,CDS,CDS,"""Dipeptidyl aminopeptidase; synthesized as a glycosylated precursor; localizes to the vacuolar membrane; similar to Ste13p""",Verified ORF
5030,8,168070,0.0452168862675491,0.0661992032208867,0.495027858678524,YHR029C,YHI9,SGDID:S000001071,CDS,CDS,"""Protein of unknown function; null mutant is defective in unfolded protein response; possibly involved in a membrane regulation metabolic pathway; member of the PhzF superfamily ; though most likely not involved in phenazine production""",Verified ORF
5031,8,168732,0.0611395803459239,0.0661881642229958,0.356261127011301,YHR029C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5032,8,168762,0.0717528672472903,0.0668943872123149,0.284170288888148,YHR029C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5033,8,169190,0.0307460881580331,0.0663157229044112,0.643197201053658,YHR030C,SLT2,SGDID:S000001072,CDS,CDS,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5036,8,170381,0.0432018736001059,0.0666319854418225,0.517170172012402,YHR030C,SLT2,SGDID:S000001072,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5037,8,170419,0.0524514965266796,0.0665107117186965,0.430865021990984,YHR030C,SLT2,SGDID:S000001072,Close to 3'-UTR,Close to 3'-UTR,"""Serine/threonine MAP kinase; coordinates expression of all 19S regulatory particle assembly-chaperones (RACs) to control proteasome abundance; involved in regulating maintenance of cell wall integrity ; cell cycle progression ; nuclear mRNA retention in heat shock ; septum assembly; required for mitophagy ; pexophagy; affects recruitment of mitochondria to phagophore assembly site; plays role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway""",Verified ORF
5041,8,175778,0.0460758310084804,0.0659923368871115,0.485511975053596,YHR033W,YHR033W,SGDID:S000001075,CDS,CDS,"""Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YHR033W has a paralog ; PRO1 ; that arose from the whole genome duplication""",Uncharacterized ORF
5042,8,176997,0.0073735791920405,0.0662449181361996,0.911435493832865,YHR034C,PIH1,SGDID:S000001076,CDS,CDS,"""Component of the conserved R2TP complex (Rvb1-Rvb2-Tah1-Pih1); R2TP complex interacts with Hsp90 (Hsp82p and Hsc82p) to mediate assembly large protein complexes such as box C/D snoRNPs and RNA polymerase II""",Verified ORF
5043,8,179821,0.0847072555495128,0.0660059504400803,0.2002191866353,YHR035W,NEL1,SGDID:S000001077,CDS,CDS,"""Activator of Sar1p GTPase activity; paralog of Sec23 but does not associate with the COPII components; not an essential gene""",Verified ORF
5045,8,185325,0.0692777412714469,0.0666468165899992,0.299295038892293,YHR039C,MSC7,SGDID:S000001081,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
5046,8,185478,0.0491515791472809,0.0664768962439355,0.460168654976867,YHR039C,MSC7,SGDID:S000001081,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; msc7 mutants are defective in directing meiotic recombination events to homologous chromatids""",Verified ORF
5047,8,188007,0.0326838188664119,0.0661368734036011,0.621483249048841,YHR040W,BCD1,SGDID:S000001082,CDS,CDS,"""Essential protein required for the accumulation of box C/D snoRNA""",Verified ORF
5048,8,188958,0.0884333408774456,0.0658158535828917,0.179925282389161,YHR040W,BCD1,SGDID:S000001082,CDS,CDS,"""Essential protein required for the accumulation of box C/D snoRNA""",Verified ORF
5049,8,190366,0.0014918098727474,0.0661398647144985,0.982017679437455,YHR042W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5050,8,190872,0.0486003201444121,0.0662401996427064,0.463619654514483,YHR042W,NCP1,SGDID:S000001084,CDS,CDS,"""NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p""",Verified ORF
5051,8,191947,0.0778152672822328,0.0662397436761984,0.240885805501472,YHR042W,NCP1,SGDID:S000001084,CDS,CDS,"""NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p""",Verified ORF
5074,8,197968,0.127222438025104,0.0658049663717494,0.0539954294117882,YHR046C,INM1,SGDID:S000001088,CDS,CDS,"""Inositol monophosphatase; involved in biosynthesis of inositol and in phosphoinositide second messenger signaling; INM1 expression increases in the presence of inositol and decreases upon exposure to antibipolar drugs lithium and valproate""",Verified ORF
5075,8,200519,0.0849533435077816,0.0660270496049585,0.199061348797983,YHR047C,AAP1,SGDID:S000001089,CDS,CDS,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",Verified ORF
5076,8,200608,0.0820674976129885,0.0660080713385212,0.214584291142405,YHR047C,AAP1,SGDID:S000001089,CDS,CDS,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",Verified ORF
5077,8,200617,0.0820674976129885,0.0660080713385212,0.214584291142405,YHR047C,AAP1,SGDID:S000001089,CDS,CDS,"""Arginine/alanine amino peptidase; overproduction stimulates glycogen accumulation; AAP1 has a paralog ; APE2 ; that arose from the whole genome duplication""",Verified ORF
5078,8,202890,0.0735320199875784,0.0662314350021036,0.267656314204134,SUT157,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5079,8,203255,0.0835717441126816,0.0660320442344909,0.20648240459552,SUT157,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5080,8,203274,0.0835717441126816,0.0660320442344909,0.20648240459552,SUT157,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5081,8,203496,0.0842170751205892,0.0661121319760534,0.203553924475246,SUT157,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5082,8,203615,0.0805670765072904,0.0659381037487968,0.222576193317248,XUT_8F-92,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5083,8,203675,0.079678065145994,0.0661070479984593,0.228899289667302,XUT_8F-92,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5084,8,203842,0.0769717864181796,0.0662003204455265,0.245732534622505,XUT_8F-92,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5085,8,203888,0.0800985974013299,0.0662939271873416,0.227765931345454,XUT_8F-92,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5086,8,204054,0.0794772024172954,0.06619193327784,0.230669467592167,XUT_8F-92,,,Unstable transcript,XUT,ncRNA_TFO,Unstable transcript
5087,8,204151,0.0777180493667873,0.0661978504454512,0.241175748932283,YHR048W,YHK8,SGDID:S000001090,Close to 3'-UTR,Close to 3'-UTR,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5088,8,204219,0.0767473389984972,0.0660136502533231,0.245777998760404,YHR048W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5089,8,204645,0.0797954944880868,0.0659199178739761,0.226900263216317,YHR048W,YHK8,SGDID:S000001090,CDS,CDS,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5090,8,204670,0.0797954944880868,0.0659199178739761,0.226900263216317,YHR048W,YHK8,SGDID:S000001090,CDS,CDS,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5091,8,205313,0.0695033223964361,0.0660186185766667,0.293160261495328,YHR048W,YHK8,SGDID:S000001090,CDS,CDS,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5092,8,205962,0.0696058372628396,0.0661203651681092,0.29319212597158,YHR048W,YHK8,SGDID:S000001090,CDS,CDS,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5093,8,206151,0.0703259626931772,0.0667584085516922,0.292860009431388,YHR048W,YHK8,SGDID:S000001090,CDS,CDS,"""Presumed antiporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; expression of gene is up-regulated in cells exhibiting reduced susceptibility to azoles""",Uncharacterized ORF
5095,8,206590,0.0963325810304064,0.0664602726868301,0.148092459745303,YHR049W,FSH1,SGDID:S000001091,CDS,CDS,"""Lysophospholipase; hydrolyzes lysophosphatidylserine to release free fatty acid; involved in regulated cell death; localizes to both the nucleus and cytoplasm; contains a catalytic triad of Ser-His-Asp that is part of an alpha/beta hydrolase fold and a lipase motif (GXSXG); sequence similarity to Fsh2p and Fsh3p and the human candidate tumor suppressor and serine hydrolase ; OVCA2""",Verified ORF
5101,8,219145,0.111816207605626,0.0657254116616341,0.0897742068857131,CUT179,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
5102,8,219477,0.113582531863343,0.0656918617243177,0.0846798330999949,CUT179,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
5103,8,220430,0.144998818975041,0.0659810569427796,0.0286279102408722,YHR059W,FYV4,SGDID:S000001101,CDS,CDS,"""Protein of unknown function; required for survival upon exposure to K1 killer toxin""",Verified ORF
5107,8,223812,0.0902733431279695,0.0662727862106478,0.174019721638098,XUT_8F-104,,,Unstable transcript,XUT,ncRNA_STM,Unstable transcript
5108,8,225328,0.059311140055546,0.0668389421509292,0.3754817586735,YHR063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5109,8,225830,0.0615589446754213,0.066161857162223,0.352784591675589,YHR064C,SSZ1,SGDID:S000001106,CDS,CDS,"""Hsp70 protein that interacts with Zuo1p (a DnaJ homolog); interacts with Zuo1p to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP""",Verified ORF
