SNP,Chr,Pos,Effect,SE,SSH1_ERG11_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6116,10,229802,-0.0315459402653938,0.0979381742409105,0.747567182957791,YJL103C,GSM1,SGDID:S000003639,CDS,CDS,"""Putative zinc cluster protein of unknown function; proposed to be involved in the regulation of energy metabolism ; based on patterns of expression and sequence analysis""",Verified ORF
6117,10,230128,0.0244834768108671,0.0986395525361091,0.80411505426997,YJL103C,GSM1,SGDID:S000003639,CDS,CDS,"""Putative zinc cluster protein of unknown function; proposed to be involved in the regulation of energy metabolism ; based on patterns of expression and sequence analysis""",Verified ORF
6118,10,232143,-0.0463722351963598,0.0978706209953378,0.635927173777654,YJL102W,MEF2,SGDID:S000003638,CDS,CDS,"""Mitochondrial elongation factor involved in translational elongation""",Verified ORF
6119,10,233981,-0.0076052464144065,0.0981767842817156,0.938297669279135,YNCJ0008W,YNCJ0008W,SGDID:S000006702,Non-coding RNA,tRNA_gene,"""Arginine tRNA (tRNA-Arg) ; predicted by tRNAscan-SE analysis; one of 6 nuclear tRNA genes containing the tDNA-anticodon ACG (converted to ICG in the mature tRNA) ; decodes CGU ; CGC ; and probably CGA codons into arginine ; one of 19 nuclear tRNAs for arginine""",tRNA_gene
6120,10,236429,-0.0208300945689293,0.0981008100735358,0.831969366241442,YJL101C,GSH1,SGDID:S000003637,Close to 3'-UTR,Close to 3'-UTR,"""Gamma glutamylcysteine synthetase; catalyzes the first step in glutathione (GSH) biosynthesis; expression induced by oxidants ; cadmium ; and mercury; protein abundance increases in response to DNA replication stress""",Verified ORF
6121,10,236463,-0.0214957698075724,0.0981329453931271,0.826739693984929,YJL101C,GSH1,SGDID:S000003637,Close to 3'-UTR,Close to 3'-UTR,"""Gamma glutamylcysteine synthetase; catalyzes the first step in glutathione (GSH) biosynthesis; expression induced by oxidants ; cadmium ; and mercury; protein abundance increases in response to DNA replication stress""",Verified ORF
6122,10,237784,5.30055811344132e-05,0.0986245506207679,0.999571482038879,YJL100W,LSB6,SGDID:S000003636,CDS,CDS,"""Type II phosphatidylinositol 4-kinase; binds Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization""",Verified ORF
6123,10,238334,-0.0352066226204545,0.0984466238010046,0.720840361467743,YJL100W,LSB6,SGDID:S000003636,CDS,CDS,"""Type II phosphatidylinositol 4-kinase; binds Las17p ; a homolog of human Wiskott-Aldrich Syndrome protein involved in actin patch assembly and actin polymerization""",Verified ORF
6124,10,239866,-0.129019075920916,0.0980158370243846,0.188924584902846,YJL099W,CHS6,SGDID:S000003635,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex that mediates export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; primary component of the Chs5/6 complex that binds directly to membranes; CHS6 has a paralog ; BCH2 ; that arose from the whole genome duplication""",Verified ORF
6125,10,244763,-0.143396357684207,0.0983785396767545,0.145840425872967,YJL098W,SAP185,SGDID:S000003634,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap190p; SAP185 has a paralog ; SAP190 ; that arose from the whole genome duplication""",Verified ORF
6126,10,245956,-0.135931955167962,0.0998223304728311,0.174148707912223,YJL097W,PHS1,SGDID:S000003633,CDS,CDS,"""Essential 3-hydroxyacyl-CoA dehydratase of the ER membrane; involved in elongation of very long-chain fatty acids; evolutionarily conserved ; similar to mammalian PTPLA and PTPLB; involved in sphingolipid biosynthesis and protein trafficking""",Verified ORF
6127,10,248024,-0.0731336106508751,0.100466561344242,0.467132991674299,YJL095W,BCK1,SGDID:S000003631,CDS,CDS,"""MAPKKK acting in the protein kinase C signaling pathway; the kinase C signaling pathway controls cell integrity; upon activation by Pkc1p phosphorylates downstream kinases Mkk1p and Mkk2p; MAPKKK is an acronym for mitogen-activated protein (MAP) kinase kinase kinase""",Verified ORF
6128,10,248724,-0.123674826457852,0.0988140005356165,0.211547262675106,YJL095W,BCK1,SGDID:S000003631,CDS,CDS,"""MAPKKK acting in the protein kinase C signaling pathway; the kinase C signaling pathway controls cell integrity; upon activation by Pkc1p phosphorylates downstream kinases Mkk1p and Mkk2p; MAPKKK is an acronym for mitogen-activated protein (MAP) kinase kinase kinase""",Verified ORF
6129,10,252640,-0.0618649551797215,0.0996179665630371,0.53498588985852,YJL094C,KHA1,SGDID:S000003630,CDS,CDS,"""Putative K+/H+ antiporter; involved in intracellular cation homeostasis; promotes copper binding to Fet3p multicopper oxidase; localized to Golgi vesicles and detected in highly purified mitochondria in high-throughput studies""",Verified ORF
6130,10,256140,-0.04704384497862,0.0991747005864931,0.635541291972924,YJL093C,TOK1,SGDID:S000003629,CDS,CDS,"""Outward-rectifier potassium channel of the plasma membrane; has two pore domains in tandem ; each of which forms a functional channel permeable to potassium; carboxy tail functions to prevent inner gate closures; target of K1 toxin""",Verified ORF
6131,10,257035,-0.0624617273566278,0.0993265018937093,0.529852277648116,YJL092W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6132,10,260320,-0.0665064875699871,0.099419899908102,0.503967523963312,YJL092W,SRS2,SGDID:S000003628,CDS,CDS,"""DNA helicase and DNA-dependent ATPase; role in DNA repair and checkpoint recovery ; in the proper timing of commitment to meiotic recombination and the Meiosis I to II transition; blocks trinucleotide repeat expansion; affects genome stability; disassembles Rad51p nucleoprotein filaments during meiotic recombination; stimulates Mus81p-Mms4p endonuclease activity independent of catalytic activity; ATPase and ssDNA translocating motor activities inhibited by Dmc1p; functional homolog of human RTEL1""",Verified ORF
6133,10,260357,-0.0667775888032217,0.0988665522520696,0.499843824694794,YJL092W,SRS2,SGDID:S000003628,CDS,CDS,"""DNA helicase and DNA-dependent ATPase; role in DNA repair and checkpoint recovery ; in the proper timing of commitment to meiotic recombination and the Meiosis I to II transition; blocks trinucleotide repeat expansion; affects genome stability; disassembles Rad51p nucleoprotein filaments during meiotic recombination; stimulates Mus81p-Mms4p endonuclease activity independent of catalytic activity; ATPase and ssDNA translocating motor activities inhibited by Dmc1p; functional homolog of human RTEL1""",Verified ORF
6134,10,261296,-0.019538288324508,0.0998550665946246,0.844983811985466,YJL091C,GWT1,SGDID:S000003627,CDS,CDS,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors""",Verified ORF
6135,10,261474,-0.0562951739447285,0.0990506832880635,0.570160625263995,YJL091C,GWT1,SGDID:S000003627,CDS,CDS,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors""",Verified ORF
6136,10,261902,-0.0774388513204107,0.100854320954871,0.443102211247719,YJL091C,GWT1,SGDID:S000003627,CDS,CDS,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors""",Verified ORF
6137,10,262307,-0.0500807481765095,0.0995491063674234,0.615224708278734,YJL091C,GWT1,SGDID:S000003627,CDS,CDS,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors""",Verified ORF
6138,10,262403,-0.0691842354806976,0.0989430116309195,0.484866792247265,YJL091C,GWT1,SGDID:S000003627,CDS,CDS,"""Protein involved in the inositol acylation of GlcN-PI; the inositol acylation of glucosaminyl phosphatidylinositol (GlcN-PI) forms glucosaminyl(acyl)phosphatidylinositol (GlcN(acyl)PI) ; an intermediate in the biosynthesis of glycosylphosphatidylinositol (GPI) anchors""",Verified ORF
6139,10,264103,-0.0879197318116216,0.10083251069585,0.383834672718792,YJL090C,DPB11,SGDID:S000003626,CDS,CDS,"""DNA replication initiation protein; loads DNA pol epsilon onto pre-replication complexes at origins; checkpoint sensor recruited to stalled replication forks by the checkpoint clamp complex where it activates Mec1p; along with Rfa1p ; binds to ultrafine anaphase bridges in mitotic cells and prevents accumulation of chromatin bridges by stimulating the Mec1p kinase and suppressing homologous recombination; ortholog of human TopBP1; forms nuclear foci upon DNA replication stress""",Verified ORF
6140,10,264881,-0.0151824452825679,0.0996552923392197,0.878998234750473,YJL090C,DPB11,SGDID:S000003626,CDS,CDS,"""DNA replication initiation protein; loads DNA pol epsilon onto pre-replication complexes at origins; checkpoint sensor recruited to stalled replication forks by the checkpoint clamp complex where it activates Mec1p; along with Rfa1p ; binds to ultrafine anaphase bridges in mitotic cells and prevents accumulation of chromatin bridges by stimulating the Mec1p kinase and suppressing homologous recombination; ortholog of human TopBP1; forms nuclear foci upon DNA replication stress""",Verified ORF
6142,10,265910,-0.0786850006367291,0.100953033286271,0.436253478381746,YJL090C,DPB11,SGDID:S000003626,Close to 3'-UTR,Close to 3'-UTR,"""DNA replication initiation protein; loads DNA pol epsilon onto pre-replication complexes at origins; checkpoint sensor recruited to stalled replication forks by the checkpoint clamp complex where it activates Mec1p; along with Rfa1p ; binds to ultrafine anaphase bridges in mitotic cells and prevents accumulation of chromatin bridges by stimulating the Mec1p kinase and suppressing homologous recombination; ortholog of human TopBP1; forms nuclear foci upon DNA replication stress""",Verified ORF
6143,10,265969,-0.020238372455582,0.0994601115987458,0.838875324346692,YJL089W,SIP4,SGDID:S000003625,CDS,CDS,"""C6 zinc cluster transcriptional activator; binds to the carbon source-responsive element (CSRE) of gluconeogenic genes; involved in the positive regulation of gluconeogenesis; regulated by Snf1p protein kinase; localized to the nucleus""",Verified ORF
6147,10,268570,-0.0762824617028815,0.0997926248052953,0.445133733589153,YJL088W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6148,10,268671,-0.097996970500859,0.100009971758408,0.327820376495991,YJL088W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6149,10,268807,-0.145363580201214,0.0995529411654355,0.145134515493648,YJL088W,ARG3,SGDID:S000003624,CDS,CDS,"""Ornithine carbamoyltransferase; also known as carbamoylphosphate:L-ornithine carbamoyltransferase; catalyzes the biosynthesis of the arginine precursor citrulline""",Verified ORF
6152,10,271477,-0.161426158318292,0.0986164543751514,0.102540639801843,YJL087C,TRL1,SGDID:S000003623,CDS,CDS,"""tRNA ligase; required for tRNA splicing and for both splicing and translation of HAC1 mRNA in the UPR; has phosphodiesterase ; polynucleotide kinase ; and ligase activities; involved in turnover of tRNA introns; localized at the inner nuclear envelope and cytoplasm""",Verified ORF
6153,10,273961,-0.12445332741962,0.098525085467975,0.207363969257823,YJL085W,EXO70,SGDID:S000003621,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in an actin-independent manner ; targeting and anchoring the exocyst with Sec3p; involved in exocyst assembly; direct downstream effector of Rho3p and Cdc42p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
6154,10,274673,-0.143765161626155,0.100603258531135,0.153879657753262,YJL085W,EXO70,SGDID:S000003621,CDS,CDS,"""Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in an actin-independent manner ; targeting and anchoring the exocyst with Sec3p; involved in exocyst assembly; direct downstream effector of Rho3p and Cdc42p; relocalizes from bud neck to cytoplasm upon DNA replication stress""",Verified ORF
6155,10,275952,-0.0673882909468141,0.0986191920079188,0.494854026965135,YJL084C,ALY2,SGDID:S000003620,CDS,CDS,"""Alpha arrestin ; Ub-ligase adaptor for Rsp5p; controls nutrient limitation-mediated endosomal recycling of the Gap1p amino acid permease; PY motif-containing adaptor involved in substrate-induced ; Rsp5p-mediated ubiquitination and endocytosis of select plasma membrane localized amino acid transporters ; such as Dip5p and Put4p; phosphorylated by Npr1p and by the Pcl7p-Pho85p cyclin-CDK complex; interacts with AP-1 subunit Apl4p""",Verified ORF
6156,10,278431,-0.149822619392664,0.0983063803199006,0.128394677114569,YJL084C,ALY2,SGDID:S000003620,Close to 3'-UTR,Close to 3'-UTR,"""Alpha arrestin ; Ub-ligase adaptor for Rsp5p; controls nutrient limitation-mediated endosomal recycling of the Gap1p amino acid permease; PY motif-containing adaptor involved in substrate-induced ; Rsp5p-mediated ubiquitination and endocytosis of select plasma membrane localized amino acid transporters ; such as Dip5p and Put4p; phosphorylated by Npr1p and by the Pcl7p-Pho85p cyclin-CDK complex; interacts with AP-1 subunit Apl4p""",Verified ORF
6158,10,285600,-0.0749805687751021,0.0982740389438947,0.445988272017764,YJL080C,SCP160,SGDID:S000003616,CDS,CDS,"""Essential RNA-binding G protein effector of mating response pathway; ligand-activated RNA-binding protein that delivers RNAs involved in polarization and perpetualizing mating signal to shmoo tip during pheromone signaling; Scp160p-mediated RNA trafficking essential for chemotropism and successful mating; mainly associated with nuclear envelope and ER ; interacts in mRNA-dependent manner with translating ribosomes via multiple KH domains ; similar to vertebrate vigilins""",Verified ORF
6159,10,286186,-0.0896903615687207,0.0989298491599252,0.365233793656516,YJL080C,SCP160,SGDID:S000003616,CDS,CDS,"""Essential RNA-binding G protein effector of mating response pathway; ligand-activated RNA-binding protein that delivers RNAs involved in polarization and perpetualizing mating signal to shmoo tip during pheromone signaling; Scp160p-mediated RNA trafficking essential for chemotropism and successful mating; mainly associated with nuclear envelope and ER ; interacts in mRNA-dependent manner with translating ribosomes via multiple KH domains ; similar to vertebrate vigilins""",Verified ORF
