SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7066,11,275326,-0.0212911696461568,0.0705488259795163,0.762987283638241,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7067,11,275754,-0.0331818153173015,0.0703787283742816,0.637592785318634,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7068,11,275945,-0.0339365461644782,0.0703474244852744,0.629811241260228,YKL088W,CAB3,SGDID:S000001571,CDS,CDS,"""Subunit of PPCDC and CoA-SPC complexes involved in CoA biosynthesis; subunits of the phosphopantothenoylcysteine decarboxylase (PPCDC) complex are: Cab3p ; Sis2p ; Vhs3p ; while the subunits of the CoA-synthesizing protein complex (CoA-SPC) are: Cab2p ; Cab3p ; Cab4p ; and Cab5p as well as Sis2p and Vhs3p; null mutant lethality is complemented by E. coli coaBC""",Verified ORF
7069,11,277678,-0.0377299473317214,0.0704430584656733,0.592565983388203,YKL087C,CYT2,SGDID:S000001570,CDS,CDS,"""Cytochrome c1 heme lyase; involved in maturation of cytochrome c1 ; which is a subunit of the mitochondrial ubiquinol-cytochrome-c reductase; links heme covalently to apocytochrome c1; human homolog HCCS can complement yeast cyt2 null mutant""",Verified ORF
7070,11,279317,-0.0944648259508889,0.0704755791557624,0.180980317938913,YKL085W,MDH1,SGDID:S000001568,CDS,CDS,"""Mitochondrial malate dehydrogenase; catalyzes interconversion of malate and oxaloacetate; involved in the tricarboxylic acid (TCA) cycle; phosphorylated; mutation in human homolog MDH2 causes early-onset severe encephalopathy""",Verified ORF
7073,11,281677,-0.0267051489754447,0.0700755055191408,0.70336493183464,YKL082C,RRP14,SGDID:S000001565,CDS,CDS,"""Essential protein ; constituent of 66S pre-ribosomal particles; interacts with proteins involved in ribosomal biogenesis and cell polarity; member of the SURF-6 family""",Verified ORF
7075,11,285019,-0.0568519060267673,0.0716627316950974,0.428120839872745,YKL081W,TEF4,SGDID:S000001564,Close to 3'-UTR,Close to 3'-UTR,"""Gamma subunit of translational elongation factor eEF1B; stimulates the binding of aminoacyl-tRNA (AA-tRNA) to ribosomes by releasing eEF1A (Tef1p/Tef2p) from the ribosomal complex""",Verified ORF
7076,11,285782,-0.0848925868453915,0.0700793215141643,0.226560664658724,YKL080W,VMA5,SGDID:S000001563,CDS,CDS,"""Subunit C of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits""",Verified ORF
7078,11,294571,-0.060208063262668,0.0707855246508019,0.395584670572908,YKL075C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7079,11,296091,-0.021241696706076,0.0699703278965989,0.761625602059304,YKL074C,MUD2,SGDID:S000001557,CDS,CDS,"""Protein involved in early pre-mRNA splicing; component of the pre-mRNA-U1 snRNP complex ; the commitment complex; interacts with Msl5p/BBP splicing factor and Sub2p; similar to metazoan splicing factor U2AF65""",Verified ORF
7080,11,297944,-0.017648874373889,0.0703357806235783,0.802019531959495,YKL073W,LHS1,SGDID:S000001556,CDS,CDS,"""Molecular chaperone of the endoplasmic reticulum lumen; involved in polypeptide translocation and folding; nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; regulated by the unfolded protein response pathway""",Verified ORF
7081,11,298716,-0.0054505344100785,0.071154441460364,0.938983990453504,YKL073W,LHS1,SGDID:S000001556,CDS,CDS,"""Molecular chaperone of the endoplasmic reticulum lumen; involved in polypeptide translocation and folding; nucleotide exchange factor for the ER lumenal Hsp70 chaperone Kar2p; regulated by the unfolded protein response pathway""",Verified ORF
7083,11,303479,-0.0132391622474983,0.0704614019166204,0.851068955617557,K:303024-305113,,,Intergenic region,Intergenic region,between YNCK0010W and YKL071W,Intergenic region
7085,11,307466,-0.0316152246328667,0.0699757675351741,0.651688760843138,YKL069W,YKL069W,SGDID:S000001552,CDS,CDS,"""Methionine-R-sulfoxide reductase; reduces the R enantiomer of free Met-SO ; in contrast to Ycl033Cp which reduces Met-R-SO in a peptide linkage; has a role in protection against oxidative stress; relative distribution to the nucleus increases upon DNA replication stress""",Verified ORF
7086,11,310682,0.005818020397844,0.0698644509691238,0.933679417955471,YKL068W,NUP100,SGDID:S000001551,CDS,CDS,"""FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier and is involved in gene tethering at the nuclear periphery; NUP100 has a paralog ; NUP116 ; that arose from the whole genome duplication""",Verified ORF
7087,11,315294,-0.0009231769383852,0.0699662241376742,0.989479984960286,YKL066W,YKL066W,SGDID:S000001549,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene YNK1""",Dubious ORF
7088,11,315651,0.0009496752212168,0.0698716993388155,0.989163404080261,YKL066W,YKL066W,SGDID:S000001549,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene YNK1""",Dubious ORF
7089,11,316077,-0.0011829592965828,0.0706887215530499,0.986657665196256,YKL065W-A,DPC7,SGDID:S000113563,CDS,CDS,"""Protein of unknown function; SWAT-GFP fusion protein localizes to endoplasmic reticulum (ER) while mCherry fusion localizes to both ER and vacuole""",Verified ORF
7090,11,317128,0.0094960429583928,0.0701618434941203,0.89241638291106,YKL065C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7091,11,317506,0.0098532952216035,0.0702579794624645,0.888546800782625,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7092,11,317558,0.0048010556760573,0.0705574639908784,0.945788641846977,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7094,11,332693,0.057798476389318,0.0701992561436289,0.410865531430175,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7095,11,333502,0.0520518756606879,0.0700002662777097,0.457615922144113,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7098,11,336742,0.0094115665146567,0.0701563227880622,0.893359333633404,YKL054C,DEF1,SGDID:S000001537,CDS,CDS,"""RNAPII degradation factor; forms a complex with Rad26p in chromatin ; enables ubiquitination and proteolysis of RNAPII present in an elongation complex; interacts with general transcription factor TFIIH; mutant is deficient in Zip1p loading onto chromosomes during meiosis""",Verified ORF
7101,11,339476,0.0480025666643196,0.0703074008247654,0.495210943454373,YKL053C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7102,11,340285,0.023226445391128,0.0699091014051293,0.739906902174993,YKL052C,ASK1,SGDID:S000001535,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; phosphorylated during the cell cycle by cyclin-dependent kinases; sumoylated in an Mms21p-dependent manner; protein abundance increases in response to DNA replication stress""",Verified ORF
7103,11,340583,0.0367980641577855,0.0703972179702823,0.601496729298194,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7104,11,340618,0.0202993362316665,0.0704802827792111,0.773504742530506,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7105,11,340699,0.047939314110245,0.0720352419932521,0.506166579128782,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7106,11,340702,0.0447201981217867,0.0720766773455268,0.53535987409598,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7107,11,340770,0.0213505597001897,0.0701989367541344,0.761197672327527,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7108,11,340783,0.0284295929484795,0.0705383105212731,0.687164537638843,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7109,11,340811,0.0143639394776616,0.0701128932035716,0.837792762429277,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7112,11,341413,0.0347767363757311,0.0699715186898232,0.619489463106314,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
7113,11,341771,0.0243652252340686,0.0698684601635136,0.727499953184904,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
7114,11,348254,0.0329307771248921,0.0710645942396576,0.643368859887921,YKL048C,ELM1,SGDID:S000001531,CDS,CDS,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",Verified ORF
7115,11,350701,0.0425764266912799,0.0700184072341919,0.543528909197528,YKL047W,ANR2,SGDID:S000001530,CDS,CDS,"""Protein of unknown function; may have a role in lipid metabolism ; based on localization to lipid droplets; predicted to be palmitoylated""",Verified ORF
7117,11,352832,0.0231093075217402,0.070242478054213,0.742355819804287,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7118,11,352980,0.0238651818754607,0.0700435520186268,0.733517681142014,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7119,11,353039,0.017410527223661,0.0703465845207059,0.80466795856805,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7125,11,356064,-0.0027486100256555,0.07010139498751,0.968745872962903,YKL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
7126,11,358366,-0.0217465664045762,0.0712344168022515,0.760331514259936,YKL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7128,11,360267,-0.0268160593083296,0.0705000341095902,0.703899960757995,YKL041W,VPS24,SGDID:S000001524,CDS,CDS,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7129,11,360860,-0.0514419792151801,0.0708962978180206,0.468568019200392,YKL041W,VPS24,SGDID:S000001524,Close to 3'-UTR,Close to 3'-UTR,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7130,11,361878,-0.0660810379484667,0.0711569502550782,0.353696792326056,YKL040C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7131,11,362163,-0.0637162547547958,0.0700727652206048,0.363819050328781,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7132,11,362171,-0.0652797437941814,0.070068688323439,0.35215232416738,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7133,11,363809,-0.110950770813958,0.0697807793324877,0.112732121664223,YKL039W,PTM1,SGDID:S000001522,CDS,CDS,"""Protein of unknown function; copurifies with late Golgi vesicles containing the v-SNARE Tlg2p; PTM1 has a paralog ; YHL017W ; that arose from the whole genome duplication""",Verified ORF
7134,11,364620,-0.0836494071834322,0.0699739019575689,0.232718706965543,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7135,11,364676,-0.0955510872397879,0.0699384967850362,0.172740885647945,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7136,11,367086,-0.111488513187365,0.0702722818730265,0.113516299053629,YKL038W,RGT1,SGDID:S000001521,CDS,CDS,"""Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog ; EDS1 ; that arose from the whole genome duplication""",Verified ORF
7137,11,369257,-0.106266373314909,0.069944797548385,0.129584847673016,YKL037W_NFR/NDR,,,Promoter,Promoter,,Promoter
7138,11,372538,-0.130208256866327,0.0704259450903275,0.0653128937705076,YKL034W,TUL1,SGDID:S000001517,CDS,CDS,"""Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1""",Verified ORF
