SNP,Chr,Pos,Effect,SE,SSH1_ERG11_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5112,8,231269,0.219586619093621,0.100330810808474,0.0292787550332237,YHR067W,HTD2,SGDID:S000001109,CDS,CDS,"""Mitochondrial 3-hydroxyacyl-thioester dehydratase; involved in fatty acid biosynthesis ; required for respiratory growth and for normal mitochondrial morphology""",Verified ORF
5114,8,235793,0.182385545055307,0.100642460535812,0.0708028541012537,YHR070W,TRM5,SGDID:S000001112,CDS,CDS,"""tRNA(m(1)G37)methyltransferase; methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; localized to both cytoplasm and mitochondria ; and modifies both cytoplasmic and mitochondrial tRNAs; mutations in human ortholog TRMT5 are associated with skeletal muscle respiratory chain deficiencies ; and trm5 mutations analogous to disease mutations decrease respiration""",Verified ORF
5118,8,239187,0.0638025936312761,0.1008758865985,0.527478764514447,YHR071C-A,YHR071C-A,SGDID:S000028781,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified ORF ERG7/YHR072W""",Dubious ORF
5119,8,240735,0.0434075244182031,0.100887552482709,0.667271625268089,YHR072W,ERG7,SGDID:S000001114,CDS,CDS,"""Lanosterol synthase; an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide ; a step in ergosterol biosynthesis; human LSS functionally complements the lethality of the erg7 null mutation""",Verified ORF
5120,8,241021,0.0552946277175665,0.101275489604948,0.585422958318613,YHR072W,ERG7,SGDID:S000001114,CDS,CDS,"""Lanosterol synthase; an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide ; a step in ergosterol biosynthesis; human LSS functionally complements the lethality of the erg7 null mutation""",Verified ORF
5121,8,242447,-0.0091195798600891,0.101216163221028,0.928258821647943,YHR073W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5122,8,242816,-0.0347982361379564,0.101047952988424,0.730770485775557,YHR073W,OSH3,SGDID:S000001115,CDS,CDS,"""Member of an oxysterol-binding protein family; this family has seven members in S. cerevisiae; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane; regulated by sterol binding""",Verified ORF
5123,8,244248,-0.0064562418053779,0.101349759730837,0.949243102085394,YHR073W,OSH3,SGDID:S000001115,CDS,CDS,"""Member of an oxysterol-binding protein family; this family has seven members in S. cerevisiae; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane; regulated by sterol binding""",Verified ORF
5124,8,244520,0.000490892053044,0.101239723268263,0.996133964537897,YHR073W,OSH3,SGDID:S000001115,CDS,CDS,"""Member of an oxysterol-binding protein family; this family has seven members in S. cerevisiae; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane; regulated by sterol binding""",Verified ORF
5125,8,245373,-0.0005818514029346,0.101109532577216,0.995411718369415,YHR073W,OSH3,SGDID:S000001115,CDS,CDS,"""Member of an oxysterol-binding protein family; this family has seven members in S. cerevisiae; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane; regulated by sterol binding""",Verified ORF
5126,8,248246,0.0515953838772312,0.10113210036874,0.610245533468627,YHR074W,QNS1,SGDID:S000001116,CDS,CDS,"""Glutamine-dependent NAD(+) synthetase; essential for the formation of NAD(+) from nicotinic acid adenine dinucleotide""",Verified ORF
5127,8,249836,-0.0083877253574381,0.100897167849825,0.933794158722327,YHR075C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5128,8,250646,-0.0542833883374118,0.101443553859748,0.59291120614063,YHR076W,PTC7,SGDID:S000001118,Close to 3'-UTR,Close to 3'-UTR,"""Type 2C serine/threonine protein phosphatase (PP2C); alternatively spliced to create two mRNA isoforms; protein from spliced form localizes to the mitochondria while the one from the unspliced form is localized to the nuclear envelope; activates coenzyme Q6 biosynthesis by dephosphorylation of demethoxy-Q6 hydroxylase Coq7p""",Verified ORF
5129,8,250827,-0.0235619923944809,0.102967440273848,0.819133914324782,YHR076W,PTC7,SGDID:S000001118,Close to 3'-UTR,Close to 3'-UTR,"""Type 2C serine/threonine protein phosphatase (PP2C); alternatively spliced to create two mRNA isoforms; protein from spliced form localizes to the mitochondria while the one from the unspliced form is localized to the nuclear envelope; activates coenzyme Q6 biosynthesis by dephosphorylation of demethoxy-Q6 hydroxylase Coq7p""",Verified ORF
5130,8,252848,-0.0204092207986533,0.101079794027039,0.840101848623,YHR077C,NMD2,SGDID:S000001119,CDS,CDS,"""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",Verified ORF
5131,8,252929,-0.024526293872395,0.10097220508173,0.808222828925025,YHR077C,NMD2,SGDID:S000001119,CDS,CDS,"""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",Verified ORF
5132,8,253025,-0.0238452070501156,0.1011614170068,0.813790955803675,YHR077C,NMD2,SGDID:S000001119,CDS,CDS,"""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",Verified ORF
5133,8,255323,-0.0100863696955871,0.101063499653004,0.920557936344401,YHR077C,NMD2,SGDID:S000001119,CDS,CDS,"""Protein involved in the nonsense-mediated mRNA decay (NMD) pathway; interacts with Nam7p and Upf3p; involved in telomere maintenance""",Verified ORF
5134,8,257550,-0.0901413951195662,0.101920343670386,0.377066204595066,YHR078W,YHR078W,SGDID:S000001120,CDS,CDS,"""High osmolarity-regulated gene of unknown function""",Uncharacterized ORF
5135,8,259324,-0.114870562266404,0.101499593160582,0.258514413909944,YHR079C,IRE1,SGDID:S000001121,CDS,CDS,"""Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; role in homeostatic adaptation to ER stress; Kar2p binds inactive Ire1p and releases from it upon ER stress""",Verified ORF
5136,8,261710,-0.0953699768301132,0.101039557649344,0.345872702217776,YHR079C,IRE1,SGDID:S000001121,Close to 3'-UTR,Close to 3'-UTR,"""Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; role in homeostatic adaptation to ER stress; Kar2p binds inactive Ire1p and releases from it upon ER stress""",Verified ORF
5137,8,261724,-0.088202288794493,0.101217455205561,0.384120507374031,YHR079C,IRE1,SGDID:S000001121,Close to 3'-UTR,Close to 3'-UTR,"""Serine-threonine kinase and endoribonuclease; transmembrane protein that mediates the unfolded protein response (UPR) by regulating Hac1p synthesis through HAC1 mRNA splicing; role in homeostatic adaptation to ER stress; Kar2p binds inactive Ire1p and releases from it upon ER stress""",Verified ORF
5138,8,262618,-0.0759751493407598,0.101446069070393,0.454403215927288,YHR079C-A_NFR/NDR,,,Promoter,Promoter,,Promoter
5139,8,263049,-0.0761648168034531,0.10110091686129,0.451739152900685,YHR080C,LAM4,SGDID:S000001122,CDS,CDS,"""Sterol-binding protein that localizes to puncta in the cortical ER; sterol binding occurs via two StART-like domains; one of six StART-like domain-containing proteins in yeast that may be involved in intracellular sterol transfer between membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
5140,8,263382,-0.0975879839429473,0.101048753238282,0.334829699917739,YHR080C,LAM4,SGDID:S000001122,CDS,CDS,"""Sterol-binding protein that localizes to puncta in the cortical ER; sterol binding occurs via two StART-like domains; one of six StART-like domain-containing proteins in yeast that may be involved in intracellular sterol transfer between membranes; conserved across eukaryotes; has both GRAM and StART-like (VASt) domains; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies""",Verified ORF
5141,8,267630,-0.164534606620419,0.100641675164481,0.102970710288765,YHR081W,LRP1,SGDID:S000001123,CDS,CDS,"""Nuclear exosome-associated nucleic acid binding protein; involved in RNA processing ; surveillance ; degradation ; tethering ; and export; forms a stable heterodimer with Rrp6p and regulates its exonucleolytic activity; rapidly degraded by the proteasome in the absence of Rrp6p; homolog of mammalian nuclear matrix protein C1D involved in regulation of DNA repair and recombination""",Verified ORF
5142,8,269682,-0.164166519241188,0.100772114402081,0.104186685491029,YHR082C,KSP1,SGDID:S000001124,CDS,CDS,"""Serine/threonine protein kinase; associates with TORC1 and likely involved in TOR signaling cascades; negative regulator of autophagy; nuclear translocation required for haploid filamentous growth; regulates filamentous growth induced nuclear translocation of Bcy1p ; Fus3p ; and Sks1p; overproduction causes allele-specific suppression of prp20-10; protein abundance increases in response to DNA replication stress""",Verified ORF
5143,8,272525,-0.1066345350161,0.101139876342618,0.292454180603257,YHR083W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5144,8,272825,-0.112838836130174,0.101003759068376,0.264679461842182,YHR083W,SAM35,SGDID:S000001125,CDS,CDS,"""Component of the sorting and assembly machinery (SAM) complex; the SAM (or TOB) complex is located in the mitochondrial outer membrane; the complex binds precursors of beta-barrel proteins and facilitates their insertion into the outer membrane""",Verified ORF
5145,8,277103,-0.111600288312368,0.101119880446755,0.270499627925136,YHR085W,IPI1,SGDID:S000001127,CDS,CDS,"""Component of the Rix1 complex and possibly pre-replicative complexes; required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-replicative complex (pre-RC) formation and maintenance during DNA replication licensing; relocalizes to the cytosol in response to hypoxia; essential gene""",Verified ORF
5148,8,284047,-0.12009143767901,0.101815568152599,0.238993548320351,YHR090C,YNG2,SGDID:S000001132,CDS,CDS,"""Subunit of NuA4 ; an essential histone acetyltransferase complex; positions Piccolo NuA4 for efficient acetylation of histone H4 or histone H2A; relocalizes to the cytosol in response to hypoxia; similar to human tumor suppressor ING1 and its isoforms ING4 and ING5""",Verified ORF
5150,8,289717,-0.116386777130533,0.102121870475413,0.255190238069208,YHR092C,HXT4,SGDID:S000001134,Close to 3'-UTR,Close to 3'-UTR,"""High-affinity glucose transporter; member of the major facilitator superfamily ; expression is induced by low levels of glucose and repressed by high levels of glucose; HXT4 has a paralog ; HXT7 ; that arose from the whole genome duplication""",Verified ORF
5153,8,292640,-0.118196806067896,0.102868895934106,0.251332136287321,YHR094C,HXT1,SGDID:S000001136,Close to 3'-UTR,Close to 3'-UTR,"""Low-affinity glucose transporter of the major facilitator superfamily; expression is induced by Hxk2p in the presence of glucose and repressed by Rgt1p when glucose is limiting; HXT1 has a paralog ; HXT6 ; what arose from the whole genome duplication""",Verified ORF
5154,8,298467,-0.100734862824773,0.100733396713671,0.317988458201658,YHR097C,PAL2,SGDID:S000001139,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in clathrin-mediated endocytosis; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YHR097C has a paralog ; PAL1 ; that arose from the whole genome duplication""",Verified ORF
5155,8,298906,-0.0572129580306047,0.101698853215591,0.574083243376101,YHR097C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5156,8,300010,-0.0670017712484205,0.101244228714921,0.508541670559003,YHR098C,SFB3,SGDID:S000001140,CDS,CDS,"""Component of the Sec23p-Sfb3p heterodimer of the COPII vesicle coat; COPII coat is required for cargo selection during vesicle formation in ER to Golgi transport; scaffolding function of Lst1p required to generate vesicles that can accommodate difficult cargo proteins that include large oligomeric assemblies and asymmetrically distributed membrane proteins; with Atg40p acts in autophagy of the ER; homologous to Sec24p and Sfb2p""",Verified ORF
5157,8,302175,-0.072286265763676,0.101233930440987,0.475667044710853,YHR098C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5158,8,303954,-0.0658999855613474,0.102116649695726,0.519125929261449,YHR099W,TRA1,SGDID:S000001141,CDS,CDS,"""Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g. ; Gal4p) which leads to transcription activation; similar to human TRRAP ; which is a cofactor for c-Myc mediated oncogenic transformation""",Verified ORF
5159,8,312174,-0.0917320306337039,0.101099502639666,0.364843866590771,YHR099W,TRA1,SGDID:S000001141,CDS,CDS,"""Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g. ; Gal4p) which leads to transcription activation; similar to human TRRAP ; which is a cofactor for c-Myc mediated oncogenic transformation""",Verified ORF
5160,8,313105,-0.0976747480903033,0.100899256614815,0.333686015187163,YHR099W,TRA1,SGDID:S000001141,CDS,CDS,"""Subunit of SAGA and NuA4 histone acetyltransferase complexes; interacts with acidic activators (e.g. ; Gal4p) which leads to transcription activation; similar to human TRRAP ; which is a cofactor for c-Myc mediated oncogenic transformation""",Verified ORF
5161,8,315156,-0.0875866960698001,0.100939824133643,0.386141502116148,YHR101C,BIG1,SGDID:S000001143,CDS,CDS,"""Integral membrane protein of the endoplasmic reticulum; required for normal content of cell wall beta-1,6-glucan""",Verified ORF
5162,8,315211,-0.0913493381638527,0.10091603990103,0.365976106417163,YHR101C,BIG1,SGDID:S000001143,CDS,CDS,"""Integral membrane protein of the endoplasmic reticulum; required for normal content of cell wall beta-1,6-glucan""",Verified ORF
5163,8,317992,-0.0918833898754106,0.101147186719339,0.364279972128623,YHR102W,KIC1,SGDID:S000001144,CDS,CDS,"""Protein kinase of the PAK/Ste20 family ; required for cell integrity; physically interacts with Cdc31p (centrin) ; which is a component of the spindle pole body; phosphorylates Cbk1p kinase after allosteric activation by Hym1p; part of the RAM network that regulates cellular polarity and morphogenesis""",Verified ORF
5164,8,318497,-0.0695831184976406,0.101068819055114,0.49160738263603,YHR102W,KIC1,SGDID:S000001144,CDS,CDS,"""Protein kinase of the PAK/Ste20 family ; required for cell integrity; physically interacts with Cdc31p (centrin) ; which is a component of the spindle pole body; phosphorylates Cbk1p kinase after allosteric activation by Hym1p; part of the RAM network that regulates cellular polarity and morphogenesis""",Verified ORF
