SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7208,11,444420,0.116812412261271,0.073014992432198,0.110528337724396,YKR002W,PAP1,SGDID:S000001710,CDS,CDS,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7209,11,444997,0.112171751425139,0.0741690292874992,0.131331959431701,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7210,11,445026,0.137100617614374,0.0738079752063304,0.0640681750771526,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7211,11,445153,0.108792128944153,0.0729510460044686,0.136774968052089,YKR003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7212,11,445220,0.122299479655296,0.0736637681296458,0.097754313465573,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7213,11,445373,0.120708144492137,0.0731060505915384,0.0995998025026926,YKR002W,PAP1,SGDID:S000001710,Close to 3'-UTR,Close to 3'-UTR,"""Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation ; forms multiprotein complex with polyadenylation factor I (PF I) ; also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping""",Verified ORF
7214,11,445854,0.116630712326559,0.0728057344142806,0.11006242252659,YKR003W,OSH6,SGDID:S000001711,CDS,CDS,"""Oxysterol-binding  phosphatidylserine transferase; family members have overlapping ; redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog ; OSH7 ; that arose from the whole genome duplication""",Verified ORF
7216,11,448760,0.115112540296903,0.0730545710537927,0.115989273231914,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7217,11,449454,0.119398086592105,0.0731561189138367,0.103550169170497,YKR005C,YKR005C,SGDID:S000001713,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
7218,11,452711,0.0997418780518111,0.0743103416602556,0.180382694955754,YKR008W,RSC4,SGDID:S000001716,CDS,CDS,"""Component of the RSC chromatin remodeling complex; found in close proximity to nucleosomal DNA; displaced from the surface of nucleosomal DNA after chromatin remodeling; acetylated (K25) by Gcn5p ; altering replication stress tolerance; contains tandem bromodomains that recognize histone H3 acetylated on K14 (H3K14ac) by Gcn5p""",Verified ORF
7219,11,456846,0.0690056019797392,0.0731700269943222,0.346282090727968,YKR009C,FOX2,SGDID:S000001717,CDS,CDS,"""3-hydroxyacyl-CoA dehydrogenase and enoyl-CoA hydratase; multifunctional enzyme of the peroxisomal fatty acid beta-oxidation pathway; mutation is functionally complemented by human HSD17B4""",Verified ORF
7223,11,460484,0.0551721485766578,0.0735765358180883,0.453838100558396,YKR010C,TOF2,SGDID:S000001718,CDS,CDS,"""Protein required for rDNA silencing and mitotic rDNA condensation; stimulates Cdc14p phosphatase activity and biphasic release to promote rDNA repeat segregation; required for condensin recruitment to the replication fork barrier site; TOF2 has a paralog ; NET1 ; that arose from the whole genome duplication""",Verified ORF
7224,11,462463,0.0307875926500305,0.0737174847298032,0.676462052482304,SUT237,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7225,11,463057,0.0507574592501656,0.0731100749759409,0.487975313809393,ARS1115,ARS1115,SGDID:S000130139,Other features,Replication,"""Putative replication origin; identified in multiple array studies ; not yet confirmed by plasmid-based assay""",ARS
7226,11,463846,0.0426598871760638,0.0733556364389102,0.561241759144999,YKR012C,YKR012C,SGDID:S000001720,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene PRY2""",Dubious ORF
7227,11,464832,0.0078566861618449,0.0735052045577136,0.914940043123965,YKR013W,PRY2,SGDID:S000001721,CDS,CDS,"""Sterol binding protein involved in the export of acetylated sterols; role in sterol export is redundant with that of PRY1; redundant role with PRY1 and PRY3 in the export of free fatty acids; may be involved in detoxification of hydrophobic compounds; secreted glycoprotein and member of the CAP protein superfamily (cysteine-rich secretory proteins (CRISP) ; antigen 5 ; and pathogenesis related 1 proteins)""",Verified ORF
7230,11,465463,0.0620866821001776,0.0742191549602691,0.403421725974695,YKR014C,YPT52,SGDID:S000001722,CDS,CDS,"""Endosomal Rab family GTPase; required for vacuolar protein sorting ; endocytosis and multivesicular body (MVB) biogenesis and sorting; required for localization of the CORVET complex to endosomes; involved in autophagy and ionic stress tolerance; similar to Vps21p and Ypt53p; mammalian Rab5 homolog; protein abundance increases in response to DNA replication stress""",Verified ORF
7231,11,466269,0.0706964694843332,0.0729227224567584,0.332973985409905,YKR014C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7232,11,466959,0.0601391903429421,0.0736337810898798,0.414631466101805,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7233,11,467309,0.05793206424838,0.0734577617682513,0.430849093326431,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7234,11,467328,0.0666033936692901,0.0731145510999079,0.36294554997226,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7235,11,467504,0.0708289877957934,0.0732619162257421,0.334310229658504,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7236,11,467546,0.0861108923390538,0.0730568154259585,0.239317957155545,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7237,11,467564,0.0819821886274694,0.0731244265007873,0.262993468764812,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7238,11,467627,0.0662873782789372,0.073247353311986,0.366093296082244,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7239,11,467651,0.0751974168233811,0.0730909388785605,0.304268705928006,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7240,11,467666,0.08158491763743,0.073471677634799,0.26757098149514,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7241,11,467744,0.0559354328470461,0.0733854802425555,0.446441333142026,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7242,11,467777,0.0505602832369271,0.0733384547840392,0.491018048002868,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7243,11,467786,0.0492016914305109,0.0734757945789955,0.503530618592376,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7244,11,469130,0.0819951444567917,0.0738643981049971,0.267721598893398,SUT238,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
7245,11,471802,0.17408150547903,0.0733351548511514,0.0181415602266195,YKR017C,HEL1,SGDID:S000001725,CDS,CDS,"""RING finger ubiquitin ligase (E3); involved in ubiquitination and degradation of excess histones; interacts with Ubc4p and Rad53p; null mutant sensitive to hydroxyurea (HU)""",Verified ORF
7246,11,475092,0.129325292591855,0.073381194438292,0.078871097257058,YKR018C,YKR018C,SGDID:S000001726,CDS,CDS,"""Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress; YKR018C has a paralog ; IML2 ; that arose from the whole genome duplication""",Verified ORF
7247,11,476182,0.123089011619394,0.0730645355226653,0.0929377510382988,CUT240,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
7248,11,477654,0.157733368378328,0.0730817003781598,0.0315770416915327,YKR019C,IRS4,SGDID:S000001727,CDS,CDS,"""EH domain-containing protein; involved in regulating phosphatidylinositol 4,5-bisphosphate levels and autophagy; Irs4p and Tax4p bind and activate the PtdIns phosphatase Inp51p; Irs4p and Tax4p are involved in localizing Atg17p to the PAS; IRS4 has a paralog ; TAX4 ; that arose from the whole genome duplication""",Verified ORF
7249,11,480438,0.122982620937319,0.0736441467026465,0.0958141433081878,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7250,11,481321,0.106028891706271,0.0740399107004278,0.153014220095405,YKR021W,ALY1,SGDID:S000001729,CDS,CDS,"""Alpha arrestin ; substrate of calcineurin; controls nutrient-mediated intracellular sorting of permease Gap1p; interacts with AP-1 subunit Apl4p; dephosphorylation of Aly1p required for the endocytosis of Dip5p; may regulate endocytosis of plasma membrane proteins by recruiting ubiquitin ligase Rsp5p to plasma membrane targets; ALY1 has a paralog ; ALY2 ; that arose from the whole genome duplication""",Verified ORF
7251,11,485149,0.126033976112732,0.0748944959348005,0.0932940857542908,YKR024C,DBP7,SGDID:S000001732,CDS,CDS,"""Putative ATP-dependent RNA helicase of the DEAD-box family; involved in ribosomal biogenesis; required at post-transcriptional step for efficient retrotransposition; essential for growth under anaerobic conditions""",Verified ORF
7253,11,487905,0.100866375024344,0.0737393042253011,0.172220395692621,YKR025W,RPC37,SGDID:S000001733,CDS,CDS,"""RNA polymerase III subunit C37""",Verified ORF
7254,11,489044,0.105258006789481,0.0740430265910711,0.156031386338275,YKR026C,GCN3,SGDID:S000001734,CDS,CDS,"""Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity regulated by phosphorylated eIF2; positive regulator of GCN4 expression; mutations in human ortholog EIF2B2 cause fatal brain disease childhood ataxia with central nervous system hypomyelination (CACH); human ortholog EIF2B1 can complement yeast null mutant""",Verified ORF
7257,11,491233,0.114606153140005,0.0743578504447714,0.124144954725895,YKR027W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7258,11,491866,0.133073101085199,0.0741846679284446,0.0736994396687744,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7259,11,493392,0.118738325134403,0.0751347028004567,0.114924766673411,YKR027W,BCH2,SGDID:S000001735,CDS,CDS,"""Member of the ChAPs (Chs5p-Arf1p-binding proteins) family; part of the exomer complex with Chs5p to mediate export of specific cargo proteins ; including Chs3p ; from the Golgi to the plasma membrane; BCH2 has a paralog ; CHS6 ; that arose from the whole genome duplication""",Verified ORF
7262,11,494726,0.0973173838562493,0.0736729122572184,0.187377531347034,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7263,11,495468,0.0805454347950734,0.0738100820549037,0.275906072740571,YKR028W,SAP190,SGDID:S000001736,CDS,CDS,"""Protein that forms a complex with the Sit4p protein phosphatase; required for Sit4p function; member of a family of similar proteins including Sap4p ; Sap155p ; and Sap185p; SAP190 has a paralog ; SAP185 ; that arose from the whole genome duplication""",Verified ORF
7264,11,498423,0.0615056928966913,0.0745077976158689,0.409649067125449,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7265,11,498694,0.0766336310049662,0.0737420539525352,0.299417404957948,YKR029C,SET3,SGDID:S000001737,CDS,CDS,"""Defining member of the SET3 histone deacetylase complex; which is a meiosis-specific repressor of sporulation genes; necessary for efficient transcription by RNAPII; one of two yeast proteins that contains both SET and PHD domains; SET3 has a paralog ; SET4 ; that arose from the whole genome duplication""",Verified ORF
7266,11,507721,0.0744674290758367,0.0736128771441679,0.312418055650826,YKR035W-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7267,11,508824,0.0620616426840253,0.0740283080655082,0.402401384935371,YKR036C,CAF4,SGDID:S000001744,CDS,CDS,"""WD40 repeat-containing protein associated with the CCR4-NOT complex; interacts in a Ccr4p-dependent manner with Ssn2p; also interacts with Fis1p ; Mdv1p and Dnm1p and plays a role in mitochondrial fission; CAF4 has a paralog ; MDV1 ; that arose from the whole genome duplication""",Verified ORF
7268,11,515387,0.0640367272178506,0.0737079825107341,0.385552526223539,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7269,11,515435,0.0386972522296496,0.07405507028239,0.601617341143158,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
7270,11,515606,0.0569700570994638,0.0741058095251366,0.44254601903306,YKR039W,GAP1,SGDID:S000001747,CDS,CDS,"""General amino acid permease; involved in uptake of all L-amino acids ; some D-amino acids ; related compounds ; toxic analogs and polyamines; regulated by nitrogen source; targeted to vacuole for degradation under preferential nitrogen source; essential for invasive growth""",Verified ORF
