SNP,Chr,Pos,Effect,SE,HUG1_PGM2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5706,9,243230,0.0552176729886033,0.0653173172028737,0.398473737597888,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5707,9,243307,0.0516020922055162,0.0653225671420665,0.430082551405316,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5708,9,243521,0.0576073254952133,0.065122150131892,0.376972281201506,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5709,9,243529,0.0576073254952133,0.065122150131892,0.376972281201506,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5710,9,243574,0.0630522750353,0.0652930524326462,0.334864818086918,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5711,9,243694,0.0612309566513038,0.0651138162332517,0.347671807255393,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5712,9,243723,0.052237386481486,0.0653200951800534,0.424414401424532,YIL063C,YRB2,SGDID:S000001325,CDS,CDS,"""Protein of unknown function; involved in nuclear processes of the Ran-GTPase cycle; involved in nuclear protein export; contains Ran Binding Domain and FxFG repeats; interacts with Srm1p ; GTP-Gsp1p ; Rna1p and Crm1p; relocalizes to the cytosol in response to hypoxia; not essential for viability""",Verified ORF
5713,9,243786,0.0675426325004777,0.0652844986413781,0.301569070932896,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5714,9,243799,0.0622690860859718,0.0655783139788801,0.342996792401982,YIL063C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5717,9,244149,0.0538991424380242,0.0651321757504684,0.408493079666468,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5718,9,244280,0.0396695506293599,0.0649807022335276,0.541935381846005,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5719,9,244304,0.0572777558368737,0.0651229736528944,0.379711091518577,YIL062C,ARC15,SGDID:S000001324,CDS,CDS,"""Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; has mRNA binding activity""",Verified ORF
5720,9,244502,0.0362565130695458,0.0649863506144337,0.577259716797322,YIL062C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5721,9,244863,0.0398314845636839,0.0652523979188825,0.541975236248294,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5722,9,244901,0.0388218000943028,0.0650719173324141,0.551157963930935,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5723,9,244951,0.0420142717244751,0.0649734559393511,0.518286806043424,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5724,9,245431,0.0532313477093695,0.0649501609849486,0.413013019580698,YIL061C,SNP1,SGDID:S000001323,CDS,CDS,"""Component of U1 snRNP required for mRNA splicing via spliceosome; substrate of the arginine methyltransferase Hmt1p; may interact with poly(A) polymerase to regulate polyadenylation; homolog of human U1 70K protein; protein abundance increases in response to DNA replication stress""",Verified ORF
5731,9,249562,0.0874414206935844,0.0649567042213655,0.179118195482448,CUT192,,,Unstable transcript,CUT,ncRNA_STM,Unstable transcript
5733,9,249795,0.100340041073935,0.0650888305399076,0.124070119718797,YIL056W,VHR1,SGDID:S000001318,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5734,9,250484,0.0917837435198643,0.0648527629937564,0.157872858284661,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5735,9,250581,0.0995032858677841,0.0648205039181003,0.12566515309907,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5736,9,251030,0.0818486089385298,0.0648658049484717,0.207848673193851,YIL056W,VHR1,SGDID:S000001318,CDS,CDS,"""Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog ; VHR2 ; that arose from the whole genome duplication""",Verified ORF
5737,9,252109,0.0606979883584653,0.0649469779039436,0.350644900888447,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5738,9,252323,0.0671288516092541,0.0649167465851948,0.30180851983204,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5739,9,253139,0.0345528293334866,0.064906222021602,0.594818496477029,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5740,9,253318,0.0352394586902301,0.0651765967435911,0.589071519932348,YIL055C,YIL055C,SGDID:S000001317,CDS,CDS,"""Putative protein of unknown function""",Uncharacterized ORF
5743,9,254027,0.0031214756292256,0.0665930416811794,0.962640236212199,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5744,9,254091,0.0033749143561824,0.065104467243853,0.958686743291242,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5745,9,254108,0.0131026674216418,0.0651905609488785,0.840821951862886,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5746,9,254153,0.0042764738541486,0.0653882104603698,0.947891512605748,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5747,9,254311,0.0162637237292456,0.0650092327609855,0.802597088164725,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5748,9,254315,0.0164020581647945,0.06519773421959,0.801516709500773,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5749,9,254336,0.0087692262193164,0.0651967477006142,0.89308066891048,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5750,9,254355,0.016671028688353,0.065192380214414,0.798315599823188,YIL054W_NFR/NDR,,,Promoter,Promoter,,Promoter
5751,9,254492,0.0271101785981313,0.0650112671085307,0.676926482395613,YIL053W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5752,9,254600,0.0196437652337735,0.0652024229475878,0.763383298266026,YIL054W,YIL054W,SGDID:S000001316,CDS,CDS,"""Protein of unknown function; expressed at both mRNA and protein levels""",Uncharacterized ORF
5756,9,255387,-0.0017156647529241,0.0651149283314801,0.978994454708846,YIL053W,GPP1,SGDID:S000001315,CDS,CDS,"""Constitutively expressed DL-glycerol-3-phosphate phosphatase; also known as glycerol-1-phosphatase; involved in glycerol biosynthesis ; induced in response to both anaerobic and osmotic stress; GPP1 has a paralog ; GPP2 ; that arose from the whole genome duplication""",Verified ORF
5759,9,256304,0.0177758222506329,0.0655757446972115,0.786493229368515,YIL052C,RPL34B,SGDID:S000001314,CDS,CDS,"""Ribosomal 60S subunit protein L34B; homologous to mammalian ribosomal protein L34 ; no bacterial homolog; RPL34B has a paralog ; RPL34A ; that arose from the whole genome duplication""",Verified ORF
5760,9,257336,0.0151713443115597,0.0651934177435413,0.816119279261087,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5761,9,257350,0.0178256108081227,0.065095746502796,0.784370202999024,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5765,9,257531,0.0264516385843299,0.0665475909496745,0.691250426494825,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5766,9,257575,0.0369349719563629,0.065918639967783,0.575622402560803,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5767,9,257591,0.0327596631307625,0.0658704763332696,0.619262785126649,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5768,9,257605,0.0358996132911456,0.0661949367013543,0.587932213444651,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5769,9,257815,0.0202158749097224,0.0650937679272076,0.756314290381863,YIL052C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5770,9,258080,0.0380619019640081,0.0650834713303468,0.559044563775142,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5771,9,258259,0.0295450484662663,0.0652886255450511,0.65116533822514,YIL051C,MMF1,SGDID:S000001313,CDS,CDS,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5772,9,258345,0.0223196549573027,0.065394479485334,0.733074840877803,YIL050W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5773,9,258661,0.0392481362938499,0.0649783560522018,0.546219243085591,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5774,9,258900,0.0341025191084224,0.0649855595577671,0.600071984547188,YIL051C,MMF1,SGDID:S000001313,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial protein required for transamination of isoleucine; but not of valine or leucine; may regulate specificity of branched-chain transaminases Bat1p and Bat2p; induction of expression in response to stress is mediated by a Hog1p-regulated antisense RNA and gene looping; interacts genetically with mitochondrial ribosomal protein genes; MMF1 has a paralog ; HMF1 ; that arose from the whole genome duplication""",Verified ORF
5778,9,260986,0.0636900586592411,0.0664409503098077,0.338418166984939,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5779,9,261156,0.0555086109752849,0.0654079671665275,0.396650000592348,YIL048W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5780,9,264604,0.0471719128246184,0.0655439544460769,0.472186612151177,YIL048W,NEO1,SGDID:S000001310,CDS,CDS,"""Phospholipid translocase (flippase) ; role in phospholipid asymmetry of plasma membrane; involved in endocytosis ; vacuolar biogenesis and Golgi to ER vesicle-mediated transport; localizes to endosomes and the Golgi apparatus""",Verified ORF
5781,9,265537,0.0754635806256168,0.065183932195075,0.247768304961733,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5782,9,266567,0.0816617158296815,0.0647805092135838,0.208288895227112,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5783,9,266879,0.0751112913047405,0.0648970943772632,0.247895328411816,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5784,9,267323,0.0709315858599851,0.0649268254943954,0.275364982522621,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5785,9,267437,0.100757268071059,0.0647934439364633,0.120829404840378,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
5786,9,267785,0.0808796886829432,0.0651509829429257,0.215275156045253,YIL047C,SYG1,SGDID:S000001309,CDS,CDS,"""Plasma membrane protein of unknown function; truncation and overexpression suppresses lethality of G-alpha protein deficiency""",Verified ORF
