SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
4344,7,460296,-0.247856707380879,0.123407759390547,0.0453581337657678,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4345,7,460447,-0.266237616943058,0.123669258356642,0.0320099949064804,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4346,7,460988,-0.279367299050249,0.122237893259518,0.0228794179054083,YGL017W,ATE1,SGDID:S000002985,CDS,CDS,"""Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway; may have a role in regulating stress response""",Verified ORF
4347,7,461431,-0.241667151983874,0.122855890351323,0.0499570025730355,YGL016W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4348,7,462915,-0.189530864914436,0.126030054984544,0.133512965416992,YGL016W,KAP122,SGDID:S000002984,CDS,CDS,"""Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance""",Verified ORF
4349,7,465310,-0.202230923333581,0.123693970630474,0.102955204990374,YGL015C,YGL015C,SGDID:S000002983,CDS,CDS,"""Formin inhibitor; negatively regulates Bnr1-mediated actin filament nucleation but not filament elongation; performs distinct but overlapping roles with Hof1p to control actin cable assembly and polarized secretion; bnr1 bil2 double mutants are inviable; localizes to the cytosol ; secretory vesicles and sites of polarized growth""",Verified ORF
4350,7,465688,-0.208296444169745,0.124475345287808,0.0951353868901994,YGL014W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
4351,7,467332,-0.218073822444988,0.123566929230545,0.0784581136016142,YGL014W,PUF4,SGDID:S000002982,CDS,CDS,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4352,7,467497,-0.195700034092191,0.124131751415934,0.115794598235638,YGL014W,PUF4,SGDID:S000002982,CDS,CDS,"""Member of the PUF protein family; PUF family is defined by the presence of Pumilio homology domains that confer RNA binding activity; preferentially binds mRNAs encoding nucleolar ribosomal RNA-processing factors""",Verified ORF
4356,7,469647,-0.139866141455066,0.123518292296439,0.258255199464505,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4357,7,469734,-0.137407135023034,0.124156251526094,0.269165385364032,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4358,7,471518,-0.122402538197404,0.125942295147505,0.331768855399812,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4359,7,472246,-0.16690677114609,0.124755458411241,0.181799565097986,YGL013C,PDR1,SGDID:S000002981,CDS,CDS,"""Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog ; PDR3 ; that arose from the whole genome duplication""",Verified ORF
4360,7,477177,-0.176386396809272,0.125367821466556,0.160321695986894,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4361,7,477678,-0.163687807163187,0.124539724604674,0.189584462213068,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4362,7,477857,-0.170600795110733,0.12453553783564,0.171589913036527,YGL009C,LEU1,SGDID:S000002977,CDS,CDS,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4363,7,479063,-0.120245368705345,0.124974098348941,0.33662668459471,YGL009C,LEU1,SGDID:S000002977,Close to 3'-UTR,Close to 3'-UTR,"""Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway""",Verified ORF
4366,7,482519,-0.131522575181693,0.126692408195379,0.299922358201918,YGL008C,PMA1,SGDID:S000002976,CDS,CDS,"""Plasma membrane P2-type H+-ATPase; pumps protons out of cell; major regulator of cytoplasmic pH and plasma membrane potential; long-lived protein asymmetrically distributed at plasma membrane between mother cells and buds; accumulates at high levels in mother cells during aging ; buds emerge with very low levels of Pma1p ; newborn cells have low levels of Pma1p; Hsp30p plays a role in Pma1p regulation; interactions with Std1p appear to propagate [GAR+]""",Verified ORF
4370,7,489418,-0.110019167758172,0.126573289676631,0.385321167484342,YGL006W,PMC1,SGDID:S000002974,CDS,CDS,"""Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium; similar to mammalian PMCA1a""",Verified ORF
4371,7,492815,-0.083080856355747,0.126683108761448,0.512369487569013,YGL003C,CDH1,SGDID:S000002971,CDS,CDS,"""Activator of anaphase-promoting complex/cyclosome (APC/C); antagonist of the spindle assembly checkpoint; directs ubiquitination of cyclins resulting in mitotic exit; targets the APC/C to specific substrates including: Cdc20p ; Ase1p ; Cin8p ; Fin1p and Clb5p; partially active in metaphase ; and fully active in anaphase; cell-cycle regulated""",Verified ORF
4372,7,494079,-0.0891458808330312,0.126533168973349,0.481569931831779,YGL003C,CDH1,SGDID:S000002971,CDS,CDS,"""Activator of anaphase-promoting complex/cyclosome (APC/C); antagonist of the spindle assembly checkpoint; directs ubiquitination of cyclins resulting in mitotic exit; targets the APC/C to specific substrates including: Cdc20p ; Ase1p ; Cin8p ; Fin1p and Clb5p; partially active in metaphase ; and fully active in anaphase; cell-cycle regulated""",Verified ORF
4373,7,494841,-0.0781388869591189,0.126775617216827,0.538056979403209,YGL002W,ERP6,SGDID:S000002970,CDS,CDS,"""Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; ERP6 has a paralog ; ERP1 ; that arose from the whole genome duplication""",Verified ORF
4374,7,494885,-0.133936691546233,0.129186673423996,0.300553367095692,YGL002W,ERP6,SGDID:S000002970,CDS,CDS,"""Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; the authentic ; non-tagged protein is detected in highly purified mitochondria in high-throughput studies; ERP6 has a paralog ; ERP1 ; that arose from the whole genome duplication""",Verified ORF
4375,7,497601,-0.124398969196384,0.126972811122025,0.327890782397171,YGR001C,EFM5,SGDID:S000003233,Close to 3'-UTR,Close to 3'-UTR,"""S-adenosylmethionine-dependent lysine methyltransferase; involved in the trimethylation of eEF1A (Tef1p/Tef2p) at lysine 79; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; required for replication of Brome mosaic virus in budding yeast; expresses a circular RNA; originally misclassified as a N-6-adenine specific DNA methyltransferase based on sequence similarity; both Efm5p and human ortholog N6AMT2 can methylate eEF1a from either species in vitro""",Verified ORF
4376,7,505014,-0.130573048225834,0.125956975036026,0.300609520396235,YGR005C,TFG2,SGDID:S000003237,CDS,CDS,"""TFIIF (Transcription Factor II) middle subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP30""",Verified ORF
4377,7,506260,-0.133105581775608,0.126793775104747,0.294537389322118,YGR006W,PRP18,SGDID:S000003238,CDS,CDS,"""Splicing factor and component of snRNP U5; factor involved in the positioning of the 3' splice site during the second catalytic step of splicing; interacts with Slu7p""",Verified ORF
4378,7,507347,-0.129964578043358,0.126975891992154,0.306754715729609,YGR007W,ECT1,SGDID:S000003239,CDS,CDS,"""Ethanolamine-phosphate cytidylyltransferase; catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases; inability of the null mutant to synthesize phosphatidylethanolamine and phosphatidylcholine from ethanolamine is functionally complemented by human PCYT2""",Verified ORF
4379,7,508075,-0.115684293838441,0.12828261975528,0.367782026108323,YGR007W,ECT1,SGDID:S000003239,Close to 3'-UTR,Close to 3'-UTR,"""Ethanolamine-phosphate cytidylyltransferase; catalyzes the second step of phosphatidylethanolamine biosynthesis; involved in the maintenance of plasma membrane; similar to mammalian CTP: phosphocholine cytidylyl-transferases; inability of the null mutant to synthesize phosphatidylethanolamine and phosphatidylcholine from ethanolamine is functionally complemented by human PCYT2""",Verified ORF
4380,7,508351,-0.118998158524525,0.127806529519254,0.352448281855808,YGR008C,STF2,SGDID:S000003240,CDS,CDS,"""Protein involved in resistance to desiccation stress; Stf2p exhibits antioxidant properties ; and its overexpression prevents ROS accumulation and apoptosis; binds to F0 sector of mitochondrial F1F0 ATPase in vitro and may modulate the inhibitory action of Inh1p and Stf1p; protein abundance increases in response to DNA replication stress; STF2 has a paralog ; TMA10 ; that arose from the whole genome duplication""",Verified ORF
4383,7,516852,-0.0989126240493716,0.126882369121314,0.43617129257087,YGR013W,SNU71,SGDID:S000003245,Close to 3'-UTR,Close to 3'-UTR,"""Component of U1 snRNP required for mRNA splicing via spliceosome; yeast specific ; no metazoan counterpart""",Verified ORF
4384,7,520054,-0.0942917751840886,0.126108312633683,0.45513610889299,YGR014W,MSB2,SGDID:S000003246,CDS,CDS,"""Mucin family member involved in various signaling pathways; functions as osmosensor in the Sho1p-mediated HOG pathway; functions in Cdc42p- and MAP kinase-dependent filamentous growth signaling pathway; processed into secreted and cell-associated forms by aspartyl protease Yps1p; potential Cdc28p substrate""",Verified ORF
4385,7,524777,-0.0800404562854207,0.126606312894572,0.527665722620253,YGR018C_NFR/NDR,,,Promoter,Promoter,,Promoter
4386,7,524944,-0.0784066998185158,0.126920743763975,0.537131142441336,YGR018C_NFR/NDR,,,Promoter,Promoter,,Promoter
4387,7,529282,-0.0784066998185158,0.126920743763975,0.537131142441336,YGR022C,YGR022C,SGDID:S000003254,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; overlaps almost completely with the verified ORF MTL1/YGR023W""",Dubious ORF
4388,7,530662,-0.0651647038949617,0.12945956621649,0.615025477776159,YGR023W,MTL1,SGDID:S000003255,CDS,CDS,"""Putative plasma membrane sensor; involved in cell integrity signaling and stress response during glucose starvation and oxidative stress; has structural and functional similarity to Mid2p; MTL1 has a paralog ; MID2 ; that arose from the whole genome duplication""",Verified ORF
4389,7,531465,-0.108685689310825,0.126628196984039,0.391306148499638,tD(GUC)G1_NFR/NDR,,,Promoter,Promoter,,Promoter
4391,7,533328,-0.105050328923374,0.12680543103402,0.407982743587365,YGR026W,YGR026W,SGDID:S000003258,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",Uncharacterized ORF
4392,7,533941,-0.126926487845769,0.127101353060643,0.318660810551385,YGR025W,YGR025W,SGDID:S000003257,Close to 3'-UTR,Close to 3'-UTR,"""Putative protein of unknown function; conserved across S. cerevisiae strains""",Uncharacterized ORF
4393,7,534871,-0.156029040175854,0.125921579801039,0.2161328412919,YGR027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4394,7,534988,-0.143579120930905,0.124707857482969,0.250378279768766,YGR027C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
4395,7,543693,-0.102260456038725,0.124747447934205,0.412917551894453,YGR028W,MSP1,SGDID:S000003260,Close to 3'-UTR,Close to 3'-UTR,"""Highly-conserved N-terminally anchored AAA-ATPase; distributed in the mitochondrial outer membrane and peroxisomes; involved in mitochondrial protein sorting; functions as an extraction engine in local organelle surveillance to remove and initiate degradation of mistargeted proteins ; ensuring fidelity of organelle-specific localization of tail-anchored proteins; contains an N-terminal transmembrane domain and C-terminal cytoplasmic ATPase domain""",Verified ORF
4396,7,544711,-0.101923960038805,0.124814482123694,0.414705713554151,SUT550_NFR/NDR,,,Promoter,Promoter,,Promoter
4398,7,547208,-0.0558683073891399,0.126561998783413,0.659171739582621,YGR031W,IMO32,SGDID:S000003263,CDS,CDS,"""Conserved mitochondrial protein of unknown function; processed by both mitochondrial processing peptidase and mitochondrial octapeptidyl aminopeptidase; gene contains the nested antisense gene NAG1""",Verified ORF
4399,7,550634,-0.0636434831941963,0.126663383591272,0.615656175439795,YGR032W,GSC2,SGDID:S000003264,CDS,CDS,"""Catalytic subunit of 1,3-beta-glucan synthase; involved in formation of the inner layer of the spore wall; activity positively regulated by Rho1p and negatively by Smk1p; GSC2 has a paralog ; FKS1 ; that arose from the whole genome duplication""",Verified ORF
