SNP,Chr,Pos,Effect,SE,ERV25_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5800,9,276759,0.0029168209589218,0.0735812949923488,0.968401913642816,YIL041W,GVP36,SGDID:S000001303,CDS,CDS,"""BAR domain protein that localizes to early and late Golgi vesicles; required for adaptation to varying nutrient concentrations ; fluid-phase endocytosis ; polarization of the actin cytoskeleton ; and vacuole biogenesis""",Verified ORF
5801,9,280761,-0.0142938399383135,0.073768341234433,0.84647009838429,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5802,9,280878,0.0107106606446154,0.0741893213658383,0.885291241771939,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5803,9,281757,0.0120034643195672,0.0738768629218041,0.871021359507126,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5804,9,282224,0.0006987461956523,0.073767597531719,0.992447690282218,YIL038C,NOT3,SGDID:S000001300,CDS,CDS,"""Component of the CCR4-NOT core complex ; involved in mRNA decapping; involved in transcription initiation and elongation and in mRNA degradation; conserved lysine in human homolog of Not3p and Not5p is mutated in cancers""",Verified ORF
5805,9,283213,0.0242988770226293,0.0741968279372256,0.74348982762165,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5806,9,283290,0.0182147868352834,0.0740334364493989,0.805798444191558,YIL037C,PRM2,SGDID:S000001299,CDS,CDS,"""Pheromone-regulated protein; predicted to have 4 transmembrane segments and a coiled coil domain; regulated by Ste12p; required for efficient nuclear fusion""",Verified ORF
5807,9,286125,-0.0188238009845527,0.0736000722229558,0.798286738158558,YIL036W,CST6,SGDID:S000001298,CDS,CDS,"""Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog ; ACA1 ; that arose from the whole genome duplication""",Verified ORF
5809,9,289043,-0.0247874312203656,0.073952207705297,0.73768707512633,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5810,9,289127,-0.0340659351529918,0.073584556214082,0.643685814446022,YIL035C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5811,9,289513,-0.0291874549665335,0.0739717332122664,0.693394268304696,SUT187,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5812,9,292353,0.0292750064261871,0.0739276144427275,0.692347549176266,YIL031W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5813,9,294986,0.0402718853348597,0.0737242329700791,0.585238956497483,YIL031W,ULP2,SGDID:S000001293,CDS,CDS,"""Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins; plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate; human homolog PML implicated in promyelocytic leukemia can partially complement yeast null mutant""",Verified ORF
5814,9,296974,0.031675436160619,0.0739248111876195,0.668561714382922,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5815,9,298782,0.0777681912607366,0.0734556893953521,0.290456286981349,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5816,9,299767,0.110664685558441,0.0737532204490181,0.134385893971907,YIL030C,SSM4,SGDID:S000001292,CDS,CDS,"""Membrane-embedded ubiquitin-protein ligase and retrotranslocase; ER and inner nuclear membrane localized RING-CH domain E3 ligase involved in ER-associated protein degradation (ERAD); aids Cdc48p in the extraction of faulty membrane proteins; targets misfolded cytosolic/nucleoplasmic domains of soluble and membrane embedded proteins (ERAD-C) and Sbh2p ; a transmembrane domain-containing substrate (ERAD-M); C-terminal element ; conserved in human ortholog MARCH6 ; determines substrate selectivity""",Verified ORF
5819,9,303507,0.171381561766745,0.0734466917881704,0.0201873587216182,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5820,9,303589,0.164888097577625,0.0734887899125853,0.0254700293497197,YIL027C,EMC5,SGDID:S000001289,Close to 3'-UTR,Close to 3'-UTR,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5821,9,303690,0.138887363461952,0.0749395721772813,0.0646700567283322,YIL027C,EMC5,SGDID:S000001289,CDS,CDS,"""Member of conserved ER transmembrane complex; required for efficient folding of proteins in the ER; null mutant displays induction of the unfolded protein response ; and also shows K1 killer toxin resistance; homologous to worm B0334.15/EMC-5 ; fly CG15168 ; human MMGT""",Verified ORF
5822,9,304133,0.174283093748683,0.0735413773060867,0.0183316809071501,YIL027C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5823,9,310366,0.11870357088116,0.0736230736841305,0.107787101072017,YIL023C,YKE4,SGDID:S000001285,CDS,CDS,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5824,9,310436,0.148906320411092,0.0736143756487678,0.0438484182377937,YIL023C,YKE4,SGDID:S000001285,Close to 3'-UTR,Close to 3'-UTR,"""Zinc transporter; localizes to the ER; null mutant is sensitive to calcofluor white ; leads to zinc accumulation in cytosol; ortholog of the mouse KE4 and member of the ZIP (ZRT ; IRT-like Protein) family""",Verified ORF
5826,9,314400,0.0455715520454053,0.0737743572026175,0.537161285870411,YIL020C,HIS6,SGDID:S000001282,CDS,CDS,"""Enzyme that catalyzes the fourth step in the histidine pathway; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase; mutations cause histidine auxotrophy and sensitivity to Cu ; Co ; and Ni salts""",Verified ORF
5827,9,314913,0.073336911162204,0.073519543331102,0.319197455836797,YIL019W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5828,9,315623,0.0618965589039177,0.0738201889987173,0.402330044715061,YIL019W,FAF1,SGDID:S000001281,CDS,CDS,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
5829,9,317005,0.0756256169077552,0.0738684760323382,0.306636761220297,YIL019W,FAF1,SGDID:S000001281,Close to 3'-UTR,Close to 3'-UTR,"""Protein required for pre-rRNA processing; also required for 40S ribosomal subunit assembly""",Verified ORF
5831,9,322200,0.0477522597707398,0.0739673076507879,0.518966903439693,YIL015W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5832,9,323432,0.0318844703504506,0.0738999382559376,0.666401214081234,YIL015W,BAR1,SGDID:S000001277,CDS,CDS,"""Aspartyl protease secreted to periplasmic space of mating type a cell; helps cells monitor availability of mating partners; cleaves and inactivates alpha factor allowing cells to recover from alpha-factor-induced cell cycle arrest""",Verified ORF
5836,9,328426,0.007633676734403,0.0738276858120652,0.917705368050697,YIL013C,PDR11,SGDID:S000001275,CDS,CDS,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5837,9,330193,0.0161788284256327,0.0741492313324701,0.827404974670211,YIL013C,PDR11,SGDID:S000001275,CDS,CDS,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5838,9,330993,0.015329053128556,0.0745792092517502,0.837268283721836,YIL013C,PDR11,SGDID:S000001275,CDS,CDS,"""ATP-binding cassette (ABC) transporter; multidrug transporter involved in multiple drug resistance; mediates sterol uptake when sterol biosynthesis is compromised; regulated by Pdr1p; required for anaerobic growth; PDR11 has a paralog ; AUS1 ; that arose from the whole genome duplication""",Verified ORF
5839,9,334143,0.0549276834493789,0.0740398355675315,0.458661444264484,YIL011W,TIR3,SGDID:S000001273,CDS,CDS,"""Cell wall mannoprotein; member of Srp1p/Tip1p family of serine-alanine-rich proteins; expressed under anaerobic conditions and required for anaerobic growth; TIR3 has a paralog ; TIR2 ; that arose from the whole genome duplication""",Verified ORF
5840,9,334329,0.0447191848822772,0.109787187667776,0.6840154033053,YIL011W,TIR3,SGDID:S000001273,CDS,CDS,"""Cell wall mannoprotein; member of Srp1p/Tip1p family of serine-alanine-rich proteins; expressed under anaerobic conditions and required for anaerobic growth; TIR3 has a paralog ; TIR2 ; that arose from the whole genome duplication""",Verified ORF
5841,9,334958,-0.0004381683910806,0.0738019713119169,0.995266275138326,YIL010W,DOT5,SGDID:S000001272,CDS,CDS,"""Nuclear thiol peroxidase; functions as an alkyl-hydroperoxide reductase during post-diauxic growth""",Verified ORF
5842,9,336040,-0.020092568237074,0.0737697535214244,0.78549782109989,YIL010W,DOT5,SGDID:S000001272,Close to 3'-UTR,Close to 3'-UTR,"""Nuclear thiol peroxidase; functions as an alkyl-hydroperoxide reductase during post-diauxic growth""",Verified ORF
5843,9,338275,0.0125262214669606,0.0738848053876879,0.865471244281852,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5844,9,338651,0.0241073728426735,0.0739651715585655,0.744671419236028,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5845,9,338765,0.0126515713403299,0.0739943792409382,0.864337322617829,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5846,9,338787,0.0103004521640833,0.0739860127697616,0.889354422078889,SUT190,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
5847,9,340588,-0.0767895041682009,0.0735489997728448,0.297172482885748,YIL009W,FAA3,SGDID:S000001271,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates imported fatty acids with a preference for C16:0-C18:0 chain lengths; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",Verified ORF
5848,9,341341,-0.100582496234662,0.0739642930375951,0.174736077066192,YIL009W,FAA3,SGDID:S000001271,CDS,CDS,"""Long chain fatty acyl-CoA synthetase; activates imported fatty acids with a preference for C16:0-C18:0 chain lengths; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery""",Verified ORF
5849,9,342354,-0.0620771570954978,0.0754267677499577,0.411056632414426,YIL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5850,9,342479,-0.111092084360168,0.0739721588136315,0.134040308512271,YIL008W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5851,9,347652,-0.117482501686372,0.073633320013873,0.111493683933195,YIL005W,EPS1,SGDID:S000001267,CDS,CDS,"""ER protein with chaperone and co-chaperone activity; involved in retention of resident ER proteins; has a role in recognizing proteins targeted for ER-associated degradation (ERAD) ; member of the protein disulfide isomerase family""",Verified ORF
5852,9,349076,-0.139930452905729,0.0736476843225237,0.0582480402486896,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5853,9,349097,-0.145639832832534,0.0735189253476656,0.0483687584867185,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5854,9,349116,-0.143024091492851,0.0733416102011512,0.0519544518203796,YIL003W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5855,9,350262,-0.163514736198211,0.0738588274543627,0.0274755408005784,YIL002W-A_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5856,9,351490,-0.158185239588001,0.0734083294396042,0.0318480615161582,YIL002C,INP51,SGDID:S000001264,CDS,CDS,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5857,9,352621,-0.174454304202788,0.0738806422018569,0.0187537075408172,YIL002C,INP51,SGDID:S000001264,CDS,CDS,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5858,9,353047,-0.170800150518893,0.0737832728201153,0.0211920443961338,YIL002C,INP51,SGDID:S000001264,CDS,CDS,"""Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; synaptojanin-like protein with an N-terminal Sac1 domain ; plays a role in phosphatidylinositol 4,5-bisphosphate homeostasis and in endocytosis; null mutation confers cold-tolerant growth""",Verified ORF
5859,9,354047,-0.155413273629283,0.0733639514092578,0.0348404952433121,YIL001W,YIL001W,SGDID:S000001263,CDS,CDS,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5860,9,354832,-0.147894965343489,0.0734731962545568,0.0448828961759525,YIL001W,YIL001W,SGDID:S000001263,CDS,CDS,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5861,9,354867,-0.151471147042602,0.0734078604693222,0.0398035337099276,YIL001W,YIL001W,SGDID:S000001263,CDS,CDS,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
5862,9,354924,-0.144840341051416,0.0735835587119676,0.0498065889834992,YIL001W,YIL001W,SGDID:S000001263,CDS,CDS,"""Putative protein of unknown function; contains a BTB/POZ domain which generally function in protein interactions; deletion slightly improved competitive fitness in rich media; GFP-tagged protein is localized to the cytoplasm""",Uncharacterized ORF
