SNP,Chr,Pos,Effect,SE,MID2_WSC2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6817,11,52354,0.1570670405632,0.0893783825967259,0.0797289253712613,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6819,11,52567,0.146595252462651,0.0892232106679262,0.10126980805055,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6820,11,52573,0.151994908193032,0.0894350906596606,0.0901060242497501,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6821,11,52591,0.180545827447044,0.0891303757164312,0.0435538587907957,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6822,11,52597,0.172415907818826,0.0890722015272652,0.0537042679941333,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6823,11,52618,0.156170185098338,0.0888844783105084,0.0797844289976188,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6824,11,52628,0.157119078335755,0.0885926782819576,0.0770080707965881,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6825,11,52666,0.140176688441259,0.0885739654444207,0.114409370670545,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6826,11,52900,0.156483041785554,0.088735859966555,0.0786862996999753,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6827,11,53112,0.155392150234826,0.089100594648534,0.0820281608429692,YKL205W,LOS1,SGDID:S000001688,CDS,CDS,"""Nuclear pore protein; involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm; deletion mutation extends replicative lifespan ; as does exclusion of Los1p from the nucleus in response to caloric restriction""",Verified ORF
6829,11,53656,0.202591042703842,0.0889122628940674,0.023290661729131,YKL204W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
6830,11,54144,0.179711245110965,0.0885643165618973,0.043191875756431,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6831,11,54177,0.186682717770499,0.088638519018221,0.035900166766254,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6832,11,54237,0.174666551427779,0.0887869101887528,0.0499364690959858,YKL204W,EAP1,SGDID:S000001687,CDS,CDS,"""eIF4E-associated protein ; competes with eIF4G for binding to eIF4E; accelerates mRNA degradation by promoting decapping ; facilitated by interaction with eIF4E; essential for Puf5p mediated repression; associates with Puf5p and Dhh1p; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth ; implicated in the TOR signaling cascade""",Verified ORF
6833,11,55837,0.194451046467766,0.0885911936755691,0.0288196902452712,ARS1103,ARS1103,SGDID:S000118401,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
6834,11,56052,0.210558904497232,0.0881726787753858,0.0174642088558678,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6835,11,60397,0.207182658087939,0.0889313878044823,0.0203858737977601,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6836,11,62199,0.198889897156734,0.0889850059910439,0.0260361708947526,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6837,11,63117,0.19773989033702,0.0887204985461807,0.0264565645864458,YKL203C,TOR2,SGDID:S000001686,CDS,CDS,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6838,11,63444,0.200627458368716,0.0893672945578175,0.0253882980015659,YKL203C,TOR2,SGDID:S000001686,Close to 3'-UTR,Close to 3'-UTR,"""PIK-related protein kinase and rapamycin target; subunit of TORC1 ; a complex that regulates growth in response to nutrients and TORC2 ; a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis; TOR2 has a paralog ; TOR1 ; that arose from the whole genome duplication""",Verified ORF
6844,11,66128,0.182872593226734,0.0886311505633652,0.0398149290945529,YKL201C,MNN4,SGDID:S000001684,CDS,CDS,"""Putative positive regulator of mannosylphosphate transferase Mnn6p; involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases; coding sequence contains length polymorphisms in different strains; MNN4 has a paralog ; YJR061W ; that arose from the whole genome duplication""",Verified ORF
6845,11,67104,0.215981690034889,0.0886200021298587,0.015296135006022,SUT221,,,Unstable transcript,SUT,ncRNA_UNB,Unstable transcript
6846,11,68750,0.142659962407025,0.0887551385424899,0.108873162184115,YKL198C,PTK1,SGDID:S000001681,CDS,CDS,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
6847,11,69070,0.129806524642658,0.0885373976523019,0.143505575940523,YKL198C,PTK1,SGDID:S000001681,CDS,CDS,"""Putative serine/threonine protein kinase; regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein; PTK1 has a paralog ; PTK2 ; that arose from the whole genome duplication""",Verified ORF
6848,11,71811,0.060819234809813,0.0891052175291912,0.495335573461887,YKL197C,PEX1,SGDID:S000001680,CDS,CDS,"""AAA-peroxin; heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; induced by oleic acid and upregulated during anaerobiosis; mutations in human PEX1 can lead to severe peroxisomal disorders and early death""",Verified ORF
6854,11,80491,0.0173458997997691,0.0888492601944337,0.845326459335305,YKL192C,ACP1,SGDID:S000001675,CDS,CDS,"""Mitochondrial matrix acyl carrier protein; involved in biosynthesis of octanoate ; which is a precursor to lipoic acid; coordinates mitochondrial fatty acid and iron sulfur cluster metabolism; activated by phosphopantetheinylation catalyzed by Ppt2p""",Verified ORF
6856,11,81028,0.0349874828000977,0.0896218082575395,0.696483447072819,YKL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6857,11,81030,0.0227530216421003,0.0895204639976012,0.799515617692102,YKL191W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6858,11,81400,0.0325602324867472,0.0888959532148463,0.714380418976447,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6859,11,81406,0.0325602324867472,0.0888959532148463,0.714380418976447,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6860,11,81454,0.0476114348942075,0.0890538604286749,0.593237888293791,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6861,11,81476,0.0420497496850926,0.0896081828358212,0.639171799734987,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6862,11,82548,0.0236100722719161,0.0888493657478182,0.790601153550773,YKL191W,DPH2,SGDID:S000001674,CDS,CDS,"""Protein required for synthesis of diphthamide; required along with Dph1p ; Kti11p ; Jjj3p ; and Dph5p; diphthamide is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); forms a complex with Dph1p that catalyzes the first step of diphthamide biosynthesis""",Verified ORF
6863,11,84259,0.0109688155350657,0.0904402852703677,0.903536361178013,YNCK0004W,YNCK0004W,SGDID:S000006651,Non-coding RNA,tRNA_gene,"""Leucine tRNA (tRNA-Leu) ; predicted by tRNAscan-SE analysis""",tRNA_gene
6864,11,86389,0.0053826944763952,0.0888745769665479,0.951739871133707,YKL188C,PXA2,SGDID:S000001671,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
6865,11,87266,0.0142336527570674,0.0892293909197339,0.873352373215868,YKL188C,PXA2,SGDID:S000001671,CDS,CDS,"""Subunit of heterodimeric peroxisomal ABC transport complex ; with Pxa1p; required for import of long-chain fatty acids into peroxisomes; similar to human adrenoleukodystrophy transportesr ABCD1 and ABCD2 ; and ALD-related proteins; mutations in ABCD1 cause X-linked adrenoleukodystrophy (X-ALD) ; a peroxisomal disorder; human ABCD1 and ABCD2 can each partially complement yeast pxa1 pxa2 double null mutant""",Verified ORF
6867,11,89429,-0.0083225161841251,0.0887357256251959,0.925329253638827,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6868,11,89470,-0.0158959138783894,0.0889824701589739,0.858322111092663,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
6869,11,91507,-0.0070797929032725,0.0889941231034491,0.936637468212799,YKL187C,FAT3,SGDID:S000001670,CDS,CDS,"""Protein required for fatty acid uptake; protein abundance increases in cortical patches in response to oleate exposure; the authentic ; non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; FAT3 has a paralog ; YLR413W ; that arose from the whole genome duplication""",Verified ORF
