SNP,Chr,Pos,Effect,SE,ALO1_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
6676,11,11938,0.0346515340797806,0.0537551320679534,0.519593340215406,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6677,11,12060,0.0558483282108923,0.0530335527817677,0.293026740806588,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6678,11,12080,0.046849941330287,0.0530582285873746,0.377842024588978,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6679,11,12089,0.032981509352116,0.0531517454748653,0.535318514163112,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6680,11,12136,0.0431867615001756,0.0530804859700674,0.416417425011592,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6681,11,12224,0.0478160759150433,0.0535826347085765,0.372797151757528,YKL220C,FRE2,SGDID:S000001703,Close to 3'-UTR,Close to 3'-UTR,"""Ferric reductase and cupric reductase; reduces siderophore-bound iron and oxidized copper prior to uptake by transporters; expression induced by low iron levels but not by low copper levels""",Verified ORF
6682,11,12231,0.0322741863841456,0.0532684470485112,0.544985062626681,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6683,11,12232,0.0322741863841456,0.0532684470485112,0.544985062626681,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6684,11,12236,0.0354058674140601,0.0534149683436744,0.507862127910268,K:11227-14484,,,Intergenic region,Intergenic region,between YKL220C and YKL219W,Intergenic region
6686,11,13635,0.0299478759607879,0.0537901991479366,0.578048723160376,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6687,11,13712,0.0365198609847062,0.0533717977308141,0.494263811515962,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6688,11,13729,0.0321455783109555,0.053532864597786,0.548569667000456,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6689,11,13740,0.0311315239559033,0.0541002508670478,0.565359435179696,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6690,11,13742,0.0309480756714432,0.0540286916352221,0.56713925699419,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6691,11,13813,0.0381499132895267,0.054119555104383,0.481325362690561,YKL220C_NFR/NDR,,,Promoter,Promoter,,Promoter
6692,11,13973,0.0326200534014378,0.0532170004405722,0.540295493493409,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6695,11,14122,0.0403201671175206,0.0532240726767613,0.449222765431189,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6696,11,14229,0.0647111830807368,0.053584868172151,0.227994598244287,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6697,11,14280,0.0451221194043031,0.0541932239478869,0.40562454737071,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6698,11,14320,0.0523370921475606,0.0535836601910352,0.329368723484389,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6699,11,14350,0.0493886761022948,0.0529506831250024,0.351597050139834,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6700,11,14360,0.0493886761022948,0.0529506831250024,0.351597050139834,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6701,11,14361,0.0493886761022948,0.0529506831250024,0.351597050139834,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6702,11,14424,0.0453018247209451,0.0533527246373535,0.396400828995326,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6703,11,14431,0.037654692026194,0.053299233388147,0.480357478097984,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6704,11,14438,0.0308209007504824,0.0531049012430847,0.562030228903986,YKL219W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
6705,11,14510,0.050348427707194,0.0530273027622323,0.343025503890699,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6706,11,14550,0.0607044675822324,0.0529265516515176,0.252176283674927,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6707,11,14569,0.0524201274952748,0.0530216154624051,0.323508750114787,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6708,11,14705,0.061095527978053,0.0530753062865037,0.250465991635565,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6709,11,14729,0.0657204958111663,0.0530706308130372,0.216405856077455,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6710,11,15153,0.03710051053628,0.0531381498482528,0.485518212390881,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6711,11,15356,0.0694828702701543,0.0532687209440004,0.192952478352022,YKL219W,COS9,SGDID:S000001702,CDS,CDS,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6712,11,15718,0.0518688138266132,0.0532313845055071,0.330523786897808,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6713,11,16603,0.0593532912718979,0.053173562030567,0.265088027984078,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6714,11,16614,0.0629345615911595,0.0532205420883185,0.237793780175274,YKL219W,COS9,SGDID:S000001702,Close to 3'-UTR,Close to 3'-UTR,"""Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved ; often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins""",Verified ORF
6715,11,16738,0.058553877171716,0.0538776578145789,0.277869708105267,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6716,11,16750,0.0495577776473264,0.0542019581300798,0.361174338522191,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6717,11,16799,0.0617164616631044,0.0537134629421967,0.251336271800134,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6718,11,16954,0.0547993917408395,0.0536261645092957,0.30753849321762,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6719,11,16984,0.0599234437581162,0.0533529545230164,0.262136491419282,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6720,11,16990,0.0619877008383873,0.0533462730655071,0.246025589439229,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6721,11,17039,0.0499821514746699,0.053162308537775,0.347768021330291,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6722,11,17061,0.0362342518062818,0.0531938795703576,0.496208424583687,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6723,11,17206,0.0657560200927519,0.0535235479929975,0.220061339187264,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
6724,11,17217,0.0683074013218605,0.0533931392859588,0.2016214277579,YKL218C,SRY1,SGDID:S000001701,Close to 3'-UTR,Close to 3'-UTR,"""3-hydroxyaspartate dehydratase; deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia; required in the presence of hydroxyaspartate; highly similar to mouse serine racemase (Srr) but has no serine racemase activity""",Verified ORF
