SNP,Chr,Pos,Effect,SE,ERG11_TPO4_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
7089,11,316077,0.0563439364775201,0.138576899987266,0.684555777485379,YKL065W-A,DPC7,SGDID:S000113563,CDS,CDS,"""Protein of unknown function; SWAT-GFP fusion protein localizes to endoplasmic reticulum (ER) while mCherry fusion localizes to both ER and vacuole""",Verified ORF
7090,11,317128,0.0422455751007943,0.137561360683392,0.758945681414439,YKL065C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7091,11,317506,0.0501479041053048,0.137742653733963,0.716024052069864,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7092,11,317558,0.0431382034906983,0.138333769334333,0.755345122219371,YKL064W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7094,11,332693,0.0869804591671525,0.137703836362967,0.528025234618973,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7095,11,333502,0.0751635719590683,0.13730853096703,0.584445461688499,YKL057C,NUP120,SGDID:S000001540,CDS,CDS,"""Subunit of the Nup84p subcomplex of the nuclear pore complex (NPC); contributes to nucleocytoplasmic transport and NPC biogenesis and is involved in establishment of a normal nucleocytoplasmic concentration gradient of the GTPase Gsp1p; also plays roles in several processes that may require localization of genes or chromosomes at the nuclear periphery ; including double-strand break repair ; transcription and chromatin silencing; homologous to human NUP160""",Verified ORF
7098,11,336742,0.0587213139902158,0.137533339997027,0.669668331691634,YKL054C,DEF1,SGDID:S000001537,CDS,CDS,"""RNAPII degradation factor; forms a complex with Rad26p in chromatin ; enables ubiquitination and proteolysis of RNAPII present in an elongation complex; interacts with general transcription factor TFIIH; mutant is deficient in Zip1p loading onto chromosomes during meiosis""",Verified ORF
7101,11,339476,0.0851869396619685,0.137878047335315,0.537077441717378,YKL053C-A_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7102,11,340285,0.0662255633482882,0.137056691706886,0.629254481463508,YKL052C,ASK1,SGDID:S000001535,CDS,CDS,"""Essential subunit of the Dam1 complex (aka DASH complex); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; phosphorylated during the cell cycle by cyclin-dependent kinases; sumoylated in an Mms21p-dependent manner; protein abundance increases in response to DNA replication stress""",Verified ORF
7103,11,340583,0.0187506699942734,0.138087504822566,0.892066026786338,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7104,11,340618,0.0479476307321957,0.138193250318342,0.728827570742207,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7105,11,340699,-0.0302150924845357,0.141329032858353,0.830832275761123,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7106,11,340702,-0.0324980417717364,0.141397313171869,0.818353160782028,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7107,11,340770,0.0253063092950012,0.137660345264281,0.854251186218955,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7108,11,340783,0.0226451876959931,0.138340927929076,0.870067951043336,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7109,11,340811,0.0134022997262294,0.137486504964037,0.92239987471734,YKL051W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7112,11,341413,0.0751786683717268,0.137192627868804,0.584052714890624,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
7113,11,341771,0.040023547718308,0.137007925860854,0.770362064285596,YKL051W,SFK1,SGDID:S000001534,CDS,CDS,"""Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane""",Verified ORF
7114,11,348254,-0.140066910542391,0.139189189369662,0.314957702874066,YKL048C,ELM1,SGDID:S000001531,CDS,CDS,"""Serine/threonine protein kinase; regulates the orientation checkpoint ; the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p ; Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring ; a prerequisite for subsequent recruitment ; phosphorylation ; and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis""",Verified ORF
7115,11,350701,-0.186772566978257,0.137006626103862,0.173676527361317,YKL047W,ANR2,SGDID:S000001530,CDS,CDS,"""Protein of unknown function; may have a role in lipid metabolism ; based on localization to lipid droplets; predicted to be palmitoylated""",Verified ORF
7117,11,352832,-0.131994532539597,0.137576133075186,0.337999342206895,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7118,11,352980,-0.142392509478713,0.137157570212785,0.299902747781924,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7119,11,353039,-0.1540729095185,0.137706426676786,0.26396468011421,YKL046C_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
7125,11,356064,-0.144585082861877,0.137242353445079,0.2928315802079,YKL044W_NFR/NDR,,,Promoter,Promoter,,Promoter
7126,11,358366,-0.133267025118377,0.139517558331735,0.340130761368982,YKL042W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7128,11,360267,-0.203762926695938,0.137841645309058,0.140235458140926,YKL041W,VPS24,SGDID:S000001524,CDS,CDS,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7129,11,360860,-0.176236977644617,0.138803356407937,0.205032108470358,YKL041W,VPS24,SGDID:S000001524,Close to 3'-UTR,Close to 3'-UTR,"""One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway""",Verified ORF
7130,11,361878,-0.168030020145826,0.139411182226726,0.228901157062454,YKL040C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
7131,11,362163,-0.150350188918301,0.137329361253584,0.274344311806462,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7132,11,362171,-0.149849011739033,0.137330913033989,0.275949857044965,YKL040C,NFU1,SGDID:S000001523,Close to 3'-UTR,Close to 3'-UTR,"""Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU ; a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1 ; mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)""",Verified ORF
7133,11,363809,-0.0811429313393836,0.137250115874383,0.554761557808738,YKL039W,PTM1,SGDID:S000001522,CDS,CDS,"""Protein of unknown function; copurifies with late Golgi vesicles containing the v-SNARE Tlg2p; PTM1 has a paralog ; YHL017W ; that arose from the whole genome duplication""",Verified ORF
7134,11,364620,-0.0554555516381444,0.137453408351213,0.686861617903261,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7135,11,364676,-0.0828997796336535,0.137429499048364,0.54675185880698,CUT234,,,Unstable transcript,CUT,ncRNA_TFO,Unstable transcript
7136,11,367086,-0.010535257198043,0.138281971422639,0.939313665706915,YKL038W,RGT1,SGDID:S000001521,CDS,CDS,"""Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog ; EDS1 ; that arose from the whole genome duplication""",Verified ORF
7137,11,369257,-0.0844886486156939,0.13752475041158,0.539378290068849,YKL037W_NFR/NDR,,,Promoter,Promoter,,Promoter
7138,11,372538,-0.0603975489797819,0.138723799058484,0.663552805161901,YKL034W,TUL1,SGDID:S000001517,CDS,CDS,"""Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1""",Verified ORF
7139,11,373968,-0.0598303180285658,0.137355909634225,0.663403319181629,YKL034W,TUL1,SGDID:S000001517,CDS,CDS,"""Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1""",Verified ORF
7140,11,375918,0.0542607783321447,0.137144944004601,0.692605578137393,YKL033W,TTI1,SGDID:S000001516,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7141,11,376286,0.0212335057260632,0.137750756250559,0.877583979246926,YKL033W,TTI1,SGDID:S000001516,CDS,CDS,"""Subunit of the ASTRA complex ; involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies""",Verified ORF
7143,11,379841,0.0709050217272581,0.137703688418804,0.606938093982807,tV(AAC)K2_NFR/NDR,,,Promoter,Promoter,,Promoter
7144,11,379846,0.0709050217272581,0.137703688418804,0.606938093982807,tV(AAC)K2_NFR/NDR,,,Promoter,Promoter,,Promoter
7147,11,380964,0.0283522453623356,0.137358508683884,0.836589230199575,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7148,11,381658,0.0914066190401876,0.13710633264317,0.505409408958658,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7150,11,381673,0.0434088874316329,0.140143865217395,0.756937505910521,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7151,11,381726,0.099561283101524,0.137466749687803,0.469387576795925,YKL032C,IXR1,SGDID:S000001515,CDS,CDS,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7152,11,381937,0.0779914423536982,0.136922863589463,0.569310428452126,YKL032C,IXR1,SGDID:S000001515,Close to 3'-UTR,Close to 3'-UTR,"""Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b ; TIR1 ; and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA ; blocking excision repair; IXR1 has a paralog ; ABF2 ; that arose from the whole genome duplication""",Verified ORF
7153,11,382201,-0.0204456714845702,0.138659672461206,0.882859301176061,YKL031W,YKL031W,SGDID:S000001514,CDS,CDS,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species""",Dubious ORF
7156,11,384150,0.045723866471977,0.137413585720262,0.73952329399156,YKL029C,MAE1,SGDID:S000001512,CDS,CDS,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7158,11,385019,-0.0066172252818723,0.138523231202546,0.961926729944478,YKL029C,MAE1,SGDID:S000001512,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate ; which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids""",Verified ORF
7162,11,392685,-0.0335306375043117,0.138567796083645,0.808936162880017,YKL024C,URA6,SGDID:S000001507,CDS,CDS,"""Uridylate kinase; catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines ; converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP)""",Verified ORF
7163,11,393210,-0.0510008856879591,0.139674793886649,0.715225409436899,YKL023C-A,MIN9,SGDID:S000113559,CDS,CDS,"""Mitochondrial protein of unknown function""",Verified ORF
7164,11,393945,-0.0381407505269138,0.140390663296226,0.786030099766691,YKL023W,SKA1,SGDID:S000001506,CDS,CDS,"""SKI complex-associated protein; involved in 3'-5' degradation of long 3'UTR-containing mRNA ; poorly translated mRNA ; and other RNA regions devoid of ribosomes; proposed to assist the cytoplasmic exosome in a Ska1-SKI complex when a direct interaction between the ribosome and the SKI complex is absent""",Verified ORF
