SNP,Chr,Pos,Effect,SE,HNM1_RBD2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM,locus_id,name,sgd_id,snps_class_up,snps_class_down,description,genome_annotations
5361,8,492314,0.008024804020888,0.0632950702360905,0.899183522033199,YHR196W,UTP9,SGDID:S000001239,CDS,CDS,"""Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA""",Verified ORF
5362,8,497405,0.005656677487391,0.0628170142726627,0.928298486002975,YHR198C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5363,8,500907,0.0128797457045003,0.0625397848209396,0.836952723184637,YHR201C,PPX1,SGDID:S000001244,CDS,CDS,"""Exopolyphosphatase; hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol ; plasma membrane ; and mitochondrial matrix""",Verified ORF
5364,8,500928,0.0269130399166731,0.0626401891177802,0.667716078089743,YHR201C,PPX1,SGDID:S000001244,CDS,CDS,"""Exopolyphosphatase; hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol ; plasma membrane ; and mitochondrial matrix""",Verified ORF
5365,8,500941,0.0259028218279197,0.0626916713627889,0.679727045366276,YHR201C,PPX1,SGDID:S000001244,CDS,CDS,"""Exopolyphosphatase; hydrolyzes inorganic polyphosphate (poly P) into Pi residues; located in the cytosol ; plasma membrane ; and mitochondrial matrix""",Verified ORF
5366,8,501189,0.0006288153768261,0.0634183032566451,0.992094417295591,YHR201C_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5367,8,501390,0.0281469454500757,0.0627568233787071,0.654061697938829,CUT183,,,Unstable transcript,CUT,ncRNA_UNB,Unstable transcript
5368,8,502369,-0.0129248351658222,0.062459325671413,0.836182252436553,YHR202W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5369,8,502447,0.0007549785653868,0.0624483320550607,0.9903609183921,YHR202W,YHR202W,SGDID:S000001245,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole ; while HA-tagged protein is found in the soluble fraction ; suggesting cytoplasmic localization""",Uncharacterized ORF
5370,8,502641,-0.0038364003220445,0.0625175166303144,0.951103089868836,YHR202W,YHR202W,SGDID:S000001245,CDS,CDS,"""Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole ; while HA-tagged protein is found in the soluble fraction ; suggesting cytoplasmic localization""",Uncharacterized ORF
5371,8,505913,0.0754043239932678,0.0626262510608169,0.229382004796505,YHR204W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5372,8,507125,0.0216393105282564,0.0627606360279471,0.730456737062247,YHR204W,MNL1,SGDID:S000001247,CDS,CDS,"""Alpha-1,2-specific exomannosidase of the endoplasmic reticulum; involved in glycan trimming of both folded and misfolded glycoproteins; complexes with Pdi1p ; and trims a mannose from Man8GlcNac2 glycans to generate Man7GlcNac2 ; an oligosaccharide signal on glycoproteins destined for ER-associated protein degradation; requires Pdi1p for stability and substrate recognition; human homolog EDEM1 can complement yeast null mutant""",Verified ORF
5373,8,507195,0.0070376883309284,0.0627990942539067,0.910834204119484,YHR204W,MNL1,SGDID:S000001247,CDS,CDS,"""Alpha-1,2-specific exomannosidase of the endoplasmic reticulum; involved in glycan trimming of both folded and misfolded glycoproteins; complexes with Pdi1p ; and trims a mannose from Man8GlcNac2 glycans to generate Man7GlcNac2 ; an oligosaccharide signal on glycoproteins destined for ER-associated protein degradation; requires Pdi1p for stability and substrate recognition; human homolog EDEM1 can complement yeast null mutant""",Verified ORF
5374,8,509478,0.0226780844019265,0.0627076732754612,0.717831703202694,YHR205W,SCH9,SGDID:S000001248,CDS,CDS,"""AGC family protein kinase; functional ortholog of mammalian S6 kinase; phosphorylated by Tor1p and required for TORC1-mediated regulation of ribosome biogenesis ; translation initiation ; and entry into G0 phase; involved in transactivation of osmostress-responsive genes; regulates G1 progression ; cAPK activity and nitrogen activation of the FGM pathway; integrates nutrient signals and stress signals from sphingolipids to regulate lifespan""",Verified ORF
5375,8,509537,-0.0001689566756761,0.062479864007567,0.997843908251836,YHR205W,SCH9,SGDID:S000001248,CDS,CDS,"""AGC family protein kinase; functional ortholog of mammalian S6 kinase; phosphorylated by Tor1p and required for TORC1-mediated regulation of ribosome biogenesis ; translation initiation ; and entry into G0 phase; involved in transactivation of osmostress-responsive genes; regulates G1 progression ; cAPK activity and nitrogen activation of the FGM pathway; integrates nutrient signals and stress signals from sphingolipids to regulate lifespan""",Verified ORF
5376,8,517167,-0.0786557899350699,0.0624032728794739,0.20834200256922,SUT173,,,Unstable transcript,SUT,ncRNA_TFO,Unstable transcript
5377,8,517642,-0.0687880755787751,0.0624120362850145,0.271142819146679,YHR208W,BAT1,SGDID:S000001251,CDS,CDS,"""Mitochondrial branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase; BAT1 has a paralog ; BAT2 ; that arose from the whole genome duplication""",Verified ORF
5379,8,519219,-0.0056715519148085,0.0624476153900808,0.92768637361915,YHR208W,BAT1,SGDID:S000001251,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase; BAT1 has a paralog ; BAT2 ; that arose from the whole genome duplication""",Verified ORF
5380,8,519377,-0.0065699785849132,0.0625425642526589,0.91639729175527,YHR208W,BAT1,SGDID:S000001251,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase; BAT1 has a paralog ; BAT2 ; that arose from the whole genome duplication""",Verified ORF
5381,8,519391,0.0032223239307481,0.0625176148371816,0.958922265882709,YHR208W,BAT1,SGDID:S000001251,Close to 3'-UTR,Close to 3'-UTR,"""Mitochondrial branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA biosynthesis; homolog of murine ECA39; highly expressed during logarithmic phase and repressed during stationary phase; BAT1 has a paralog ; BAT2 ; that arose from the whole genome duplication""",Verified ORF
5382,8,519609,-0.0043609901448132,0.063054573218905,0.944899708060644,YHR209W,CRG1,SGDID:S000001252,CDS,CDS,"""S-AdoMet-dependent methyltransferase involved in lipid homeostasis; mediates resistance to a drug cantharidin""",Verified ORF
5383,8,520123,-0.0183869829376889,0.062472199819816,0.768684367261877,YHR209W,CRG1,SGDID:S000001252,CDS,CDS,"""S-AdoMet-dependent methyltransferase involved in lipid homeostasis; mediates resistance to a drug cantharidin""",Verified ORF
5385,8,521047,-0.0130222750610053,0.0629380102126723,0.836202280613869,YHR210C,YHR210C,SGDID:S000001253,CDS,CDS,"""Putative aldose 1-epimerase superfamily protein; non-essential gene; highly expressed under anaeorbic conditions""",Uncharacterized ORF
5386,8,522590,-0.0429867753863185,0.0627369955981405,0.493673579686241,YHR210C,YHR210C,SGDID:S000001253,Close to 3'-UTR,Close to 3'-UTR,"""Putative aldose 1-epimerase superfamily protein; non-essential gene; highly expressed under anaeorbic conditions""",Uncharacterized ORF
5387,8,522597,-0.0335273918565847,0.0629326621026631,0.594541673782762,YHR210C,YHR210C,SGDID:S000001253,Close to 3'-UTR,Close to 3'-UTR,"""Putative aldose 1-epimerase superfamily protein; non-essential gene; highly expressed under anaeorbic conditions""",Uncharacterized ORF
5389,8,522950,-0.0291306233944248,0.0630344150343637,0.644266774202838,YHR211W_NFR/NDR,,,Promoter,Promoter,stable,Promoter
5390,8,523118,-0.0155231532848567,0.062430086822198,0.803777212957434,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5391,8,523239,-0.0144624902166192,0.0624199903622846,0.816908039226169,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5392,8,523298,-0.0201327446011331,0.0625917967112428,0.747907109364838,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5393,8,523356,-0.0129197184006929,0.0627030583407811,0.836873710511404,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5394,8,523454,-0.017766784655888,0.0626996982998507,0.777064573660413,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5395,8,523510,-0.0157157794776288,0.063133215690547,0.803559354072765,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5396,8,523907,-0.0186708591008744,0.0626869978182404,0.765998507768269,H:521738-525391,,,Intergenic region,Intergenic region,between YHR210C and YHR211W,Intergenic region
5397,8,524455,-0.0170944578796365,0.0629090618846659,0.785986301290601,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5398,8,525036,-0.0218053737860166,0.0627789769419692,0.72854619928313,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5399,8,525056,-0.0184496019300415,0.0626871833968437,0.768692350764798,YHR211W,FLO5,SGDID:S000001254,Close to 3'-UTR,Close to 3'-UTR,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5401,8,525401,-0.0084635203128058,0.063756511437964,0.894468678042415,YHR211W,FLO5,SGDID:S000001254,CDS,CDS,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5408,8,525866,0.0358382886658779,0.0646044578210093,0.579427928636804,YHR211W,FLO5,SGDID:S000001254,CDS,CDS,"""Lectin-like cell wall protein (flocculin) involved in flocculation; binds mannose chains on the surface of other cells ; confers floc-forming ability that is chymotrypsin resistant but heat labile; important for co-flocculation with other yeasts ; mediating interaction with specific species; FLO5 has a paralog ; FLO1 ; that arose from a segmental duplication""",Verified ORF
5417,8,553590,0.0924117162837496,0.0645499496484945,0.153134196807653,YHR215W,PHO12,SGDID:S000001258,Close to 3'-UTR,Close to 3'-UTR,"""One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; pregulated by phosphate starvation; PHO12 has a paralog ; PHO11 ; that arose from a segmental duplication""",Verified ORF
5419,8,553996,-0.0784113335439484,0.0636786538605969,0.219008048062155,YHR216W_NFR/NDR,,,Promoter,Promoter,fragile,Promoter
5432,8,556318,-0.0009189674981402,0.0963728238015898,0.992397236954737,ARS824,ARS824,SGDID:S000118363,Other features,Replication,"""Autonomously Replicating Sequence""",ARS
5441,9,25061,-0.0081477044223018,0.0625405552540714,0.896420110979265,YIL169C,CSS1,SGDID:S000001431,CDS,CDS,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C ; a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene""",Verified ORF
5442,9,26439,-0.002657588911042,0.063054841780599,0.966405133288582,YIL169C,CSS1,SGDID:S000001431,Close to 3'-UTR,Close to 3'-UTR,"""Protein of unknown function ; secreted when constitutively expressed; SWAT-GFP ; seamless-GFP and mCherry fusion proteins localize to the cell periphery ; SWAT-GFP fusion also localizes to the extracellular region ; and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C ; a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene""",Verified ORF
5445,9,27399,-0.0075800401862498,0.0629990664759776,0.904298207582565,I:26107-29031,,,Intergenic region,Intergenic region,between YIL169C and YIL167W,Intergenic region
5446,9,27401,-0.0026418137328621,0.0629537661245199,0.966550844824922,I:26107-29031,,,Intergenic region,Intergenic region,between YIL169C and YIL167W,Intergenic region
5447,9,32320,-0.0260703824178209,0.0639218653782645,0.683632777231055,YIL166C,SOA1,SGDID:S000001428,CDS,CDS,"""Sulfonate and inorganic sulfur transporter; low affinity sulfate ; high affinity sulfite ; thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene""",Verified ORF
5448,9,32732,-0.0241886720948338,0.0626055865981427,0.699458380003572,YIL166C,SOA1,SGDID:S000001428,Close to 3'-UTR,Close to 3'-UTR,"""Sulfonate and inorganic sulfur transporter; low affinity sulfate ; high affinity sulfite ; thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene""",Verified ORF
